,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_LOCAL_MAX,COL_ACCUMULATION_AGGRESSIVE
397,002490.SZ,002490,山东墨龙,化工机械,3.57,3.94,0.0
398,300117.SZ,300117,嘉寓股份,装修装饰,3.23,3.94,6.4865
399,000755.SZ,000755,山西路桥,公路,3.72,3.94,0.0
400,000539.SZ,000539,粤电力A,火力发电,3.81,3.94,5.63
401,300091.SZ,300091,金通灵,机械基件,3.56,3.9499,0.0
402,000520.SZ,000520,长航凤凰,水运,3.6,3.95,0.0
403,000927.SZ,000927,*ST夏利,汽车整车,3.62,3.95,0.0
404,002689.SZ,002689,远大智能,运输设备,3.44,3.95,0.0
405,300266.SZ,300266,兴源环境,环境保护,3.76,3.95,8.3815
406,601008.SH,601008,连云港,港口,3.6,3.96,0.0
407,000633.SZ,000633,合金投资,综合类,3.9,3.96,0.0
408,000850.SZ,000850,华茂股份,纺织,3.68,3.96,6.8493
409,603157.SH,603157,*ST拉夏,服饰,2.49,3.97,0.0
410,000428.SZ,000428,华天酒店,酒店餐饮,3.97,3.97,10.1124
411,600684.SH,600684,珠江实业,全国地产,3.61,3.97,0.0
412,300067.SZ,300067,安诺其,染料涂料,3.71,3.98,0.0
413,600067.SH,600067,冠城大通,全国地产,3.69,3.99,7.4792
414,601718.SH,601718,际华集团,服饰,3.66,4.0,6.1008
415,000591.SZ,000591,太阳能,新型电力,3.67,4.0,10.0287
416,002108.SZ,002108,沧州明珠,塑料,3.73,4.0,5.8201
417,000150.SZ,000150,宜华健康,医疗保健,3.58,4.0,6.6482
418,300337.SZ,300337,银邦股份,铝,3.57,4.0001,5.039
419,000966.SZ,000966,长源电力,火力发电,3.86,4.01,0.0
420,000900.SZ,000900,现代投资,路桥,3.87,4.01,0.0
421,000965.SZ,000965,天保基建,区域地产,3.68,4.02,9.8837
422,000404.SZ,000404,长虹华意,专用机械,3.83,4.02,0.0
423,600601.SH,600601,方正科技,IT设备,3.76,4.05,8.2873
424,300210.SZ,300210,森远股份,专用机械,3.74,4.06,12.405100000000001
425,000679.SZ,000679,*ST友谊,百货,3.91,4.06,0.0
426,002087.SZ,002087,新野纺织,纺织,3.74,4.0603,0.0
427,600025.SH,600025,华能水电,水力发电,3.88,4.07,0.0
428,000680.SZ,000680,山推股份,工程机械,3.87,4.09,6.8421
429,600533.SH,600533,栖霞建设,区域地产,3.61,4.0968,8.2891
430,002188.SZ,002188,ST巴士,广告包装,4.05,4.1,0.0
431,000778.SZ,000778,新兴铸管,钢加工,3.75,4.1,6.1798
432,600279.SH,600279,重庆港九,港口,3.8,4.1,0.0
433,002936.SZ,002936,郑州银行,银行,3.71,4.11,10.137
434,000883.SZ,000883,湖北能源,火力发电,3.97,4.11,5.4795
435,600959.SH,600959,江苏有线,影视音像,3.81,4.1195,0.0
436,000010.SZ,000010,*ST美丽,建筑工程,3.78,4.12,0.0
437,000548.SZ,000548,湖南投资,路桥,4.01,4.12,0.0
438,600939.SH,600939,重庆建工,建筑工程,3.85,4.1255,5.348
439,603389.SH,603389,*ST亚振,家居用品,4.0,4.13,0.0
440,603766.SH,603766,隆鑫通用,摩托车,3.82,4.17,0.0
441,601226.SH,601226,华电重工,专用机械,4.02,4.17,0.0
442,603117.SH,603117,万林物流,仓储物流,3.98,4.1771,0.0
443,002011.SZ,002011,盾安环境,工程机械,3.86,4.18,0.0
444,600586.SH,600586,金晶科技,玻璃,3.5,4.18,21.935299999999998
445,600791.SH,600791,京能置业,全国地产,4.0,4.19,9.9738
446,600257.SH,600257,大湖股份,渔业,3.97,4.19,0.0
447,300367.SZ,300367,东方网力,IT设备,3.46,4.19,5.3165
448,000620.SZ,000620,新华联,全国地产,3.69,4.19,10.1093
449,600313.SH,600313,农发种业,种植业,3.84,4.21,9.9217
450,002218.SZ,002218,拓日新能,半导体,3.92,4.21,10.1064
451,600261.SH,600261,阳光照明,家用电器,3.87,4.21,0.0
452,000862.SZ,000862,银星能源,新型电力,3.81,4.21,0.0
453,002377.SZ,002377,国创高新,房产服务,3.93,4.22,5.1414
454,002420.SZ,002420,*ST毅昌,塑料,3.94,4.23,0.0
455,600577.SH,600577,精达股份,电气设备,3.81,4.23,37.5613
456,601599.SH,601599,鹿港文化,影视音像,3.48,4.25,40.1064
457,600651.SH,600651,*ST飞乐,电器仪表,3.93,4.25,0.0
458,300309.SZ,300309,吉艾科技,多元金融,3.56,4.25,9.9196
459,600496.SH,600496,精工钢构,钢加工,4.05,4.26,0.0
460,600028.SH,600028,中国石化,石油加工,3.97,4.27,0.0
461,300444.SZ,300444,双杰电气,电气设备,3.95,4.27,0.0
462,601018.SH,601018,宁波港,港口,3.86,4.27,6.4358
463,000752.SZ,000752,*ST西发,啤酒,3.95,4.28,0.0
464,600333.SH,600333,长春燃气,供气供热,4.07,4.29,0.0
465,002249.SZ,002249,大洋电机,电气设备,3.85,4.29,6.4516
466,002131.SZ,002131,利欧股份,互联网,3.51,4.29,8.1522
467,600611.SH,600611,大众交通,公共交通,3.96,4.29,6.2814
468,300094.SZ,300094,国联水产,渔业,3.9,4.29,0.0
469,002002.SZ,002002,鸿达兴业,化工原料,3.83,4.299,7.6505
470,002628.SZ,002628,成都路桥,建筑工程,4.22,4.3,0.0
471,002564.SZ,002564,天沃科技,建筑工程,3.94,4.31,0.0
472,600724.SH,600724,宁波富达,水泥,4.04,4.31,5.6373
473,600722.SH,600722,金牛化工,化工原料,3.88,4.31,15.9155
474,300304.SZ,300304,云意电气,汽车配件,3.96,4.32,0.0
475,600477.SH,600477,杭萧钢构,钢加工,3.87,4.32,5.2083
476,600936.SH,600936,广西广电,影视音像,4.01,4.32,0.0
477,600821.SH,600821,*ST劝业,百货,4.06,4.32,0.0
478,600581.SH,600581,八一钢铁,普钢,4.08,4.33,33.3869
479,300278.SZ,300278,华昌达,专用机械,3.52,4.33,0.0
480,000716.SZ,000716,黑芝麻,食品,4.02,4.33,5.0125
481,600495.SH,600495,晋西车轴,运输设备,4.11,4.34,0.0
482,002682.SZ,002682,龙洲股份,公路,4.1,4.35,0.0
483,600781.SH,600781,*ST辅仁,中成药,3.53,4.35,0.0
484,300375.SZ,300375,鹏翎股份,汽车配件,3.75,4.36,5.3846
485,002333.SZ,002333,ST罗普,铝,4.16,4.36,0.0
486,600448.SH,600448,华纺股份,纺织,4.11,4.36,0.0
487,600039.SH,600039,四川路桥,建筑工程,4.29,4.36,5.0602
488,600716.SH,600716,凤凰股份,区域地产,4.08,4.37,0.0
489,300350.SZ,300350,华鹏飞,仓储物流,3.93,4.37,0.0
490,601919.SH,601919,中远海控,水运,4.01,4.37,8.9776
491,600869.SH,600869,智慧能源,电气设备,4.23,4.37,0.0
492,002170.SZ,002170,芭田股份,农药化肥,4.21,4.37,5.1095
493,600237.SH,600237,铜峰电子,元器件,3.86,4.38,11.850200000000001
494,002437.SZ,002437,誉衡药业,化学制药,3.9,4.38,26.348599999999998
495,300164.SZ,300164,通源石油,石油开采,4.15,4.38,0.0
496,000797.SZ,000797,中国武夷,全国地产,3.87,4.3851,6.0905
497,600617.SH,600617,国新能源,供气供热,4.37,4.39,0.0
498,601898.SH,601898,中煤能源,煤炭开采,4.03,4.39,7.7499
499,601058.SH,601058,赛轮轮胎,汽车配件,4.08,4.39,14.897499999999999
500,000056.SZ,000056,皇庭国际,房产服务,4.02,4.4,5.198
501,000606.SZ,000606,顺利办,互联网,4.07,4.4,11.549399999999999
502,000622.SZ,000622,恒立实业,汽车配件,3.99,4.4,12.587399999999999
503,601608.SH,601608,中信重工,专用机械,3.93,4.41,10.0257
504,600052.SH,600052,浙江广厦,影视音像,4.41,4.41,19.240099999999998
505,002700.SZ,002700,ST浩源,供气供热,4.07,4.41,15.1845
506,300089.SZ,300089,文化长城,文教休闲,3.95,4.41,18.3532
507,000543.SZ,000543,皖能电力,火力发电,4.14,4.41,5.9386
508,300105.SZ,300105,龙源技术,电器仪表,4.12,4.42,0.0
509,300201.SZ,300201,海伦哲,专用机械,3.88,4.44,5.314
510,300005.SZ,300005,探路者,服饰,3.96,4.44,0.0
511,001896.SZ,001896,豫能控股,火力发电,3.99,4.44,19.9827
512,002546.SZ,002546,新联电子,电气设备,4.16,4.44,0.0
513,002514.SZ,002514,宝馨科技,机械基件,4.12,4.44,0.0
514,600860.SH,600860,*ST京城,专用机械,3.82,4.45,0.0
515,000068.SZ,000068,华控赛格,环境保护,3.75,4.45,24.598200000000002
516,600497.SH,600497,驰宏锌锗,铅锌,3.96,4.45,20.9788
517,000928.SZ,000928,中钢国际,建筑工程,4.14,4.45,6.6502
518,000663.SZ,000663,*ST永林,林业,3.87,4.46,0.0
519,600310.SH,600310,桂东电力,水力发电,4.08,4.46,6.2954
520,600365.SH,600365,通葡股份,红黄酒,3.97,4.46,5.7831
521,000875.SZ,000875,吉电股份,火力发电,4.08,4.47,6.8063
522,601818.SH,601818,光大银行,银行,3.87,4.47,9.9502
523,000592.SZ,000592,平潭发展,林业,3.7,4.47,39.731300000000005
524,002442.SZ,002442,龙星化工,化工原料,4.22,4.47,0.0
525,002073.SZ,002073,软控股份,软件服务,4.17,4.48,0.0
526,603126.SH,603126,中材节能,环境保护,4.36,4.48,0.0
527,600130.SH,600130,波导股份,通信设备,4.18,4.49,5.1522
528,000637.SZ,000637,茂化实华,石油加工,4.28,4.49,0.0
529,600006.SH,600006,东风汽车,汽车整车,4.16,4.4952,0.0
530,600236.SH,600236,桂冠电力,水力发电,4.36,4.5,0.0
531,600973.SH,600973,宝胜股份,电气设备,4.24,4.5,0.0
532,002245.SZ,002245,澳洋顺昌,仓储物流,4.51,4.51,0.0
533,601011.SH,601011,宝泰隆,焦炭加工,3.98,4.51,5.4726
534,600683.SH,600683,京投发展,区域地产,4.2,4.52,5.6098
535,000409.SZ,000409,ST地矿,综合类,4.3,4.53,0.0
536,000932.SZ,000932,华菱钢铁,普钢,4.28,4.53,7.3048
537,002435.SZ,002435,长江健康,化学制药,3.97,4.53,9.9515
538,601985.SH,601985,中国核电,新型电力,4.31,4.5329,0.0
539,600202.SH,600202,哈空调,电气设备,4.36,4.54,0.0
540,300110.SZ,300110,华仁药业,化学制药,4.21,4.54,0.0
541,002321.SZ,002321,华英农业,农业综合,4.01,4.54,0.0
542,002486.SZ,002486,嘉麟杰,服饰,4.16,4.55,5.4187
543,600963.SH,600963,岳阳林纸,造纸,4.24,4.56,18.5813
544,000983.SZ,000983,西山煤电,煤炭开采,4.18,4.56,8.9372
545,600854.SH,600854,春兰股份,家用电器,4.09,4.57,10.1205
546,603227.SH,603227,雪峰科技,化工原料,4.57,4.57,16.1658
547,300189.SZ,300189,神农科技,种植业,4.07,4.58,8.2742
548,000912.SZ,000912,泸天化,农药化肥,4.34,4.6,0.0
549,300008.SZ,300008,天海防务,船舶,4.17,4.6,32.6122
550,000899.SZ,000899,赣能股份,火力发电,4.44,4.61,0.0
551,002662.SZ,002662,京威股份,汽车配件,3.82,4.61,21.9945
552,600719.SH,600719,大连热电,供气供热,4.37,4.62,0.0
553,600805.SH,600805,悦达投资,综合类,4.26,4.62,0.0
554,000563.SZ,000563,陕国投A,多元金融,4.08,4.62,8.6747
555,002094.SZ,002094,青岛金王,日用化工,4.59,4.62,10.0719
556,002421.SZ,002421,达实智能,软件服务,4.12,4.62,5.7208
557,600281.SH,600281,太化股份,综合类,4.17,4.63,9.7156
558,600531.SH,600531,豫光金铅,铅锌,4.18,4.63,11.0964
559,300022.SZ,300022,吉峰科技,农用机械,4.17,4.64,0.0
560,000615.SZ,000615,京汉股份,全国地产,4.18,4.65,0.0
561,000514.SZ,000514,渝开发,区域地产,4.14,4.66,9.9057
562,000868.SZ,000868,ST安凯,汽车整车,4.13,4.66,0.0
563,300228.SZ,300228,富瑞特装,化工机械,4.66,4.66,5.679
564,600156.SH,600156,华升股份,纺织,4.36,4.66,0.0
565,300129.SZ,300129,泰胜风能,电气设备,4.32,4.66,5.4299
566,000407.SZ,000407,胜利股份,供气供热,4.41,4.66,10.0271
567,300032.SZ,300032,金龙机电,元器件,4.19,4.68,0.0
568,000863.SZ,000863,三湘印象,区域地产,4.47,4.7,5.2009
569,002228.SZ,002228,合兴包装,广告包装,4.7,4.7,5.6471
570,600782.SH,600782,新钢股份,普钢,4.3,4.7,6.5574
571,600083.SH,600083,*ST博信,综合类,4.7,4.7,5.0602
572,600248.SH,600248,延长化建,建筑工程,4.19,4.7088,0.0
573,601068.SH,601068,中铝国际,建筑工程,4.16,4.71,7.0455
574,002068.SZ,002068,黑猫股份,化工原料,4.72,4.72,10.0233
575,300307.SZ,300307,慈星股份,纺织机械,4.56,4.72,0.0
576,600608.SH,600608,ST沪科,钢加工,4.48,4.72,0.0
577,603993.SH,603993,洛阳钼业,小金属,4.12,4.72,16.902900000000002
578,000632.SZ,000632,三木集团,综合类,4.44,4.73,0.0
579,601101.SH,601101,昊华能源,煤炭开采,4.19,4.73,17.3137
580,601669.SH,601669,中国电建,建筑工程,4.25,4.74,21.4665
581,601857.SH,601857,中国石油,石油开采,4.39,4.74,6.7873
582,300084.SZ,300084,海默科技,石油开采,4.46,4.75,20.1218
583,300297.SZ,300297,蓝盾股份,软件服务,3.97,4.75,8.3933
584,300043.SZ,300043,星辉娱乐,文教休闲,3.93,4.75,0.0
585,600115.SH,600115,东方航空,空运,4.41,4.76,5.8559
586,000046.SZ,000046,泛海控股,多元金融,4.21,4.761,14.7747
587,000557.SZ,000557,西部创业,铁路,3.5,4.77,11.6
588,300150.SZ,300150,世纪瑞尔,软件服务,4.47,4.77,0.0
589,002225.SZ,002225,濮耐股份,其他建材,4.57,4.77,0.0
590,600011.SH,600011,华能国际,火力发电,4.63,4.78,6.9124
591,002681.SZ,002681,*ST奋达,家用电器,4.52,4.79,25.403100000000002
592,000036.SZ,000036,华联控股,全国地产,4.17,4.79,6.0912
593,300283.SZ,300283,温州宏丰,电气设备,4.56,4.8,10.0917
594,600146.SH,600146,*ST环球,服饰,2.09,4.8,0.0
595,002519.SZ,002519,银河电子,通信设备,4.51,4.8,0.0
596,600399.SH,600399,ST抚钢,特种钢,4.59,4.8,0.0
597,600823.SH,600823,世茂股份,全国地产,4.38,4.8021,6.5534
598,600622.SH,600622,光大嘉宝,区域地产,4.24,4.8068,6.1226
599,002599.SZ,002599,盛通股份,广告包装,4.41,4.81,9.9768
600,300344.SZ,300344,太空智造,软件服务,4.44,4.81,0.0
601,000757.SZ,000757,浩物股份,汽车配件,4.14,4.81,9.9307
602,601678.SH,601678,滨化股份,化工原料,4.51,4.82,0.0
603,600403.SH,600403,大有能源,煤炭开采,4.34,4.82,20.529
604,000540.SZ,000540,中天金融,多元金融,4.14,4.82,29.3657
605,600354.SH,600354,*ST敦种,种植业,4.65,4.82,5.1163
606,002807.SZ,002807,江阴银行,银行,4.48,4.82,15.157
607,600327.SH,600327,大东方,汽车服务,4.23,4.82,10.0703
608,002513.SZ,002513,*ST蓝丰,农药化肥,4.01,4.82,0.0
609,002347.SZ,002347,泰尔股份,机械基件,4.46,4.82,0.0
610,002392.SZ,002392,北京利尔,其他建材,4.73,4.8294,22.8833
611,600576.SH,600576,祥源文化,影视音像,4.34,4.83,0.0
612,600704.SH,600704,物产中大,商贸代理,4.54,4.83,5.0773
613,300425.SZ,300425,中建环能,环境保护,4.83,4.83,5.9211
614,002433.SZ,002433,太安堂,中成药,4.59,4.8392,0.0
615,002469.SZ,002469,三维工程,建筑工程,4.56,4.84,0.0
616,000837.SZ,000837,*ST秦机,机床制造,4.53,4.84,0.0
617,002272.SZ,002272,川润股份,机械基件,4.53,4.86,0.0
618,600499.SH,600499,科达制造,专用机械,4.35,4.86,0.0
619,002550.SZ,002550,千红制药,生物制药,4.63,4.87,0.0
620,600675.SH,600675,中华企业,区域地产,4.46,4.87,0.0
621,002703.SZ,002703,浙江世宝,汽车配件,4.65,4.87,5.2874
622,300178.SZ,300178,腾邦国际,旅游服务,4.13,4.87,45.26389999999999
623,300510.SZ,300510,金冠股份,电气设备,4.4,4.87,0.0
624,000892.SZ,000892,欢瑞世纪,影视音像,4.19,4.87,0.0
625,601916.SH,601916,浙商银行,银行,4.23,4.8762,17.313000000000002
626,600018.SH,600018,上港集团,港口,4.44,4.89,5.8036
627,600713.SH,600713,南京医药,医药商业,4.64,4.9,0.0
628,000607.SZ,000607,华媒控股,广告包装,4.4,4.9,0.0
629,002721.SZ,002721,金一文化,服饰,4.2,4.9,16.2014
630,601099.SH,601099,太平洋,证券,4.14,4.92,27.3707
631,002652.SZ,002652,扬子新材,其他建材,4.22,4.92,37.669200000000004
632,600478.SH,600478,科力远,元器件,4.54,4.93,5.1836
633,000078.SZ,000078,海王生物,医药商业,4.37,4.93,5.3419
634,002717.SZ,002717,岭南股份,环境保护,4.32,4.9368,0.0
635,600503.SH,600503,华丽家族,区域地产,4.23,4.94,0.0
636,000589.SZ,000589,贵州轮胎,汽车配件,4.73,4.94,10.0223
637,000518.SZ,000518,四环生物,生物制药,4.43,4.95,5.3191
638,002765.SZ,002765,蓝黛传动,汽车配件,4.77,4.95,0.0
639,600302.SH,600302,标准股份,纺织机械,4.34,4.95,0.0
640,002178.SZ,002178,延华智能,建筑工程,4.54,4.95,10.0
641,002540.SZ,002540,亚太科技,铝,4.75,4.96,5.4825
642,300048.SZ,300048,合康新能,电气设备,4.96,4.96,23.515900000000002
643,300198.SZ,300198,纳川股份,塑料,4.71,4.96,12.679
644,600319.SH,600319,ST亚星,化工原料,4.21,4.96,0.0
645,000717.SZ,000717,韶钢松山,普钢,4.41,4.98,23.049799999999998
646,000638.SZ,000638,万方发展,软件服务,4.56,4.98,6.1002
647,000410.SZ,000410,*ST沈机,机床制造,4.42,4.98,0.0
648,300267.SZ,300267,尔康制药,化学制药,4.54,4.99,9.9119
649,000060.SZ,000060,中金岭南,铅锌,4.53,4.99,18.241500000000002
650,002314.SZ,002314,南山控股,区域地产,4.4,5.0,21.2312
651,300287.SZ,300287,飞利信,软件服务,4.2,5.0,5.0328
652,600717.SH,600717,天津港,港口,4.65,5.01,5.1948
653,002177.SZ,002177,御银股份,IT设备,4.68,5.02,16.1177
654,300074.SZ,300074,华平股份,通信设备,4.59,5.02,0.0
655,603969.SH,603969,银龙股份,其他建材,3.93,5.0288,0.0
656,600896.SH,600896,览海医疗,医疗保健,4.62,5.03,0.0
657,300230.SZ,300230,永利股份,塑料,4.46,5.03,11.0836
658,600078.SH,600078,澄星股份,化工原料,4.51,5.0301,6.6226
659,600677.SH,600677,*ST航通,通信设备,3.01,5.04,0.0
660,002118.SZ,002118,紫鑫药业,中成药,4.4,5.04,0.0
661,002165.SZ,002165,红宝丽,化工原料,4.94,5.04,0.0
662,002588.SZ,002588,史丹利,农药化肥,4.72,5.05,6.0924
663,601989.SH,601989,中国重工,船舶,4.61,5.05,15.700700000000001
664,000793.SZ,000793,华闻集团,出版业,3.7,5.05,5.8548
665,002266.SZ,002266,浙富控股,电气设备,4.65,5.06,6.1927
666,300332.SZ,300332,天壕环境,环境保护,5.06,5.06,10.0
667,002204.SZ,002204,大连重工,专用机械,4.51,5.07,9.276
668,002361.SZ,002361,神剑股份,化工原料,4.73,5.07,0.0
669,300335.SZ,300335,迪森股份,供气供热,4.84,5.08,0.0
670,300239.SZ,300239,东宝生物,生物制药,4.7,5.08,0.0
671,600707.SH,600707,彩虹股份,元器件,4.44,5.08,10.6922
672,601666.SH,601666,平煤股份,煤炭开采,4.59,5.1,15.4658
673,600502.SH,600502,安徽建工,建筑工程,4.45,5.1,17.04
674,600819.SH,600819,耀皮玻璃,玻璃,4.81,5.1,0.0
675,002517.SZ,002517,恺英网络,互联网,4.83,5.11,17.0243
676,600800.SH,600800,天津磁卡,综合类,4.82,5.11,0.0
677,300262.SZ,300262,巴安水务,环境保护,4.74,5.11,16.55
678,600306.SH,600306,*ST商城,百货,4.68,5.12,0.0
679,000598.SZ,000598,兴蓉环境,水务,5.13,5.13,0.0
680,600405.SH,600405,动力源,电气设备,4.9,5.14,0.0
681,000599.SZ,000599,青岛双星,汽车配件,5.14,5.14,15.2113
682,600824.SH,600824,益民集团,百货,4.21,5.1489,9.9549
683,601003.SH,601003,柳钢股份,普钢,4.76,5.15,5.3648
684,000419.SZ,000419,通程控股,百货,4.97,5.15,5.1454
685,000958.SZ,000958,东方能源,火力发电,4.73,5.16,6.5934
686,000059.SZ,000059,华锦股份,石油加工,4.84,5.17,5.4852
687,600308.SH,600308,华泰股份,造纸,4.92,5.17,5.6385
688,600337.SH,600337,美克家居,家居用品,4.57,5.18,6.405
689,002615.SZ,002615,哈尔斯,家居用品,5.19,5.19,0.0
690,300080.SZ,300080,易成新能,半导体,4.65,5.19,0.0
691,000833.SZ,000833,粤桂股份,造纸,4.76,5.1906,6.3408
692,002654.SZ,002654,万润科技,互联网,4.19,5.2,0.0
693,002483.SZ,002483,润邦股份,工程机械,5.2,5.2,0.0
694,600105.SH,600105,永鼎股份,通信设备,4.81,5.2,6.7234
695,600179.SH,600179,*ST安通,仓储物流,4.95,5.2,0.0
696,600561.SH,600561,江西长运,公共交通,4.89,5.2,0.0
697,600583.SH,600583,海油工程,石油开采,4.71,5.21,0.0
698,601199.SH,601199,江南水务,水务,5.02,5.21,25.3304
699,300163.SZ,300163,先锋新材,其他建材,5.12,5.21,0.0
700,002453.SZ,002453,华软科技,软件服务,5.06,5.21,0.0
701,600210.SH,600210,紫江企业,广告包装,4.9,5.21,5.0916
702,600710.SH,600710,苏美达,工程机械,4.88,5.22,10.1099
703,002454.SZ,002454,松芝股份,汽车配件,4.88,5.22,0.0
704,002455.SZ,002455,百川股份,化工原料,4.95,5.22,0.0
705,600469.SH,600469,风神股份,汽车配件,4.91,5.22,0.0
706,600249.SH,600249,两面针,日用化工,4.74,5.22,5.071
707,002611.SZ,002611,东方精工,轻工机械,4.75,5.22,7.9229
708,002510.SZ,002510,天汽模,汽车配件,4.46,5.23,5.6566
709,600705.SH,600705,中航资本,多元金融,4.74,5.23,14.772
710,601908.SH,601908,京运通,新型电力,4.56,5.23,12.470600000000001
711,600149.SH,600149,ST坊展,综合类,4.96,5.23,0.0
712,000701.SZ,000701,厦门信达,综合类,4.81,5.23,0.0
713,600192.SH,600192,长城电工,电气设备,5.03,5.25,0.0
714,601658.SH,601658,邮储银行,银行,4.72,5.25,10.0629
715,600348.SH,600348,阳泉煤业,煤炭开采,4.75,5.25,9.1304
716,600983.SH,600983,惠而浦,家用电器,4.88,5.25,0.0
717,600209.SH,600209,ST罗顿,综合类,5.05,5.25,0.0
718,600239.SH,600239,云南城投,区域地产,4.61,5.25,26.2016
719,600207.SH,600207,安彩高科,供气供热,4.84,5.25,0.0
720,300172.SZ,300172,中电环保,环境保护,5.18,5.26,0.0
721,000554.SZ,000554,泰山石油,石油贸易,4.87,5.26,0.0
722,000852.SZ,000852,石化机械,化工机械,4.99,5.26,0.0
723,002478.SZ,002478,常宝股份,钢加工,4.97,5.2603,0.0
724,300641.SZ,300641,正丹股份,化工原料,4.91,5.2689,0.0
725,002303.SZ,002303,美盈森,造纸,4.87,5.28,9.9788
726,002574.SZ,002574,明牌珠宝,服饰,4.92,5.28,0.0
727,601860.SH,601860,紫金银行,银行,4.53,5.28,10.0
728,002244.SZ,002244,滨江集团,区域地产,4.79,5.28,7.0248
729,600335.SH,600335,国机汽车,汽车配件,4.85,5.2878,5.7367
730,000593.SZ,000593,大通燃气,供气供热,5.18,5.29,0.0
731,300027.SZ,300027,华谊兄弟,影视音像,4.52,5.29,19.2975
732,601169.SH,601169,北京银行,银行,4.87,5.2972,9.1441
733,600173.SH,600173,卧龙地产,全国地产,5.11,5.31,5.988
734,603335.SH,603335,迪生力,汽车配件,5.3,5.31,11.2164
735,000725.SZ,000725,京东方A,元器件,4.63,5.32,0.0
736,300021.SZ,300021,大禹节水,农业综合,4.77,5.32,0.0
737,600217.SH,600217,中再资环,环境保护,5.07,5.33,0.0
738,000973.SZ,000973,佛塑科技,塑料,4.79,5.33,0.0
739,600866.SH,600866,星湖科技,食品,4.82,5.34,10.386099999999999
740,000918.SZ,000918,嘉凯城,全国地产,4.71,5.34,5.3279
741,603828.SH,603828,柯利达,装修装饰,4.89,5.34,0.0
742,603323.SH,603323,苏农银行,银行,4.8,5.34,10.0427
743,300221.SZ,300221,银禧科技,塑料,4.74,5.34,6.163
744,600096.SH,600096,云天化,农药化肥,5.09,5.34,0.0
745,601328.SH,601328,交通银行,银行,4.89,5.3458,5.9812
