,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
396,000851.SZ,000851,高鸿股份,软件服务,2.09,6.0,0.0,8.24,"阿里巴巴概念股, 央企改革, 物联网, 无人驾驶, 数字中国, 移动支付, 大数据, 云计算, 人工智能, 无人商店, 彩票, 滴滴出行概念股, 独角兽, 创投, "
397,600192.SH,600192,长城电工,电气设备,2.09,9.0,0.0,10.0,"燃料电池, 苹果期货, "
398,603088.SH,603088,宁波精达,专用机械,2.09,5.0,0.0,15.72,
399,300094.SZ,300094,国联水产,渔业,2.08,1.0,0.0,6.4,"海底捞概念股, 独角兽, "
400,600353.SH,600353,旭光股份,元器件,2.07,6.0,0.0,6.79,"业绩预增, "
401,000546.SZ,000546,金圆股份,水泥,2.07,4.0,1.0,10.63,"固废处理, 水泥, 环保, 股权转让, "
402,600652.SH,600652,游久游戏,互联网,2.07,4.0,0.0,4.66,"信托, 区块链, 电竞, 游戏, 手游, "
403,002575.SZ,002575,群兴玩具,文教休闲,2.07,1.0,0.0,8.49,"二胎, 股权转让, 资产重组, 壳公司, 创投, "
404,002181.SZ,002181,粤传媒,出版业,2.06,1.0,0.0,5.92,"彩票, 独角兽, 创投, "
405,603848.SH,603848,好太太,家居用品,2.06,7.0,1.0,21.66,"家具家居, "
406,000977.SZ,000977,浪潮信息,电脑设备,2.06,6.0,1.0,27.01,"MSCI, 美团概念股, 山东国企改革, 数字中国, 云计算, 国产操作系统, 智慧安防, "
407,002806.SZ,002806,华锋股份,元器件,2.05,4.0,0.0,21.69,"有色-铝, 新能源整车, 有色金属, 业绩预增, 新能源汽车, 资产重组, 强势人气股, "
408,300635.SZ,300635,达安股份,建筑施工,2.05,1.0,0.0,16.91,"5G, 资产重组, "
409,601336.SH,601336,新华保险,保险,2.05,6.0,1.0,62.0,"保险, MSCI, 业绩预增, 养老产业, 独角兽, 蚂蚁金服概念股, "
410,600577.SH,600577,精达股份,电气设备,2.05,4.0,0.0,3.9,"小米概念股, 互联网金融, 股权转让, "
411,603316.SH,603316,诚邦股份,建筑施工,2.04,5.0,0.0,10.01,"园林, 特色小镇, 地下管廊, PPP, "
412,300103.SZ,300103,达刚路机,工程机械,2.04,6.0,1.0,12.16,"一带一路, 固废处理, 机械, 环保, "
413,002613.SZ,002613,北玻股份,专用机械,2.04,4.0,0.0,3.67,"装配式建筑, 玻璃, "
414,300593.SZ,300593,新雷能,电气设备,2.03,6.0,0.0,21.29,"5G, 高送转-预期, 军工, 军民融合, "
415,603607.SH,603607,京华激光,造纸,2.03,1.0,0.0,21.41,"包装印刷, 知识产权, "
416,300123.SZ,300123,亚光科技,船舶,2.03,6.0,0.0,14.45,"5G, 回购, 业绩预增, 军工, 军民融合, 半导体, 股权转让, 国产芯片, 智慧安防, "
417,600291.SH,600291,西水股份,保险,2.03,6.0,1.0,14.72,"保险, MSCI, 内蒙古, "
418,600299.SH,600299,安迪苏,化学制药,2.03,9.0,1.0,14.88,"高股息, 央企改革, 维生素, 动物保健, "
419,300309.SZ,300309,吉艾科技,多元金融,2.03,4.0,0.0,8.71,"油服, 油气改革, 页岩气, 债转股-AMC, 资产重组, "
420,300502.SZ,300502,新易盛,通信设备,2.02,4.0,0.0,30.37,"5G, 光通信, "
421,002847.SZ,002847,盐津铺子,食品,2.02,9.0,0.0,32.01,"大消费, 高送转-预期, 社保重仓, 食品, 休闲食品, "
422,002220.SZ,002220,天宝食品,食品,2.02,4.0,0.0,3.4,"破净股, 冷链, "
423,002309.SZ,002309,中利集团,电气设备,2.02,4.0,0.0,10.06,"5G, 光通信, 国家队重仓, 华为产业链, 破净股, 光伏, 定增破发, "
424,002455.SZ,002455,百川股份,化工原料,2.01,4.0,0.0,6.67,"石墨电极, 定增破发, 锂电池, 新能源汽车, 石墨烯, "
425,600712.SH,600712,南宁百货,百货,2.01,9.0,0.0,5.8,"东盟博览会, 教育, 新零售, 宝能系, 广西, "
