,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
717,002255.SZ,海陆重工,专用机械,1.52,4.54,243941.2002
2665,600644.SH,乐山电力,水力发电,1.52,6.2,333808.4086
1918,300533.SZ,冰川网络,软件服务,1.52,39.48,160569.8186
1638,300250.SZ,初灵信息,软件服务,1.52,17.22,239348.2431
407,000930.SZ,中粮生化,农业综合,1.52,9.08,737669.2924
3220,603136.SH,天目湖,旅游景点,1.52,35.98,71960.0
326,000811.SZ,冰轮环境,工程机械,1.52,7.19,469535.2725
2306,600206.SH,有研新材,半导体,1.51,9.76,818647.652
3570,603966.SH,法兰泰克,机械基件,1.51,11.02,102473.9926
2030,300651.SZ,金陵体育,文教休闲,1.51,53.54,133156.1216
1445,300055.SZ,万邦达,环境保护,1.51,9.22,796819.8433
1499,300110.SZ,华仁药业,化学制药,1.51,3.95,465309.1057
1592,300204.SZ,舒泰神,生物制药,1.51,13.33,622111.5226
2091,300713.SZ,英可瑞,电气设备,1.51,24.2,103614.3159
65,000156.SZ,华数传媒,影视音像,1.51,11.27,1442892.8448
1096,002636.SZ,金安国纪,元器件,1.51,9.88,243433.0355
975,002514.SZ,宝馨科技,机械基件,1.51,7.07,274319.6651
2373,600283.SH,钱江水利,水务,1.51,13.83,488193.1333
803,002342.SZ,巨力索具,机械基件,1.51,4.32,380650.59
1450,300061.SZ,康旗股份,医疗保健,1.51,9.4,258036.1993
774,002313.SZ,日海智能,通信设备,1.51,27.57,860184.0
2826,600821.SH,津劝业,百货,1.51,5.13,213545.5994
3060,601618.SH,中国中冶,建筑施工,1.51,3.68,6569763.8546
251,000702.SZ,正虹科技,饲料,1.51,7.22,192510.1639
2045,300666.SZ,江丰电子,元器件,1.5,49.44,440725.3008
2808,600801.SH,华新水泥,水泥,1.5,19.2,1867720.944
3185,603076.SH,乐惠国际,专用机械,1.5,28.45,76385.9712
0,000001.SZ,平安银行,银行,1.5,12.36,21222425.0114
72,000338.SZ,潍柴动力,汽车配件,1.5,10.5,4456031.0781
602,002140.SZ,东华科技,建筑施工,1.5,8.32,365725.7153
1722,300334.SZ,津膜科技,专用机械,1.5,8.99,262520.0196
565,002103.SZ,广博股份,文教休闲,1.5,5.43,203254.7853
1384,002943.SZ,宇晶股份,机床制造,1.5,43.66,109150.0
1095,002635.SZ,安洁科技,电脑设备,1.5,15.91,576956.4041
1381,002940.SZ,昂利康,化学制药,1.5,43.55,97987.5
480,002018.SZ,*ST华信,农药化肥,1.5,1.41,321173.6665
438,000973.SZ,佛塑科技,塑料,1.49,5.03,486602.1839
294,000762.SZ,西藏矿业,小金属,1.49,8.4,399798.9702
3099,601880.SH,大连港,港口,1.49,2.38,1841125.16
868,002407.SZ,多氟多,化工原料,1.49,15.72,854445.5402
2386,600299.SH,安迪苏,化学制药,1.49,12.39,3322875.6772
3161,603030.SH,全筑股份,装修装饰,1.49,7.59,405290.5414
3164,603033.SH,三维股份,橡胶,1.49,21.89,121051.7
1197,002740.SZ,爱迪尔,服饰,1.49,7.14,117033.088
2930,600981.SH,汇鸿集团,商贸代理,1.49,5.18,378581.4298
3224,603157.SH,拉夏贝尔,服饰,1.49,10.02,146094.6331
381,000899.SZ,赣能股份,火力发电,1.49,5.53,539547.7253
120,000526.SZ,紫光学大,文教休闲,1.49,24.2,232792.1589
2404,600319.SH,亚星化学,化工原料,1.49,5.54,174839.076
600,002138.SZ,顺络电子,元器件,1.49,18.19,1271598.0163
3043,601558.SH,ST锐电,电气设备,1.49,1.54,878908.7998
1820,300434.SZ,金石东方,化学制药,1.49,10.35,207767.0489
888,002427.SZ,*ST尤夫,化纤,1.49,15.92,612370.7982
388,000908.SZ,景峰医药,化学制药,1.48,5.52,390273.3034
2092,300715.SZ,凯伦股份,其他建材,1.48,25.03,96866.1
3402,603611.SH,诺力股份,运输设备,1.48,16.91,382722.1699
731,002270.SZ,华明装备,电气设备,1.48,5.63,416015.5959
2580,600549.SH,厦门钨业,小金属,1.48,15.27,2147032.5474
316,000798.SZ,中水渔业,渔业,1.48,7.04,224847.216
1612,300224.SZ,正海磁材,元器件,1.48,7.7,566765.795
1958,300576.SZ,容大感光,染料涂料,1.48,18.4,73441.5668
2946,601000.SH,唐山港,港口,1.48,3.08,1716744.5668
2376,600287.SH,江苏舜天,商贸代理,1.48,6.26,273434.3423
2938,600990.SH,四创电子,通信设备,1.48,46.77,639355.4411
3196,603090.SH,宏盛股份,专用机械,1.48,16.8,68344.584
1255,002803.SZ,吉宏股份,广告包装,1.48,18.49,144286.9776
68,000159.SZ,国际实业,石油贸易,1.48,5.3,254763.5763
3508,603829.SH,洛凯股份,电气设备,1.48,12.16,88038.4
3268,603259.SH,药明康德,化学制药,1.48,95.74,997596.9751
1400,300010.SZ,立思辰,软件服务,1.48,10.59,744738.7424
1976,300595.SZ,欧普康视,医疗保健,1.48,50.74,699300.4965
299,000777.SZ,中核科技,机械基件,1.48,15.05,577026.8593
2836,600831.SH,广电网络,影视音像,1.48,9.79,612226.0919
931,002470.SZ,金正大,农药化肥,1.48,7.91,2156090.4146
1183,002726.SZ,龙大肉食,食品,1.47,10.81,810938.6269
1446,300056.SZ,三维丝,环境保护,1.47,6.41,138364.0229
1411,300021.SZ,大禹节水,农业综合,1.47,6.14,398053.0097
3193,603086.SH,先达股份,农药化肥,1.47,29.53,214133.0831
1870,300484.SZ,蓝海华腾,电气设备,1.47,13.52,126730.2608
1792,300406.SZ,九强生物,生物制药,1.47,14.39,474435.104
305,000785.SZ,武汉中商,百货,1.47,12.24,307338.6864
136,000545.SZ,金浦钛业,化工原料,1.47,4.17,400071.091
216,000657.SZ,中钨高新,小金属,1.47,6.84,310353.0184
3240,603185.SH,上机数控,机床制造,1.47,59.14,186291.0
710,002248.SZ,华东数控,机床制造,1.47,11.26,333994.7708
1298,002850.SZ,科达利,机械基件,1.47,26.96,250453.3666
1707,300319.SZ,麦捷科技,元器件,1.47,8.31,530490.4643
2933,600984.SH,建设机械,工程机械,1.47,6.43,505472.2434
1693,300305.SZ,裕兴股份,塑料,1.47,9.4,215820.6104
2725,600712.SH,南宁百货,百货,1.47,4.73,254454.8317
2827,600822.SH,上海物贸,商贸代理,1.47,11.15,441704.9174
2017,300637.SZ,扬帆新材,化工原料,1.47,34.4,223227.104
1094,002634.SZ,棒杰股份,服饰,1.47,5.49,148331.9372
1823,300437.SZ,清水源,化工原料,1.46,16.87,223737.4725
477,002015.SZ,霞客环保,化纤,1.46,6.44,258053.2633
1061,002601.SZ,龙蟒佰利,化工原料,1.46,15.9,1121793.5713
1818,300432.SZ,富临精工,汽车配件,1.46,7.37,283018.898
3317,603358.SH,华达科技,汽车配件,1.46,14.67,202008.1944
1073,002613.SZ,北玻股份,专用机械,1.46,3.5,220356.6341
2533,600495.SH,晋西车轴,运输设备,1.46,5.46,659672.2238
1189,002732.SZ,燕塘乳业,乳制品,1.46,19.56,304395.3117
3510,603838.SH,四通股份,陶瓷,1.46,10.02,267213.36
187,000611.SZ,天首发展,纺织,1.46,4.85,154883.7436
3291,603315.SH,福鞍股份,机械基件,1.46,15.4,338724.3875
3575,603977.SH,国泰集团,化工原料,1.46,8.3,146040.16
1495,300106.SZ,西部牧业,农业综合,1.46,7.22,152462.5509
2765,600753.SH,东方银星,批发业,1.46,17.8,227840.0
543,002081.SZ,金螳螂,装修装饰,1.46,10.81,2784831.0388
3258,603225.SH,新凤鸣,化纤,1.46,21.95,261232.1061
1717,300329.SZ,海伦钢琴,文教休闲,1.46,8.91,223538.4281
878,002417.SZ,深南股份,多元金融,1.46,9.21,217832.6672
2905,600926.SH,杭州银行,银行,1.46,8.66,1802744.0916
1265,002815.SZ,崇达技术,元器件,1.46,17.95,393406.4559
1363,002920.SZ,德赛西威,汽车配件,1.46,28.95,354058.5
2368,600278.SH,东方创业,商贸代理,1.46,10.9,569243.4955
3045,601567.SH,三星医疗,电器仪表,1.46,7.72,1070431.3089
3371,603557.SH,起步股份,服饰,1.46,10.28,225031.7268
1539,300150.SZ,世纪瑞尔,软件服务,1.46,5.81,267730.4525
2971,601088.SH,中国神华,煤炭开采,1.46,20.12,33179968.3655
421,000953.SZ,ST河化,农药化肥,1.46,4.07,119682.1909
638,002176.SZ,江特电机,电气设备,1.45,6.42,942655.1863
3295,603320.SH,迪贝电气,机械基件,1.45,22.17,72052.5
2169,600052.SH,浙江广厦,区域地产,1.45,3.75,326920.9095
1210,002755.SZ,奥赛康,建筑施工,1.45,15.9,273922.02
362,000875.SZ,吉电股份,火力发电,1.45,3.3,644922.0545
2607,600580.SH,卧龙电驱,电气设备,1.45,8.95,1153565.1295
262,000716.SZ,黑芝麻,食品,1.45,3.84,238020.7269
3385,603587.SH,地素时尚,服饰,1.45,25.22,153842.0
428,000962.SZ,东方钽业,小金属,1.45,8.04,354428.1722
2079,300700.SZ,岱勒新材,矿物制品,1.45,25.75,114091.8125
2399,600313.SH,农发种业,种植业,1.45,3.0,305819.1321
1798,300412.SZ,迦南科技,医疗保健,1.45,7.67,170323.8742
2351,600257.SH,大湖股份,渔业,1.45,6.15,262635.75
1395,300005.SZ,探路者,服饰,1.45,4.46,295351.342
2214,600100.SH,同方股份,电脑设备,1.45,12.02,3562606.5391
614,002152.SZ,广电运通,电脑设备,1.45,7.26,1752021.1415
2337,600239.SH,云南城投,区域地产,1.45,3.78,606949.6516
1205,002749.SZ,国光股份,农药化肥,1.44,22.51,314670.4324
721,002260.SZ,*ST德奥,航空,1.44,3.4,90168.0
849,002388.SZ,新亚制程,元器件,1.44,6.16,246153.6
311,000792.SZ,盐湖股份,化工原料,1.44,7.53,2070674.6962
3143,603010.SH,万盛股份,化工原料,1.44,17.15,395703.4609
2471,600398.SH,海澜之家,服饰,1.44,9.85,4425366.5551
561,002099.SZ,海翔药业,化学制药,1.44,6.13,975739.1658
1671,300283.SZ,温州宏丰,电气设备,1.44,5.7,121384.1796
1177,002719.SZ,麦趣尔,乳制品,1.44,13.0,183106.0738
2173,600056.SH,中国医药,医药商业,1.44,15.23,1541483.2255
2400,600315.SH,上海家化,日用化工,1.44,31.46,2111747.6583
2318,600219.SH,南山铝业,铝,1.44,2.85,2789391.7652
2303,600201.SH,生物股份,生物制药,1.44,17.25,1942764.4157
1627,300239.SZ,东宝生物,生物制药,1.44,5.03,223797.949
3524,603876.SH,鼎胜新材,铝,1.44,22.0,143000.0
950,002489.SZ,浙江永强,家居用品,1.44,3.56,665870.9792
1522,300133.SZ,华策影视,影视音像,1.44,8.79,1215094.1675
3250,603200.SH,上海洗霸,环境保护,1.44,39.26,99210.02
3331,603386.SH,广东骏亚,元器件,1.43,19.4,109949.5
1064,002604.SZ,*ST龙力,食品,1.43,1.94,98566.6257
675,002213.SZ,特尔佳,汽车配件,1.43,11.95,235307.6878
3095,601869.SH,长飞光纤,通信设备,1.43,52.54,398203.3395
3107,601900.SH,南方传媒,出版业,1.43,9.98,887671.0531
786,002325.SZ,洪涛股份,装修装饰,1.43,4.01,369133.8818
1578,300190.SZ,维尔利,环境保护,1.43,6.6,471788.2468
2509,600462.SH,ST九有,元器件,1.43,2.4,128107.2
1279,002829.SZ,星网宇达,通信设备,1.43,21.33,131138.4632
1986,300605.SZ,恒锋信息,软件服务,1.43,19.29,93390.7545
920,002459.SZ,天业通联,工程机械,1.43,13.53,523590.6441
2981,601116.SH,三江购物,超市连锁,1.43,13.55,556578.174
2756,600743.SH,华远地产,区域地产,1.43,2.97,696791.9596
715,002253.SZ,川大智胜,软件服务,1.43,18.5,382528.6052
1616,300228.SZ,富瑞特装,化工机械,1.43,7.03,285490.1925
2984,601126.SH,四方股份,电气设备,1.43,7.26,590362.872
1469,300080.SZ,易成新能,半导体,1.43,6.99,350888.6474
1946,300562.SZ,乐心医疗,医疗保健,1.43,12.8,108905.8202
3221,603138.SH,海量数据,软件服务,1.43,24.58,116402.0312
1250,002798.SZ,帝欧家居,家居用品,1.43,20.34,320052.4161
2953,601008.SH,连云港,港口,1.43,3.97,403040.3951
2778,600767.SH,ST运盛,医疗保健,1.43,5.36,182727.8576
1552,300163.SZ,先锋新材,其他建材,1.42,4.27,140725.5749
1895,300509.SZ,新美星,专用机械,1.42,13.47,67309.59
896,002435.SZ,长江润发,化学制药,1.42,7.17,216540.5591
1642,300254.SZ,仟源医药,化学制药,1.42,8.46,136957.8013
108,000510.SZ,金路集团,化工原料,1.42,5.18,284630.2033
3449,603701.SH,德宏股份,汽车配件,1.42,13.51,96104.736
1476,300087.SZ,荃银高科,种植业,1.42,8.45,297430.1465
869,002408.SZ,齐翔腾达,化工原料,1.42,8.78,1531277.3548
3014,601231.SH,环旭电子,元器件,1.42,13.95,3035413.3941
2193,600077.SH,宋都股份,全国地产,1.42,3.29,440900.2453
698,002236.SZ,大华股份,电器仪表,1.42,18.1,3320099.5615
1325,002879.SZ,长缆科技,电气设备,1.42,17.58,222526.7715
678,002216.SZ,三全食品,食品,1.42,7.71,441605.7109
624,002162.SZ,悦心健康,医疗保健,1.42,3.83,326707.4245
1902,300516.SZ,久之洋,电器仪表,1.42,37.36,175965.6
1051,002591.SZ,恒大高新,化工原料,1.42,8.33,151515.3454
569,002107.SZ,沃华医药,中成药,1.42,8.33,290131.3394
1518,300129.SZ,泰胜风能,电气设备,1.42,4.37,234035.7433
1815,300429.SZ,强力新材,化工原料,1.42,33.86,475866.7233
1453,300064.SZ,豫金刚石,矿物制品,1.42,5.71,345829.0421
3175,603050.SH,科林电气,电气设备,1.42,15.64,125611.878
2431,600353.SH,旭光股份,元器件,1.42,5.96,324057.12
910,002449.SZ,国星光电,半导体,1.42,13.56,823779.7957
1475,300086.SZ,康芝药业,化学制药,1.42,6.97,303657.1884
2948,601002.SH,晋亿实业,机械基件,1.41,7.22,572322.18
2075,300696.SZ,爱乐达,航空,1.41,27.09,133227.6854
763,002302.SZ,西部建设,水泥,1.41,12.12,1501739.3262
353,000856.SZ,冀东装备,机械基件,1.41,16.05,364335.0
186,000610.SZ,西安旅游,旅游服务,1.41,8.82,207475.9858
1031,002571.SZ,德力股份,玻璃,1.41,6.11,154703.7336
91,000422.SZ,*ST宜化,农药化肥,1.41,3.82,342964.5599
1254,002802.SZ,洪汇新材,化工原料,1.41,23.66,92610.8947
1238,002785.SZ,万里石,其他建材,1.41,10.71,213232.7081
3464,603726.SH,朗迪集团,机械基件,1.41,20.18,66900.736
2175,600058.SH,五矿发展,商贸代理,1.41,8.39,899333.0865
558,002096.SZ,南岭民爆,化工原料,1.41,7.18,266271.736
3288,603309.SH,维力医疗,医疗保健,1.41,12.29,245800.0
1181,002724.SZ,海洋王,半导体,1.41,7.03,233218.4939
2985,601127.SH,小康股份,汽车配件,1.41,18.12,400222.3073
513,002051.SZ,中工国际,建筑施工,1.41,14.33,1592388.7209
295,000766.SZ,通化金马,中成药,1.41,7.85,450188.7465
2754,600741.SH,华域汽车,汽车配件,1.41,21.06,6639636.7103
2392,600306.SH,商业城,百货,1.41,7.39,131102.8315
1402,300012.SZ,华测检测,电器仪表,1.41,8.63,1298526.4568
3172,603042.SH,华脉科技,通信设备,1.41,16.37,165383.7724
610,002148.SZ,北纬科技,互联网,1.41,7.88,349901.4523
21,000027.SZ,深圳能源,火力发电,1.4,6.63,2628457.9288
1603,300215.SZ,电科院,电气设备,1.4,7.55,459167.0378
1790,300404.SZ,博济医药,医疗保健,1.4,14.79,125488.6391
1732,300344.SZ,太空智造,其他建材,1.4,8.38,171528.7912
1187,002730.SZ,电光科技,电气设备,1.4,8.55,248376.645
3481,603778.SH,乾景园林,建筑施工,1.4,5.2,260000.0
2965,601038.SH,一拖股份,农用机械,1.4,5.53,328432.23
2275,600170.SH,上海建工,建筑施工,1.4,3.81,3233512.6829
2448,600372.SH,中航电子,航空,1.4,17.97,3161250.0648
856,002395.SZ,双象股份,塑料,1.4,14.65,261950.79
2438,600361.SH,华联综超,超市连锁,1.4,4.51,300279.371
960,002499.SZ,科林环保,环境保护,1.4,8.9,168195.9158
3005,601211.SH,国泰君安,证券,1.4,20.53,15430584.947
1009,002549.SZ,凯美特气,环境保护,1.4,6.44,399431.2917
469,002007.SZ,华兰生物,生物制药,1.4,40.62,3260328.5178
2230,600117.SH,西宁特钢,特种钢,1.4,4.03,298711.3586
2321,600222.SH,太龙药业,中成药,1.4,4.8,272101.9118
1354,002910.SZ,庄园牧场,乳制品,1.4,14.36,106433.3044
1199,002742.SZ,三圣股份,其他建材,1.4,8.51,228558.0849
1350,002906.SZ,华阳集团,汽车配件,1.4,12.2,246743.3506
3012,601228.SH,广州港,港口,1.39,5.01,723033.18
934,002473.SZ,*ST圣莱,家用电器,1.39,8.86,141760.0
1909,300523.SZ,辰安科技,软件服务,1.39,56.95,584466.3746
49,000065.SZ,北方国际,建筑施工,1.39,10.19,640893.5355
3318,603359.SH,东珠生态,建筑施工,1.39,19.16,293052.7365
2126,300752.SZ,隆利科技,元器件,1.39,74.45,135240.6585
3397,603605.SH,珀莱雅,日用化工,1.39,54.73,339828.4214
244,000692.SZ,惠天热电,供气供热,1.39,3.57,190204.5592
3214,603126.SH,中材节能,环境保护,1.39,6.85,418192.5
1054,002594.SZ,比亚迪,汽车整车,1.39,51.99,5936215.8812
900,002439.SZ,启明星辰,软件服务,1.39,31.7,1977815.3589
3025,601330.SH,绿色动力,环境保护,1.39,14.21,165120.2
484,002022.SZ,科华生物,医疗保健,1.39,12.0,593141.5644
554,002092.SZ,中泰化学,化工原料,1.39,9.83,1999800.3882
3501,603818.SH,曲美家居,家居用品,1.38,8.19,396494.28
2677,600658.SH,电子城,园区开发,1.38,6.37,712538.6737
1266,002816.SZ,和科达,专用机械,1.38,20.29,116180.6536
544,002082.SZ,万邦德,铝,1.38,9.24,219912.0
1978,300597.SZ,吉大通信,通信设备,1.38,16.41,222655.8703
3588,603997.SH,继峰股份,汽车配件,1.38,9.39,591570.0
3537,603890.SH,春秋电子,机械基件,1.38,14.44,139753.208
64,000155.SZ,川能动力,农药化肥,1.38,4.62,432986.4
2603,600576.SH,祥源文化,影视音像,1.38,5.52,290284.6367
2282,600178.SH,东安动力,汽车配件,1.38,5.67,261999.36
1212,002757.SZ,南兴装备,家居用品,1.38,35.43,347675.3872
2407,600322.SH,天房发展,区域地产,1.38,3.68,406897.6
2775,600764.SH,中国海防,通信设备,1.38,30.01,986625.9527
184,000608.SZ,阳光股份,区域地产,1.38,6.06,454379.9266
2459,600385.SH,山东金泰,黄金,1.38,10.83,154624.0406
3319,603360.SH,百傲化学,化工原料,1.38,19.75,154858.4307
3348,603488.SH,展鹏科技,电气设备,1.38,9.31,89831.2311
3370,603556.SH,海兴电力,电器仪表,1.38,18.75,314538.0225
1373,002931.SZ,锋龙股份,汽车配件,1.38,35.73,79392.06
2339,600241.SH,时代万恒,商贸代理,1.38,7.23,181882.9931
1563,300174.SZ,元力股份,化工原料,1.38,14.22,314389.3899
989,002529.SZ,海源复材,专用机械,1.38,8.66,173200.0
2650,600626.SH,申达股份,纺织,1.38,6.42,455975.8879
916,002455.SZ,百川股份,化工原料,1.37,6.39,222852.613
2112,300737.SZ,科顺股份,其他建材,1.37,10.29,280473.2962
2114,300739.SZ,明阳电路,元器件,1.37,26.86,124093.2
2239,600127.SH,金健米业,农业综合,1.37,3.63,232967.3081
3024,601328.SH,交通银行,银行,1.37,6.34,24885047.7855
1421,300031.SZ,宝通科技,互联网,1.37,16.21,416116.6588
3380,603579.SH,荣泰健康,医疗保健,1.37,35.08,180381.36
2867,600867.SH,通化东宝,生物制药,1.37,15.04,2938427.4747
1831,300445.SZ,康斯特,电器仪表,1.37,12.8,112707.3165
2439,600362.SH,江西铜业,铜,1.37,15.85,3289267.1369
852,002391.SZ,长青股份,农药化肥,1.37,13.96,331776.2972
1750,300363.SZ,博腾股份,化学制药,1.37,10.97,339936.3689
1303,002856.SZ,美芝股份,装修装饰,1.37,24.96,75898.368
3456,603712.SH,七一二,通信设备,1.37,19.53,715651.0704
2784,600774.SH,汉商集团,百货,1.37,14.57,330386.0141
422,000955.SZ,欣龙控股,纺织,1.37,5.27,283732.1888
2300,600198.SH,*ST大唐,通信设备,1.36,9.9,866572.4519
2291,600188.SH,兖州煤业,煤炭开采,1.36,10.47,3098993.8365
2587,600558.SH,大西洋,钢加工,1.36,4.42,396741.3353
1145,002685.SZ,华东重机,工程机械,1.36,6.65,464739.1675
627,002165.SZ,红宝丽,化工原料,1.36,4.82,254191.3023
2714,600699.SH,均胜电子,汽车配件,1.36,28.97,2750090.233
2241,600129.SH,太极集团,中成药,1.36,11.22,610245.7805
984,002523.SZ,天桥起重,工程机械,1.36,3.73,503628.966
985,002524.SZ,光正集团,供气供热,1.36,5.39,270063.3601
1135,002675.SZ,东诚药业,化学制药,1.36,12.36,779022.6303
991,002531.SZ,天顺风能,电气设备,1.36,5.96,1054314.2035
1014,002554.SZ,惠博普,石油开采,1.36,3.27,251624.9307
2365,600275.SH,ST昌鱼,农业综合,1.36,3.09,157230.7065
1723,300335.SZ,迪森股份,供气供热,1.36,7.68,202934.5782
503,002041.SZ,登海种业,种植业,1.36,6.83,596847.8437
153,000565.SZ,渝三峡A,染料涂料,1.36,5.83,252784.2643
473,002011.SZ,盾安环境,工程机械,1.36,5.85,492040.5516
3512,603843.SH,正平股份,建筑施工,1.36,8.76,168924.6277
1875,300489.SZ,中飞股份,铝,1.36,14.71,105215.5742
3136,603002.SH,宏昌电子,化工原料,1.35,4.58,279482.221
883,002422.SZ,科伦药业,化学制药,1.35,25.0,2573472.295
2436,600359.SH,新农开发,农业综合,1.35,5.18,197623.6408
80,000409.SZ,*ST地矿,综合类,1.35,4.99,202409.9908
1375,002933.SZ,新兴装备,航空,1.35,54.1,158783.5
78,000407.SZ,胜利股份,供气供热,1.35,4.69,349701.4563
892,002431.SZ,棕榈股份,建筑施工,1.35,4.92,651974.8745
742,002281.SZ,光迅科技,通信设备,1.35,34.54,2171052.2914
2910,600939.SH,重庆建工,建筑施工,1.35,5.66,231819.7805
746,002285.SZ,世联行,房产服务,1.35,6.0,1206008.7792
3234,603177.SH,德创环保,环境保护,1.35,12.5,77187.5
142,000552.SZ,靖远煤电,煤炭开采,1.35,3.25,506167.586
93,000425.SZ,徐工机械,工程机械,1.35,4.14,2895335.0646
2265,600159.SH,大龙地产,区域地产,1.35,3.13,259791.0116
2071,300692.SZ,中环环保,环境保护,1.35,15.43,149678.715
2447,600371.SH,万向德农,种植业,1.35,8.2,184549.2
2834,600829.SH,人民同泰,医药商业,1.35,7.19,416939.9012
280,000737.SZ,*ST南风,日用化工,1.35,4.29,235418.04
2516,600475.SH,华光股份,专用机械,1.35,10.52,147801.2429
3106,601899.SH,紫金矿业,黄金,1.35,3.6,6075261.3013
1493,300104.SZ,乐视网,互联网,1.35,3.18,977285.6829
2557,600521.SH,华海药业,化学制药,1.35,14.58,1802778.9389
1793,300407.SZ,凯发电气,电气设备,1.35,8.97,148793.7904
2329,600231.SH,凌钢股份,普钢,1.34,3.42,947710.2981
110,000514.SZ,渝开发,区域地产,1.34,4.46,376321.8504
999,002539.SZ,云图控股,农药化肥,1.34,5.62,340318.9106
146,000557.SZ,西部创业,铁路,1.34,4.4,257507.8942
3448,603700.SH,宁波水表,电器仪表,1.34,35.86,140176.74
354,000858.SZ,五粮液,白酒,1.34,75.3,28582155.0125
1529,300140.SZ,中环装备,电气设备,1.34,10.59,261450.0808
762,002301.SZ,齐心集团,文教休闲,1.34,10.86,695533.4871
3112,601928.SH,凤凰传媒,出版业,1.34,9.37,2384571.3
1950,300567.SZ,精测电子,电器仪表,1.34,75.6,632652.93
196,000623.SZ,吉林敖东,中成药,1.34,18.5,2069648.1283
1605,300217.SZ,东方电热,电器仪表,1.34,3.3,292224.2014
1052,002592.SZ,八菱科技,汽车配件,1.34,21.03,516765.9945
243,000691.SZ,亚太实业,区域地产,1.34,5.01,145533.6363
1185,002728.SZ,特一药业,中成药,1.34,16.45,196679.0097
2770,600758.SH,红阳能源,煤炭开采,1.34,4.21,330777.3866
1256,002805.SZ,丰元股份,化工原料,1.34,17.3,92768.5685
2804,600796.SH,钱江生化,农药化肥,1.34,6.1,183855.3078
596,002134.SZ,天津普林,元器件,1.34,7.57,186108.2744
1425,300035.SZ,中科电气,电气设备,1.34,6.24,253779.8865
2410,600326.SH,西藏天路,建筑施工,1.33,8.03,694903.7615
1222,002768.SZ,国恩股份,塑料,1.33,26.7,640800.0
1122,002662.SZ,京威股份,汽车配件,1.33,5.27,768877.7697
779,002318.SZ,久立特材,特种钢,1.33,8.31,682061.5702
3559,603933.SH,睿能科技,纺织机械,1.33,21.43,77015.134
3561,603937.SH,丽岛新材,铝,1.33,13.61,103243.1027
603,002141.SZ,贤丰控股,元器件,1.33,5.21,331672.768
1914,300529.SZ,健帆生物,医疗保健,1.33,54.5,584454.1305
318,000800.SZ,一汽轿车,汽车整车,1.33,8.44,1191520.4418
1480,300091.SZ,金通灵,机械基件,1.33,4.89,516206.938
1862,300476.SZ,胜宏科技,元器件,1.33,15.54,1180455.7131
1901,300515.SZ,三德科技,电器仪表,1.33,11.05,100557.7073
1620,300232.SZ,洲明科技,半导体,1.33,13.62,616546.4785
1613,300225.SZ,金力泰,染料涂料,1.33,6.12,286787.2888
1039,002579.SZ,中京电子,元器件,1.33,12.33,427739.2853
3374,603566.SH,普莱柯,生物制药,1.33,15.51,498640.296
1311,002864.SZ,盘龙药业,中成药,1.33,36.22,179285.378
3010,601225.SH,陕西煤业,煤炭开采,1.33,8.72,8720000.0
1938,300554.SZ,三超新材,矿物制品,1.33,20.29,94529.5375
3133,601999.SH,出版传媒,出版业,1.33,7.17,395005.8399
2990,601155.SH,新城控股,区域地产,1.33,37.85,8501050.144
3125,601988.SH,中国银行,银行,1.32,3.83,80723192.186
2111,300736.SZ,百邦科技,通信设备,1.32,23.28,112884.5757
310,000791.SZ,甘肃电投,水力发电,1.32,6.37,618584.2982
1372,002930.SZ,宏川智慧,仓储物流,1.32,28.05,170628.15
2491,600428.SH,中远海特,水运,1.32,4.09,877980.1653
3232,603168.SH,莎普爱思,化学制药,1.32,8.03,238766.0275
1110,002650.SZ,加加食品,食品,1.32,4.24,401567.9662
808,002347.SZ,泰尔股份,机械基件,1.32,4.85,154766.3542
3382,603583.SH,捷昌驱动,电气设备,1.32,74.48,224929.6
2750,600737.SH,中粮糖业,食品,1.32,9.36,1920556.0811
1625,300237.SZ,美晨生态,建筑施工,1.32,4.81,695381.4532
1598,300210.SZ,森远股份,专用机械,1.32,4.95,198086.4285
2928,600979.SH,广安爱众,水力发电,1.32,5.03,361099.7494
3450,603703.SH,盛洋科技,通信设备,1.32,12.02,130957.9
455,000997.SZ,新大陆,软件服务,1.32,19.15,1923570.1152
445,000982.SZ,*ST中绒,纺织,1.32,1.5,270756.4919
726,002265.SZ,西仪股份,汽车配件,1.32,10.01,304359.1861
435,000970.SZ,中科三环,元器件,1.32,10.13,1079047.6
275,000731.SZ,四川美丰,农药化肥,1.32,6.96,411673.109
1494,300105.SZ,龙源技术,电器仪表,1.32,5.14,263793.024
1162,002702.SZ,海欣食品,食品,1.32,4.93,157185.655
2068,300689.SZ,澄天伟业,元器件,1.32,37.1,70638.4
345,000836.SZ,富通鑫茂,通信设备,1.32,5.22,630809.8722
805,002344.SZ,海宁皮城,商品城,1.32,5.64,719344.428
956,002495.SZ,佳隆股份,食品,1.32,3.91,266682.5091
3301,603329.SH,上海雅仕,仓储物流,1.32,18.62,120434.16
1420,300030.SZ,阳普医疗,医疗保健,1.31,6.32,160762.5839
3540,603897.SH,长城科技,电气设备,1.31,26.44,117922.4
3538,603895.SH,天永智能,专用机械,1.31,29.76,97515.0086
3523,603871.SH,嘉友国际,仓储物流,1.31,46.66,130648.0
