,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
2631,600616.SH,金枫酒业,红黄药酒,-0.135,-0.023,244958.7354
2571,600550.SH,保变电气,电气设备,-0.135,-0.038,581616.0784
376,000890.SZ,法尔胜,钢加工,-0.135,-0.039,170071.4857
3038,601599.SH,鹿港文化,影视音像,-0.135,-0.034,274959.2889
657,002194.SZ,*ST凡谷,通信设备,-0.135,-0.006,326173.269
709,002246.SZ,北化股份,化工原料,-0.135,-0.037,281306.8445
3287,603336.SH,宏辉果蔬,农业综合,-0.134,-0.028,112086.3426
2951,601020.SH,华钰矿业,铅锌,-0.134,-0.009,246953.3238
3292,603348.SH,文灿股份,汽车配件,-0.134,-0.018,120505.0
3249,603259.SH,药明康德,化学制药,-0.134,-0.026,803683.4624
597,002134.SZ,天津普林,元器件,-0.134,-0.018,148001.5603
1071,002610.SZ,爱康科技,电气设备,-0.134,-0.012,684096.6425
777,002315.SZ,焦点科技,互联网,-0.133,-0.017,157714.0388
130,000537.SZ,广宇发展,区域地产,-0.133,0.007,298370.1733
2276,600184.SH,光电股份,专用机械,-0.133,-0.018,435092.4982
3449,603757.SH,大元泵业,专用机械,-0.133,-0.02,68775.0
3034,601577.SH,长沙银行,银行,-0.133,-0.009,295280.0895
2959,601086.SH,国芳集团,百货,-0.133,-0.006,86652.0
1096,002635.SZ,安洁科技,电脑设备,-0.133,-0.016,417815.305
3371,603599.SH,广信股份,农药化肥,-0.133,-0.012,393654.8253
263,000716.SZ,黑芝麻,食品,-0.133,-0.02,173845.6128
188,000611.SZ,天首发展,纺织,-0.133,-0.035,195121.5822
315,000796.SZ,凯撒旅游,旅游服务,-0.133,-0.018,567383.5192
841,002379.SZ,宏创控股,铝,-0.133,-0.017,265763.7803
801,002339.SZ,积成电子,电气设备,-0.133,-0.008,202012.7391
309,000789.SZ,万年青,水泥,-0.133,-0.019,686951.8029
411,000933.SZ,神火股份,煤炭开采,-0.132,-0.005,771590.2719
727,002265.SZ,西仪股份,汽车配件,-0.132,-0.025,264063.9687
2509,600478.SH,科力远,元器件,-0.132,-0.01,581995.9253
384,000901.SZ,航天科技,航空,-0.132,-0.028,522212.8391
1295,002846.SZ,英联股份,广告包装,-0.132,-0.023,54180.0
2209,600107.SH,美尔雅,服饰,-0.132,-0.008,223200.0
1046,002585.SZ,双星新材,塑料,-0.132,-0.013,438026.797
2725,600722.SH,金牛化工,化工原料,-0.132,-0.021,316348.6493
1124,002663.SZ,普邦股份,建筑施工,-0.132,-0.023,319961.833
3423,603696.SH,安记食品,食品,-0.132,-0.038,184632.0
3006,601258.SH,庞大集团,汽车服务,-0.132,-0.007,948079.3683
2558,600533.SH,栖霞建设,区域地产,-0.132,-0.012,332850.0
1292,002842.SZ,翔鹭钨业,小金属,-0.132,-0.025,114201.75
683,002220.SZ,天宝食品,食品,-0.132,-0.021,154310.4421
453,000990.SZ,诚志股份,化工原料,-0.132,-0.083,486929.5265
485,002022.SZ,科华生物,医疗保健,-0.132,-0.01,469570.4052
2697,600692.SH,亚通股份,房产服务,-0.132,-0.03,165756.8361
614,002151.SZ,北斗星通,通信设备,-0.132,-0.017,549371.3106
2507,600476.SH,湘邮科技,软件服务,-0.132,-0.013,194572.56
754,002292.SZ,奥飞娱乐,影视音像,-0.132,-0.021,453393.6399
3227,603196.SH,日播时尚,服饰,-0.132,-0.001,62784.0
1193,002735.SZ,王子新材,塑料,-0.131,-0.001,90429.405
137,000545.SZ,金浦钛业,化工原料,-0.131,-0.019,337709.8898
1321,002873.SZ,新天药业,中成药,-0.131,0.001,102370.1999
2281,600189.SH,吉林森工,林业,-0.131,-0.01,161326.3592
622,002159.SZ,三特索道,旅游服务,-0.131,-0.013,249111.6612
1362,002918.SZ,蒙娜丽莎,其他建材,-0.131,-0.028,133962.5925
865,002403.SZ,爱仕达,家用电器,-0.131,-0.001,243801.272
1357,002912.SZ,中新赛克,软件服务,-0.131,-0.023,395386.6
3504,603880.SH,南卫股份,医疗保健,-0.131,-0.006,77801.0025
1317,002869.SZ,金溢科技,通信设备,-0.131,-0.017,72226.8477
2852,600862.SH,中航高科,航空,-0.131,0.009,820505.924
2914,600976.SH,健民集团,中成药,-0.131,-0.005,222589.5672
1144,002683.SZ,宏大爆破,化工原料,-0.131,-0.005,515999.8648
494,002031.SZ,巨轮智能,汽车配件,-0.131,-0.02,364888.8538
2885,600896.SH,*ST海投,水运,-0.131,-0.013,221617.2568
3178,603089.SH,正裕工业,汽车配件,-0.131,-0.031,54070.9387
2426,600359.SH,新农开发,农业综合,-0.131,-0.039,161379.9229
3537,603937.SH,丽岛新材,铝,-0.131,-0.019,86250.8507
718,002255.SZ,海陆重工,专用机械,-0.131,-0.026,220836.6372
1337,002890.SZ,弘宇股份,农用机械,-0.131,-0.028,87889.0292
3430,603708.SH,家家悦,超市连锁,-0.131,-0.014,318023.0414
3130,603015.SH,弘讯科技,电气设备,-0.131,-0.016,245561.511
2669,600661.SH,昂立教育,文教休闲,-0.131,-0.038,522816.4295
3535,603933.SH,睿能科技,纺织机械,-0.131,-0.022,80860.5
402,000923.SZ,河北宣工,铜,-0.131,-0.041,262746.0
2683,600678.SH,四川金顶,水泥,-0.131,0.011,221957.64
325,000809.SZ,铁岭新城,区域地产,-0.131,-0.024,202073.8668
3242,603228.SH,景旺电子,元器件,-0.131,-0.035,387681.7376
13,000017.SZ,深中华A,文教休闲,-0.13,-0.01,144521.9408
245,000692.SZ,惠天热电,供气供热,-0.13,-0.018,149180.0464
760,002298.SZ,中电兴发,软件服务,-0.13,-0.008,311119.2396
3352,603559.SH,中通国脉,通信设备,-0.13,-0.006,171637.2615
1340,002893.SZ,华通热力,供气供热,-0.13,-0.021,106681.565
3097,601929.SH,吉视传媒,影视音像,-0.13,-0.01,647062.9435
2592,600575.SH,皖江物流,水运,-0.13,-0.013,690654.1959
1199,002741.SZ,光华科技,化工原料,-0.13,-0.025,589756.2643
2724,600721.SH,百花村,生物制药,-0.13,-0.02,165393.3016
725,002263.SZ,*ST东南,塑料,-0.13,0.018,326834.6574
625,002162.SZ,悦心健康,医疗保健,-0.13,-0.013,256085.9616
3146,603032.SH,德新交运,公路,-0.13,0.075,242986.392
3084,601881.SH,中国银河,证券,-0.13,-0.012,875942.5203
735,002273.SZ,水晶光电,元器件,-0.129,-0.015,791017.4889
209,000637.SZ,茂化实华,石油加工,-0.129,-0.032,142933.0371
3471,603809.SH,豪能股份,汽车配件,-0.129,-0.012,125099.268
1155,002694.SZ,顾地科技,塑料,-0.129,-0.029,232356.55
2651,600640.SH,号百控股,酒店餐饮,-0.129,-0.032,547552.3464
3152,603039.SH,泛微网络,软件服务,-0.129,-0.032,261110.8352
491,002028.SZ,思源电气,电气设备,-0.129,-0.023,588320.1504
2216,600114.SH,东睦股份,机械基件,-0.129,-0.012,402843.0608
2864,600874.SH,创业环保,环境保护,-0.129,-0.022,908922.9675
2621,600605.SH,汇通能源,商贸代理,-0.129,-0.019,129368.5518
3521,603903.SH,中持股份,环境保护,-0.129,-0.042,157119.5102
2466,600405.SH,动力源,电气设备,-0.129,-0.036,235695.3408
3185,603103.SH,横店影视,影视音像,-0.129,-0.009,111300.0
380,000897.SZ,津滨发展,区域地产,-0.129,0.0,402693.9139
2365,600285.SH,羚锐制药,中成药,-0.129,-0.033,392935.6822
3245,603233.SH,大参林,医药商业,-0.129,-0.021,265200.9657
827,002365.SZ,永安药业,化学制药,-0.129,-0.009,255050.9464
2215,600113.SH,浙江东日,区域地产,-0.129,-0.008,223975.8
1341,002895.SZ,川恒股份,化工原料,-0.128,0.014,107117.526
1014,002553.SZ,南方轴承,汽车配件,-0.128,-0.007,127456.0453
1251,002798.SZ,帝欧家居,家居用品,-0.128,-0.024,133140.8413
371,000885.SZ,城发环境,公路,-0.128,-0.019,341667.071
746,002284.SZ,亚太股份,汽车配件,-0.128,-0.02,303210.8897
1327,002880.SZ,卫光生物,生物制药,-0.128,-0.017,107784.0
1326,002879.SZ,长缆科技,电气设备,-0.128,-0.018,155186.4744
792,002330.SZ,得利斯,食品,-0.128,-0.021,205796.999
2810,600815.SH,厦工股份,工程机械,-0.128,-0.003,293444.8166
3117,603000.SH,人民网,互联网,-0.128,-0.019,802731.7067
424,000957.SZ,中通客车,汽车整车,-0.128,-0.019,277473.7855
1257,002805.SZ,丰元股份,化工原料,-0.127,-0.024,75716.3114
810,002348.SZ,高乐股份,文教休闲,-0.127,-0.009,245219.8746
161,000573.SZ,粤宏远A,区域地产,-0.127,-0.021,200961.88
3365,603588.SH,高能环境,环境保护,-0.127,-0.013,526773.522
119,000524.SZ,岭南控股,酒店餐饮,-0.127,-0.026,196106.341
439,000973.SZ,佛塑科技,塑料,-0.127,-0.006,333752.989
1234,002779.SZ,中坚科技,农用机械,-0.127,0.0,201696.0
3177,603088.SH,宁波精达,专用机械,-0.127,-0.013,126672.0
193,000617.SZ,中油资本,多元金融,-0.127,-0.006,304791.552
1149,002688.SZ,金河生物,化学制药,-0.127,-0.032,241262.3993
144,000553.SZ,沙隆达A,农药化肥,-0.127,-0.024,231027.8507
160,000572.SZ,海马汽车,汽车整车,-0.127,-0.053,384263.1524
3299,603363.SH,傲农生物,饲料,-0.127,-0.026,165041.6708
2743,600740.SH,山西焦化,焦炭加工,-0.127,-0.018,558307.8443
796,002334.SZ,英威腾,电气设备,-0.127,-0.02,255051.7661
3236,603220.SH,贝通信,通信设备,-0.127,-0.002,163729.16
790,002328.SZ,新朋股份,汽车配件,-0.127,-0.024,200588.6806
2304,600216.SH,浙江医药,化学制药,-0.127,-0.029,834524.0309
37,000045.SZ,深纺织A,纺织,-0.127,-0.033,285635.3744
3375,603603.SH,博天环境,环境保护,-0.127,-0.016,371266.2537
511,002048.SZ,宁波华翔,汽车配件,-0.127,-0.023,481875.2733
1345,002899.SZ,英派斯,文教休闲,-0.127,-0.014,120990.45
2579,600560.SH,金自天正,电气设备,-0.126,-0.006,173325.2625
3503,603879.SH,永悦科技,化工原料,-0.126,-0.002,76464.0
2186,600081.SH,东风科技,汽车配件,-0.126,-0.027,226703.88
2364,600284.SH,浦东建设,建筑施工,-0.126,-0.008,489979.28
2157,600051.SH,宁波联合,综合类,-0.126,-0.007,170051.36
232,000677.SZ,恒天海龙,化纤,-0.126,-0.018,233274.046
1132,002671.SZ,龙泉股份,其他建材,-0.126,-0.019,140842.0081
123,000529.SZ,广弘控股,食品,-0.126,-0.021,259867.2759
64,000153.SZ,丰原药业,化学制药,-0.126,-0.018,166907.8181
596,002133.SZ,广宇集团,全国地产,-0.126,0.0,229854.4861
1303,002855.SZ,捷荣技术,塑料,-0.126,-0.016,71223.6
1259,002807.SZ,江阴银行,银行,-0.126,0.002,374978.1817
421,000952.SZ,广济药业,化学制药,-0.126,-0.01,245151.1667
360,000863.SZ,三湘印象,区域地产,-0.126,-0.021,348364.0116
1225,002770.SZ,科迪乳业,乳制品,-0.126,-0.014,166187.14
2556,600531.SH,豫光金铅,铅锌,-0.126,-0.016,394667.8335
712,002249.SZ,大洋电机,电气设备,-0.126,-0.02,465632.3529
2459,600396.SH,金山股份,火力发电,-0.126,-0.02,225941.1626
1051,002590.SZ,万安科技,汽车配件,-0.125,-0.032,285450.6321
2326,600239.SH,云南城投,区域地产,-0.125,0.006,507397.0632
3322,603456.SH,九洲药业,化学制药,-0.125,-0.005,530231.264
757,002295.SZ,精艺股份,铜,-0.125,-0.049,192686.725
2473,600418.SH,江淮汽车,汽车整车,-0.125,-0.008,923936.3131
1171,002712.SZ,思美传媒,广告包装,-0.125,-0.018,200286.0561
2941,601007.SH,金陵饭店,酒店餐饮,-0.125,-0.023,242400.0
432,000966.SZ,长源电力,火力发电,-0.125,-0.02,389007.7121
1069,002608.SZ,江苏国信,火力发电,-0.125,-0.015,387506.5577
2240,600141.SH,兴发集团,化工原料,-0.125,-0.006,631509.156
450,000987.SZ,越秀金控,多元金融,-0.125,-0.008,423145.9217
2437,600371.SH,万向德农,种植业,-0.125,-0.003,142237.92
824,002362.SZ,汉王科技,电脑设备,-0.125,-0.007,248454.4487
1261,002809.SZ,红墙股份,化工原料,-0.125,-0.032,96544.1074
2681,600676.SH,交运股份,公共交通,-0.125,-0.009,426186.0834
3486,603838.SH,四通股份,陶瓷,-0.125,-0.01,262413.12
1120,002659.SZ,凯文教育,文教休闲,-0.125,-0.009,233246.0625
930,002468.SZ,申通快递,仓储物流,-0.125,-0.011,550084.608
15,000019.SZ,深深宝A,软饮料,-0.125,-0.016,307390.476
2367,600288.SH,大恒科技,软件服务,-0.124,-0.018,301392.0
289,000756.SZ,新华制药,化学制药,-0.124,-0.015,237699.5702
621,002158.SZ,汉钟精机,工程机械,-0.124,-0.009,396324.0242
2612,600596.SH,新安股份,农药化肥,-0.124,-0.019,776308.0355
1111,002650.SZ,加加食品,食品,-0.124,-0.033,362737.1016
150,000560.SZ,我爱我家,房产服务,-0.124,-0.022,596414.8418
1110,002649.SZ,博彦科技,软件服务,-0.124,-0.012,311582.1366
2551,600526.SH,菲达环保,环境保护,-0.124,-0.019,251806.1491
63,000151.SZ,中成股份,商贸代理,-0.124,-0.027,288400.5723
1005,002544.SZ,杰赛科技,软件服务,-0.124,-0.022,530466.9593
324,000807.SZ,云铝股份,铝,-0.124,-0.005,981570.8581
2421,600353.SH,旭光股份,元器件,-0.124,-0.028,222925.2
445,000980.SZ,众泰汽车,汽车配件,-0.124,-0.022,564412.955
2774,600774.SH,汉商集团,百货,-0.124,-0.008,327891.679
2645,600634.SH,*ST富控,互联网,-0.124,-0.025,178476.9451
1163,002702.SZ,海欣食品,食品,-0.124,-0.007,131041.185
2427,600360.SH,华微电子,半导体,-0.124,-0.023,380951.448
3494,603860.SH,中公高科,公路,-0.124,-0.014,57209.88
885,002423.SZ,中原特钢,特种钢,-0.123,-0.004,457214.7985
3357,603577.SH,汇金通,钢加工,-0.123,-0.031,66973.3324
2883,600894.SH,广日股份,运输设备,-0.123,-0.012,482430.2081
714,002251.SZ,步步高,超市连锁,-0.123,-0.013,602518.224
692,002229.SZ,鸿博股份,广告包装,-0.123,-0.007,279545.6057
2580,600561.SH,江西长运,公共交通,-0.123,-0.011,129911.072
2407,600333.SH,长春燃气,供气供热,-0.123,-0.018,319890.364
1355,002910.SZ,庄园牧场,乳制品,-0.123,-0.028,91832.0781
825,002363.SZ,隆基机械,汽车配件,-0.123,-0.018,206631.8463
2992,601200.SH,上海环境,环境保护,-0.123,-0.025,881426.3291
182,000605.SZ,渤海股份,水务,-0.123,-0.038,242412.8929
2508,600477.SH,杭萧钢构,钢加工,-0.123,-0.018,641996.5084
3198,603128.SH,华贸物流,仓储物流,-0.123,-0.027,544238.5667
1378,002936.SZ,郑州银行,银行,-0.123,-0.008,308400.0
2773,600773.SH,西藏城投,区域地产,-0.123,-0.005,479093.3766
3301,603366.SH,日出东方,家用电器,-0.123,-0.006,370400.0
2286,600195.SH,中牧股份,饲料,-0.123,-0.011,628195.68
1287,002837.SZ,英维克,专用机械,-0.123,-0.027,103659.0939
1380,002938.SZ,鹏鼎控股,元器件,-0.123,-0.007,400802.1042
1323,002876.SZ,三利谱,元器件,-0.122,-0.04,170358.4778
2907,600966.SH,博汇纸业,造纸,-0.122,-0.012,431800.705
3397,603650.SH,彤程新材,化工原料,-0.122,-0.026,123421.2
252,000702.SZ,正虹科技,饲料,-0.122,-0.021,138116.7104
2244,600148.SH,长春一东,汽车配件,-0.122,-0.024,207463.1157
863,002401.SZ,中远海科,软件服务,-0.122,-0.014,267411.9668
744,002282.SZ,博深工具,轻工机械,-0.122,-0.018,173270.9876
2749,600746.SH,江苏索普,化工原料,-0.122,-0.014,168477.486
669,002206.SZ,海利得,化纤,-0.122,-0.023,349871.9539
2428,600361.SH,华联综超,超市连锁,-0.122,-0.009,230369.5396
1369,002926.SZ,华西证券,证券,-0.121,-0.009,466725.0
3179,603090.SH,宏盛股份,专用机械,-0.121,-0.014,52763.6461
261,000713.SZ,丰乐种业,种植业,-0.121,-0.004,138379.5732
2581,600562.SH,国睿科技,通信设备,-0.121,-0.026,819877.3006
109,000510.SZ,金路集团,化工原料,-0.121,-0.024,227484.371
273,000727.SZ,华东科技,元器件,-0.121,-0.019,445459.5535
3160,603056.SH,德邦股份,仓储物流,-0.121,-0.039,175700.0
3324,603466.SH,风语筑,文教休闲,-0.121,-0.029,121704.0
1276,002825.SZ,纳尔股份,化工原料,-0.121,-0.024,59952.8015
695,002232.SZ,启明信息,软件服务,-0.121,-0.013,278157.856
391,000910.SZ,大亚圣象,家居用品,-0.121,-0.021,568156.1648
3266,603305.SH,旭升股份,汽车配件,-0.121,-0.009,193586.2978
2446,600381.SH,青海春天,医疗保健,-0.121,-0.012,345820.8489
2226,600125.SH,铁龙物流,铁路,-0.121,-0.013,923003.9649
3283,603330.SH,上海天洋,塑料,-0.121,-0.004,65915.649
630,002167.SZ,东方锆业,小金属,-0.121,-0.004,340915.575
1243,002789.SZ,建艺集团,装修装饰,-0.12,0.003,109441.7684
1135,002674.SZ,兴业科技,纺织,-0.12,-0.011,180798.1524
429,000962.SZ,东方钽业,小金属,-0.12,-0.008,290948.4996
3550,603977.SH,国泰集团,化工原料,-0.12,-0.005,129324.72
321,000802.SZ,北京文化,影视音像,-0.12,0.004,418580.3706
1139,002678.SZ,珠江钢琴,文教休闲,-0.12,-0.015,778926.2369
154,000565.SZ,渝三峡A,染料涂料,-0.12,-0.014,189913.3924
65,000155.SZ,川能动力,农药化肥,-0.12,-0.021,343015.2
3260,603297.SH,永新光学,电器仪表,-0.12,0.002,92190.0
2896,600929.SH,湖南盐业,食品,-0.12,-0.023,123600.0
3129,603013.SH,亚普股份,汽车配件,-0.12,-0.028,106080.0
2760,600758.SH,红阳能源,煤炭开采,-0.12,-0.02,227927.0622
2619,600603.SH,广汇物流,仓储物流,-0.12,-0.002,225314.9045
857,002395.SZ,双象股份,塑料,-0.12,-0.037,188282.718
550,002087.SZ,新野纺织,纺织,-0.12,0.0,294445.5498
2812,600817.SH,ST宏盛,多元金融,-0.12,-0.001,125321.6546
522,002059.SZ,云南旅游,旅游景点,-0.12,-0.009,396820.3688
3257,603286.SH,日盈电子,汽车配件,-0.12,-0.016,65698.436
3541,603958.SH,哈森股份,服饰,-0.12,-0.028,52535.2008
2158,600052.SH,浙江广厦,区域地产,-0.12,-0.016,263280.3058
2527,600499.SH,科达洁能,专用机械,-0.119,-0.005,616809.9087
326,000810.SZ,创维数字,家用电器,-0.119,-0.008,573528.5974
2303,600215.SH,长春经开,园区开发,-0.119,-0.011,326453.0818
3533,603928.SH,兴业股份,化工原料,-0.119,-0.036,89574.9305
662,002199.SZ,东晶电子,元器件,-0.119,-0.005,177517.0614
1278,002827.SZ,高争民爆,化工原料,-0.119,-0.012,90552.081
1147,002686.SZ,亿利达,专用机械,-0.119,-0.021,227775.0549
3149,603036.SH,如通股份,专用机械,-0.119,-0.021,59686.16
944,002482.SZ,广田集团,装修装饰,-0.119,-0.022,834995.5319
1226,002771.SZ,真视通,软件服务,-0.119,-0.018,102034.5197
836,002374.SZ,丽鹏股份,建筑施工,-0.119,0.003,234487.3188
2745,600742.SH,一汽富维,汽车配件,-0.119,-0.021,516793.9709
395,000915.SZ,山大华特,化学制药,-0.119,-0.046,346180.3337
1176,002717.SZ,岭南股份,环境保护,-0.119,-0.027,466976.6272
740,002278.SZ,神开股份,化工机械,-0.119,-0.021,222208.496
3383,603615.SH,茶花股份,家居用品,-0.118,-0.01,64082.2016
1311,002863.SZ,今飞凯达,汽车配件,-0.118,0.006,123545.562
234,000679.SZ,大连友谊,百货,-0.118,-0.024,144322.0019
2652,600641.SH,万业企业,区域地产,-0.118,-0.008,728767.5082
2660,600650.SH,锦江投资,公共交通,-0.118,-0.007,391731.7552
3380,603609.SH,禾丰牧业,饲料,-0.118,-0.021,615901.7635
1302,002853.SZ,皮阿诺,家居用品,-0.118,-0.011,105848.0789
3530,603920.SH,世运电路,元器件,-0.118,-0.011,145903.0005
3470,603808.SH,歌力思,服饰,-0.118,-0.021,521167.6847
1038,002577.SZ,雷柏科技,电脑设备,-0.118,-0.018,284106.3744
407,000929.SZ,兰州黄河,啤酒,-0.118,-0.008,122412.033
469,002006.SZ,精功科技,专用机械,-0.118,-0.028,220297.44
2231,600130.SH,波导股份,通信设备,-0.118,-0.013,281856.0
2844,600854.SH,春兰股份,家用电器,-0.118,-0.014,187005.0737
2750,600747.SH,ST大控,多元金融,-0.118,-0.007,143684.3339
2382,600306.SH,商业城,百货,-0.118,-0.027,126490.2826
1218,002762.SZ,金发拉比,服饰,-0.118,-0.019,106439.0628
3218,603179.SH,新泉股份,汽车配件,-0.118,-0.011,150547.5608
2505,600470.SH,六国化工,农药化肥,-0.118,-0.016,198208.0
42,000055.SZ,方大集团,其他建材,-0.118,-0.019,279458.8703
3353,603566.SH,普莱柯,生物制药,-0.118,-0.024,395440.08
3433,603712.SH,七一二,通信设备,-0.118,0.007,168600.0
2540,600513.SH,联环药业,化学制药,-0.118,-0.016,172701.0434
3270,603311.SH,金海环境,专用机械,-0.117,-0.012,219660.0
1026,002565.SZ,顺灏股份,造纸,-0.117,-0.008,267771.2525
531,002068.SZ,黑猫股份,化工原料,-0.117,-0.011,389086.6609
1360,002916.SZ,深南电路,元器件,-0.117,0.004,644049.2701
3275,603319.SH,湘油泵,汽车配件,-0.117,-0.011,113870.6906
1371,002928.SZ,华夏航空,空运,-0.117,-0.015,78610.5
812,002350.SZ,北京科锐,电气设备,-0.117,-0.038,305163.5858
551,002088.SZ,鲁阳节能,矿物制品,-0.117,-0.027,192138.021
2834,600841.SH,上柴股份,机械基件,-0.117,-0.017,370543.6963
2634,600619.SH,海立股份,机械基件,-0.117,-0.033,539062.6095
3204,603139.SH,康惠制药,中成药,-0.117,-0.01,81785.75
118,000523.SZ,广州浪奇,日用化工,-0.117,-0.007,217163.5812
2248,600152.SH,维科技术,电气设备,-0.117,-0.032,179619.7937
2174,600069.SH,银鸽投资,造纸,-0.117,-0.009,513131.4947
194,000619.SZ,海螺型材,其他建材,-0.116,0.004,194040.0
3008,601311.SH,骆驼股份,电气设备,-0.116,-0.011,787313.1324
3036,601588.SH,北辰实业,区域地产,-0.116,0.011,752780.0
664,002201.SZ,九鼎新材,玻璃,-0.116,-0.029,148172.1227
2567,600546.SH,山煤国际,煤炭开采,-0.116,-0.018,666105.263
2183,600078.SH,澄星股份,化工原料,-0.116,-0.009,212685.8884
741,002279.SZ,久其软件,软件服务,-0.116,-0.021,437785.553
128,000534.SZ,万泽股份,区域地产,-0.116,-0.012,499227.2403
369,000882.SZ,华联股份,百货,-0.116,-0.009,568413.5266
655,002192.SZ,融捷股份,专用机械,-0.115,-0.025,468532.6779
3055,601678.SH,滨化股份,化工原料,-0.115,-0.016,667180.8
854,002392.SZ,北京利尔,其他建材,-0.115,-0.015,243940.3625
3343,603528.SH,多伦科技,软件服务,-0.115,-0.041,108802.2
526,002063.SZ,远光软件,软件服务,-0.115,-0.027,415088.654
1076,002615.SZ,哈尔斯,家居用品,-0.115,-0.016,115354.6066
3220,603181.SH,皇马科技,化工原料,-0.115,-0.04,141372.0
738,002276.SZ,万马股份,电气设备,-0.115,-0.043,534594.0415
563,002100.SZ,天康生物,饲料,-0.115,-0.011,431604.2358
3196,603126.SH,中材节能,环境保护,-0.115,-0.034,311355.0
2529,600501.SH,航天晨光,汽车配件,-0.115,-0.011,265408.668
2624,600609.SH,金杯汽车,汽车配件,-0.115,-0.026,361672.8207
3226,603192.SH,汇得科技,化工原料,-0.115,-0.017,82800.001
3085,601882.SH,海天精工,机床制造,-0.115,-0.001,91306.5
631,002168.SZ,深圳惠程,电气设备,-0.115,-0.009,768762.0147
2265,600171.SH,上海贝岭,半导体,-0.115,-0.007,650224.5009
1315,002867.SZ,周大生,服饰,-0.115,-0.035,461180.1949
3172,603080.SH,新疆火炬,供气供热,-0.115,-0.016,85306.5
1020,002559.SZ,亚威股份,机床制造,-0.114,-0.006,204443.0078
3558,603989.SH,艾华集团,元器件,-0.114,-0.028,794433.3733
582,002119.SZ,康强电子,半导体,-0.114,-0.019,247075.43
333,000819.SZ,岳阳兴长,石油加工,-0.114,-0.051,250971.382
2537,600510.SH,黑牡丹,全国地产,-0.114,-0.013,474131.5292
377,000892.SZ,欢瑞世纪,影视音像,-0.114,-0.046,255961.2117
2539,600512.SH,腾达建设,建筑施工,-0.114,-0.004,358214.0637
619,002156.SZ,通富微电,半导体,-0.114,-0.025,734184.536
2293,600202.SH,*ST哈空,电气设备,-0.114,-0.013,140686.0266
250,000700.SZ,模塑科技,汽车配件,-0.114,-0.016,216189.0093
739,002277.SZ,友阿股份,百货,-0.114,-0.015,461813.2952
2936,601001.SH,大同煤业,煤炭开采,-0.114,-0.011,739775.4
3501,603877.SH,太平鸟,服饰,-0.114,0.006,363094.2537
3484,603829.SH,洛凯股份,电气设备,-0.113,-0.015,70952.0
2603,600586.SH,金晶科技,玻璃,-0.113,-0.027,418799.353
140,000548.SZ,湖南投资,路桥,-0.113,-0.015,222643.6665
3416,603683.SH,晶华新材,化工原料,-0.113,-0.014,61724.36
2180,600075.SH,新疆天业,化工原料,-0.113,-0.009,383736.2516
5,000007.SZ,全新好,酒店餐饮,-0.113,-0.012,272801.1229
840,002378.SZ,章源钨业,小金属,-0.113,-0.006,456992.8605
768,002306.SZ,*ST云网,酒店餐饮,-0.113,-0.025,249334.3712
3123,603007.SH,花王股份,建筑施工,-0.113,-0.018,158988.116
603,002140.SZ,东华科技,建筑施工,-0.113,-0.017,261546.6353
1018,002557.SZ,洽洽食品,食品,-0.113,-0.036,897390.0
1037,002576.SZ,通达动力,电气设备,-0.113,-0.022,146910.0562
3254,603277.SH,银都股份,专用机械,-0.113,-0.02,141538.38
1087,002626.SZ,金达威,食品,-0.113,-0.021,751958.9644
685,002222.SZ,福晶科技,元器件,-0.113,-0.016,422502.074
336,000822.SZ,山东海化,化工原料,-0.113,-0.014,448441.0549
1112,002651.SZ,利君股份,专用机械,-0.113,-0.002,176363.9322
587,002124.SZ,天邦股份,饲料,-0.113,-0.04,641445.8054
2734,600731.SH,湖南海利,农药化肥,-0.113,-0.018,143074.0652
3195,603123.SH,翠微股份,百货,-0.113,-0.019,290900.0432
435,000969.SZ,安泰科技,钢加工,-0.113,-0.027,427114.6559
559,002096.SZ,南岭民爆,化工原料,-0.113,-0.006,195809.856
2932,600997.SH,开滦股份,煤炭开采,-0.113,-0.031,695102.32
2161,600055.SH,万东医疗,医疗保健,-0.112,-0.071,430545.024
2606,600589.SH,广东榕泰,塑料,-0.112,-0.012,273230.9351
3064,601777.SH,力帆股份,摩托车,-0.112,-0.015,503109.8016
1027,002566.SZ,益盛药业,中成药,-0.112,-0.01,131258.9677
731,002269.SZ,美邦服饰,服饰,-0.112,-0.012,597975.0
58,000090.SZ,天健集团,建筑施工,-0.112,-0.01,714313.7281
306,000785.SZ,武汉中商,百货,-0.112,-0.012,165470.747
2714,600711.SH,盛屯矿业,小金属,-0.112,-0.008,751520.2571
2785,600785.SH,新华百货,百货,-0.112,-0.001,381993.757
134,000541.SZ,佛山照明,家用电器,-0.112,-0.002,559708.7836
1186,002728.SZ,特一药业,中成药,-0.112,-0.015,154912.173
1177,002718.SZ,友邦吊顶,家居用品,-0.112,-0.045,73409.9185
3481,603825.SH,华扬联众,互联网,-0.112,0.009,141534.4037
2554,600529.SH,山东药玻,医疗保健,-0.112,-0.066,644273.8931
359,000862.SZ,银星能源,新型电力,-0.112,-0.022,154918.043
3273,603316.SH,诚邦股份,建筑施工,-0.112,-0.013,81644.5166
1156,002695.SZ,煌上煌,食品,-0.112,-0.007,465663.4985
215,000655.SZ,*ST金岭,普钢,-0.112,-0.012,197652.9564
