,ts_code,symbol,name,industry,COL_LASTPRICE,concept
425,300638.SZ,300638,广和通,通信设备,52.22,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, "
426,002812.SZ,002812,恩捷股份,广告包装,53.84,"MSCI, 特斯拉, 业绩预增, 锂电池, 新能源汽车, 包装印刷, 资产重组, "
427,600486.SH,600486,扬农化工,农药化肥,56.23,"草甘膦, 白马股, MSCI, 农药, 高送转-预期, 央企改革, 社保重仓, 业绩预增, "
428,002594.SZ,002594,比亚迪,汽车整车,56.9,"MSCI, 新能源整车, 大消费, 汽车整车, 华为产业链, 业绩预增, 百度概念股, 光伏, 储能, 无人驾驶, 锂电池, 新能源汽车, 3D玻璃, 共享经济, 充电桩, "
429,600809.SH,600809,山西汾酒,白酒,57.43,"MSCI, 白酒, 业绩预增, 山西国企改革, "
430,601336.SH,601336,新华保险,保险,57.45,"保险, MSCI, 业绩预增, 养老产业, 独角兽, 蚂蚁金服概念股, "
431,000860.SZ,000860,顺鑫农业,白酒,58.0,"MSCI, 社保重仓, 白酒, 养猪, 业绩预增, 京津冀, "
432,300699.SZ,300699,光威复材,化工原料,58.02,"碳纤维, 业绩预增, 军工, 军民融合, "
433,002371.SZ,002371,北方华创,专用机械,61.01,"MSCI, 社保重仓, 业绩预增, 光伏, 锂电池, 新能源汽车, 半导体, "
434,300575.SZ,300575,中旗股份,农药化肥,63.18,"农药, 业绩预增, 高送转, "
435,603583.SH,603583,捷昌驱动,电气设备,70.44,"业绩预增, "
436,300630.SZ,300630,普利制药,化学制药,71.58,"业绩预增, 医药, 化学药, 海南自由贸易港, 高送转, 自贸区, 自由贸易港, 海南, "
437,603338.SH,603338,浙江鼎力,专用机械,75.12,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, "
438,300567.SZ,300567,精测电子,电器仪表,75.5,"OLED, 业绩预增, 工业自动化, 智能制造, 苹果产业链, "
439,600763.SH,600763,通策医疗,医疗保健,77.28,"健康中国, 二胎, 民营医院, 业绩预增, "
440,300572.SZ,300572,安车检测,电器仪表,79.49,"业绩预增, 高送转, "
441,603259.SH,603259,药明康德,化学制药,88.52,"健康中国, 新进指数成份股, PD-1抑制剂, 高送转-预期, 社保重仓, 业绩预增, 医药, 创新药, 大数据, "
442,002916.SZ,002916,深南电路,元器件,117.85,"高价股, MSCI, PCB板, 央企改革, 华为产业链, 社保重仓, 业绩预增, 苹果产业链, 国产芯片, 年报季报, "
443,000661.SZ,000661,长春高新,生物制药,304.01,"高价股, MSCI, 新进指数成份股, 高送转-预期, 社保重仓, 业绩预增, 医药, 创新药, 疫苗, "
444,000029.SZ,000029,深深房A,区域地产,,
