code,name,pe,p_change_01,past_average_turnover,stop_mark
002920,德赛西威,33.81,2.871,4.997,
600275,*ST昌鱼,0.0,2.863,0.443,
600655,豫园股份,20.65,2.851,0.357,
002062,宏润建设,20.98,2.849,0.567,
000018,神州长城,19.11,2.842,2.117,
000958,东方能源,69.35,2.839,1.517,
600242,中昌数据,58.9,2.836,0.57,
002613,北玻股份,0.0,2.831,0.547,
002452,长高集团,31.36,2.827,0.947,
600890,中房股份,0.0,2.825,0.223,
001896,豫能控股,47.06,2.823,0.737,
300596,利安隆,26.27,2.822,0.767,
000919,金陵药业,22.14,2.82,1.017,
601919,中远海控,17.36,2.812,0.33,
600527,江南高纤,67.98,2.801,1.047,
002639,雪人股份,358.41,2.799,1.243,
000862,银星能源,0.0,2.791,0.893,
300169,天晟新材,452.66,2.785,0.613,
300387,富邦股份,24.39,2.777,1.27,
600529,山东药玻,23.14,2.771,0.753,
002274,华昌化工,182.36,2.76,0.513,
000965,天保基建,25.73,2.754,0.717,
002407,多氟多,42.81,2.752,2.777,
000609,中迪投资,17.26,2.734,0.783,
002701,奥瑞金,16.39,2.731,0.943,
300081,恒信东方,59.08,2.726,1.443,
000633,合金投资,0.0,2.725,0.733,
600961,株冶集团,75.43,2.717,0.383,
002235,安妮股份,54.25,2.715,5.48,
000573,粤宏远Ａ,42.64,2.714,0.417,
300091,金通灵,61.57,2.702,0.553,
002805,丰元股份,61.66,2.687,2.213,
600448,华纺股份,131.73,2.685,0.893,
002209,达 意 隆,0.0,2.685,0.877,
002392,北京利尔,35.74,2.685,1.843,
600723,首商股份,16.2,2.683,0.303,
600446,金证股份,346.12,2.677,0.927,
002162,悦心健康,195.1,2.671,0.63,
002169,智光电气,35.63,2.666,0.8,
002628,成都路桥,213.08,2.663,0.377,
000726,鲁 泰Ａ,12.63,2.66,0.487,
002084,海鸥住工,35.9,2.66,0.637,
002600,领益智造,179.2,2.649,1.697,
600458,时代新材,102.1,2.643,0.54,
002566,益盛药业,46.13,2.63,1.377,
000062,深圳华强,34.94,2.626,0.36,
300318,博晖创新,157.06,2.626,0.53,
600629,华建集团,33.24,2.622,0.33,
600792,云煤能源,0.0,2.621,0.207,
600511,国药股份,20.73,2.62,1.697,
002434,万里扬,15.96,2.619,1.03,
300463,迈克生物,32.98,2.615,1.13,
300619,金银河,51.78,2.613,4.113,
000632,三木集团,1022.25,2.608,0.95,
002788,鹭燕医药,28.41,2.605,4.263,
300002,神州泰岳,0.0,2.598,1.46,
002541,鸿路钢构,20.12,2.593,1.037,
600073,上海梅林,17.7,2.587,1.007,
002106,莱宝高科,45.64,2.586,1.197,
300382,斯莱克,54.67,2.583,0.77,
002337,赛象科技,35.73,2.576,0.35,
600565,迪马股份,14.21,2.555,0.87,
600731,湖南海利,118.02,2.552,1.1,
300026,红日药业,20.13,2.543,0.8,
600356,恒丰纸业,24.2,2.529,0.927,
000422,湖北宜化,0.0,2.523,1.053,
601611,中国核建,37.6,2.522,1.137,
002211,宏达新材,101.0,2.511,1.187,
002006,精功科技,74.0,2.507,1.347,
002657,中科金财,42.39,2.507,1.85,
000619,海螺型材,402.56,2.506,0.963,
600597,光明乳业,23.38,2.505,0.603,
600429,三元股份,56.22,2.505,0.35,
300436,广生堂,114.1,2.503,2.86,
002809,红墙股份,48.1,2.502,3.227,
601929,吉视传媒,31.01,2.491,0.277,
300030,阳普医疗,126.84,2.482,1.783,
300449,汉邦高科,1410.8,2.477,1.85,
002791,坚朗五金,22.57,2.475,0.947,
600455,博通股份,152.77,2.462,0.2,
600287,江苏舜天,32.87,2.454,0.797,
300192,科斯伍德,99.97,2.452,3.823,
600008,首创股份,43.75,2.436,0.733,
600081,东风科技,23.68,2.436,0.323,
002165,红 宝 丽,44.82,2.434,1.263,
002026,山东威达,21.76,2.426,4.347,
601238,广汽集团,13.4,2.425,0.073,
002527,新时达,28.08,2.425,0.993,
300692,中环环保,83.96,2.425,12.263,
000996,中国中期,144.28,2.422,7.27,
600551,时代出版,20.14,2.415,0.373,
300495,美尚生态,31.43,2.414,0.963,
002269,美邦服饰,0.0,2.413,0.203,
300497,富祥股份,28.3,2.399,1.987,
600705,中航资本,17.99,2.393,0.37,
600063,皖维高新,44.32,2.393,0.46,
600300,维维股份,49.8,2.393,0.357,
002114,罗平锌电,83.23,2.368,1.167,
600530,交大昂立,35.01,2.368,1.403,
600886,国投电力,12.25,2.344,0.247,
000005,世纪星源,0.0,2.341,0.47,
601002,晋亿实业,38.56,2.337,2.47,
600182,S佳通,169.55,2.331,0.843,
300329,海伦钢琴,50.64,2.33,1.25,
002735,王子新材,67.86,2.33,0.847,
300399,京天利,690.96,2.329,1.747,
002058,威 尔 泰,0.0,2.324,0.647,
600566,济川药业,29.35,2.323,0.533,
600292,远达环保,49.8,2.321,0.983,
600168,武汉控股,17.18,2.32,0.383,
000333,美的集团,18.71,2.316,0.37,
601008,连云港,645.92,2.314,0.687,
300256,星星科技,54.12,2.306,3.043,
002459,天业通联,218.47,2.306,0.487,
002102,冠福股份,67.7,2.304,1.053,
000803,*ST金宇,123.67,2.304,0.38,
600697,欧亚集团,13.93,2.3,0.547,
300206,理邦仪器,46.56,2.298,0.957,
600633,浙数文化,8.98,2.29,0.62,
002551,尚荣医疗,29.39,2.285,1.703,
300147,香雪制药,63.08,2.284,1.423,
000852,石化机械,0.0,2.278,1.753,
002295,精艺股份,36.18,2.272,2.523,
600161,天坛生物,13.27,2.266,0.923,
601106,*ST一重,444.13,2.263,0.11,
002199,东晶电子,0.0,2.258,0.243,
600570,恒生电子,82.5,2.256,2.88,
300375,鹏翎股份,26.17,2.25,0.777,
002547,春兴精工,180.58,2.249,1.53,
300247,乐金健康,65.88,2.236,8.407,
300600,瑞特股份,35.44,2.228,1.083,
600628,新世界,11.14,2.222,1.07,
002354,天神娱乐,16.39,2.221,3.323,
600052,浙江广厦,60.51,2.211,0.353,
000893,东凌国际,0.0,2.202,2.097,
600846,同济科技,41.07,2.178,2.027,
002221,东华能源,17.79,2.171,0.997,
600200,江苏吴中,55.47,2.169,0.963,
002614,奥佳华,43.32,2.166,0.67,
002564,天沃科技,21.53,2.16,0.647,
000713,丰乐种业,0.0,2.156,0.98,
000933,神火股份,12.98,2.147,2.027,
002789,建艺集团,31.37,2.146,2.333,
000897,津滨发展,0.0,2.136,0.617,
002089,新 海 宜,73.22,2.134,1.2,
000850,华茂股份,39.1,2.132,0.373,
601208,东材科技,30.35,2.127,0.39,
002557,洽洽食品,24.43,2.123,0.31,
600608,*ST沪科,0.0,2.114,0.2,
002774,快意电梯,49.27,2.112,2.107,
300142,沃森生物,0.0,2.109,1.427,
600510,黑牡丹,24.41,2.092,0.413,
300129,泰胜风能,20.89,2.09,1.08,
600129,太极集团,83.94,2.089,0.403,
600489,中金黄金,75.41,2.083,0.933,
002203,海亮股份,19.63,2.078,0.53,
300324,旋极信息,54.52,2.078,3.277,
300239,东宝生物,112.05,2.07,0.743,
300442,普丽盛,1285.03,2.067,0.74,
300228,富瑞特装,69.74,2.061,1.827,
600891,秋林集团,28.6,2.053,0.947,
002849,威星智能,47.7,2.05,1.83,
002598,山东章鼓,38.59,2.05,0.387,
002574,明牌珠宝,33.7,2.049,0.72,
601369,陕鼓动力,38.18,2.047,0.59,
002489,浙江永强,43.69,2.044,0.35,
002589,瑞康医药,22.64,2.043,1.043,
600418,江淮汽车,34.81,2.042,0.713,
300306,远方信息,33.48,2.039,2.117,
002494,华斯股份,142.48,2.035,1.22,
000915,山大华特,24.09,2.032,2.93,
000158,常山北明,152.18,2.027,1.44,
600269,赣粤高速,10.8,2.025,0.46,
300164,通源石油,202.96,2.023,1.857,
002485,希努尔,2668.33,2.021,1.01,
000733,振华科技,26.53,2.019,1.227,
002355,兴民智通,74.23,2.006,2.817,
002808,苏州恒久,84.98,2.001,0.767,
002649,博彦科技,28.14,1.996,2.777,
300293,蓝英装备,97.08,1.996,0.58,
300288,朗玛信息,19.69,1.985,3.437,
002111,威海广泰,22.05,1.984,0.843,
000860,顺鑫农业,30.74,1.983,0.487,
601339,百隆东方,16.36,1.978,0.317,
601177,杭齿前进,377.74,1.975,0.233,
600097,开创国际,95.52,1.972,0.46,
002292,奥飞娱乐,39.92,1.965,0.767,
300439,美康生物,30.57,1.942,1.497,
000403,ST生化,107.0,1.934,0.263,
002698,博实股份,63.7,1.914,0.807,
601333,广深铁路,28.82,1.909,0.413,
002394,联发股份,13.47,1.906,0.85,
300397,天和防务,109.7,1.898,2.82,
002233,塔牌集团,18.59,1.896,1.143,
002563,森马服饰,20.36,1.894,0.237,
600326,西藏天路,18.24,1.877,1.457,
002743,富煌钢构,44.72,1.875,1.32,
601158,重庆水务,15.81,1.87,0.147,
600380,健康元,7.3,1.865,3.137,
002135,东南网架,59.97,1.861,0.55,
002893,华通热力,67.73,1.857,16.94,
300406,九强生物,33.28,1.847,1.0,
002118,紫鑫药业,50.17,1.842,2.643,
002878,元隆雅图,48.04,1.84,10.773,
300493,润欣科技,63.72,1.835,1.61,
002254,泰和新材,80.47,1.833,1.203,
000931,中 关 村,0.0,1.826,1.057,
300520,科大国创,0.0,1.823,4.937,
000592,平潭发展,601.97,1.817,0.787,
600863,内蒙华电,24.87,1.814,0.163,
002206,海 利 得,20.04,1.801,0.53,
600615,丰华股份,15.92,1.799,1.73,
000837,秦川机床,237.65,1.797,0.883,
002593,日上集团,47.39,1.79,0.41,
300183,东软载波,31.48,1.777,2.013,
002713,东易日盛,128.56,1.763,2.767,
002372,伟星新材,28.25,1.758,0.24,
000918,嘉凯城,0.0,1.748,0.207,
300408,三环集团,43.86,1.743,0.603,
600106,重庆路桥,13.4,1.728,0.633,
002746,仙坛股份,42.94,1.72,0.59,
002237,恒邦股份,22.6,1.712,1.33,
002641,永高股份,26.96,1.704,0.273,
002673,西部证券,37.47,1.704,0.583,
600116,三峡水利,30.71,1.701,0.52,
002884,凌霄泵业,22.88,1.701,2.33,
002678,珠江钢琴,65.74,1.699,0.243,
002052,同洲电子,0.0,1.696,1.257,
002682,龙洲股份,27.03,1.69,1.98,
002625,光启技术,338.18,1.679,1.367,
002911,佛燃股份,44.49,1.665,25.213,
601608,中信重工,520.74,1.665,0.23,
300270,中威电子,81.93,1.66,1.47,
300625,三雄极光,28.42,1.656,1.693,
601616,广电电气,183.25,1.644,0.443,
000698,沈阳化工,19.51,1.631,1.607,
600536,中国软件,0.0,1.629,1.707,
601007,金陵饭店,30.33,1.621,0.66,
600506,香梨股份,0.0,1.597,1.78,
000428,华天酒店,0.0,1.596,0.4,
300193,佳士科技,26.78,1.595,0.957,
300305,裕兴股份,29.71,1.574,0.753,
600236,桂冠电力,14.28,1.569,0.087,
002030,达安基因,105.91,1.567,1.053,
600727,鲁北化工,53.0,1.566,3.447,
002646,青青稞酒,39.76,1.565,0.237,
600982,宁波热电,30.97,1.564,0.347,
300336,新文化,23.08,1.559,2.83,
000531,穗恒运Ａ,24.58,1.555,0.177,
600190,锦州港,55.41,1.548,0.11,
600975,新五丰,49.14,1.542,1.003,
601218,吉鑫科技,119.4,1.538,0.563,
002223,鱼跃医疗,31.84,1.538,1.51,
002374,丽鹏股份,44.92,1.532,0.78,
300236,上海新阳,82.63,1.501,5.877,
600851,海欣股份,104.85,1.498,0.353,
300210,森远股份,37.43,1.498,0.59,
601188,龙江交通,14.21,1.498,0.237,
600449,宁夏建材,15.28,1.498,1.913,
300179,四方达,34.83,1.497,0.41,
600230,沧州大化,10.33,1.497,2.383,
300237,美晨生态,24.55,1.494,0.23,
002019,亿帆医药,21.92,1.492,3.117,
600663,陆家嘴,33.97,1.491,0.083,
600353,旭光股份,121.06,1.487,1.217,
600822,上海物贸,211.87,1.468,2.513,
300434,金石东方,122.22,1.458,1.08,
600033,福建高速,12.46,1.437,0.237,
000707,双环科技,47.66,1.429,0.757,
600277,亿利洁能,41.75,1.429,0.197,
300209,天泽信息,55.28,1.429,1.443,
300065,海兰信,59.85,1.428,2.89,
300068,南都电源,28.94,1.424,1.83,
600841,上柴股份,83.13,1.423,0.33,
000589,黔轮胎Ａ,0.0,1.415,0.45,
002481,双塔食品,60.22,1.403,0.983,
600583,海油工程,71.67,1.399,0.493,
600479,千金药业,40.98,1.383,1.77,
300298,三诺生物,36.96,1.377,1.193,
300057,万顺股份,41.79,1.376,0.323,
002803,吉宏股份,92.58,1.368,0.483,
601949,中国出版,61.75,1.359,2.183,
600475,华光股份,17.15,1.357,0.88,
600774,汉商集团,279.42,1.356,0.163,
002149,西部材料,80.26,1.341,1.103,
000576,广东甘化,0.0,1.335,0.66,
002322,理工环科,30.27,1.333,1.253,
002381,双箭股份,28.88,1.333,0.957,
002348,高乐股份,78.57,1.331,0.387,
002175,东方网络,88.92,1.325,3.84,
300233,金城医药,30.29,1.325,0.61,
002491,通鼎互联,30.91,1.315,0.483,
300621,维业股份,34.47,1.31,3.897,
600461,洪城水业,17.76,1.309,0.667,
002579,中京电子,297.45,1.306,0.6,
600871,石化油服,0.0,1.302,0.28,
002671,龙泉股份,0.0,1.3,0.847,
600185,格力地产,20.14,1.294,0.417,
601886,江河集团,22.21,1.27,0.23,
000997,新 大 陆,26.13,1.27,1.66,
000429,粤高速Ａ,9.82,1.257,0.853,
600933,爱柯迪,26.23,1.25,4.407,
600280,中央商场,26.02,1.248,0.587,
601107,四川成渝,10.2,1.247,0.187,
002344,海宁皮城,24.13,1.241,0.647,
600653,申华控股,0.0,1.24,0.397,
600586,金晶科技,26.75,1.222,0.463,
002569,步森股份,0.0,1.217,4.367,
600738,兰州民百,43.35,1.216,0.83,
002615,哈尔斯,21.72,1.211,0.753,
300467,迅游科技,138.82,1.21,1.37,
002478,常宝股份,39.38,1.201,0.313,
601566,九牧王,19.06,1.2,0.37,
300345,红宇新材,0.0,1.185,1.697,
600206,有研新材,133.59,1.183,2.757,
000798,中水渔业,24.34,1.181,0.9,
600127,金健米业,227.72,1.158,0.96,
600797,浙大网新,45.84,1.155,2.553,
002535,林州重机,84.72,1.135,1.407,
002590,万安科技,44.71,1.126,1.377,
300024,机器人,80.5,1.12,1.167,
000682,东方电子,94.02,1.113,0.227,
002255,海陆重工,48.15,1.102,0.493,
600791,京能置业,35.37,1.101,0.71,
002745,木林森,32.16,1.1,0.843,
000877,天山股份,27.44,1.099,1.96,
300405,科隆股份,72.72,1.085,1.233,
600108,亚盛集团,90.0,1.073,0.813,
002533,金杯电工,22.43,1.058,0.537,
002711,欧浦智网,29.68,1.049,1.56,
002155,湖南黄金,31.18,1.043,1.317,
002375,亚厦股份,22.75,1.04,0.563,
600894,广日股份,15.54,1.03,0.353,
300250,初灵信息,48.61,1.026,1.923,
600706,曲江文旅,30.07,1.022,1.143,
000423,东阿阿胶,19.53,1.019,1.173,
600658,电子城,29.69,1.013,0.293,
600201,生物股份,28.56,0.992,0.51,
300150,世纪瑞尔,0.0,0.976,0.737,
600963,岳阳林纸,24.8,0.973,1.36,
002192,融捷股份,3234.47,0.972,2.737,
300287,飞利信,31.0,0.972,2.547,
000887,中鼎股份,16.32,0.961,0.56,
002334,英威腾,27.18,0.948,1.723,
600827,百联股份,23.11,0.936,0.637,
600463,空港股份,206.04,0.933,1.573,
600167,联美控股,34.36,0.93,0.25,
600058,五矿发展,332.33,0.922,0.287,
300582,英飞特,83.51,0.919,3.207,
300245,天玑科技,61.38,0.915,1.727,
601113,华鼎股份,146.83,0.909,0.22,
300262,巴安水务,19.74,0.9,1.443,
600578,京能电力,78.23,0.894,0.09,
002768,国恩股份,39.93,0.891,3.413,
002444,巨星科技,23.84,0.887,1.047,
002852,道道全,23.89,0.881,2.05,
000043,中航地产,40.97,0.875,0.553,
600435,北方导航,2884.22,0.864,1.497,
000792,盐湖股份,0.0,0.859,1.02,
002862,实丰文化,52.75,0.857,6.287,
002405,四维图新,139.61,0.855,2.697,
600360,华微电子,55.15,0.852,1.73,
600155,宝硕股份,56.22,0.84,0.713,
300048,合康新能,59.93,0.836,0.777,
600098,广州发展,21.83,0.822,0.127,
300230,永利股份,20.49,0.821,3.02,
600496,精工钢构,65.35,0.814,0.703,
002393,力生制药,39.41,0.812,1.217,
002400,省广股份,38.34,0.802,1.18,
000026,飞亚达Ａ,32.35,0.798,0.803,
600346,恒力股份,41.0,0.794,1.503,
600416,湘电股份,129.71,0.794,1.837,
000835,长城动漫,53.72,0.79,0.693,
002606,大连电瓷,45.77,0.786,7.337,
300403,地尔汉宇,24.08,0.785,0.707,
300327,中颖电子,43.92,0.777,1.29,
002458,益生股份,0.0,0.772,2.477,
300528,幸福蓝海,48.07,0.768,1.72,
000838,财信发展,29.51,0.764,1.643,
600785,新华百货,44.96,0.76,0.143,
600252,中恒集团,19.58,0.759,1.03,
300396,迪瑞医疗,34.17,0.758,1.24,
600664,哈药股份,33.14,0.75,0.687,
000831,五矿稀土,214.24,0.746,0.987,
000563,陕国投Ａ,23.06,0.743,0.483,
600171,上海贝岭,47.44,0.739,3.683,
600681,百川能源,24.99,0.734,0.4,
600199,金种子酒,472.32,0.732,0.7,
600746,江苏索普,27.86,0.731,0.727,
002031,巨轮智能,114.05,0.727,0.627,
002053,云南能投,36.67,0.725,0.423,
600031,三一重工,26.18,0.71,0.81,
002443,金洲管道,31.67,0.7,0.76,
002899,英派斯,34.39,0.682,7.867,
000507,珠海港,50.76,0.676,1.54,
300679,电连技术,28.12,0.676,2.51,
002335,科华恒盛,16.83,0.659,0.863,
600500,中化国际,31.43,0.639,0.473,
600806,*ST昆机,0.0,0.638,,
600795,国电电力,18.43,0.638,0.18,
300261,雅本化学,77.77,0.617,0.383,
300311,任子行,53.76,0.606,2.263,
300177,中海达,84.85,0.603,0.797,
601020,华钰矿业,34.95,0.602,0.7,
601518,吉林高速,13.63,0.601,0.303,
601918,新集能源,39.07,0.599,0.51,
000809,*ST新城,58.28,0.598,0.523,
600059,古越龙山,50.0,0.597,0.343,
000938,紫光股份,46.48,0.595,2.267,
300135,宝利国际,73.87,0.594,0.877,
600216,浙江医药,86.22,0.589,2.313,
300022,吉峰农机,0.0,0.585,2.803,
000524,岭南控股,36.1,0.575,0.517,
000910,大亚圣象,18.11,0.568,0.673,
000607,华媒控股,45.87,0.566,0.307,
600693,东百集团,34.94,0.565,1.133,
000656,金科股份,22.23,0.564,0.57,
601018,宁波港,22.65,0.56,0.083,
600491,龙元建设,26.82,0.556,0.78,
002107,沃华医药,48.73,0.55,0.367,
000797,中国武夷,66.13,0.547,0.517,
600209,罗顿发展,0.0,0.54,3.647,
300242,明家联合,22.87,0.536,1.243,
600470,六国化工,123.98,0.53,1.197,
600575,皖江物流,35.12,0.528,0.137,
300079,数码科技,46.82,0.525,1.563,
002608,江苏国信,16.31,0.52,0.657,
000949,新乡化纤,61.82,0.517,0.233,
601212,白银有色,138.22,0.509,1.21,
601857,中国石油,63.64,0.507,0.04,
300401,花园生物,67.68,0.507,2.643,
002022,科华生物,27.7,0.505,1.317,
002117,东港股份,25.66,0.495,0.643,
300473,德尔股份,34.72,0.481,0.813,
601933,永辉超市,52.89,0.474,0.663,
600984,建设机械,35.83,0.472,0.653,
300171,东富龙,35.72,0.47,1.09,
300617,安靠智电,43.66,0.47,2.147,
300035,中科电气,60.61,0.469,1.587,
600850,华东电脑,24.93,0.467,0.697,
300380,安硕信息,1219.38,0.462,4.887,
600584,长电科技,127.87,0.453,2.33,
002133,广宇集团,19.9,0.449,0.473,
002325,洪涛股份,31.77,0.447,0.727,
600090,同济堂,20.14,0.442,1.787,
600576,祥源文化,41.95,0.442,1.013,
600078,澄星股份,55.48,0.441,0.51,
002780,三夫户外,0.0,0.434,2.697,
300145,中金环境,22.84,0.428,0.877,
300660,江苏雷利,24.68,0.423,1.443,
600228,*ST昌九,0.0,0.42,0.32,
300132,青松股份,29.98,0.414,0.303,
300376,易事特,24.59,0.41,0.787,
002079,苏州固锝,50.92,0.408,1.823,
300673,佩蒂股份,44.05,0.405,2.19,
300188,美亚柏科,139.15,0.402,2.707,
002742,三圣股份,53.4,0.4,10.903,
000729,燕京啤酒,25.56,0.397,0.39,
600773,西藏城投,116.42,0.394,0.733,
600166,福田汽车,93.3,0.394,0.347,
000969,安泰科技,99.32,0.386,0.723,
002414,高德红外,157.57,0.382,0.427,
300043,星辉娱乐,21.22,0.378,1.34,
002518,科士达,29.74,0.362,0.313,
300241,瑞丰光电,40.67,0.351,2.48,
300052,中青宝,74.16,0.345,3.697,
002767,先锋电子,72.34,0.325,2.79,
300340,科恒股份,29.96,0.317,4.263,
601777,力帆股份,37.69,0.311,0.577,
600162,香江控股,17.9,0.309,0.513,
601688,华泰证券,19.9,0.3,0.76,
000401,冀东水泥,44.74,0.298,2.25,
600694,大商股份,12.21,0.277,0.5,
300123,亚光科技,252.54,0.277,0.91,
002588,史丹利,27.02,0.275,0.88,
002730,电光科技,70.16,0.272,1.273,
002406,远东传动,24.23,0.271,0.903,
000669,金鸿控股,22.49,0.269,0.557,
002542,中化岩土,75.5,0.252,0.95,
300215,电科院,50.14,0.244,0.793,
600959,江苏有线,31.62,0.242,0.367,
601368,绿城水务,16.13,0.241,1.107,
300144,宋城演艺,23.36,0.239,0.69,
300448,浩云科技,224.54,0.228,0.62,
002487,大金重工,88.77,0.219,0.293,
002793,东音股份,26.1,0.212,1.793,
002383,合众思壮,145.53,0.209,1.147,
600225,*ST松江,7.39,0.205,0.377,
002820,桂发祥,33.46,0.201,1.307,
601900,南方传媒,15.58,0.195,1.123,
002063,远光软件,39.38,0.192,3.417,
000598,兴蓉环境,15.05,0.188,0.413,
600717,天津港,16.02,0.174,0.32,
600509,天富能源,18.43,0.17,0.387,
000801,四川九洲,0.0,0.168,1.777,
600589,广东榕泰,31.17,0.16,0.4,
000782,美达股份,100.8,0.159,0.707,
002916,深南电路,45.87,0.149,13.017,
601375,中原证券,53.19,0.144,1.39,
002378,章源钨业,310.3,0.139,0.47,
002125,湘潭电化,68.94,0.117,1.303,
002677,浙江美大,36.01,0.113,2.19,
000719,中原传媒,14.26,0.112,0.313,
002635,安洁科技,38.74,0.108,3.647,
002627,宜昌交运,26.52,0.106,0.49,
600382,广东明珠,18.28,0.082,0.703,
600779,水井坊,65.93,0.077,0.943,
002813,路畅科技,218.72,0.056,8.38,
002577,雷柏科技,198.8,0.053,1.183,
300394,天孚通信,31.08,0.052,1.673,
300570,太辰光,40.71,0.048,2.897,
600138,中青旅,25.0,0.03,0.76,
000802,北京文化,27.5,0.022,0.84,
601880,大连港,65.38,0.021,0.147,
600467,好当家,71.01,0.02,0.37,
600732,ST新梅,33.09,0.019,0.507,
601258,庞大集团,35.05,0.017,0.583,
601005,重庆钢铁,66.87,0.016,0.78,
600939,重庆建工,47.73,0.014,0.94,
000595,*ST宝实,106.74,0.01,0.59,
600741,华域汽车,12.96,0.009,0.41,
300503,昊志机电,47.61,0.008,3.473,
300047,天源迪科,125.35,0.005,3.227,
600502,安徽水利,16.77,0.004,1.013,
002447,晨鑫科技,83.93,0.004,5.993,
002539,云图控股,49.85,0.002,0.49,
600193,创兴资源,0.0,0.001,0.833,
000068,华控赛格,0.0,-0.006,0.387,
002502,骅威文化,21.15,-0.008,1.483,
002660,茂硕电源,110.02,-0.009,0.937,
600006,东风汽车,67.23,-0.012,0.387,
000818,方大化工,33.76,-0.014,0.81,
600096,云天化,326.39,-0.015,0.38,
300259,新天科技,37.81,-0.015,0.467,
601558,*ST锐电,17.5,-0.018,0.5,
000800,一汽轿车,44.43,-0.018,1.057,
002250,联化科技,42.19,-0.018,0.513,
600234,ST山水,0.0,-0.022,0.057,
300217,东方电热,43.54,-0.022,0.847,
600595,中孚实业,46.56,-0.04,0.5,
300426,唐德影视,49.21,-0.042,1.2,
002719,麦趣尔,96.44,-0.046,1.677,
600999,招商证券,20.61,-0.067,0.197,
601828,美凯龙,17.91,-0.076,5.507,
300708,聚灿光电,56.61,-0.078,14.72,
002605,姚记扑克,65.52,-0.081,0.853,
600260,凯乐科技,33.13,-0.09,1.917,
600180,瑞茂通,22.17,-0.092,0.13,
002403,爱仕达,26.3,-0.092,0.52,
600100,同方股份,0.0,-0.102,0.59,
002086,东方海洋,48.03,-0.103,2.43,
002700,新疆浩源,56.49,-0.106,0.373,
600900,长江电力,15.34,-0.106,0.103,
600466,蓝光发展,28.52,-0.109,2.307,
300200,高盟新材,36.41,-0.12,0.8,
300045,华力创通,167.99,-0.121,0.75,
600757,长江传媒,11.9,-0.129,0.36,
002453,天马精化,602.22,-0.142,0.603,
600383,金地集团,18.28,-0.145,0.483,
300255,常山药业,33.57,-0.149,1.947,
300039,上海凯宝,19.78,-0.153,1.33,
000620,新华联,35.91,-0.157,0.21,
600121,*ST郑煤,6.92,-0.166,0.357,
002342,巨力索具,181.31,-0.176,1.213,
300196,长海股份,21.98,-0.176,0.58,
300041,回天新材,39.65,-0.189,1.287,
002462,嘉事堂,22.69,-0.196,1.15,
002648,卫星石化,18.74,-0.2,0.953,
002087,新野纺织,13.99,-0.201,0.55,
600817,*ST宏盛,0.0,-0.203,0.27,
601179,中国西电,24.77,-0.209,0.147,
000090,天健集团,16.04,-0.209,0.673,
002336,人人乐,0.0,-0.211,1.053,
300342,天银机电,32.4,-0.214,0.477,
300001,特锐德,71.87,-0.226,0.413,
002245,澳洋顺昌,25.32,-0.226,1.533,
002548,金新农,29.17,-0.228,0.257,
600203,福日电子,50.52,-0.239,1.02,
600079,人福医药,8.17,-0.244,3.123,
002838,道恩股份,66.53,-0.247,0.857,
600035,楚天高速,11.69,-0.247,0.507,
600017,日照港,31.35,-0.253,0.287,
300451,创业软件,45.78,-0.257,7.19,
002101,广东鸿图,20.99,-0.258,0.683,
300137,先河环保,51.35,-0.261,3.217,
002020,京新药业,24.2,-0.269,1.433,
600818,中路股份,129.1,-0.27,0.587,
002836,新宏泽,75.94,-0.276,7.547,
600159,大龙地产,0.0,-0.277,0.29,
002438,江苏神通,68.08,-0.28,0.283,
601579,会稽山,41.77,-0.282,0.153,
600739,辽宁成大,16.29,-0.291,0.187,
300566,激智科技,57.78,-0.291,2.26,
000553,沙隆达Ａ,16.58,-0.299,1.227,
600531,豫光金铅,34.11,-0.3,1.553,
002891,中宠股份,44.91,-0.301,3.617,
000672,上峰水泥,17.17,-0.301,5.293,
300413,快乐购,209.35,-0.302,2.497,
601016,节能风电,34.56,-0.312,0.307,
002637,赞宇科技,34.79,-0.317,3.27,
002511,中顺洁柔,34.85,-0.322,0.46,
000599,青岛双星,36.39,-0.326,0.393,
000681,视觉中国,87.52,-0.331,4.363,
600503,华丽家族,63.16,-0.332,0.903,
600061,国投资本,20.27,-0.344,0.147,
601099,太平洋,176.91,-0.344,1.557,
000725,京东方Ａ,22.89,-0.35,1.47,
002091,江苏国泰,16.73,-0.357,0.77,
300514,友讯达,50.41,-0.36,11.43,
300108,吉药控股,40.81,-0.372,0.297,
000976,华铁股份,45.22,-0.378,0.593,
002108,沧州明珠,18.57,-0.38,1.257,
002763,汇洁股份,16.21,-0.386,0.887,
000885,同力水泥,9.75,-0.389,1.513,
000687,华讯方舟,109.65,-0.394,0.95,
601229,上海银行,7.6,-0.398,0.467,
000417,合肥百货,17.77,-0.403,0.423,
300438,鹏辉能源,27.27,-0.404,1.387,
600893,航发动力,119.8,-0.406,0.66,
002363,隆基机械,40.03,-0.41,0.553,
300219,鸿利智汇,25.32,-0.414,0.847,
600237,铜峰电子,229.02,-0.415,1.963,
002431,棕榈股份,46.01,-0.425,1.377,
300437,清水源,57.4,-0.43,1.22,
002404,嘉欣丝绸,34.78,-0.432,0.48,
000848,承德露露,21.89,-0.432,0.483,
300185,通裕重工,39.53,-0.434,0.48,
600377,宁沪高速,12.69,-0.436,0.13,
002037,久联发展,45.97,-0.446,1.177,
002441,众业达,19.6,-0.446,0.687,
600811,东方集团,25.41,-0.45,0.187,
