,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
741,300737.SZ,科顺股份,其他建材,14.67,3.09,-7.44,"全国社保基金四一八组合
安徽产业并购基金合伙企业(有限合伙)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
基本养老保险基金一二零八组合
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国银行股份有限公司-招商核心优选股票型证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
深圳市弘德和顺股权投资基金(有限合伙)
基本养老保险基金一二零八组合
全国社保基金五零二组合
广东广晟新材料创业投资基金(有限合伙)
全国社保基金四一八组合
安徽产业并购基金合伙企业(有限合伙)
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划"
742,603223.SH,恒通股份,供气供热,7.89,2.47,-7.47,"山东一圈一带产业投资基金有限公司-山高-圈带私募基金
山东一圈一带产业投资基金有限公司-山高-圈带私募基金"
743,002291.SZ,星期六,服饰,22.78,2.61,-7.53,"中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
金鹰基金-民生银行-金鹰筠业琢石资产管理计划
深圳展博投资管理有限公司-展博多策略2号基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金"
744,300767.SZ,震安科技,橡胶,69.99,1.57,-7.65,"北京丰实联合投资基金(有限合伙)
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
华夏基金管理有限公司-社保基金四二二组合
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国工商银行股份有限公司-申万菱信新动力混合型证券投资基金
博时价值增长证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-鹏华丰收债券型证券投资基金
中国工商银行股份有限公司-申万菱信消费增长混合型证券投资基金"
745,688389.SH,普门科技,医疗保健,20.34,1.5,-7.75,中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
746,300001.SZ,特锐德,电气设备,21.12,0.62,-7.76,"香港中央结算有限公司(陆股通)
成都市金算盘投资管理咨询有限公司-金算盘虎虎生威1号私募证券投资基金
全国社保基金四零三组合
全国社保基金四零三组合
德锐投资-银河证券-19德锐EB可交换债券担保及信托专户
成都市金算盘投资管理咨询有限公司-金算盘虎虎生威1号私募证券投资基金"
747,601933.SH,永辉超市,超市连锁,9.02,1.69,-7.94,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
全国社保基金一一七组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金"
748,603721.SH,中广天择,影视音像,25.49,1.07,-7.97,"天津天图兴盛股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-海富通股票混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-海富通先进制造股票型证券投资基金
中国工商银行股份有限公司-海富通科技创新混合型证券投资基金
天津天图兴盛股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金"
749,300188.SZ,美亚柏科,软件服务,20.54,1.38,-8.05,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
香港中央结算有限公司(陆股通)"
750,300573.SZ,兴齐眼药,化学制药,86.11,0.57,-8.12,"中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国医疗保健行业混合型证券投资基金
中国建设银行股份有限公司-富国生物医药科技混合型证券投资基金"
751,002074.SZ,国轩高科,电气设备,19.74,2.71,-8.16,"香港中央结算有限公司(陆股通)
南方资本-工商银行-国富投资合赢6号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合"
752,300599.SZ,雄塑科技,塑料,11.02,1.19,-8.34,"广东德汇投资管理有限公司-德汇尊享六号私募证券投资基金
广东德汇投资管理有限公司-德汇尊享一号私募证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金"
753,300607.SZ,拓斯达,专用机械,53.67,1.94,-8.36,"兴证证券资管-兴业银行-兴证资管鑫众80号集合资产管理计划
中国工商银行-融通动力先锋混合型证券投资基金
兴证证券资管-兴业银行-兴证资管鑫众80号集合资产管理计划"
754,603444.SH,吉比特,互联网,377.23,1.05,-8.38,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零一组合
香港中央结算有限公司(陆股通)
湖南文化旅游创业投资基金企业(有限合伙)
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金一二零六组合
中国银行股份有限公司-银华优质增长混合型证券投资基金"
755,603703.SH,盛洋科技,通信设备,16.66,0.73,-8.42,
756,600861.SH,北京城乡,百货,9.81,1.34,-8.49,"深圳前海溋沣资本管理有限公司-溋沣起航二号私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金"
757,300529.SZ,健帆生物,医疗保健,89.95,2.4,-8.62,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金四零六组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一零组合
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金一一零组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
758,002001.SZ,新和成,化学制药,25.23,0.96,-8.65,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
财通基金-浦发银行-粤财信托-粤财信托·陕投富盈5号单一资金信托计划
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略汇智基金
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
全国社保基金一一四组合
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略汇智基金
全国社保基金五零三组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
759,002556.SZ,辉隆股份,其他商业,7.0,2.04,-8.71,全国社保基金五零三组合
760,002375.SZ,亚厦股份,装修装饰,6.18,2.49,-8.74,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行-易方达稳健收益债券型证券投资基金
中国银行-易方达稳健收益债券型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
761,300132.SZ,青松股份,化工原料,12.83,2.31,-8.76,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
全国社保基金四一三组合
全国社保基金一零一组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金四一三组合"
762,603000.SH,人民网,互联网,20.87,0.53,-8.86,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
763,603316.SH,诚邦股份,建筑工程,9.97,1.22,-8.91,"浙江锦利投资有限公司-润和趋势2号私募证券投资基金
浙江锦利投资有限公司-润和趋势2号私募证券投资基金"
764,002605.SZ,姚记科技,文教休闲,29.16,1.82,-8.96,"全国社保基金六零四组合
全国社保基金六零四组合"
765,002034.SZ,旺能环境,环境保护,14.81,0.75,-9.08,"长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
华泰资管-广州农商行-华泰资产定增全周期资产管理产品
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
华泰资管-广州农商行-华泰资产定增全周期资产管理产品"
766,603738.SH,泰晶科技,元器件,25.39,1.44,-9.13,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
767,300674.SZ,宇信科技,软件服务,35.62,2.27,-9.33,"珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)
珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)"
768,300087.SZ,荃银高科,种植业,12.53,2.04,-9.44,"全国社保基金一一一组合
全国社保基金一一六组合
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金"
769,002555.SZ,三七互娱,互联网,32.53,1.91,-9.49,"香港中央结算有限公司(陆股通)
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划
汇添富基金-宁波银行-汇添富-顺荣三七定增计划1号资产管理计划"
770,300783.SZ,三只松鼠,食品,67.77,1.54,-9.58,"全国社保基金一一一组合
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
基本养老保险基金一二零一组合
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
全国社保基金四一八组合
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
兴业银行股份有限公司-兴全有机增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一一一组合
中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)"
771,002735.SZ,王子新材,塑料,18.29,0.55,-9.64,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
772,300706.SZ,阿石创,元器件,29.96,1.05,-9.87,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
773,603938.SH,三孚股份,化工原料,24.87,1.3,-9.87,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
国泰基金-上海银行-国泰优选配置集合资产管理计划
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国银行-易方达策略成长证券投资基金
中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金(LOF)
中国银行-易方达策略成长二号混合型证券投资基金
国泰基金-上海银行-国泰优选配置集合资产管理计划
国泰基金-招商银行-国泰基金-德林2号集合资产管理计划"
774,002798.SZ,帝欧家居,家居用品,24.51,1.32,-9.89,"交通银行-融通行业景气证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行-融通行业景气证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
775,300601.SZ,康泰生物,生物制药,107.02,2.47,-10.0,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
776,002223.SZ,鱼跃医疗,医疗保健,29.02,2.69,-10.01,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
基本养老保险基金八零二组合
全国社保基金四一八组合
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金一一三组合"
777,300119.SZ,瑞普生物,生物制药,15.72,1.35,-10.05,"全国社保基金五零二组合
交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金
全国社保基金五零二组合
中国工商银行-易方达价值成长混合型证券投资基金
交通银行股份有限公司-工银瑞信双利债券型证券投资基金"
778,300036.SZ,超图软件,软件服务,24.62,1.28,-10.1,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金"
779,002511.SZ,中顺洁柔,造纸,14.79,1.44,-10.14,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
全国社保基金一零一组合
全国社保基金四一一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金
全国社保基金四一一组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
780,000876.SZ,新希望,饲料,25.01,2.46,-10.15,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
781,603083.SH,剑桥科技,通信设备,32.37,1.7,-10.17,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金一一六组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国工商银行股份有限公司-博时精选混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金"
782,300558.SZ,贝达药业,化学制药,76.21,1.55,-10.21,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-博时精选混合型证券投资基金"
783,603880.SH,南卫股份,医疗保健,13.81,1.54,-10.24,
784,603977.SH,国泰集团,化工原料,8.53,1.19,-10.28,"全国社会保障基金理事会转持一户
全国社会保障基金理事会转持一户"
785,002862.SZ,实丰文化,文教休闲,23.77,0.81,-10.33,"深圳安泰量子资产管理有限公司-安泰汉唐云界一号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
786,000400.SZ,许继电气,电气设备,12.58,1.7,-10.39,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
787,300141.SZ,和顺电气,电气设备,7.76,1.31,-10.4,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
788,002107.SZ,沃华医药,中成药,10.58,2.12,-10.46,
789,603890.SH,春秋电子,机械基件,12.47,3.14,-10.46,"中国工商银行股份有限公司-易方达科翔股票型证券投资基金
中国银行-易方达平稳增长证券投资基金
交通银行股份有限公司-易方达科讯混合型证券投资基金
易方达基金-建设银行-易方达研究精选1号股票型资产管理计划
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金
桐庐浙富桐君股权投资基金合伙企业(有限合伙)"
790,600131.SH,国网信通,通信设备,19.28,0.47,-10.47,"北京新华国泰水利资产管理有限公司
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
兴证证券资管-阿坝州投资发展公司-兴证资管阿尔法科睿3号单一资产管理计划
兴证证券资管-阿坝州投资发展公司-兴证资管阿尔法科睿3号单一资产管理计划
北京新华国泰水利资产管理有限公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
791,601698.SH,中国卫通,电信运营,15.18,2.22,-10.56,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-申万菱信中证军工指数分级证券投资基金
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
792,002950.SZ,奥美医疗,医疗保健,33.91,1.89,-10.59,"长江经济带(湖北)产业并购基金合伙企业(有限合伙)
宁波星邻星投资管理有限公司-常州五星钛信绿色股权投资基金合伙企业(有限合伙)
国泰君安证券股份有限公司-天弘中证医药100指数型发起式证券投资基金
交通银行股份有限公司-国联安中证医药100指数证券投资基金"
793,002940.SZ,昂利康,化学制药,38.81,2.32,-10.65,"中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金"
794,300465.SZ,高伟达,软件服务,12.88,1.58,-10.67,"中央汇金资产管理有限责任公司
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中央汇金资产管理有限责任公司"
795,300401.SZ,花园生物,食品,13.42,0.68,-10.68,"九泰基金-浦发银行-粤财信托-粤财信托-菁英162期单一资金信托计划
中科先行(北京)资产管理有限公司
中国信达资产管理股份有限公司
基本养老保险基金三零三组合
中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金
九泰基金-浦发银行-粤财信托-粤财信托-菁英162期单一资金信托计划
中科先行(北京)资产管理有限公司
中国信达资产管理股份有限公司"
796,002647.SZ,仁东控股,多元金融,23.07,2.49,-10.68,"重庆信三威投资咨询中心(有限合伙)-润泽2号私募基金
重庆信三威投资咨询中心(有限合伙)-润泽2号私募基金"
797,688166.SH,博瑞医药,化学制药,44.33,2.24,-10.73,"基本养老保险基金一六零六一组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国银行股份有限公司-银华优质增长混合型证券投资基金
嘉实基金-招商银行-华润深国投信托-华润信托·恒盛集合资金信托计划
包商银行股份有限公司-银华中证全指医药卫生指数增强型发起式证券投资基金
银华基金-国新投资有限公司-银华基金-国新1号单一资产管理计划
基本养老保险基金一六零六一组合
中国工商银行股份有限公司-财通资管消费精选灵活配置混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
嘉实基金-招商银行-华润深国投信托-华润信托·恒盛集合资金信托计划
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国银行股份有限公司-富兰克林国海潜力组合混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
全国社保基金五零四组合"
798,300759.SZ,康龙化成,化学制药,57.9,1.31,-10.95,"香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零三组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
交通银行-农银汇理行业领先股票型证券投资基金"
799,300671.SZ,富满电子,半导体,27.24,1.0,-11.0,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
800,002644.SZ,佛慈制药,中成药,8.15,1.12,-11.12,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
801,300693.SZ,盛弘股份,电气设备,16.73,1.76,-11.14,深圳市瀚信资产管理有限公司-瀚信6号证券投资基金
802,300578.SZ,会畅通讯,通信设备,43.29,2.15,-11.15,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通科技创新混合型证券投资基金
深圳市金格投资管理有限公司-金格一号私募证券投资基金"
803,600513.SH,联环药业,化学制药,11.82,1.63,-11.16,"上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金
华宝信托有限责任公司
上海意定投资管理有限公司-上海意志坚定1期全天候证券投资基金"
804,300219.SZ,鸿利智汇,元器件,7.61,1.2,-11.2,
805,300440.SZ,运达科技,软件服务,9.56,2.14,-11.23,"中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国工商银行股份有限公司-中海量化策略混合型证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
交通银行股份有限公司-华商科技创新混合型证券投资基金"
806,300010.SZ,立思辰,软件服务,15.71,1.88,-11.26,"香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国工商银行-汇添富美丽30混合型证券投资基金
香港中央结算有限公司(陆股通)
华安基金-兴业银行-天津硅谷天堂股权投资基金管理有限公司
国泰基金管理有限公司-社保基金四二一组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划"
807,603238.SH,诺邦股份,纺织,23.73,2.82,-11.27,"中国工商银行股份有限公司-申万菱信新动力混合型证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金"
808,300659.SZ,中孚信息,软件服务,76.77,1.76,-11.29,"中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-海富通先进制造股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
中国对外经济贸易信托有限公司-鸿道3期
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
华润深国投信托有限公司-昀沣4号集合资金信托计划"
809,000700.SZ,模塑科技,汽车配件,9.06,2.26,-11.35,浙江九章资产管理有限公司-九章幻方皓月18号私募基金
810,002065.SZ,东华软件,软件服务,13.34,1.37,-11.37,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)"
