code,name,pe,p_change_01,past_average_turnover,stop_mark
601226,华电重工,5332.15,-2.086,0.323,
000590,启迪古汉,139.08,-2.092,0.497,
600467,好当家,68.54,-2.099,1.477,
600189,吉林森工,0.0,-2.12,0.747,
002779,中坚科技,56.71,-2.121,1.563,
002652,扬子新材,44.1,-2.121,1.547,
601258,庞大集团,34.14,-2.124,0.76,
300416,苏试试验,48.53,-2.126,0.61,
300041,回天新材,38.73,-2.135,1.637,
600158,中体产业,187.0,-2.138,3.68,
002399,海普瑞,301.11,-2.143,0.187,
300732,设研院,34.43,-2.159,8.687,
000099,中信海直,43.95,-2.175,1.493,
002249,大洋电机,52.44,-2.179,1.283,
002641,永高股份,26.31,-2.18,0.303,
002758,华通医药,38.93,-2.18,1.39,
600791,京能置业,34.28,-2.187,1.717,
600168,武汉控股,16.36,-2.191,0.453,
002313,日海通讯,90.01,-2.195,1.7,
600506,香梨股份,0.0,-2.198,3.893,
600805,悦达投资,0.0,-2.204,0.627,
000539,粤电力Ａ,22.41,-2.206,0.133,
002612,朗姿股份,35.09,-2.214,1.06,
600778,友好集团,0.0,-2.216,1.15,
002879,长缆科技,34.62,-2.216,10.47,
300495,美尚生态,30.43,-2.226,1.22,
300684,中石科技,110.18,-2.228,19.357,
600571,信雅达,108.9,-2.239,2.803,
600033,福建高速,12.04,-2.256,0.237,
002109,兴化股份,26.5,-2.258,3.417,
002100,天康生物,17.51,-2.269,0.42,
002187,广百股份,16.93,-2.269,1.24,
300283,温州宏丰,392.11,-2.271,1.057,
002586,围海股份,97.2,-2.271,0.81,
600552,凯盛科技,42.31,-2.272,0.923,
002393,力生制药,43.4,-2.28,1.123,
002646,青青稞酒,37.93,-2.283,0.27,
000595,*ST宝实,102.41,-2.292,0.73,
600854,春兰股份,33.66,-2.293,0.833,
600377,宁沪高速,12.39,-2.295,0.147,
600694,大商股份,11.64,-2.296,0.617,
600578,京能电力,76.2,-2.297,0.117,
300322,硕贝德,95.09,-2.303,2.56,
300135,宝利国际,71.11,-2.309,1.007,
002060,粤 水 电,43.09,-2.315,0.63,
600035,楚天高速,11.48,-2.317,0.59,
600730,中国高科,27.85,-2.318,2.01,
300472,新元科技,339.38,-2.322,1.46,
601229,上海银行,7.39,-2.329,0.737,
600023,浙能电力,14.82,-2.335,0.16,
002574,明牌珠宝,32.11,-2.337,1.513,
601177,杭齿前进,367.88,-2.339,0.367,
300434,金石东方,116.0,-2.341,1.373,
600327,大东方,13.54,-2.342,0.49,
002175,东方网络,85.92,-2.353,4.127,
002141,贤丰控股,913.96,-2.357,1.26,
600792,云煤能源,0.0,-2.358,0.273,
000025,特 力Ａ,195.7,-2.36,2.82,
600583,海油工程,68.27,-2.361,0.66,
300638,广和通,86.25,-2.369,6.56,
002469,三维工程,47.11,-2.37,1.073,
000585,东北电气,0.0,-2.372,1.473,
300565,科信技术,52.43,-2.378,2.717,
600059,古越龙山,48.58,-2.383,0.45,
601390,中国中铁,11.43,-2.395,0.187,
600818,中路股份,125.13,-2.409,0.673,
300167,迪威迅,0.0,-2.411,2.15,
601566,九牧王,18.33,-2.416,0.38,
002723,金莱特,167.34,-2.418,0.747,
000598,兴蓉环境,14.62,-2.419,0.457,
002089,新 海 宜,70.18,-2.424,1.397,
002242,九阳股份,17.61,-2.426,0.367,
002118,紫鑫药业,48.35,-2.434,2.017,
002272,川润股份,312.23,-2.438,1.8,
300679,电连技术,27.2,-2.449,3.437,
300555,路通视信,51.36,-2.46,3.04,
600664,哈药股份,32.2,-2.468,0.803,
000058,深 赛 格,84.38,-2.473,1.097,
300217,东方电热,42.02,-2.486,1.207,
300381,溢多利,78.96,-2.512,0.43,
601929,吉视传媒,29.49,-2.517,0.487,
600882,广泽股份,0.0,-2.532,0.313,
002859,洁美科技,39.63,-2.535,3.94,
600246,万通地产,56.3,-2.556,0.32,
601208,东材科技,29.06,-2.568,0.547,
002494,华斯股份,134.13,-2.575,1.69,
601016,节能风电,33.47,-2.58,0.477,
600642,申能股份,13.22,-2.581,0.24,
002736,国信证券,19.13,-2.589,0.147,
000011,深物业A,11.86,-2.606,3.0,
600185,格力地产,19.51,-2.607,0.423,
300005,探路者,39.75,-2.614,1.873,
300387,富邦股份,22.91,-2.62,1.36,
601198,东兴证券,29.81,-2.623,0.713,
600732,ST新梅,31.68,-2.628,0.74,
000910,大亚圣象,16.75,-2.632,0.97,
600814,杭州解百,29.43,-2.636,1.033,
600017,日照港,30.27,-2.641,0.457,
300531,优博讯,75.82,-2.647,4.067,
002486,嘉麟杰,0.0,-2.653,1.69,
300235,方直科技,109.79,-2.655,2.57,
000933,神火股份,11.71,-2.656,3.16,
300196,长海股份,21.22,-2.66,0.893,
601038,一拖股份,69.6,-2.678,2.17,
000725,京东方Ａ,21.92,-2.685,2.117,
600919,江苏银行,6.83,-2.688,0.8,
600965,福成股份,52.27,-2.688,0.493,
000150,宜华健康,62.02,-2.699,0.08,
600592,龙溪股份,42.93,-2.703,1.36,
300333,兆日科技,74.54,-2.706,2.503,
300713,英可瑞,40.06,-2.715,7.843,
002564,天沃科技,21.02,-2.722,0.857,
600323,瀚蓝环境,15.97,-2.725,0.507,
600223,鲁商置业,30.55,-2.727,0.527,
600182,S佳通,160.37,-2.733,1.48,
002169,智光电气,32.99,-2.733,1.13,
600765,中航重机,48.61,-2.741,1.257,
000829,天音控股,233.89,-2.743,0.8,
600382,广东明珠,17.65,-2.75,1.03,
600104,上汽集团,12.12,-2.753,0.29,
000997,新 大 陆,24.66,-2.754,2.387,
600629,华建集团,31.15,-2.755,0.337,
300535,达威股份,30.85,-2.761,2.587,
600305,恒顺醋业,31.17,-2.764,0.88,
002387,黑牛食品,0.0,-2.765,1.34,
002217,合力泰,24.55,-2.765,0.837,
000776,广发证券,14.12,-2.771,0.58,
300336,新文化,21.69,-2.774,2.787,
600982,宁波热电,29.8,-2.775,0.5,
300271,华宇软件,45.93,-2.781,3.177,
300460,惠伦晶体,120.71,-2.788,1.603,
601326,秦港股份,25.86,-2.791,2.94,
002337,赛象科技,33.66,-2.801,0.5,
300021,大禹节水,131.69,-2.802,2.073,
300468,四方精创,54.92,-2.802,4.493,
600248,延长化建,27.61,-2.806,0.557,
600847,*ST万里,453.66,-2.806,0.167,
600061,国投资本,19.99,-2.809,0.23,
000700,模塑科技,22.93,-2.809,0.9,
300057,万顺股份,39.23,-2.819,0.49,
002111,威海广泰,21.08,-2.822,0.967,
300295,三六五网,29.58,-2.828,4.177,
300515,三德科技,72.73,-2.836,1.897,
000572,海马汽车,0.0,-2.843,0.733,
600900,长江电力,15.21,-2.844,0.2,
002855,捷荣技术,55.21,-2.845,1.77,
300165,天瑞仪器,31.8,-2.855,1.32,
002261,拓维信息,35.4,-2.86,2.05,
600251,冠农股份,45.57,-2.862,2.41,
300323,华灿光电,31.97,-2.863,1.97,
601677,明泰铝业,20.55,-2.865,0.563,
002310,东方园林,44.0,-2.868,0.983,
600036,招商银行,10.47,-2.869,0.36,
000833,贵糖股份,50.95,-2.873,1.337,
600058,五矿发展,317.11,-2.881,0.403,
300690,双一科技,29.81,-2.884,5.257,
601222,林洋能源,18.63,-2.884,0.66,
300417,南华仪器,46.55,-2.888,2.53,
000906,浙商中拓,23.77,-2.889,0.777,
600200,江苏吴中,51.95,-2.893,0.853,
000858,五 粮 液,28.61,-2.906,0.817,
002884,凌霄泵业,21.73,-2.913,2.813,
300476,胜宏科技,41.02,-2.919,13.97,
600593,大连圣亚,24.62,-2.925,0.847,
300249,依米康,64.11,-2.936,1.06,
600891,秋林集团,27.24,-2.952,2.403,
002518,科士达,28.36,-2.955,0.353,
600186,莲花健康,0.0,-2.956,2.193,
600463,空港股份,196.31,-2.961,1.3,
300131,英唐智控,48.91,-2.963,1.64,
300639,凯普生物,52.24,-2.964,9.057,
600180,瑞茂通,21.18,-2.975,0.19,
600963,岳阳林纸,23.55,-2.99,1.48,
000520,长航凤凰,71.61,-2.999,1.367,
600098,广州发展,21.01,-3.0,0.177,
000851,高鸿股份,84.36,-3.005,2.0,
600495,晋西车轴,236.54,-3.006,1.073,
300643,万通智控,55.96,-3.009,4.42,
000610,西安旅游,0.0,-3.019,1.163,
002554,惠博普,40.29,-3.024,1.683,
002669,康达新材,74.3,-3.03,0.863,
300123,亚光科技,248.09,-3.035,1.173,
002293,罗莱生活,27.02,-3.037,0.71,
300402,宝色股份,0.0,-3.041,3.003,
002130,沃尔核材,46.99,-3.048,1.037,
002203,海亮股份,18.91,-3.054,0.587,
601933,永辉超市,51.09,-3.057,0.943,
300139,晓程科技,0.0,-3.067,4.107,
002678,珠江钢琴,62.07,-3.068,0.127,
002165,红 宝 丽,42.01,-3.071,1.61,
300364,中文在线,170.84,-3.074,10.027,
601880,大连港,63.6,-3.075,0.25,
600236,桂冠电力,13.99,-3.078,0.12,
002475,立讯精密,52.45,-3.081,0.66,
601218,吉鑫科技,111.85,-3.082,0.707,
600234,ST山水,0.0,-3.083,0.107,
002216,三全食品,57.28,-3.084,0.437,
002481,双塔食品,57.01,-3.088,1.07,
002558,巨人网络,46.03,-3.1,0.957,
600496,精工钢构,62.1,-3.104,0.877,
002690,美亚光电,35.04,-3.106,0.883,
601717,郑煤机,25.04,-3.12,0.993,
002724,海洋王,52.52,-3.122,0.653,
000596,古井贡酒,28.14,-3.123,0.317,
002493,荣盛石化,28.53,-3.127,0.43,
601628,中国人寿,22.82,-3.127,0.08,
300419,浩丰科技,48.83,-3.128,3.887,
000623,吉林敖东,12.77,-3.129,0.927,
600653,申华控股,0.0,-3.132,0.6,
600007,中国国贸,22.93,-3.14,0.26,
600785,新华百货,42.85,-3.141,0.203,
002183,怡 亚 通,22.57,-3.166,1.09,
000090,天健集团,15.69,-3.169,0.813,
002296,辉煌科技,47.13,-3.188,3.49,
600648,外高桥,43.46,-3.192,0.247,
002705,新宝股份,20.13,-3.192,0.633,
002643,万润股份,23.11,-3.205,0.617,
300380,安硕信息,1143.97,-3.214,4.767,
300112,万讯自控,45.38,-3.216,1.85,
600843,上工申贝,21.41,-3.22,1.347,
000818,方大化工,32.6,-3.223,1.157,
600538,国发股份,0.0,-3.229,0.65,
601668,中国建筑,7.62,-3.229,0.567,
600548,深高速,12.83,-3.233,0.18,
300539,横河模具,52.34,-3.234,3.6,
001896,豫能控股,44.02,-3.237,0.74,
000753,漳州发展,140.44,-3.24,0.843,
601857,中国石油,62.23,-3.244,0.04,
300611,美力科技,46.1,-3.253,2.36,
000716,黑芝麻,29.62,-3.256,1.5,
300329,海伦钢琴,46.98,-3.261,1.213,
601518,吉林高速,13.25,-3.262,0.327,
600803,新奥股份,28.65,-3.263,0.87,
000676,智度股份,24.51,-3.278,1.613,
000923,河北宣工,33.66,-3.281,2.207,
300163,先锋新材,257.79,-3.292,2.947,
002031,巨轮智能,109.09,-3.301,0.853,
000862,银星能源,0.0,-3.306,1.307,
300563,神宇股份,48.63,-3.307,4.353,
600149,*ST坊展,0.0,-3.311,1.037,
601958,金钼股份,434.86,-3.316,0.553,
300489,中飞股份,85.68,-3.316,2.523,
002388,新亚制程,47.09,-3.32,1.67,
000401,冀东水泥,162.48,-3.332,2.803,
600697,欧亚集团,13.37,-3.337,0.797,
002022,科华生物,26.4,-3.344,1.08,
000573,粤宏远Ａ,39.96,-3.349,0.6,
600063,皖维高新,41.45,-3.357,0.553,
300652,雷迪克,29.01,-3.366,4.057,
002889,东方嘉盛,27.95,-3.368,5.877,
601139,深圳燃气,15.08,-3.371,0.217,
300526,中潜股份,57.59,-3.375,7.84,
600350,山东高速,7.74,-3.381,0.23,
002881,美格智能,85.97,-3.388,8.2,
002406,远东传动,23.07,-3.392,0.933,
300030,阳普医疗,118.68,-3.395,1.297,
601328,交通银行,6.35,-3.398,0.313,
600586,金晶科技,25.41,-3.4,0.647,
000005,世纪星源,0.0,-3.405,0.56,
300530,达志科技,37.27,-3.409,1.52,
002096,南岭民爆,56.59,-3.413,0.737,
601886,江河集团,21.17,-3.416,0.313,
300039,上海凯宝,18.84,-3.421,1.17,
300180,华峰超纤,56.06,-3.425,0.257,
600356,恒丰纸业,22.77,-3.427,1.07,
000848,承德露露,21.36,-3.433,0.543,
002039,黔源电力,9.85,-3.448,0.8,
600243,青海华鼎,61.88,-3.457,1.013,
600362,江西铜业,28.36,-3.46,1.807,
002479,富春环保,20.08,-3.463,2.033,
300304,云意电气,38.04,-3.465,2.82,
002548,金新农,28.67,-3.479,1.52,
600100,同方股份,0.0,-3.485,0.767,
601339,百隆东方,15.31,-3.489,0.523,
600620,天宸股份,65.38,-3.505,0.587,
600724,宁波富达,27.95,-3.506,0.563,
300076,GQY视讯,0.0,-3.522,2.02,
002887,绿茵生态,30.28,-3.523,4.523,
002019,亿帆医药,21.17,-3.524,2.92,
300375,鹏翎股份,24.62,-3.525,0.973,
002148,北纬科技,30.3,-3.528,4.687,
300648,星云股份,59.74,-3.53,4.81,
300070,碧水源,51.98,-3.539,1.67,
600317,营口港,35.6,-3.541,0.117,
600287,江苏舜天,30.5,-3.544,1.047,
300149,量子高科,95.56,-3.547,0.797,
002107,沃华医药,46.61,-3.562,0.33,
300610,晨化股份,25.54,-3.566,3.383,
002029,七 匹 狼,25.95,-3.571,0.977,
600321,正源股份,627.35,-3.576,0.49,
300145,中金环境,21.42,-3.577,1.02,
300606,金太阳,38.04,-3.578,1.523,
300363,博腾股份,54.12,-3.588,1.613,
600795,国电电力,18.0,-3.595,0.283,
600606,绿地控股,10.08,-3.601,3.023,
601011,宝泰隆,59.19,-3.619,2.287,
600863,内蒙华电,23.97,-3.623,0.267,
000783,长江证券,19.9,-3.64,0.383,
000791,甘肃电投,20.45,-3.64,1.167,
000552,靖远煤电,15.84,-3.648,0.86,
000667,美好置业,14.88,-3.651,0.53,
000630,铜陵有色,52.53,-3.654,0.643,
600055,万东医疗,84.49,-3.658,0.877,
002438,江苏神通,65.4,-3.671,0.443,
300342,天银机电,30.96,-3.68,0.503,
600633,浙数文化,8.39,-3.688,0.83,
002613,北玻股份,0.0,-3.702,0.527,
300150,世纪瑞尔,0.0,-3.71,0.837,
300284,苏交科,21.5,-3.712,0.937,
000859,国风塑业,110.98,-3.713,1.303,
300259,新天科技,36.18,-3.718,0.567,
002149,西部材料,74.18,-3.722,1.713,
002743,富煌钢构,42.17,-3.729,1.503,
002657,中科金财,39.3,-3.73,2.183,
600741,华域汽车,12.66,-3.732,0.633,
300062,中能电气,115.92,-3.749,2.58,
300518,盛讯达,68.71,-3.755,0.933,
000607,华媒控股,43.16,-3.76,0.417,
600725,ST云维,489.28,-3.76,0.41,
300384,三联虹普,40.1,-3.763,1.41,
000576,广东甘化,0.0,-3.765,0.9,
300061,康旗股份,33.98,-3.765,1.207,
002492,恒基达鑫,36.55,-3.772,1.717,
600230,沧州大化,9.31,-3.778,3.027,
000541,佛山照明,11.84,-3.778,0.693,
600781,辅仁药业,633.6,-3.787,0.887,
300496,中科创达,121.4,-3.789,4.74,
000931,中 关 村,0.0,-3.803,0.913,
000733,振华科技,25.0,-3.805,1.383,
002796,世嘉科技,94.88,-3.806,4.957,
002533,金杯电工,21.16,-3.82,0.673,
300184,力源信息,20.04,-3.822,3.027,
600162,香江控股,17.05,-3.825,0.617,
300321,同大股份,73.06,-3.826,1.427,
000809,*ST新城,55.23,-3.828,0.613,
000421,南京公用,20.24,-3.83,0.503,
600815,*ST厦工,24.95,-3.832,0.48,
601098,中南传媒,14.63,-3.832,0.213,
300213,佳讯飞鸿,59.42,-3.832,5.98,
002559,亚威股份,35.64,-3.837,0.557,
600383,金地集团,17.48,-3.843,0.817,
002140,东华科技,29.01,-3.843,1.007,
000631,顺发恒业,11.5,-3.849,0.373,
300677,英科医疗,49.48,-3.854,15.123,
000797,中国武夷,62.96,-3.857,0.633,
600398,海澜之家,15.78,-3.859,0.387,
600279,重庆港九,26.61,-3.859,0.757,
600070,浙江富润,26.87,-3.865,0.44,
600984,建设机械,34.28,-3.867,0.86,
002893,华通热力,62.5,-3.869,14.24,
002465,海格通信,93.79,-3.874,1.18,
002042,华孚时尚,14.88,-3.89,0.437,
300262,巴安水务,18.68,-3.892,1.367,
300436,广生堂,107.17,-3.892,2.217,
600265,ST景谷,0.0,-3.894,0.203,
600470,六国化工,118.51,-3.9,1.207,
300282,汇冠股份,39.17,-3.902,0.87,
000070,特发信息,24.11,-3.913,1.19,
601368,绿城水务,15.43,-3.919,0.903,
601002,晋亿实业,35.78,-3.933,2.287,
300622,博士眼镜,36.22,-3.939,5.373,
002800,天顺股份,37.55,-3.94,1.917,
002768,国恩股份,38.66,-3.944,3.2,
300185,通裕重工,38.14,-3.945,0.853,
000521,美菱电器,26.91,-3.948,0.807,
000885,同力水泥,9.04,-3.948,1.737,
002638,勤上股份,57.38,-3.953,2.453,
300429,强力新材,47.88,-3.955,2.41,
000876,新 希 望,11.87,-3.959,0.963,
600319,亚星化学,90.36,-3.959,0.833,
002274,华昌化工,173.88,-3.96,0.583,
002868,绿康生化,25.68,-3.963,5.437,
002918,蒙娜丽莎,22.76,-3.965,8.367,
600258,首旅酒店,33.2,-3.986,1.223,
600661,新南洋,46.95,-3.991,0.43,
600884,杉杉股份,32.66,-3.994,3.02,
002671,龙泉股份,0.0,-3.995,0.743,
601188,龙江交通,13.57,-3.998,0.23,
600283,钱江水利,52.76,-4.006,0.737,
000897,津滨发展,0.0,-4.007,1.13,
002008,大族激光,28.69,-4.011,1.81,
300311,任子行,50.84,-4.012,2.953,
002425,凯撒文化,29.72,-4.023,1.18,
600530,交大昂立,32.53,-4.027,1.133,
000609,中迪投资,16.1,-4.027,0.957,
300169,天晟新材,429.49,-4.059,0.823,
600755,厦门国贸,7.83,-4.068,2.323,
300230,永利股份,19.15,-4.091,2.807,
300166,东方国信,81.21,-4.094,4.29,
600681,百川能源,23.38,-4.106,0.707,
600111,北方稀土,99.82,-4.11,1.857,
601375,中原证券,50.05,-4.122,1.29,
300028,金亚科技,0.0,-4.125,2.137,
300129,泰胜风能,19.75,-4.129,0.877,
002012,凯恩股份,102.65,-4.129,3.463,
300297,蓝盾股份,38.32,-4.136,1.0,
300155,安居宝,361.93,-4.137,2.163,
300037,新宙邦,28.88,-4.137,2.513,
600105,永鼎股份,22.63,-4.139,1.763,
002456,欧菲科技,40.1,-4.139,1.55,
601010,文峰股份,22.44,-4.139,0.367,
002615,哈尔斯,20.15,-4.141,0.993,
002909,集泰股份,42.58,-4.146,13.817,
601008,连云港,602.27,-4.153,0.833,
000501,鄂武商Ａ,10.13,-4.162,0.84,
000488,晨鸣纸业,9.09,-4.163,1.92,
300597,吉大通信,79.58,-4.169,5.817,
002664,长鹰信质,40.68,-4.175,0.407,
002478,常宝股份,37.36,-4.179,0.443,
600106,重庆路桥,12.66,-4.184,0.83,
000777,中核科技,794.77,-4.185,1.17,
002553,南方轴承,30.65,-4.186,1.437,
000736,中交地产,0.0,-4.19,0.68,
002084,海鸥住工,32.77,-4.195,0.76,
300255,常山药业,32.52,-4.199,1.29,
300591,万里马,74.71,-4.202,4.377,
300405,科隆股份,67.68,-4.204,1.217,
601818,光大银行,6.32,-4.204,0.343,
002245,澳洋顺昌,24.21,-4.206,1.837,
300115,长盈精密,23.62,-4.211,3.197,
002849,威星智能,44.31,-4.215,1.79,
300482,万孚生物,54.82,-4.218,0.777,
600175,美都能源,424.94,-4.231,0.563,
002610,爱康科技,49.39,-4.237,0.92,
300256,星星科技,63.7,-4.246,2.757,
000617,中油资本,18.11,-4.251,2.703,
002835,同为股份,61.2,-4.254,3.757,
601608,中信重工,490.36,-4.26,0.307,
000792,盐湖股份,0.0,-4.28,1.193,
601558,*ST锐电,16.39,-4.286,0.693,
002623,亚玛顿,238.09,-4.289,0.66,
000553,沙隆达Ａ,15.68,-4.29,1.2,
000719,中原传媒,13.57,-4.296,0.357,
300543,朗科智能,32.67,-4.297,6.867,
002238,天威视讯,21.25,-4.317,0.603,
300211,亿通科技,368.74,-4.319,0.94,
600386,北巴传媒,35.99,-4.32,1.133,
000672,上峰水泥,15.66,-4.323,4.77,
600823,世茂股份,8.19,-4.345,0.65,
600748,上实发展,22.37,-4.35,0.263,
601333,广深铁路,27.63,-4.35,0.467,
300449,汉邦高科,1284.55,-4.354,2.553,
002303,美盈森,29.63,-4.354,0.467,
002374,丽鹏股份,42.87,-4.362,0.713,
300576,容大感光,43.09,-4.366,2.693,
000686,东北证券,21.03,-4.367,0.673,
000990,诚志股份,23.46,-4.368,0.81,
002352,顺丰控股,44.82,-4.375,0.29,
002648,卫星石化,17.56,-4.379,1.017,
600190,锦州港,51.91,-4.379,0.21,
000978,桂林旅游,28.78,-4.383,1.003,
601579,会稽山,39.72,-4.391,0.25,
300171,东富龙,33.46,-4.393,1.057,
300193,佳士科技,25.41,-4.393,1.06,
002905,金逸影视,30.9,-4.394,4.327,
600617,国新能源,910.19,-4.402,0.253,
601515,东风股份,14.77,-4.407,0.26,
600780,通宝能源,201.05,-4.407,0.413,
002820,桂发祥,31.2,-4.409,1.19,
000883,湖北能源,10.4,-4.414,0.217,
000417,合肥百货,17.1,-4.416,0.563,
002565,顺灏股份,74.31,-4.428,0.9,
300138,晨光生物,26.05,-4.435,1.68,
600831,广电网络,27.51,-4.439,0.543,
300084,海默科技,719.11,-4.443,1.92,
600503,华丽家族,59.42,-4.444,1.313,
600458,时代新材,94.59,-4.452,0.72,
002030,达安基因,98.8,-4.463,0.833,
600895,张江高科,38.95,-4.465,0.883,
600500,中化国际,29.41,-4.469,0.547,
000042,中洲控股,29.58,-4.47,0.297,
000059,华锦股份,8.8,-4.471,1.097,
002314,南山控股,79.12,-4.475,0.81,
601858,中国科传,34.15,-4.493,3.37,
000882,华联股份,219.63,-4.493,4.03,
600674,川投能源,10.33,-4.498,0.263,
002154,报 喜 鸟,0.0,-4.501,0.787,
600326,西藏天路,17.15,-4.509,1.877,
601616,广电电气,171.67,-4.519,0.573,
000813,德展健康,21.78,-4.531,0.54,
300590,移为通信,38.61,-4.533,4.65,
300247,乐金健康,60.71,-4.538,4.887,
002133,广宇集团,18.87,-4.551,0.727,
002052,同洲电子,0.0,-4.552,1.81,
000877,天山股份,40.58,-4.566,2.337,
002125,湘潭电化,65.35,-4.596,1.413,
300315,掌趣科技,33.63,-4.596,2.487,
002535,林州重机,79.55,-4.6,1.443,
600166,福田汽车,90.05,-4.6,0.603,
000089,深圳机场,25.39,-4.601,0.37,
002396,星网锐捷,35.48,-4.603,2.813,
600159,大龙地产,0.0,-4.603,0.43,
300360,炬华科技,22.29,-4.604,0.983,
600639,浦东金桥,23.27,-4.61,0.197,
600072,中船科技,397.63,-4.611,2.743,
300588,熙菱信息,60.8,-4.627,6.4,
000338,潍柴动力,10.19,-4.628,1.293,
002248,*ST东数,0.0,-4.631,1.293,
600862,中航高科,139.31,-4.634,1.273,
300214,日科化学,21.32,-4.634,1.643,
002688,金河生物,37.38,-4.634,0.563,
300534,陇神戎发,142.17,-4.64,3.217,
300069,金利华电,123.69,-4.644,0.96,
600502,安徽水利,11.68,-4.644,1.43,
600389,江山股份,45.66,-4.657,0.75,
002331,皖通科技,42.63,-4.658,1.847,
002434,万里扬,14.79,-4.66,0.88,
300641,正丹股份,31.91,-4.663,2.983,
300195,长荣股份,37.41,-4.681,1.06,
601688,华泰证券,18.74,-4.681,0.903,
000807,云铝股份,29.8,-4.69,3.063,
002114,罗平锌电,79.0,-4.695,1.157,
300587,天铁股份,34.1,-4.696,1.71,
300362,天翔环境,42.8,-4.696,1.9,
002354,天神娱乐,15.22,-4.698,3.31,
600490,鹏欣资源,56.07,-4.703,3.08,
000100,TCL 集团,18.24,-4.707,1.41,
002899,英派斯,32.55,-4.712,7.913,
600160,巨化股份,23.49,-4.714,3.483,
002142,宁波银行,9.69,-4.72,0.54,
601179,中国西电,23.7,-4.728,0.197,
300709,精研科技,31.31,-4.729,6.93,
300673,佩蒂股份,42.28,-4.731,3.05,
300577,开润股份,62.01,-4.731,1.067,
600121,*ST郑煤,6.47,-4.732,0.553,
600926,杭州银行,8.28,-4.734,0.957,
001696,宗申动力,23.66,-4.741,0.867,
600449,宁夏建材,15.96,-4.743,2.207,
600665,天地源,15.55,-4.757,0.473,
000722,湖南发展,32.12,-4.758,1.337,
600292,远达环保,45.27,-4.764,1.347,
600260,凯乐科技,32.86,-4.766,2.233,
002186,全 聚 德,26.22,-4.769,0.43,
002811,亚泰国际,35.12,-4.778,2.913,
002459,天业通联,212.51,-4.789,0.473,
600419,天润乳业,36.2,-4.793,0.49,
600120,浙江东方,18.16,-4.798,1.613,
600638,新黄浦,9.38,-4.801,0.363,
300440,运达科技,29.73,-4.807,3.263,
002712,思美传媒,26.49,-4.808,0.873,
002211,宏达新材,93.47,-4.808,1.423,
002642,荣之联,2120.45,-4.809,4.043,
300447,全信股份,29.84,-4.81,2.903,
000023,深天地Ａ,53.43,-4.813,1.543,
000949,新乡化纤,58.55,-4.815,0.35,
300203,聚光科技,27.33,-4.818,1.23,
002593,日上集团,44.43,-4.818,0.553,
000911,南宁糖业,0.0,-4.818,1.69,
002389,南洋科技,85.18,-4.819,1.347,
300448,浩云科技,209.73,-4.822,0.807,
000402,金 融 街,15.32,-4.835,0.437,
002051,中工国际,15.32,-4.85,0.497,
600684,珠江实业,11.5,-4.855,0.93,
002055,得润电子,51.33,-4.865,1.187,
002787,华源控股,25.88,-4.867,1.987,
002489,浙江永强,41.75,-4.875,0.557,
002903,宇环数控,43.25,-4.88,22.687,
002482,广田集团,23.44,-4.881,0.42,
300443,金雷风电,18.66,-4.885,1.453,
000780,*ST平能,15.88,-4.907,0.517,
002062,宏润建设,19.95,-4.908,0.49,
300273,和佳股份,66.59,-4.908,2.11,
300200,高盟新材,34.09,-4.91,0.68,
300093,金刚玻璃,97.56,-4.911,3.827,
300406,九强生物,31.57,-4.911,0.947,
002767,先锋电子,66.27,-4.912,2.997,
600390,五矿资本,13.56,-4.928,1.5,
000852,石化机械,0.0,-4.93,1.83,
600757,长江传媒,11.38,-4.932,0.5,
002080,中材科技,21.79,-4.939,2.47,
002235,安妮股份,48.32,-4.951,5.377,
600259,广晟有色,871.0,-4.959,1.79,
601601,中国太保,22.95,-4.96,0.53,
600595,中孚实业,43.46,-4.97,0.813,
600137,浪莎股份,72.69,-4.984,2.433,
600448,华纺股份,121.34,-4.998,1.083,
002308,威创股份,36.94,-4.998,1.107,
000605,渤海股份,43.73,-5.007,1.963,
002521,齐峰新材,25.67,-5.007,0.823,
002403,爱仕达,25.07,-5.014,0.697,
300147,香雪制药,59.98,-5.02,1.183,
002462,嘉事堂,21.27,-5.021,0.707,
300154,瑞凌股份,29.55,-5.024,0.573,
002853,皮阿诺,43.16,-5.028,4.047,
000958,东方能源,64.6,-5.028,2.213,
601099,太平洋,167.07,-5.029,1.727,
600015,华夏银行,5.98,-5.046,0.193,
600527,江南高纤,65.1,-5.048,1.517,
300013,新宁物流,39.03,-5.054,1.31,
000969,安泰科技,94.89,-5.057,0.803,
600367,红星发展,29.89,-5.059,1.647,
300287,飞利信,29.09,-5.071,3.193,
300508,维宏股份,38.41,-5.075,5.45,
002588,史丹利,25.75,-5.078,1.507,
600546,山煤国际,34.69,-5.082,0.373,
600266,北京城建,12.02,-5.086,0.583,
002802,洪汇新材,34.71,-5.088,2.943,
002336,人人乐,0.0,-5.089,0.943,
300305,裕兴股份,27.99,-5.09,1.06,
000589,黔轮胎Ａ,0.0,-5.096,0.557,
002002,鸿达兴业,14.35,-5.096,0.643,
002539,云图控股,47.14,-5.096,0.7,
002077,大港股份,473.62,-5.099,0.5,
000682,东方电子,90.24,-5.103,0.39,
300697,电工合金,53.23,-5.113,11.577,
002668,奥马电器,38.86,-5.113,1.223,
600939,重庆建工,44.58,-5.121,1.32,
601012,隆基股份,22.72,-5.121,1.007,
