,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
1517,300130.SZ,新国都,电脑设备,2.0,-0.907,-1.806,1.916,445521.0486
1150,002690.SZ,美亚光电,专用机械,2.0,-0.901,-1.8,0.402,735330.1403
1964,300584.SZ,海辰药业,化学制药,2.0,-0.903,-1.797,0.808,112346.3947
1375,002933.SZ,新兴装备,航空,1.0,-1.796,-1.796,0.88,131165.15
2027,300650.SZ,太龙照明,电气设备,2.0,-0.9,-1.792,2.105,58535.3775
1123,002663.SZ,普邦股份,建筑施工,2.0,-0.9,-1.792,4.015,356207.5094
192,000617.SZ,中油资本,多元金融,2.0,-0.872,-1.792,6.255,351660.4416
3376,603578.SH,三星新材,玻璃,1.0,-1.788,-1.788,1.568,64055.2
997,002537.SZ,海联金汇,汽车整车,2.0,-0.897,-1.787,0.383,1252294.5293
1268,002818.SZ,富森美,房产服务,2.0,-0.897,-1.786,1.907,201891.2864
512,002050.SZ,三花智控,机械基件,2.0,-0.89,-1.786,1.958,2712975.8547
261,000715.SZ,中兴商业,百货,2.0,-0.895,-1.783,1.362,186638.948
1759,300375.SZ,鹏翎股份,汽车配件,2.0,-0.893,-1.779,3.261,147594.3602
2518,600479.SH,千金药业,中成药,2.0,-0.885,-1.778,1.131,374145.3626
2737,600726.SH,华电能源,火力发电,1.0,-1.778,-1.778,1.357,343767.2338
947,002486.SZ,嘉麟杰,服饰,2.0,-0.89,-1.772,1.031,321175.4
1554,300167.SZ,迪威迅,通信设备,1.0,-1.772,-1.772,2.405,153422.64
64,000155.SZ,川能动力,农药化肥,1.0,-1.768,-1.768,1.028,368319.6
2393,600309.SH,万华化学,化工原料,2.0,-0.88,-1.767,0.671,5339086.575
70,000301.SZ,东方盛虹,综合类,2.0,-0.886,-1.765,0.399,612772.9318
681,002219.SZ,恒康医疗,中成药,1.0,-1.765,-1.765,4.192,649094.0561
75,000402.SZ,金融街,全国地产,2.0,-0.883,-1.762,1.793,2205022.4669
1770,300386.SZ,飞天诚信,软件服务,1.0,-1.762,-1.762,5.038,264069.807
1151,002691.SZ,冀凯股份,专用机械,2.0,-0.878,-1.759,2.755,252961.2146
505,002043.SZ,兔宝宝,其他建材,1.0,-1.758,-1.758,1.073,391555.1468
2919,600971.SH,恒源煤电,煤炭开采,1.0,-1.754,-1.754,0.812,621002.5275
370,000885.SZ,城发环境,公路,1.0,-1.754,-1.754,1.02,355118.5305
2767,600757.SH,长江传媒,出版业,2.0,-0.878,-1.749,2.522,838526.4982
1376,002935.SZ,天奥电子,元器件,1.0,-1.738,-1.738,3.184,124442.22
3159,603031.SH,安德利,百货,1.0,-1.738,-1.738,1.179,67090.214
3572,603977.SH,国泰集团,化工原料,2.0,-0.872,-1.738,1.497,131260.192
962,002501.SZ,利源精制,铝,2.0,-0.87,-1.736,2.473,290378.0829
553,002091.SZ,江苏国泰,商贸代理,1.0,-1.73,-1.73,1.92,619310.947
2297,600197.SH,伊力特,白酒,1.0,-1.728,-1.728,0.691,706923.0
3198,603101.SH,汇嘉时代,百货,2.0,-0.866,-1.724,0.797,91008.0
2322,600226.SH,瀚叶股份,农药化肥,2.0,-0.866,-1.724,10.175,625760.8679
1452,300065.SZ,海兰信,软件服务,1.0,-1.723,-1.723,3.267,389014.2884
1231,002777.SZ,久远银海,软件服务,2.0,-0.859,-1.718,1.33,426720.0
1960,300580.SZ,贝斯特,汽车配件,1.0,-1.718,-1.718,1.205,110992.6456
546,002084.SZ,海鸥住工,家居用品,2.0,-0.857,-1.713,1.089,231032.483
2979,601117.SH,中国化学,建筑施工,2.0,-0.859,-1.712,1.045,2861140.0
1616,300230.SZ,永利股份,塑料,2.0,-0.859,-1.711,2.901,287297.847
2823,600820.SH,隧道股份,建筑施工,3.0,-0.571,-1.707,0.868,2191434.9775
1030,002570.SZ,*ST因美,乳制品,1.0,-1.704,-1.704,0.771,534755.2095
15,000019.SZ,深深宝A,软饮料,2.0,-0.853,-1.699,1.463,317373.3873
1924,300541.SZ,先进数通,软件服务,2.0,-0.852,-1.697,5.594,115691.3248
201,000629.SZ,攀钢钒钛,小金属,1.0,-1.695,-1.695,1.149,1678032.9368
152,000564.SZ,供销大集,百货,1.0,-1.695,-1.695,2.759,562843.8835
526,002064.SZ,华峰氨纶,化纤,2.0,-0.849,-1.691,2.796,733105.2961
1563,300176.SZ,鸿特科技,汽车配件,2.0,-0.848,-1.69,0.547,1441615.4657
1543,300156.SZ,神雾环保,环境保护,1.0,-1.69,-1.69,2.292,257682.6
765,002304.SZ,洋河股份,白酒,2.0,-0.843,-1.688,0.302,13226758.9077
315,000797.SZ,中国武夷,全国地产,2.0,-0.843,-1.685,1.333,691305.7928
175,000597.SZ,东北制药,化学制药,3.0,-0.559,-1.668,0.594,561426.6899
2039,300662.SZ,科锐国际,综合类,2.0,-0.833,-1.664,1.728,261403.2866
104,000505.SZ,京粮控股,食品,1.0,-1.661,-1.661,3.378,248550.2173
19,000025.SZ,特力A,汽车服务,1.0,-1.661,-1.661,0.611,758468.48
826,002365.SZ,永安药业,化学制药,2.0,-0.832,-1.659,2.156,263971.1958
2772,600763.SH,通策医疗,医疗保健,2.0,-0.832,-1.656,1.933,1843359.36
3288,603315.SH,福鞍股份,机械基件,2.0,-0.826,-1.654,2.482,281537.1533
767,002306.SZ,*ST云网,酒店餐饮,1.0,-1.653,-1.653,0.84,285861.0625
1925,300542.SZ,新晨科技,软件服务,1.0,-1.652,-1.652,3.359,83229.0534
1215,002760.SZ,凤形股份,机械基件,1.0,-1.651,-1.651,1.614,114112.6296
891,002430.SZ,杭氧股份,化工机械,1.0,-1.65,-1.65,2.982,1049537.6345
451,000990.SZ,诚志股份,化工原料,2.0,-0.828,-1.65,0.879,489643.3057
1105,002645.SZ,华宏科技,专用机械,1.0,-1.646,-1.646,1.544,240081.3913
2175,600060.SH,海信电器,家用电器,1.0,-1.641,-1.641,1.557,1194643.3557
2312,600215.SH,长春经开,园区开发,1.0,-1.641,-1.641,1.027,365980.8766
1572,300185.SZ,通裕重工,工程机械,1.0,-1.639,-1.639,1.667,501681.6307
2536,600500.SH,中化国际,商贸代理,2.0,-0.823,-1.639,1.806,1526848.2878
1885,300501.SZ,海顺新材,广告包装,1.0,-1.633,-1.633,0.571,105114.3166
3164,603037.SH,凯众股份,汽车配件,2.0,-0.818,-1.632,1.296,120479.1419
3538,603898.SH,好莱客,家居用品,2.0,-0.811,-1.628,0.946,538636.2225
453,000995.SZ,*ST皇台,白酒,1.0,-1.628,-1.628,0.236,75219.9108
482,002020.SZ,京新药业,化学制药,2.0,-0.811,-1.623,1.43,542591.2864
1273,002823.SZ,凯中精密,机械基件,1.0,-1.623,-1.623,2.567,111847.5793
1070,002610.SZ,爱康科技,电气设备,1.0,-1.622,-1.622,0.55,772775.8369
330,000816.SZ,*ST慧业,农用机械,1.0,-1.622,-1.622,1.099,245875.0548
3456,603717.SH,天域生态,环境保护,2.0,-0.81,-1.618,1.974,113533.8792
3040,601558.SH,ST锐电,电气设备,2.0,-0.81,-1.613,0.82,701985.5999
758,002297.SZ,博云新材,矿物制品,1.0,-1.613,-1.613,1.639,271159.4572
2881,600884.SH,杉杉股份,综合类,1.0,-1.611,-1.611,1.501,1222714.1431
1349,002905.SZ,金逸影视,影视音像,1.0,-1.608,-1.608,5.899,100128.0
954,002493.SZ,荣盛石化,化纤,2.0,-0.804,-1.607,1.27,5921297.91
2258,600153.SH,建发股份,商贸代理,2.0,-0.805,-1.607,1.131,2282336.4267
2957,601018.SH,宁波港,港口,2.0,-0.805,-1.604,0.815,4748800.0
3086,601838.SH,成都银行,银行,2.0,-0.805,-1.603,2.757,1530507.7518
1315,002868.SZ,绿康生化,农业综合,1.0,-1.599,-1.599,2.25,62920.56
521,002059.SZ,云南旅游,旅游景点,2.0,-0.799,-1.599,1.444,410705.4277
3548,603917.SH,合力科技,汽车配件,1.0,-1.591,-1.591,1.362,95587.1732
1988,300609.SZ,汇纳科技,互联网,2.0,-0.795,-1.59,4.008,176618.9646
210,000639.SZ,西王食品,食品,2.0,-0.796,-1.587,1.737,632236.4558
1071,002611.SZ,东方精工,轻工机械,1.0,-1.587,-1.587,0.806,385382.4484
2292,600191.SH,华资实业,食品,1.0,-1.587,-1.587,9.908,231312.564
730,002269.SZ,美邦服饰,服饰,1.0,-1.587,-1.587,2.823,640687.5
379,000897.SZ,津滨发展,区域地产,2.0,-0.796,-1.587,2.419,410780.137
3091,601866.SH,中远海发,水运,2.0,-0.796,-1.587,2.419,2014759.75
2545,600510.SH,黑牡丹,全国地产,2.0,-0.792,-1.585,1.127,657575.6757
1189,002732.SZ,燕塘乳业,乳制品,1.0,-1.58,-1.58,0.556,253507.1384
2336,600240.SH,华业资本,全国地产,1.0,-1.575,-1.575,10.0,391669.74
2657,600638.SH,新黄浦,区域地产,2.0,-0.789,-1.573,4.68,617504.8528
2669,600651.SH,飞乐音响,电器仪表,1.0,-1.572,-1.572,3.514,319211.2806
3157,603029.SH,天鹅股份,农用机械,1.0,-1.57,-1.57,1.885,51318.2713
2370,600282.SH,南钢股份,普钢,1.0,-1.567,-1.567,0.265,1671635.6963
855,002394.SZ,联发股份,纺织,1.0,-1.565,-1.565,2.058,353156.7
3466,603733.SH,仙鹤股份,造纸,1.0,-1.56,-1.56,1.015,98766.0
1735,300349.SZ,金卡智能,软件服务,2.0,-0.768,-1.553,1.73,703968.9115
3239,603187.SH,海容冷链,机械基件,1.0,-1.55,-1.55,0.495,89340.0
2801,600795.SH,国电电力,火力发电,2.0,-0.774,-1.544,0.784,5050152.2462
405,000928.SZ,中钢国际,建筑施工,1.0,-1.542,-1.542,2.013,338880.1684
440,000976.SZ,华铁股份,运输设备,1.0,-1.542,-1.542,2.237,728639.7612
1299,002851.SZ,麦格米特,电气设备,3.0,-0.515,-1.541,0.304,292426.2789
666,002204.SZ,大连重工,专用机械,1.0,-1.538,-1.538,1.562,627695.2604
868,002407.SZ,多氟多,化工原料,2.0,-0.757,-1.537,1.873,709320.2481
608,002146.SZ,荣盛发展,全国地产,1.0,-1.533,-1.533,0.334,3511988.4618
1011,002551.SZ,尚荣医疗,医疗保健,2.0,-0.768,-1.533,1.556,231621.9575
2299,600199.SH,金种子酒,白酒,3.0,-0.512,-1.53,0.971,289003.001
1782,300398.SZ,飞凯材料,染料涂料,2.0,-0.764,-1.528,2.029,622440.0
2413,600331.SH,宏达股份,铅锌,1.0,-1.527,-1.527,1.163,530352.0
2857,600859.SH,王府井,百货,2.0,-0.76,-1.521,1.03,618776.7006
1017,002557.SZ,洽洽食品,食品,2.0,-0.763,-1.519,0.675,1058616.0
1786,300402.SZ,宝色股份,专用机械,1.0,-1.519,-1.519,2.61,74649.5
3027,601366.SH,利群股份,百货,1.0,-1.515,-1.515,1.077,312093.5116
2962,601038.SH,一拖股份,农用机械,1.0,-1.512,-1.512,1.316,274386.42
634,002172.SZ,澳洋健康,化纤,1.0,-1.511,-1.511,3.836,281947.5489
2433,600358.SH,国旅联合,旅游服务,2.0,-0.759,-1.511,1.79,200964.7907
2658,600639.SH,浦东金桥,园区开发,2.0,-0.757,-1.509,2.581,1081501.0862
316,000798.SZ,中水渔业,渔业,1.0,-1.508,-1.507,3.571,194505.6173
2106,300732.SZ,设研院,建筑施工,1.0,-1.506,-1.506,0.577,293877.3158
2492,600435.SH,北方导航,专用机械,1.0,-1.505,-1.505,1.41,1285283.16
225,000669.SZ,金鸿控股,供气供热,1.0,-1.504,-1.504,1.718,357076.1609
2076,300699.SZ,光威复材,化工原料,2.0,-0.75,-1.501,0.726,956980.3297
1658,300272.SZ,开能健康,环境保护,2.0,-0.749,-1.499,2.075,196686.2811
1497,300110.SZ,华仁药业,化学制药,2.0,-0.75,-1.497,1.824,394629.2416
2666,600648.SH,外高桥,园区开发,2.0,-0.744,-1.494,2.343,1388165.5616
3185,603079.SH,圣达生物,食品,1.0,-1.493,-1.493,2.507,64187.3225
2758,600747.SH,ST大控,多元金融,2.0,-0.746,-1.492,2.273,143684.3339
1436,300048.SZ,合康新能,电气设备,1.0,-1.492,-1.492,1.515,269847.7335
2853,600855.SH,航天长峰,专用机械,1.0,-1.49,-1.49,2.15,423600.9573
3041,601566.SH,九牧王,服饰,2.0,-0.745,-1.488,0.755,766565.9581
662,002200.SZ,云投生态,环境保护,1.0,-1.488,-1.488,2.181,80155.4253
1274,002824.SZ,和胜股份,铝,2.0,-0.74,-1.483,3.226,70995.4128
2441,600367.SH,红星发展,化工原料,1.0,-1.48,-1.48,1.752,236745.6
3048,601599.SH,鹿港文化,影视音像,2.0,-0.742,-1.479,2.402,304419.2127
2842,600841.SH,上柴股份,机械基件,2.0,-0.741,-1.476,2.871,430039.4447
3210,603123.SH,翠微股份,百货,1.0,-1.475,-1.475,1.664,320252.1196
34,000042.SZ,中洲控股,全国地产,2.0,-0.733,-1.472,0.083,798434.5178
3014,601258.SH,庞大集团,汽车服务,1.0,-1.471,-1.471,2.985,902310.0195
1437,300049.SZ,福瑞股份,中成药,1.0,-1.463,-1.463,3.075,221583.6538
2732,600721.SH,百花村,生物制药,1.0,-1.462,-1.462,3.154,169665.4533
2263,600159.SH,大龙地产,区域地产,1.0,-1.46,-1.46,1.111,226590.8823
2621,600597.SH,光明乳业,乳制品,1.0,-1.459,-1.459,0.797,1083507.278
2381,600295.SH,鄂尔多斯,小金属,1.0,-1.453,-1.453,1.72,506736.0
264,000718.SZ,苏宁环球,区域地产,1.0,-1.454,-1.453,0.59,780658.6257
1241,002788.SZ,鹭燕医药,医药商业,1.0,-1.447,-1.447,1.542,258565.0328
3250,603214.SH,爱婴室,百货,1.0,-1.446,-1.446,2.368,99425.0
1953,300572.SZ,安车检测,电器仪表,1.0,-1.446,-1.446,2.22,298561.4343
552,002090.SZ,金智科技,软件服务,1.0,-1.446,-1.446,2.257,419418.291
2235,600125.SH,铁龙物流,铁路,2.0,-0.723,-1.444,1.731,997418.7117
1996,300618.SZ,寒锐钴业,小金属,1.0,-1.438,-1.438,0.417,823534.4
1057,002597.SZ,金禾实业,化工原料,2.0,-0.72,-1.437,0.583,955736.7761
3190,603086.SH,先达股份,农药化肥,2.0,-0.71,-1.436,0.971,180921.7888
2250,600143.SH,金发科技,塑料,2.0,-0.719,-1.434,2.703,1264640.0
179,000601.SZ,韶能股份,水力发电,2.0,-0.718,-1.432,2.421,456768.9601
3354,603515.SH,欧普照明,电气设备,2.0,-0.718,-1.43,0.202,378231.576
2507,600462.SH,ST九有,元器件,2.0,-0.703,-1.429,1.932,112627.58
2575,600546.SH,山煤国际,煤炭开采,1.0,-1.429,-1.429,0.58,687912.2806
2394,600310.SH,桂东电力,水力发电,2.0,-0.715,-1.425,6.024,364221.0
432,000967.SZ,盈峰环境,环境保护,2.0,-0.714,-1.424,1.284,723953.9831
682,002220.SZ,天宝食品,食品,1.0,-1.424,-1.423,2.527,187760.5375
940,002479.SZ,富春环保,火力发电,2.0,-0.708,-1.42,1.44,392009.4179
2451,600378.SH,天科股份,化工原料,2.0,-0.71,-1.418,1.233,292735.3926
90,000421.SZ,南京公用,供气供热,1.0,-1.414,-1.414,1.434,283460.2323
2634,600611.SH,大众交通,公共交通,2.0,-0.708,-1.412,4.057,681605.9347
1171,002713.SZ,东易日盛,装修装饰,1.0,-1.411,-1.411,0.894,423298.863
3093,601872.SH,招商轮船,水运,2.0,-0.693,-1.408,1.191,2006391.7688
31,000038.SZ,深大通,广告包装,2.0,-0.697,-1.403,0.824,242046.7046
352,000852.SZ,石化机械,化工机械,1.0,-1.401,-1.401,1.421,469553.7867
2955,601015.SH,陕西黑猫,焦炭加工,1.0,-1.399,-1.399,0.886,638477.8946
2541,600506.SH,香梨股份,种植业,1.0,-1.395,-1.395,0.094,156716.9923
1865,300481.SZ,濮阳惠成,化工原料,1.0,-1.394,-1.394,0.0,431877.9798
2102,300727.SZ,润禾材料,化工原料,1.0,-1.392,-1.392,1.574,59560.9463
1677,300291.SZ,华录百纳,影视音像,2.0,-0.697,-1.392,3.629,308207.1529
635,002173.SZ,创新医疗,医疗保健,1.0,-1.391,-1.391,2.051,295242.4241
2914,600965.SH,福成股份,农业综合,1.0,-1.39,-1.39,0.376,874372.6199
594,002132.SZ,恒星科技,钢加工,1.0,-1.389,-1.389,1.408,361174.532
271,000726.SZ,鲁泰A,纺织,3.0,-0.464,-1.386,0.301,560402.7423
452,000993.SZ,闽东电力,水力发电,2.0,-0.693,-1.386,2.41,190230.0
399,000921.SZ,海信家电,家用电器,2.0,-0.693,-1.386,1.189,844304.8208
1789,300405.SZ,科隆股份,化工原料,1.0,-1.385,-1.385,1.788,105682.2
1377,002936.SZ,郑州银行,银行,2.0,-0.694,-1.383,3.808,310800.0
575,002113.SZ,天润数娱,互联网,1.0,-1.374,-1.374,10.028,325802.7513
2230,600119.SH,长江投资,仓储物流,1.0,-1.374,-1.374,1.703,201961.8
1122,002662.SZ,京威股份,汽车配件,2.0,-0.671,-1.37,1.852,641947.284
1659,300273.SZ,和佳股份,医疗保健,2.0,-0.683,-1.37,5.159,297937.451
778,002317.SZ,众生药业,中成药,2.0,-0.687,-1.37,1.389,682347.7433
2009,300631.SZ,久吾高科,环境保护,2.0,-0.685,-1.368,2.207,112341.784
93,000425.SZ,徐工机械,工程机械,2.0,-0.681,-1.366,3.324,2608598.9833
2035,300658.SZ,延江股份,纺织,1.0,-1.363,-1.363,0.813,52080.0
1602,300216.SZ,千山药机,医疗保健,2.0,-0.676,-1.362,3.039,105047.4947
1562,300175.SZ,朗源股份,食品,1.0,-1.36,-1.36,2.299,205416.5746
2281,600179.SH,安通控股,仓储物流,1.0,-1.353,-1.353,0.915,445949.3033
2054,300677.SZ,英科医疗,医疗保健,2.0,-0.672,-1.351,1.845,186395.4742
3064,601669.SH,中国电建,建筑施工,2.0,-0.677,-1.351,0.587,5728222.3916
2499,600449.SH,宁夏建材,水泥,2.0,-0.675,-1.35,2.114,392586.6355
2896,600900.SH,长江电力,水力发电,5.0,-0.27,-1.348,0.621,18639625.1976
2264,600160.SH,巨化股份,化工原料,2.0,-0.666,-1.346,1.91,1985839.7826
1610,300224.SZ,正海磁材,元器件,1.0,-1.345,-1.345,1.97,495368.026
3053,601608.SH,中信重工,专用机械,1.0,-1.342,-1.342,2.041,1301825.7879
2933,600987.SH,航民股份,纺织,2.0,-0.673,-1.341,0.906,566061.21
3320,603367.SH,辰欣药业,化学制药,2.0,-0.65,-1.331,2.184,457698.5618
744,002283.SZ,天润曲轴,汽车配件,1.0,-1.33,-1.33,1.887,386960.2284
2994,601177.SH,杭齿前进,机械基件,1.0,-1.322,-1.322,7.143,480072.0
191,000616.SZ,海航投资,全国地产,2.0,-0.657,-1.32,3.679,443366.4718
3082,601808.SH,中海油服,石油开采,2.0,-0.658,-1.32,1.226,2688104.944
2196,600082.SH,海泰发展,园区开发,1.0,-1.319,-1.319,3.564,294741.2739
2953,601011.SH,宝泰隆,焦炭加工,1.0,-1.316,-1.316,1.167,970726.6596
1527,300140.SZ,中环装备,电气设备,1.0,-1.316,-1.316,2.667,228120.7504
2345,600251.SH,冠农股份,农业综合,1.0,-1.313,-1.313,1.901,420675.3163
677,002215.SZ,诺普信,农药化肥,1.0,-1.305,-1.305,0.826,442390.07
2316,600219.SH,南山铝业,铝,1.0,-1.304,-1.304,1.322,2251088.0912
2511,600468.SH,百利电气,电气设备,2.0,-0.653,-1.301,3.013,443679.0943
3479,603779.SH,威龙股份,红黄药酒,2.0,-0.65,-1.3,0.93,134502.992
2444,600370.SH,三房巷,纺织,1.0,-1.299,-1.299,0.658,243956.7344
2832,600829.SH,人民同泰,医药商业,1.0,-1.297,-1.297,2.135,360690.7073
660,002198.SZ,嘉应制药,中成药,2.0,-0.647,-1.291,2.056,254066.7195
2774,600765.SH,中航重机,机械基件,1.0,-1.29,-1.29,2.723,733657.0176
2706,600693.SH,东百集团,百货,2.0,-0.646,-1.289,0.187,481821.958
992,002532.SZ,新界泵业,农用机械,1.0,-1.287,-1.287,0.931,204807.4175
1909,300526.SZ,中潜股份,专用机械,1.0,-1.281,-1.281,2.682,71356.7911
435,000970.SZ,中科三环,元器件,2.0,-0.633,-1.281,3.066,930984.8
3058,601619.SH,嘉泽新能,新型电力,2.0,-0.637,-1.28,1.482,276057.569
1529,300142.SZ,沃森生物,生物制药,2.0,-0.637,-1.274,0.568,2683875.19
3022,601330.SH,绿色动力,环境保护,2.0,-0.639,-1.274,1.29,145947.2
2720,600708.SH,光明地产,全国地产,1.0,-1.266,-1.266,1.795,883435.2751
337,000825.SZ,太钢不锈,特种钢,2.0,-0.631,-1.266,1.282,2699939.1002
2538,600502.SH,安徽水利,建筑施工,1.0,-1.266,-1.266,1.538,360649.0891
256,000709.SZ,河钢股份,普钢,2.0,-0.635,-1.266,0.641,3333704.9882
258,000711.SZ,京蓝科技,软件服务,1.0,-1.264,-1.263,3.108,229141.4378
347,000838.SZ,财信发展,区域地产,1.0,-1.262,-1.262,6.07,209880.9944
1825,300441.SZ,鲍斯股份,机床制造,1.0,-1.262,-1.262,0.71,175739.7634
3220,603156.SH,养元饮品,软饮料,2.0,-0.631,-1.258,0.527,2090072.7207
1090,002630.SZ,华西能源,专用机械,2.0,-0.613,-1.258,2.229,311507.3122
3485,603798.SH,康普顿,石油加工,2.0,-0.622,-1.257,2.449,89328.4
2629,600605.SH,汇通能源,商贸代理,1.0,-1.256,-1.256,1.761,153238.3757
2436,600361.SH,华联综超,超市连锁,2.0,-0.615,-1.253,1.015,264991.5514
3121,601985.SH,中国核电,新型电力,2.0,-0.628,-1.252,0.906,8669944.51
3368,603557.SH,起步股份,服饰,2.0,-0.626,-1.25,0.506,173808.5517
2236,600126.SH,杭钢股份,普钢,2.0,-0.626,-1.25,0.844,576029.0885
490,002028.SZ,思源电气,电气设备,2.0,-0.622,-1.247,1.803,655042.8499
1744,300358.SZ,楚天科技,医疗保健,1.0,-1.247,-1.247,2.02,356885.6331
2790,600782.SH,新钢股份,普钢,2.0,-0.62,-1.245,1.802,1801628.3232
3405,603619.SH,中曼石油,石油开采,1.0,-1.245,-1.245,1.46,219138.7478
2203,600090.SH,同济堂,医药商业,1.0,-1.241,-1.241,0.359,392807.6113
3561,603955.SH,大千生态,环境保护,1.0,-1.239,-1.239,1.916,110047.0887
3240,603188.SH,亚邦股份,染料涂料,1.0,-1.239,-1.239,1.38,465408.0
2705,600692.SH,亚通股份,房产服务,1.0,-1.238,-1.238,3.343,189217.8036
2145,600018.SH,上港集团,港口,2.0,-0.618,-1.237,1.61,13162647.2012
518,002056.SZ,横店东磁,元器件,2.0,-0.615,-1.231,5.763,1115252.635
3008,601226.SH,华电重工,专用机械,2.0,-0.612,-1.223,2.723,479325.0
3054,601611.SH,中国核建,建筑施工,2.0,-0.61,-1.22,1.372,710770.2
956,002495.SZ,佳隆股份,食品,2.0,-0.611,-1.219,3.086,227805.5193
2547,600512.SH,腾达建设,建筑施工,2.0,-0.607,-1.215,0.82,378200.2561
2831,600828.SH,茂业商业,百货,1.0,-1.212,-1.212,0.409,318684.3538
2733,600722.SH,金牛化工,化工原料,1.0,-1.21,-1.21,1.429,338118.879
2074,300697.SZ,电工合金,铜,1.0,-1.21,-1.21,1.225,60164.0
2449,600376.SH,首开股份,区域地产,2.0,-0.602,-1.21,1.633,1901720.0461
2868,600870.SH,*ST厦华,家用电器,2.0,-0.604,-1.209,0.0,171086.2905
2182,600068.SH,葛洲坝,建筑施工,2.0,-0.603,-1.208,0.764,3034548.3145
1588,300202.SZ,聚龙股份,专用机械,1.0,-1.207,-1.207,3.97,276887.756
2986,601139.SH,深圳燃气,供气供热,2.0,-0.603,-1.203,0.87,1655713.8861
1301,002853.SZ,皮阿诺,家居用品,1.0,-1.201,-1.201,2.873,108053.2472
2849,600850.SH,华东电脑,软件服务,2.0,-0.597,-1.2,2.706,788660.4693
220,000663.SZ,永安林业,林业,1.0,-1.199,-1.199,0.52,129255.1408
3307,603339.SH,四方科技,专用机械,1.0,-1.198,-1.198,1.636,96957.2224
1010,002550.SZ,千红制药,生物制药,2.0,-0.598,-1.196,1.211,377767.4695
2982,601127.SH,小康股份,汽车配件,1.0,-1.194,-1.194,0.785,368416.561
1001,002541.SZ,鸿路钢构,钢加工,2.0,-0.598,-1.194,1.476,280656.8095
727,002266.SZ,浙富控股,电气设备,2.0,-0.594,-1.19,1.205,679726.4174
3314,603358.SH,华达科技,汽车配件,2.0,-0.596,-1.189,1.892,163176.3533
2262,600158.SH,中体产业,文教休闲,1.0,-1.188,-1.188,2.732,618045.6685
1852,300468.SZ,四方精创,软件服务,1.0,-1.188,-1.188,2.263,269305.9624
2913,600963.SH,岳阳林纸,造纸,1.0,-1.182,-1.182,1.196,441256.3196
614,002152.SZ,广电运通,电脑设备,2.0,-0.593,-1.182,4.615,1210921.7687
2017,300639.SZ,凯普生物,医疗保健,2.0,-0.591,-1.18,1.724,138921.5328
2280,600178.SH,东安动力,汽车配件,2.0,-0.588,-1.174,0.99,235660.8
1741,300355.SZ,蒙草生态,环境保护,2.0,-0.582,-1.171,2.133,508969.8537
208,000637.SZ,茂化实华,石油加工,1.0,-1.166,-1.165,0.943,156859.8459
2787,600779.SH,水井坊,白酒,2.0,-0.58,-1.165,4.378,1816901.4509
1061,002601.SZ,龙蟒佰利,化工原料,1.0,-1.159,-1.159,0.22,965165.7897
716,002254.SZ,泰和新材,化纤,1.0,-1.159,-1.159,0.361,679679.8314
466,002004.SZ,华邦健康,化学制药,2.0,-0.579,-1.158,0.977,872203.3347
1106,002646.SZ,青青稞酒,白酒,2.0,-0.58,-1.157,1.26,506250.0
134,000543.SZ,皖能电力,火力发电,2.0,-0.577,-1.156,1.17,929215.5126
1161,002701.SZ,奥瑞金,广告包装,2.0,-0.58,-1.156,0.195,1209623.2086
2142,600015.SH,华夏银行,银行,2.0,-0.578,-1.154,1.556,10040163.6493
2943,601000.SH,唐山港,港口,2.0,-0.574,-1.154,1.946,1460347.651
3080,601800.SH,中国交建,建筑施工,2.0,-0.571,-1.141,0.977,13356606.6782
487,002025.SZ,航天电器,元器件,2.0,-0.569,-1.141,3.077,1149448.7116
2256,600151.SH,航天机电,半导体,1.0,-1.134,-1.134,10.092,666573.949
545,002083.SZ,孚日股份,纺织,2.0,-0.566,-1.13,4.381,474062.539
2660,600641.SH,万业企业,区域地产,1.0,-1.129,-1.129,0.666,852915.9554
2903,600926.SH,杭州银行,银行,2.0,-0.566,-1.129,2.538,1682006.0347
242,000690.SZ,宝新能源,火力发电,2.0,-0.565,-1.127,1.425,1451906.4092
1164,002705.SZ,新宝股份,家用电器,1.0,-1.125,-1.125,1.137,849519.0344
1772,300388.SZ,国祯环保,环境保护,2.0,-0.562,-1.124,1.24,527548.3335
3581,603990.SH,麦迪科技,软件服务,2.0,-0.562,-1.123,1.744,232107.472
25,000031.SZ,中粮地产,全国地产,2.0,-0.556,-1.122,2.079,979410.3163
1110,002650.SZ,加加食品,食品,1.0,-1.114,-1.114,1.69,341901.0279
178,000600.SZ,建投能源,火力发电,2.0,-0.556,-1.109,0.481,683457.667
3142,603012.SH,创力集团,专用机械,1.0,-1.104,-1.104,1.365,520069.52
277,000733.SZ,振华科技,元器件,2.0,-0.553,-1.103,2.629,604512.7768
2363,600275.SH,ST昌鱼,农业综合,2.0,-0.547,-1.099,1.482,139421.4032
906,002445.SZ,ST中南,影视音像,1.0,-1.099,-1.099,1.667,239371.3346
2295,600195.SH,中牧股份,饲料,1.0,-1.097,-1.097,2.73,724470.88
885,002424.SZ,贵州百灵,中成药,2.0,-0.55,-1.097,1.219,665000.4295
2674,600657.SH,信达地产,全国地产,1.0,-1.094,-1.094,0.664,693538.5011
1336,002890.SZ,弘宇股份,农用机械,1.0,-1.093,-1.093,1.316,91650.2606
