,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
3331,603393.SH,新天然气,供气供热,1.0,0.321,0.321,2.367,306063.0272
3325,603383.SH,顶点软件,软件服务,1.0,-2.486,-2.486,3.878,226904.9563
3322,603377.SH,东方时尚,汽车服务,1.0,-1.661,-1.661,1.486,883176.0
3321,603369.SH,今世缘,白酒,1.0,-3.008,-3.008,3.529,2428712.0
3320,603368.SH,柳药股份,医药商业,1.0,-1.86,-1.86,4.63,743540.7757
47,000062.SZ,深圳华强,批发业,1.0,-0.436,-0.436,4.157,1343885.6763
3294,603323.SH,吴江银行,银行,1.0,-1.146,-1.146,2.609,429704.9893
3313,603358.SH,华达科技,汽车配件,1.0,0.088,0.087,3.147,162487.8455
52,000069.SZ,华侨城A,旅游景点,1.0,-3.211,-3.211,3.476,4583389.021
3308,603348.SH,文灿股份,汽车配件,1.0,-0.508,-0.508,3.2,122375.0
56,000089.SZ,深圳机场,机场,1.0,-0.839,-0.839,3.144,1749306.3912
57,000090.SZ,天健集团,建筑施工,1.0,-1.113,-1.113,3.94,796237.0329
60,000100.SZ,TCL集团,家用电器,1.0,-0.617,-0.617,2.795,4232755.1959
65,000156.SZ,华数传媒,影视音像,1.0,-0.45,-0.45,3.729,1175311.1194
3298,603330.SH,上海天洋,塑料,1.0,-0.152,-0.152,1.069,62605.6809
3340,603458.SH,勘设股份,建筑施工,1.0,-0.486,-0.486,2.279,267993.1573
3344,603488.SH,展鹏科技,电气设备,1.0,-1.154,-1.154,3.242,76805.2201
3346,603499.SH,翔港科技,广告包装,1.0,0.0,0.0,2.269,51825.0
3349,603505.SH,金石资源,矿物制品,1.0,-1.007,-1.007,1.153,167155.5934
3387,603598.SH,引力传媒,影视音像,1.0,0.123,0.123,3.554,226344.1505
3386,603596.SH,伯特利,汽车配件,1.0,-0.659,-0.659,4.235,83476.98
3385,603595.SH,东尼电子,元器件,1.0,-0.921,-0.921,3.134,193291.7017
3384,603590.SH,康辰药业,化学制药,1.0,-0.723,-0.723,3.006,130200.0
3380,603586.SH,金麒麟,汽车配件,1.0,-1.642,-1.642,3.048,142154.9419
3379,603585.SH,苏利股份,化工原料,1.0,-0.963,-0.963,2.083,119070.0
31,000038.SZ,深大通,广告包装,1.0,-0.705,-0.705,2.918,234673.8109
3377,603580.SH,艾艾精工,化工原料,1.0,-0.128,-0.128,2.502,48200.474
3374,603577.SH,汇金通,钢加工,1.0,-2.031,-2.031,2.073,80150.9557
3368,603558.SH,健盛集团,纺织,1.0,-0.189,-0.189,3.89,339719.0327
34,000042.SZ,中洲控股,全国地产,1.0,-1.255,-1.255,2.203,798434.5178
3361,603533.SH,掌阅科技,互联网,1.0,-2.26,-2.26,3.873,293183.3084
3360,603528.SH,多伦科技,软件服务,1.0,-1.692,-1.692,2.504,122871.45
3359,603527.SH,众源新材,铜,1.0,-1.178,-1.177,3.025,120860.0692
35,000043.SZ,中航善达,房产服务,1.0,-0.127,-0.127,1.911,533455.7328
38,000048.SZ,*ST康达,饲料,1.0,-0.524,-0.524,0.316,733786.8764
42,000056.SZ,皇庭国际,房产服务,1.0,-1.65,-1.65,2.725,442829.2719
67,000158.SZ,常山北明,纺织,1.0,-1.156,-1.156,3.119,859194.8426
3289,603318.SH,派思股份,专用机械,1.0,-1.176,-1.177,0.794,510746.0918
28,000035.SZ,中国天楹,环境保护,1.0,-1.714,-1.714,3.682,685382.8836
3224,603161.SH,科华控股,汽车配件,1.0,0.141,0.141,2.537,100977.0
3242,603196.SH,日播时尚,服饰,1.0,-1.152,-1.152,2.448,57486.6
3241,603192.SH,汇得科技,化工原料,1.0,-0.034,-0.033,3.012,82080.001
3240,603189.SH,网达软件,软件服务,1.0,0.468,0.468,3.914,122761.5
3239,603188.SH,亚邦股份,染料涂料,1.0,0.386,0.386,3.333,464256.0
3236,603185.SH,上机数控,机床制造,1.0,-1.11,-1.11,2.499,178290.0
3234,603181.SH,皇马科技,化工原料,1.0,0.459,0.459,6.625,184833.0
3233,603180.SH,金牌厨柜,家居用品,1.0,-3.96,-3.96,2.25,124679.5087
3229,603169.SH,兰石重装,专用机械,1.0,-2.032,-2.032,7.834,485998.8345
3223,603160.SH,汇顶科技,元器件,1.0,-1.319,-1.319,3.098,1965088.5218
69,000166.SZ,申万宏源,证券,1.0,-2.731,-2.731,4.968,10951725.3036
3222,603159.SH,上海亚虹,专用机械,1.0,-0.262,-0.262,1.947,48425.0
3220,603157.SH,拉夏贝尔,服饰,1.0,-0.777,-0.777,2.872,114892.7853
3213,603129.SH,春风动力,摩托车,1.0,-1.641,-1.641,3.17,120903.8062
3212,603128.SH,华贸物流,仓储物流,1.0,-0.896,-0.896,2.893,543283.7622
3204,603113.SH,金能科技,化工原料,1.0,-2.56,-2.56,3.202,417154.6255
3200,603106.SH,恒银金融,电脑设备,1.0,0.957,0.957,3.507,142342.2
3199,603105.SH,芯能科技,电气设备,1.0,-4.035,-4.035,2.975,140096.0
3197,603101.SH,汇嘉时代,百货,1.0,-0.161,-0.161,2.657,91800.0
3245,603199.SH,九华旅游,旅游景点,1.0,0.0,0.0,2.419,210845.4
3246,603200.SH,上海洗霸,环境保护,1.0,-0.547,-0.547,2.457,80080.63
3248,603208.SH,江山欧派,家居用品,1.0,-1.321,-1.321,3.457,85761.0978
3249,603214.SH,爱婴室,百货,1.0,-1.581,-1.581,2.56,94150.0
70,000301.SZ,东方盛虹,综合类,1.0,-1.946,-1.946,1.984,626173.5327
3285,603311.SH,金海环境,专用机械,1.0,-0.386,-0.386,2.614,222600.0
3283,603308.SH,应流股份,专用机械,1.0,-1.233,-1.233,1.977,392009.8
3281,603305.SH,旭升股份,汽车配件,1.0,-4.122,-4.122,2.572,184160.0369
3280,603303.SH,得邦照明,家用电器,1.0,0.775,0.775,1.615,134742.0
3277,603299.SH,苏盐井神,化工原料,1.0,-0.342,-0.343,3.952,338461.2
3276,603298.SH,杭叉集团,专用机械,1.0,-1.46,-1.46,1.95,222955.4302
3273,603288.SH,海天味业,食品,1.0,-2.448,-2.448,2.429,20722634.3152
71,000333.SZ,美的集团,家用电器,1.0,-3.987,-3.987,2.496,29842779.4725
72,000338.SZ,潍柴动力,汽车配件,1.0,-4.787,-4.787,8.603,4125011.6266
3261,603238.SH,诺邦股份,纺织,1.0,-1.336,-1.336,2.329,56670.0
3260,603233.SH,大参林,医药商业,1.0,-0.931,-0.931,5.311,287461.4241
73,000400.SZ,许继电气,电气设备,1.0,-1.477,-1.477,3.093,1108979.0074
3254,603225.SH,新凤鸣,化纤,1.0,-1.332,-1.332,3.404,209699.7589
3253,603223.SH,恒通股份,供气供热,1.0,0.0,0.0,2.564,181440.0
3252,603222.SH,济民制药,化学制药,1.0,0.0,0.0,0.91,496960.0
74,000401.SZ,冀东水泥,水泥,1.0,-3.39,-3.39,2.193,1883409.1227
3389,603600.SH,永艺股份,家居用品,1.0,-0.499,-0.499,2.76,205630.4578
3393,603605.SH,珀莱雅,日用化工,1.0,-2.076,-2.076,4.608,300213.853
3185,603080.SH,新疆火炬,供气供热,1.0,-1.409,-1.409,2.7,169235.9
3523,603879.SH,永悦科技,化工原料,1.0,-0.897,-0.897,2.415,82458.0
8,000010.SZ,美丽生态,建筑施工,1.0,0.629,0.629,3.75,173360.8875
3537,603898.SH,好莱客,家居用品,1.0,-2.056,-2.056,4.439,549043.1284
3533,603890.SH,春秋电子,机械基件,1.0,0.496,0.496,4.191,122719.576
9,000011.SZ,深物业A,区域地产,1.0,0.301,0.301,3.8,182545.4058
3530,603887.SH,城地股份,建筑施工,1.0,0.481,0.481,1.982,123786.0478
3528,603885.SH,吉祥航空,空运,1.0,-2.326,-2.326,3.095,2334320.5066
3527,603883.SH,老百姓,医药商业,1.0,-3.191,-3.191,8.352,1413231.0
10,000012.SZ,南玻A,玻璃,1.0,-1.073,-1.073,4.555,855599.3549
3522,603878.SH,武进不锈,钢加工,1.0,-0.398,-0.398,2.716,129899.0015
3498,603819.SH,神力股份,电气设备,1.0,-0.772,-0.772,1.258,94865.1
3520,603876.SH,鼎胜新材,铝,1.0,-0.455,-0.455,2.63,116675.0
3519,603871.SH,嘉友国际,仓储物流,1.0,-1.967,-1.967,2.957,109200.0
3518,603869.SH,新智认知,软件服务,1.0,-0.36,-0.36,2.407,456315.4112
3513,603859.SH,能科股份,软件服务,1.0,0.806,0.806,2.933,96287.7
3512,603858.SH,步长制药,中成药,1.0,-0.856,-0.856,2.944,1117884.9495
3509,603848.SH,好太太,家居用品,1.0,-1.262,-1.262,4.017,121518.445
3505,603833.SH,欧派家居,家居用品,1.0,-3.644,-3.644,2.353,857526.8113
3504,603829.SH,洛凯股份,电气设备,1.0,0.102,0.102,3.783,73486.0
6,000008.SZ,神州高铁,运输设备,1.0,-0.254,-0.255,1.786,1020614.852
3541,603903.SH,中持股份,环境保护,1.0,-0.191,-0.191,2.824,159258.8976
3542,603906.SH,龙蟠科技,化工原料,1.0,0.456,0.456,2.157,83992.896
3546,603916.SH,苏博特,化工原料,1.0,-0.842,-0.843,2.549,155642.65
3584,603998.SH,方盛制药,中成药,1.0,-0.194,-0.194,9.922,240236.1468
3583,603997.SH,继峰股份,汽车配件,1.0,-0.26,-0.26,2.344,495180.0
3582,603996.SH,中新科技,家用电器,1.0,-3.496,-3.497,1.967,295647.75
3580,603991.SH,至正股份,塑料,1.0,-0.804,-0.804,2.593,78008.8653
3578,603989.SH,艾华集团,元器件,1.0,-1.556,-1.556,3.927,794823.4687
3577,603988.SH,中电电机,电气设备,1.0,-1.24,-1.24,5.858,238022.4
3,000005.SZ,世纪星源,房产服务,1.0,-0.98,-0.98,2.64,329021.2813
3569,603976.SH,正川股份,医疗保健,1.0,-0.408,-0.408,3.803,67944.09
3566,603968.SH,醋化股份,化工原料,1.0,-0.36,-0.36,1.954,288112.32
3563,603960.SH,克来机电,专用机械,1.0,-0.717,-0.717,1.59,145685.2995
3557,603937.SH,丽岛新材,铝,1.0,-1.616,-1.616,4.149,91409.2129
4,000006.SZ,深振业A,区域地产,1.0,-1.241,-1.241,3.95,780670.3158
3552,603926.SH,铁流股份,汽车配件,1.0,-0.068,-0.068,2.177,97768.968
3551,603922.SH,金鸿顺,汽车配件,1.0,-1.591,-1.591,2.814,54944.0
3549,603919.SH,金徽酒,白酒,1.0,-1.341,-1.341,2.719,140048.6861
3548,603918.SH,金桥信息,软件服务,1.0,-1.316,-1.316,4.583,221540.13
3547,603917.SH,合力科技,汽车配件,1.0,-0.348,-0.348,3.057,94704.3362
11,000014.SZ,沙河股份,全国地产,1.0,2.186,2.186,6.046,229943.9132
3495,603816.SH,顾家家居,家居用品,1.0,-2.962,-2.962,2.003,467418.6
27,000034.SZ,神州数码,综合类,1.0,-0.261,-0.261,3.226,423836.4007
3430,603677.SH,奇精机械,机械基件,1.0,-1.762,-1.762,3.961,79416.9583
3446,603703.SH,盛洋科技,通信设备,1.0,1.017,1.017,2.719,111129.0
3443,603699.SH,纽威股份,专用机械,1.0,-1.495,-1.495,1.071,849000.0
3442,603698.SH,航天工程,专用机械,1.0,-0.336,-0.336,2.767,627932.9
3440,603693.SH,江苏新能,新型电力,1.0,-1.87,-1.87,3.063,178652.0
3439,603690.SH,至纯科技,专用机械,1.0,-1.441,-1.441,10.0,173383.056
3438,603689.SH,皖天然气,供气供热,1.0,-0.913,-0.913,2.304,185771.376
3433,603680.SH,今创集团,运输设备,1.0,-0.385,-0.385,2.381,93550.8
3432,603679.SH,华体科技,电气设备,1.0,-1.299,-1.299,1.826,96364.0113
3425,603666.SH,亿嘉和,专用机械,1.0,-1.411,-1.411,3.479,115414.3005
3494,603813.SH,原尚股份,仓储物流,1.0,0.11,0.11,2.407,87628.32
3423,603663.SH,三祥新材,矿物制品,1.0,0.273,0.273,4.684,94306.5818
3422,603661.SH,恒林股份,家居用品,1.0,-0.483,-0.483,2.491,91080.0
3421,603660.SH,苏州科达,通信设备,1.0,-1.791,-1.791,3.45,498566.2197
3420,603659.SH,璞泰来,化工原料,1.0,-4.09,-4.09,2.307,959029.7833
3413,603639.SH,海利尔,农药化肥,1.0,-1.167,-1.167,2.257,159926.5905
3407,603629.SH,利通电子,元器件,1.0,-2.264,-2.264,4.992,95175.0
3404,603619.SH,中曼石油,石油开采,1.0,-0.69,-0.69,4.167,214982.421
3401,603616.SH,韩建河山,其他建材,1.0,-1.104,-1.104,2.605,323576.08
3447,603706.SH,东方环宇,供气供热,1.0,-0.167,-0.167,2.639,98000.0
25,000031.SZ,中粮地产,全国地产,1.0,-0.385,-0.385,2.321,959459.3654
3451,603711.SH,香飘飘,软饮料,1.0,-0.28,-0.279,1.775,100882.819
24,000030.SZ,富奥股份,汽车配件,1.0,-1.695,-1.695,10.099,782501.2667
3491,603809.SH,豪能股份,汽车配件,1.0,-0.396,-0.396,2.382,127154.118
3489,603806.SH,福斯特,塑料,1.0,-0.226,-0.226,2.595,1652983.8
15,000019.SZ,深深宝A,软饮料,1.0,0.0,0.0,2.981,316125.5234
3487,603801.SH,志邦家居,家居用品,1.0,-0.777,-0.777,4.423,222045.0017
3486,603800.SH,道森股份,专用机械,1.0,-0.831,-0.831,2.766,255008.0
3480,603788.SH,宁波高发,汽车配件,1.0,-0.067,-0.067,2.562,349973.2767
3478,603779.SH,威龙股份,红黄药酒,1.0,-0.617,-0.617,2.095,135844.9251
3471,603766.SH,隆鑫通用,摩托车,1.0,-2.321,-2.321,9.935,1035385.4804
3469,603757.SH,大元泵业,专用机械,1.0,-0.487,-0.487,3.472,74060.0
3467,603738.SH,泰晶科技,元器件,1.0,-0.383,-0.383,5.15,80391.4516
3466,603737.SH,三棵树,染料涂料,1.0,-0.252,-0.252,2.173,174829.3588
3465,603733.SH,仙鹤股份,造纸,1.0,-0.192,-0.192,2.502,99076.0
3463,603729.SH,龙韵股份,广告包装,1.0,0.688,0.688,3.691,141593.746
3462,603728.SH,鸣志电器,电气设备,1.0,0.137,0.137,1.845,261882.4
3458,603722.SH,阿科力,化工原料,1.0,-0.232,-0.231,4.64,91846.15
21,000027.SZ,深圳能源,火力发电,1.0,-0.374,-0.374,2.068,2152718.9372
3456,603718.SH,海利生物,生物制药,1.0,-1.497,-1.497,2.72,826896.0
3187,603083.SH,剑桥科技,通信设备,1.0,-0.691,-0.691,2.906,138901.2428
3182,603077.SH,和邦生物,化工原料,1.0,-1.19,-1.191,3.012,1510143.789
2912,600963.SH,岳阳林纸,造纸,1.0,-0.971,-0.971,2.941,438126.8422
3007,601226.SH,华电重工,专用机械,1.0,-0.746,-0.746,2.256,471240.0
3019,601326.SH,秦港股份,港口,1.0,-0.316,-0.316,1.587,529038.3347
128,000536.SZ,华映科技,元器件,1.0,-5.785,-5.785,3.509,472789.0809
3017,601318.SH,中国平安,保险,1.0,-2.842,-2.842,3.225,70726466.5074
3016,601311.SH,骆驼股份,电气设备,1.0,-0.339,-0.339,2.951,769496.7792
129,000537.SZ,广宇发展,区域地产,1.0,-1.736,-1.736,4.348,311766.3852
3013,601258.SH,庞大集团,汽车服务,1.0,-0.775,-0.775,3.125,863079.1491
3012,601238.SH,广汽集团,汽车整车,1.0,-3.351,-3.351,3.102,6870804.4903
3010,601231.SH,环旭电子,元器件,1.0,-3.707,-3.707,10.027,2674210.0798
3006,601225.SH,陕西煤业,煤炭开采,1.0,-2.512,-2.512,1.841,8300000.0
2993,601177.SH,杭齿前进,机械基件,1.0,-0.944,-0.944,3.909,436065.4
3005,601222.SH,林洋能源,电器仪表,1.0,0.0,0.0,2.158,993358.4593
132,000540.SZ,中天金融,多元金融,1.0,0.56,0.56,3.064,2407046.3357
3003,601216.SH,君正集团,化工原料,1.0,-1.06,-1.06,2.857,2430149.0083
3002,601212.SH,白银有色,铜,1.0,0.0,0.0,2.229,630660.7023
3001,601211.SH,国泰君安,证券,1.0,-2.254,-2.253,4.035,13566584.8657
2999,601200.SH,上海环境,环境保护,1.0,-0.916,-0.916,3.98,983620.686
137,000546.SZ,金圆股份,水泥,1.0,-0.564,-0.564,3.178,600871.0142
2995,601186.SH,中国铁建,建筑施工,1.0,-1.426,-1.426,3.182,12308472.685
3020,601328.SH,交通银行,银行,1.0,-2.093,-2.093,1.48,24217783.0973
3021,601330.SH,绿色动力,环境保护,1.0,-0.165,-0.165,4.384,146644.4
126,000533.SZ,万家乐,电气设备,1.0,0.0,0.0,2.97,213689.5488
3023,601336.SH,新华保险,保险,1.0,-2.278,-2.278,3.007,9215556.4435
3044,601588.SH,北辰实业,区域地产,1.0,-2.0,-2.0,2.721,803320.0
3043,601579.SH,会稽山,红黄药酒,1.0,-0.984,-0.984,1.876,369200.0
3042,601577.SH,长沙银行,银行,1.0,-1.025,-1.025,2.532,304860.44
3041,601567.SH,三星医疗,电器仪表,1.0,-0.338,-0.338,3.39,845807.1223
3039,601558.SH,ST锐电,电气设备,1.0,-1.613,-1.613,1.639,707692.7999
3038,601555.SH,东吴证券,证券,1.0,-1.842,-1.842,7.909,2327255.0
124,000531.SZ,穗恒运A,火力发电,1.0,0.379,0.379,10.0,399402.0586
3036,601518.SH,吉林高速,路桥,1.0,-0.357,-0.357,2.509,346975.2
3035,601515.SH,东风股份,广告包装,1.0,-1.148,-1.148,4.774,902944.0
125,000532.SZ,华金资本,元器件,1.0,-0.512,-0.512,4.218,347948.7308
3032,601390.SH,中国中铁,建筑施工,1.0,-1.153,-1.153,2.187,13064474.9916
3030,601377.SH,兴业证券,证券,1.0,-1.299,-1.299,9.962,3917552.9293
3029,601375.SH,中原证券,证券,1.0,-2.356,-2.355,4.386,858105.5147
3028,601369.SH,陕鼓动力,机械基件,1.0,-0.647,-0.647,3.746,1043896.6384
3027,601368.SH,绿城水务,水务,1.0,-0.678,-0.678,2.73,442958.1606
3026,601366.SH,利群股份,百货,1.0,-0.158,-0.158,2.37,307818.258
3025,601360.SH,三六零,互联网,1.0,-1.77,-1.77,4.459,921066.0853
2994,601179.SH,中国西电,电气设备,1.0,-1.795,-1.795,2.611,2014471.7643
2992,601169.SH,北京银行,银行,1.0,-0.832,-0.832,1.174,11003550.5257
3048,601600.SH,中国铝业,铝,1.0,-1.558,-1.558,2.111,4241455.0877
2936,600993.SH,马应龙,中成药,1.0,-0.772,-0.772,2.9,625993.7525
2951,601010.SH,文峰股份,超市连锁,1.0,-0.332,-0.332,2.333,567336.0
2950,601009.SH,南京银行,银行,1.0,-2.381,-2.381,2.009,6030849.834
2948,601007.SH,金陵饭店,酒店餐饮,1.0,0.562,0.562,1.23,271500.0
148,000559.SZ,万向钱潮,汽车配件,1.0,-0.694,-0.694,2.622,1616098.6825
150,000561.SZ,烽火电子,通信设备,1.0,-0.32,-0.321,2.733,379560.8011
2945,601003.SH,柳钢股份,普钢,1.0,-1.374,-1.374,1.95,1875964.6224
2943,601001.SH,大同煤业,煤炭开采,1.0,-0.686,-0.687,2.535,744796.5
2941,600999.SH,招商证券,证券,1.0,-2.886,-2.887,4.954,7791978.5166
2935,600992.SH,贵绳股份,钢加工,1.0,-1.235,-1.235,2.125,200238.53
2991,601168.SH,西部矿业,铜,1.0,-0.865,-0.865,2.443,1398821.0
2273,600171.SH,上海贝岭,半导体,1.0,-0.567,-0.567,4.463,741188.5503
2929,600984.SH,建设机械,工程机械,1.0,-0.502,-0.502,1.01,471669.2784
2928,600983.SH,惠而浦,家用电器,1.0,-2.192,-2.192,2.586,317016.0
2919,600973.SH,宝胜股份,电气设备,1.0,-0.489,-0.489,2.457,509620.9196
2918,600971.SH,恒源煤电,煤炭开采,1.0,-0.656,-0.656,3.465,627002.5519
2917,600970.SH,中材国际,建筑施工,1.0,-1.331,-1.331,2.867,1059603.1938
2915,600967.SH,内蒙一机,运输设备,1.0,-0.388,-0.388,7.393,1060390.0095
2914,600966.SH,博汇纸业,造纸,1.0,-0.652,-0.652,2.295,417095.4179
147,000558.SZ,莱茵体育,文教休闲,1.0,-0.323,-0.323,2.589,408395.2143
2955,601016.SH,节能风电,新型电力,1.0,-0.374,-0.374,2.256,1130312.32
2957,601019.SH,山东出版,出版业,1.0,-0.809,-0.809,1.399,371403.0
2962,601058.SH,赛轮轮胎,汽车配件,1.0,-0.8,-0.8,2.419,548425.9209
2990,601166.SH,兴业银行,银行,1.0,-2.541,-2.541,2.11,31341093.9554
2987,601158.SH,重庆水务,水务,1.0,-0.171,-0.171,1.199,2836800.0
2986,601155.SH,新城控股,区域地产,1.0,-2.264,-2.265,3.291,6908647.3561
2985,601139.SH,深圳燃气,供气供热,1.0,-1.877,-1.877,1.565,1667132.6026
2984,601138.SH,工业富联,通信设备,1.0,-2.237,-2.237,2.952,1559456.1413
2981,601127.SH,小康股份,汽车配件,1.0,-0.781,-0.781,1.029,368637.4342
2979,601118.SH,海南橡胶,橡胶,1.0,0.626,0.626,2.075,2105478.4761
2978,601117.SH,中国化学,建筑施工,1.0,-0.699,-0.699,2.641,2875939.0
138,000547.SZ,航天发展,通信设备,1.0,-0.916,-0.916,3.186,1118826.487
139,000548.SZ,湖南投资,路桥,1.0,-1.542,-1.542,3.356,230630.8833
2973,601107.SH,四川成渝,路桥,1.0,-1.366,-1.366,2.493,800213.8
142,000552.SZ,靖远煤电,煤炭开采,1.0,-0.725,-0.725,1.825,434525.4046
2971,601101.SH,昊华能源,煤炭开采,1.0,-1.144,-1.144,2.479,743998.9286
143,000553.SZ,安道麦A,农药化肥,1.0,-1.628,-1.628,2.921,495327.854
2967,601088.SH,中国神华,煤炭开采,1.0,-1.848,-1.848,1.73,32965584.872
2966,601086.SH,国芳集团,百货,1.0,0.362,0.362,3.243,95118.0
2963,601066.SH,中信建投,证券,1.0,-1.405,-1.405,6.492,538000.0
123,000530.SZ,大冷股份,机械基件,1.0,0.0,0.0,2.55,216337.5831
3049,601601.SH,中国太保,保险,1.0,-3.185,-3.185,3.355,19947699.1
3181,603076.SH,乐惠国际,专用机械,1.0,0.216,0.216,2.892,64008.4904
92,000423.SZ,东阿阿胶,中成药,1.0,-2.016,-2.016,6.035,2998635.4974
3126,601996.SH,丰林集团,林业,1.0,-0.637,-0.637,2.564,302394.88
3125,601992.SH,金隅集团,水泥,1.0,-1.117,-1.117,2.26,3016965.2916
3124,601991.SH,大唐发电,火力发电,1.0,-0.637,-0.637,1.923,3178206.48
3123,601990.SH,南京证券,证券,1.0,-0.425,-0.425,4.162,268419.52
3122,601989.SH,中国重工,船舶,1.0,-1.304,-1.304,2.203,8519812.5906
87,000418.SZ,小天鹅A,家用电器,1.0,-3.727,-3.727,2.751,2379156.856
3120,601985.SH,中国核电,新型电力,1.0,-0.894,-0.894,1.805,8778902.52
88,000419.SZ,通程控股,百货,1.0,-0.47,-0.47,2.83,236874.4326
3116,601966.SH,玲珑轮胎,汽车配件,1.0,-0.909,-0.909,0.917,607382.0399
3100,601890.SH,亚星锚链,船舶,1.0,-0.773,-0.773,2.857,379922.4
93,000425.SZ,徐工机械,工程机械,1.0,-2.198,-2.198,3.933,2587618.2945
95,000428.SZ,华天酒店,酒店餐饮,1.0,0.741,0.741,2.206,283249.8771
98,000488.SZ,晨鸣纸业,造纸,1.0,-1.299,-1.299,2.138,1029627.3349
3109,601929.SH,吉视传媒,影视音像,1.0,0.0,0.0,2.715,706176.1705
3107,601919.SH,中远海控,水运,1.0,0.223,0.223,1.556,3489503.1811
100,000501.SZ,鄂武商A,百货,1.0,-1.137,-1.137,2.205,722155.2688
3105,601908.SH,京运通,电气设备,1.0,-0.256,-0.256,6.667,829095.3636
3104,601901.SH,方正证券,证券,1.0,-1.994,-1.994,5.008,5523740.036
3127,601997.SH,贵阳银行,银行,1.0,-1.787,-1.787,2.08,1459500.8819
86,000417.SZ,合肥百货,百货,1.0,-0.221,-0.221,2.655,361468.7373
85,000416.SZ,民生控股,多元金融,1.0,-0.234,-0.234,5.634,239238.4941
3133,603003.SH,龙宇燃油,石油贸易,1.0,-0.137,-0.137,3.159,312815.8339
3180,603069.SH,海汽集团,公路,1.0,0.149,0.149,2.381,119574.4
3179,603067.SH,振华股份,化工原料,1.0,0.0,0.0,2.381,133823.998
3176,603060.SH,国检集团,建筑施工,1.0,-1.253,-1.253,1.969,148718.075
3174,603058.SH,永吉股份,广告包装,1.0,-0.679,-0.679,2.637,239697.366
3167,603041.SH,美思德,化工原料,1.0,0.426,0.426,2.756,67647.35
3166,603040.SH,新坐标,机械基件,1.0,-0.591,-0.591,2.419,82039.2726
3164,603038.SH,华立股份,装修装饰,1.0,-0.748,-0.748,2.26,66357.9637
3163,603037.SH,凯众股份,汽车配件,1.0,-1.729,-1.729,2.899,122575.5036
3162,603036.SH,如通股份,专用机械,1.0,-0.343,-0.343,2.412,60448.76
3161,603035.SH,常熟汽饰,汽车配件,1.0,-0.474,-0.474,2.143,221639.9714
3157,603030.SH,全筑股份,装修装饰,1.0,-1.042,-1.042,3.333,314514.0038
79,000408.SZ,藏格控股,农药化肥,1.0,-0.447,-0.447,1.616,505588.3307
3152,603025.SH,大豪科技,电脑设备,1.0,-0.857,-0.857,3.266,981930.7366
3151,603023.SH,威帝股份,汽车配件,1.0,0.0,0.0,2.632,182520.0
82,000411.SZ,英特集团,医药商业,1.0,-0.5,-0.5,2.598,253736.8169
3145,603017.SH,中衡设计,建筑施工,1.0,-1.734,-1.734,3.309,379247.2524
84,000415.SZ,渤海租赁,多元金融,1.0,-0.82,-0.82,4.959,1351741.5283
3101,601898.SH,中煤能源,煤炭开采,1.0,-1.05,-1.05,2.123,4402112.1924
3099,601888.SH,中国国旅,旅游服务,1.0,-3.59,-3.59,2.785,11962817.6581
3051,601607.SH,上海医药,医药商业,1.0,-1.009,-1.009,2.888,3493972.9277
3064,601677.SH,明泰铝业,铝,1.0,0.0,0.0,1.688,553935.0441
3073,601766.SH,中国中车,运输设备,1.0,-0.338,-0.338,2.144,20740511.5252
3072,601727.SH,上海电气,电气设备,1.0,-0.774,-0.774,1.949,5224876.8133
3071,601718.SH,际华集团,服饰,1.0,-0.85,-0.85,2.571,1576594.956
3070,601717.SH,郑煤机,工程机械,1.0,-0.344,-0.344,2.591,880976.4989
3068,601699.SH,潞安环能,煤炭开采,1.0,-1.745,-1.745,2.459,2243556.9
3067,601689.SH,拓普集团,汽车配件,1.0,-0.984,-0.984,3.245,381418.9098
119,000525.SZ,红太阳,农药化肥,1.0,-0.794,-0.794,2.182,807030.4053
3065,601678.SH,滨化股份,化工原料,1.0,-1.08,-1.08,4.148,736678.8
3063,601669.SH,中国电建,建筑施工,1.0,-1.163,-1.163,2.157,5806233.2023
3098,601886.SH,江河集团,装修装饰,1.0,-1.421,-1.421,2.883,905929.25
3062,601668.SH,中国建筑,建筑施工,1.0,-2.269,-2.269,1.658,25219479.002
3061,601666.SH,平煤股份,煤炭开采,1.0,-1.326,-1.326,2.688,901965.0231
3060,601636.SH,旗滨集团,玻璃,1.0,-2.582,-2.582,3.374,1119271.3582
120,000526.SZ,紫光学大,文教休闲,1.0,-0.956,-0.956,5.383,199604.847
3058,601628.SH,中国人寿,保险,1.0,-2.939,-2.939,4.408,48831177.85
3057,601619.SH,嘉泽新能,新型电力,1.0,-2.703,-2.703,2.593,279080.0972
3056,601618.SH,中国中冶,建筑施工,1.0,-0.329,-0.329,1.98,5516459.3235
121,000528.SZ,柳工,工程机械,1.0,-1.807,-1.807,5.982,1010684.9158
3075,601788.SH,光大证券,证券,1.0,-1.459,-1.459,6.318,4207514.6496
3076,601789.SH,宁波建工,建筑施工,1.0,-0.89,-0.89,2.395,333819.36
3077,601798.SH,*ST蓝科,化工机械,1.0,0.0,0.0,1.566,184000.1348
112,000517.SZ,荣安地产,区域地产,1.0,-1.24,-1.24,2.929,746793.2247
3096,601881.SH,中国银河,证券,1.0,-2.617,-2.617,4.927,1151133.4383
3095,601880.SH,大连港,港口,1.0,-0.508,-0.508,1.531,1539428.18
