,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
1184,002727.SZ,一心堂,医药商业,1.48,25.99,759603.2663
3483,603787.SH,新日股份,摩托车,1.48,11.04,78262.56
2990,601155.SH,新城控股,区域地产,1.48,38.68,8687466.8314
1254,002802.SZ,洪汇新材,化工原料,1.48,22.3,87287.5297
2433,600355.SH,精伦电子,元器件,1.48,4.7,231281.924
2636,600611.SH,大众交通,公共交通,1.48,4.69,733195.3747
372,000887.SZ,中鼎股份,橡胶,1.48,12.74,1552388.2017
1255,002803.SZ,吉宏股份,广告包装,1.48,18.4,143584.6613
2725,600712.SH,南宁百货,百货,1.48,4.53,243695.6422
2827,600822.SH,上海物贸,商贸代理,1.48,10.66,422293.6699
390,000910.SZ,大亚圣象,家居用品,1.47,13.02,703174.2648
1408,300018.SZ,中元股份,电气设备,1.47,6.2,226152.3445
3240,603185.SH,上机数控,机床制造,1.47,54.4,171360.0
3112,601928.SH,凤凰传媒,出版业,1.47,8.65,2201338.5
1353,002909.SZ,集泰股份,化工原料,1.47,11.0,87301.5187
3319,603360.SH,百傲化学,化工原料,1.47,18.69,146547.0415
2807,600800.SH,天津磁卡,综合类,1.47,6.5,397121.4306
408,000931.SZ,中关村,生物制药,1.47,8.8,617839.6831
1114,002654.SZ,万润科技,半导体,1.47,4.76,273771.3514
2067,300688.SZ,创业黑马,综合类,1.47,43.6,159308.5794
2933,600984.SH,建设机械,工程机械,1.47,6.23,489749.9341
2571,600537.SH,亿晶光电,半导体,1.47,3.98,468190.9887
3175,603050.SH,科林电气,电气设备,1.47,14.21,114126.9045
305,000785.SZ,武汉中商,百货,1.47,10.6,266159.3199
638,002176.SZ,江特电机,电气设备,1.47,6.06,889796.017
438,000973.SZ,佛塑科技,塑料,1.46,4.72,456612.7849
1222,002768.SZ,国恩股份,塑料,1.46,26.09,626160.0
3322,603366.SH,日出东方,家用电器,1.46,4.88,390400.0
2511,600466.SH,蓝光发展,区域地产,1.46,6.68,1993384.1674
2418,600335.SH,国机汽车,汽车配件,1.46,7.73,795986.575
1623,300235.SZ,方直科技,软件服务,1.46,10.11,107095.7931
2905,600926.SH,杭州银行,银行,1.46,8.62,1794417.3291
2441,600365.SH,通葡股份,红黄药酒,1.46,4.43,177200.0
2855,600855.SH,航天长峰,专用机械,1.46,15.22,502510.2549
250,000701.SZ,厦门信达,综合类,1.46,7.23,293981.2395
2971,601088.SH,中国神华,煤炭开采,1.46,19.85,32734710.3407
1849,300463.SZ,迈克生物,医疗保健,1.46,19.72,723505.672
3560,603936.SH,博敏电子,元器件,1.46,18.49,309430.15
1539,300150.SZ,世纪瑞尔,软件服务,1.46,5.33,245611.5856
136,000545.SZ,金浦钛业,化工原料,1.46,3.86,370329.5951
2930,600981.SH,汇鸿集团,商贸代理,1.46,4.86,355194.16
1495,300106.SZ,西部牧业,农业综合,1.46,6.52,137680.8631
3254,603218.SH,日月股份,工程机械,1.45,23.02,228885.6731
1210,002755.SZ,奥赛康,建筑施工,1.45,15.35,264446.73
3385,603587.SH,地素时尚,服饰,1.45,25.71,156831.0
326,000811.SZ,冰轮环境,工程机械,1.45,7.04,459739.6827
710,002248.SZ,华东数控,机床制造,1.45,10.57,313527.9509
3172,603042.SH,华脉科技,通信设备,1.45,15.0,151542.858
279,000736.SZ,中交地产,全国地产,1.45,8.8,392295.9278
2209,600095.SH,哈高科,区域地产,1.45,5.35,193276.0073
2264,600158.SH,中体产业,文教休闲,1.45,10.78,708780.0326
544,002082.SZ,万邦德,铝,1.45,8.93,212534.0
1552,300163.SZ,先锋新材,其他建材,1.45,4.06,133804.6449
3221,603138.SH,海量数据,软件服务,1.45,22.05,104420.862
516,002054.SZ,德美化工,化工原料,1.45,7.05,220096.3604
78,000407.SZ,胜利股份,供气供热,1.45,4.44,331060.6537
452,000993.SZ,闽东电力,水力发电,1.45,6.47,241331.0
3450,603703.SH,盛洋科技,通信设备,1.45,11.68,127253.6
1776,300390.SZ,天华超净,元器件,1.45,9.28,173449.9456
41,000055.SZ,方大集团,其他建材,1.45,6.07,411718.3297
570,002108.SZ,沧州明珠,塑料,1.45,5.23,741574.3561
1373,002931.SZ,锋龙股份,汽车配件,1.45,33.19,73748.18
2303,600201.SH,生物股份,生物制药,1.44,16.35,1841402.794
675,002213.SZ,特尔佳,汽车配件,1.44,10.63,209315.5415
3501,603818.SH,曲美家居,家居用品,1.44,7.84,379550.08
1902,300516.SZ,久之洋,电器仪表,1.44,35.07,165179.7
2122,300748.SZ,金力永磁,元器件,1.44,26.78,111404.8
2645,600620.SH,天宸股份,综合类,1.44,6.72,461447.0199
3011,601226.SH,华电重工,专用机械,1.44,4.58,528990.0
3196,603090.SH,宏盛股份,专用机械,1.44,15.66,63706.9158
299,000777.SZ,中核科技,机械基件,1.44,13.9,532935.1059
624,002162.SZ,悦心健康,医疗保健,1.44,3.64,310500.0065
216,000657.SZ,中钨高新,小金属,1.44,6.59,299009.7063
3575,603977.SH,国泰集团,化工原料,1.44,7.92,139353.984
2471,600398.SH,海澜之家,服饰,1.44,9.38,4214206.9327
892,002431.SZ,棕榈股份,建筑施工,1.44,4.66,617520.9177
1037,002577.SZ,雷柏科技,电脑设备,1.44,12.65,355836.2016
3089,601838.SH,成都银行,银行,1.44,8.86,1653694.961
330,000816.SZ,*ST慧业,农用机械,1.44,2.3,307343.8186
1477,300088.SZ,长信科技,元器件,1.44,6.04,1366070.7471
2613,600586.SH,金晶科技,玻璃,1.44,3.44,496782.6808
2035,300656.SZ,民德电子,电脑设备,1.44,24.31,110125.4936
1096,002636.SZ,金安国纪,元器件,1.43,9.03,222489.9099
1957,300575.SZ,中旗股份,农药化肥,1.43,60.68,208684.7397
2404,600319.SH,亚星化学,化工原料,1.43,5.4,170420.76
2265,600159.SH,大龙地产,区域地产,1.43,3.02,250660.9761
1326,002880.SZ,卫光生物,生物制药,1.43,44.73,120771.0
2587,600558.SH,大西洋,钢加工,1.43,4.1,368017.9807
869,002408.SZ,齐翔腾达,化工原料,1.43,8.04,1402217.5322
1135,002675.SZ,东诚药业,化学制药,1.43,12.0,756332.6508
2009,300629.SZ,新劲刚,矿物制品,1.43,19.29,83461.2097
281,000738.SZ,航发控制,航空,1.43,15.75,1804374.1784
920,002459.SZ,天业通联,工程机械,1.43,12.89,498823.607
2504,600456.SH,宝钛股份,小金属,1.43,20.82,895813.1874
121,000528.SZ,柳工,工程机械,1.43,7.38,1079429.0418
2175,600058.SH,五矿发展,商贸代理,1.43,8.08,866103.8545
2406,600321.SH,*ST正源,其他建材,1.43,2.69,406337.95
2836,600831.SH,广电网络,影视音像,1.42,8.65,540935.2089
1095,002635.SZ,安洁科技,电脑设备,1.42,14.51,526187.1416
485,002023.SZ,海特高新,航空,1.42,13.11,864316.7578
1518,300129.SZ,泰胜风能,电气设备,1.42,4.09,219040.3181
262,000716.SZ,黑芝麻,食品,1.42,3.76,233061.9618
1938,300554.SZ,三超新材,矿物制品,1.42,19.98,93085.2716
2392,600306.SH,商业城,百货,1.42,7.02,124538.8197
1375,002933.SZ,新兴装备,航空,1.42,52.06,152796.1
1621,300233.SZ,金城医药,化学制药,1.42,17.24,612084.9896
1870,300484.SZ,蓝海华腾,电气设备,1.42,12.99,121762.2846
960,002499.SZ,科林环保,环境保护,1.42,8.55,161581.4696
311,000792.SZ,盐湖股份,化工原料,1.42,7.12,1957928.7964
1311,002864.SZ,盘龙药业,中成药,1.42,33.5,165821.65
2167,600050.SH,中国联通,电信运营,1.42,6.95,14731634.4945
1578,300190.SZ,维尔利,环境保护,1.42,6.21,443909.8504
807,002346.SZ,柘中股份,电气设备,1.42,14.24,558611.7282
975,002514.SZ,宝馨科技,机械基件,1.42,6.39,247935.3126
339,000828.SZ,东莞控股,路桥,1.42,9.38,975065.6722
1014,002554.SZ,惠博普,石油开采,1.41,3.13,240851.9979
1798,300412.SZ,迦南科技,医疗保健,1.41,7.17,159220.6229
3143,603010.SH,万盛股份,化工原料,1.41,15.56,359017.2508
3449,603701.SH,德宏股份,汽车配件,1.41,12.72,90484.992
445,000982.SZ,*ST中绒,纺织,1.41,1.36,245485.8859
2239,600127.SH,金健米业,农业综合,1.41,3.41,218848.0773
2754,600741.SH,华域汽车,汽车配件,1.41,20.75,6541902.2668
929,002468.SZ,申通快递,仓储物流,1.41,22.7,753131.52
1303,002856.SZ,美芝股份,装修装饰,1.41,22.8,69330.24
2985,601127.SH,小康股份,汽车配件,1.41,17.51,386749.0397
1138,002678.SZ,珠江钢琴,文教休闲,1.41,6.94,941767.9589
513,002051.SZ,中工国际,建筑施工,1.41,13.8,1533493.674
91,000422.SZ,*ST宜化,农药化肥,1.41,3.78,339373.308
3481,603778.SH,乾景园林,建筑施工,1.41,4.87,243500.0
382,000900.SZ,现代投资,路桥,1.41,4.81,729539.9766
21,000027.SZ,深圳能源,火力发电,1.41,6.28,2489700.7229
2081,300702.SZ,天宇股份,化学制药,1.41,30.2,157812.1385
560,002098.SZ,浔兴股份,服饰,1.41,10.44,373752.0
2351,600257.SH,大湖股份,渔业,1.41,5.4,230607.0
1842,300456.SZ,耐威科技,元器件,1.41,30.2,433533.4484
3464,603726.SH,朗迪集团,机械基件,1.41,19.05,63154.56
1402,300012.SZ,华测检测,电器仪表,1.41,8.63,1298526.4568
1354,002910.SZ,庄园牧场,乳制品,1.41,13.07,96872.0953
3370,603556.SH,海兴电力,电器仪表,1.41,16.0,268405.7792
885,002424.SZ,贵州百灵,中成药,1.4,10.23,745120.9632
2339,600241.SH,时代万恒,商贸代理,1.4,6.8,171065.609
318,000800.SZ,一汽轿车,汽车整车,1.4,8.15,1150579.5736
1265,002815.SZ,崇达技术,元器件,1.4,17.03,373243.0052
1358,002915.SZ,中欣氟材,化工原料,1.4,23.04,78065.28
1162,002702.SZ,海欣食品,食品,1.4,4.7,149852.45
888,002427.SZ,*ST尤夫,化纤,1.4,16.39,630449.5843
1040,002580.SZ,圣阳股份,电气设备,1.4,6.36,189723.7697
3131,601997.SH,贵阳银行,银行,1.4,12.95,1604459.798
554,002092.SZ,中泰化学,化工原料,1.4,9.25,1881806.0621
1862,300476.SZ,胜宏科技,元器件,1.4,14.62,1110570.3041
2493,600433.SH,冠豪高新,造纸,1.4,4.44,564464.0567
2871,600871.SH,*ST油服,石油开采,1.4,2.25,2709598.7239
2491,600428.SH,中远海特,水运,1.4,3.92,841487.1022
2241,600129.SH,太极集团,中成药,1.4,10.76,585226.7913
2169,600052.SH,浙江广厦,区域地产,1.4,3.48,303382.604
1875,300489.SZ,中飞股份,铝,1.4,14.24,101853.8257
2919,600967.SH,内蒙一机,运输设备,1.4,11.42,1096888.941
1887,300501.SZ,海顺新材,广告包装,1.4,20.9,113300.1143
3241,603186.SH,华正新材,元器件,1.4,27.46,202426.2312
896,002435.SZ,长江润发,化学制药,1.4,6.91,208688.3213
110,000514.SZ,渝开发,区域地产,1.4,4.33,365352.8278
1110,002650.SZ,加加食品,食品,1.4,3.92,371260.9499
2112,300737.SZ,科顺股份,其他建材,1.4,9.91,270115.6818
2120,300746.SZ,汉嘉设计,建筑施工,1.39,23.1,121506.0
3421,603656.SH,泰禾光电,专用机械,1.39,18.75,118745.865
3361,603519.SH,立霸股份,家用电器,1.39,10.57,234590.4384
244,000692.SZ,惠天热电,供气供热,1.39,3.4,181147.1992
1453,300064.SZ,豫金刚石,矿物制品,1.39,5.36,324631.1148
1144,002684.SZ,猛狮科技,电气设备,1.39,8.04,324442.1866
3389,603595.SH,东尼电子,元器件,1.39,40.01,199165.619
838,002377.SZ,国创高新,石油加工,1.39,5.22,253618.8725
3269,603260.SH,合盛硅业,化工原料,1.39,55.68,1452367.1702
353,000856.SZ,冀东装备,机械基件,1.39,15.8,358660.0
1200,002743.SZ,富煌钢构,钢加工,1.39,6.63,221830.4384
3378,603577.SH,汇金通,钢加工,1.39,11.04,85577.0358
2519,600478.SH,科力远,元器件,1.39,5.02,737782.7134
1796,300410.SZ,正业科技,电器仪表,1.39,23.1,431706.8471
2327,600229.SH,城市传媒,出版业,1.39,9.12,640311.5611
55,000088.SZ,盐田港,港口,1.39,6.24,1211932.8
49,000065.SZ,北方国际,建筑施工,1.39,9.75,613220.0168
1298,002850.SZ,科达利,机械基件,1.39,25.1,233174.3138
2126,300752.SZ,隆利科技,元器件,1.39,67.05,121798.3365
731,002270.SZ,华明装备,电气设备,1.39,5.24,387197.464
2584,600555.SH,海航创新,旅游服务,1.39,3.24,315414.0
2914,600961.SH,株冶集团,铅锌,1.39,9.19,484733.823
484,002022.SZ,科华生物,医疗保健,1.38,11.55,570898.7557
392,000912.SZ,*ST天化,农药化肥,1.38,5.28,827904.0
813,002352.SZ,顺丰控股,仓储物流,1.38,35.3,3994719.5333
2966,601058.SH,赛轮轮胎,汽车配件,1.38,2.77,598086.5358
425,000959.SZ,首钢股份,普钢,1.38,4.3,1275606.2045
1958,300576.SZ,容大感光,染料涂料,1.38,16.26,64899.9933
849,002388.SZ,新亚制程,元器件,1.38,5.83,232966.8
243,000691.SZ,亚太实业,区域地产,1.38,4.87,141466.8281
3581,603987.SH,康德莱,医疗保健,1.38,7.32,194785.222
3568,603960.SH,克来机电,专用机械,1.38,33.38,172928.7217
2848,600846.SH,同济科技,综合类,1.38,8.85,552913.9417
93,000425.SZ,徐工机械,工程机械,1.38,4.07,2846380.1239
1707,300319.SZ,麦捷科技,元器件,1.38,7.98,509424.056
1205,002749.SZ,国光股份,农药化肥,1.38,22.08,308659.4024
2897,600898.SH,国美通讯,通信设备,1.38,9.01,227523.9618
2904,600919.SH,江苏银行,银行,1.38,7.01,4211766.7015
187,000611.SZ,天首发展,纺织,1.38,4.6,146900.0455
1627,300239.SZ,东宝生物,生物制药,1.38,4.68,208225.5271
280,000737.SZ,*ST南风,日用化工,1.38,3.99,218955.24
316,000798.SZ,中水渔业,渔业,1.38,6.47,206642.2568
3227,603160.SH,汇顶科技,元器件,1.38,95.12,2202937.1855
2922,600971.SH,恒源煤电,煤炭开采,1.38,6.89,689002.8042
2557,600521.SH,华海药业,化学制药,1.38,14.73,1821326.0473
3048,601588.SH,北辰实业,区域地产,1.37,3.41,907060.0
2948,601002.SH,晋亿实业,机械基件,1.37,7.19,569944.11
2352,600258.SH,首旅酒店,酒店餐饮,1.37,18.93,1182385.4882
1790,300404.SZ,博济医药,医疗保健,1.37,13.99,118700.8831
1122,002662.SZ,京威股份,汽车配件,1.37,4.9,714895.839
2164,600038.SH,中直股份,航空,1.37,45.27,2668561.0933
715,002253.SZ,川大智胜,软件服务,1.37,16.9,349445.0501
2923,600973.SH,宝胜股份,电气设备,1.37,4.67,570726.5454
763,002302.SZ,西部建设,水泥,1.37,12.3,1524042.3855
2410,600326.SH,西藏天路,建筑施工,1.37,8.09,700096.0686
1575,300187.SZ,永清环保,环境保护,1.37,6.47,411036.4357
2759,600746.SH,江苏索普,化工原料,1.37,6.84,208388.0659
2256,600149.SH,ST坊展,综合类,1.37,5.83,221633.28
3024,601328.SH,交通银行,银行,1.37,6.37,25002800.3776
2953,601008.SH,连云港,港口,1.37,3.77,382736.0931
2488,600423.SH,*ST柳化,农药化肥,1.37,3.85,307497.585
2918,600966.SH,博汇纸业,造纸,1.36,3.57,477253.4108
2083,300705.SZ,九典制药,化学制药,1.36,13.78,129242.62
2713,600698.SH,湖南天雁,汽车配件,1.36,4.69,345706.3999
3193,603086.SH,先达股份,农药化肥,1.36,28.4,205939.0301
3279,603297.SH,永新光学,电器仪表,1.36,55.75,117075.0
2490,600426.SH,华鲁恒升,农药化肥,1.36,14.2,2296731.9497
2234,600121.SH,郑州煤电,煤炭开采,1.36,3.43,348262.7742
153,000565.SZ,渝三峡A,染料涂料,1.36,5.47,237174.9443
2291,600188.SH,兖州煤业,煤炭开采,1.36,10.4,3078274.68
1671,300283.SZ,温州宏丰,电气设备,1.36,5.39,114782.5838
2436,600359.SH,新农开发,农业综合,1.36,5.03,191900.9485
1493,300104.SZ,乐视网,互联网,1.36,3.03,931187.3017
2407,600322.SH,天房发展,区域地产,1.36,3.54,391417.8
384,000902.SZ,新洋丰,农药化肥,1.36,10.88,1276108.4
2306,600206.SH,有研新材,半导体,1.36,8.79,737286.1538
2473,600400.SH,红豆股份,服饰,1.36,4.32,1078426.2879
985,002524.SZ,光正集团,供气供热,1.36,5.17,259040.3658
404,000927.SZ,一汽夏利,汽车整车,1.36,3.88,618926.3325
417,000949.SZ,新乡化纤,化纤,1.36,3.2,390470.3264
1374,002932.SZ,明德生物,医疗保健,1.36,45.98,76539.6276
3558,603929.SH,亚翔集成,装修装饰,1.36,17.73,171200.88
3559,603933.SH,睿能科技,纺织机械,1.36,20.09,72199.442
1827,300441.SZ,鲍斯股份,机床制造,1.36,7.75,192099.1772
3012,601228.SH,广州港,港口,1.36,4.8,692726.4
3289,603311.SH,金海环境,专用机械,1.35,11.76,246960.0
190,000615.SZ,京汉股份,全国地产,1.35,5.82,374651.4053
541,002079.SZ,苏州固锝,半导体,1.35,7.12,517201.1418
1694,300306.SZ,远方信息,电器仪表,1.35,9.48,139233.7545
3348,603488.SH,展鹏科技,电气设备,1.35,8.7,83945.4039
2544,600507.SH,方大特钢,特种钢,1.35,14.44,1914878.2703
80,000409.SZ,*ST地矿,综合类,1.35,4.63,187807.266
3540,603897.SH,长城科技,电气设备,1.35,24.6,109716.0
2788,600778.SH,*ST友好,百货,1.35,4.99,155232.2693
234,000680.SZ,山推股份,工程机械,1.35,3.89,411142.334
2154,600026.SH,中远海能,水运,1.35,5.73,1567746.8294
3214,603126.SH,中材节能,环境保护,1.35,6.3,384615.0
2650,600626.SH,申达股份,纺织,1.35,5.91,419753.5043
1469,300080.SZ,易成新能,半导体,1.35,6.24,313239.6509
310,000791.SZ,甘肃电投,水力发电,1.35,6.14,596249.2293
1425,300035.SZ,中科电气,电气设备,1.35,5.77,234665.0553
720,002259.SZ,ST升达,供气供热,1.35,2.34,169340.0822
2071,300692.SZ,中环环保,环境保护,1.35,14.78,143373.39
3189,603080.SH,新疆火炬,供气供热,1.35,21.68,189125.48
3021,601318.SH,中国平安,保险,1.35,72.8,78861797.5454
2680,600662.SH,强生控股,公共交通,1.35,4.99,525627.7333
1792,300406.SZ,九强生物,生物制药,1.34,13.77,453993.8417
2619,600593.SH,大连圣亚,旅游服务,1.34,34.28,441526.4
610,002148.SZ,北纬科技,互联网,1.34,7.08,314378.4622
3512,603843.SH,正平股份,建筑施工,1.34,8.39,161789.6834
2965,601038.SH,一拖股份,农用机械,1.34,5.17,307051.47
826,002365.SZ,永安药业,化学制药,1.34,11.88,287704.3859
1450,300061.SZ,康旗股份,医疗保健,1.34,8.81,241840.3102
2995,601168.SH,西部矿业,铜,1.34,6.47,1541801.0
2461,600387.SH,海越能源,石油贸易,1.34,9.78,377224.38
1256,002805.SZ,丰元股份,化工原料,1.34,17.16,92017.8402
3129,601992.SH,金隅集团,水泥,1.34,4.1,3417004.8882
999,002539.SZ,云图控股,农药化肥,1.34,5.75,348191.0562
3318,603359.SH,东珠生态,建筑施工,1.34,18.34,280510.8135
2008,300628.SZ,亿联网络,通信设备,1.34,96.39,719840.52
3209,603116.SH,红蜻蜓,服饰,1.34,8.37,482280.0696
932,002471.SZ,中超控股,电气设备,1.34,3.75,471357.4283
779,002318.SZ,久立特材,特种钢,1.33,7.93,650872.2325
852,002391.SZ,长青股份,农药化肥,1.33,13.74,326547.7309
2770,600758.SH,红阳能源,煤炭开采,1.33,3.99,313492.1075
2631,600605.SH,汇通能源,商贸代理,1.33,11.07,163110.4633
1009,002549.SZ,凯美特气,环境保护,1.33,6.54,405633.641
991,002531.SZ,天顺风能,电气设备,1.33,5.84,1033086.4008
2447,600371.SH,万向德农,种植业,1.33,7.77,174871.62
3010,601225.SH,陕西煤业,煤炭开采,1.33,8.7,8700000.0
3014,601231.SH,环旭电子,元器件,1.33,14.26,3102867.0251
2068,300689.SZ,澄天伟业,元器件,1.33,34.78,66221.12
1612,300224.SZ,正海磁材,元器件,1.33,7.32,538795.535
422,000955.SZ,欣龙控股,纺织,1.33,5.37,289116.1013
186,000610.SZ,西安旅游,旅游服务,1.33,8.57,201595.1472
3166,603036.SH,如通股份,专用机械,1.33,12.93,65736.12
2826,600821.SH,津劝业,百货,1.33,4.94,205636.5032
3271,603268.SH,松发股份,陶瓷,1.33,21.3,264479.544
2862,600862.SH,中航高科,航空,1.33,8.59,1196629.1829
1750,300363.SZ,博腾股份,化学制药,1.33,10.81,334978.318
345,000836.SZ,富通鑫茂,通信设备,1.33,4.67,564345.2305
24,000030.SZ,富奥股份,汽车配件,1.33,4.83,845521.503
3331,603386.SH,广东骏亚,元器件,1.33,17.19,97424.325
3065,601666.SH,平煤股份,煤炭开采,1.32,4.17,984605.7975
2216,600103.SH,青山纸业,造纸,1.32,3.11,330232.7376
1350,002906.SZ,华阳集团,汽车配件,1.32,11.48,232181.4479
2049,300670.SZ,大烨智能,电气设备,1.32,17.47,150060.312
282,000739.SZ,普洛药业,化学制药,1.32,10.5,1204165.2683
1760,300374.SZ,恒通科技,其他建材,1.32,10.56,173801.7304
3462,603722.SH,阿科力,化工原料,1.32,23.93,97466.89
3451,603706.SH,东方环宇,供气供热,1.32,28.44,113760.0
2173,600056.SH,中国医药,医药商业,1.32,14.63,1480755.0616
2750,600737.SH,中粮糖业,食品,1.32,8.91,1828221.6541
2913,600960.SH,渤海汽车,汽车配件,1.32,4.13,280893.0961
2984,601126.SH,四方股份,电气设备,1.32,6.43,522869.596
2357,600265.SH,ST景谷,林业,1.32,28.0,363440.0
2321,600222.SH,太龙药业,中成药,1.32,4.51,255662.4213
3382,603583.SH,捷昌驱动,电气设备,1.32,69.3,209286.0
3125,601988.SH,中国银行,银行,1.32,3.79,79880130.1266
455,000997.SZ,新大陆,软件服务,1.32,17.85,1792988.332
926,002465.SZ,海格通信,通信设备,1.32,9.79,2027027.4446
146,000557.SZ,西部创业,铁路,1.32,4.18,244632.4995
2448,600372.SH,中航电子,航空,1.31,17.18,3022274.6863
3368,603538.SH,美诺华,化学制药,1.31,19.77,176862.42
1072,002612.SZ,朗姿股份,服饰,1.31,10.08,211253.1201
1635,300247.SZ,融捷健康,医疗保健,1.31,3.87,236924.6102
421,000953.SZ,ST河化,农药化肥,1.31,4.06,119388.1314
1922,300537.SZ,广信材料,染料涂料,1.31,11.67,108728.0398
2573,600539.SH,*ST狮头,水泥,1.31,6.68,153640.0
3301,603329.SH,上海雅仕,仓储物流,1.31,17.88,115647.84
3115,601939.SH,建设银行,银行,1.31,6.95,6667592.0362
1952,300569.SZ,天能重工,专用机械,1.31,19.05,161150.1413
958,002497.SZ,雅化集团,化工原料,1.31,8.48,690991.7595
3078,601777.SH,力帆股份,摩托车,1.31,4.92,621934.7297
264,000718.SZ,苏宁环球,区域地产,1.31,3.71,849338.2702
781,002320.SZ,海峡股份,水运,1.31,17.04,951450.4446
503,002041.SZ,登海种业,种植业,1.31,6.34,554028.5987
2928,600979.SH,广安爱众,水力发电,1.31,4.86,348895.583
64,000155.SZ,川能动力,农药化肥,1.31,4.34,406744.8
1793,300407.SZ,凯发电气,电气设备,1.31,8.34,138343.3904
1247,002795.SZ,永和智控,机械基件,1.31,16.63,106016.25
727,002266.SZ,浙富控股,电气设备,1.31,5.2,841566.0406
1319,002872.SZ,天圣制药,化学制药,1.31,10.64,228800.7172
2969,601069.SH,西部黄金,黄金,1.31,14.47,920292.0
3523,603871.SH,嘉友国际,仓储物流,1.31,45.6,127680.0
2834,600829.SH,人民同泰,医药商业,1.31,6.88,398963.3547
1811,300425.SZ,环能科技,环境保护,1.31,5.57,351513.9434
500,002038.SZ,双鹭药业,生物制药,1.31,27.55,1561980.332
778,002317.SZ,众生药业,中成药,1.31,9.47,737652.1837
1529,300140.SZ,中环装备,电气设备,1.31,10.19,251574.7237
2802,600794.SH,保税科技,仓储物流,1.3,3.17,377729.0078
1126,002666.SZ,德联集团,化工原料,1.3,4.86,215165.8683
1963,300581.SZ,晨曦航空,航空,1.3,15.78,94143.48
603,002141.SZ,贤丰控股,元器件,1.3,5.28,336129.024
867,002406.SZ,远东传动,汽车配件,1.3,6.41,266464.8397
2037,300658.SZ,延江股份,纺织,1.3,15.7,65940.0
698,002236.SZ,大华股份,电器仪表,1.3,16.8,3081639.372
1332,002886.SZ,沃特股份,塑料,1.3,19.72,97828.9736
2282,600178.SH,东安动力,汽车配件,1.3,5.48,253219.84
2111,300736.SZ,百邦科技,通信设备,1.3,21.64,104932.2258
120,000526.SZ,紫光学大,文教休闲,1.3,23.79,228848.1596
1758,300371.SZ,汇中股份,电器仪表,1.3,14.75,125991.081
2105,300729.SZ,乐歌股份,家居用品,1.3,25.1,62020.4961
520,002058.SZ,威尔泰,电器仪表,1.3,13.47,193224.9032
726,002265.SZ,西仪股份,汽车配件,1.3,9.81,298278.0835
2653,600630.SH,龙头股份,纺织,1.3,8.12,344987.6168
3487,603797.SH,联泰环保,环境保护,1.3,13.04,69555.36
2721,600707.SH,彩虹股份,元器件,1.3,6.0,772779.882
811,002350.SZ,北京科锐,电气设备,1.3,7.33,358044.5577
3456,603712.SH,七一二,通信设备,1.3,18.11,663617.0448
808,002347.SZ,泰尔股份,机械基件,1.3,5.2,165935.0602
1995,300615.SZ,欣天科技,元器件,1.3,19.99,80599.68
625,002163.SZ,中航三鑫,装修装饰,1.29,5.6,449912.5305
1540,300151.SZ,昌红科技,机械基件,1.29,6.33,181057.1831
206,000635.SZ,英力特,化工原料,1.29,9.46,286720.8715
1616,300228.SZ,富瑞特装,化工机械,1.29,6.89,279804.7548
150,000561.SZ,烽火电子,通信设备,1.29,7.02,416982.2885
3561,603937.SH,丽岛新材,铝,1.29,12.93,98084.7405
2435,600358.SH,国旅联合,旅游服务,1.29,4.34,219142.5104
3167,603037.SH,凯众股份,汽车配件,1.29,21.3,131330.8967
2662,600641.SH,万业企业,区域地产,1.29,11.9,959328.9101
1446,300056.SZ,三维丝,环境保护,1.29,6.33,136637.1708
2816,600810.SH,神马股份,化纤,1.29,13.31,588674.68
2829,600824.SH,益民集团,百货,1.29,4.09,431097.0729
2124,300750.SZ,宁德时代,电气设备,1.29,88.95,1932383.005
742,002281.SZ,光迅科技,通信设备,1.29,33.9,2130824.3393
461,001965.SZ,招商公路,路桥,1.29,9.01,499904.4105
2205,600090.SH,同济堂,医药商业,1.29,6.14,431455.9451
1145,002685.SZ,华东重机,工程机械,1.29,6.2,463804.3288
285,000752.SZ,西藏发展,啤酒,1.28,7.47,197023.6441
3091,601858.SH,中国科传,出版业,1.28,11.21,213550.5
116,000521.SZ,长虹美菱,家用电器,1.28,3.77,302557.7659
3069,601678.SH,滨化股份,化工原料,1.28,5.18,799999.2
114,000519.SZ,中兵红箭,矿物制品,1.28,8.11,596226.8942
1625,300237.SZ,美晨生态,建筑施工,1.28,4.44,641890.5722
3076,601727.SH,上海电气,电气设备,1.28,5.86,5854259.9056
1723,300335.SZ,迪森股份,供气供热,1.28,7.2,190251.167
86,000417.SZ,合肥百货,百货,1.28,5.1,397304.0
1091,002631.SZ,德尔未来,家居用品,1.28,8.55,552925.8675
2309,600209.SH,*ST罗顿,综合类,1.28,4.24,186140.7357
1182,002725.SZ,跃岭股份,汽车配件,1.28,10.23,180636.0716
1266,002816.SZ,和科达,专用机械,1.28,20.47,117211.3346
2622,600596.SH,新安股份,农药化肥,1.28,13.35,906711.4851
1582,300194.SZ,福安药业,化学制药,1.28,3.67,219480.5765
44,000059.SZ,华锦股份,石油加工,1.28,6.84,1094016.3314
923,002462.SZ,嘉事堂,医药商业,1.28,17.5,436306.213
1791,300405.SZ,科隆股份,化工原料,1.28,8.55,113373.0
1232,002778.SZ,高科石化,石油加工,1.28,21.15,188466.5925
