,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
738,002276.SZ,万马股份,电气设备,-0.113,0.002,535628.0725
2180,600075.SH,新疆天业,化工原料,-0.113,0.004,383736.2516
644,002181.SZ,粤传媒,出版业,-0.113,0.044,454907.4634
42,000055.SZ,方大集团,其他建材,-0.113,0.007,280815.4668
741,002279.SZ,久其软件,软件服务,-0.113,0.007,439584.6717
429,000962.SZ,东方钽业,小金属,-0.112,0.009,293593.486
2774,600774.SH,汉商集团,百货,-0.112,0.012,332200.0759
854,002392.SZ,北京利尔,其他建材,-0.112,0.006,244677.3424
2606,600589.SH,广东榕泰,塑料,-0.112,0.002,273230.9351
3537,603937.SH,丽岛新材,铝,-0.112,0.015,88071.4491
619,002156.SZ,通富微电,半导体,-0.112,0.011,736129.3957
2724,600721.SH,百花村,生物制药,-0.112,0.024,168749.9922
3260,603297.SH,永新光学,电器仪表,-0.112,0.015,93030.0
2936,601001.SH,大同煤业,煤炭开采,-0.112,0.005,741449.1
369,000882.SZ,华联股份,百货,-0.112,0.004,570895.6817
1156,002695.SZ,煌上煌,食品,-0.112,0.001,465663.4985
3177,603088.SH,宁波精达,专用机械,-0.112,0.017,128800.0
1328,002881.SZ,美格智能,通信设备,-0.112,0.023,77620.368
638,002175.SZ,东方网络,电器仪表,-0.111,0.031,189269.4838
1110,002649.SZ,博彦科技,软件服务,-0.111,0.017,316170.3609
118,000523.SZ,广州浪奇,日用化工,-0.111,0.007,218768.2382
333,000819.SZ,岳阳兴长,石油加工,-0.111,0.002,251785.3433
3357,603577.SH,汇金通,钢加工,-0.111,0.019,67903.5176
1199,002741.SZ,光华科技,化工原料,-0.111,0.021,602754.6707
58,000090.SZ,天健集团,建筑施工,-0.111,0.006,715750.9791
664,002201.SZ,九鼎新材,玻璃,-0.111,0.009,149089.5972
1087,002626.SZ,金达威,食品,-0.111,0.003,753159.2181
685,002222.SZ,福晶科技,元器件,-0.111,0.008,423347.924
194,000619.SZ,海螺型材,其他建材,-0.111,0.007,195120.0
1193,002735.SZ,王子新材,塑料,-0.111,0.023,92512.64
105,000505.SZ,京粮控股,食品,-0.111,0.01,248144.0895
1299,002850.SZ,科达利,机械基件,-0.111,0.001,155790.169
201,000628.SZ,高新发展,园区开发,-0.111,0.003,193619.7502
3193,603117.SH,万林物流,仓储物流,-0.111,0.005,231579.1416
1323,002876.SZ,三利谱,元器件,-0.111,0.012,172327.3077
294,000761.SZ,本钢板材,普钢,-0.111,0.003,965808.0
1360,002916.SZ,深南电路,元器件,-0.111,0.012,648285.3216
360,000863.SZ,三湘印象,区域地产,-0.11,0.016,354781.2434
3204,603139.SH,康惠制药,中成药,-0.11,0.011,82482.94
396,000917.SZ,电广传媒,影视音像,-0.11,0.047,841515.9682
972,002510.SZ,天汽模,汽车配件,-0.11,0.003,293202.5474
27,000032.SZ,深桑达A,元器件,-0.11,0.001,201474.2097
453,000990.SZ,诚志股份,化工原料,-0.11,0.013,499335.3743
2579,600560.SH,金自天正,电气设备,-0.11,0.021,176456.2995
215,000655.SZ,*ST金岭,普钢,-0.11,0.003,198248.2966
3383,603615.SH,茶花股份,家居用品,-0.11,0.008,64606.2383
863,002401.SZ,中远海科,软件服务,-0.11,0.012,271017.5214
1072,002611.SZ,东方精工,轻工机械,-0.109,0.002,428545.2826
404,000926.SZ,福星股份,区域地产,-0.109,0.005,598537.9555
1201,002743.SZ,富煌钢构,钢加工,-0.109,0.003,200836.3324
1176,002717.SZ,岭南股份,环境保护,-0.109,0.016,472331.8637
2223,600121.SH,郑州煤电,煤炭开采,-0.109,0.003,307649.0396
3179,603090.SH,宏盛股份,专用机械,-0.109,0.014,53455.2282
2552,600527.SH,江南高纤,化纤,-0.109,0.01,245439.3533
3175,603085.SH,天成自控,汽车配件,-0.109,0.002,121234.7406
2896,600929.SH,湖南盐业,食品,-0.109,0.02,125100.0
377,000892.SZ,欢瑞世纪,影视音像,-0.109,0.023,257512.4918
582,002119.SZ,康强电子,半导体,-0.109,0.008,248488.905
3172,603080.SH,新疆火炬,供气供热,-0.109,0.007,85839.0
2410,600337.SH,美克家居,家居用品,-0.109,0.013,694781.1016
655,002192.SZ,融捷股份,专用机械,-0.109,0.006,471850.5623
134,000541.SZ,佛山照明,家用电器,-0.109,0.004,561853.2617
3484,603829.SH,洛凯股份,电气设备,-0.109,0.021,71314.0
3220,603181.SH,皇马科技,化工原料,-0.108,0.004,142461.0
2849,600859.SH,王府井,百货,-0.108,0.004,417524.8053
1020,002559.SZ,亚威股份,机床制造,-0.108,0.014,205975.564
3481,603825.SH,华扬联众,互联网,-0.108,0.017,142273.4867
236,000681.SZ,视觉中国,互联网,-0.108,0.004,748214.8009
3129,603013.SH,亚普股份,汽车配件,-0.108,0.014,107580.0
336,000822.SZ,山东海化,化工原料,-0.108,0.006,451126.3307
2505,600470.SH,六国化工,农药化肥,-0.107,0.013,200816.0
2603,600586.SH,金晶科技,玻璃,-0.107,0.007,421687.6244
1070,002609.SZ,捷顺科技,软件服务,-0.107,0.005,221248.1603
182,000605.SZ,渤海股份,水务,-0.107,0.033,247053.6803
1037,002576.SZ,通达动力,电气设备,-0.107,0.013,147777.6353
1309,002861.SZ,瀛通通讯,通信设备,-0.107,0.018,98686.7875
2305,600217.SH,中再资环,环境保护,-0.107,0.023,581639.6522
3503,603879.SH,永悦科技,化工原料,-0.106,0.019,78165.0
2932,600997.SH,开滦股份,煤炭开采,-0.106,0.011,701275.52
1027,002566.SZ,益盛药业,中成药,-0.106,0.007,132164.202
3443,603728.SH,鸣志电器,电气设备,-0.106,0.001,222863.68
2286,600195.SH,中牧股份,饲料,-0.106,0.021,640230.08
3456,603777.SH,来伊份,食品,-0.106,0.004,111401.2964
1105,002644.SZ,佛慈制药,中成药,-0.106,0.001,416696.112
1242,002788.SZ,鹭燕医药,医药商业,-0.106,0.005,136686.5308
2324,600237.SH,铜峰电子,元器件,-0.106,0.006,195836.2391
840,002378.SZ,章源钨业,小金属,-0.106,0.008,460685.7321
2446,600381.SH,青海春天,医疗保健,-0.105,0.015,352235.7382
3532,603926.SH,铁流股份,汽车配件,-0.105,0.003,90999.3458
891,002429.SZ,兆驰股份,家用电器,-0.105,0.015,782667.5327
950,002488.SZ,金固股份,汽车配件,-0.105,0.003,536873.9309
855,002393.SZ,力生制药,化学制药,-0.105,0.017,393372.9628
2681,600676.SH,交运股份,公共交通,-0.105,0.02,435806.5368
1135,002674.SZ,兴业科技,纺织,-0.105,0.025,183923.6524
3054,601677.SH,明泰铝业,铝,-0.105,0.007,514860.7878
2209,600107.SH,美尔雅,服饰,-0.105,0.034,230040.0
1143,002682.SZ,龙洲股份,公路,-0.105,0.009,194452.8053
3283,603330.SH,上海天洋,塑料,-0.105,0.018,67113.5421
2877,600888.SH,新疆众和,铝,-0.105,0.002,355944.4817
234,000679.SZ,大连友谊,百货,-0.105,0.01,146460.1056
3273,603316.SH,诚邦股份,建筑施工,-0.105,0.001,82274.9762
2763,600761.SH,安徽合力,工程机械,-0.105,0.002,663201.9986
1112,002651.SZ,利君股份,专用机械,-0.105,0.014,178035.6283
3274,603318.SH,派思股份,专用机械,-0.105,0.01,491442.3025
692,002229.SZ,鸿博股份,广告包装,-0.105,0.034,285309.4326
1369,002926.SZ,华西证券,证券,-0.105,0.018,475125.0
2364,600284.SH,浦东建设,建筑施工,-0.104,0.03,502592.608
3195,603123.SH,翠微股份,百货,-0.104,0.018,294044.9085
1281,002830.SZ,名雕股份,装修装饰,-0.104,0.006,65775.84
632,002169.SZ,智光电气,电气设备,-0.104,0.003,292088.0581
3558,603989.SH,艾华集团,元器件,-0.104,0.011,803403.4114
659,002196.SZ,方正电机,纺织机械,-0.104,0.011,166664.7722
3127,603011.SH,合锻智能,机床制造,-0.104,0.011,187984.6521
2205,600103.SH,青山纸业,造纸,-0.104,0.015,282449.8656
758,002296.SZ,辉煌科技,通信设备,-0.104,0.01,168833.7329
3138,603023.SH,威帝股份,汽车配件,-0.104,0.008,176760.0
3144,603030.SH,全筑股份,装修装饰,-0.104,0.018,300630.5334
3164,603063.SH,禾望电气,电气设备,-0.104,0.003,171561.6
3275,603319.SH,湘油泵,汽车配件,-0.104,0.015,115627.7794
2533,600506.SH,香梨股份,种植业,-0.104,0.011,140469.2362
2470,600410.SH,华胜天成,软件服务,-0.104,0.011,688912.1011
1011,002550.SZ,千红制药,生物制药,-0.103,0.013,354269.9714
745,002283.SZ,天润曲轴,汽车配件,-0.103,0.009,347035.7604
529,002066.SZ,瑞泰科技,其他建材,-0.103,0.001,176715.0
3074,601828.SH,美凯龙,其他商业,-0.103,0.004,349965.0
2414,600343.SH,航天动力,航空,-0.103,0.003,493333.507
1226,002771.SZ,真视通,软件服务,-0.103,0.016,103864.7353
806,002344.SZ,海宁皮城,商品城,-0.103,0.002,573108.6356
314,000795.SZ,英洛华,矿物制品,-0.103,0.003,332389.3943
1041,002580.SZ,圣阳股份,电气设备,-0.103,0.004,160489.6039
78,000404.SZ,长虹华意,专用机械,-0.103,0.01,270942.6965
443,000978.SZ,桂林旅游,旅游景点,-0.103,0.008,191188.3687
559,002096.SZ,南岭民爆,化工原料,-0.103,0.008,198034.968
1174,002715.SZ,登云股份,汽车配件,-0.103,0.004,142200.8016
2317,600230.SH,沧州大化,农药化肥,-0.102,0.006,722408.5825
3221,603183.SH,建研院,建筑施工,-0.102,0.017,136819.4294
2536,600509.SH,天富能源,火力发电,-0.102,0.005,335107.7368
2238,600138.SH,中青旅,旅游服务,-0.102,0.004,959811.84
3202,603136.SH,天目湖,旅游景点,-0.102,0.005,57920.0
1186,002728.SZ,特一药业,中成药,-0.102,0.011,156692.7727
3307,603380.SH,易德龙,元器件,-0.102,0.014,68250.09
3051,601666.SH,平煤股份,煤炭开采,-0.102,0.006,850019.3935
2824,600829.SH,人民同泰,医药商业,-0.102,0.007,346773.381
3176,603086.SH,先达股份,农药化肥,-0.102,0.008,162285.7568
3433,603712.SH,七一二,通信设备,-0.101,0.035,171800.0
2402,600328.SH,兰太实业,化工原料,-0.101,0.011,308811.9065
2790,600792.SH,云煤能源,焦炭加工,-0.101,0.007,281138.3024
2712,600708.SH,光明地产,全国地产,-0.101,0.011,830028.6086
9,000011.SZ,深物业A,区域地产,-0.101,0.003,175510.9007
408,000930.SZ,中粮生化,农业综合,-0.101,0.004,642617.192
943,002481.SZ,双塔食品,食品,-0.101,0.007,324388.4015
981,002519.SZ,银河电子,通信设备,-0.101,0.011,319314.3725
2336,600251.SH,冠农股份,农业综合,-0.101,0.002,393205.846
1160,002699.SZ,美盛文化,服饰,-0.101,0.023,497273.2444
2918,600980.SH,北矿科技,元器件,-0.101,0.016,153884.1887
759,002297.SZ,博云新材,矿物制品,-0.101,0.011,246906.192
1236,002781.SZ,奇信股份,装修装饰,-0.101,0.014,135528.9245
3145,603031.SH,安德利,百货,-0.101,0.013,68598.4869
2175,600070.SH,浙江富润,纺织,-0.1,0.006,271426.241
611,002148.SZ,北纬科技,互联网,-0.1,0.058,267529.6572
2274,600182.SH,S佳通,汽车配件,-0.1,0.001,276250.0
3082,601878.SH,浙商证券,证券,-0.1,0.013,954721.5104
2493,600455.SH,博通股份,软件服务,-0.1,0.034,145089.934
2447,600382.SH,广东明珠,商贸代理,-0.1,0.004,281940.945
3248,603258.SH,电魂网络,互联网,-0.1,0.002,175156.614
3405,603663.SH,三祥新材,矿物制品,-0.1,0.007,75612.0929
3121,603005.SH,晶方科技,半导体,-0.1,0.009,268408.1221
788,002326.SZ,永太科技,化工原料,-0.1,0.007,399529.7702
1057,002596.SZ,海南瑞泽,其他建材,-0.1,0.005,522758.9055
2593,600576.SH,祥源文化,影视音像,-0.1,0.007,231386.3046
3397,603650.SH,彤程新材,化工原料,-0.1,0.03,126420.0
3563,603997.SH,继峰股份,汽车配件,-0.1,0.005,492660.0
319,000800.SZ,一汽轿车,汽车整车,-0.1,0.003,978345.5761
2248,600152.SH,维科技术,电气设备,-0.1,0.018,183159.1
1048,002587.SZ,奥拓电子,元器件,-0.099,0.01,193391.4663
2927,600990.SH,四创电子,通信设备,-0.099,0.025,479550.7563
1077,002616.SZ,长青集团,环境保护,-0.099,0.001,318828.4885
2702,600697.SH,欧亚集团,百货,-0.099,0.002,287969.5638
2717,600714.SH,金瑞矿业,煤炭开采,-0.099,0.012,174922.9977
3244,603232.SH,格尔软件,软件服务,-0.099,0.013,117179.3
2306,600218.SH,全柴动力,农用机械,-0.099,0.002,175158.625
3120,603003.SH,龙宇燃油,石油贸易,-0.099,0.001,294071.8758
2734,600731.SH,湖南海利,农药化肥,-0.099,0.014,145360.6371
496,002033.SZ,丽江旅游,旅游景点,-0.099,0.005,314852.1437
2368,600289.SH,*ST信通,软件服务,-0.099,0.022,154496.8927
2699,600694.SH,大商股份,百货,-0.099,0.003,715204.9201
378,000893.SZ,*ST东凌,食品,-0.099,0.066,168311.619
2858,600868.SH,梅雁吉祥,水力发电,-0.099,0.004,533379.7788
1224,002769.SZ,普路通,仓储物流,-0.099,0.045,231273.4729
564,002101.SZ,广东鸿图,机械基件,-0.098,0.001,338367.0883
154,000565.SZ,渝三峡A,染料涂料,-0.098,0.02,194682.9068
519,002056.SZ,横店东磁,元器件,-0.098,0.011,896801.0879
151,000561.SZ,烽火电子,通信设备,-0.098,0.007,338575.3625
3,000005.SZ,世纪星源,房产服务,-0.098,0.004,272049.6236
3345,603535.SH,嘉诚国际,仓储物流,-0.098,0.008,123503.52
2872,600883.SH,博闻科技,水泥,-0.098,0.013,152748.936
3490,603855.SH,华荣股份,专用机械,-0.098,0.016,163852.02
2337,600252.SH,中恒集团,中成药,-0.098,0.004,896577.6439
612,002149.SZ,西部材料,小金属,-0.098,0.007,238189.9934
3023,601388.SH,怡球资源,铝,-0.098,0.005,409130.8
3227,603196.SH,日播时尚,服饰,-0.098,0.036,65269.2
1266,002815.SZ,崇达技术,元器件,-0.097,0.002,315039.4769
547,002084.SZ,海鸥住工,家居用品,-0.097,0.012,212111.7193
398,000919.SZ,金陵药业,化学制药,-0.097,0.013,317405.9992
140,000548.SZ,湖南投资,路桥,-0.097,0.023,226637.2749
3335,603508.SH,思维列控,软件服务,-0.097,0.009,260800.0
905,002443.SZ,金洲管道,钢加工,-0.097,0.016,294336.6542
1356,002911.SZ,佛燃股份,供气供热,-0.097,0.011,479941.0
2920,600982.SH,宁波热电,供气供热,-0.097,0.003,236776.81
1344,002898.SZ,赛隆药业,化学制药,-0.097,0.024,91313.9737
2802,600805.SH,悦达投资,综合类,-0.097,0.002,409832.7274
1159,002698.SZ,博实股份,化工机械,-0.097,0.004,500331.7582
3263,603300.SH,华铁科技,钢加工,-0.097,0.002,207939.42
3116,601999.SH,出版传媒,出版业,-0.097,0.006,286475.644
3196,603126.SH,中材节能,环境保护,-0.097,0.01,317460.0
1276,002825.SZ,纳尔股份,化工原料,-0.097,0.028,61548.8147
1238,002783.SZ,凯龙股份,化工原料,-0.097,0.008,221028.56
890,002428.SZ,云南锗业,小金属,-0.097,0.006,347196.3746
2265,600171.SH,上海贝岭,半导体,-0.097,0.024,663026.8486
2576,600557.SH,康缘药业,中成药,-0.096,0.019,622472.4844
2169,600063.SH,皖维高新,化纤,-0.096,0.008,469918.3048
2196,600093.SH,易见股份,仓储物流,-0.096,0.01,917039.6075
3031,601558.SH,ST锐电,电气设备,-0.096,0.009,644913.5999
929,002467.SZ,二六三,电信运营,-0.096,0.006,325557.6044
2976,601137.SH,博威合金,铜,-0.096,0.003,407720.3568
857,002395.SZ,双象股份,塑料,-0.096,0.029,193468.092
2455,600391.SH,航发科技,航空,-0.096,0.006,379978.9014
3324,603466.SH,风语筑,文教休闲,-0.096,0.049,125136.0
1348,002902.SZ,铭普光磁,元器件,-0.096,0.006,170063.075
2325,600238.SH,*ST椰岛,红黄药酒,-0.096,0.048,213600.7584
2847,600857.SH,宁波中百,百货,-0.096,0.017,189550.3316
2897,600933.SH,爱柯迪,汽车配件,-0.096,0.004,191446.3052
2998,601222.SH,林洋能源,电器仪表,-0.096,0.004,856946.0555
2273,600180.SH,瑞茂通,仓储物流,-0.096,0.007,760325.1431
433,000967.SZ,盈峰环境,环境保护,-0.095,0.013,612153.8511
681,002218.SZ,拓日新能,半导体,-0.095,0.014,359852.3294
2572,600551.SH,时代出版,出版业,-0.095,0.009,413259.2668
910,002448.SZ,中原内配,汽车配件,-0.095,0.011,259494.8247
399,000920.SZ,南方汇通,环境保护,-0.095,0.002,237525.6605
2567,600546.SH,山煤国际,煤炭开采,-0.095,0.018,681964.9122
2948,601016.SH,节能风电,新型电力,-0.095,0.004,993178.84
3422,603693.SH,江苏新能,新型电力,-0.095,0.013,163784.0
2633,600618.SH,氯碱化工,化工原料,-0.095,0.011,497143.9041
2641,600628.SH,新世界,百货,-0.095,0.008,350455.7189
1297,002848.SZ,高斯贝尔,通信设备,-0.094,0.041,103511.5204
3416,603683.SH,晶华新材,化工原料,-0.094,0.029,63058.46
2608,600592.SH,龙溪股份,机械基件,-0.094,0.013,223749.9998
422,000953.SZ,ST河化,农药化肥,-0.094,0.033,118800.0125
3502,603878.SH,武进不锈,钢加工,-0.094,0.004,119090.9197
2290,600199.SH,金种子酒,白酒,-0.094,0.008,263993.126
1073,002612.SZ,朗姿股份,服饰,-0.094,0.006,177747.2975
407,000929.SZ,兰州黄河,啤酒,-0.094,0.037,125755.609
3358,603578.SH,三星新材,玻璃,-0.094,0.005,62205.0
435,000969.SZ,安泰科技,钢加工,-0.094,0.019,436163.6952
996,002535.SZ,林州重机,工程机械,-0.093,0.006,195447.4984
2404,600330.SH,天通股份,元器件,-0.093,0.009,561066.506
552,002089.SZ,新海宜,通信设备,-0.093,0.036,426994.4624
3374,603602.SH,纵横通信,通信设备,-0.093,0.027,169775.2376
919,002457.SZ,青龙管业,塑料,-0.093,0.009,272244.3236
207,000635.SZ,英力特,化工原料,-0.093,0.014,259746.0749
1150,002689.SZ,远大智能,运输设备,-0.093,0.009,357001.4346
2929,600993.SH,马应龙,中成药,-0.093,0.011,567911.8579
3442,603727.SH,博迈科,石油开采,-0.093,0.013,119915.68
2479,600425.SH,青松建化,水泥,-0.093,0.006,430182.5068
2294,600203.SH,福日电子,元器件,-0.093,0.023,162431.9313
142,000551.SZ,创元科技,专用机械,-0.092,0.004,224445.1072
2320,600233.SH,圆通速递,仓储物流,-0.092,0.005,802168.704
249,000698.SZ,沈阳化工,化工原料,-0.092,0.008,300916.489
601,002138.SZ,顺络电子,元器件,-0.092,0.007,959116.2608
82,000410.SZ,沈阳机床,机床制造,-0.092,0.006,469381.5095
3330,603500.SH,祥和实业,运输设备,-0.092,0.02,53474.4
986,002524.SZ,光正集团,供气供热,-0.092,0.019,242505.8744
356,000859.SZ,国风塑业,塑料,-0.092,0.007,218836.4941
3308,603383.SH,顶点软件,软件服务,-0.092,0.019,173877.3086
3079,601869.SH,长飞光纤,通信设备,-0.092,0.018,280424.887
2750,600747.SH,ST大控,多元金融,-0.092,0.03,147941.6475
2767,600766.SH,园城黄金,黄金,-0.092,0.014,175786.6765
3296,603358.SH,华达科技,汽车配件,-0.092,0.011,153674.9454
3482,603826.SH,坤彩科技,染料涂料,-0.092,0.001,266187.8887
1039,002578.SZ,闽发铝业,铝,-0.091,0.003,184804.384
607,002144.SZ,宏达高科,纺织,-0.091,0.005,141528.4092
3294,603356.SH,华菱精工,机械基件,-0.091,0.008,54577.58
2182,600077.SH,宋都股份,全国地产,-0.091,0.007,373894.129
102,000502.SZ,绿景控股,医疗保健,-0.091,0.015,140261.8756
1230,002775.SZ,文科园林,建筑施工,-0.091,0.008,267897.5295
171,000591.SZ,太阳能,新型电力,-0.091,0.013,631500.668
83,000411.SZ,英特集团,医药商业,-0.091,0.002,256017.1314
2583,600565.SH,迪马股份,全国地产,-0.091,0.004,637200.8204
2288,600197.SH,伊力特,白酒,-0.091,0.011,587853.0
3292,603348.SH,文灿股份,汽车配件,-0.091,0.047,126445.0
765,002303.SZ,美盈森,造纸,-0.091,0.002,733233.2425
835,002373.SZ,千方科技,软件服务,-0.091,0.013,986297.2572
35,000042.SZ,中洲控股,全国地产,-0.09,0.001,578639.5094
3343,603528.SH,多伦科技,软件服务,-0.09,0.028,111803.64
3499,603871.SH,嘉友国际,仓储物流,-0.09,0.007,98700.0
40,000049.SZ,德赛电池,电气设备,-0.09,0.008,577966.3662
3018,601366.SH,利群股份,百货,-0.09,0.006,318743.9061
997,002536.SZ,西泵股份,汽车配件,-0.09,0.011,319139.9774
2349,600268.SH,国电南自,电气设备,-0.09,0.003,244569.8771
1099,002638.SZ,勤上股份,半导体,-0.09,0.003,287934.7453
779,002317.SZ,众生药业,中成药,-0.09,0.007,667547.9635
3135,603020.SH,爱普股份,食品,-0.089,0.001,237120.0
2389,600313.SH,农发种业,种植业,-0.089,0.004,230383.7462
179,000600.SZ,建投能源,火力发电,-0.089,0.006,549382.2395
3419,603688.SH,石英股份,矿物制品,-0.089,0.006,346593.8511
1047,002586.SZ,围海股份,建筑施工,-0.089,0.013,332950.9978
1220,002765.SZ,蓝黛传动,汽车配件,-0.089,0.012,150897.1
584,002121.SZ,科陆电子,电器仪表,-0.089,0.002,433790.7164
583,002120.SZ,韵达股份,仓储物流,-0.089,0.014,700922.8156
45,000059.SZ,华锦股份,石油加工,-0.089,0.002,970859.5222
25,000030.SZ,富奥股份,汽车配件,-0.089,0.003,666964.167
3526,603916.SH,苏博特,化工原料,-0.089,0.004,147776.7
2729,600726.SH,华电能源,火力发电,-0.089,0.004,360648.6605
2958,601069.SH,西部黄金,黄金,-0.089,0.004,964176.0
2690,600685.SH,中船防务,船舶,-0.089,0.001,804185.0422
811,002349.SZ,精华制药,中成药,-0.089,0.026,484804.9428
2663,600653.SH,申华控股,汽车服务,-0.089,0.005,340544.1618
923,002461.SZ,珠江啤酒,啤酒,-0.089,0.009,629829.7972
344,000833.SZ,粤桂股份,造纸,-0.088,0.004,179591.0623
2132,600012.SH,皖通高速,路桥,-0.088,0.002,664392.0
623,002160.SZ,常铝股份,铝,-0.088,0.005,231785.1721
390,000909.SZ,数源科技,综合类,-0.088,0.012,213969.3939
320,000801.SZ,四川九洲,通信设备,-0.088,0.018,453103.3442
1287,002837.SZ,英维克,专用机械,-0.088,0.051,107761.6965
3259,603289.SH,泰瑞机器,专用机械,-0.088,0.02,109569.2807
887,002425.SZ,凯撒文化,互联网,-0.088,0.025,457693.1503
1254,002801.SZ,微光股份,电气设备,-0.088,0.019,66887.68
3436,603717.SH,天域生态,环境保护,-0.088,0.013,113900.1175
19,000023.SZ,深天地A,其他建材,-0.088,0.006,190928.5862
1314,002866.SZ,传艺科技,电脑设备,-0.088,0.018,86430.4181
1127,002666.SZ,德联集团,化工原料,-0.088,0.032,183289.4433
3226,603192.SH,汇得科技,化工原料,-0.088,0.03,85333.3344
1306,002858.SZ,力盛赛车,文教休闲,-0.087,0.008,88659.89
2424,600356.SH,恒丰纸业,造纸,-0.087,0.005,168783.2286
395,000915.SZ,山大华特,化学制药,-0.087,0.036,359019.1189
158,000570.SZ,苏常柴A,机械基件,-0.087,0.005,159613.2385
936,002474.SZ,榕基软件,软件服务,-0.087,0.005,303293.0707
2942,601008.SH,连云港,港口,-0.087,0.003,310655.8209
2796,600798.SH,宁波海运,水运,-0.087,0.006,346365.9185
361,000868.SZ,安凯客车,汽车整车,-0.087,0.008,269877.8826
678,002215.SZ,诺普信,农药化肥,-0.087,0.005,484453.3882
1290,002840.SZ,华统股份,食品,-0.087,0.022,203229.468
125,000531.SZ,穗恒运A,火力发电,-0.087,0.008,332264.1482
287,000753.SZ,漳州发展,汽车服务,-0.087,0.017,267896.4031
648,002185.SZ,华天科技,半导体,-0.086,0.005,864958.1999
1029,002568.SZ,百润股份,红黄药酒,-0.086,0.008,416120.6639
599,002136.SZ,安纳达,化工原料,-0.086,0.013,178012.5665
2502,600467.SH,好当家,渔业,-0.086,0.012,374014.5418
3298,603360.SH,百傲化学,化工原料,-0.086,0.004,96600.297
3548,603970.SH,中农立华,其他商业,-0.086,0.006,115658.9162
1017,002556.SZ,辉隆股份,其他商业,-0.086,0.002,327941.8936
461,001896.SZ,豫能控股,火力发电,-0.086,0.006,295584.7756
1044,002583.SZ,海能达,通信设备,-0.086,0.025,850205.548
251,000701.SZ,厦门信达,综合类,-0.085,0.006,236939.7587
3059,601700.SH,风范股份,电气设备,-0.085,0.003,327504.048
2430,600363.SH,联创光电,元器件,-0.085,0.009,349903.1558
725,002263.SZ,*ST东南,塑料,-0.085,0.058,343739.8983
868,002406.SZ,远东传动,汽车配件,-0.085,0.002,227388.8726
2359,600279.SH,重庆港九,港口,-0.085,0.003,275104.5531
3380,603609.SH,禾丰牧业,饲料,-0.085,0.045,639174.7047
2597,600580.SH,卧龙电气,电气设备,-0.085,0.003,721842.7034
3238,603223.SH,恒通股份,供气供热,-0.085,0.011,181608.0
3267,603306.SH,华懋科技,汽车配件,-0.085,0.001,443950.4949
2225,600123.SH,兰花科创,煤炭开采,-0.084,0.004,771120.0
383,000900.SZ,现代投资,路桥,-0.084,0.007,615786.342
3549,603976.SH,正川股份,医疗保健,-0.084,0.012,65914.1933
347,000837.SZ,秦川机床,机床制造,-0.084,0.015,235959.6728
3420,603689.SH,皖天然气,供气供热,-0.084,0.008,186942.9072
2889,600901.SH,江苏租赁,多元金融,-0.084,0.015,391679.8164
2564,600540.SH,新赛股份,种植业,-0.084,0.005,174712.5491
112,000516.SZ,国际医学,百货,-0.084,0.004,950865.3572
3402,603659.SH,璞泰来,化工原料,-0.084,0.009,905922.0124
3217,603178.SH,圣龙股份,汽车配件,-0.084,0.002,53500.0
660,002197.SZ,证通电子,电器仪表,-0.084,0.001,308978.0713
124,000530.SZ,大冷股份,机械基件,-0.083,0.017,211556.6421
419,000950.SZ,重药控股,农药化肥,-0.083,0.021,384656.0556
2673,600665.SH,天地源,全国地产,-0.083,0.003,313676.4751
3403,603660.SH,苏州科达,通信设备,-0.083,0.004,442510.1798
2809,600814.SH,杭州解百,百货,-0.083,0.026,363948.6198
3057,601689.SH,拓普集团,汽车配件,-0.083,0.008,355485.3598
3478,603819.SH,神力股份,电气设备,-0.083,0.013,94023.6
3547,603969.SH,银龙股份,其他建材,-0.083,0.006,392747.0
2491,600449.SH,宁夏建材,水泥,-0.083,0.001,368677.5834
784,002322.SZ,理工环科,环境保护,-0.083,0.013,340625.9668
1249,002796.SZ,世嘉科技,专用机械,-0.083,0.018,100251.3354
2204,600101.SH,明星电力,水力发电,-0.082,0.001,217199.9146
2289,600198.SH,*ST大唐,通信设备,-0.082,0.008,559333.1281
1192,002734.SZ,利民股份,农药化肥,-0.082,0.005,212937.66
653,002190.SZ,成飞集成,汽车配件,-0.082,0.033,574738.656
3212,603166.SH,福达股份,汽车配件,-0.082,0.002,319690.1034
262,000715.SZ,中兴商业,百货,-0.082,0.002,168253.6188
572,002109.SZ,兴化股份,化工原料,-0.082,0.022,201645.7206
3440,603725.SH,天安新材,塑料,-0.082,0.022,111264.4156
1208,002751.SZ,易尚展示,家居用品,-0.082,0.004,206379.05
3540,603955.SH,大千生态,环境保护,-0.082,0.012,110403.6897
286,000752.SZ,西藏发展,啤酒,-0.082,0.025,197551.1505
1204,002747.SZ,埃斯顿,机械基件,-0.082,0.009,655362.8837
1049,002588.SZ,史丹利,农药化肥,-0.082,0.002,293318.4827
2554,600529.SH,山东药玻,医疗保健,-0.082,0.031,665893.8224
952,002490.SZ,山东墨龙,化工机械,-0.082,0.007,125616.69
3472,603810.SH,丰山集团,农药化肥,-0.081,0.008,78880.0
1206,002749.SZ,国光股份,农药化肥,-0.081,0.007,255678.4633
2928,600992.SH,贵绳股份,钢加工,-0.081,0.004,171808.09
3291,603345.SH,安井食品,食品,-0.08,0.007,451717.2438
