,ts_code,name,industry,COL_EIGEN_SLOPE_0,COL_EIGEN_SLOPE_1,COL_EIGEN_SLOPE_DIFF,COL_DAILY_LIMIT_COUNT,circ_mv
421,000953.SZ,*ST河化,农药化肥,1.35,3.5,-2.15,0.0,124681.2013
373,000888.SZ,峨眉山A,旅游景点,1.38,3.54,-2.16,0.0,388861.8693
1802,300415.SZ,伊之密,专用机械,1.39,3.56,-2.17,0.0,220548.761
2917,600961.SH,株冶集团,铅锌,1.3,3.47,-2.17,0.0,508469.4291
431,000966.SZ,长源电力,火力发电,1.43,3.6,-2.17,0.0,477670.4385
1440,300049.SZ,福瑞股份,中成药,1.75,3.93,-2.18,0.0,258514.2627
3485,603779.SH,威龙股份,红黄药酒,0.56,2.74,-2.18,0.0,135852.6353
2874,600871.SH,*ST油服,石油开采,2.31,4.5,-2.19,0.0,3107006.5367
2996,601163.SH,三角轮胎,汽车配件,0.92,3.12,-2.2,0.0,375512.8423
1049,002589.SZ,瑞康医药,医药商业,2.73,4.94,-2.21,0.0,915454.1372
2053,300673.SZ,佩蒂股份,饲料,3.08,5.29,-2.21,0.0,206975.67
20,000026.SZ,飞亚达A,其他商业,1.33,3.56,-2.23,0.0,326395.4767
742,002281.SZ,光迅科技,通信设备,0.71,2.96,-2.25,0.0,2089967.8254
293,000761.SZ,本钢板材,普钢,2.41,4.66,-2.25,0.0,1121760.0
1772,300385.SZ,雪浪环境,环境保护,0.91,3.18,-2.27,0.0,108600.8231
2763,600747.SH,ST大控,多元金融,1.35,3.64,-2.29,0.0,169228.2154
378,000895.SZ,双汇发展,食品,0.87,3.17,-2.3,0.0,8706115.9308
1197,002740.SZ,爱迪尔,服饰,1.12,3.44,-2.32,0.0,118672.2069
152,000564.SZ,供销大集,百货,1.52,3.84,-2.32,0.0,713942.9126
826,002365.SZ,永安药业,化学制药,2.2,4.55,-2.35,0.0,315312.3825
1379,002938.SZ,鹏鼎控股,元器件,2.97,5.33,-2.36,0.0,619001.1736
3514,603839.SH,安正时尚,服饰,0.85,3.21,-2.36,0.0,125983.9787
2340,600239.SH,云南城投,区域地产,2.21,4.57,-2.36,0.0,603738.2778
301,000779.SZ,三毛派神,纺织,2.46,4.83,-2.37,0.0,206390.2091
1571,300181.SZ,佐力药业,中成药,1.19,3.56,-2.37,0.0,344372.7352
2590,600558.SH,大西洋,钢加工,4.84,7.23,-2.39,0.0,394946.1256
1362,002919.SZ,名臣健康,日用化工,1.35,3.76,-2.41,0.0,65366.4183
3187,603069.SH,海汽集团,公路,1.81,4.23,-2.42,0.0,143211.2
1498,300108.SZ,吉药控股,中成药,1.32,3.79,-2.47,0.0,375478.1003
3211,603113.SH,金能科技,化工原料,1.54,4.03,-2.49,0.0,479213.4282
30,000037.SZ,深南电A,火力发电,1.83,4.34,-2.51,0.0,375833.4593
39,000049.SZ,德赛电池,电气设备,0.99,3.51,-2.52,0.0,719789.7892
3231,603161.SH,科华控股,汽车配件,1.04,3.57,-2.53,0.0,112150.4
3160,603026.SH,石大胜华,化工原料,0.96,3.5,-2.54,0.0,514199.16
2244,600129.SH,太极集团,中成药,1.9,4.45,-2.55,0.0,638528.1162
580,002118.SZ,紫鑫药业,中成药,4.2,6.75,-2.55,0.0,870421.4314
2203,600084.SH,中葡股份,红黄药酒,2.24,4.8,-2.56,0.0,416902.6539
2390,600300.SH,维维股份,软饮料,1.28,3.87,-2.59,0.0,588544.0
1238,002785.SZ,万里石,其他建材,0.68,3.28,-2.6,0.0,221793.872
2300,600195.SH,中牧股份,饲料,1.32,3.92,-2.6,0.0,800889.32
3464,603721.SH,中广天择,影视音像,2.37,4.97,-2.6,0.0,123383.9314
2852,600847.SH,万里股份,电气设备,1.5,4.11,-2.61,0.0,204638.679
1396,300005.SZ,探路者,服饰,1.26,3.88,-2.62,0.0,291378.0056
97,000430.SZ,张家界,旅游景点,0.83,3.46,-2.63,0.0,205678.056
211,000650.SZ,仁和药业,中成药,1.3,3.94,-2.64,0.0,838122.6285
101,000502.SZ,绿景控股,医疗保健,1.05,3.72,-2.67,0.0,159513.5056
3145,603009.SH,北特科技,汽车配件,1.26,3.94,-2.68,0.0,238574.8456
2364,600269.SH,赣粤高速,路桥,1.11,3.8,-2.69,0.0,1078958.0405
3379,603568.SH,伟明环保,环境保护,1.35,4.06,-2.71,0.0,1710444.06
2067,300687.SZ,赛意信息,软件服务,3.83,6.54,-2.71,0.0,181446.0483
418,000950.SZ,重药控股,农药化肥,1.13,3.85,-2.72,0.0,430871.6631
981,002520.SZ,日发精机,机床制造,1.32,4.05,-2.73,0.0,206462.1125
399,000921.SZ,海信家电,家用电器,4.48,7.22,-2.74,0.0,1162723.1988
2753,600737.SH,中粮糖业,食品,1.33,4.13,-2.8,0.0,1889777.9388
1320,002873.SZ,新天药业,中成药,1.78,4.59,-2.81,0.0,123419.5002
3458,603711.SH,香飘飘,软饮料,2.55,5.37,-2.82,0.0,123383.5304
440,000976.SZ,华铁股份,运输设备,1.02,3.88,-2.86,0.0,841841.9999
2592,600560.SH,金自天正,电气设备,1.06,3.93,-2.87,0.0,241760.7855
2003,300622.SZ,博士眼镜,其他商业,1.47,4.36,-2.89,0.0,74974.25
609,002147.SZ,ST新光,区域地产,2.32,5.22,-2.9,0.0,181501.6087
3131,601991.SH,大唐发电,火力发电,1.16,4.06,-2.9,0.0,3478037.28
1251,002799.SZ,环球印务,广告包装,2.98,5.88,-2.9,0.0,114543.75
3097,601866.SH,中远海发,水运,0.66,3.59,-2.93,0.0,2451026.625
210,000639.SZ,西王食品,食品,1.48,4.41,-2.93,0.0,706254.3823
788,002327.SZ,富安娜,纺织,1.97,4.92,-2.95,0.0,454660.0989
1868,300481.SZ,濮阳惠成,化工原料,1.52,4.55,-3.03,0.0,491394.7332
2858,600855.SH,航天长峰,专用机械,1.5,4.59,-3.09,0.0,491614.8288
2956,601008.SH,连云港,港口,2.36,5.48,-3.12,0.0,423344.6971
1477,300087.SZ,荃银高科,种植业,1.66,4.79,-3.13,0.0,290390.3797
1404,300013.SZ,新宁物流,仓储物流,2.09,5.23,-3.14,0.0,419667.0398
1134,002674.SZ,兴业科技,纺织,2.1,5.24,-3.14,0.0,297162.9207
3297,603319.SH,湘油泵,汽车配件,0.36,3.51,-3.15,0.0,138129.8521
1789,300402.SZ,宝色股份,专用机械,3.59,6.74,-3.15,0.0,88198.6
1323,002877.SZ,智能自控,电器仪表,1.33,4.5,-3.17,0.0,87694.976
70,000301.SZ,东方盛虹,综合类,3.32,6.51,-3.19,0.0,738251.2857
1178,002721.SZ,金一文化,服饰,1.45,4.68,-3.23,0.0,405152.3253
1633,300244.SZ,迪安诊断,医疗保健,1.48,4.73,-3.25,0.0,906228.315
2110,300733.SZ,西菱动力,汽车配件,1.3,4.56,-3.26,0.0,106375.7105
309,000790.SZ,泰合健康,中成药,1.67,4.98,-3.31,0.0,305075.7231
1261,002810.SZ,山东赫达,化工原料,2.59,5.9,-3.31,0.0,164039.8836
723,002262.SZ,恩华药业,化学制药,1.32,4.68,-3.36,0.0,1155616.7825
752,002291.SZ,星期六,服饰,1.35,4.74,-3.39,0.0,224544.3458
2349,600250.SH,南纺股份,商贸代理,1.66,5.05,-3.39,0.0,226873.2874
873,002412.SZ,汉森制药,中成药,0.93,4.37,-3.44,0.0,513191.975
3479,603767.SH,中马传动,汽车配件,0.99,4.52,-3.53,0.0,75506.186
891,002430.SZ,杭氧股份,化工机械,1.07,4.61,-3.54,0.0,1139769.3768
2170,600050.SH,中国联通,电信运营,1.08,4.62,-3.54,0.0,15219156.2116
206,000635.SZ,英力特,化工原料,1.75,5.32,-3.57,0.0,313695.6681
3543,603897.SH,长城科技,电气设备,1.25,4.83,-3.58,0.0,115023.4
2793,600780.SH,通宝能源,火力发电,1.04,4.64,-3.6,0.0,463187.0193
118,000524.SZ,岭南控股,酒店餐饮,1.24,4.97,-3.73,0.0,221164.3734
3235,603168.SH,莎普爱思,化学制药,1.21,4.95,-3.74,0.0,235495.26
3102,601880.SH,大连港,港口,0.99,4.74,-3.75,0.0,1848860.98
655,002193.SZ,如意集团,纺织,1.34,5.18,-3.84,0.0,245162.6751
3378,603567.SH,珍宝岛,中成药,1.49,5.33,-3.84,0.0,1135326.92
847,002386.SZ,天原集团,化工原料,0.92,5.0,-4.08,0.0,455398.9085
590,002128.SZ,露天煤业,煤炭开采,0.64,4.78,-4.14,0.0,1487279.8149
3060,601611.SH,中国核建,建筑施工,5.45,9.75,-4.3,0.0,889665.0
1077,002617.SZ,露笑科技,电气设备,4.71,9.36,-4.65,0.0,543192.9598
2144,600010.SH,包钢股份,普钢,1.6,6.25,-4.65,0.0,6050347.4131
2278,600170.SH,上海建工,建筑施工,1.06,5.82,-4.76,0.0,3267460.3227
1351,002907.SZ,华森制药,化学制药,2.66,7.5,-4.84,0.0,209471.62
3427,603659.SH,璞泰来,化工原料,0.81,5.71,-4.9,0.0,1067176.5168
438,000973.SZ,佛塑科技,塑料,1.46,6.38,-4.92,0.0,477895.5842
1874,300487.SZ,蓝晓科技,化工原料,1.0,5.97,-4.97,0.0,385284.6823
2094,300716.SZ,国立科技,塑料,0.94,5.93,-4.99,0.0,108825.69
2967,601028.SH,玉龙股份,钢加工,2.34,7.58,-5.24,0.0,473730.5848
2011,300630.SZ,普利制药,化学制药,2.86,8.18,-5.32,0.0,723122.2725
1687,300298.SZ,三诺生物,医疗保健,1.3,7.49,-6.19,0.0,584701.935
2919,600963.SH,岳阳林纸,造纸,0.78,7.25,-6.47,0.0,499673.2319
1762,300375.SZ,鹏翎股份,汽车配件,1.26,8.26,-7.0,0.0,180738.3569
2319,600217.SH,中再资环,环境保护,2.6,10.07,-7.47,0.0,755735.8746
2685,600664.SH,哈药股份,化学制药,2.18,10.15,-7.97,0.0,1278547.0888
1698,300309.SZ,吉艾科技,多元金融,1.78,11.52,-9.74,0.0,609492.4589
