code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
002406,远东传动,4.16,1.41,3.789,0.021,
002137,麦达数字,2.85,-2.93,3.787,0.051,
600502,安徽水利,9.11,1.84,3.763,0.025,
002736,国信证券,82.0,3.98,3.752,0.025,
600033,福建高速,27.44,0.66,3.744,0.023,
002324,普利特,2.35,-0.21,3.735,0.025,
600380,健康元,19.37,-0.12,3.734,0.021,
002206,海 利 得,9.14,-0.48,3.731,0.031,
600078,澄星股份,6.63,1.21,3.724,0.031,
002200,云投生态,1.32,0.66,3.721,0.05,
600883,博闻科技,2.36,-1.18,3.714,0.03,
600976,健民集团,1.53,1.6,3.713,0.025,
600682,南京新百,9.73,0.66,3.7,0.036,
600618,氯碱化工,7.5,2.78,3.695,0.03,
600563,法拉电子,2.25,3.24,3.694,0.018,
600103,青山纸业,10.62,0.72,3.692,0.03,
000822,山东海化,8.95,1.72,3.688,0.029,
002558,巨人网络,4.27,-0.4,3.686,0.022,
002832,比音勒芬,0.79,4.45,3.674,0.027,
600051,宁波联合,3.11,0.17,3.671,0.029,
002315,焦点科技,1.28,3.9,3.667,0.037,
000837,秦川机床,5.83,1.19,3.662,0.024,
600653,申华控股,17.46,1.01,3.655,0.028,
600790,轻纺城,14.66,0.82,3.655,0.029,
002461,珠江啤酒,13.6,2.48,3.655,0.021,
600780,通宝能源,11.47,1.49,3.652,0.025,
002824,和胜股份,0.74,-0.89,3.645,0.024,
600758,红阳能源,6.76,1.37,3.636,0.029,
002112,三变科技,1.84,-2.41,3.593,0.054,
000863,三湘印象,9.17,3.06,3.589,0.032,
002733,雄韬股份,3.27,3.58,3.585,0.029,
002362,汉王科技,1.78,1.96,3.585,0.033,
002702,海欣食品,3.19,0.69,3.57,0.025,
002469,三维工程,4.63,0.99,3.561,0.028,
002031,巨轮智能,18.91,0.49,3.551,0.032,
002273,水晶光电,8.1,3.98,3.547,0.033,
002444,巨星科技,10.12,3.43,3.537,0.018,
600057,厦门象屿,21.38,-0.85,3.535,0.033,
600821,津劝业,4.16,-2.09,3.533,0.032,
600548,深高速,14.33,-1.2,3.523,0.016,
000861,海印股份,20.2,0.38,3.52,0.023,
600248,延长化建,6.08,-0.45,3.519,0.022,
000816,*ST慧业,13.36,1.38,3.497,0.037,
600857,宁波中百,2.24,0.12,3.493,0.018,
000616,海航投资,14.3,6.09,3.482,0.049,
000877,天山股份,8.8,0.0,3.48,0.026,
000903,云内动力,17.58,1.9,3.458,0.03,
000513,丽珠集团,4.59,2.45,3.455,0.024,
600961,株冶集团,5.27,0.39,3.454,0.033,
600338,西藏珠峰,6.53,1.34,3.438,0.019,
600663,陆家嘴,24.45,0.47,3.435,0.056,
000900,现代投资,15.17,1.19,3.412,0.029,
000926,福星股份,9.47,0.9,3.397,0.026,
600859,王府井,3.05,0.4,3.383,0.023,
000705,浙江震元,2.82,0.94,3.37,0.018,
002038,双鹭药业,5.67,2.63,3.369,0.021,
000868,安凯客车,6.96,-0.99,3.363,0.03,
600300,维维股份,16.72,0.66,3.363,0.036,
000416,民生控股,5.32,2.67,3.362,0.045,
000428,华天酒店,10.19,-0.36,3.359,0.03,
001979,招商蛇口,19.0,2.56,3.358,0.023,
000568,泸州老窖,14.6,1.11,3.35,0.019,
002699,美盛文化,7.91,-0.65,3.341,0.052,
600461,洪城水业,5.94,0.34,3.34,0.039,
600630,龙头股份,4.25,-1.53,3.338,0.05,
600093,易见股份,11.22,0.23,3.338,0.031,
002349,精华制药,7.63,-1.9,3.324,0.021,
600787,中储股份,18.6,0.18,3.313,0.033,
600381,青海春天,5.83,1.96,3.309,0.034,
601127,小康股份,2.16,0.42,3.306,0.012,
000655,*ST金岭,5.95,1.77,3.304,0.028,
600269,赣粤高速,23.35,0.74,3.301,0.021,
600287,江苏舜天,4.37,0.95,3.293,0.042,
002447,晨鑫科技,13.27,1.61,3.275,0.041,
600865,百大集团,3.76,0.67,3.272,0.024,
002731,萃华珠宝,1.29,-0.11,3.271,0.015,
000739,普洛药业,11.47,-0.7,3.271,0.018,
600400,红豆股份,24.96,-2.14,3.266,0.045,
002161,远 望 谷,6.99,0.96,3.261,0.045,
002121,科陆电子,9.06,1.4,3.258,0.024,
600818,中路股份,2.38,-0.73,3.257,0.038,
002682,龙洲股份,4.32,1.27,3.251,0.026,
002651,利君股份,4.18,0.67,3.245,0.03,
000718,苏宁环球,22.89,1.59,3.243,0.021,
600106,重庆路桥,10.98,1.27,3.221,0.022,
000031,中粮地产,18.14,0.79,3.219,0.034,
002766,索菱股份,2.49,-3.29,3.211,0.039,
000620,新华联,18.97,0.48,3.208,0.022,
600873,梅花生物,30.74,0.0,3.206,0.024,
600648,外高桥,9.35,-0.94,3.198,0.052,
600227,圣济堂,12.45,0.94,3.173,0.036,
600098,广州发展,27.26,1.28,3.157,0.02,
600293,三峡新材,5.17,1.19,3.147,0.038,
600814,杭州解百,7.15,0.57,3.133,0.026,
600313,农发种业,10.19,1.75,3.116,0.028,
002152,广电运通,19.79,1.01,3.097,0.022,
002300,太阳电缆,5.43,1.79,3.091,0.028,
002872,天圣制药,2.11,0.53,3.055,0.029,
002501,利源精制,10.01,0.59,3.052,0.041,
002119,康强电子,2.83,2.49,3.048,0.024,
600391,航发科技,3.3,1.16,3.044,0.029,
002379,宏创控股,9.26,0.66,3.023,0.03,
000519,中兵红箭,7.35,1.34,3.011,0.03,
002421,达实智能,14.88,1.07,3.011,0.037,
600206,有研新材,8.39,0.89,3.01,0.029,
002274,华昌化工,6.25,1.29,3.005,0.027,
002574,明牌珠宝,5.28,1.57,2.967,0.026,
600133,东湖高新,5.38,-2.66,2.962,0.057,
000990,诚志股份,3.88,0.89,2.956,0.028,
002588,史丹利,7.3,0.24,2.95,0.03,
600650,锦江投资,3.91,1.44,2.926,0.036,
002097,山河智能,8.42,2.4,2.926,0.021,
002275,桂林三金,5.33,1.21,2.91,0.018,
002544,杰赛科技,5.12,3.0,2.908,0.03,
002526,山东矿机,15.1,0.95,2.905,0.039,
600527,江南高纤,12.03,0.47,2.901,0.031,
000411,英特集团,2.07,1.51,2.9,0.025,
002383,合众思壮,4.86,0.94,2.879,0.02,
600496,精工钢构,15.1,1.06,2.873,0.025,
600112,天成控股,5.09,0.77,2.869,0.031,
000570,苏常柴Ａ,4.11,1.02,2.858,0.033,
002338,奥普光电,2.4,1.36,2.853,0.026,
600676,交运股份,9.62,0.0,2.831,0.033,
600829,人民同泰,5.8,1.47,2.83,0.029,
600665,天地源,8.64,0.27,2.812,0.03,
600190,锦州港,17.79,1.03,2.81,0.018,
000563,陕国投Ａ,36.67,1.73,2.809,0.038,
002291,星期六,3.97,-2.86,2.808,0.025,
002706,良信电器,5.44,2.97,2.797,0.028,
002443,金洲管道,5.07,1.03,2.789,0.025,
002048,宁波华翔,4.6,1.14,2.764,0.022,
600193,*ST创兴,4.25,0.34,2.763,0.031,
600281,太化股份,5.14,0.54,2.754,0.029,
600261,阳光照明,14.52,1.2,2.747,0.022,
600867,通化东宝,19.73,2.96,2.74,0.018,
601107,四川成渝,21.63,1.21,2.74,0.023,
600719,大连热电,4.05,0.98,2.74,0.032,
002392,北京利尔,7.37,0.89,2.723,0.036,
002053,云南能投,3.72,-1.7,2.722,0.022,
002770,科迪乳业,5.83,1.0,2.712,0.03,
600714,金瑞矿业,2.88,0.94,2.711,0.027,
002250,联化科技,8.89,1.83,2.702,0.02,
600383,金地集团,45.15,0.53,2.692,0.021,
002019,亿帆医药,8.14,1.77,2.685,0.035,
600321,*ST正源,15.11,0.53,2.679,0.026,
601595,上海电影,1.06,4.29,2.67,0.024,
000680,山推股份,10.57,0.88,2.668,0.027,
601608,中信重工,43.0,0.74,2.653,0.025,
002546,新联电子,7.8,0.78,2.64,0.028,
600586,金晶科技,14.44,2.95,2.611,0.025,
002609,捷顺科技,3.67,2.94,2.602,0.036,
002835,同为股份,0.85,0.94,2.6,0.043,
600169,太原重工,25.64,0.86,2.6,0.02,
000838,财信发展,6.32,0.64,2.596,0.041,
002380,科远股份,1.43,2.67,2.592,0.025,
000155,川能动力,9.37,0.51,2.59,0.031,
600249,两面针,5.5,0.25,2.546,0.036,
000688,国城矿业,11.37,0.0,2.54,0.021,
600420,现代制药,5.75,1.25,2.539,0.023,
002657,中科金财,2.76,2.54,2.538,0.039,
002855,捷荣技术,0.83,1.26,2.532,0.034,
000537,广宇发展,5.13,2.23,2.53,0.032,
000939,*ST凯迪,30.38,0.0,2.529,0.055,
002100,天康生物,9.63,0.91,2.525,0.029,
601333,广深铁路,56.52,4.19,2.52,0.023,
600307,酒钢宏兴,62.63,0.99,2.518,0.025,
002235,安妮股份,5.0,1.65,2.503,0.033,
600723,首商股份,6.58,0.77,2.503,0.019,
601519,大智慧,19.88,1.94,2.502,0.034,
002030,达安基因,7.64,-2.23,2.502,0.024,
600887,伊利股份,60.33,1.08,2.491,0.015,
600958,东方证券,51.88,1.6,2.483,0.032,
600698,湖南天雁,7.37,0.0,2.481,0.048,
002330,得利斯,5.02,1.72,2.468,0.034,
600207,安彩高科,6.9,-0.2,2.465,0.048,
002868,绿康生化,0.38,1.34,2.464,0.022,
002088,鲁阳节能,2.08,3.08,2.463,0.027,
600805,悦达投资,8.5,0.99,2.422,0.023,
600439,瑞贝卡,11.32,1.02,2.411,0.033,
002610,爱康科技,42.23,1.18,2.402,0.036,
600812,华北制药,16.31,0.23,2.398,0.02,
002197,证通电子,4.35,1.53,2.397,0.03,
600960,渤海汽车,6.8,0.23,2.395,0.028,
601368,绿城水务,7.36,0.5,2.392,0.018,
000590,启迪古汉,2.23,0.39,2.38,0.039,
600597,光明乳业,12.24,0.61,2.371,0.025,
002216,三全食品,5.72,5.26,2.369,0.025,
600215,长春经开,4.65,0.55,2.36,0.03,
600834,申通地铁,4.77,0.73,2.358,0.027,
600909,华安证券,27.02,2.96,2.353,0.047,
002524,光正集团,5.01,0.42,2.349,0.043,
000520,长航凤凰,10.12,1.32,2.341,0.028,
000065,北方国际,6.29,-1.57,2.337,0.039,
000581,威孚高科,8.36,1.32,2.335,0.019,
600509,天富能源,9.06,1.29,2.329,0.03,
000859,国风塑业,7.39,1.98,2.326,0.032,
600643,爱建集团,14.34,1.2,2.296,0.043,
600835,上海机电,8.07,-2.01,2.294,0.023,
002051,中工国际,11.11,1.13,2.292,0.027,
002563,森马服饰,18.39,1.82,2.291,0.035,
002163,中航三鑫,8.03,1.36,2.29,0.027,
000972,ST中基,7.71,1.12,2.273,0.031,
600636,三爱富,4.47,2.55,2.272,0.026,
600992,贵绳股份,2.45,0.55,2.267,0.024,
600007,中国国贸,10.07,0.48,2.255,0.016,
000802,北京文化,3.86,-1.28,2.253,0.041,
600628,新世界,5.32,0.59,2.244,0.025,
600059,古越龙山,8.09,1.33,2.239,0.016,
002185,华天科技,21.3,3.76,2.222,0.036,
600230,沧州大化,4.12,2.72,2.222,0.029,
000587,金洲慈航,12.13,1.09,2.204,0.053,
600148,长春一东,1.42,1.31,2.176,0.032,
601199,江南水务,9.35,0.53,2.172,0.023,
600990,四创电子,1.37,2.75,2.162,0.026,
000090,天健集团,9.28,0.97,2.157,0.03,
600552,凯盛科技,7.4,2.17,2.156,0.03,
002006,精功科技,4.55,2.94,2.154,0.031,
002108,沧州明珠,14.18,0.0,2.147,0.032,
601108,财通证券,24.07,3.38,2.119,0.043,
000685,中山公用,12.53,1.27,2.119,0.026,
002586,围海股份,6.94,1.25,2.115,0.034,
002203,海亮股份,16.35,0.78,2.095,0.027,
600977,中国电影,5.65,5.12,2.088,0.021,
000408,藏格控股,4.47,0.8,2.076,0.026,
600058,五矿发展,10.72,2.06,2.057,0.025,
600717,天津港,16.75,0.68,2.049,0.02,
600475,华光股份,1.4,1.01,2.049,0.023,
600459,贵研铂业,3.39,-1.52,2.034,0.027,
600587,新华医疗,4.03,3.14,2.018,0.022,
000539,粤电力Ａ,25.54,0.5,2.016,0.029,
600933,爱柯迪,2.38,1.51,2.015,0.028,
002187,广百股份,3.42,1.64,2.01,0.016,
002244,滨江集团,27.03,2.0,2.008,0.031,
000698,沈阳化工,7.86,1.5,2.0,0.021,
002125,湘潭电化,2.59,2.55,1.979,0.025,
601137,博威合金,5.64,1.39,1.97,0.031,
600266,北京城建,15.67,-0.36,1.969,0.029,
002227,奥 特 迅,2.2,-0.47,1.948,0.043,
601008,连云港,10.15,1.27,1.923,0.022,
002325,洪涛股份,9.2,1.27,1.921,0.031,
002636,金安国纪,2.46,1.63,1.916,0.036,
002899,英派斯,0.79,1.35,1.909,0.032,
002789,建艺集团,0.66,2.67,1.891,0.019,
002615,哈尔斯,2.3,1.32,1.891,0.025,
000557,西部创业,5.85,0.0,1.887,0.031,
600448,华纺股份,4.22,1.17,1.879,0.028,
600877,ST嘉陵,6.87,1.15,1.857,0.031,
600168,武汉控股,7.1,1.18,1.856,0.023,
002374,丽鹏股份,7.35,-0.59,1.853,0.032,
002630,华西能源,9.7,-1.19,1.848,0.041,
002280,联络互动,17.12,2.82,1.847,0.037,
600470,六国化工,5.22,0.26,1.824,0.027,
600081,东风科技,3.14,1.56,1.821,0.025,
002599,盛通股份,1.91,3.17,1.812,0.015,
600724,宁波富达,14.45,0.0,1.806,0.023,
000737,*ST南风,5.49,1.77,1.783,0.02,
600422,昆药集团,7.6,2.63,1.782,0.019,
600272,开开实业,1.6,1.07,1.765,0.034,
002376,新北洋,5.75,0.81,1.759,0.044,
600101,明星电力,3.24,0.72,1.757,0.023,
002350,北京科锐,4.83,0.79,1.753,0.036,
000421,南京公用,5.73,2.85,1.741,0.03,
600377,宁沪高速,37.98,1.07,1.712,0.01,
000731,四川美丰,5.91,0.38,1.705,0.024,
600176,中国巨石,35.02,0.79,1.701,0.022,
002839,张家港行,8.46,1.84,1.695,0.032,
002016,世荣兆业,6.87,-0.11,1.695,0.029,
600436,片仔癀,6.03,0.42,1.692,0.017,
000012,南 玻Ａ,17.36,1.18,1.659,0.032,
002091,江苏国泰,9.72,1.84,1.643,0.023,
600027,华电国际,69.96,-0.46,1.633,0.019,
002614,奥佳华,3.22,0.18,1.633,0.028,
000798,中水渔业,3.19,-0.54,1.633,0.036,
002211,宏达新材,4.32,0.4,1.626,0.03,
600497,驰宏锌锗,43.1,0.9,1.609,0.029,
000788,北大医药,5.96,0.71,1.603,0.03,
000020,深华发Ａ,1.81,1.59,1.593,0.026,
000736,中交地产,4.46,0.34,1.592,0.028,
000166,申万宏源,200.28,1.81,1.581,0.025,
600458,时代新材,6.61,0.85,1.579,0.024,
002004,华邦健康,16.87,1.98,1.578,0.019,
002881,美格智能,0.45,-0.71,1.573,0.04,
002304,洋河股份,12.44,3.65,1.566,0.015,
002861,瀛通通讯,0.53,2.3,1.563,0.031,
000030,富奥股份,17.51,-0.51,1.562,0.027,
002621,三垒股份,2.71,-2.93,1.561,0.03,
002150,通润装备,2.74,1.7,1.558,0.03,
002049,紫光国微,6.05,1.95,1.546,0.028,
600369,西南证券,56.45,2.58,1.544,0.039,
002738,中矿资源,1.26,1.56,1.543,0.021,
600684,珠江实业,8.53,0.0,1.542,0.036,
000757,浩物股份,4.52,1.73,1.541,0.051,
002166,莱茵生物,3.54,-0.6,1.539,0.021,
600820,隧道股份,31.44,1.18,1.517,0.023,
600580,卧龙电气,11.11,2.56,1.515,0.025,
600781,辅仁药业,1.78,-0.7,1.494,0.022,
600376,首开股份,25.46,0.73,1.485,0.03,
000066,中国长城,24.91,1.12,1.483,0.027,
002515,金字火腿,8.49,3.24,1.474,0.026,
600197,伊力特,4.41,0.67,1.472,0.021,
600075,新疆天业,8.32,0.83,1.472,0.032,
601579,会稽山,4.0,0.44,1.467,0.025,
600763,通策医疗,3.21,2.19,1.459,0.016,
000887,中鼎股份,12.19,2.5,1.457,0.025,
000965,天保基建,11.1,0.73,1.457,0.024,
002207,ST准油,2.37,0.62,1.452,0.027,
002712,思美传媒,3.08,-0.7,1.447,0.026,
600908,无锡银行,8.04,2.5,1.413,0.025,
000555,神州信息,9.35,0.75,1.412,0.033,
002762,金发拉比,1.9,1.41,1.403,0.041,
600858,银座股份,5.18,1.2,1.402,0.024,
002906,华阳集团,2.02,-1.8,1.397,0.027,
601111,中国国航,94.49,0.5,1.395,0.021,
002307,北新路桥,8.92,1.56,1.384,0.026,
002022,科华生物,4.94,1.87,1.378,0.025,
600397,*ST安煤,9.9,1.86,1.366,0.034,
002232,启明信息,4.04,1.37,1.364,0.026,
002033,丽江旅游,5.49,0.84,1.362,0.023,
000952,广济药业,2.52,-1.35,1.361,0.028,
600315,上海家化,6.71,-0.11,1.358,0.023,
000623,吉林敖东,11.19,1.29,1.352,0.025,
000062,深圳华强,7.06,0.43,1.352,0.033,
002326,永太科技,5.38,2.95,1.323,0.032,
600035,楚天高速,14.91,0.65,1.322,0.023,
002481,双塔食品,11.07,0.33,1.322,0.031,
002236,大华股份,18.35,3.98,1.319,0.043,
600705,中航资本,76.19,0.43,1.312,0.037,
002183,怡 亚 通,21.2,0.94,1.31,0.034,
601188,龙江交通,13.16,1.62,1.289,0.017,
002364,中恒电气,5.15,1.63,1.285,0.02,
600094,大名城,22.77,3.88,1.272,0.038,
000591,太阳能,20.37,3.21,1.27,0.032,
002713,东易日盛,0.77,1.4,1.266,0.024,
002318,久立特材,8.21,0.0,1.255,0.019,
601000,唐山港,55.74,0.41,1.255,0.032,
002305,南国置业,16.23,0.83,1.253,0.055,
002287,奇正藏药,4.06,0.72,1.245,0.022,
002561,徐家汇,3.97,0.87,1.228,0.025,
601086,国芳集团,1.66,1.07,1.228,0.026,
002595,豪迈科技,5.28,1.16,1.219,0.015,
002123,梦网集团,6.45,1.22,1.218,0.018,
002550,千红制药,9.04,0.48,1.211,0.024,
600011,华能国际,105.0,-0.29,1.197,0.017,
000501,鄂武商Ａ,6.77,1.3,1.19,0.02,
600327,大东方,7.37,1.41,1.167,0.023,
002277,友阿股份,14.17,1.46,1.159,0.03,
000510,金路集团,5.49,0.0,1.152,0.027,
600558,大西洋,8.98,0.56,1.136,0.03,
600449,宁夏建材,4.78,0.64,1.135,0.023,
601106,中国一重,65.38,0.37,1.117,0.02,
600984,建设机械,7.86,1.32,1.117,0.015,
600146,商赢环球,2.0,1.33,1.111,0.051,
000545,金浦钛业,9.59,3.32,1.086,0.035,
000826,启迪桑德,11.88,0.99,1.074,0.036,
600708,光明地产,22.25,1.86,1.068,0.034,
600017,日照港,30.76,1.41,1.053,0.02,
002254,泰和新材,6.11,-0.65,1.042,0.01,
002600,领益智造,15.13,0.34,1.033,0.042,
002790,瑞尔特,0.64,0.91,1.029,0.023,
000056,皇庭国际,9.04,-2.78,1.027,0.024,
601216,君正集团,84.38,0.34,1.024,0.027,
002014,永新股份,4.86,-2.15,1.02,0.015,
600562,国睿科技,6.02,0.54,1.018,0.022,
000819,岳阳兴长,2.71,1.03,1.016,0.027,
600738,兰州民百,4.21,-0.49,1.011,0.017,
600882,广泽股份,4.03,-1.0,1.007,0.019,
002529,海源复材,2.0,0.25,1.001,0.021,
000885,城发环境,4.48,2.16,0.997,0.031,
600477,杭萧钢构,16.42,0.74,0.995,0.03,
600521,华海药业,12.36,0.3,0.989,0.028,
002431,棕榈股份,13.25,0.49,0.984,0.041,
600232,金鹰股份,3.65,-0.94,0.975,0.053,
002135,东南网架,8.53,0.78,0.975,0.024,
002003,伟星股份,6.3,0.28,0.972,0.015,
601607,上海医药,19.23,0.44,0.947,0.017,
600525,长园集团,13.06,0.63,0.939,0.039,
600595,中孚实业,17.42,0.47,0.937,0.043,
002191,劲嘉股份,13.02,4.57,0.931,0.024,
002279,久其软件,5.8,1.46,0.923,0.035,
002625,光启技术,4.27,0.0,0.922,0.045,
002864,盘龙药业,0.45,-0.89,0.918,0.048,
600671,天目药业,1.22,-0.96,0.91,0.029,
000978,桂林旅游,3.6,0.36,0.906,0.025,
002412,汉森制药,2.88,0.48,0.886,0.011,
002099,海翔药业,15.92,0.86,0.876,0.019,
000402,金 融 街,29.88,1.16,0.869,0.023,
600499,科达洁能,14.11,2.63,0.86,0.024,
002233,塔牌集团,11.62,-0.92,0.843,0.018,
000413,东旭光电,40.95,0.84,0.837,0.033,
002377,国创高新,4.86,4.97,0.836,0.057,
002873,新天药业,0.65,0.84,0.826,0.027,
002176,江特电机,14.68,3.66,0.816,0.034,
000921,海信家电,9.02,2.09,0.815,0.025,
002866,传艺科技,0.81,1.18,0.811,0.027,
002222,福晶科技,4.23,1.96,0.771,0.033,
002439,启明星辰,5.85,1.37,0.762,0.027,
600284,浦东建设,9.7,1.73,0.759,0.036,
000014,沙河股份,2.02,0.86,0.755,0.039,
600737,中粮糖业,20.52,1.15,0.736,0.017,
002499,科林环保,1.89,2.15,0.728,0.041,
600995,文山电力,4.79,0.73,0.726,0.021,
600350,山东高速,48.11,0.7,0.714,0.026,
002039,黔源电力,3.05,0.31,0.695,0.01,
600479,千金药业,4.19,0.91,0.673,0.023,
002435,长江润发,3.12,0.52,0.672,0.033,
000676,智度股份,3.17,2.33,0.671,0.035,
002198,嘉应制药,4.65,0.81,0.662,0.027,
000039,中集集团,12.68,0.45,0.632,0.021,
000089,深圳机场,20.51,1.68,0.629,0.018,
600208,新湖中宝,85.98,0.95,0.619,0.048,
002242,九阳股份,7.62,0.35,0.616,0.019,
600320,振华重工,33.22,1.57,0.613,0.019,
000791,甘肃电投,9.71,0.8,0.593,0.026,
600694,大商股份,2.94,0.35,0.589,0.015,
000999,华润三九,9.78,0.17,0.583,0.015,
002215,诺 普 信,7.25,1.01,0.58,0.015,
002851,麦格米特,1.27,1.81,0.58,0.028,
600251,冠农股份,7.85,1.93,0.579,0.025,
000927,一汽夏利,15.95,0.58,0.569,0.028,
002783,凯龙股份,1.71,1.76,0.567,0.026,
002336,人人乐,3.39,0.69,0.561,0.034,
002805,丰元股份,0.54,2.19,0.559,0.033,
600545,卓郎智能,6.76,1.2,0.55,0.012,
601117,中国化学,49.33,1.61,0.539,0.016,
600355,精伦电子,4.92,0.26,0.537,0.047,
000025,特 力Ａ,2.71,0.45,0.534,0.044,
000601,韶能股份,10.8,0.26,0.515,0.03,
600487,亨通光电,18.6,1.68,0.508,0.024,
601226,华电重工,11.55,1.27,0.507,0.02,
600268,国电南自,6.35,1.51,0.493,0.026,
600271,航天信息,18.47,-1.83,0.471,0.036,
600963,岳阳林纸,10.43,0.72,0.464,0.031,
600863,内蒙华电,58.08,0.46,0.464,0.023,
600337,美克家居,17.28,0.72,0.46,0.03,
000410,沈阳机床,7.4,2.14,0.453,0.025,
600167,联美控股,8.22,1.35,0.443,0.023,
000951,中国重汽,6.71,-0.27,0.438,0.022,
601098,中南传媒,17.96,2.92,0.432,0.032,
600713,南京医药,8.97,0.89,0.431,0.02,
002642,荣之联,5.16,-0.55,0.416,0.037,
000100,TCL 集团,117.28,2.86,0.4,0.023,
002537,海联金汇,12.08,0.1,0.393,0.015,
600697,欧亚集团,1.55,0.61,0.388,0.016,
002822,中装建设,3.06,0.75,0.375,0.028,
000875,吉电股份,19.54,0.76,0.37,0.025,
002888,惠威科技,0.36,-0.95,0.366,0.037,
600885,宏发股份,7.45,4.86,0.363,0.032,
002386,天原集团,6.72,1.25,0.359,0.027,
000619,海螺型材,3.6,0.52,0.35,0.025,
601330,绿色动力,1.16,1.7,0.346,0.061,
600325,华发股份,21.04,0.65,0.327,0.024,
600069,银鸽投资,16.24,1.24,0.307,0.03,
002069,獐子岛,6.89,0.86,0.289,0.032,
000883,湖北能源,53.46,1.37,0.272,0.019,
601019,山东出版,4.27,3.54,0.251,0.034,
600367,红星发展,2.91,1.32,0.25,0.022,
000088,盐 田 港,19.42,1.6,0.194,0.027,
002727,一心堂,2.99,0.85,0.185,0.03,
002895,川恒股份,0.89,1.29,0.179,0.041,
000911,南宁糖业,3.24,0.33,0.172,0.023,
002900,哈三联,1.45,0.25,0.167,0.027,
002465,海格通信,20.71,1.57,0.129,0.02,
000338,潍柴动力,43.1,1.21,0.128,0.009,
600153,建发股份,28.35,1.72,0.128,0.022,
000048,*ST康达,3.85,0.23,0.127,0.032,
002248,华东数控,2.97,0.47,0.125,0.021,
002745,木林森,5.2,-4.56,0.091,0.041,
002781,奇信股份,0.91,0.69,0.091,0.034,
002905,金逸影视,0.67,2.35,0.089,0.028,
002858,力盛赛车,0.62,1.04,0.055,0.034,
002567,唐人神,7.57,4.33,0.012,0.024,
600795,国电电力,196.5,0.41,0.008,0.012,
601388,怡球资源,20.25,1.47,0.008,0.035,
002023,海特高新,6.59,1.69,0.003,0.031,
601005,重庆钢铁,83.8,0.54,0.003,0.028,
002516,旷达科技,9.43,0.66,-0.0,0.04,
600425,青松建化,13.79,0.63,-0.002,0.024,
002521,齐峰新材,4.25,0.88,-0.002,0.02,
600322,天房发展,11.06,0.78,-0.003,0.029,
600841,上柴股份,5.22,0.28,-0.005,0.036,
002109,兴化股份,5.45,1.07,-0.006,0.029,
601158,重庆水务,48.0,0.55,-0.007,0.012,
000585,*ST东电,6.09,-0.96,-0.007,0.037,
600919,江苏银行,60.08,0.78,-0.009,0.011,
601016,节能风电,41.56,0.81,-0.009,0.027,
002523,天桥起重,13.5,0.66,-0.011,0.023,
002062,宏润建设,9.59,1.0,-0.014,0.015,
601633,长城汽车,60.28,0.81,-0.014,0.017,
600308,华泰股份,11.68,1.1,-0.014,0.024,
002043,兔 宝 宝,6.94,-0.36,-0.019,0.033,
000046,泛海控股,50.93,1.38,-0.022,0.048,
002747,埃斯顿,7.26,1.67,-0.087,0.039,
600892,大晟文化,2.52,0.0,-0.116,0.01,
002136,安 纳 达,2.14,0.86,-0.118,0.028,
002008,大族激光,9.93,3.02,-0.125,0.028,
000810,创维数字,9.7,5.71,-0.146,0.032,
600242,中昌数据,3.04,-0.15,-0.16,0.02,
002470,金正大,27.26,1.01,-0.164,0.031,
000554,泰山石油,3.63,2.38,-0.171,0.034,
600149,ST坊展,3.8,0.96,-0.192,0.023,
600444,国机通用,1.46,-0.49,-0.203,0.042,
000833,粤桂股份,3.78,1.02,-0.206,0.024,
002643,万润股份,8.92,0.54,-0.207,0.019,
600722,金牛化工,6.8,0.83,-0.21,0.033,
002582,好想你,2.61,0.25,-0.222,0.025,
002223,鱼跃医疗,8.55,1.39,-0.225,0.016,
000970,中科三环,10.65,1.68,-0.233,0.028,
002653,海思科,4.55,-1.56,-0.249,0.015,
600973,宝胜股份,8.95,-0.52,-0.254,0.016,
000415,渤海租赁,35.48,1.03,-0.263,0.034,
002681,奋达科技,11.05,-0.49,-0.263,0.032,
002391,长青股份,2.38,1.36,-0.265,0.025,
000407,胜利股份,7.46,1.29,-0.266,0.03,
600975,新五丰,6.53,2.27,-0.274,0.024,
000681,视觉中国,3.1,0.56,-0.276,0.03,
002917,金奥博,0.28,0.86,-0.307,0.055,
600792,云煤能源,9.9,1.72,-0.33,0.031,
000725,京东方Ａ,338.6,3.66,-0.343,0.028,
601021,春秋航空,8.0,0.17,-0.35,0.019,
600999,招商证券,49.04,1.83,-0.352,0.023,
000541,佛山照明,10.72,1.85,-0.357,0.025,
001965,招商公路,5.55,0.84,-0.359,0.017,
000768,中航飞机,27.69,1.07,-0.388,0.019,
002730,电光科技,2.9,3.78,-0.389,0.03,
600026,中远海能,27.36,3.98,-0.395,0.023,
002186,全 聚 德,3.06,0.93,-0.396,0.021,
600257,大湖股份,4.27,-1.49,-0.426,0.042,
000820,神雾节能,2.88,0.0,-0.431,0.04,
000777,中核科技,3.83,0.0,-0.434,0.034,
000799,酒鬼酒,3.25,1.09,-0.441,0.013,
600987,航民股份,6.35,0.8,-0.459,0.02,
000617,中油资本,2.88,1.39,-0.459,0.034,
002530,金财互联,3.39,2.27,-0.46,0.039,
002357,富临运业,3.13,0.64,-0.482,0.04,
002668,奥马电器,6.54,3.24,-0.485,0.036,
