,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
82,000411.SZ,英特集团,医药商业,2.0,-0.326,-0.654,4.609,263479.979
2444,600370.SH,三房巷,纺织,2.0,-0.32,-0.649,4.902,255915.3978
1234,002780.SZ,三夫户外,其他商业,1.0,-0.643,-0.643,4.013,129503.452
2094,300719.SZ,安达维尔,航空,2.0,-0.305,-0.642,4.801,93470.5233
1266,002816.SZ,和科达,专用机械,2.0,-0.296,-0.642,4.052,101464.8192
546,002084.SZ,海鸥住工,家居用品,3.0,-0.208,-0.642,2.586,237007.461
129,000537.SZ,广宇发展,区域地产,2.0,-0.308,-0.641,5.548,332063.6759
178,000600.SZ,建投能源,火力发电,3.0,-0.21,-0.634,3.987,710708.7702
256,000709.SZ,河钢股份,普钢,3.0,-0.21,-0.633,4.459,3482341.5164
2312,600215.SH,长春经开,园区开发,2.0,-0.307,-0.631,3.177,377606.6986
80,000409.SZ,*ST地矿,综合类,1.0,-0.63,-0.63,3.594,198759.3096
3150,603021.SH,山东华鹏,玻璃,1.0,-0.625,-0.625,3.302,207333.3492
130,000538.SZ,云南白药,中成药,3.0,-0.206,-0.622,2.31,8856001.2247
1064,002604.SZ,*ST龙力,食品,2.0,-0.297,-0.617,4.348,85356.6655
367,000881.SZ,中广核技,综合类,3.0,-0.187,-0.613,4.192,260305.968
2676,600660.SH,福耀玻璃,汽车配件,1.0,-0.612,-0.612,2.586,5005462.8437
1536,300149.SZ,量子生物,食品,1.0,-0.602,-0.602,2.909,687937.7025
2917,600969.SH,郴电国际,水力发电,4.0,-0.143,-0.602,3.939,253854.632
1795,300411.SZ,金盾股份,专用机械,3.0,-0.187,-0.602,5.576,159921.3373
672,002210.SZ,飞马国际,仓储物流,2.0,-0.22,-0.595,6.287,578663.7925
3252,603220.SH,贝通信,通信设备,1.0,-0.594,-0.594,5.667,343248.6
1314,002867.SZ,周大生,服饰,2.0,-0.294,-0.593,3.015,507003.511
1032,002572.SZ,索菲亚,家居用品,3.0,-0.189,-0.593,4.176,1225782.099
31,000038.SZ,深大通,广告包装,3.0,-0.19,-0.591,5.869,256253.0119
1027,002567.SZ,唐人神,饲料,1.0,-0.584,-0.584,4.348,672397.2772
1580,300194.SZ,福安药业,化学制药,2.0,-0.247,-0.58,3.207,211706.0602
3159,603031.SH,安德利,百货,2.0,-0.279,-0.58,3.331,69324.6924
2299,600199.SH,金种子酒,白酒,4.0,-0.142,-0.574,4.038,300674.2761
1719,300333.SZ,兆日科技,元器件,2.0,-0.246,-0.573,4.268,299129.1406
724,002263.SZ,*ST东南,塑料,4.0,-0.13,-0.568,4.0,341861.5382
795,002334.SZ,英威腾,电气设备,3.0,-0.176,-0.568,4.571,317845.2936
2522,600483.SH,福能股份,火力发电,1.0,-0.567,-0.567,3.991,1415264.9235
201,000629.SZ,攀钢钒钛,小金属,2.0,-0.273,-0.565,4.261,1749540.0222
3466,603733.SH,仙鹤股份,造纸,2.0,-0.273,-0.562,4.583,103292.0
1825,300441.SZ,鲍斯股份,机床制造,2.0,-0.276,-0.561,3.949,182680.1207
492,002030.SZ,达安基因,生物制药,3.0,-0.18,-0.561,6.303,863106.4537
2922,600976.SH,健民集团,中成药,1.0,-0.552,-0.552,2.961,255855.3634
564,002102.SZ,ST冠福,化学制药,2.0,-0.255,-0.546,1.648,368433.3806
71,000333.SZ,美的集团,家用电器,1.0,-0.545,-0.545,7.805,31632351.7469
1052,002592.SZ,八菱科技,汽车配件,1.0,-0.543,-0.543,1.836,504233.8663
330,000816.SZ,*ST慧业,农用机械,2.0,-0.261,-0.541,3.261,253892.7197
1765,300381.SZ,溢多利,生物制药,1.0,-0.538,-0.538,7.143,356571.5145
844,002383.SZ,合众思壮,通信设备,2.0,-0.228,-0.536,5.385,665980.8764
1960,300580.SZ,贝斯特,汽车配件,2.0,-0.256,-0.533,2.68,113967.4336
1171,002713.SZ,东易日盛,装修装饰,2.0,-0.258,-0.529,4.196,441061.404
2955,601015.SH,陕西黑猫,焦炭加工,2.0,-0.256,-0.524,3.866,663164.2104
61,000150.SZ,宜华健康,医疗保健,1.0,-0.52,-0.519,2.524,678183.2182
3166,603039.SH,泛微网络,软件服务,1.0,-0.518,-0.518,3.931,358708.192
2869,600871.SH,*ST油服,石油开采,4.0,-0.129,-0.518,4.167,2408532.199
2488,600426.SH,华鲁恒升,农药化肥,2.0,-0.24,-0.507,5.895,2353341.54
2857,600859.SH,王府井,百货,3.0,-0.163,-0.507,3.312,639271.2155
1466,300079.SZ,数码科技,通信设备,4.0,-0.111,-0.498,5.0,507817.4707
2889,600892.SH,大晟文化,影视音像,1.0,-0.497,-0.497,4.16,337769.7533
2551,600517.SH,置信电气,电气设备,3.0,-0.164,-0.496,4.738,522699.3618
1392,300004.SZ,南风股份,电气设备,1.0,-0.496,-0.496,4.738,187253.4649
2258,600153.SH,建发股份,商贸代理,3.0,-0.16,-0.494,5.093,2398579.6484
677,002215.SZ,诺普信,农药化肥,2.0,-0.239,-0.489,3.115,456169.4329
1263,002812.SZ,恩捷股份,广告包装,1.0,-0.488,-0.488,7.059,693764.9355
1281,002831.SZ,裕同科技,广告包装,1.0,-0.482,-0.482,2.132,629613.7457
3190,603086.SH,先达股份,农药化肥,3.0,-0.149,-0.479,3.767,187738.0806
3173,603055.SH,台华新材,纺织,1.0,-0.477,-0.477,2.318,128992.7424
462,001979.SZ,招商蛇口,全国地产,1.0,-0.475,-0.475,4.201,5244296.0716
2545,600510.SH,黑牡丹,全国地产,3.0,-0.153,-0.475,3.025,677470.4812
2660,600641.SH,万业企业,区域地产,2.0,-0.231,-0.47,3.025,878713.0353
371,000886.SZ,海南高速,路桥,2.0,-0.212,-0.468,3.529,426136.8971
3061,601636.SH,旗滨集团,玻璃,3.0,-0.149,-0.466,4.684,1166233.7928
3530,603886.SH,元祖股份,食品,1.0,-0.465,-0.465,2.01,264478.038
1333,002887.SZ,绿茵生态,环境保护,3.0,-0.139,-0.463,7.438,110985.472
3027,601366.SH,利群股份,百货,2.0,-0.219,-0.455,4.11,324919.2724
1373,002931.SZ,锋龙股份,汽车配件,3.0,-0.143,-0.455,4.021,75881.3
2182,600068.SH,葛洲坝,建筑施工,3.0,-0.147,-0.453,6.07,3218739.411
2281,600179.SH,安通控股,仓储物流,2.0,-0.219,-0.451,5.74,471547.6017
1944,300562.SZ,乐心医疗,医疗保健,3.0,-0.133,-0.451,5.53,99036.2302
2933,600987.SH,航民股份,纺织,3.0,-0.146,-0.447,3.255,584485.2
261,000715.SZ,中兴商业,百货,3.0,-0.142,-0.446,3.284,192767.391
2737,600726.SH,华电能源,火力发电,2.0,-0.21,-0.444,4.018,357579.3102
627,002165.SZ,红宝丽,化工原料,1.0,-0.444,-0.443,2.673,243116.5775
2686,600673.SH,东阳光科,铝,4.0,-0.104,-0.442,2.111,2259753.2302
2806,600801.SH,华新水泥,水泥,1.0,-0.439,-0.439,4.35,1843401.6609
2674,600657.SH,信达地产,全国地产,2.0,-0.215,-0.438,6.374,737742.0539
228,000672.SZ,上峰水泥,水泥,3.0,-0.142,-0.437,4.057,772112.1614
62,000151.SZ,中成股份,商贸代理,2.0,-0.2,-0.436,6.042,322784.744
1433,300045.SZ,华力创通,电脑设备,2.0,-0.202,-0.435,4.044,387701.8781
24,000030.SZ,富奥股份,汽车配件,1.0,-0.434,-0.434,3.486,831517.0061
1238,002785.SZ,万里石,其他建材,2.0,-0.208,-0.423,3.719,194318.509
2205,600093.SH,易见股份,仓储物流,2.0,-0.178,-0.421,7.294,1139284.2125
2982,601127.SH,小康股份,汽车配件,2.0,-0.204,-0.418,2.338,377030.6173
2236,600126.SH,杭钢股份,普钢,3.0,-0.136,-0.417,3.557,596515.4786
2594,600568.SH,中珠医疗,区域地产,2.0,-0.17,-0.413,5.809,399061.8134
1231,002777.SZ,久远银海,软件服务,3.0,-0.129,-0.411,7.611,459200.0
2547,600512.SH,腾达建设,建筑施工,3.0,-0.132,-0.405,5.285,398186.4485
689,002227.SZ,奥特迅,电气设备,1.0,-0.399,-0.399,4.888,287852.3568
3305,603337.SH,杰克股份,纺织机械,1.0,-0.394,-0.394,5.215,323833.102
2474,600405.SH,动力源,电气设备,2.0,-0.181,-0.393,6.509,298768.7419
2780,600771.SH,广誉远,中成药,1.0,-0.393,-0.393,6.136,894218.6929
583,002121.SZ,科陆电子,电器仪表,1.0,-0.385,-0.385,6.371,498995.1665
3479,603779.SH,威龙股份,红黄药酒,3.0,-0.123,-0.382,4.068,139973.9502
2413,600331.SH,宏达股份,铅锌,2.0,-0.182,-0.382,9.962,583184.0
2695,600682.SH,南京新百,百货,3.0,-0.117,-0.378,5.223,1110323.2001
315,000797.SZ,中国武夷,全国地产,3.0,-0.117,-0.375,3.947,718594.1794
2283,600182.SH,S佳通,汽车配件,3.0,-0.124,-0.375,3.576,280670.0
967,002506.SZ,协鑫集成,电气设备,1.0,-0.374,-0.374,2.251,2750288.0
87,000418.SZ,小天鹅A,家用电器,1.0,-0.369,-0.369,5.389,2500421.3606
992,002532.SZ,新界泵业,农用机械,2.0,-0.178,-0.368,3.506,211987.0133
2285,600184.SH,光电股份,专用机械,2.0,-0.157,-0.368,4.244,574899.7334
2341,600247.SH,*ST成城,商贸代理,1.0,-0.366,-0.366,2.569,188070.8544
2263,600159.SH,大龙地产,区域地产,2.0,-0.174,-0.365,5.128,238210.9276
263,000717.SZ,韶钢松山,普钢,2.0,-0.16,-0.36,4.882,1403319.7643
3121,601985.SH,中国核电,新型电力,3.0,-0.117,-0.358,7.72,9339258.0
3164,603037.SH,凯众股份,汽车配件,3.0,-0.114,-0.357,2.968,124055.2884
2965,601068.SH,中铝国际,建筑施工,2.0,-0.162,-0.357,5.914,174880.8402
954,002493.SZ,荣盛石化,化纤,3.0,-0.113,-0.357,2.33,6059249.295
959,002498.SZ,汉缆股份,电气设备,2.0,-0.174,-0.356,5.357,981136.2998
2986,601139.SH,深圳燃气,供气供热,3.0,-0.112,-0.344,3.103,1707098.1102
2948,601006.SH,大秦铁路,铁路,2.0,-0.17,-0.343,2.87,13320645.1759
278,000735.SZ,罗牛山,农业综合,1.0,-0.327,-0.327,3.279,1335100.9329
1763,300379.SZ,东方通,软件服务,1.0,-0.322,-0.322,7.585,384521.066
2766,600756.SH,浪潮软件,软件服务,3.0,-0.083,-0.321,6.113,641391.4322
2573,600543.SH,莫高股份,红黄药酒,3.0,-0.104,-0.314,4.409,212902.56
2158,600033.SH,福建高速,路桥,3.0,-0.103,-0.314,3.459,902907.6
1989,300610.SZ,晨化股份,化工原料,3.0,-0.098,-0.307,3.613,67051.6296
302,000780.SZ,平庄能源,煤炭开采,1.0,-0.291,-0.291,4.082,362107.3577
1819,300435.SZ,中泰股份,机械基件,2.0,-0.127,-0.291,3.207,109186.9886
3112,601939.SH,建设银行,银行,3.0,-0.095,-0.287,6.187,7080119.3132
1509,300122.SZ,智飞生物,生物制药,1.0,-0.276,-0.276,6.717,3687015.0041
3015,601288.SH,农业银行,银行,3.0,-0.09,-0.271,5.435,114093454.0348
1676,300290.SZ,荣科科技,软件服务,3.0,-0.066,-0.271,5.17,247929.9352
3572,603977.SH,国泰集团,化工原料,3.0,-0.083,-0.267,4.424,137066.608
3087,601857.SH,中国石油,石油开采,3.0,-0.086,-0.264,3.699,127108831.0871
873,002412.SZ,汉森制药,中成药,1.0,-0.261,-0.261,3.207,453900.025
15,000019.SZ,深深宝A,软饮料,3.0,-0.081,-0.261,4.194,330683.9356
2753,600742.SH,一汽富维,汽车配件,1.0,-0.26,-0.26,3.307,602587.8619
2473,600403.SH,大有能源,煤炭开采,1.0,-0.253,-0.253,3.553,975451.46
2436,600361.SH,华联综超,超市连锁,3.0,-0.072,-0.251,4.774,277641.9018
3548,603917.SH,合力科技,汽车配件,2.0,-0.115,-0.251,4.03,99439.553
3376,603578.SH,三星新材,玻璃,2.0,-0.11,-0.248,3.486,66288.2
1746,300360.SZ,炬华科技,电器仪表,3.0,-0.081,-0.247,4.342,279418.9323
425,000959.SZ,首钢股份,普钢,3.0,-0.081,-0.245,3.931,1254840.5221
2797,600791.SH,京能置业,全国地产,2.0,-0.103,-0.239,4.546,197661.0852
3093,601872.SH,招商轮船,水运,3.0,-0.065,-0.235,4.706,2100810.205
208,000637.SZ,茂化实华,石油加工,2.0,-0.111,-0.233,3.738,162723.7653
1398,300010.SZ,立思辰,软件服务,1.0,-0.222,-0.222,10.022,694052.2061
736,002275.SZ,桂林三金,中成药,3.0,-0.071,-0.22,5.429,766483.0826
1048,002588.SZ,史丹利,农药化肥,2.0,-0.083,-0.219,4.835,348042.0803
482,002020.SZ,京新药业,化学制药,3.0,-0.064,-0.216,5.64,573192.9641
399,000921.SZ,海信家电,家用电器,3.0,-0.066,-0.213,4.167,879484.1884
1738,300352.SZ,北信源,软件服务,2.0,-0.085,-0.212,9.767,565373.2601
1717,300331.SZ,苏大维格,元器件,2.0,-0.07,-0.212,3.534,194961.6521
1465,300078.SZ,思创医惠,元器件,2.0,-0.089,-0.211,7.603,743148.8751
3065,601677.SH,明泰铝业,铝,2.0,-0.103,-0.206,4.428,582666.1148
2451,600378.SH,天科股份,化工原料,3.0,-0.063,-0.203,3.959,304325.931
1769,300385.SZ,雪浪环境,环境保护,3.0,-0.066,-0.2,3.676,89834.6009
246,000695.SZ,滨海能源,供气供热,1.0,-0.196,-0.196,4.799,237241.8327
2280,600178.SH,东安动力,汽车配件,3.0,-0.062,-0.196,3.726,244440.32
2884,600887.SH,伊利股份,乳制品,2.0,-0.098,-0.196,3.961,16011494.3235
466,002004.SZ,华邦健康,化学制药,3.0,-0.061,-0.193,3.675,904257.229
2565,600532.SH,宏达矿业,普钢,1.0,-0.19,-0.191,4.008,281255.8174
2701,600688.SH,上海石化,石油加工,3.0,-0.061,-0.189,3.605,4001532.171
652,002190.SZ,成飞集成,汽车配件,2.0,-0.09,-0.188,5.66,579916.4818
2528,600490.SH,鹏欣资源,铜,1.0,-0.181,-0.181,5.808,869468.5374
3034,601398.SH,工商银行,银行,1.0,-0.18,-0.18,6.306,159071205.398
521,002059.SZ,云南旅游,旅游景点,3.0,-0.052,-0.178,3.381,424590.4867
3080,601800.SH,中国交建,建筑施工,3.0,-0.055,-0.176,7.564,14366868.9248
2332,600236.SH,桂冠电力,水力发电,3.0,-0.058,-0.174,2.613,3571323.4811
3522,603877.SH,太平鸟,服饰,3.0,-0.056,-0.169,4.684,371915.9805
3278,603299.SH,苏盐井神,化工原料,1.0,-0.168,-0.168,5.219,349650.0
2953,601011.SH,宝泰隆,焦炭加工,2.0,-0.075,-0.164,5.272,1021901.7059
3205,603113.SH,金能科技,化工原料,3.0,-0.045,-0.16,4.98,433747.8883
1985,300606.SZ,金太阳,矿物制品,1.0,-0.159,-0.159,3.818,63800.9542
432,000967.SZ,盈峰环境,环境保护,3.0,-0.048,-0.158,3.962,752636.7875
2477,600409.SH,三友化工,化工原料,2.0,-0.062,-0.158,4.897,1352782.0875
2655,600636.SH,三爱富,化工原料,3.0,-0.042,-0.156,9.07,623476.9546
1309,002862.SZ,实丰文化,文教休闲,1.0,-0.151,-0.151,5.404,86905.24
3114,601952.SH,苏垦农发,种植业,2.0,-0.066,-0.141,3.672,300428.8233
2234,600123.SH,兰花科创,煤炭开采,2.0,-0.069,-0.141,4.661,846518.4
3541,603901.SH,永创智能,专用机械,3.0,-0.038,-0.139,6.267,140392.0
2731,600720.SH,祁连山,水泥,2.0,-0.067,-0.138,4.161,582898.1779
2881,600884.SH,杉杉股份,综合类,2.0,-0.055,-0.134,5.645,1291738.3286
2224,600113.SH,浙江东日,区域地产,3.0,-0.027,-0.128,9.962,274314.6
1105,002645.SZ,华宏科技,专用机械,2.0,-0.051,-0.127,5.197,252557.1036
2703,600690.SH,青岛海尔,家用电器,1.0,-0.125,-0.125,4.637,10182662.5541
235,000681.SZ,视觉中国,互联网,3.0,-0.036,-0.119,8.284,844147.736
3453,603712.SH,七一二,通信设备,1.0,-0.117,-0.117,4.583,178000.0
461,001965.SZ,招商公路,路桥,2.0,-0.057,-0.117,4.935,495465.7476
2455,600382.SH,广东明珠,商贸代理,3.0,-0.029,-0.116,4.546,306546.7002
1054,002594.SZ,比亚迪,汽车整车,1.0,-0.116,-0.116,6.13,6286748.3443
2492,600435.SH,北方导航,专用机械,2.0,-0.047,-0.116,4.983,1349323.92
1306,002859.SZ,洁美科技,元器件,1.0,-0.115,-0.115,4.16,393826.4406
3255,603225.SH,新凤鸣,化纤,3.0,-0.036,-0.114,3.879,216721.4875
1524,300137.SZ,先河环保,环境保护,2.0,-0.034,-0.113,5.662,442143.5825
523,002061.SZ,浙江交科,化工原料,1.0,-0.112,-0.112,3.136,533017.8426
3082,601808.SH,中海油服,石油开采,3.0,-0.03,-0.11,6.167,2853891.152
2175,600060.SH,海信电器,家用电器,2.0,-0.042,-0.109,5.257,1257450.4543
384,000902.SZ,新洋丰,农药化肥,2.0,-0.05,-0.105,2.301,1147090.0875
1232,002778.SZ,高科石化,石油加工,1.0,-0.103,-0.103,3.04,178219.0
1806,300422.SZ,博世科,环境保护,3.0,-0.017,-0.096,6.142,292594.2963
3335,603399.SH,吉翔股份,小金属,2.0,-0.046,-0.092,5.443,580701.8918
2874,600876.SH,洛阳玻璃,玻璃,1.0,-0.084,-0.084,3.375,320664.4219
1826,300442.SZ,普丽盛,轻工机械,1.0,-0.075,-0.075,5.078,101515.9294
664,002202.SZ,金风科技,电气设备,1.0,-0.074,-0.074,9.993,4210840.3589
1374,002932.SZ,明德生物,医疗保健,3.0,-0.014,-0.071,4.479,73776.344
1215,002760.SZ,凤形股份,机械基件,2.0,-0.018,-0.064,3.367,117955.0497
2793,600785.SH,新华百货,百货,2.0,-0.024,-0.059,3.756,398916.103
1291,002842.SZ,翔鹭钨业,小金属,2.0,-0.024,-0.058,5.476,131439.75
3458,603721.SH,中广天择,影视音像,1.0,-0.054,-0.054,4.413,91851.4301
3214,603129.SH,春风动力,摩托车,1.0,-0.053,-0.053,3.191,126443.8728
2105,300731.SZ,科创新源,橡胶,1.0,-0.038,-0.038,3.347,159574.0289
3234,603180.SH,金牌厨柜,家居用品,1.0,-0.015,-0.015,4.851,125379.3346
3274,603288.SH,海天味业,食品,3.0,0.007,-0.013,3.321,21170895.6256
337,000825.SZ,太钢不锈,特种钢,3.0,0.006,0.0,5.063,2836644.8774
720,002259.SZ,ST升达,供气供热,1.0,0.0,0.0,3.54,169340.0822
2704,600691.SH,阳煤化工,农药化肥,3.0,0.006,-0.0,4.231,475981.9355
1436,300048.SZ,合康新能,电气设备,2.0,0.011,0.0,4.478,281930.4678
352,000852.SZ,石化机械,化工机械,2.0,0.01,-0.0,6.242,498863.5135
2539,600503.SH,华丽家族,区域地产,1.0,0.0,0.0,4.546,663348.06
2882,600885.SH,宏发股份,电气设备,3.0,0.002,0.0,3.954,2016814.2828
609,002147.SZ,ST新光,区域地产,2.0,0.017,0.0,4.396,153041.2973
2722,600711.SH,盛屯矿业,小金属,1.0,0.0,0.0,7.76,914698.9584
380,000898.SZ,鞍钢股份,普钢,2.0,0.003,0.0,4.428,3480330.9493
727,002266.SZ,浙富控股,电气设备,3.0,0.006,-0.0,4.286,708857.5496
731,002270.SZ,华明装备,电气设备,1.0,0.0,0.0,3.32,390892.0963
3372,603567.SH,珍宝岛,中成药,3.0,0.002,0.0,3.843,1078433.2
2616,600592.SH,龙溪股份,机械基件,1.0,0.0,0.0,3.863,279287.9461
2074,300697.SZ,电工合金,铜,2.0,0.007,-0.0,5.099,63232.0
3221,603157.SH,拉夏贝尔,服饰,1.0,0.0,0.0,3.713,126265.4214
1038,002578.SZ,闽发铝业,铝,1.0,0.0,0.0,3.509,199453.512
2734,600723.SH,首商股份,百货,3.0,0.003,-0.0,3.828,446171.1576
2796,600790.SH,轻纺城,商品城,3.0,0.004,-0.0,4.282,606837.4442
2319,600222.SH,太龙药业,中成药,1.0,0.0,0.0,2.123,245458.5996
1010,002550.SZ,千红制药,生物制药,3.0,0.005,0.0,4.067,393131.2182
2812,600808.SH,马钢股份,普钢,3.0,0.002,0.0,5.121,2327422.9625
1002,002542.SZ,中化岩土,建筑施工,3.0,0.002,-0.0,7.045,456212.1571
1572,300185.SZ,通裕重工,工程机械,2.0,0.014,0.0,5.465,529095.9275
1011,002551.SZ,尚荣医疗,医疗保健,3.0,0.006,0.0,4.981,243158.6833
594,002132.SZ,恒星科技,钢加工,2.0,0.01,0.0,3.472,373715.3143
559,002097.SZ,山河智能,工程机械,3.0,0.012,0.0,3.906,559805.494
247,000697.SZ,炼石航空,航空,1.0,0.0,0.0,4.355,697361.3411
2487,600425.SH,青松建化,水泥,3.0,0.011,-0.0,6.991,485334.1103
227,000671.SZ,阳光城,区域地产,1.0,0.0,0.0,6.071,2498317.6262
2268,600165.SH,新日恒力,钢加工,1.0,0.0,0.0,5.208,345866.3064
2269,600166.SH,福田汽车,汽车整车,1.0,0.0,0.0,5.851,1327356.1267
665,002203.SZ,海亮股份,铜,2.0,0.0,0.0,3.934,1338113.3752
237,000683.SZ,远兴能源,化工原料,1.0,0.0,0.0,4.135,792010.5473
2316,600219.SH,南山铝业,铝,2.0,0.009,0.0,6.087,2388110.8446
2486,600423.SH,*ST柳化,农药化肥,2.0,0.002,-0.0,2.306,283536.7342
1978,300599.SZ,雄塑科技,塑料,3.0,0.01,0.0,3.286,105375.941
1131,002671.SZ,龙泉股份,其他建材,1.0,0.0,0.0,3.057,159418.2922
976,002515.SZ,金字火腿,食品,2.0,0.001,0.0,6.067,400930.4441
2913,600963.SH,岳阳林纸,造纸,2.0,0.007,0.0,4.964,463162.6617
822,002361.SZ,神剑股份,化工原料,2.0,0.019,0.0,4.612,265913.174
940,002479.SZ,富春环保,火力发电,3.0,0.008,-0.0,6.085,415863.9463
2936,600992.SH,贵绳股份,钢加工,1.0,0.0,0.0,3.971,211757.76
134,000543.SZ,皖能电力,火力发电,3.0,0.005,0.0,4.624,972185.0161
202,000630.SZ,铜陵有色,铜,2.0,0.004,-0.0,9.813,2246731.4042
2376,600289.SH,*ST信通,软件服务,3.0,0.002,-0.0,4.247,152799.1247
2219,600108.SH,亚盛集团,农业综合,2.0,0.005,0.0,4.746,601596.7724
758,002297.SZ,博云新材,矿物制品,2.0,0.013,-0.0,3.812,281496.9145
75,000402.SZ,金融街,全国地产,3.0,0.009,-0.0,5.285,2321548.0444
1164,002705.SZ,新宝股份,家用电器,2.0,0.006,0.0,2.624,871811.9426
2938,600995.SH,文山电力,水力发电,3.0,0.003,0.0,4.229,365594.1696
2091,300716.SZ,国立科技,塑料,3.0,0.003,-0.0,3.832,101669.55
2154,600028.SH,中国石化,石油加工,3.0,0.001,-0.0,3.231,58003567.0249
3161,603033.SH,三维股份,橡胶,2.0,0.001,-0.0,1.25,125420.4
840,002379.SZ,宏创控股,铝,3.0,0.001,-0.0,5.405,325028.1773
3500,603822.SH,嘉澳环保,环境保护,1.0,0.0,0.0,2.838,133874.4707
745,002284.SZ,亚太股份,汽车配件,1.0,0.0,0.0,4.918,351231.8653
90,000421.SZ,南京公用,供气供热,2.0,0.01,0.0,3.636,293767.8771
865,002404.SZ,嘉欣丝绸,纺织,3.0,0.001,-0.0,3.612,251685.8916
881,002420.SZ,毅昌股份,塑料,2.0,0.004,-0.0,3.746,141018.2791
3022,601330.SH,绿色动力,环境保护,3.0,0.004,-0.0,4.299,152222.0
3333,603396.SH,金辰股份,专用机械,1.0,0.027,0.027,9.995,130285.977
469,002007.SZ,华兰生物,生物制药,1.0,0.028,0.028,3.691,2953719.5829
3280,603301.SH,振德医疗,医疗保健,1.0,0.032,0.032,4.772,82875.0
2039,300662.SZ,科锐国际,综合类,3.0,0.02,0.035,4.125,272185.6059
3488,603801.SH,志邦家居,家居用品,1.0,0.039,0.039,4.316,223293.3806
1733,300347.SZ,泰格医药,医疗保健,1.0,0.04,0.039,3.656,1893030.7237
1356,002912.SZ,中新赛克,软件服务,3.0,0.028,0.041,4.002,521153.74
2763,600753.SH,东方银星,批发业,1.0,0.062,0.062,3.514,214912.0
1289,002840.SZ,华统股份,食品,2.0,0.033,0.065,4.433,235071.197
1241,002788.SZ,鹭燕医药,医药商业,2.0,0.047,0.072,3.977,268847.807
1517,300130.SZ,新国都,电脑设备,3.0,0.034,0.075,10.0,490073.1534
2694,600681.SH,百川能源,供气供热,1.0,0.08,0.08,5.887,462739.1482
2620,600596.SH,新安股份,农药化肥,2.0,0.065,0.084,4.686,849659.9759
1347,002902.SZ,铭普光磁,元器件,2.0,0.045,0.086,4.077,175266.875
79,000408.SZ,藏格控股,农药化肥,1.0,0.086,0.086,3.63,535512.7284
1106,002646.SZ,青青稞酒,白酒,3.0,0.034,0.089,4.178,527400.0
3170,603043.SH,广州酒家,食品,1.0,0.1,0.1,3.379,387817.3222
1772,300388.SZ,国祯环保,环境保护,3.0,0.039,0.102,3.673,546927.66
3138,603008.SH,喜临门,家居用品,1.0,0.104,0.104,4.891,322116.48
702,002240.SZ,威华股份,家居用品,1.0,0.108,0.108,4.104,472989.8535
3543,603906.SH,龙蟠科技,化工原料,1.0,0.108,0.108,3.125,89312.4461
885,002424.SZ,贵州百灵,中成药,3.0,0.04,0.11,4.491,694863.5376
2514,600475.SH,华光股份,专用机械,3.0,0.041,0.113,4.27,130379.8036
1083,002623.SZ,亚玛顿,玻璃,1.0,0.116,0.117,3.316,283402.758
210,000639.SZ,西王食品,食品,3.0,0.048,0.122,3.537,654596.0377
2034,300657.SZ,弘信电子,元器件,2.0,0.104,0.123,1.35,254200.3023
3240,603188.SH,亚邦股份,染料涂料,2.0,0.07,0.124,4.084,484416.0
2748,600737.SH,中粮糖业,食品,3.0,0.045,0.129,5.398,1682538.4471
958,002497.SZ,雅化集团,化工原料,1.0,0.13,0.13,4.799,658397.8086
1262,002811.SZ,亚泰国际,装修装饰,1.0,0.13,0.13,4.289,72225.0
3054,601611.SH,中国核建,建筑施工,3.0,0.05,0.135,5.277,748280.4
3384,603589.SH,口子窖,白酒,3.0,0.073,0.135,3.164,2758200.0
2536,600500.SH,中化国际,商贸代理,3.0,0.053,0.137,4.775,1599753.7313
512,002050.SZ,三花智控,机械基件,3.0,0.059,0.137,5.075,2850671.4742
2408,600326.SH,西藏天路,建筑施工,1.0,0.14,0.14,4.196,644711.46
2146,600019.SH,宝钢股份,普钢,3.0,0.049,0.14,5.874,16730522.8022
427,000961.SZ,中南建设,建筑施工,1.0,0.141,0.141,4.225,2737880.305
1648,300262.SZ,巴安水务,环境保护,1.0,0.142,0.142,9.362,321396.6221
621,002159.SZ,三特索道,旅游服务,1.0,0.155,0.155,3.093,277098.622
553,002091.SZ,江苏国泰,商贸代理,2.0,0.095,0.157,4.239,645561.1755
156,000568.SZ,泸州老窖,白酒,3.0,0.056,0.16,4.571,7649491.6405
895,002434.SZ,万里扬,汽车配件,3.0,0.062,0.16,8.134,690933.7314
1620,300234.SZ,开尔新材,陶瓷,1.0,0.161,0.161,5.306,99513.6666
2102,300727.SZ,润禾材料,化工原料,2.0,0.091,0.161,4.436,62203.1475
874,002413.SZ,雷科防务,通信设备,2.0,0.133,0.162,5.34,647934.6682
3248,603203.SH,快克股份,专用机械,3.0,0.073,0.163,2.643,136080.4125
3210,603123.SH,翠微股份,百货,2.0,0.094,0.164,3.11,330210.8599
648,002186.SZ,全聚德,酒店餐饮,3.0,0.057,0.165,3.548,384436.6602
1940,300558.SZ,贝达药业,化学制药,1.0,0.17,0.17,6.977,642662.807
1600,300214.SZ,日科化学,化工原料,3.0,0.058,0.172,4.124,187298.827
3494,603811.SH,诚意药业,化学制药,1.0,0.177,0.177,3.54,140859.81
2,000004.SZ,国农科技,生物制药,1.0,0.179,0.179,3.993,144858.0061
