,ts_code,symbol,name,industry,COL_MA,COL_LASTPRICE,COL_MA_CLOSE_GAP,COL_MA_10,COL_MA_20,COL_MA_GAP,concept
359,000688.SZ,000688,国城矿业,铅锌,12.63,13.41,6.18,12.71,12.63,0.63,"有色-锌, 回购, 有色金属, 高质押率, "
360,000713.SZ,000713,丰乐种业,种植业,6.45,6.85,6.2,6.75,6.45,4.65,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, "
361,600275.SH,600275,ST昌鱼,农业综合,3.65,3.88,6.3,4.07,3.65,11.51,"股权争夺, ST股, 壳公司, "
362,002761.SZ,002761,多喜爱,纺织,19.14,20.35,6.32,21.15,19.14,10.5,"纺织服装, 高质押率, 举牌股, 高送转, 人工智能, 股权转让, 年报季报, "
363,002210.SZ,002210,飞马国际,仓储物流,6.0,6.38,6.33,7.17,6.0,19.5,"粤港澳大湾区, 高质押率, 快递物流, 国资入股, 资产重组, "
364,603128.SH,603128,华贸物流,仓储物流,9.79,10.41,6.33,10.43,9.79,6.54,"央企改革, 回购, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, "
365,600110.SH,600110,诺德股份,电气设备,5.2,5.53,6.35,5.4,5.2,3.85,"中科院系, 宁德时代概念股, "
366,603848.SH,603848,好太太,家居用品,20.76,22.08,6.36,21.33,20.76,2.75,"家具家居, "
367,002515.SZ,002515,金字火腿,食品,6.28,6.68,6.37,6.36,6.28,1.27,"回购, 业绩预增, 食品, 高质押率, 医药, 创新药, 互联网金融, 股权转让, 国资入股, 资产重组, "
368,002088.SZ,002088,鲁阳节能,矿物制品,13.04,13.88,6.44,13.46,13.04,3.22,"社保重仓, 雄安-建材, 雄安新区, 耐火材料, "
369,002808.SZ,002808,恒久科技,元器件,17.6,18.74,6.48,18.66,17.6,6.02,"燃料电池, 3D打印, 智能制造, "
370,002211.SZ,002211,宏达新材,橡胶,6.31,6.72,6.5,6.56,6.31,3.96,"有机硅, 雄安-园林环保, 雄安新区, 股权转让, "
371,000920.SZ,000920,南方汇通,环境保护,8.35,8.9,6.59,8.87,8.35,6.23,"央企改革, 雄安-园林环保, 环保, 雄安新区, 京津冀, 污水处理, "
372,300385.SZ,300385,雪浪环境,环境保护,22.0,23.45,6.59,23.43,22.0,6.5,"固废处理, 定增破发, 高质押率, 大气治理, 环保, "
373,601799.SH,601799,星宇股份,汽车配件,67.18,71.62,6.61,69.82,67.18,3.93,"汽车零部件, 无人驾驶, "
374,600277.SH,600277,亿利洁能,综合类,8.07,8.61,6.69,8.4,8.07,4.09,"烧碱, PVC, 内蒙古, 光伏, "
375,000823.SZ,000823,超声电子,元器件,10.87,11.6,6.72,11.51,10.87,5.89,"PCB板, 小米概念股, 苹果产业链, "
376,002250.SZ,002250,联化科技,化工原料,10.37,11.07,6.75,10.45,10.37,0.77,"农药, 社保重仓, 业绩预增, 医药, 创新药, "
377,600301.SH,600301,ST南化,化工原料,7.25,7.74,6.76,7.39,7.25,1.93,"烧碱, 广西, ST股, "
378,300508.SZ,300508,维宏股份,软件服务,30.81,32.9,6.78,31.33,30.81,1.69,"工业自动化, 智能制造, 工业互联网, "
379,600966.SH,600966,博汇纸业,造纸,3.83,4.09,6.79,3.9,3.83,1.83,"破净股, 造纸, "
380,600438.SH,600438,通威股份,饲料,13.48,14.4,6.82,13.92,13.48,3.26,"MSCI, 乡村振兴, 饲料, 业绩预增, 光伏, 举牌股, "
381,002733.SZ,002733,雄韬股份,电气设备,28.37,30.31,6.84,31.08,28.37,9.55,"回购, 业绩预增, 储能, 锂电池, 燃料电池, 新能源汽车, 强势人气股, "
382,002359.SZ,002359,北讯集团,通信设备,10.94,11.69,6.86,11.02,10.94,0.73,"特高压, 业绩预增, 物联网, 定增破发, 智慧停车, "
383,000070.SZ,000070,特发信息,通信设备,15.79,16.88,6.9,16.72,15.79,5.89,"5G, 光通信, 军工, 军民融合, 深圳本地股/深汕合作, 创投, "
384,603309.SH,603309,维力医疗,医疗保健,18.3,19.57,6.94,20.23,18.3,10.55,"医疗器械, "
385,002810.SZ,002810,山东赫达,化工原料,25.52,27.31,7.01,25.75,25.52,0.9,"业绩预增, 高送转, "
386,000592.SZ,000592,平潭发展,林业,4.23,4.53,7.09,4.43,4.23,4.73,"赛马, 民营医院, 福建自贸区, 光伏, 土地流转, 林业, 自贸区, 体育产业, "
387,002360.SZ,002360,同德化工,化工原料,6.44,6.9,7.14,6.62,6.44,2.8,"回购, 民爆, "
388,603320.SH,603320,迪贝电气,机械基件,20.69,22.2,7.3,21.4,20.69,3.43,
389,000651.SZ,000651,格力电器,家用电器,53.81,57.75,7.32,59.12,53.81,9.87,"高股息, 白马股, MSCI, 大消费, 宝能系, 汽车零部件, 小家电, 工业自动化, 白色家电, 家电, 智能制造, 工业互联网, 股权转让, 复牌股, 国产芯片, 机器人, "
390,601888.SH,601888,中国国旅,旅游服务,73.89,79.32,7.35,76.56,73.89,3.61,"MSCI, 中字头, 人民币升值受益, 阿里巴巴概念股, 大消费, 央企改革, 旅游, 中韩自贸区, 海南自由贸易港, 自贸区, 自由贸易港, 股权转让, "
391,000977.SZ,000977,浪潮信息,电脑设备,26.29,28.25,7.46,26.9,26.29,2.32,"MSCI, 美团概念股, 山东国企改革, 数字中国, 云计算, 国产操作系统, 智慧安防, "
392,002788.SZ,002788,鹭燕医药,医药商业,16.28,17.51,7.56,16.65,16.28,2.27,"医药商业, 医药, 中药, 医疗器械, "
393,300048.SZ,300048,合康新能,电气设备,3.39,3.65,7.67,3.69,3.39,8.85,"新能源整车, 新能源汽车, 共享经济, 充电桩, "
394,002626.SZ,002626,金达威,食品,14.75,15.9,7.8,15.58,14.75,5.63,"回购, 保健品, 食品, 医药, 化学药, 维生素, "
395,603589.SH,603589,口子窖,白酒,56.83,61.35,7.95,58.39,56.83,2.75,"MSCI, 白酒, "
396,000534.SZ,000534,万泽股份,生物制药,10.93,11.8,7.96,11.19,10.93,2.38,"社保重仓, 大飞机, 军工, 军民融合, 互联网金融, 股权转让, 资产重组, "
397,600009.SH,600009,上海机场,机场,63.37,68.45,8.02,65.01,63.37,2.59,"机场, 白马股, MSCI, 大消费, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, "
398,300115.SZ,300115,长盈精密,元器件,13.33,14.4,8.03,13.85,13.33,3.9,"华为产业链, 社保重仓, 宁德时代概念股, 小米概念股, 智能制造, 苹果产业链, 国产芯片, 独角兽, 机器人, "
399,603012.SH,603012,创力集团,专用机械,9.05,9.78,8.07,9.12,9.05,0.77,"新能源汽车, 充电桩, "
400,300212.SZ,300212,易华录,软件服务,32.29,34.9,8.08,33.45,32.29,3.59,"阿里巴巴概念股, 央企改革, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 养老产业, 智慧停车, PPP, 小米概念股, 数字中国, 雄安新区, 京津冀, 大数据, 云计算, 智慧城市, 智慧安防, 独角兽, 电子车牌, "
401,300198.SZ,300198,纳川股份,塑料,4.44,4.8,8.11,4.61,4.44,3.83,"核电, 地下管廊, 海绵城市, 锂电池, PPP, 新能源汽车, 共享经济, "
402,300441.SZ,300441,鲍斯股份,机床制造,8.83,9.55,8.15,9.32,8.83,5.55,"新零售, 工业自动化, 智能制造, 资产重组, "
403,000723.SZ,000723,美锦能源,焦炭加工,15.22,16.46,8.15,17.85,15.22,17.28,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, "
404,002757.SZ,002757,南兴装备,家居用品,33.91,36.7,8.23,34.81,33.91,2.65,"云计算, 高送转, "
405,600620.SH,600620,天宸股份,综合类,9.3,10.09,8.49,10.1,9.3,8.6,
406,002355.SZ,002355,兴民智通,汽车配件,10.34,11.22,8.51,11.19,10.34,8.22,"北汽新能源, 回购, 汽车零部件, 物联网, 无人驾驶, 3D打印, 智能制造, 大数据, 股权转让, "
407,600963.SH,600963,岳阳林纸,造纸,5.76,6.25,8.51,6.37,5.76,10.59,"人民币升值受益, 央企改革, 回购, 破净股, 雄安-园林环保, 特色小镇, 定增破发, 雄安新区, 造纸, "
408,603318.SH,603318,派思股份,专用机械,22.11,24.0,8.55,24.33,22.11,10.04,"天然气, 物联网, 股权转让, 国资入股, 资产重组, "
409,002729.SZ,002729,好利来,元器件,32.06,34.8,8.55,33.8,32.06,5.43,
410,000966.SZ,000966,长源电力,火力发电,5.11,5.55,8.61,5.79,5.11,13.31,"火电, 电改, 央企改革, 创投, "
411,002477.SZ,002477,*ST雏鹰,农业综合,2.64,2.87,8.71,2.81,2.64,6.44,"养猪, 低价股, 电竞, 国资入股, "
412,002311.SZ,002311,海大集团,饲料,28.81,31.33,8.75,29.78,28.81,3.37,"MSCI, 新进指数成份股, 社保重仓, 饲料, 养猪, 供应链金融, "
413,603399.SH,603399,吉翔股份,小金属,12.15,13.24,8.97,12.4,12.15,2.06,"有色金属, 有色-钼, 百度概念股, 游戏, 手游, 影视, "
414,002665.SZ,002665,首航节能,电气设备,5.01,5.46,8.98,5.44,5.01,8.58,"回购, 储能, 定增破发, 雄安-公共服务, 雄安新区, 股权转让, 资产重组, "
415,000876.SZ,000876,新希望,饲料,14.45,15.75,9.0,14.53,14.45,0.55,"MSCI, 东盟博览会, 金改, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, "
416,002299.SZ,002299,圣农发展,农业综合,26.35,28.75,9.11,27.47,26.35,4.25,"MSCI, 业绩预增, 养鸡, "
417,300241.SZ,300241,瑞丰光电,半导体,7.55,8.24,9.14,7.81,7.55,3.44,"汽车零部件, 举牌股, LED, 虹膜识别, "
418,300006.SZ,300006,莱美药业,化学制药,7.53,8.22,9.16,7.68,7.53,1.99,"业绩预增, 医药, 化学药, "
419,000509.SZ,000509,华塑控股,其他建材,3.46,3.78,9.25,3.69,3.46,6.65,"民营医院, 资产重组, 壳公司, "
420,002418.SZ,002418,康盛股份,机械基件,5.59,6.11,9.3,6.01,5.59,7.51,"新能源整车, 汽车整车, 白色家电, 家电, 燃料电池, 新能源汽车, 石墨烯, 资产重组, "
421,300345.SZ,300345,红宇新材,钢加工,5.69,6.22,9.31,6.16,5.69,8.26,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, "
422,002568.SZ,002568,百润股份,红黄药酒,16.72,18.28,9.33,17.31,16.72,3.53,"社保重仓, 回购, 饮料, "
423,300405.SZ,300405,科隆股份,化工原料,9.74,10.65,9.34,9.84,9.74,1.03,"石油化工, "
424,002057.SZ,002057,中钢天源,元器件,9.09,9.96,9.57,10.11,9.09,11.22,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 新能源汽车, "
425,300341.SZ,300341,麦克奥迪,电气设备,6.86,7.52,9.62,7.09,6.86,3.35,
426,603505.SH,603505,金石资源,矿物制品,18.61,20.42,9.73,19.19,18.61,3.12,"业绩预增, "
427,600853.SH,600853,龙建股份,建筑施工,4.8,5.27,9.79,5.03,4.8,4.79,"振兴东北, 大基建, PPP, "
428,600975.SH,600975,新五丰,农业综合,14.0,15.38,9.86,14.8,14.0,5.71,"养猪, 湖南国企改革, "
429,000957.SZ,000957,中通客车,汽车整车,8.99,9.88,9.9,9.86,8.99,9.68,"新能源整车, 汽车整车, 山东国企改革, 燃料电池, 新能源汽车, "
430,002791.SZ,002791,坚朗五金,其他建材,15.12,16.63,9.99,15.38,15.12,1.72,"社保重仓, 回购, "
431,600153.SH,600153,建发股份,商贸代理,9.55,10.53,10.26,9.8,9.55,2.62,"MSCI, 福建自贸区, 供应链金融, 快递物流, 自贸区, "
432,600732.SH,600732,ST新梅,区域地产,6.76,7.46,10.36,7.21,6.76,6.66,"上海国企改革, 资产重组, ST股, 壳公司, "
433,300194.SZ,300194,福安药业,化学制药,7.6,8.39,10.39,9.34,7.6,22.89,"医药, 化学药, 工业大麻, "
434,603160.SH,603160,汇顶科技,元器件,114.47,126.5,10.51,125.78,114.47,9.88,"高价股, 华为产业链, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, "
435,002868.SZ,002868,绿康生化,农业综合,21.35,23.6,10.54,22.78,21.35,6.7,"动物保健, "
436,002866.SZ,002866,传艺科技,电脑设备,13.31,14.72,10.59,13.6,13.31,2.18,"PCB板, "
437,603617.SH,603617,君禾股份,专用机械,20.33,22.5,10.67,20.78,20.33,2.21,
438,000755.SZ,000755,山西路桥,公路,5.22,5.79,10.92,5.37,5.22,2.87,"高速公路, 山西国企改革, ST摘帽, "
439,002505.SZ,002505,大康农业,农业综合,2.29,2.54,10.92,2.37,2.29,3.49,"阿里巴巴概念股, 养猪, 业绩预增, 食品, 乳业（奶粉）, 高质押率, 低价股, "
440,000043.SZ,000043,中航善达,房产服务,9.04,10.04,11.06,9.33,9.04,3.21,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, "
441,601777.SH,601777,力帆股份,摩托车,6.36,7.07,11.16,7.61,6.36,19.65,"阿里巴巴概念股, 新能源整车, 汽车整车, 破净股, 无人驾驶, 锂电池, 新能源汽车, 共享经济, 独角兽, "
442,300025.SZ,300025,华星创业,通信设备,6.25,6.95,11.2,6.51,6.25,4.16,"5G, 华为产业链, 物联网, 云计算, 股权转让, "
443,300268.SZ,300268,佳沃股份,农业综合,16.37,18.22,11.3,17.08,16.37,4.34,"海底捞概念股, 食品, 区块链, 独角兽, "
444,002124.SZ,002124,天邦股份,饲料,19.57,21.8,11.39,20.72,19.57,5.88,"饲料, 养猪, 动物保健, 强势人气股, "
445,000890.SZ,000890,法尔胜,钢加工,7.1,7.91,11.41,7.33,7.1,3.24,"5G, 供应链金融, 京东金融概念股, 独角兽, "
446,002783.SZ,002783,凯龙股份,化工原料,15.47,17.28,11.7,18.87,15.47,21.98,"军工, 军民融合, 化肥, 燃料电池, 民爆, "
447,300021.SZ,300021,大禹节水,农业综合,7.58,8.47,11.74,8.19,7.58,8.05,"乡村振兴, 农机, 水利, 海绵城市, 土地流转, PPP, "
448,000800.SZ,000800,一汽轿车,汽车整车,10.02,11.2,11.78,11.48,10.02,14.57,"新能源整车, 汽车整车, 混改, 央企改革, 百度概念股, 无人驾驶, 铁总混改, 新能源汽车, 共享经济, "
449,000566.SZ,000566,海南海药,化学制药,7.93,8.87,11.85,8.03,7.93,1.26,"业绩预增, 医药, 创新药, 化学药, 海南自由贸易港, 医疗器械, 自贸区, 互联网医疗, 自由贸易港, 国资入股, 资产重组, 独角兽, 海南, 科创板概念股, "
450,000893.SZ,000893,*ST东凌,食品,7.47,8.36,11.91,8.29,7.47,10.98,"化肥, 股权转让, ST股, "
451,603679.SH,603679,华体科技,电气设备,42.85,48.01,12.04,47.68,42.85,11.27,"华为产业链, 新能源汽车, 智慧城市, 共享经济, LED, 充电桩, "
452,000815.SZ,000815,美利云,造纸,9.26,10.38,12.1,9.4,9.26,1.51,"大数据, 云计算, 造纸, 宁夏, "
453,002780.SZ,002780,三夫户外,其他商业,23.66,26.53,12.13,26.43,23.66,11.71,"主题公园, 纺织服装, 体育产业, "
454,600081.SH,600081,东风科技,汽车配件,13.45,15.09,12.19,16.34,13.45,21.49,"央企改革, 汽车零部件, 无人驾驶, "
455,600166.SH,600166,福田汽车,汽车整车,2.66,2.99,12.41,2.87,2.66,7.89,"新能源整车, 汽车整车, 回购, 破净股, 重卡, 百度概念股, 无人驾驶, 燃料电池, 新能源汽车, 低价股, "
456,600478.SH,600478,科力远,元器件,6.31,7.1,12.52,6.6,6.31,4.6,"回购, 稀土磁材, 工业自动化, 燃料电池, 智能制造, 资产重组, "
457,600775.SH,600775,南京熊猫,通信设备,14.12,15.9,12.61,15.65,14.12,10.84,"5G, 央企改革, 军工研究所, 业绩预增, 军工, 工业自动化, 北斗导航, 智能制造, 机器人, "
458,603045.SH,603045,福达合金,电气设备,31.74,35.75,12.63,33.02,31.74,4.03,
459,600691.SH,600691,阳煤化工,农药化肥,3.23,3.64,12.69,3.25,3.23,0.62,"甲醇, 煤化工, 化肥, 山西国企改革, "
460,603959.SH,603959,百利科技,建筑施工,21.46,24.2,12.77,22.84,21.46,6.43,"宁德时代概念股, 煤化工, 高质押率, 锂电池, 新能源汽车, "
461,300267.SZ,300267,尔康制药,化学制药,7.12,8.03,12.78,7.65,7.12,7.44,"高质押率, 医药, 化学药, 工业大麻, "
462,600759.SH,600759,洲际油气,石油开采,3.97,4.48,12.85,4.42,3.97,11.34,"油服, 油气改革, 海南自由贸易港, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, "
463,600731.SH,600731,湖南海利,农药化肥,6.59,7.44,12.9,7.01,6.59,6.37,"农药, 湖南国企改革, "
464,603908.SH,603908,牧高笛,纺织,28.33,32.0,12.95,28.88,28.33,1.94,"纺织服装, 体育产业, "
465,600748.SH,600748,上实发展,全国地产,10.54,11.92,13.09,11.19,10.54,6.17,"养老产业, 房地产, 土地流转, 上海国企改革, "
466,002726.SZ,002726,龙大肉食,食品,10.22,11.56,13.11,10.95,10.22,7.14,"养猪, 股权转让, "
467,300174.SZ,300174,元力股份,化工原料,26.94,30.5,13.21,30.21,26.94,12.14,"业绩预增, 游戏, 手游, "
468,300622.SZ,300622,博士眼镜,其他商业,21.38,24.31,13.7,21.9,21.38,2.43,"高送转-预期, 眼科, "
469,600470.SH,600470,六国化工,农药化肥,5.23,5.95,13.77,5.31,5.23,1.53,"安徽国企改革, 煤化工, 化肥, 磷化工, "
470,002321.SZ,002321,华英农业,农业综合,7.99,9.11,14.02,8.45,7.99,5.76,"养鸡, 土地流转, 股权转让, 国资入股, "
471,600198.SH,600198,大唐电信,通信设备,14.35,16.37,14.08,16.01,14.35,11.57,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST股, 人脸识别, "
472,000650.SZ,000650,仁和药业,中成药,7.47,8.53,14.19,7.95,7.47,6.43,"医药, 中药, 互联网金融, 互联网医疗, 眼科, "
473,603906.SH,603906,龙蟠科技,化工原料,10.97,12.57,14.59,11.64,10.97,6.11,"社保重仓, 石油化工, "
474,002203.SZ,002203,海亮股份,铜,9.52,10.92,14.71,9.86,9.52,3.57,"有色金属, 有色-钴, 工业自动化, 智能制造, 有色-铜, "
475,300325.SZ,300325,德威新材,塑料,5.63,6.46,14.74,6.23,5.63,10.66,"特高压, 供应链金融, 锦纶（尼龙）, 燃料电池, 举牌股, 资产重组, "
476,603226.SH,603226,菲林格尔,家居用品,21.22,24.35,14.75,22.29,21.22,5.04,"家具家居, "
477,002631.SZ,002631,德尔未来,家居用品,9.33,10.71,14.79,9.76,9.33,4.61,"石墨烯, 家具家居, "
478,000529.SZ,000529,广弘控股,食品,7.28,8.36,14.84,7.81,7.28,7.28,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, "
479,002666.SZ,002666,德联集团,化工原料,5.37,6.18,15.08,5.59,5.37,4.1,"蔚来汽车概念股, "
480,600365.SH,600365,通葡股份,红黄药酒,5.81,6.7,15.32,6.6,5.81,13.6,"资产重组, "
481,002746.SZ,002746,仙坛股份,农业综合,24.78,28.74,15.98,25.93,24.78,4.64,"业绩预增, 养鸡, 高送转, "
482,300404.SZ,300404,博济医药,医疗保健,16.84,19.55,16.09,18.32,16.84,8.79,"医药, 创新药, "
483,000995.SZ,000995,*ST皇台,白酒,6.42,7.47,16.36,7.61,6.42,18.54,"教育, 白酒, 资产重组, ST股, 壳公司, "
484,002688.SZ,002688,金河生物,化学制药,5.92,6.9,16.55,5.99,5.92,1.18,"内蒙古, 业绩预增, 动物保健, "
485,002548.SZ,002548,金新农,饲料,12.92,15.06,16.56,14.21,12.92,9.98,"回购, 饲料, 养猪, 股权转让, 动物保健, "
486,300435.SZ,300435,中泰股份,机械基件,16.2,18.93,16.85,19.04,16.2,17.53,"天然气, 煤化工, 燃料电池, 资产重组, "
487,002100.SZ,002100,天康生物,饲料,10.03,11.73,16.95,10.56,10.03,5.28,"转基因, 饲料, 养猪, 新疆, 新疆国企改革, 动物保健, "
488,600248.SH,600248,延长化建,建筑施工,5.11,6.0,17.42,5.33,5.11,4.31,"中科院系, 大基建, 资产重组, "
489,002600.SZ,002600,领益智造,元器件,5.97,7.02,17.59,6.2,5.97,3.85,"OLED, 华为产业链, 稀土磁材, 小米概念股, 苹果产业链, 强势人气股, "
490,002157.SZ,002157,正邦科技,饲料,19.23,22.62,17.63,20.15,19.23,4.78,"阿里巴巴概念股, 饲料, 养猪, 土地流转, "
491,002089.SZ,002089,新海宜,通信设备,5.62,6.63,17.97,5.89,5.62,4.8,"5G, 光通信, 锂电池, 量子通信, 新能源汽车, LED, 创投, "
492,603609.SH,603609,禾丰牧业,饲料,11.5,13.6,18.26,12.23,11.5,6.35,"饲料, 养猪, "
493,002567.SZ,002567,唐人神,饲料,14.8,17.51,18.31,15.97,14.8,7.91,"回购, 饲料, 养猪, 股权转让, 国资入股, "
494,000982.SZ,000982,*ST中绒,纺织,1.91,2.26,18.32,2.19,1.91,14.66,"纺织服装, 低价股, ST股, 宁夏, "
495,600378.SH,600378,天科股份,化工原料,13.43,15.92,18.54,14.17,13.43,5.51,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
496,600073.SH,600073,上海梅林,食品,9.34,11.1,18.84,9.65,9.34,3.32,"食品, 休闲食品, 万达系, 上海国企改革, 进口博览会, "
497,300766.SZ,300766,每日互动,互联网,54.0,64.45,19.35,68.04,54.0,26.0,
498,603519.SH,603519,立霸股份,家用电器,12.44,14.91,19.86,13.51,12.44,8.6,"白色家电, 家电, "
499,600769.SH,600769,祥龙电业,建筑施工,5.82,6.98,19.93,6.28,5.82,7.9,"电改, "
500,600218.SH,600218,全柴动力,农用机械,16.02,19.22,19.98,19.85,16.02,23.91,"燃料电池, 强势人气股, "
501,300292.SZ,300292,吴通控股,软件服务,5.05,6.06,20.0,5.66,5.05,12.08,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, "
502,000637.SZ,000637,茂化实华,石油加工,5.63,6.81,20.96,6.02,5.63,6.93,"油气改革, 石油化工, 燃料电池, "
503,600758.SH,600758,红阳能源,煤炭开采,5.35,6.49,21.31,6.44,5.35,20.37,"煤炭, 电改, 风电, 股权转让, "
504,002274.SZ,002274,华昌化工,农药化肥,12.3,14.96,21.63,13.31,12.3,8.21,"甲醇, 纯碱, 业绩预增, 化肥, 燃料电池, 科创板概念股, "
505,600794.SH,600794,保税科技,仓储物流,4.72,5.78,22.46,5.54,4.72,17.37,"军工, 军民融合, 快递物流, "
506,002234.SZ,002234,民和股份,农业综合,29.32,35.95,22.61,31.89,29.32,8.77,"养鸡, "
507,001896.SZ,001896,豫能控股,火力发电,4.23,5.2,22.93,4.46,4.23,5.44,"火电, 电改, 破净股, 风电, 定增破发, "
508,300022.SZ,300022,吉峰科技,农用机械,5.08,6.26,23.23,5.46,5.08,7.48,"乡村振兴, 农机, "
509,600393.SH,600393,粤泰股份,全国地产,3.35,4.13,23.28,3.74,3.35,11.64,"粤港澳大湾区, 高质押率, 房地产, 低价股, "
510,002467.SZ,002467,二六三,电信运营,8.64,10.67,23.5,9.15,8.64,5.9,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
511,002385.SZ,002385,大北农,饲料,6.28,7.76,23.57,6.9,6.28,9.87,"MSCI, 新进指数成份股, 转基因, 回购, 饲料, 养猪, 互联网金融, 农业种植, 国资入股, "
512,002215.SZ,002215,诺普信,农药化肥,8.09,10.03,23.98,9.27,8.09,14.59,"农药, 回购, 供应链金融, "
513,300238.SZ,300238,冠昊生物,医疗保健,17.77,22.16,24.7,18.42,17.77,3.66,"健康中国, 脑科学, 医药, 创新药, 医疗器械, 创投, "
514,603168.SH,603168,莎普爱思,化学制药,9.19,11.61,26.33,9.8,9.19,6.64,"医药, 化学药, 眼科, 股权转让, "
515,603363.SH,603363,傲农生物,饲料,20.41,25.99,27.34,24.09,20.41,18.03,"饲料, 养猪, 动物保健, "
516,002611.SZ,002611,东方精工,轻工机械,4.85,6.2,27.84,5.18,4.85,6.8,"北汽新能源, 社保重仓, 宁德时代概念股, 定增破发, 锂电池, 燃料电池, 新能源汽车, 包装印刷, "
517,300145.SZ,300145,中金环境,专用机械,4.78,6.2,29.71,5.27,4.78,10.25,"固废处理, 回购, 环保, 污水处理, 股权转让, 国资入股, "
518,002140.SZ,002140,东华科技,建筑施工,9.27,12.06,30.1,9.79,9.27,5.61,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
519,300430.SZ,300430,诚益通,电器仪表,10.88,14.24,30.88,11.86,10.88,9.01,"社保重仓, 定增破发, 工业自动化, 智能制造, 医疗器械, "
520,000702.SZ,000702,正虹科技,饲料,7.26,9.56,31.68,7.55,7.26,3.99,"饲料, 业绩预增, 湖南国企改革, 农垦, "
521,300152.SZ,300152,科融环境,环境保护,3.31,4.38,32.33,3.66,3.31,10.57,"固废处理, 雄安-园林环保, 大气治理, 环保, 雄安新区, 污水处理, "
522,002330.SZ,002330,得利斯,食品,6.55,8.8,34.35,7.0,6.55,6.87,"养猪, 食品, "
523,002054.SZ,002054,德美化工,化工原料,7.78,10.59,36.12,8.08,7.78,3.86,"半导体, 国资入股, 壳公司, 创投, "
524,600175.SH,600175,美都能源,综合类,3.08,4.24,37.66,3.42,3.08,11.04,"油气改革, 破净股, 天然气, 石油化工, 高质押率, 锂电池, 互联网金融, 新能源汽车, 低价股, 石墨烯, 充电桩, "
525,600213.SH,600213,亚星客车,汽车整车,9.17,13.67,49.07,10.26,9.17,11.89,"新能源整车, 汽车整车, 山东国企改革, 新能源汽车, "
526,002547.SZ,002547,春兴精工,通信设备,9.89,15.0,51.67,11.72,9.89,18.5,"5G, 特斯拉, 华为产业链, 3D玻璃, "
527,300573.SZ,300573,兴齐眼药,化学制药,29.97,58.96,96.73,39.85,29.97,32.97,"医药, 化学药, 眼科, "
