,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
1951,300567.SZ,精测电子,电器仪表,1.5,30.0,0.0,75.9,635163.4575
803,002342.SZ,巨力索具,机械基件,1.5,28.0,4.0,4.21,370958.0981
435,000970.SZ,中科三环,元器件,1.5,28.0,1.0,10.22,1088634.4
2355,600258.SH,首旅酒店,酒店餐饮,1.5,28.0,0.0,21.38,1335414.7775
1051,002591.SZ,恒大高新,化工原料,1.5,28.0,4.0,8.17,148605.0867
2072,300692.SZ,中环环保,环境保护,1.5,27.0,4.0,14.97,145216.485
2839,600831.SH,广电网络,影视音像,1.49,28.0,0.0,10.14,634113.6437
2080,300700.SZ,岱勒新材,矿物制品,1.49,27.0,3.0,25.86,114579.195
1958,300575.SZ,中旗股份,农药化肥,1.49,18.0,0.0,63.83,219517.9126
560,002098.SZ,浔兴股份,服饰,1.49,28.0,2.0,10.38,371604.0
1422,300031.SZ,宝通科技,互联网,1.49,28.0,4.0,16.16,414833.1404
2594,600562.SH,国睿科技,通信设备,1.49,28.0,4.0,17.27,1038832.0603
2968,601038.SH,一拖股份,农用机械,1.49,28.0,1.0,5.49,326056.59
116,000521.SZ,长虹美菱,家用电器,1.49,28.0,1.0,4.15,333054.3046
591,002129.SZ,中环股份,半导体,1.48,30.0,4.0,10.22,2702409.6683
3424,603656.SH,泰禾光电,专用机械,1.48,28.0,4.0,18.92,119822.4942
2314,600211.SH,西藏药业,中成药,1.48,28.0,0.0,40.0,582356.0
2725,600708.SH,光明地产,全国地产,1.48,30.0,2.0,5.12,1139342.2188
2389,600299.SH,安迪苏,化学制药,1.48,17.0,4.0,12.32,3304102.3683
244,000692.SZ,惠天热电,供气供热,1.48,30.0,4.0,3.55,189138.9874
3438,603678.SH,火炬电子,元器件,1.48,28.0,1.0,21.43,970063.1309
2452,600373.SH,中文传媒,出版业,1.48,28.0,4.0,16.24,2237774.6006
2590,600558.SH,大西洋,钢加工,1.48,28.0,0.0,4.37,392253.3111
2683,600662.SH,强生控股,公共交通,1.48,27.0,1.0,5.84,615163.5195
356,000860.SZ,顺鑫农业,白酒,1.48,28.0,0.0,56.19,3206145.165
249,000700.SZ,模塑科技,汽车配件,1.47,28.0,4.0,3.84,275407.8877
250,000701.SZ,厦门信达,综合类,1.47,28.0,0.0,7.77,315938.3445
1888,300501.SZ,海顺新材,广告包装,1.47,27.0,0.0,22.74,229419.7668
1768,300381.SZ,溢多利,生物制药,1.47,27.0,0.0,10.98,395470.2252
485,002023.SZ,海特高新,航空,1.47,28.0,4.0,12.83,845856.9033
2653,600626.SH,申达股份,纺织,1.47,28.0,4.0,6.29,446742.7313
419,000951.SZ,中国重汽,汽车整车,1.47,30.0,0.0,18.09,1213662.3692
281,000738.SZ,航发控制,航空,1.47,28.0,4.0,15.94,1826141.232
1791,300404.SZ,博济医药,医疗保健,1.47,28.0,0.0,14.83,125828.0269
2543,600502.SH,安徽水利,建筑施工,1.47,28.0,1.0,5.16,469936.6919
1281,002831.SZ,裕同科技,广告包装,1.46,28.0,3.0,56.8,678596.9783
2668,600644.SH,乐山电力,水力发电,1.46,28.0,0.0,6.74,362882.0442
1876,300489.SZ,中飞股份,铝,1.46,28.0,4.0,14.9,106574.5789
513,002051.SZ,中工国际,建筑施工,1.46,27.0,0.0,15.54,1726847.2242
1759,300371.SZ,汇中股份,电器仪表,1.46,28.0,4.0,15.3,130689.0535
2827,600819.SH,耀皮玻璃,玻璃,1.45,27.0,1.0,5.39,402857.2601
2924,600970.SH,中材国际,建筑施工,1.45,28.0,0.0,7.8,1354902.4445
793,002332.SZ,仙琚制药,生物制药,1.45,28.0,0.0,8.41,760250.2841
975,002514.SZ,宝馨科技,机械基件,1.45,29.0,4.0,6.69,259575.4681
1074,002614.SZ,奥佳华,医疗保健,1.45,28.0,0.0,21.03,700803.0512
2018,300637.SZ,扬帆新材,化工原料,1.45,28.0,0.0,36.15,234583.134
399,000921.SZ,海信家电,家用电器,1.45,30.0,0.0,12.9,1163625.2339
3481,603773.SH,沃格光电,元器件,1.44,27.0,4.0,51.41,121578.9383
243,000691.SZ,亚太实业,区域地产,1.44,28.0,1.0,5.1,148148.013
1984,300602.SZ,飞荣达,元器件,1.44,30.0,0.0,46.6,288920.0
3335,603387.SH,基蛋生物,生物制药,1.44,28.0,0.0,36.41,335313.4785
2451,600372.SH,中航电子,航空,1.44,28.0,4.0,17.31,3045144.0524
3249,603196.SH,日播时尚,服饰,1.44,27.0,1.0,10.65,69651.0
1127,002667.SZ,鞍重股份,工程机械,1.44,28.0,0.0,8.44,138370.3185
2865,600862.SH,中航高科,航空,1.44,30.0,0.0,9.21,1282998.2275
89,000420.SZ,吉林化纤,化纤,1.44,30.0,0.0,2.72,452330.7025
905,002444.SZ,巨星科技,轻工机械,1.44,28.0,0.0,12.5,1264819.53
3230,603160.SH,汇顶科技,元器件,1.44,29.0,0.0,104.25,2414383.9528
929,002468.SZ,申通快递,仓储物流,1.43,28.0,4.0,23.23,770715.648
2244,600129.SH,太极集团,中成药,1.43,28.0,0.0,11.32,615684.6912
2479,600405.SH,动力源,电气设备,1.43,28.0,3.0,5.87,324772.688
364,000877.SZ,天山股份,水泥,1.43,30.0,0.0,11.24,989226.1045
3136,601999.SH,出版传媒,出版业,1.43,28.0,4.0,6.68,368011.0196
2162,600031.SH,三一重工,工程机械,1.43,30.0,0.0,12.8,10309398.3578
2656,600630.SH,龙头股份,纺织,1.43,28.0,0.0,9.2,390872.6692
2534,600491.SH,龙元建设,建筑施工,1.43,29.0,0.0,8.82,1113172.2
140,000550.SZ,江铃汽车,汽车整车,1.43,30.0,0.0,21.19,1098547.152
2233,600117.SH,西宁特钢,特种钢,1.43,28.0,0.0,4.31,319465.4976
2591,600559.SH,老白干酒,白酒,1.43,29.0,0.0,18.2,1116177.3204
638,002176.SZ,江特电机,电气设备,1.43,27.0,0.0,6.77,994046.0453
624,002162.SZ,悦心健康,医疗保健,1.42,28.0,1.0,3.86,329266.4905
233,000679.SZ,大连友谊,百货,1.42,28.0,0.0,5.08,181026.116
3081,601777.SH,力帆股份,摩托车,1.42,28.0,2.0,5.02,634575.6795
2611,600581.SH,八一钢铁,普钢,1.42,27.0,0.0,5.03,771047.6286
2778,600764.SH,中国海防,通信设备,1.42,28.0,0.0,31.91,1049091.4412
117,000523.SZ,广州浪奇,日用化工,1.42,28.0,0.0,5.37,336682.7429
114,000519.SZ,中兵红箭,矿物制品,1.42,28.0,4.0,8.22,604313.8188
1751,300363.SZ,博腾股份,化学制药,1.41,28.0,0.0,11.26,348922.8363
353,000856.SZ,冀东装备,机械基件,1.41,28.0,0.0,17.36,394072.0
1968,300585.SZ,奥联电子,汽车配件,1.41,28.0,4.0,10.58,88568.1424
1579,300190.SZ,维尔利,环境保护,1.41,29.0,1.0,6.48,463210.2787
503,002041.SZ,登海种业,种植业,1.41,28.0,4.0,6.57,574127.428
875,002414.SZ,高德红外,电器仪表,1.41,30.0,4.0,28.53,1358310.2872
642,002180.SZ,纳思达,电脑设备,1.41,28.0,4.0,30.85,3078801.6427
1832,300445.SZ,康斯特,电器仪表,1.41,28.0,3.0,12.62,111122.3698
1846,300459.SZ,金科文化,化工原料,1.41,29.0,4.0,8.69,665413.2244
916,002455.SZ,百川股份,化工原料,1.41,28.0,4.0,6.18,215528.8182
1999,300618.SZ,寒锐钴业,小金属,1.41,27.0,0.0,83.07,946865.088
1890,300503.SZ,昊志机电,机械基件,1.41,28.0,4.0,10.73,161586.48
1091,002631.SZ,德尔未来,家居用品,1.41,28.0,2.0,8.31,537405.1414
3305,603330.SH,上海天洋,塑料,1.41,20.0,1.0,24.18,76223.8351
504,002042.SZ,华孚时尚,纺织,1.4,28.0,2.0,7.49,1136768.5762
2877,600874.SH,创业环保,环境保护,1.4,28.0,4.0,10.09,1097013.4859
280,000737.SZ,*ST南风,日用化工,1.4,29.0,0.0,4.43,243100.68
3322,603360.SH,百傲化学,化工原料,1.4,29.0,0.0,19.57,153447.0627
165,000585.SZ,*ST东电,电气设备,1.4,30.0,0.0,2.9,176732.0836
3299,603321.SH,梅轮电梯,运输设备,1.39,2.0,0.0,8.52,98917.2
1325,002879.SZ,长缆科技,电气设备,1.39,28.0,0.0,18.14,202352.8755
971,002510.SZ,天汽模,汽车配件,1.39,29.0,4.0,4.94,388702.9994
520,002058.SZ,威尔泰,电器仪表,1.39,28.0,0.0,14.21,203840.0798
2272,600163.SH,中闽能源,新型电力,1.39,29.0,4.0,3.98,397787.1615
3163,603029.SH,天鹅股份,农用机械,1.39,28.0,4.0,15.96,58294.6342
663,002201.SZ,九鼎新材,玻璃,1.39,27.0,0.0,8.35,191522.7902
2829,600821.SH,津劝业,百货,1.39,28.0,2.0,5.01,208550.3807
915,002454.SZ,松芝股份,汽车配件,1.39,27.0,4.0,5.35,334702.0273
394,000915.SZ,山大华特,化学制药,1.39,30.0,0.0,21.45,500712.6203
345,000836.SZ,富通鑫茂,通信设备,1.39,28.0,4.0,4.8,580055.0549
896,002435.SZ,长江润发,化学制药,1.39,28.0,0.0,7.27,219560.6506
1303,002856.SZ,美芝股份,装修装饰,1.39,27.0,0.0,26.69,81158.952
2081,300701.SZ,森霸传感,元器件,1.38,28.0,4.0,37.99,86166.6386
2078,300698.SZ,万马科技,通信设备,1.38,28.0,3.0,17.76,158492.1758
221,000665.SZ,湖北广电,影视音像,1.38,27.0,0.0,10.23,650790.4759
3321,603359.SH,东珠生态,建筑施工,1.38,28.0,0.0,20.0,305900.56
93,000425.SZ,徐工机械,工程机械,1.38,30.0,1.0,4.49,3140109.7681
3377,603566.SH,普莱柯,生物制药,1.38,27.0,4.0,14.93,479993.528
1902,300515.SZ,三德科技,电器仪表,1.38,28.0,4.0,10.56,96098.5872
1018,002558.SZ,巨人网络,互联网,1.38,30.0,0.0,25.38,1084003.5557
1979,300597.SZ,吉大通信,通信设备,1.38,28.0,2.0,16.15,219128.1112
3441,603683.SH,晶华新材,化工原料,1.38,27.0,3.0,16.11,71641.17
108,000510.SZ,金路集团,化工原料,1.38,28.0,0.0,5.5,302213.5364
1093,002633.SZ,申科股份,机械基件,1.38,27.0,0.0,9.9,147660.2325
1474,300084.SZ,海默科技,石油开采,1.37,27.0,0.0,7.04,213642.145
1260,002809.SZ,红墙股份,化工原料,1.37,28.0,0.0,19.9,120957.7223
2053,300673.SZ,佩蒂股份,饲料,1.37,27.0,0.0,54.48,207470.736
3240,603180.SH,金牌厨柜,家居用品,1.37,17.0,0.0,77.66,143022.3138
2935,600983.SH,惠而浦,家用电器,1.37,28.0,0.0,7.37,392673.6
3433,603667.SH,五洲新春,机械基件,1.37,30.0,1.0,10.3,116891.5534
2429,600346.SH,恒力股份,化纤,1.37,28.0,0.0,17.52,1610717.2168
2529,600486.SH,扬农化工,农药化肥,1.37,28.0,2.0,52.57,1629138.5541
2660,600636.SH,三爱富,化工原料,1.37,30.0,0.0,16.46,735658.1127
440,000976.SZ,华铁股份,运输设备,1.37,27.0,0.0,5.33,849813.9885
1199,002742.SZ,三圣股份,其他建材,1.37,27.0,4.0,8.45,226946.6296
2267,600158.SH,中体产业,文教休闲,1.37,28.0,0.0,11.68,767954.6179
2402,600313.SH,农发种业,种植业,1.37,28.0,4.0,2.91,296644.5581
3214,603118.SH,共进股份,通信设备,1.37,28.0,4.0,8.74,677990.9322
933,002472.SZ,双环传动,机械基件,1.37,28.0,4.0,7.58,417052.5892
3046,601558.SH,ST锐电,电气设备,1.36,29.0,4.0,1.51,861787.1998
1413,300022.SZ,吉峰科技,农用机械,1.36,28.0,1.0,4.74,162477.8442
1308,002861.SZ,瀛通通讯,通信设备,1.36,28.0,0.0,25.79,129580.63
725,002264.SZ,新华都,超市连锁,1.36,27.0,4.0,6.78,407916.6423
1623,300234.SZ,开尔新材,陶瓷,1.36,28.0,0.0,7.6,115466.2391
2299,600193.SH,*ST创兴,装修装饰,1.36,27.0,0.0,4.6,195671.58
2728,600712.SH,南宁百货,百货,1.36,27.0,1.0,4.76,256068.7101
1795,300408.SZ,三环集团,元器件,1.36,28.0,0.0,23.84,3936382.4403
1404,300013.SZ,新宁物流,仓储物流,1.36,30.0,0.0,15.22,415031.3415
3453,603703.SH,盛洋科技,通信设备,1.36,30.0,0.0,12.46,135751.7
1073,002613.SZ,北玻股份,专用机械,1.36,28.0,4.0,3.49,219727.0437
424,000958.SZ,东方能源,火力发电,1.36,28.0,0.0,4.8,527651.1485
1485,300095.SZ,华伍股份,机械基件,1.36,30.0,4.0,6.26,150307.921
1222,002768.SZ,国恩股份,塑料,1.35,28.0,0.0,27.24,653760.0
1771,300384.SZ,三联虹普,纺织机械,1.35,28.0,0.0,16.98,308816.0445
2302,600197.SH,伊力特,白酒,1.35,28.0,0.0,19.43,856863.0
3018,601233.SH,桐昆股份,化纤,1.35,26.0,0.0,14.26,2544505.8561
156,000568.SZ,泸州老窖,白酒,1.35,28.0,0.0,59.16,8637982.9252
1822,300435.SZ,中泰股份,机械基件,1.35,27.0,0.0,12.95,133144.512
1724,300335.SZ,迪森股份,供气供热,1.35,28.0,0.0,7.97,210597.4724
2832,600824.SH,益民集团,百货,1.35,27.0,4.0,4.28,451123.5872
2702,600684.SH,珠江实业,全国地产,1.35,28.0,0.0,5.48,467696.4762
2417,600330.SH,天通股份,元器件,1.35,30.0,0.0,8.49,846084.3048
1271,002821.SZ,凯莱英,生物制药,1.35,29.0,2.0,92.41,1117590.4607
568,002106.SZ,莱宝高科,元器件,1.34,30.0,4.0,8.47,596164.6785
2290,600184.SH,光电股份,专用机械,1.34,28.0,4.0,12.36,628828.3809
1099,002639.SZ,雪人股份,专用机械,1.34,28.0,1.0,9.73,502267.4504
2508,600458.SH,时代新材,塑料,1.34,28.0,4.0,8.79,705659.5756
3435,603669.SH,灵康药业,化学制药,1.34,27.0,0.0,12.88,468832.0
2318,600216.SH,浙江医药,化学制药,1.34,28.0,3.0,11.15,1065858.2984
1108,002648.SZ,卫星石化,化工原料,1.34,28.0,0.0,14.25,1476399.0033
352,000852.SZ,石化机械,化工机械,1.34,27.0,0.0,9.79,585596.3785
3458,603711.SH,香飘飘,软饮料,1.34,28.0,0.0,27.45,127087.3512
2082,300702.SZ,天宇股份,化学制药,1.34,29.0,4.0,29.35,153370.4061
186,000610.SZ,西安旅游,旅游服务,1.34,27.0,0.0,9.2,216414.8605
1528,300138.SZ,晨光生物,食品,1.34,29.0,4.0,6.91,277802.8599
1076,002616.SZ,长青集团,环境保护,1.34,27.0,4.0,8.56,393252.4297
2648,600620.SH,天宸股份,综合类,1.34,27.0,0.0,7.52,516381.189
1290,002841.SZ,视源股份,元器件,1.33,30.0,4.0,76.3,507983.4256
1184,002727.SZ,一心堂,医药商业,1.33,29.0,0.0,26.76,782107.8648
3400,603605.SH,珀莱雅,日用化工,1.33,30.0,0.0,59.29,368142.2822
64,000155.SZ,川能动力,农药化肥,1.33,27.0,0.0,4.73,443295.6
2923,600969.SH,郴电国际,水力发电,1.33,27.0,0.0,8.44,312322.6085
1292,002843.SZ,泰嘉股份,钢加工,1.33,28.0,0.0,15.57,130788.0
3326,603367.SH,辰欣药业,化学制药,1.32,28.0,0.0,19.5,560975.61
1088,002628.SZ,成都路桥,建筑施工,1.32,28.0,0.0,6.39,462362.8039
1255,002803.SZ,吉宏股份,广告包装,1.32,27.0,0.0,20.21,157709.022
3383,603579.SH,荣泰健康,医疗保健,1.32,28.0,0.0,37.5,192825.0
2342,600241.SH,时代万恒,商贸代理,1.32,28.0,1.0,7.13,179367.3223
21,000027.SZ,深圳能源,火力发电,1.32,28.0,4.0,6.51,2580884.0296
2701,600683.SH,京投发展,区域地产,1.32,30.0,4.0,5.39,399279.1248
2128,300753.SZ,爱朋医疗,医疗保健,1.31,2.0,0.0,42.72,86294.4
2547,600507.SH,方大特钢,特种钢,1.31,28.0,0.0,14.82,1965269.8038
2412,600325.SH,华发股份,区域地产,1.31,30.0,0.0,8.89,1870706.8011
2086,300707.SZ,威唐工业,专用机械,1.31,27.0,1.0,18.57,143349.596
1319,002872.SZ,天圣制药,化学制药,1.31,28.0,0.0,11.09,238477.4392
3559,603926.SH,铁流股份,汽车配件,1.31,28.0,1.0,17.56,114302.4686
727,002266.SZ,浙富控股,电气设备,1.31,22.0,0.0,5.2,841566.0406
2330,600229.SH,城市传媒,出版业,1.31,28.0,2.0,8.93,626971.7369
1911,300525.SZ,博思软件,软件服务,1.31,30.0,0.0,36.64,287378.9114
1599,300210.SZ,森远股份,专用机械,1.31,28.0,4.0,5.01,200487.4761
1237,002783.SZ,凯龙股份,化工原料,1.3,28.0,1.0,9.4,313847.2
3556,603919.SH,金徽酒,白酒,1.3,27.0,0.0,15.01,546364.0
2816,600807.SH,*ST天业,区域地产,1.3,30.0,0.0,5.32,418693.8228
2023,300642.SZ,透景生命,医疗保健,1.3,29.0,4.0,44.52,237142.458
1964,300581.SZ,晨曦航空,航空,1.3,30.0,4.0,16.05,95754.3
781,002320.SZ,海峡股份,水运,1.3,28.0,1.0,17.66,986068.9467
2807,600796.SH,钱江生化,农药化肥,1.3,27.0,4.0,6.17,185965.1228
2663,600639.SH,浦东金桥,园区开发,1.3,30.0,4.0,14.42,1226041.3257
1122,002662.SZ,京威股份,汽车配件,1.3,28.0,1.0,5.1,744075.261
1145,002685.SZ,华东重机,工程机械,1.3,28.0,0.0,6.7,501207.9037
3145,603009.SH,北特科技,汽车配件,1.3,27.0,0.0,7.52,241140.1665
208,000637.SZ,茂化实华,石油加工,1.3,27.0,0.0,5.49,201205.7369
2113,300737.SZ,科顺股份,其他建材,1.3,27.0,0.0,10.53,287014.9475
254,000707.SZ,*ST双环,化工原料,1.3,28.0,0.0,3.87,179623.8306
2783,600769.SH,祥龙电业,建筑施工,1.3,27.0,4.0,5.05,189363.486
135,000544.SZ,中原环保,环境保护,1.3,28.0,4.0,6.33,330204.6298
2834,600826.SH,兰生股份,商贸代理,1.29,28.0,4.0,11.8,496357.8998
1926,300540.SZ,深冷股份,专用机械,1.29,28.0,0.0,15.04,96307.6789
2921,600966.SH,博汇纸业,造纸,1.29,27.0,2.0,3.67,490621.8537
702,002240.SZ,威华股份,家居用品,1.29,27.0,1.0,10.67,523527.1511
3573,603966.SH,法兰泰克,机械基件,1.29,28.0,0.0,11.28,104891.7093
2120,300745.SZ,欣锐科技,汽车配件,1.29,27.0,4.0,38.92,111427.96
469,002007.SZ,华兰生物,生物制药,1.29,28.0,1.0,44.46,3568542.7352
2425,600339.SH,中油工程,石油加工,1.29,30.0,0.0,5.19,805581.7636
204,000632.SZ,三木集团,综合类,1.29,27.0,0.0,5.19,241586.8998
2496,600433.SH,冠豪高新,造纸,1.29,27.0,1.0,4.47,568278.003
1793,300406.SZ,九强生物,生物制药,1.29,30.0,0.0,14.9,491249.6907
1869,300482.SZ,万孚生物,生物制药,1.29,30.0,0.0,35.39,792979.055
2800,600789.SH,鲁抗医药,化学制药,1.28,28.0,0.0,10.44,607164.7959
1092,002632.SZ,道明光学,化工原料,1.28,27.0,2.0,9.08,519148.8511
543,002081.SZ,金螳螂,装修装饰,1.28,30.0,0.0,10.99,2831201.9534
294,000762.SZ,西藏矿业,小金属,1.28,28.0,0.0,8.97,426928.186
1223,002769.SZ,普路通,仓储物流,1.28,27.0,4.0,11.81,273955.839
940,002479.SZ,富春环保,火力发电,1.28,28.0,4.0,5.51,438128.1729
2893,600891.SH,秋林集团,百货,1.28,1.0,0.0,5.51,211717.3701
2673,600650.SH,锦江投资,公共交通,1.28,27.0,0.0,12.63,493277.3747
2262,600152.SH,维科技术,电气设备,1.28,28.0,4.0,7.45,219731.9316
944,002483.SZ,润邦股份,工程机械,1.28,19.0,1.0,4.72,316820.6289
2644,600616.SH,金枫酒业,红黄药酒,1.27,28.0,0.0,6.06,311859.2304
1330,002884.SZ,凌霄泵业,专用机械,1.27,28.0,0.0,28.88,187153.5188
1541,300151.SZ,昌红科技,机械基件,1.27,28.0,0.0,6.79,194214.5771
120,000526.SZ,紫光学大,文教休闲,1.27,29.0,0.0,24.94,239910.5969
1252,002800.SZ,天顺股份,仓储物流,1.27,27.0,0.0,21.05,73761.0945
3534,603883.SH,老百姓,医药商业,1.27,30.0,0.0,64.18,1713606.0
3515,603843.SH,正平股份,建筑施工,1.27,28.0,0.0,9.18,177023.7537
2855,600851.SH,海欣股份,纺织,1.27,28.0,2.0,8.71,642977.5218
3396,603600.SH,永艺股份,家居用品,1.27,28.0,0.0,9.92,249066.4397
216,000657.SZ,中钨高新,小金属,1.27,28.0,0.0,7.25,328956.0502
2084,300705.SZ,九典制药,化学制药,1.26,28.0,0.0,15.19,142467.01
3397,603601.SH,再升科技,玻璃,1.26,28.0,4.0,9.04,488718.5237
3255,603208.SH,江山欧派,家居用品,1.26,27.0,0.0,34.45,106161.3301
1276,002826.SZ,易明医药,中成药,1.26,27.0,0.0,12.42,163553.165
2583,600549.SH,厦门钨业,小金属,1.26,28.0,1.0,16.11,2265140.4282
1046,002586.SZ,围海股份,建筑施工,1.26,28.0,4.0,5.56,385668.2391
1674,300285.SZ,国瓷材料,陶瓷,1.26,29.0,0.0,21.73,888089.3066
1278,002828.SZ,贝肯能源,石油开采,1.25,27.0,0.0,14.11,139354.8752
2743,600727.SH,鲁北化工,农药化肥,1.25,27.0,4.0,6.86,240735.6524
3125,601969.SH,海南矿业,普钢,1.25,30.0,1.0,5.8,1133737.7821
386,000905.SZ,厦门港务,港口,1.25,28.0,0.0,8.6,456660.0
1789,300402.SZ,宝色股份,专用机械,1.25,29.0,0.0,10.25,88457.5
852,002391.SZ,长青股份,农药化肥,1.25,28.0,0.0,13.95,331538.6351
95,000428.SZ,华天酒店,酒店餐饮,1.25,28.0,0.0,3.4,346420.713
2464,600387.SH,海越能源,石油贸易,1.25,29.0,0.0,10.17,392267.07
3518,603856.SH,东宏股份,塑料,1.25,28.0,0.0,13.5,123429.15
3413,603628.SH,清源股份,电气设备,1.25,28.0,4.0,9.61,85336.8
3462,603717.SH,天域生态,环境保护,1.25,27.0,4.0,10.46,127695.0942
285,000752.SZ,西藏发展,啤酒,1.25,28.0,0.0,8.37,220761.4326
1497,300107.SZ,建新股份,化工原料,1.25,27.0,4.0,12.24,406896.5673
1176,002718.SZ,友邦吊顶,家居用品,1.25,27.0,1.0,33.03,151383.7004
1227,002773.SZ,康弘药业,中成药,1.24,30.0,0.0,50.95,2427996.3012
184,000608.SZ,阳光股份,区域地产,1.24,29.0,2.0,6.33,474624.5767
1132,002672.SZ,东江环保,环境保护,1.24,28.0,4.0,12.58,825879.1537
3246,603188.SH,亚邦股份,染料涂料,1.24,27.0,0.0,9.48,546048.0
1421,300030.SZ,阳普医疗,医疗保健,1.24,28.0,0.0,6.43,163560.6668
2073,300693.SZ,盛弘股份,电气设备,1.24,27.0,3.0,19.35,128640.5957
2048,300668.SZ,杰恩设计,装修装饰,1.24,28.0,4.0,21.44,88130.192
447,000985.SZ,大庆华科,化工原料,1.24,28.0,0.0,15.83,205219.3285
1570,300180.SZ,华峰超纤,化纤,1.24,29.0,1.0,14.5,991648.1314
378,000895.SZ,双汇发展,食品,1.24,6.0,0.0,25.58,8438895.2448
2454,600376.SH,首开股份,区域地产,1.24,30.0,0.0,9.57,2436340.1394
1155,002695.SZ,煌上煌,食品,1.23,29.0,1.0,13.28,602143.258
129,000537.SZ,广宇发展,区域地产,1.23,27.0,0.0,9.09,369004.7449
3557,603920.SH,世运电路,元器件,1.23,27.0,4.0,14.02,179750.4452
2221,600105.SH,永鼎股份,通信设备,1.23,29.0,0.0,5.95,736773.5179
2519,600475.SH,华光股份,专用机械,1.23,28.0,4.0,10.32,144991.3333
1218,002763.SZ,汇洁股份,服饰,1.23,28.0,4.0,9.36,170086.2322
2295,600189.SH,吉林森工,林业,1.23,27.0,4.0,4.85,224645.857
146,000557.SZ,西部创业,铁路,1.23,30.0,0.0,4.73,276820.9862
24,000030.SZ,富奥股份,汽车配件,1.23,28.0,0.0,5.13,898038.3665
994,002534.SZ,杭锅股份,专用机械,1.22,27.0,0.0,7.09,515383.6815
2224,600108.SH,亚盛集团,农业综合,1.22,28.0,4.0,3.37,656110.3958
255,000708.SZ,大冶特钢,特种钢,1.22,30.0,0.0,12.47,560412.3746
673,002211.SZ,宏达新材,橡胶,1.22,28.0,4.0,5.78,249971.0003
589,002127.SZ,南极电商,互联网,1.22,21.0,0.0,11.5,2152304.3914
230,000676.SZ,智度股份,互联网,1.22,30.0,4.0,11.06,349849.7198
3366,603527.SH,众源新材,铜,1.22,28.0,4.0,12.76,137204.1356
1013,002553.SZ,南方轴承,汽车配件,1.21,28.0,4.0,6.88,161194.4103
2661,600637.SH,东方明珠,影视音像,1.21,30.0,4.0,12.71,4339829.7555
456,000998.SZ,隆平高科,种植业,1.21,28.0,0.0,17.09,1649563.012
3100,601877.SH,正泰电器,电气设备,1.21,7.0,0.0,27.0,4690396.53
3054,601599.SH,鹿港文化,影视音像,1.21,28.0,0.0,3.99,356197.2606
1246,002793.SZ,东音股份,专用机械,1.21,27.0,1.0,13.26,85411.2402
3104,601882.SH,海天精工,机床制造,1.21,28.0,0.0,9.44,118887.36
850,002389.SZ,航天彩虹,元器件,1.21,28.0,4.0,14.55,853097.5017
1118,002658.SZ,雪迪龙,环境保护,1.21,28.0,0.0,8.7,265092.7062
77,000404.SZ,长虹华意,专用机械,1.21,28.0,4.0,5.0,346474.0365
3296,603318.SH,派思股份,专用机械,1.21,30.0,1.0,15.5,623351.5294
2186,600067.SH,冠城大通,全国地产,1.21,28.0,0.0,5.09,759484.359
234,000680.SZ,山推股份,工程机械,1.21,28.0,1.0,4.21,444963.8113
2786,600773.SH,西藏城投,区域地产,1.21,28.0,0.0,8.13,606583.1162
78,000407.SZ,胜利股份,供气供热,1.2,28.0,0.0,5.17,385491.7973
620,002158.SZ,汉钟精机,工程机械,1.2,28.0,0.0,10.88,575701.6533
2456,600378.SH,天科股份,化工原料,1.2,30.0,0.0,12.01,356929.1437
1211,002756.SZ,永兴特钢,特种钢,1.2,30.0,0.0,16.89,312373.9443
3308,603333.SH,尚纬股份,电气设备,1.2,28.0,0.0,7.7,393058.05
1804,300417.SZ,南华仪器,电器仪表,1.2,28.0,4.0,18.08,74504.4039
764,002303.SZ,美盈森,造纸,1.2,27.0,4.0,5.32,814363.4342
3192,603080.SH,新疆火炬,供气供热,1.19,28.0,0.0,24.31,212068.285
3197,603088.SH,宁波精达,专用机械,1.19,27.0,0.0,14.7,164640.0
3169,603036.SH,如通股份,专用机械,1.19,27.0,0.0,15.24,77480.16
3160,603026.SH,石大胜华,化工原料,1.19,28.0,1.0,25.51,517036.68
3454,603706.SH,东方环宇,供气供热,1.19,27.0,0.0,29.74,118960.0
1175,002717.SZ,岭南股份,环境保护,1.19,28.0,4.0,9.07,619117.6957
2374,600281.SH,太化股份,化工原料,1.19,27.0,0.0,4.58,235596.1275
282,000739.SZ,普洛药业,化学制药,1.19,30.0,0.0,10.6,1215633.5089
2044,300664.SZ,鹏鹞环保,环境保护,1.19,27.0,4.0,11.27,378144.4513
2881,600879.SH,航天电子,航空,1.19,29.0,4.0,7.05,1701399.4449
1333,002887.SZ,绿茵生态,环境保护,1.19,28.0,0.0,23.11,123311.2624
1710,300321.SZ,同大股份,塑料,1.19,28.0,4.0,15.67,129657.1434
2413,600326.SH,西藏天路,建筑施工,1.19,28.0,0.0,8.89,769326.8294
1580,300191.SZ,潜能恒信,石油开采,1.19,27.0,0.0,18.61,385262.8243
3477,603758.SH,秦安股份,汽车配件,1.19,27.0,0.0,7.28,97187.1846
2476,600400.SH,红豆股份,服饰,1.18,30.0,4.0,4.32,1078426.2879
