code,name,past_p_change,past_positive
600115,东方航空,-5.08583756508,★
600116,三峡水利,-5.08499696622,★
000037,深南电A,-5.08258300782,★
600973,宝胜股份,-5.0825002236,
000739,普洛药业,-5.0751860439,★
601088,中国神华,-5.06285744934,★
000782,美达股份,-5.05650548233,★
002521,齐峰新材,-5.05550363159,★
000839,中信国安,-5.04888471284,★
600770,综艺股份,-5.04297428126,★
300546,雄帝科技,-5.03364405522,★
603086,先达股份,-5.01107929061,★
000030,富奥股份,-5.00632770894,★
300008,天海防务,-5.00026342551,★
600307,酒钢宏兴,-4.9993785508,★
600839,四川长虹,-4.99752333966,★
600597,光明乳业,-4.99607607397,★
000616,海航投资,-4.99484915281,
300390,天华超净,-4.98317826654,★
002806,华锋股份,-4.97417400829,★
600557,康缘药业,-4.97304826263,★
601811,新华文轩,-4.96813608491,
600846,同济科技,-4.9673015396,★
600635,大众公用,-4.95678464078,★
600459,贵研铂业,-4.95676726938,★
600808,马钢股份,-4.95106451371,★
600021,上海电力,-4.94905139249,★
002205,国统股份,-4.93962705724,★
002187,广百股份,-4.93806095852,★
300046,台基股份,-4.93443322537,
300519,新光药业,-4.9325716332,
000831,五矿稀土,-4.93239296853,★
300276,三丰智能,-4.93237537322,★
000557,西部创业,-4.91666264286,
002367,康力电梯,-4.90715483982,★
600098,广州发展,-4.90693767022,★
002700,新疆浩源,-4.90173979452,★
600128,弘业股份,-4.89538681449,
002195,二三四五,-4.89468425789,★
603060,国检集团,-4.89441516414,★
000020,深华发Ａ,-4.89270336368,★
002903,宇环数控,-4.88655018056,★
603611,诺力股份,-4.88489125394,★
600750,江中药业,-4.88188652943,★
600390,五矿资本,-4.88042078888,★
002053,云南能投,-4.87863057688,★
002175,东方网络,-4.87801409161,
603035,常熟汽饰,-4.8673982524,★
300007,汉威科技,-4.85713110154,★
300685,艾德生物,-4.85571986593,
600792,云煤能源,-4.84875316149,★
600612,老凤祥,-4.84848487973,★
300229,拓尔思,-4.84531099147,★
300079,数码科技,-4.84374596361,
600159,大龙地产,-4.84283178705,★
002559,亚威股份,-4.8403249824,★
300302,同有科技,-4.83608604806,★
600157,永泰能源,-4.83586144317,
600609,金杯汽车,-4.82912550578,★
600110,诺德股份,-4.82523531974,
000600,建投能源,-4.82236166193,★
002063,远光软件,-4.82085185856,★
601288,农业银行,-4.81611680342,★
000607,华媒控股,-4.81032235023,★
002337,赛象科技,-4.80936803138,★
600705,中航资本,-4.80309919049,★
002315,焦点科技,-4.80303220312,★
603500,祥和实业,-4.80212816375,★
002563,森马服饰,-4.80149830863,★
002883,中设股份,-4.80030333822,★
000032,深桑达Ａ,-4.79155720354,★
600678,四川金顶,-4.78373733497,★
600663,陆家嘴,-4.7785031428,★
000066,中国长城,-4.77350116891,★
600723,首商股份,-4.76638762651,★
300265,通光线缆,-4.76467696011,★
300263,隆华节能,-4.76431308336,
300658,延江股份,-4.74834011399,★
603788,宁波高发,-4.74802802654,★
002561,徐家汇,-4.74381173568,★
300687,赛意信息,-4.74120928191,
300017,网宿科技,-4.73178312161,★
601199,江南水务,-4.73003878803,★
300631,久吾高科,-4.7279810128,★
000027,深圳能源,-4.72337029383,★
603031,安德利,-4.71763978848,
603861,白云电器,-4.71507162937,★
000603,盛达矿业,-4.70026452387,★
002140,东华科技,-4.69687035432,★
300494,盛天网络,-4.69136325252,★
603906,龙蟠科技,-4.68785781014,★
000520,长航凤凰,-4.68660876318,★
600555,海航创新,-4.68061811585,★
002682,龙洲股份,-4.68020585467,★
300126,锐奇股份,-4.68006440539,★
000540,中天金融,-4.6759921333,★
000598,兴蓉环境,-4.67271436761,★
300581,晨曦航空,-4.66527097687,★
000050,深天马Ａ,-4.65906967062,★
603808,歌力思,-4.65165390643,★
300621,维业股份,-4.64879752595,★
601666,平煤股份,-4.64732221167,★
300161,华中数控,-4.63808714606,
603809,豪能股份,-4.62418103945,★
300105,龙源技术,-4.62032919246,★
300565,科信技术,-4.61650572961,★
000757,浩物股份,-4.61524758386,
002757,南兴装备,-4.6079044029,★
002177,御银股份,-4.60763253888,★
601777,力帆股份,-4.60502686241,★
600063,皖维高新,-4.60093175917,★
600400,红豆股份,-4.59657380019,★
000559,万向钱潮,-4.59332506863,★
601007,金陵饭店,-4.59270547162,★
600020,中原高速,-4.58808598175,★
600807,天业股份,-4.58014619052,★
300349,金卡智能,-4.57843914391,★
601872,招商轮船,-4.57247652469,★
601518,吉林高速,-4.57206812838,★
600690,青岛海尔,-4.57099822532,★
600720,祁连山,-4.56325751906,★
000605,渤海股份,-4.55803990078,★
002233,塔牌集团,-4.55504330628,★
300542,新晨科技,-4.55484669573,★
601988,中国银行,-4.55119524187,★
300096,易联众,-4.55106517025,★
600010,包钢股份,-4.54453945977,★
600982,宁波热电,-4.54330062352,★
300506,名家汇,-4.540859244,
600073,上海梅林,-4.5388877813,★
300400,劲拓股份,-4.53845965427,★
002775,文科园林,-4.52525174507,★
002603,以岭药业,-4.51531647867,★
300513,恒泰实达,-4.51149594482,★
600863,内蒙华电,-4.50357755189,★
000677,恒天海龙,-4.50293401069,★
300577,开润股份,-4.50287879463,★
300671,富满电子,-4.50030120753,
600369,西南证券,-4.49882941408,★
600068,葛洲坝,-4.49713421965,★
000810,创维数字,-4.4948733708,★
601222,林洋能源,-4.47957887439,★
000639,西王食品,-4.47383481604,
002361,神剑股份,-4.47093353835,★
603895,天永智能,-4.46890187708,
300651,金陵体育,-4.46614336717,★
000403,ST生化,-4.46278295537,★
002432,九安医疗,-4.45942620081,★
000531,穗恒运Ａ,-4.45732863128,★
600778,友好集团,-4.45515245141,★
603909,合诚股份,-4.45059826769,
600730,中国高科,-4.42849004589,★
000539,粤电力Ａ,-4.42485826764,★
601369,陕鼓动力,-4.42045927887,★
000833,贵糖股份,-4.4204278551,★
601006,大秦铁路,-4.40816542056,★
002584,西陇科学,-4.40223553691,★
300446,乐凯新材,-4.40176201408,★
600054,黄山旅游,-4.39704436474,
603233,大参林,-4.39239935339,★
600513,联环药业,-4.38419530561,★
300012,华测检测,-4.3828828944,★
601166,兴业银行,-4.37756089648,★
600886,国投电力,-4.37408718988,★
000863,三湘印象,-4.37400962542,★
000597,东北制药,-4.37013637343,★
000751,锌业股份,-4.36918848514,★
002314,南山控股,-4.36807919187,★
002077,大港股份,-4.35646493895,★
600108,亚盛集团,-4.35588401349,★
600470,六国化工,-4.34927432119,★
300300,汉鼎宇佑,-4.34432747188,★
000541,佛山照明,-4.33266650008,★
300026,红日药业,-4.32358220521,
000665,湖北广电,-4.31680847395,★
600231,凌钢股份,-4.30986461111,★
600995,文山电力,-4.30354513463,★
600261,阳光照明,-4.30323723639,★
000826,启迪桑德,-4.29977922312,★
603766,隆鑫通用,-4.29226674538,★
600993,马应龙,-4.29203369353,★
002002,鸿达兴业,-4.29092096161,★
000617,中油资本,-4.29021365885,★
002783,凯龙股份,-4.28024044239,
601669,中国电建,-4.27642970769,★
002118,紫鑫药业,-4.27312230859,★
300520,科大国创,-4.27196146436,★
300673,佩蒂股份,-4.26637228875,★
002646,青青稞酒,-4.26015782443,★
601877,正泰电器,-4.25853446898,★
300066,三川智慧,-4.25774954692,
300048,合康新能,-4.24756325689,★
603003,龙宇燃油,-4.24323062013,★
002133,广宇集团,-4.23568072067,★
002680,长生生物,-4.23145112778,★
601969,海南矿业,-4.22978350089,★
600143,金发科技,-4.22856672594,★
300633,开立医疗,-4.21905807021,★
002817,黄山胶囊,-4.21818813246,
600123,兰花科创,-4.21482270672,★
601368,绿城水务,-4.2051924228,★
300223,北京君正,-4.19827159238,
002263,大 东 南,-4.19482260595,★
600796,钱江生化,-4.19069938435,★
600589,广东榕泰,-4.18933825942,
600177,雅戈尔,-4.18889878289,
603589,口子窖,-4.18833310035,★
002702,海欣食品,-4.18513758866,★
002861,瀛通通讯,-4.18092302332,★
600242,中昌数据,-4.17892904886,★
002266,浙富控股,-4.16809835691,★
603198,迎驾贡酒,-4.16205224837,★
300679,电连技术,-4.16189551448,
002507,涪陵榨菜,-4.16134665593,★
002128,露天煤业,-4.15211077317,★
600871,石化油服,-4.1477686638,★
600488,天药股份,-4.14686940516,★
603779,威龙股份,-4.14558962375,
600362,江西铜业,-4.14544828017,★
002582,好想你,-4.14025502022,★
300305,裕兴股份,-4.13406523137,★
300377,赢时胜,-4.12449684284,★
603819,神力股份,-4.1237578256,★
000719,中原传媒,-4.11942304663,★
601101,昊华能源,-4.11929981843,
600971,恒源煤电,-4.1125163687,★
000429,粤高速Ａ,-4.11217136899,★
300081,恒信东方,-4.10672253452,
002496,辉丰股份,-4.1059372756,★
300339,润和软件,-4.10112609447,★
600230,沧州大化,-4.10036406242,★
603021,山东华鹏,-4.09698789079,
002750,龙津药业,-4.08789273393,★
300404,博济医药,-4.08390274031,
002221,东华能源,-4.08102595962,★
603598,引力传媒,-4.07979252673,
600292,远达环保,-4.07801377066,★
002728,特一药业,-4.0774221064,
600101,明星电力,-4.07413963158,★
603566,普莱柯,-4.07361450285,★
002307,北新路桥,-4.05931994211,★
300592,华凯创意,-4.05674417799,★
600303,曙光股份,-4.05650886719,★
300071,华谊嘉信,-4.05111524263,★
002204,大连重工,-4.04379546139,★
000534,万泽股份,-4.04308502274,★
300137,先河环保,-4.03541436832,★
600090,同济堂,-4.03315160417,★
002749,国光股份,-4.03186796104,★
603133,碳元科技,-4.03117988077,★
002462,嘉事堂,-4.02955178827,★
002574,明牌珠宝,-4.02562800088,★
002785,万里石,-4.02530781065,★
600371,万向德农,-4.01991946191,★
603630,拉芳家化,-4.01805801664,★
300481,濮阳惠成,-4.01392709216,★
600699,均胜电子,-4.01259812212,★
300013,新宁物流,-4.00935580722,
603859,能科股份,-4.0092606846,★
600585,海螺水泥,-4.00383617849,★
603330,上海天洋,-4.00354275153,★
601010,文峰股份,-4.00298029209,★
600176,中国巨石,-4.00018561464,★
002039,黔源电力,-3.98582042174,★
000722,湖南发展,-3.98104266678,★
002531,天顺风能,-3.97969551707,★
002123,梦网集团,-3.97637064413,
600213,亚星客车,-3.96575579426,★
002060,粤 水 电,-3.96519965261,★
300231,银信科技,-3.96128617392,★
603258,电魂网络,-3.96043050013,★
600386,北巴传媒,-3.95531660535,★
002400,省广股份,-3.9365519009,★
300362,天翔环境,-3.93537323655,
600758,红阳能源,-3.93431416263,★
600240,华业资本,-3.93254189386,★
600006,东风汽车,-3.93185673877,★
000918,嘉凯城,-3.93129511065,★
600222,太龙药业,-3.92741348674,★
600829,人民同泰,-3.92549100201,★
300439,美康生物,-3.92487159709,★
603803,瑞斯康达,-3.92410962136,★
002508,老板电器,-3.92343283788,★
300165,天瑞仪器,-3.91315446266,★
600192,长城电工,-3.90694876912,★
600757,长江传媒,-3.88704476833,★
600667,太极实业,-3.88636639397,
000488,晨鸣纸业,-3.88557133466,★
002632,道明光学,-3.87742752333,★
000923,河北宣工,-3.87466552778,★
002887,绿茵生态,-3.87230433547,★
002208,合肥城建,-3.86720365558,★
600448,华纺股份,-3.86466188377,
603928,兴业股份,-3.86152944785,★
603012,创力集团,-3.85766651049,★
603517,绝味食品,-3.85622914736,★
002041,登海种业,-3.85427281526,★
002490,*ST墨龙,-3.8501672822,★
300131,英唐智控,-3.84732305815,
603980,吉华集团,-3.84403781156,★
603826,坤彩科技,-3.83966227613,★
300364,中文在线,-3.83349265009,
600893,航发动力,-3.83213860132,
000034,神州数码,-3.82156041325,★
002346,柘中股份,-3.81997276214,★
300020,银江股份,-3.81884768049,★
000536,华映科技,-3.81718978794,★
600859,王府井,-3.8138832367,★
600248,延长化建,-3.81297201795,★
600503,华丽家族,-3.79929043419,★
601233,桐昆股份,-3.79574693885,★
600897,厦门空港,-3.78839571102,★
300660,江苏雷利,-3.7823316207,
000635,英 力 特,-3.78211530442,★
600535,天士力,-3.78042848284,★
000014,沙河股份,-3.77782767554,★
002637,赞宇科技,-3.776391265,★
002732,燕塘乳业,-3.77299587601,★
002562,兄弟科技,-3.76122859935,★
600532,宏达矿业,-3.76083854606,
600590,泰豪科技,-3.75705188954,★
600755,厦门国贸,-3.74862801873,★
000612,焦作万方,-3.747473726,★
300508,维宏股份,-3.73871861394,
600812,华北制药,-3.73608464141,★
300190,维尔利,-3.72644541251,★
600619,海立股份,-3.72186057521,
600854,春兰股份,-3.7215411352,★
000428,华天酒店,-3.72117633508,
300208,恒顺众昇,-3.70970674982,
002316,键桥通讯,-3.70967789749,★
603229,奥翔药业,-3.70005519488,
000850,华茂股份,-3.69372318576,★
300396,迪瑞医疗,-3.69041996856,★
600879,航天电子,-3.68633024168,★
603606,东方电缆,-3.68104502519,★
002393,力生制药,-3.67950044805,★
000815,美利云,-3.67377560661,★
002655,共达电声,-3.67237218225,★
600422,昆药集团,-3.67156227413,★
002026,山东威达,-3.67150047468,★
600641,万业企业,-3.67032726209,★
000538,云南白药,-3.66708746327,★
600393,粤泰股份,-3.66565886248,
002389,南洋科技,-3.66462588311,★
000960,锡业股份,-3.65991745468,★
600777,新潮能源,-3.65841703759,★
002007,华兰生物,-3.64927128324,★
000910,大亚圣象,-3.64697981007,★
002714,牧原股份,-3.6469510528,★
603318,派思股份,-3.64294953528,
300241,瑞丰光电,-3.64282259458,
300218,安利股份,-3.63608181816,★
002429,兆驰股份,-3.63364486314,★
600966,博汇纸业,-3.63175667026,★
603000,人民网,-3.61293844233,★
300587,天铁股份,-3.60166336616,★
002674,兴业科技,-3.59812098943,★
601208,东材科技,-3.59209752711,★
002551,尚荣医疗,-3.59135486338,★
000731,四川美丰,-3.5910829055,★
300468,四方精创,-3.58511484264,★
600439,瑞贝卡,-3.58485736279,★
002004,华邦健康,-3.584603677,
002052,同洲电子,-3.58284494489,★
300379,东方通,-3.57480509022,★
600822,上海物贸,-3.57344837432,★
002849,威星智能,-3.56181389306,
002072,凯瑞德,-3.55945826688,
300283,温州宏丰,-3.55656927162,
000582,北部湾港,-3.55481092626,★
600052,浙江广厦,-3.55323102767,★
002528,英飞拓,-3.55234785415,★
600350,山东高速,-3.55147251834,★
600033,福建高速,-3.55098162771,★
000560,昆百大Ａ,-3.54996978641,★
603903,中持股份,-3.54695303078,★
000997,新 大 陆,-3.54471932811,★
000927,一汽夏利,-3.53776492834,★
000970,中科三环,-3.53602961294,★
000667,美好置业,-3.5349067508,★
300709,精研科技,-3.53304415595,★
300579,数字认证,-3.5330048762,
600295,鄂尔多斯,-3.52422263751,★
300541,先进数通,-3.52382740349,★
600168,武汉控股,-3.52254145835,★
300443,金雷风电,-3.52089535228,★
600091,ST明科,-3.51642634409,★
000423,东阿阿胶,-3.51105487942,★
000701,厦门信达,-3.50839113212,★
000729,燕京啤酒,-3.50787285563,★
603345,安井食品,-3.5067317346,★
002120,韵达股份,-3.49560475782,★
300387,富邦股份,-3.4850693891,★
600798,宁波海运,-3.48181301882,★
000631,顺发恒业,-3.47926602607,★
000858,五 粮 液,-3.4716333225,★
601328,交通银行,-3.46137401482,★
600831,广电网络,-3.45873909321,★
603322,超讯通信,-3.45831073515,
300149,量子高科,-3.45301130211,
002659,凯文教育,-3.45135792723,★
600571,信雅达,-3.44956437323,★
600279,重庆港九,-3.44197030421,★
000561,烽火电子,-3.43778629751,★
600578,京能电力,-3.4246533688,★
603166,福达股份,-3.41211249704,★
000733,振华科技,-3.4003723576,★
002810,山东赫达,-3.39628334644,
300107,建新股份,-3.39546118706,
000009,中国宝安,-3.39208311059,★
000017,深中华A,-3.39146580777,★
000837,秦川机床,-3.38959309158,★
300365,恒华科技,-3.38822239661,
002162,悦心健康,-3.3875215445,★
300109,新开源,-3.38429828543,
002358,森源电气,-3.38164953859,
002100,天康生物,-3.3735211357,★
000897,津滨发展,-3.37186813479,★
002082,万邦德,-3.37123839208,★
300035,中科电气,-3.37097913321,★
002564,天沃科技,-3.37089131063,
002155,湖南黄金,-3.36035958197,★
600232,金鹰股份,-3.35829777814,★
000878,云南铜业,-3.35629082827,★
600908,无锡银行,-3.34790152039,★
600847,*ST万里,-3.34722475553,★
600624,复旦复华,-3.34127120197,★
600310,桂东电力,-3.34091326262,
002096,南岭民爆,-3.33849304129,★
300138,晨光生物,-3.33723903437,★
000668,荣丰控股,-3.32360984528,★
300356,光一科技,-3.32042052443,
002275,桂林三金,-3.31942866749,★
000596,古井贡酒,-3.31420066242,★
601633,长城汽车,-3.30782086376,
600610,中毅达,-3.30749784489,
002289,宇顺电子,-3.30130750054,★
000430,张家界,-3.30089036842,★
601117,中国化学,-3.29836378283,★
300458,全志科技,-3.29636428792,★
600717,天津港,-3.29513227459,★
002726,龙大肉食,-3.28786709638,
600269,赣粤高速,-3.28716891658,★
600960,渤海活塞,-3.28175426016,
002379,宏创控股,-3.2760193638,★
000759,中百集团,-3.27318855571,★
002444,巨星科技,-3.27247554537,★
601616,广电电气,-3.27116664348,★
300347,泰格医药,-3.26998283961,★
002381,双箭股份,-3.26685788798,★
603636,南威软件,-3.23746218766,★
600062,华润双鹤,-3.22626974934,★
000993,闽东电力,-3.22230179291,★
600409,三友化工,-3.21928562091,★
000998,隆平高科,-3.2177303369,★
002403,爱仕达,-3.20634489747,
603938,三孚股份,-3.20632173852,★
600287,江苏舜天,-3.20530562837,★
300596,利安隆,-3.20331429684,★
601789,宁波建工,-3.19288708991,★
600339,中油工程,-3.19230982037,★
002202,金风科技,-3.18609392536,★
001896,豫能控股,-3.1829468662,★
300006,莱美药业,-3.17577409373,★
000404,华意压缩,-3.16413677678,★
000972,*ST中基,-3.16244000462,★
600169,太原重工,-3.1619111785,★
603299,井神股份,-3.16131375601,★
300030,阳普医疗,-3.14989944141,★
600117,西宁特钢,-3.14854514171,
601998,中信银行,-3.14599525765,★
600251,冠农股份,-3.14554503059,★
000563,陕国投Ａ,-3.14453393907,★
000591,太阳能,-3.13354362684,★
002553,南方轴承,-3.13280502904,★
002348,高乐股份,-3.12889793279,★
300398,飞凯材料,-3.12628131675,★
600986,科达股份,-3.1232468625,★
000586,汇源通信,-3.12251848377,
002481,双塔食品,-3.12084604902,★
002075,沙钢股份,-3.11547821851,
300236,上海新阳,-3.11374218043,★
300470,日机密封,-3.10783605265,★
002689,远大智能,-3.10664302971,★
002912,中新赛克,-3.10380426054,★
300416,苏试试验,-3.09700710339,★
002234,民和股份,-3.09605216074,★
300150,世纪瑞尔,-3.09246539457,★
600559,老白干酒,-3.08369153041,★
300493,润欣科技,-3.08321657963,★
002091,江苏国泰,-3.07880906267,★
002377,国创高新,-3.07701727619,★
601566,九牧王,-3.07374500863,★
300257,开山股份,-3.06843582819,★
000936,华西股份,-3.06385688202,★
300082,奥克股份,-3.06151083589,★
002283,天润曲轴,-3.05940509132,★
002798,帝王洁具,-3.05853773358,★
002211,宏达新材,-3.05594335965,
002530,金财互联,-3.05159227624,★
600096,云天化,-3.04651464008,★
000698,沈阳化工,-3.04425325304,★
000961,中南建设,-3.043134984,★
603168,莎普爱思,-3.02749204702,★
002457,青龙管业,-3.02649040668,★
002014,永新股份,-3.02318683928,★
600366,宁波韵升,-3.02246152695,★
603860,中公高科,-3.01856599726,
600793,宜宾纸业,-3.01520525047,★
601999,出版传媒,-3.01314576744,★
300707,威唐工业,-3.01189845373,★
300368,汇金股份,-3.01061792124,
300111,向日葵,-3.00553724924,
300262,巴安水务,-3.00503710668,★
600243,青海华鼎,-2.99495489178,★
600732,ST新梅,-2.9822092372,★
000908,景峰医药,-2.97413072467,
600095,哈高科,-2.95873873359,★
300457,赢合科技,-2.95324053996,★
000555,神州信息,-2.94813629634,★
000711,京蓝科技,-2.93524267447,★
002693,双成药业,-2.92122084173,★
300100,双林股份,-2.9156930874,★
002035,华帝股份,-2.90784174118,★
600704,物产中大,-2.90603043274,★
002809,红墙股份,-2.90506192674,★
000025,特 力Ａ,-2.90152734992,★
002537,海联金汇,-2.90139894732,★
002144,宏达高科,-2.90097486018,★
600836,界龙实业,-2.89065940261,★
002716,金贵银业,-2.89031865753,★
002025,航天电器,-2.87012817855,★
300528,幸福蓝海,-2.8550032137,★
000153,丰原药业,-2.85258038122,★
300552,万集科技,-2.84724380309,★
600629,华建集团,-2.84618608276,★
000903,云内动力,-2.84337934278,★
600850,华东电脑,-2.84324906925,★
603797,联泰环保,-2.83615366682,★
600651,飞乐音响,-2.83516427695,★
600483,福能股份,-2.8305681394,★
600763,通策医疗,-2.8305265282,★
600493,凤竹纺织,-2.82900182298,★
000548,湖南投资,-2.8288105548,★
300076,GQY视讯,-2.82681961535,
300676,华大基因,-2.82419198363,
000999,华润三九,-2.82348455671,★
600162,香江控股,-2.81582954792,
600618,氯碱化工,-2.81526384697,★
600698,湖南天雁,-2.80393698707,★
600008,首创股份,-2.80299209403,★
603037,凯众股份,-2.79934663959,★
600572,康恩贝,-2.79527761781,★
600458,时代新材,-2.79493424366,★
002254,泰和新材,-2.79173391344,★
300043,星辉娱乐,-2.78936446804,
600782,新钢股份,-2.78697956956,★
000822,山东海化,-2.78633616918,★
300642,透景生命,-2.77670880038,
600909,华安证券,-2.774421083,★
000937,冀中能源,-2.77261765643,★
300496,中科创达,-2.77130646266,★
002117,东港股份,-2.7660110747,★
002535,林州重机,-2.7601004442,★
002282,博深工具,-2.7564756071,★
603042,华脉科技,-2.75598852961,★
002110,三钢闽光,-2.74608351271,★
000010,美丽生态,-2.74068532136,★
000933,神火股份,-2.73686068081,★
600815,*ST厦工,-2.73230126628,★
002387,黑牛食品,-2.72868297629,★
000789,万年青,-2.72669756087,★
600190,锦州港,-2.72297534564,★
600309,万华化学,-2.72221790967,
002615,哈尔斯,-2.71936484163,★
600601,方正科技,-2.71925087159,★
002371,北方华创,-2.71564806851,★
002048,宁波华翔,-2.71353337963,★
002352,顺丰控股,-2.71207116944,★
002130,沃尔核材,-2.71089136282,
002355,兴民智通,-2.70951480414,
000778,新兴铸管,-2.70554861695,★
000917,电广传媒,-2.70217742383,★
600156,华升股份,-2.69649260633,★
000410,*ST沈机,-2.695806736,★
600496,精工钢构,-2.68614716236,★
002641,永高股份,-2.68344322715,★
600508,上海能源,-2.67410653526,★
600668,尖峰集团,-2.66710299168,★
603665,康隆达,-2.66341523538,
002506,协鑫集成,-2.65979484269,★
300201,海伦哲,-2.65295079235,★
601126,四方股份,-2.63824094912,★
600722,金牛化工,-2.6370796062,★
002446,盛路通信,-2.63412542335,★
000679,大连友谊,-2.62330265661,★
600575,皖江物流,-2.62064436738,
600767,*ST运盛,-2.61872963342,★
300134,大富科技,-2.61322366585,
000400,许继电气,-2.61072154276,★
600085,同仁堂,-2.60802374287,★
002639,雪人股份,-2.60539182707,★
300686,智动力,-2.59986600031,★
002182,云海金属,-2.58198502034,★
300423,鲁亿通,-2.58035284921,★
603963,大理药业,-2.57854641565,★
002580,圣阳股份,-2.57236610364,★
600560,金自天正,-2.56986861274,
603969,银龙股份,-2.56751968237,★
600075,新疆天业,-2.56676899446,★
002697,红旗连锁,-2.56399714778,★
000708,大冶特钢,-2.56307048668,★
002593,日上集团,-2.55406347336,★
002590,万安科技,-2.55346926053,★
600300,维维股份,-2.54648744683,★
300465,高伟达,-2.53888751828,★
002019,亿帆医药,-2.53710475633,★
600211,西藏药业,-2.52530169377,★
600104,上汽集团,-2.5248222367,★
600790,轻纺城,-2.5239767062,★
603300,华铁科技,-2.50822126131,★
600317,营口港,-2.50723248011,★
600713,南京医药,-2.50218876192,★
000735,罗 牛 山,-2.50083698374,★
300629,新劲刚,-2.4995553481,★
603977,国泰集团,-2.49932111929,
603825,华扬联众,-2.49604971471,★
300545,联得装备,-2.49122634625,★
600461,洪城水业,-2.48910310235,★
002636,金安国纪,-2.48786293272,★
002137,麦达数字,-2.4864868315,
002510,天汽模,-2.48623831091,★
600744,华银电力,-2.48392182512,
002186,全 聚 德,-2.47682665894,★
002824,和胜股份,-2.46934331528,★
002227,奥 特 迅,-2.45466619619,★
600561,江西长运,-2.4377695815,★
000726,鲁 泰Ａ,-2.43137481473,★
601018,宁波港,-2.4290895349,★
300363,博腾股份,-2.42523055234,
600423,*ST柳化,-2.40780927019,★
002607,亚夏汽车,-2.40489366265,★
603567,珍宝岛,-2.39923091458,★
600373,中文传媒,-2.39917339697,★
601717,郑煤机,-2.39065002296,★
600281,太化股份,-2.38955546359,★
002406,远东传动,-2.37592825863,★
601169,北京银行,-2.37581643858,★
000883,湖北能源,-2.36954265159,★
000957,中通客车,-2.35706739972,★
002385,大北农,-2.35641133947,★
603018,中设集团,-2.35223710414,★
002664,长鹰信质,-2.34670137728,★
600017,日照港,-2.3448027895,★
000566,海南海药,-2.34475308586,
000553,沙隆达Ａ,-2.3421357438,★
300245,天玑科技,-2.33912979945,
000005,世纪星源,-2.32870176165,★
600276,恒瑞医药,-2.32232920338,★
600141,兴发集团,-2.3195668403,★
002259,升达林业,-2.31554147037,
002079,苏州固锝,-2.31513999285,★
600345,长江通信,-2.31248592459,★
300309,吉艾科技,-2.30996182677,★
603227,雪峰科技,-2.30562834515,★
300319,麦捷科技,-2.30199473635,
300332,天壕环境,-2.29967533381,★
002238,天威视讯,-2.29556809837,
002345,潮宏基,-2.28821345628,
600551,时代出版,-2.28641143699,★
603366,日出东方,-2.27766643625,★
600550,保变电气,-2.27653217748,★
300252,金信诺,-2.26852955853,★
002476,宝莫股份,-2.24608411127,
300484,蓝海华腾,-2.24567147257,★
601558,*ST锐电,-2.24334063553,★
600583,海油工程,-2.23635586362,★
000519,中兵红箭,-2.23123658812,★
002515,金字火腿,-2.22737610315,★
600881,亚泰集团,-2.22319752977,★
002454,松芝股份,-2.20473175847,★
002196,方正电机,-2.20279700997,★
002656,摩登大道,-2.19953432015,
000798,中水渔业,-2.19693852314,★
600734,实达集团,-2.19669837997,
600729,重庆百货,-2.19486113281,★
000967,盈峰环境,-2.19025520589,★
300063,天龙集团,-2.18676013286,
600293,三峡新材,-2.18565858735,★
002386,天原集团,-2.18292978533,★
600652,游久游戏,-2.17927361686,★
002201,九鼎新材,-2.17501910842,★
600926,杭州银行,-2.16730691199,★
000975,银泰资源,-2.16584767479,★
600805,悦达投资,-2.16012024095,★
603668,天马科技,-2.15179862249,★
300210,森远股份,-2.14275294475,★
002586,围海股份,-2.13978932232,
603690,至纯科技,-2.13825612003,★
603616,韩建河山,-2.13784642204,★
000966,长源电力,-2.13580377356,★
603501,韦尔股份,-2.12359627758,★
600210,紫江企业,-2.12240982195,★
600009,上海机场,-2.1119661479,★
002516,旷达科技,-2.10726980123,★
002527,新时达,-2.09538881999,★
600152,维科精华,-2.09080652454,★
600419,天润乳业,-2.09050599214,★
002024,苏宁易购,-2.08265909235,★
300637,扬帆新材,-2.08037821898,★
300415,伊之密,-2.069447717,★
002477,雏鹰农牧,-2.06609356138,★
603008,喜临门,-2.05891627265,★
300437,清水源,-2.05518263333,
002767,先锋电子,-2.0533470366,★
300560,中富通,-2.04645889369,★
000758,中色股份,-2.03465237319,★
600821,津劝业,-2.03282844926,
300005,探路者,-2.03240717299,
300199,翰宇药业,-2.03069439854,★
002675,东诚药业,-2.03066138334,★
300135,宝利国际,-2.0303912565,★
000333,美的集团,-2.02160819234,★
002489,浙江永强,-2.00863035745,★
300207,欣旺达,-2.00673983776,★
600718,东软集团,-2.00385121896,★
000669,金鸿控股,-2.00316559173,★
600569,安阳钢铁,-1.99536272756,★
002274,华昌化工,-1.99273342414,★
002850,科达利,-1.98797831939,
601139,深圳燃气,-1.97677391205,★
300122,智飞生物,-1.97302855641,★
002768,国恩股份,-1.96408079806,
002649,博彦科技,-1.95983945831,★
600648,外高桥,-1.95570885812,★
603990,麦迪科技,-1.95528471794,
000919,金陵药业,-1.95447270952,★
600519,贵州茅台,-1.95392098052,★
600975,新五丰,-1.94633737031,★
000008,神州高铁,-1.94611624848,★
600331,宏达股份,-1.94518476705,★
600502,安徽水利,-1.94255418002,★
600119,长江投资,-1.93672456591,★
