,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
2228,601512.SH,601512,中新集团,园区开发,11.83,
2229,300268.SZ,300268,佳沃股份,农业综合,11.83,
2230,002722.SZ,002722,金轮股份,纺织机械,11.84,中央汇金资产管理有限责任公司
2231,603277.SH,603277,银都股份,专用机械,11.86,
2232,603311.SH,603311,金海环境,专用机械,11.86,
2233,300610.SZ,300610,晨化股份,化工原料,11.87,中国比利时直接股权投资基金
2234,600667.SH,600667,太极实业,半导体,11.89,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金"
2235,002398.SZ,002398,垒知集团,其他建材,11.94,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
全国社保基金五零二组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
全国社保基金四一二组合"
2236,300229.SZ,300229,拓尔思,软件服务,11.95,"北京北信科大资产管理有限公司
中国国际金融香港资产管理有限公司-客户资金"
2237,603118.SH,603118,共进股份,通信设备,11.98,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
青岛海丝创新股权投资基金企业(有限合伙)"
2238,600299.SH,600299,安迪苏,化学制药,11.98,"蓝星集团-国泰君安-19蓝星EB担保及信托财产专户
江苏聚合创意新兴产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金"
2239,002741.SZ,002741,光华科技,化工原料,11.98,
2240,002493.SZ,002493,荣盛石化,化纤,11.99,"汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
财通基金-建设银行-财通基金-海港1号资产管理计划
浙江浙商产融资产管理有限公司
香港中央结算有限公司(陆股通)
杭州华弘国泰投资管理有限公司-华弘国泰3号股权私募基金
金鹰基金-浙商银行-金鹰穗通定增515号资产管理计划"
2241,300491.SZ,300491,通合科技,电气设备,11.99,
2242,002041.SZ,002041,登海种业,种植业,11.99,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
2243,300328.SZ,300328,宜安科技,铝,11.99,
2244,300353.SZ,300353,东土科技,通信设备,12.0,"申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号单一资产管理+
申万宏源证券-申万宏源证券有限公司-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划
申万宏源证券-证券行业支持民企发展系列之申万宏源FOF单一资产管理计划-证券行业支持民企发展之申万宏源2号"
2245,300589.SZ,300589,江龙船艇,船舶,12.01,
2246,002698.SZ,002698,博实股份,化工机械,12.02,"香港中央结算有限公司(陆股通)
国海证券-浦发银行-国海证券虑远1058号集合资产管理计划"
2247,300275.SZ,300275,梅安森,软件服务,12.02,"中央汇金资产管理有限责任公司
国融翰泽金融信息服务(北京)有限公司-国融翰泽-天翼一号私募证券投资基金
国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金
创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金"
2248,000037.SZ,000037,深南电A,火力发电,12.02,
2249,000921.SZ,000921,海信家电,家用电器,12.03,"中央汇金资产管理有限责任公司
交通银行股份有限公司-汇丰晋信大盘股票型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金"
2250,002848.SZ,002848,高斯贝尔,通信设备,12.04,
2251,603588.SH,603588,高能环境,环境保护,12.05,博时基金管理有限公司-社保基金四一九组合
2252,002365.SZ,002365,永安药业,化学制药,12.05,"中央汇金资产管理有限责任公司
中国农业银行-华夏平稳增长混合型证券投资基金
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏逸享健康灵活配置混合型证券投资基金"
2253,002017.SZ,002017,东信和平,通信设备,12.06,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
2254,000603.SZ,000603,盛达资源,铅锌,12.06,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金"
2255,601788.SH,601788,光大证券,证券,12.06,"平安大华基金-平安银行-平安银行股份有限公司
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
2256,603035.SH,603035,常熟汽饰,汽车配件,12.06,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金
2257,002372.SZ,002372,伟星新材,其他建材,12.07,"香港中央结算有限公司(陆股通)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划"
2258,300138.SZ,300138,晨光生物,食品,12.08,北京银网信联投资管理有限公司-银网信联6号私募证券投资基金
2259,603580.SH,603580,艾艾精工,化工原料,12.1,
2260,600812.SH,600812,华北制药,化学制药,12.1,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
2261,002582.SZ,002582,好想你,食品,12.1,"全国社保基金一零五组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金五零四组合
全国社保基金六零三组合"
2262,002436.SZ,002436,兴森科技,元器件,12.1,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-银河创新成长混合型证券投资基金"
2263,600475.SH,600475,华光股份,专用机械,12.1,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
2264,600592.SH,600592,龙溪股份,机械基件,12.1,"上海七王资产管理有限公司-七王瑞德2号证券投资基金
国机资产管理有限公司"
2265,601200.SH,601200,上海环境,环境保护,12.11,"弘毅(上海)股权投资基金中心(有限合伙)
中央汇金资产管理有限责任公司
易方达基金-工商银行-易方达基金臻选2号资产管理计划
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)"
2266,002576.SZ,002576,通达动力,电气设备,12.12,
2267,300746.SZ,300746,汉嘉设计,建筑工程,12.12,
2268,600155.SH,600155,华创阳安,证券,12.12,
2269,600061.SH,600061,国投资本,证券,12.12,"中国证券投资者保护基金有限责任公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
广发基金-浦发银行-广东粤财信托-粤财信托·粤盛2号单一资金信托计划"
2270,002331.SZ,002331,皖通科技,软件服务,12.13,
2271,603601.SH,603601,再升科技,玻璃,12.14,"北京新华富时-宁波银行-新华富时盈鼎1号资产管理计划
全国社保基金一一四组合
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
基本养老保险基金三零三组合"
2272,603612.SH,603612,索通发展,矿物制品,12.17,"招商银行股份有限公司-兴全合泰混合型证券投资基金
中瑞合作基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金"
2273,600636.SH,600636,国新文化,化工原料,12.17,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
深圳市和沣资产管理有限公司-和沣融慧私募基金
深圳市和沣资产管理有限公司-和沣远景私募证券投资基金"
2274,603682.SH,603682,锦和商业,房产服务,12.17,
2275,000913.SZ,000913,钱江摩托,摩托车,12.18,"广发期货有限公司-广发期慧1期资产管理计划
华融国际信托有限责任公司-华融.汇盈32号证券投资单一资金信托
宝城期货-宝城精选三号结构化资产管理计划"
2276,002126.SZ,002126,银轮股份,汽车配件,12.18,"基本养老保险基金一零零三组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
国家第一养老金信托公司-自有资金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金"
2277,002106.SZ,002106,莱宝高科,元器件,12.18,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金"
2278,000803.SZ,000803,*ST金宇,电气设备,12.18,西藏瑞东财富投资有限责任公司-瑞东梧桐一号投资基金
2279,300694.SZ,300694,蠡湖股份,汽车配件,12.18,
2280,002830.SZ,002830,名雕股份,装修装饰,12.19,
2281,002857.SZ,002857,三晖电气,电器仪表,12.19,北京中潞福银投资有限公司-中潞壹号证券投资基金
2282,300295.SZ,300295,三六五网,互联网,12.19,"芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石盛世优选3号私募投资基金
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石盛世优选1号私募投资基金
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石盛世优选3号私募投资基金
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石盛世优选1号私募投资基金"
2283,300465.SZ,300465,高伟达,软件服务,12.19,"中央汇金资产管理有限责任公司
建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
2284,002233.SZ,002233,塔牌集团,水泥,12.2,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
香港中央结算有限公司(陆股通)
全国社保基金一一四组合"
2285,603113.SH,603113,金能科技,化工原料,12.2,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
上海复星创富股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实研究精选混合型证券投资基金
上海复星创富股权投资基金合伙企业(有限合伙)
北京国投协力股权投资基金(有限合伙)
国投创新(北京)投资基金有限公司"
2286,603088.SH,603088,宁波精达,专用机械,12.2,
2287,600549.SH,600549,厦门钨业,小金属,12.2,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
2288,300713.SZ,300713,英可瑞,电气设备,12.22,中国农业银行股份有限公司-中邮核心优势灵活配置混合型证券投资基金
2289,002782.SZ,002782,可立克,电气设备,12.23,
2290,600818.SH,600818,中路股份,文教休闲,12.23,
2291,002444.SZ,002444,巨星科技,轻工机械,12.23,"安徽国元信托有限责任公司
基本养老保险基金一二零一组合
全国社保基金六零四组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一三组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
2292,002036.SZ,002036,联创电子,元器件,12.25,"全国社保基金一一四组合
天津硅谷天堂鸿盛股权投资基金合伙企业(有限合伙)"
2293,002930.SZ,002930,宏川智慧,仓储物流,12.26,广东中科白云新兴产业创业投资基金有限公司
2294,600837.SH,600837,海通证券,证券,12.26,
2295,600834.SH,600834,申通地铁,公共交通,12.26,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
2296,300019.SZ,300019,硅宝科技,化工原料,12.27,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
2297,603768.SH,603768,常青股份,汽车配件,12.27,
2298,002655.SZ,002655,共达电声,元器件,12.28,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国工商银行-华安中小盘成长混合型证券投资基金
中国农业银行股份有限公司-华安智能装备主题股票型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金"
2299,002152.SZ,002152,广电运通,IT设备,12.28,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
2300,300535.SZ,300535,达威股份,化工原料,12.28,
2301,603683.SH,603683,晶华新材,化工原料,12.29,
2302,002038.SZ,002038,双鹭药业,生物制药,12.3,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
2303,300125.SZ,300125,聆达股份,电气设备,12.3,北京泽尚投资管理有限公司-泽尚俱进8号私募证券投资基金
2304,603988.SH,603988,中电电机,电气设备,12.3,
2305,600060.SH,600060,海信视像,家用电器,12.3,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金"
2306,000712.SZ,000712,锦龙股份,证券,12.31,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
2307,002518.SZ,002518,科士达,电气设备,12.32,"长安基金-浦发银行-长安国际信托股份有限公司
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金"
2308,002818.SZ,002818,富森美,其他商业,12.32,"全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
2309,002326.SZ,002326,永太科技,化工原料,12.34,"海通证券资管-工商银行-海通投融宝1号集合资产管理计划
香港中央结算有限公司(陆股通)"
2310,300592.SZ,300592,华凯创意,软件服务,12.35,"湖南文化旅游创业投资基金企业(有限合伙)
湖南文化旅游创业投资基金企业(有限合伙)"
2311,002927.SZ,002927,泰永长征,电气设备,12.36,
2312,002805.SZ,002805,丰元股份,化工原料,12.37,
2313,600628.SH,600628,新世界,百货,12.39,"新东吴优胜-南京银行-新东吴优胜诚鼎1号专项资产管理计划
中央汇金资产管理有限责任公司"
2314,600750.SH,600750,江中药业,中成药,12.4,"中央汇金资产管理有限责任公司
基本养老保险基金一五零一一组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金"
2315,603567.SH,603567,珍宝岛,中成药,12.41,
2316,300772.SZ,300772,运达股份,电气设备,12.43,"中国建设银行股份有限公司-华宝绿色领先股票型证券投资基金
中国建设银行股份有限公司-华宝生态中国混合型证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
杭州斌诺资产管理有限公司-斌诺东起1号私募证券投资基金
国际金融-建行-中金股票策略集合资产管理计划"
2317,002827.SZ,002827,高争民爆,化工原料,12.44,全国社会保障基金理事会转持一户
2318,603879.SH,603879,永悦科技,化工原料,12.46,"福州泛太平洋基金管理有限公司-领航五号私募证券投资基金
福州泛太平洋基金管理有限公司-海丝互盈二号策略私募投资基金"
2319,300692.SZ,300692,中环环保,环境保护,12.5,"安徽高新金通安益股权投资基金(有限合伙)
安徽高新招商致远股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
海通兴泰(安徽)新兴产业投资基金(有限合伙)"
2320,300501.SZ,300501,海顺新材,广告包装,12.5,
2321,002939.SZ,002939,长城证券,证券,12.53,
2322,002240.SZ,002240,威华股份,家居用品,12.53,"国通信托有限责任公司-国通信托·紫金9号集合资金信托计划
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金"
2323,000948.SZ,000948,南天信息,软件服务,12.54,
2324,603703.SH,603703,盛洋科技,通信设备,12.57,
2325,603336.SH,603336,宏辉果蔬,农业综合,12.59,珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦宏星私募证券投资基金
2326,002609.SZ,002609,捷顺科技,软件服务,12.6,"深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙)
云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
申万菱信基金-工商银行-陕国投-陕国投·新毅创赢定向投资集合资金信托计划
全国社保基金六零二组合
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金"
2327,002251.SZ,002251,步步高,超市连锁,12.6,"金鹰基金-工商银行-万向信托-万向信托-星辰16号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
中国人寿资管-中国银行-国寿资产-优势甄选1930保险资产管理产品
新沃基金-广州农商银行-西藏信托-西藏信托-顺景40号单一资金信托
金鹰基金-工商银行-万向信托-万向信托-星辰16号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
新沃基金-广州农商银行-西藏信托-西藏信托-顺景40号单一资金信托
中国人寿资管-中国银行-国寿资产-优势甄选1930保险资产管理产品"
2328,002119.SZ,002119,康强电子,半导体,12.62,"华润深国投信托有限公司-泽熙6期单一资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
2329,002063.SZ,002063,远光软件,软件服务,12.64,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金"
2330,300274.SZ,300274,阳光电源,电气设备,12.65,"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
香港中央结算有限公司(陆股通)
安徽安元投资基金有限公司
中央汇金资产管理有限责任公司
全国社保基金四一三组合
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金一一八组合"
2331,603619.SH,603619,中曼石油,石油开采,12.67,
2332,601615.SH,601615,明阳智能,机械基件,12.68,"深圳宝创共赢产业投资基金合伙企业(有限合伙)
平阳凯天百业股权投资基金管理中心(有限合伙)"
2333,603808.SH,603808,歌力思,服饰,12.7,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
全国社保基金一零二组合
中欧基金-兴业银行-新华人寿保险股份有限公司委托中欧基金管理有限公司价值均衡型组合"
2334,000923.SZ,000923,河钢资源,普钢,12.71,"中国工商银行-国联安德盛小盘精选证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-嘉实沪深300指数研究增强型证券投资基金
基本养老保险基金九零三组合"
2335,300423.SZ,300423,鲁亿通,电气设备,12.71,
2336,603315.SH,603315,福鞍股份,机械基件,12.72,国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资102号单一资金信托
2337,603320.SH,603320,迪贝电气,机械基件,12.72,
2338,600476.SH,600476,湘邮科技,软件服务,12.78,北京中邮资产管理有限公司
2339,600088.SH,600088,中视传媒,影视音像,12.78,"中央电视台无锡太湖影视城
中央汇金资产管理有限责任公司
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划"
2340,002577.SZ,002577,雷柏科技,IT设备,12.78,香港中央结算有限公司(陆股通)
2341,600980.SH,600980,北矿科技,元器件,12.78,
2342,600352.SH,600352,浙江龙盛,染料涂料,12.79,"国泰君安君得明混合型集合资产管理计划
国泰君安君得鑫两年持有期混合型集合资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大成睿享混合型证券投资基金
国泰君安君得明混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
大成睿享混合型证券投资基金"
2343,000001.SZ,000001,平安银行,银行,12.8,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
交通银行-易方达50指数证券投资基金"
2344,002079.SZ,002079,苏州固锝,半导体,12.81,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
云南国际信托有限公司-云信兴富进取2期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
2345,601606.SH,601606,长城军工,专用机械,12.82,"中国长城资产管理股份有限公司
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
2346,600679.SH,600679,上海凤凰,文教休闲,12.83,
2347,601233.SH,601233,桐昆股份,化纤,12.83,"华润深国投信托有限公司-华润信托·华颖1号单一资金信托
中央汇金资产管理有限责任公司
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划
香港中央结算有限公司(陆股通)
杭州博海汇金资产管理有限公司-博海汇金增盈20号证券私募投资基金
华润深国投信托有限公司-华润信托·华颖2号单一资金信托"
2348,002771.SZ,002771,真视通,软件服务,12.83,厦门国际信托有限公司-卧龙一期证券投资分级受益权集合资金信托
2349,002389.SZ,002389,航天彩虹,元器件,12.85,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
2350,002887.SZ,002887,绿茵生态,环境保护,12.85,"深圳市国信弘盛股权投资基金(有限合伙)
中国建设银行股份有限公司-华安升级主题混合型证券投资基金
中国银行股份有限公司-华安行业轮动混合型证券投资基金
兴业银行股份有限公司-广发睿毅领先混合型证券投资基金
中国银行股份有限公司-华安汇智精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金"
2351,300565.SZ,300565,科信技术,通信设备,12.86,
2352,002044.SZ,002044,美年健康,医疗保健,12.86,"上海天亿资产管理有限公司
云南国际信托有限公司-云南信托-云起3号集合资金信托计划
香港中央结算有限公司(陆股通)
全国社保基金一一七组合
上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)"
2353,000550.SZ,000550,江铃汽车,汽车整车,12.87,中央汇金资产管理有限责任公司
2354,300622.SZ,300622,博士眼镜,其他商业,12.88,"上海通怡投资管理有限公司-通怡百合7号私募基金
上海通怡投资管理有限公司-通怡金牛2号私募证券投资基金
上海豪石九鼎股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金"
2355,603477.SH,603477,振静股份,纺织,12.9,
2356,002254.SZ,002254,泰和新材,化纤,12.91,"中央汇金资产管理有限责任公司
基本养老保险基金三零三组合
上海方圆达创投资合伙企业(有限合伙)-方圆-东方38号私募投资基金"
2357,600449.SH,600449,宁夏建材,水泥,12.92,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
2358,600977.SH,600977,中国电影,影视音像,12.92,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零三组合"
2359,002922.SZ,002922,伊戈尔,电气设备,12.94,兴业证券股份有限公司-博道久航混合型证券投资基金
2360,000990.SZ,000990,诚志股份,化工原料,12.95,
2361,002793.SZ,002793,罗欣药业,化学制药,12.98,
2362,600062.SH,600062,华润双鹤,化学制药,12.99,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
吕梁金地资产管理有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
2363,300540.SZ,300540,深冷股份,专用机械,12.99,
2364,300078.SZ,300078,思创医惠,元器件,12.99,"交通银行股份有限公司-易方达科讯混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
浙江鲲鹏资产管理有限公司-鲲鹏资本-中瑞思创定增1号证券投资基金
基本养老保险基金一二零五组合
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国建设银行股份有限公司-中欧养老产业混合型证券投资基金"
2365,603309.SH,603309,维力医疗,医疗保健,13.01,
2366,603080.SH,603080,新疆火炬,供气供热,13.02,香港中央结算有限公司(陆股通)
2367,603696.SH,603696,安记食品,食品,13.03,"云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托
中国银行股份有限公司-招商盛合灵活配置混合型证券投资基金"
2368,300512.SZ,300512,中亚股份,专用机械,13.05,
2369,300605.SZ,300605,恒锋信息,软件服务,13.05,中国-比利时直接股权投资基金
2370,002364.SZ,002364,中恒电气,电气设备,13.05,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
汇添富基金-兴业银行-三峡资本控股有限责任公司
北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划"
2371,000935.SZ,000935,四川双马,水泥,13.05,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金"
