code,name,pe,p_change_01,past_average_turnover,stop_mark
002084,海鸥住工,33.1,-2.762,0.83,
000776,广发证券,14.35,-2.762,0.61,
000069,华侨城Ａ,10.59,-2.766,0.593,
000592,平潭发展,567.04,-2.766,1.15,
300143,星普医科,52.78,-2.767,1.567,
002705,新宝股份,20.05,-2.777,0.747,
002094,青岛金王,15.43,-2.779,1.647,
600161,天坛生物,12.41,-2.78,0.9,
000908,景峰医药,33.45,-2.783,0.95,
000858,五 粮 液,29.17,-2.787,0.787,
601933,永辉超市,50.83,-2.787,0.877,
000421,南京公用,20.01,-2.794,0.577,
300638,广和通,83.79,-2.795,6.863,
601566,九牧王,18.36,-2.797,0.443,
002513,蓝丰生化,24.68,-2.797,0.983,
300535,达威股份,30.13,-2.799,2.753,
002372,伟星新材,27.39,-2.803,0.27,
600901,江苏租赁,24.84,-2.804,13.313,
000622,恒立实业,0.0,-2.807,0.667,
002879,长缆科技,33.88,-2.809,11.723,
600778,友好集团,0.0,-2.818,1.383,
000009,中国宝安,52.07,-2.819,1.077,
600815,*ST厦工,25.15,-2.824,0.433,
002272,川润股份,1444.2,-2.829,2.197,
300378,鼎捷软件,51.35,-2.833,3.827,
000783,长江证券,20.07,-2.834,0.4,
002080,中材科技,22.22,-2.836,2.427,
000850,华茂股份,37.19,-2.842,0.463,
002291,星期六,95.84,-2.846,3.01,
600098,广州发展,20.94,-2.855,0.173,
300291,华录百纳,58.47,-2.857,2.187,
002518,科士达,28.07,-2.859,0.373,
002130,沃尔核材,46.99,-2.873,0.927,
000997,新 大 陆,24.4,-2.879,2.24,
300498,温氏股份,20.88,-2.885,0.503,
002481,双塔食品,56.45,-2.886,1.053,
600578,京能电力,75.52,-2.887,0.107,
002486,嘉麟杰,0.0,-2.894,1.69,
002019,亿帆医药,20.62,-2.903,2.99,
300135,宝利国际,70.26,-2.907,1.227,
300108,吉药控股,39.82,-2.909,0.38,
000910,大亚圣象,17.09,-2.91,0.85,
300470,日机密封,39.04,-2.913,1.943,
002371,北方华创,148.72,-2.916,3.537,
300591,万里马,74.81,-2.917,5.31,
002057,中钢天源,25.36,-2.93,2.13,
601177,杭齿前进,360.97,-2.931,0.37,
600859,王府井,16.27,-2.933,0.69,
600327,大东方,13.42,-2.933,0.527,
002878,元隆雅图,43.62,-2.938,13.077,
002459,天业通联,213.21,-2.945,0.523,
002162,悦心健康,181.95,-2.948,0.617,
600629,华建集团,31.26,-2.95,0.427,
300531,优博讯,74.53,-2.954,5.007,
300442,普丽盛,1202.3,-2.964,1.21,
600184,光电股份,295.76,-2.973,0.32,
600158,中体产业,184.92,-2.98,3.73,
300367,东方网力,63.66,-3.013,6.953,
002225,濮耐股份,72.78,-3.015,0.95,
600571,信雅达,106.66,-3.015,3.193,
600785,新华百货,42.61,-3.025,0.2,
601326,秦港股份,25.42,-3.03,2.873,
002452,长高集团,29.26,-3.035,1.07,
601811,新华文轩,16.31,-3.038,1.827,
601188,龙江交通,13.54,-3.04,0.277,
002862,实丰文化,51.23,-3.056,7.373,
600565,迪马股份,13.4,-3.069,0.98,
002611,东方精工,53.07,-3.069,2.797,
300017,网宿科技,38.38,-3.07,5.56,
600861,北京城乡,35.5,-3.074,1.463,
300453,三鑫医疗,45.91,-3.076,2.41,
601198,东兴证券,29.52,-3.077,1.117,
002723,金莱特,168.84,-3.078,1.227,
002374,丽鹏股份,42.97,-3.087,0.707,
300583,赛托生物,65.29,-3.089,1.647,
300061,康旗股份,33.64,-3.098,1.227,
002074,国轩高科,26.79,-3.1,2.003,
300515,三德科技,71.05,-3.102,2.243,
002281,光迅科技,49.09,-3.108,2.893,
300163,先锋新材,256.14,-3.109,3.263,
002269,美邦服饰,0.0,-3.123,0.317,
002183,怡 亚 通,21.8,-3.128,0.99,
300164,通源石油,190.29,-3.142,2.15,
600229,城市传媒,23.53,-3.146,2.293,
000043,中航地产,39.37,-3.155,0.79,
000856,冀东装备,265.53,-3.164,5.687,
601288,农业银行,6.01,-3.171,0.18,
600185,格力地产,19.25,-3.185,0.45,
600138,中青旅,23.72,-3.192,0.833,
000887,中鼎股份,15.67,-3.193,0.64,
000422,湖北宜化,0.0,-3.196,1.14,
002808,苏州恒久,79.73,-3.199,0.887,
300274,阳光电源,23.53,-3.2,1.883,
002394,联发股份,12.77,-3.202,1.157,
300417,南华仪器,46.0,-3.205,3.17,
300458,全志科技,889.29,-3.211,4.03,
601016,节能风电,33.14,-3.219,0.427,
002855,捷荣技术,54.84,-3.221,2.19,
000716,黑芝麻,29.91,-3.227,1.29,
002159,三特索道,423.47,-3.23,1.197,
300387,富邦股份,22.57,-3.234,1.53,
000809,*ST新城,55.4,-3.239,0.573,
300132,青松股份,28.5,-3.24,0.4,
300047,天源迪科,118.74,-3.244,3.803,
002745,木林森,30.5,-3.256,0.853,
300534,陇神戎发,141.34,-3.259,3.89,
300244,迪安诊断,36.12,-3.276,2.483,
600580,卧龙电气,11.15,-3.28,1.663,
600186,莲花健康,0.0,-3.283,2.12,
601226,华电重工,5309.74,-3.286,0.33,
300402,宝色股份,0.0,-3.288,3.847,
000729,燕京啤酒,24.42,-3.298,0.483,
600356,恒丰纸业,22.74,-3.301,1.147,
600362,江西铜业,28.72,-3.303,1.993,
300439,美康生物,28.78,-3.308,1.513,
002109,兴化股份,26.13,-3.319,3.887,
000159,国际实业,0.0,-3.319,1.127,
600885,宏发股份,29.47,-3.331,0.407,
600705,中航资本,16.83,-3.332,0.527,
300018,中元股份,43.72,-3.335,2.58,
002177,御银股份,206.98,-3.358,2.327,
002714,牧原股份,23.01,-3.364,0.87,
600681,百川能源,23.48,-3.364,0.683,
002678,珠江钢琴,61.58,-3.366,0.173,
600961,株冶集团,70.87,-3.372,0.547,
300596,利安隆,24.44,-3.376,0.87,
600382,广东明珠,17.58,-3.379,1.007,
000931,中 关 村,0.0,-3.384,1.257,
600116,三峡水利,29.1,-3.391,0.677,
002096,南岭民爆,56.84,-3.393,0.933,
300202,聚龙股份,190.59,-3.401,0.86,
600686,金龙汽车,24.21,-3.407,1.32,
600874,创业环保,30.8,-3.409,2.23,
300139,晓程科技,0.0,-3.421,6.48,
002460,赣锋锂业,38.04,-3.425,5.357,
002135,东南网架,56.07,-3.427,0.707,
300196,长海股份,21.26,-3.43,0.75,
600519,贵州茅台,33.52,-3.434,0.31,
002478,常宝股份,37.05,-3.438,0.463,
600125,铁龙物流,30.58,-3.449,3.887,
002884,凌霄泵业,21.44,-3.45,2.727,
000859,国风塑业,111.29,-3.452,1.213,
002216,三全食品,57.36,-3.453,0.427,
002660,茂硕电源,106.67,-3.455,1.43,
600100,同方股份,0.0,-3.456,0.807,
300419,浩丰科技,47.62,-3.459,3.98,
600228,*ST昌九,0.0,-3.46,0.453,
002017,东信和平,63.76,-3.464,1.857,
000698,沈阳化工,18.37,-3.466,1.93,
002276,万马股份,68.67,-3.469,1.35,
002214,大立科技,81.72,-3.469,2.76,
600717,天津港,15.33,-3.477,0.463,
002250,联化科技,39.79,-3.477,0.667,
600602,云赛智联,41.8,-3.482,0.807,
600693,东百集团,33.87,-3.496,1.5,
300315,掌趣科技,33.05,-3.508,2.533,
300622,博士眼镜,35.62,-3.514,7.727,
300576,容大感光,42.14,-3.515,2.76,
002193,如意集团,95.73,-3.517,0.793,
002554,惠博普,40.18,-3.517,1.94,
300465,高伟达,284.51,-3.52,10.643,
600550,保变电气,120.47,-3.52,0.927,
002175,东方网络,85.11,-3.523,4.697,
300690,双一科技,29.04,-3.527,6.15,
600769,祥龙电业,318.51,-3.533,0.677,
002565,顺灏股份,75.14,-3.539,0.883,
002706,良信电器,25.75,-3.54,1.203,
002646,青青稞酒,37.56,-3.541,0.287,
002469,三维工程,45.61,-3.543,1.217,
600223,鲁商置业,30.3,-3.547,0.61,
600146,商赢环球,108.85,-3.548,6.53,
600370,三房巷,46.75,-3.554,0.71,
300042,朗科科技,64.26,-3.559,0.69,
600854,春兰股份,33.15,-3.563,0.96,
002053,云南能投,34.36,-3.566,0.607,
002403,爱仕达,25.1,-3.568,0.707,
600864,哈投股份,29.38,-3.571,0.53,
002491,通鼎互联,29.37,-3.575,0.58,
002439,启明星辰,279.92,-3.58,2.42,
000981,银亿股份,44.35,-3.583,0.12,
000851,高鸿股份,81.87,-3.589,2.123,
000895,双汇发展,21.0,-3.594,0.383,
600052,浙江广厦,57.24,-3.594,0.5,
600795,国电电力,18.0,-3.595,0.267,
000572,海马汽车,0.0,-3.606,0.863,
000520,长航凤凰,70.94,-3.614,1.403,
000700,模塑科技,22.7,-3.617,1.203,
600115,东方航空,9.91,-3.618,0.61,
002337,赛象科技,33.1,-3.623,0.497,
600561,江西长运,131.21,-3.638,2.597,
002381,双箭股份,27.1,-3.638,0.93,
300210,森远股份,34.87,-3.643,0.713,
002043,兔 宝 宝,26.84,-3.643,1.063,
000881,中广核技,38.58,-3.646,1.613,
600527,江南高纤,63.58,-3.648,1.527,
002165,红 宝 丽,41.68,-3.648,1.683,
601677,明泰铝业,20.38,-3.655,0.473,
300496,中科创达,118.46,-3.657,4.53,
002544,杰赛科技,200.85,-3.662,1.547,
300468,四方精创,53.4,-3.671,5.19,
300151,昌红科技,100.49,-3.674,1.66,
600593,大连圣亚,24.68,-3.675,0.883,
000407,胜利股份,47.34,-3.675,0.843,
600287,江苏舜天,30.46,-3.688,1.117,
002031,巨轮智能,107.85,-3.693,0.827,
600106,重庆路桥,12.69,-3.694,0.86,
002665,首航节能,107.11,-3.701,0.88,
300165,天瑞仪器,30.92,-3.705,1.237,
600552,凯盛科技,41.86,-3.713,1.027,
300145,中金环境,21.67,-3.714,1.023,
600818,中路股份,122.11,-3.714,0.707,
300611,美力科技,45.41,-3.72,2.287,
600893,航发动力,116.2,-3.728,0.803,
000777,中核科技,788.18,-3.729,1.207,
601166,兴业银行,5.69,-3.731,0.493,
300080,易成新能,0.0,-3.735,0.7,
300283,温州宏丰,384.67,-3.738,1.077,
300084,海默科技,707.16,-3.738,2.227,
002613,北玻股份,0.0,-3.74,0.547,
600168,武汉控股,16.12,-3.743,0.54,
000002,万 科Ａ,23.19,-3.754,0.367,
600783,鲁信创投,28.14,-3.764,1.883,
002039,黔源电力,9.82,-3.775,0.72,
300713,英可瑞,38.82,-3.781,8.17,
002859,洁美科技,39.11,-3.786,3.933,
600982,宁波热电,29.41,-3.795,0.457,
601368,绿城水务,15.41,-3.803,1.23,
600390,五矿资本,13.68,-3.815,1.78,
300112,万讯自控,44.16,-3.819,1.857,
600638,新黄浦,9.42,-3.82,0.377,
300261,雅本化学,72.14,-3.82,0.437,
002845,同兴达,27.69,-3.832,3.887,
600825,新华传媒,126.08,-3.847,1.43,
002233,塔牌集团,17.36,-3.848,1.38,
601882,海天精工,58.27,-3.849,6.697,
601880,大连港,63.09,-3.854,0.243,
300321,同大股份,72.53,-3.855,1.5,
300607,拓斯达,57.45,-3.862,1.317,
601518,吉林高速,13.17,-3.866,0.4,
000619,海螺型材,276.63,-3.87,1.107,
600350,山东高速,7.72,-3.881,0.277,
300295,三六五网,29.0,-3.886,4.413,
002142,宁波银行,10.02,-3.902,0.483,
300565,科信技术,51.18,-3.903,3.107,
002724,海洋王,51.64,-3.903,0.643,
002642,荣之联,2090.95,-3.908,4.153,
002558,巨人网络,45.87,-3.911,1.003,
300007,汉威科技,37.31,-3.921,2.977,
300697,电工合金,53.18,-3.928,12.99,
002511,中顺洁柔,33.24,-3.928,0.633,
002510,天汽模,40.3,-3.935,3.53,
000573,粤宏远Ａ,39.96,-3.949,0.58,
002148,北纬科技,29.76,-3.954,4.677,
600642,申能股份,13.01,-3.954,0.23,
600246,万通地产,55.89,-3.955,0.323,
601886,江河集团,21.28,-3.958,0.273,
300610,晨化股份,25.07,-3.963,4.747,
002204,大连重工,525.25,-3.964,0.227,
601106,*ST一重,421.8,-3.966,0.16,
300506,名家汇,37.89,-3.968,7.913,
600664,哈药股份,31.77,-3.978,0.8,
000686,东北证券,21.17,-3.982,0.743,
002436,兴森科技,35.49,-3.985,0.993,
601858,中国科传,34.15,-3.987,3.183,
300489,中飞股份,85.03,-3.987,2.87,
601218,吉鑫科技,110.77,-4.013,0.72,
001696,宗申动力,23.08,-4.026,0.97,
601208,东材科技,28.52,-4.031,0.49,
002140,东华科技,28.47,-4.032,1.003,
300009,安科生物,66.78,-4.033,2.86,
002479,富春环保,19.96,-4.038,2.053,
000738,航发控制,70.13,-4.043,2.613,
600583,海油工程,67.61,-4.044,0.673,
300658,延江股份,29.84,-4.045,2.97,
001979,招商蛇口,33.55,-4.064,1.573,
300471,厚普股份,36.14,-4.086,3.04,
000791,甘肃电投,20.29,-4.089,1.323,
002489,浙江永强,41.07,-4.089,0.503,
000927,一汽夏利,0.0,-4.093,0.813,
000862,银星能源,0.0,-4.098,1.127,
000631,顺发恒业,11.44,-4.098,0.297,
000100,TCL 集团,18.56,-4.106,1.397,
300180,华峰超纤,56.01,-4.11,0.267,
002020,京新药业,23.16,-4.117,1.347,
002042,华孚时尚,14.88,-4.121,0.37,
300555,路通视信,50.58,-4.122,3.353,
600592,龙溪股份,42.26,-4.127,1.29,
600586,金晶科技,25.21,-4.128,0.667,
002609,捷顺科技,57.84,-4.129,0.893,
002475,立讯精密,52.47,-4.129,0.57,
600723,首商股份,15.06,-4.14,0.49,
600620,天宸股份,64.5,-4.143,0.653,
600066,宇通客车,19.58,-4.149,0.55,
002274,华昌化工,170.55,-4.177,0.617,
600463,空港股份,193.83,-4.18,1.727,
601139,深圳燃气,14.92,-4.184,0.237,
002399,海普瑞,292.74,-4.198,0.163,
002054,德美化工,58.69,-4.199,6.257,
000598,兴蓉环境,14.44,-4.202,0.567,
002708,光洋股份,97.93,-4.209,1.407,
600572,康恩贝,21.78,-4.21,0.583,
601155,新城控股,12.43,-4.214,3.123,
002111,威海广泰,20.47,-4.218,1.043,
001896,豫能控股,43.84,-4.22,0.937,
300105,龙源技术,168.22,-4.224,4.577,
300500,启迪设计,69.37,-4.231,6.01,
600858,银座股份,85.35,-4.231,0.62,
000623,吉林敖东,12.64,-4.231,1.07,
002473,*ST圣莱,0.0,-4.257,0.647,
300412,迦南科技,37.88,-4.259,0.817,
600176,中国巨石,21.06,-4.264,1.05,
002912,中新赛克,54.66,-4.265,11.95,
601558,*ST锐电,16.63,-4.267,0.583,
002502,骅威文化,20.14,-4.29,1.69,
002690,美亚光电,34.57,-4.292,0.903,
000595,*ST宝实,101.68,-4.3,0.757,
002760,凤形股份,0.0,-4.301,9.357,
300022,吉峰农机,0.0,-4.305,4.173,
002387,黑牛食品,0.0,-4.31,1.22,
002823,凯中精密,25.28,-4.313,1.91,
000576,广东甘化,0.0,-4.313,0.963,
601579,会稽山,39.64,-4.315,0.24,
600121,*ST郑煤,6.57,-4.316,0.477,
002434,万里扬,14.86,-4.316,0.897,
000682,东方电子,88.97,-4.317,0.327,
000667,美好置业,14.78,-4.321,0.497,
002521,齐峰新材,25.86,-4.328,0.96,
002347,泰尔股份,159.1,-4.34,1.437,
002114,罗平锌电,79.15,-4.342,1.293,
000070,特发信息,23.86,-4.37,1.317,
000753,漳州发展,140.44,-4.372,0.84,
300039,上海凯宝,18.59,-4.374,1.227,
000707,双环科技,44.07,-4.382,0.877,
300211,亿通科技,363.38,-4.385,0.887,
002713,东易日盛,118.92,-4.387,2.937,
600305,恒顺醋业,30.86,-4.391,0.88,
000090,天健集团,15.44,-4.399,0.88,
600653,申华控股,0.0,-4.405,0.62,
300587,天铁股份,33.56,-4.406,1.683,
300195,长荣股份,37.35,-4.424,0.837,
300005,探路者,39.01,-4.43,2.04,
000338,潍柴动力,10.37,-4.434,1.27,
002701,奥瑞金,15.12,-4.439,1.377,
002832,比音勒芬,31.7,-4.442,0.383,
300375,鹏翎股份,24.17,-4.453,1.013,
600162,香江控股,16.94,-4.456,0.64,
002002,鸿达兴业,14.55,-4.461,0.63,
002802,洪汇新材,34.69,-4.462,3.673,
002787,华源控股,25.88,-4.468,2.013,
000025,特 力Ａ,196.19,-4.474,3.187,
300448,浩云科技,210.07,-4.479,0.797,
300110,华仁药业,236.22,-4.486,6.613,
002456,欧菲科技,39.41,-4.488,1.71,
000596,古井贡酒,27.79,-4.501,0.32,
002150,通润装备,25.16,-4.501,0.55,
000818,方大化工,31.68,-4.502,1.23,
600495,晋西车轴,232.91,-4.503,1.393,
300635,达安股份,38.32,-4.504,8.193,
600496,精工钢构,61.38,-4.508,0.8,
002638,勤上股份,57.26,-4.509,2.567,
300057,万顺股份,39.09,-4.514,0.453,
002118,紫鑫药业,47.15,-4.518,2.44,
002623,亚玛顿,235.96,-4.526,0.893,
600063,皖维高新,41.32,-4.529,0.57,
601616,广电电气,171.17,-4.529,0.573,
300150,世纪瑞尔,0.0,-4.534,0.933,
600879,航天电子,36.99,-4.535,1.44,
601012,隆基股份,22.71,-4.543,1.017,
000949,新乡化纤,58.86,-4.547,0.307,
002593,日上集团,44.67,-4.55,0.537,
002331,皖通科技,41.63,-4.556,1.897,
002905,金逸影视,30.66,-4.556,4.547,
300170,汉得信息,47.89,-4.558,5.887,
000600,建投能源,36.54,-4.561,1.593,
002793,东音股份,24.81,-4.567,2.15,
300076,GQY视讯,0.0,-4.569,2.18,
600704,物产中大,13.74,-4.576,1.063,
002037,久联发展,44.17,-4.577,1.557,
300217,东方电热,41.26,-4.582,1.2,
600755,厦门国贸,7.81,-4.584,2.493,
600884,杉杉股份,31.0,-4.586,2.743,
600984,建设机械,34.17,-4.586,0.983,
600661,新南洋,46.93,-4.586,0.417,
002881,美格智能,82.96,-4.59,9.383,
000568,泸州老窖,31.32,-4.592,0.56,
600658,电子城,28.37,-4.598,0.31,
300505,川金诺,38.99,-4.599,4.037,
300577,开润股份,60.84,-4.6,1.043,
300582,英飞特,75.18,-4.601,3.67,
601008,连云港,600.82,-4.602,0.913,
600530,交大昂立,32.1,-4.604,1.38,
002344,海宁皮城,22.59,-4.607,0.823,
002055,得润电子,50.73,-4.611,1.347,
601006,大秦铁路,8.6,-4.613,0.283,
300220,金运激光,84.55,-4.623,1.663,
300530,达志科技,36.58,-4.623,1.653,
002811,亚泰国际,34.97,-4.626,2.857,
002893,华通热力,60.95,-4.628,16.793,
000521,美菱电器,26.78,-4.636,0.72,
000915,山大华特,22.4,-4.643,2.693,
300262,巴安水务,18.56,-4.647,1.68,
300167,迪威迅,0.0,-4.649,2.293,
002671,龙泉股份,0.0,-4.654,0.843,
300588,熙菱信息,59.01,-4.664,7.157,
002637,赞宇科技,32.87,-4.666,3.427,
002292,奥飞娱乐,36.98,-4.673,1.017,
600470,六国化工,116.68,-4.676,1.347,
002553,南方轴承,30.57,-4.683,1.663,
002322,理工环科,28.15,-4.683,1.387,
002087,新野纺织,13.16,-4.688,0.863,
002404,嘉欣丝绸,33.49,-4.688,0.813,
002681,奋达科技,39.86,-4.694,1.687,
000541,佛山照明,11.7,-4.701,0.677,
000691,亚太实业,0.0,-4.707,0.843,
000428,华天酒店,0.0,-4.71,0.513,
002540,亚太科技,30.59,-4.712,0.39,
002313,日海通讯,87.19,-4.715,1.497,
601179,中国西电,23.76,-4.718,0.19,
600674,川投能源,10.26,-4.734,0.267,
000630,铜陵有色,52.13,-4.735,0.577,
002806,华锋股份,91.5,-4.746,2.813,
002657,中科金财,38.28,-4.771,2.31,
600403,*ST大有,19.03,-4.777,0.09,
600435,北方导航,2709.34,-4.782,1.777,
600482,中国动力,39.11,-4.782,0.873,
002590,万安科技,40.28,-4.782,1.78,
600017,日照港,29.68,-4.783,0.38,
000042,中洲控股,29.56,-4.785,0.333,
600081,东风科技,21.92,-4.787,0.38,
002249,大洋电机,51.44,-4.789,1.367,
600149,*ST坊展,0.0,-4.79,0.957,
002789,建艺集团,29.2,-4.79,2.857,
600340,华夏幸福,12.12,-4.792,1.057,
300030,阳普医疗,115.91,-4.81,1.59,
000417,合肥百货,16.98,-4.815,0.553,
600015,华夏银行,6.01,-4.817,0.17,
300709,精研科技,30.71,-4.831,7.427,
300679,电连技术,26.15,-4.84,3.207,
000883,湖北能源,10.38,-4.843,0.193,
300185,通裕重工,37.62,-4.845,0.807,
600225,*ST松江,7.01,-4.845,0.383,
600963,岳阳林纸,22.95,-4.846,1.64,
600757,长江传媒,11.22,-4.848,0.51,
601088,中国神华,9.28,-4.849,0.213,
600817,*ST宏盛,0.0,-4.849,0.263,
300362,天翔环境,42.88,-4.858,2.457,
600732,ST新梅,31.43,-4.869,0.64,
000719,中原传媒,13.49,-4.876,0.383,
600279,重庆港九,26.24,-4.883,0.707,
300640,德艺文创,47.79,-4.884,4.447,
300508,维宏股份,37.69,-4.898,5.527,
600827,百联股份,21.81,-4.904,0.71,
000711,京蓝科技,45.88,-4.906,1.353,
300428,四通新材,38.19,-4.906,5.023,
600209,罗顿发展,0.0,-4.91,4.103,
600502,安徽水利,11.71,-4.911,1.433,
002907,华森制药,112.77,-4.92,51.257,
300673,佩蒂股份,40.87,-4.924,2.803,
300429,强力新材,47.13,-4.929,3.273,
000005,世纪星源,0.0,-4.938,0.61,
601929,吉视传媒,29.06,-4.947,0.46,
300349,金卡智能,35.86,-4.96,1.207,
300193,佳士科技,25.05,-4.968,1.153,
000059,华锦股份,8.81,-4.968,1.18,
002245,澳洋顺昌,23.54,-4.969,2.03,
000585,东北电气,0.0,-4.978,1.607,
601515,东风股份,14.81,-4.991,0.233,
002785,万里石,103.17,-4.992,3.877,
601688,华泰证券,18.6,-4.993,1.03,
002598,山东章鼓,35.54,-4.996,0.517,
600803,新奥股份,27.88,-5.005,0.99,
300179,四方达,32.65,-5.018,0.697,
002388,新亚制程,44.72,-5.018,1.58,
002393,力生制药,42.17,-5.023,1.253,
601099,太平洋,167.5,-5.029,2.167,
002406,远东传动,22.61,-5.03,1.01,
300184,力源信息,19.54,-5.032,4.057,
600458,时代新材,94.35,-5.034,0.713,
002296,辉煌科技,45.95,-5.038,4.96,
300333,兆日科技,72.17,-5.052,2.693,
600926,杭州银行,8.3,-5.058,0.92,
002615,哈尔斯,20.12,-5.06,1.003,
300062,中能电气,115.31,-5.061,2.8,
600645,中源协和,2027.33,-5.064,2.643,
600079,人福医药,7.73,-5.073,2.26,
300297,蓝盾股份,37.12,-5.073,0.96,
600105,永鼎股份,22.21,-5.079,1.993,
002610,爱康科技,48.96,-5.081,0.87,
002535,林州重机,78.78,-5.081,1.62,
002295,精艺股份,33.58,-5.092,2.09,
002352,顺丰控股,44.41,-5.095,0.3,
300282,汇冠股份,39.01,-5.099,0.73,
002092,中泰化学,10.99,-5.1,0.933,
300327,中颖电子,40.87,-5.107,1.663,
000001,平安银行,8.4,-5.107,0.837,
601126,四方股份,27.82,-5.11,0.567,
601939,建设银行,7.23,-5.116,1.47,
601258,庞大集团,33.39,-5.12,0.717,
300436,广生堂,104.77,-5.123,2.567,
002899,英派斯,31.92,-5.133,9.0,
002247,帝龙文化,22.64,-5.135,0.337,
600317,营口港,35.0,-5.14,0.11,
600190,锦州港,51.63,-5.14,0.207,
002487,大金重工,83.08,-5.142,0.413,
000089,深圳机场,24.84,-5.143,0.37,
601339,百隆东方,15.02,-5.146,0.517,
002145,中核钛白,21.14,-5.158,1.33,
000586,汇源通信,2366.05,-5.179,1.043,
002022,科华生物,25.8,-5.186,1.247,
600612,老凤祥,18.46,-5.199,0.333,
002533,金杯电工,20.93,-5.2,0.713,
300350,华鹏飞,29.84,-5.207,2.743,
002559,亚威股份,34.79,-5.208,0.493,
002248,*ST东数,0.0,-5.212,1.167,
600016,民生银行,5.43,-5.228,0.237,
002293,罗莱生活,25.75,-5.235,0.643,
300183,东软载波,28.76,-5.264,2.2,
300199,翰宇药业,40.08,-5.286,1.447,
600823,世茂股份,9.74,-5.288,0.613,
002303,美盈森,29.21,-5.288,0.48,
300360,炬华科技,22.01,-5.291,1.057,
002482,广田集团,23.14,-5.294,0.367,
601800,中国交建,13.31,-5.296,0.143,
600054,黄山旅游,21.02,-5.297,0.65,
002355,兴民智通,67.65,-5.298,2.717,
000552,靖远煤电,15.66,-5.305,0.827,
300440,运达科技,29.27,-5.313,3.987,
600166,福田汽车,89.69,-5.325,0.567,
300235,方直科技,106.58,-5.329,2.767,
000589,黔轮胎Ａ,0.0,-5.333,0.577,
002040,南 京 港,41.18,-5.338,1.64,
600200,江苏吴中,51.05,-5.338,0.923,
002383,合众思壮,138.64,-5.345,1.46,
300336,新文化,21.19,-5.348,2.883,
002849,威星智能,43.74,-5.369,2.18,
300284,苏交科,21.1,-5.375,0.94,
600797,浙大网新,41.26,-5.378,2.93,
000563,陕国投Ａ,21.76,-5.383,0.593,
000609,中迪投资,16.03,-5.393,1.08,
002762,金发拉比,38.55,-5.394,2.62,
002594,比亚迪,43.6,-5.398,0.793,
300052,中青宝,67.26,-5.413,3.937,
600500,中化国际,29.0,-5.419,0.62,
601002,晋亿实业,34.81,-5.419,2.697,
000607,华媒控股,42.66,-5.424,0.433,
600448,华纺股份,121.06,-5.425,1.05,
000402,金 融 街,15.17,-5.428,0.397,
600055,万东医疗,82.76,-5.432,1.0,
002107,沃华医药,46.08,-5.44,0.377,
002700,新疆浩源,53.82,-5.445,0.493,
300305,裕兴股份,27.53,-5.445,1.08,
002154,报 喜 鸟,0.0,-5.449,0.743,
002569,步森股份,0.0,-5.453,4.88,
600748,上实发展,22.29,-5.475,0.27,
002133,广宇集团,18.64,-5.475,0.667,
002182,云海金属,26.17,-5.481,2.513,
300171,东富龙,33.03,-5.498,1.123,
000780,*ST平能,15.75,-5.501,0.48,
300625,三雄极光,25.77,-5.502,2.13,
002494,华斯股份,131.28,-5.503,1.53,
002314,南山控股,77.75,-5.508,0.777,
002224,三 力 士,28.34,-5.511,2.063,
000581,威孚高科,9.07,-5.516,1.087,
601010,文峰股份,22.11,-5.519,0.353,
002648,卫星石化,17.34,-5.549,1.193,
300514,友讯达,45.4,-5.551,12.79,
000096,广聚能源,42.06,-5.555,0.163,
300218,安利股份,0.0,-5.559,0.44,
000755,*ST三维,0.0,-5.568,0.477,
300473,德尔股份,32.38,-5.593,1.16,
600177,雅戈尔,8.45,-5.598,0.24,
600022,山东钢铁,15.46,-5.6,0.793,
002911,佛燃股份,40.04,-5.604,22.177,
000923,河北宣工,32.67,-5.608,2.113,
002732,燕塘乳业,27.05,-5.633,0.59,
300311,任子行,49.42,-5.635,2.987,
000978,桂林旅游,28.59,-5.637,1.027,
002634,棒杰股份,49.94,-5.638,2.387,
002186,全 聚 德,26.24,-5.655,0.42,
002242,九阳股份,17.29,-5.655,0.39,
000863,三湘印象,78.54,-5.661,0.373,
600230,沧州大化,9.3,-5.662,3.2,
601866,中远海发,23.07,-5.675,0.187,
600058,五矿发展,311.21,-5.676,0.387,
300354,东华测试,776.66,-5.677,2.757,
600353,旭光股份,111.0,-5.702,1.567,
600862,中航高科,133.76,-5.707,1.293,
600665,天地源,15.36,-5.709,0.527,
600107,美尔雅,0.0,-5.715,1.087,
600868,梅雁吉祥,51.58,-5.724,2.61,
000852,石化机械,0.0,-5.739,2.02,
600558,大西洋,102.81,-5.743,0.733,
600680,*ST上普,0.0,-5.758,0.697,
002030,达安基因,97.59,-5.765,0.92,
002703,浙江世宝,92.27,-5.772,1.74,
002499,科林环保,55.72,-5.788,0.783,
600292,远达环保,44.95,-5.796,1.35,
600000,浦发银行,6.15,-5.797,0.12,
300129,泰胜风能,19.58,-5.801,1.32,
300214,日科化学,20.87,-5.801,1.947,
300449,汉邦高科,1271.34,-5.802,2.717,
000062,深圳华强,31.5,-5.806,0.53,
600004,白云机场,20.09,-5.806,0.447,
002669,康达新材,73.14,-5.807,0.68,
600851,海欣股份,97.29,-5.814,0.34,
000603,盛达矿业,33.53,-5.816,1.063,
300323,华灿光电,30.1,-5.818,1.84,
600595,中孚实业,43.56,-5.827,0.76,
