code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
002706,良信电器,5.44,-4.25,2.278,0.028,
002314,南山控股,11.38,-4.8,2.276,0.036,
600512,腾达建设,15.37,-5.83,2.27,0.058,
002872,天圣制药,2.11,-5.75,2.264,0.031,
002482,广田集团,15.29,-4.42,2.251,0.03,
002206,海 利 得,9.14,-3.77,2.251,0.034,
600345,长江通信,1.98,-3.93,2.24,0.03,
601518,吉林高速,12.13,-3.89,2.236,0.025,
000821,京山轻机,4.41,-3.84,2.229,0.034,
600884,杉杉股份,8.22,-4.93,2.213,0.027,
600643,爱建集团,14.34,-5.18,2.21,0.044,
002200,云投生态,1.32,-8.68,2.208,0.055,
000736,中交地产,4.46,0.11,2.186,0.029,
002395,双象股份,1.79,-6.0,2.184,0.035,
600293,三峡新材,5.17,-6.24,2.178,0.041,
600857,宁波中百,2.24,-2.98,2.173,0.021,
600829,人民同泰,5.8,-4.18,2.155,0.031,
002060,粤 水 电,12.02,-3.72,2.145,0.028,
600526,菲达环保,5.47,-4.93,2.131,0.036,
601137,博威合金,5.64,-2.96,2.127,0.034,
601107,四川成渝,21.63,-3.18,2.125,0.026,
002046,轴研科技,3.41,-3.52,2.121,0.026,
600981,汇鸿集团,2.42,-8.39,2.108,0.049,
002454,松芝股份,6.17,-5.83,2.099,0.038,
600176,中国巨石,35.02,-2.29,2.096,0.022,
000407,胜利股份,7.46,-5.34,2.091,0.027,
000419,通程控股,5.43,-4.16,2.087,0.031,
600716,凤凰股份,9.1,-5.43,2.071,0.041,
002121,科陆电子,9.06,-5.7,2.059,0.025,
002770,科迪乳业,5.83,-5.96,2.05,0.034,
600383,金地集团,45.15,-2.37,2.044,0.023,
002556,辉隆股份,6.99,-4.46,2.031,0.04,
000926,福星股份,9.47,-3.91,2.021,0.031,
000698,沈阳化工,7.86,-1.96,2.02,0.024,
002283,天润曲轴,10.24,-4.88,2.016,0.039,
002140,东华科技,4.4,-5.67,2.012,0.037,
600731,湖南海利,3.27,-6.19,2.011,0.04,
600804,鹏博士,14.32,-6.83,2.003,0.039,
601619,嘉泽新能,5.04,-8.18,1.99,0.041,
002116,中国海诚,4.15,-2.58,1.985,0.025,
002203,海亮股份,16.35,-2.9,1.978,0.03,
000591,太阳能,20.37,-4.89,1.973,0.027,
600148,长春一东,1.42,-5.03,1.972,0.032,
002879,长缆科技,1.27,-5.39,1.971,0.042,
002446,盛路通信,4.22,-7.12,1.965,0.044,
600288,大恒科技,4.37,-5.4,1.95,0.029,
601127,小康股份,2.16,-1.31,1.944,0.015,
000090,天健集团,9.28,-4.03,1.941,0.032,
000862,银星能源,5.01,-6.47,1.931,0.035,
002494,华斯股份,2.95,-5.59,1.92,0.048,
600199,金种子酒,5.56,-4.21,1.916,0.032,
600027,华电国际,69.96,-1.15,1.891,0.021,
002267,陕天然气,11.12,-2.81,1.88,0.016,
600982,宁波热电,7.47,-4.07,1.86,0.029,
600375,华菱星马,5.56,-4.25,1.859,0.03,
600522,中天科技,30.66,-0.13,1.853,0.026,
000615,京汉股份,6.46,-5.32,1.848,0.054,
600098,广州发展,27.26,-2.98,1.848,0.023,
002483,润邦股份,6.71,-5.18,1.848,0.028,
002779,中坚科技,0.4,-4.75,1.84,0.061,
600841,上柴股份,5.22,-5.75,1.835,0.035,
600724,宁波富达,14.45,-4.35,1.829,0.028,
000978,桂林旅游,3.6,-5.57,1.818,0.026,
002335,科华恒盛,2.25,-5.98,1.818,0.045,
600011,华能国际,105.0,-1.18,1.806,0.016,
000828,东莞控股,10.4,-5.62,1.786,0.033,
002112,三变科技,1.84,-10.02,1.786,0.062,
600714,金瑞矿业,2.88,-5.14,1.782,0.029,
002069,獐子岛,6.89,-6.01,1.779,0.031,
600725,ST云维,12.32,-3.75,1.776,0.027,
600719,大连热电,4.05,-5.41,1.77,0.034,
600855,航天长峰,3.3,-5.46,1.767,0.034,
600766,园城黄金,2.24,-3.44,1.759,0.032,
600356,恒丰纸业,2.99,-4.41,1.756,0.028,
002672,东江环保,6.52,-2.97,1.755,0.033,
002897,意华股份,0.67,-3.59,1.75,0.031,
000786,北新建材,14.14,-2.75,1.749,0.039,
000915,山大华特,2.33,-2.53,1.748,0.025,
002545,东方铁塔,6.18,-4.28,1.747,0.035,
002838,道恩股份,0.75,-3.42,1.74,0.024,
000014,沙河股份,2.02,-5.63,1.736,0.038,
000417,合肥百货,7.79,-3.48,1.731,0.028,
000712,锦龙股份,8.95,-5.5,1.724,0.055,
000988,华工科技,8.91,-4.99,1.721,0.033,
600153,建发股份,28.35,-2.64,1.71,0.022,
600372,中航电子,17.59,-3.73,1.696,0.039,
000721,西安饮食,4.36,-6.44,1.696,0.049,
002104,恒宝股份,6.03,-6.64,1.696,0.033,
002327,富安娜,5.2,-3.23,1.691,0.032,
002693,双成药业,4.03,-7.05,1.69,0.04,
000901,航天科技,5.67,-4.99,1.69,0.042,
000687,华讯方舟,7.53,-6.22,1.688,0.048,
600118,中国卫星,11.82,-4.5,1.681,0.033,
002778,高科石化,0.56,-7.16,1.677,0.035,
002084,海鸥住工,4.98,-6.84,1.676,0.049,
600337,美克家居,17.28,-3.44,1.669,0.031,
000909,数源科技,3.11,-6.34,1.641,0.039,
600063,皖维高新,19.26,-5.28,1.623,0.031,
002544,杰赛科技,5.12,-5.14,1.617,0.027,
600973,宝胜股份,8.95,0.0,1.569,0.015,
002292,奥飞娱乐,7.63,-6.33,1.568,0.046,
600501,航天晨光,4.21,-5.4,1.567,0.035,
600789,鲁抗医药,5.82,-2.87,1.563,0.025,
600684,珠江实业,8.53,-5.46,1.56,0.038,
002031,巨轮智能,18.91,-4.76,1.542,0.035,
000020,深华发Ａ,1.81,-4.92,1.53,0.024,
000998,隆平高科,9.65,-3.56,1.519,0.025,
600057,厦门象屿,21.38,-1.89,1.515,0.034,
002398,建研集团,5.25,-5.93,1.512,0.031,
000069,华侨城Ａ,61.44,-2.57,1.504,0.029,
002374,丽鹏股份,7.35,-5.26,1.499,0.036,
600226,瀚叶股份,19.93,-8.92,1.496,0.093,
000428,华天酒店,10.19,-6.21,1.491,0.035,
600459,贵研铂业,3.39,-2.22,1.47,0.031,
002609,捷顺科技,3.67,-8.0,1.469,0.035,
000961,中南建设,37.0,-2.33,1.467,0.034,
002139,拓邦股份,7.84,-5.06,1.454,0.042,
002787,华源控股,1.02,-6.22,1.442,0.042,
002819,东方中科,0.44,-2.61,1.435,0.02,
002809,红墙股份,0.61,-5.65,1.417,0.048,
002246,北化股份,4.14,-6.81,1.411,0.036,
000065,北方国际,6.29,-3.41,1.4,0.039,
600828,茂业商业,6.49,-2.1,1.388,0.02,
600765,中航重机,7.78,-3.69,1.382,0.024,
000688,国城矿业,11.37,-1.35,1.381,0.019,
600497,驰宏锌锗,43.1,-2.6,1.374,0.028,
000859,国风塑业,7.39,-7.08,1.357,0.034,
000951,中国重汽,6.71,-3.89,1.346,0.024,
002361,神剑股份,5.81,-4.04,1.343,0.015,
000520,长航凤凰,10.12,-4.7,1.337,0.031,
002481,双塔食品,11.07,-5.9,1.335,0.032,
000565,渝三峡Ａ,4.34,-6.45,1.33,0.037,
000590,启迪古汉,2.23,-4.84,1.323,0.037,
002643,万润股份,8.92,-0.75,1.313,0.017,
600676,交运股份,9.62,-6.29,1.307,0.036,
002510,天汽模,7.74,-5.83,1.304,0.033,
600987,航民股份,6.35,-5.16,1.291,0.022,
600169,太原重工,25.64,-2.08,1.283,0.022,
600525,长园集团,13.06,-5.71,1.282,0.036,
600175,美都能源,24.51,-6.0,1.279,0.043,
600751,海航科技,25.73,-5.36,1.267,0.025,
002174,游族网络,6.19,-5.62,1.263,0.045,
600261,阳光照明,14.52,-4.93,1.25,0.026,
002745,木林森,5.2,-3.6,1.249,0.042,
002749,国光股份,1.4,-4.15,1.243,0.032,
002399,海普瑞,12.47,-0.11,1.229,0.015,
002793,东音股份,0.64,-4.4,1.227,0.031,
600491,龙元建设,9.48,-3.73,1.227,0.033,
000099,中信海直,6.06,-5.41,1.223,0.035,
002800,天顺股份,0.35,-7.91,1.223,0.027,
000837,秦川机床,5.83,-4.58,1.221,0.026,
002062,宏润建设,9.59,-0.97,1.22,0.013,
002310,东方园林,15.33,-5.86,1.219,0.044,
000719,中原传媒,6.67,-4.02,1.213,0.031,
002235,安妮股份,5.0,-5.31,1.208,0.036,
002433,太安堂,6.92,-6.24,1.186,0.034,
002052,同洲电子,7.46,-8.0,1.186,0.044,
600727,鲁北化工,3.51,-4.92,1.176,0.028,
600363,联创光电,4.43,-4.71,1.171,0.029,
002115,三维通信,3.47,-5.64,1.17,0.025,
600139,西部资源,6.62,-8.38,1.165,0.038,
600671,天目药业,1.22,-4.62,1.163,0.033,
000002,万 科Ａ,97.15,-2.85,1.136,0.033,
002484,江海股份,7.64,-3.74,1.116,0.038,
002561,徐家汇,3.97,-4.06,1.112,0.026,
600540,新赛股份,4.71,-5.88,1.103,0.037,
002519,银河电子,8.32,-5.17,1.093,0.041,
002868,绿康生化,0.38,-5.69,1.056,0.023,
600367,红星发展,2.91,-3.53,1.046,0.022,
002916,深南电路,0.7,-2.48,1.04,0.043,
600992,贵绳股份,2.45,-7.02,1.012,0.029,
002511,中顺洁柔,12.57,-2.23,1.009,0.026,
002161,远 望 谷,6.99,-8.03,0.977,0.048,
002255,海陆重工,5.37,-4.7,0.93,0.029,
000548,湖南投资,4.99,-6.45,0.927,0.052,
000762,西藏矿业,4.76,-4.95,0.922,0.022,
601579,会稽山,4.0,-2.05,0.905,0.026,
000510,金路集团,5.49,-3.07,0.905,0.027,
600330,天通股份,9.97,-6.74,0.903,0.035,
000759,中百集团,6.81,-4.47,0.894,0.023,
600980,北矿科技,1.52,-6.09,0.891,0.031,
600876,洛阳玻璃,2.62,-4.36,0.891,0.03,
002730,电光科技,2.9,-4.14,0.888,0.028,
600313,农发种业,10.19,-5.76,0.884,0.032,
601066,中信建投,4.0,-6.67,0.873,0.061,
600558,大西洋,8.98,-5.91,0.869,0.032,
601163,三角轮胎,2.8,-3.81,0.857,0.025,
600820,隧道股份,31.44,-3.44,0.851,0.024,
002209,达 意 隆,1.54,-9.87,0.844,0.09,
600331,宏达股份,20.32,-5.58,0.842,0.04,
002824,和胜股份,0.74,-3.69,0.835,0.023,
600272,开开实业,1.6,-5.22,0.83,0.034,
000888,峨眉山Ａ,5.27,-4.47,0.825,0.031,
600552,凯盛科技,7.4,-4.96,0.824,0.031,
000016,深康佳Ａ,15.97,-6.67,0.822,0.046,
600614,鹏起科技,14.91,-9.98,0.815,0.046,
000031,中粮地产,18.14,-3.42,0.789,0.036,
000030,富奥股份,17.51,-6.02,0.778,0.03,
002038,双鹭药业,5.67,-3.37,0.767,0.024,
600074,*ST保千,10.26,-4.41,0.765,0.044,
600460,士兰微,12.47,-0.64,0.755,0.028,
600936,广西广电,11.96,-6.15,0.754,0.031,
600287,江苏舜天,4.37,-6.47,0.752,0.045,
002664,长鹰信质,3.5,-4.43,0.744,0.018,
600718,东软集团,12.42,-5.29,0.741,0.023,
600103,青山纸业,10.62,-4.21,0.737,0.035,
600058,五矿发展,10.72,-3.96,0.735,0.026,
002702,海欣食品,3.19,-3.6,0.712,0.03,
002639,雪人股份,5.16,-3.47,0.707,0.02,
002443,金洲管道,5.07,-4.93,0.692,0.026,
002600,领益智造,15.13,-4.26,0.69,0.042,
000661,长春高新,1.7,1.62,0.678,0.021,
000049,德赛电池,2.05,-1.27,0.668,0.021,
000627,天茂集团,20.35,-3.64,0.667,0.025,
600603,广汇物流,5.04,-4.32,0.648,0.035,
600377,宁沪高速,37.98,-0.53,0.641,0.014,
002590,万安科技,4.34,-4.15,0.613,0.032,
002597,金禾实业,5.54,-3.68,0.589,0.032,
002274,华昌化工,6.25,-3.76,0.564,0.029,
002091,江苏国泰,9.72,-5.36,0.554,0.023,
600422,昆药集团,7.6,-3.87,0.553,0.021,
002165,红 宝 丽,5.27,-5.64,0.547,0.039,
002546,新联电子,7.8,-5.84,0.546,0.034,
000783,长江证券,55.29,-4.21,0.543,0.048,
601199,江南水务,9.35,-4.11,0.54,0.025,
600166,福田汽车,66.7,-5.21,0.535,0.024,
002762,金发拉比,1.9,-7.49,0.533,0.039,
002416,爱施德,11.73,-5.3,0.526,0.028,
600066,宇通客车,22.14,-1.47,0.525,0.017,
002307,北新路桥,8.92,-3.03,0.522,0.026,
600636,三爱富,4.47,-4.04,0.519,0.027,
600461,洪城水业,5.94,-4.52,0.515,0.042,
002662,京威股份,14.59,-6.99,0.509,0.032,
600354,敦煌种业,5.28,-6.37,0.501,0.034,
600527,江南高纤,12.03,-4.48,0.497,0.035,
002550,千红制药,9.04,-4.65,0.488,0.026,
000889,茂业通信,6.22,-1.36,0.488,0.016,
000620,新华联,18.97,-4.93,0.485,0.026,
600038,中直股份,5.89,-1.23,0.478,0.019,
002526,山东矿机,15.1,-5.78,0.477,0.042,
002890,弘宇股份,0.48,-7.4,0.473,0.045,
600595,中孚实业,17.42,-5.36,0.468,0.042,
600959,江苏有线,38.85,-4.8,0.461,0.028,
600242,中昌数据,3.04,-4.33,0.461,0.02,
002802,洪汇新材,0.39,-6.03,0.456,0.033,
600059,古越龙山,8.09,-3.13,0.453,0.017,
002910,庄园牧场,0.74,-4.97,0.453,0.028,
000010,美丽生态,5.22,-0.23,0.448,0.016,
000813,德展健康,10.81,1.91,0.445,0.012,
600737,中粮糖业,20.52,-3.89,0.444,0.017,
000685,中山公用,12.53,-3.4,0.401,0.027,
601016,节能风电,41.56,-5.36,0.395,0.025,
600802,福建水泥,3.82,-3.46,0.395,0.024,
600436,片仔癀,6.03,0.79,0.394,0.017,
002574,明牌珠宝,5.28,-4.54,0.386,0.029,
002462,嘉事堂,2.49,-5.54,0.37,0.03,
600190,锦州港,17.79,-3.03,0.364,0.019,
002296,辉煌科技,3.23,-6.92,0.358,0.031,
002041,登海种业,8.74,-4.43,0.345,0.028,
000025,特 力Ａ,2.71,-5.2,0.345,0.041,
002224,三 力 士,4.66,-4.33,0.342,0.035,
601139,深圳燃气,28.55,-3.17,0.341,0.02,
600640,号百控股,5.89,-6.0,0.334,0.037,
600439,瑞贝卡,11.32,-6.45,0.334,0.034,
600168,武汉控股,7.1,-3.75,0.326,0.024,
600976,健民集团,1.53,-5.18,0.325,0.029,
601008,连云港,10.15,-3.67,0.317,0.023,
600780,通宝能源,11.47,-4.62,0.31,0.028,
002249,大洋电机,13.65,-7.12,0.305,0.042,
000680,山推股份,10.57,-4.53,0.297,0.029,
002535,林州重机,5.9,-5.03,0.293,0.028,
600528,中铁工业,18.38,-1.91,0.292,0.011,
002421,达实智能,14.88,-4.14,0.289,0.04,
600281,太化股份,5.14,-5.4,0.288,0.033,
600435,北方导航,14.89,-6.22,0.285,0.034,
002636,金安国纪,2.46,-5.8,0.282,0.035,
002130,沃尔核材,9.46,-6.54,0.281,0.038,
002277,友阿股份,14.17,-5.77,0.28,0.03,
600067,冠城大通,14.92,-5.6,0.27,0.034,
600790,轻纺城,14.66,-5.84,0.268,0.033,
002691,冀凯股份,3.39,-4.54,0.264,0.034,
600094,大名城,22.77,-6.76,0.261,0.032,
600470,六国化工,5.22,-3.7,0.256,0.028,
002738,中矿资源,1.26,-6.45,0.253,0.024,
002365,永安药业,2.38,-5.52,0.247,0.028,
002573,清新环境,10.79,-7.25,0.243,0.046,
000603,盛达矿业,3.93,-3.48,0.239,0.02,
601038,一拖股份,5.94,-5.36,0.236,0.028,
600781,辅仁药业,1.78,-4.39,0.198,0.025,
002230,科大讯飞,18.18,-3.88,0.198,0.026,
002073,软控股份,8.19,-4.43,0.19,0.036,
002051,中工国际,11.11,-4.21,0.177,0.028,
002057,中钢天源,3.2,-3.49,0.176,0.021,
002781,奇信股份,0.91,-4.92,0.166,0.032,
600381,青海春天,5.83,-5.44,0.164,0.035,
600606,绿地控股,121.68,-3.23,0.155,0.029,
000877,天山股份,8.8,-3.32,0.146,0.027,
000815,美利云,3.17,-8.63,0.146,0.058,
600072,中船科技,6.01,-7.57,0.146,0.033,
002278,神开股份,3.44,-3.97,0.145,0.027,
600101,明星电力,3.24,-4.04,0.145,0.024,
600483,福能股份,12.58,-8.41,0.117,0.035,
002081,金 螳 螂,25.71,-6.67,0.111,0.028,
002187,广百股份,3.42,-3.17,0.1,0.017,
002275,桂林三金,5.33,-2.77,0.068,0.019,
000776,广发证券,59.19,-2.15,0.068,0.036,
000034,神州数码,3.58,1.72,0.052,0.031,
000410,沈阳机床,7.4,-5.46,0.018,0.022,
002582,好想你,2.61,-3.81,0.017,0.022,
601226,华电重工,11.55,-4.58,0.014,0.018,
601198,东兴证券,27.58,-4.33,0.014,0.041,
002150,通润装备,2.74,-7.53,0.013,0.032,
600881,亚泰集团,32.23,-5.6,0.013,0.043,
002906,华阳集团,2.02,-5.98,0.006,0.03,
002678,珠江钢琴,13.57,-4.76,0.004,0.025,
600170,上海建工,84.87,-2.26,0.004,0.016,
600990,四创电子,1.37,-6.24,0.003,0.026,
002004,华邦健康,16.87,-3.1,-0.0,0.017,
002392,北京利尔,7.37,-6.72,-0.0,0.038,
002305,南国置业,16.23,-6.87,-0.001,0.056,
002029,七 匹 狼,7.56,-5.46,-0.002,0.045,
600358,国旅联合,4.32,-8.98,-0.002,0.044,
601005,重庆钢铁,83.8,-2.07,-0.002,0.028,
002156,通富微电,9.72,-3.97,-0.002,0.038,
600307,酒钢宏兴,62.63,-2.9,-0.002,0.027,
600933,爱柯迪,2.38,-4.86,-0.004,0.029,
600759,洲际油气,22.58,-7.17,-0.009,0.033,
600221,海航控股,164.36,-3.37,-0.011,0.023,
000595,宝塔实业,7.54,-6.79,-0.013,0.033,
600963,岳阳林纸,10.43,-4.59,-0.014,0.03,
002412,汉森制药,2.88,-2.03,-0.019,0.013,
600397,*ST安煤,9.9,-5.2,-0.02,0.031,
600108,亚盛集团,19.47,-4.21,-0.02,0.026,
002917,金奥博,0.28,-7.88,-0.045,0.048,
600315,上海家化,6.71,-1.82,-0.119,0.024,
002082,万邦德,2.38,-7.95,-0.122,0.04,
000662,天夏智慧,3.74,-8.01,-0.123,0.064,
600479,千金药业,4.19,-3.39,-0.126,0.023,
002465,海格通信,20.71,-4.72,-0.126,0.019,
600081,东风科技,3.14,-4.7,-0.136,0.025,
002129,中环股份,26.44,-5.66,-0.142,0.025,
002093,国脉科技,9.74,-4.9,-0.157,0.029,
600197,伊力特,4.41,-3.82,-0.167,0.022,
601377,兴业证券,66.97,-5.4,-0.19,0.05,
600984,建设机械,7.86,-1.85,-0.191,0.015,
600858,银座股份,5.18,-3.65,-0.195,0.025,
600983,惠而浦,5.33,-4.88,-0.195,0.021,
002682,龙洲股份,4.32,-5.29,-0.198,0.029,
000999,华润三九,9.78,-2.31,-0.207,0.017,
000581,威孚高科,8.36,-2.81,-0.217,0.02,
600350,山东高速,48.11,-2.7,-0.234,0.025,
002272,川润股份,3.21,-5.83,-0.234,0.033,
002852,道道全,1.25,-4.33,-0.246,0.028,
000848,承德露露,9.78,-3.34,-0.246,0.019,
600021,上海电力,8.56,-4.92,-0.253,0.019,
002583,海能达,10.5,-4.13,-0.258,0.03,
600268,国电南自,6.35,-5.37,-0.259,0.024,
600280,中央商场,11.48,-5.68,-0.266,0.026,
000557,西部创业,5.85,-7.12,-0.267,0.029,
000681,视觉中国,3.1,-4.45,-0.271,0.027,
002436,兴森科技,11.99,-6.9,-0.284,0.039,
600618,氯碱化工,7.5,-6.58,-0.293,0.03,
600577,精达股份,19.55,-3.64,-0.308,0.026,
600035,楚天高速,14.91,-3.49,-0.314,0.023,
601368,绿城水务,7.36,-4.19,-0.317,0.02,
600208,新湖中宝,85.98,-5.69,-0.319,0.049,
601211,国泰君安,75.16,-1.75,-0.32,0.029,
002313,日海智能,3.12,-4.19,-0.324,0.032,
600073,上海梅林,9.38,-4.44,-0.33,0.026,
002033,丽江旅游,5.49,-3.23,-0.332,0.023,
600827,百联股份,15.43,-2.81,-0.339,0.02,
002596,海南瑞泽,8.63,-3.79,-0.345,0.029,
600555,海航创新,9.74,-7.12,-0.348,0.042,
002554,惠博普,7.69,-4.76,-0.354,0.023,
601608,中信重工,43.0,-4.29,-0.358,0.027,
600496,精工钢构,15.1,-3.44,-0.358,0.027,
002406,远东传动,4.16,-4.61,-0.363,0.024,
600617,国新能源,8.98,-5.1,-0.366,0.026,
000757,浩物股份,4.52,-7.96,-0.375,0.05,
002183,怡 亚 通,21.2,-4.78,-0.381,0.034,
002709,天赐材料,1.96,-5.6,-0.391,0.04,
000507,珠海港,7.72,0.69,-0.393,0.013,
002532,新界泵业,3.78,-4.64,-0.397,0.028,
002269,美邦服饰,25.13,-5.1,-0.412,0.032,
000421,南京公用,5.73,-5.82,-0.425,0.027,
002899,英派斯,0.79,-6.14,-0.429,0.03,
600196,复星医药,19.1,-5.32,-0.43,0.02,
002785,万里石,0.97,-1.32,-0.431,0.023,
002926,华西证券,5.25,-5.3,-0.432,0.04,
000895,双汇发展,32.99,-1.6,-0.437,0.018,
600690,青岛海尔,60.97,-3.75,-0.438,0.023,
002563,森马服饰,18.39,-3.75,-0.446,0.037,
002173,创新医疗,2.03,-5.38,-0.449,0.025,
600206,有研新材,8.39,-5.74,-0.456,0.031,
600248,延长化建,6.08,-4.05,-0.46,0.022,
600863,内蒙华电,58.08,-4.0,-0.462,0.022,
002254,泰和新材,6.11,-1.3,-0.467,0.011,
600396,金山股份,11.65,-5.61,-0.468,0.032,
002108,沧州明珠,14.18,-4.76,-0.47,0.034,
600327,大东方,7.37,-3.82,-0.479,0.023,
002357,富临运业,3.13,-4.17,-0.482,0.042,
002713,东易日盛,0.77,-4.89,-0.483,0.023,
002280,联络互动,17.12,-6.86,-0.484,0.035,
002287,奇正藏药,4.06,-7.55,-0.485,0.024,
000555,神州信息,9.35,-7.95,-0.488,0.031,
600477,杭萧钢构,16.42,-4.06,-0.49,0.03,
002692,睿康股份,7.15,-9.5,-0.522,0.053,
600917,重庆燃气,15.56,-3.78,-0.523,0.018,
600563,法拉电子,2.25,-1.31,-0.53,0.018,
600481,双良节能,16.2,-5.01,-0.555,0.032,
600475,华光股份,1.4,-4.24,-0.558,0.023,
600376,首开股份,25.46,-3.62,-0.57,0.031,
600338,西藏珠峰,6.53,-2.07,-0.578,0.018,
000731,四川美丰,5.91,-4.73,-0.58,0.025,
600995,文山电力,4.79,-3.11,-0.582,0.021,
600455,博通股份,0.62,-7.51,-0.582,0.041,
002577,雷柏科技,2.81,-6.95,-0.583,0.036,
002204,大连重工,19.31,-3.53,-0.59,0.013,
000046,泛海控股,50.93,-6.26,-0.592,0.046,
002772,众兴菌业,2.54,-5.2,-0.608,0.025,
002348,高乐股份,7.38,-7.06,-0.609,0.062,
002567,唐人神,7.57,-3.78,-0.613,0.022,
002080,中材科技,6.4,-4.61,-0.631,0.02,
002759,天际股份,1.26,-5.09,-0.632,0.024,
000656,金科股份,52.22,-0.17,-0.668,0.013,
600859,王府井,3.05,-2.12,-0.675,0.025,
002644,佛慈制药,5.11,-1.58,-0.682,0.014,
600887,伊利股份,60.33,-2.05,-0.682,0.017,
600303,曙光股份,6.2,-5.01,-0.688,0.032,
600482,中国动力,9.09,-2.01,-0.697,0.012,
000801,四川九洲,10.23,-5.45,-0.698,0.029,
601311,骆驼股份,8.48,-6.38,-0.703,0.02,
600085,同仁堂,13.71,-2.42,-0.704,0.011,
000559,万向钱潮,27.53,-4.68,-0.709,0.033,
002520,日发精机,4.97,-3.94,-0.716,0.018,
002132,恒星科技,12.54,-4.75,-0.72,0.044,
600480,凌云股份,3.62,-6.03,-0.724,0.026,
002244,滨江集团,27.03,-5.67,-0.731,0.031,
002049,紫光国微,6.05,-1.59,-0.742,0.027,
000599,青岛双星,6.75,-5.01,-0.744,0.025,
002431,棕榈股份,13.25,-6.32,-0.744,0.042,
002717,岭南股份,5.31,-4.76,-0.754,0.023,
000537,广宇发展,5.13,-4.49,-0.757,0.033,
000875,吉电股份,19.54,-4.38,-0.768,0.025,
002276,万马股份,10.34,-4.47,-0.781,0.027,
600185,格力地产,20.6,-3.01,-0.785,0.021,
002172,澳洋健康,6.94,-6.9,-0.791,0.026,
600795,国电电力,196.5,-1.21,-0.802,0.01,
002587,奥拓电子,3.93,-5.31,-0.804,0.027,
002336,人人乐,3.39,-6.1,-0.805,0.033,
000777,中核科技,3.83,-5.27,-0.817,0.035,
002673,西部证券,35.02,-4.44,-0.817,0.033,
002557,洽洽食品,5.07,-5.26,-0.82,0.029,
601000,唐山港,55.74,-3.61,-0.822,0.033,
002232,启明信息,4.04,-5.99,-0.823,0.025,
002099,海翔药业,15.92,-2.7,-0.829,0.018,
600410,华胜天成,10.95,-8.27,-0.83,0.044,
600295,鄂尔多斯,6.12,-6.18,-0.847,0.02,
600999,招商证券,49.04,-2.05,-0.858,0.021,
000593,大通燃气,2.8,-6.41,-0.859,0.027,
600308,华泰股份,11.68,-4.21,-0.877,0.022,
002631,德尔未来,6.47,-6.06,-0.884,0.036,
002009,天奇股份,2.71,-5.96,-0.894,0.026,
002338,奥普光电,2.4,-6.24,-0.916,0.025,
600177,雅戈尔,35.81,-2.83,-0.918,0.012,
002882,金龙羽,0.83,-3.75,-0.933,0.021,
600385,山东金泰,1.43,-5.36,-0.944,0.034,
601388,怡球资源,20.25,-5.12,-0.967,0.033,
601188,龙江交通,13.16,-4.06,-0.971,0.017,
600458,时代新材,6.61,-2.89,-0.983,0.024,
600285,羚锐制药,5.3,-3.84,-0.983,0.022,
000823,超声电子,5.37,-3.85,-0.991,0.025,
000885,城发环境,4.48,-5.64,-1.002,0.029,
600816,安信信托,46.73,-6.82,-1.021,0.045,
600075,新疆天业,8.32,-6.13,-1.034,0.031,
002371,北方华创,3.59,-5.16,-1.038,0.029,
002855,捷荣技术,0.83,-4.93,-1.046,0.036,
600502,安徽水利,9.11,-3.85,-1.047,0.026,
000519,中兵红箭,7.35,-5.68,-1.057,0.032,
002386,天原集团,6.72,-4.8,-1.059,0.025,
002521,齐峰新材,4.25,-2.4,-1.059,0.019,
600141,兴发集团,6.01,-4.2,-1.066,0.023,
002359,北讯集团,7.08,-3.53,-1.067,0.055,
000826,启迪桑德,11.88,-4.92,-1.069,0.035,
002123,梦网集团,6.45,-1.32,-1.076,0.017,
000883,湖北能源,53.46,-2.4,-1.079,0.017,
600311,荣华实业,6.66,-6.15,-1.08,0.05,
002823,凯中精密,1.0,-5.19,-1.08,0.033,
601607,上海医药,19.23,-5.17,-1.081,0.02,
600705,中航资本,76.19,-4.15,-1.083,0.037,
002039,黔源电力,3.05,-1.7,-1.099,0.011,
002426,胜利精密,21.58,-7.04,-1.106,0.036,
600758,红阳能源,6.76,-6.79,-1.107,0.029,
002806,华锋股份,0.58,-6.65,-1.114,0.033,
002651,利君股份,4.18,-6.94,-1.133,0.032,
002873,新天药业,0.65,-4.42,-1.14,0.027,
000822,山东海化,8.95,-4.58,-1.147,0.032,
002860,星帅尔,0.47,-6.98,-1.153,0.031,
600476,湘邮科技,1.61,-5.26,-1.155,0.028,
002152,广电运通,19.79,-4.05,-1.157,0.023,
002396,星网锐捷,5.39,-4.06,-1.16,0.03,
000623,吉林敖东,11.19,-3.12,-1.209,0.025,
002637,赞宇科技,2.59,-3.35,-1.22,0.025,
600219,南山铝业,97.87,-0.83,-1.229,0.016,
002856,美芝股份,0.3,-7.12,-1.234,0.058,
000868,安凯客车,6.96,-6.82,-1.235,0.034,
600320,振华重工,33.22,-3.64,-1.25,0.015,
601007,金陵饭店,3.0,-3.17,-1.255,0.017,
002832,比音勒芬,0.79,-2.01,-1.26,0.022,
600277,亿利洁能,26.74,-3.12,-1.269,0.028,
002325,洪涛股份,9.2,-6.04,-1.271,0.032,
600996,贵广网络,2.98,-5.71,-1.272,0.026,
