,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
2032,603298.SH,603298,杭叉集团,专用机械,10.25,"全国社保基金一零二组合
全国社保基金四一三组合
香港中央结算有限公司(陆股通)"
2033,002910.SZ,002910,庄园牧场,乳制品,10.25,香港中央结算有限公司(陆股通)
2034,300305.SZ,300305,裕兴股份,塑料,10.26,中央汇金资产管理有限责任公司
2035,000014.SZ,000014,沙河股份,全国地产,10.26,
2036,300448.SZ,300448,浩云科技,软件服务,10.27,中央汇金资产管理有限责任公司
2037,603289.SH,603289,泰瑞机器,专用机械,10.27,
2038,002612.SZ,002612,朗姿股份,服饰,10.28,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金"
2039,002046.SZ,002046,轴研科技,机械基件,10.3,"长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司"
2040,000756.SZ,000756,新华制药,化学制药,10.33,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金
中国建设银行股份有限公司-长城消费增值混合型证券投资基金
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金"
2041,000779.SZ,000779,甘咨询,建筑工程,10.34,
2042,000970.SZ,000970,中科三环,元器件,10.34,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
2043,600826.SH,600826,兰生股份,商贸代理,10.34,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
2044,000546.SZ,000546,金圆股份,水泥,10.36,"上海裕灏投资管理有限公司-裕灏金苹果6号私募证券投资基金
长信基金-浦发银行-五矿国际信托-五矿信托-聚富投资单一资金信托
平安银行股份有限公司-广发沪港深新起点股票型证券投资基金
上海万永投资管理有限公司-万永5期私募证券投资基金
云南国际信托有限公司-云信智兴2017-118号单一资金信托
云南国际信托有限公司-云信智兴2017-116号单一资金信托"
2045,300484.SZ,300484,蓝海华腾,电气设备,10.37,
2046,601811.SH,601811,新华文轩,出版业,10.37,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金改革交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
2047,300600.SZ,300600,瑞特股份,电气设备,10.38,"全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品"
2048,000878.SZ,000878,云南铜业,铜,10.39,"中央企业贫困地区产业投资基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司"
2049,603668.SH,603668,天马科技,饲料,10.43,
2050,603617.SH,603617,君禾股份,专用机械,10.46,
2051,603577.SH,603577,汇金通,钢加工,10.46,吉林省现代农业和新兴产业投资基金有限公司
2052,002208.SZ,002208,合肥城建,区域地产,10.47,"宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金"
2053,600967.SH,600967,内蒙一机,运输设备,10.48,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金"
2054,603829.SH,603829,洛凯股份,电气设备,10.49,
2055,600988.SH,600988,赤峰黄金,黄金,10.49,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-华夏经典配置混合型证券投资基金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金"
2056,600081.SH,600081,东风科技,汽车配件,10.5,"珠海万佳投资管理有限公司-万佳鑫1号证券投资基金
香港中央结算有限公司(陆股通)
珠海万佳投资管理有限公司-万佳鑫1号证券投资基金
香港中央结算有限公司(陆股通)
珠海万佳投资管理有限公司-万佳鑫1号证券投资基金
中融国际信托有限公司-宾悦成长1号证券投资集合资金信托计划"
2057,002376.SZ,002376,新北洋,IT设备,10.51,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司"
2058,002375.SZ,002375,亚厦股份,装修装饰,10.51,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行-易方达稳健收益债券型证券投资基金"
2059,300205.SZ,300205,天喻信息,元器件,10.52,武汉光谷创业投资基金有限公司
2060,002107.SZ,002107,沃华医药,中成药,10.53,
2061,300472.SZ,300472,新元科技,专用机械,10.54,"鹏华资产-浦发银行-鹏华资产乐善2号资产管理计划
四川信托有限公司-睿进5号证券投资集合资金信托计划"
2062,002836.SZ,002836,新宏泽,广告包装,10.54,
2063,300330.SZ,300330,华虹计通,软件服务,10.55,
2064,600000.SH,600000,浦发银行,银行,10.55,"上海上国投资产管理有限公司
香港中央结算有限公司(陆股通)"
2065,002020.SZ,002020,京新药业,化学制药,10.57,"香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司
建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司
建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金
香港中央结算有限公司(陆股通)
建信基金-杭州银行-杭州玖擎投资管理合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-信保基石1号专项私募投资基金
上海国际集团资产管理有限公司"
2066,000617.SZ,000617,中油资本,多元金融,10.58,"中国国有资本风险投资基金股份有限公司
海峡能源产业基金管理(厦门)有限公司
中国长城资产管理股份有限公司"
2067,601108.SH,601108,财通证券,证券,10.59,香港中央结算有限公司(陆股通)
2068,002725.SZ,002725,跃岭股份,汽车配件,10.59,"芜湖长元股权投资基金(有限合伙)
中央汇金资产管理有限责任公司"
2069,000582.SZ,000582,北部湾港,港口,10.6,"广西广投资产管理有限公司
平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
广西交通发展投资基金合伙企业(有限合伙)"
2070,002159.SZ,002159,三特索道,旅游服务,10.6,"中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金"
2071,002855.SZ,002855,捷荣技术,塑料,10.61,
2072,603676.SH,603676,卫信康,化学制药,10.62,银河资本-郭旭-银河资本-新兴一号单一资产管理计划
2073,300068.SZ,300068,南都电源,电气设备,10.62,"上海理成资产管理有限公司-理成南都资产管理计划
香港中央结算有限公司(陆股通)"
2074,600847.SH,600847,万里股份,电气设备,10.62,家天下资产管理有限公司
2075,300626.SZ,300626,华瑞股份,电气设备,10.63,
2076,000735.SZ,000735,罗牛山,农业综合,10.64,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
2077,600318.SH,600318,新力金融,多元金融,10.64,"华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金"
2078,603017.SH,603017,中衡设计,建筑工程,10.64,
2079,002169.SZ,002169,智光电气,电气设备,10.65,华融国际信托有限责任公司
2080,603800.SH,603800,道森股份,专用机械,10.65,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
2081,600803.SH,600803,新奥股份,综合类,10.66,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划"
2082,600793.SH,600793,宜宾纸业,造纸,10.67,"银河资本-民生银行-阳岚1号价值成长资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
2083,601098.SH,601098,中南传媒,出版业,10.68,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
全国社保基金一一五组合
全国社保基金四一三组合
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
香港中央结算有限公司(陆股通)"
2084,300640.SZ,300640,德艺文创,文教休闲,10.68,深圳齐兴资产管理有限公司
2085,603677.SH,603677,奇精机械,机械基件,10.69,
2086,300286.SZ,300286,安科瑞,电器仪表,10.7,中央汇金资产管理有限责任公司
2087,601609.SH,601609,金田铜业,铜,10.7,
2088,300365.SZ,300365,恒华科技,软件服务,10.7,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中央汇金资产管理有限责任公司"
2089,300469.SZ,300469,信息发展,软件服务,10.71,"上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司"
2090,002835.SZ,002835,同为股份,元器件,10.71,"中国国际金融香港资产管理有限公司-客户资金
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金"
2091,601828.SH,601828,美凯龙,其他商业,10.71,"陕西省国际信托股份有限公司-陕国投·美凯龙第二期员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·美凯龙第一期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·美凯龙控股股东及附属企业员工持股第一期集合资金信托计划"
2092,002432.SZ,002432,九安医疗,医疗保健,10.71,
2093,300177.SZ,300177,中海达,通信设备,10.72,中央汇金资产管理有限责任公司
2094,603303.SH,603303,得邦照明,家用电器,10.73,北京盈和智投资管理中心(有限合伙)-盈和智久赢私募证券投资基金
2095,002600.SZ,002600,领益智造,元器件,10.75,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金五零一组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合润分级混合型证券投资基金"
2096,600559.SH,600559,老白干酒,白酒,10.76,"北京航天产业投资基金(有限合伙)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划"
2097,603006.SH,603006,联明股份,汽车配件,10.76,
2098,603918.SH,603918,金桥信息,软件服务,10.77,杭州文心致禾资产管理合伙企业(有限合伙)
2099,300196.SZ,300196,长海股份,玻璃,10.8,"全国社保基金五零二组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金"
2100,300821.SZ,300821,东岳硅材,化工原料,10.81,
2101,600070.SH,600070,浙江富润,互联网,10.81,横琴广金美好基金管理有限公司-广金美好玻色六号私募证券投资基金
2102,603928.SH,603928,兴业股份,化工原料,10.82,
2103,002820.SZ,002820,桂发祥,食品,10.86,"陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划
全国社会保障基金理事会转持一户"
2104,300340.SZ,300340,科恒股份,元器件,10.87,中央汇金资产管理有限责任公司
2105,300202.SZ,300202,聚龙股份,专用机械,10.87,"富诚海富资管-证券行业支持民企发展系列之富诚海富通海富二号单一资产管理计划
中央汇金资产管理有限责任公司
绍兴睿源投资管理有限公司-睿源稳健1号私募证券投资基金
海通期货-华泰证券-证券行业支持民企发展系列之海通期货1号集合资产管理计划"
2106,002823.SZ,002823,凯中精密,机械基件,10.87,"安信证券-浦发银行-安信证券策略优选1号集合资产管理计划
中国建设银行股份有限公司-华夏兴华混合型证券投资基金"
2107,600421.SH,600421,ST仰帆,综合类,10.9,
2108,300719.SZ,300719,安达维尔,航空,10.91,中国工商银行股份有限公司-南方大数据100指数证券投资基金
2109,300514.SZ,300514,友讯达,通信设备,10.93,
2110,300495.SZ,300495,美尚生态,环境保护,10.94,"安信基金-浦发银行-安信基金保腾丰利2号定增优化资产管理计划
全国社保基金五零四组合
香港中央结算有限公司(陆股通)"
2111,002238.SZ,002238,天威视讯,影视音像,10.95,中国建设银行股份有限公司-华夏收入混合型证券投资基金
2112,600833.SH,600833,第一医药,医药商业,10.96,
2113,002926.SZ,002926,华西证券,证券,10.97,香港中央结算有限公司(陆股通)
2114,002677.SZ,002677,浙江美大,家用电器,10.97,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
杭州纯阳资产管理有限公司-纯阳十号私募证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金"
2115,600802.SH,600802,福建水泥,水泥,10.97,"中国银行股份有限公司-华泰保兴吉年丰混合型发起式证券投资基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
中国建设银行股份有限公司-银河研究精选混合型证券投资基金"
2116,601198.SH,601198,东兴证券,证券,10.97,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国东方资产管理股份有限公司"
2117,603698.SH,603698,航天工程,专用机械,10.98,"北京航天产业投资基金(有限合伙)
中央汇金资产管理有限责任公司"
2118,002569.SZ,002569,ST步森,服饰,10.98,"上海睿鸷资产管理合伙企业(有限合伙)
重庆信三威投资咨询中心(有限合伙)-昌盛十一号私募基金
北京博达富通基金管理有限公司-博达鑫富混合多策略私募投资基金"
2119,600095.SH,600095,哈高科,区域地产,10.99,
2120,300621.SZ,300621,维业股份,装修装饰,11.0,
2121,300093.SZ,300093,金刚玻璃,玻璃,11.0,
2122,002637.SZ,002637,赞宇科技,日用化工,11.01,中央汇金资产管理有限责任公司
2123,603008.SH,603008,喜临门,家居用品,11.01,"浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
宁波平方和投资管理合伙企业(有限合伙)-平方和2号私募基金"
2124,000096.SZ,000096,广聚能源,石油贸易,11.01,香港中央结算有限公司(陆股通)
2125,603226.SH,603226,菲林格尔,家居用品,11.03,
2126,300088.SZ,300088,长信科技,元器件,11.05,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金"
2127,000931.SZ,000931,中关村,生物制药,11.05,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
2128,300265.SZ,300265,通光线缆,电气设备,11.05,"中央汇金资产管理有限责任公司
杭州优益增投资管理有限公司-优益增复兴三号私募证券投资基金"
2129,600663.SH,600663,陆家嘴,园区开发,11.06,"上海国际集团资产管理有限公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
2130,300023.SZ,300023,宝德股份,专用机械,11.06,
2131,002186.SZ,002186,全聚德,酒店餐饮,11.06,"中央汇金资产管理有限责任公司
IDG资本管理(香港)有限公司-IDG中国股票基金
上海宏流投资管理有限公司-宏流招财猫趋势灵活配置基金
IDG资本管理(香港)有限公司-IDG中国股票基金
中央汇金资产管理有限责任公司
IDG资本管理(香港)有限公司-IDG中国股票基金
中央汇金资产管理有限责任公司"
2132,002747.SZ,002747,埃斯顿,机械基件,11.08,"派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
香港中央结算有限公司(陆股通)"
2133,002407.SZ,002407,多氟多,化工原料,11.08,"北京中证焦桐投资基金(有限合伙)
红土创新基金-银河证券-深圳市创新投资集团有限公司
中证500交易型开放式指数证券投资基金
平安中证新能源汽车产业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
2134,600774.SH,600774,汉商集团,百货,11.09,
2135,600605.SH,600605,汇通能源,房产服务,11.09,中央汇金资产管理有限责任公司
2136,300141.SZ,300141,和顺电气,电气设备,11.11,中央汇金资产管理有限责任公司
2137,601881.SH,601881,中国银河,证券,11.11,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
全国社保基金四一二组合"
2138,002697.SZ,002697,红旗连锁,超市连锁,11.11,"香港中央结算有限公司(陆股通)
中国工商银行-广发稳健增长证券投资基金
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金一一五组合
基本养老保险基金八零五组合
中央汇金资产管理有限责任公司"
2139,600718.SH,600718,东软集团,软件服务,11.12,"中国对外经济贸易信托有限公司-淡水泉精选1期
挪威中央银行-自有资金"
2140,300549.SZ,300549,优德精密,专用机械,11.13,
2141,002197.SZ,002197,证通电子,电器仪表,11.13,中国农业银行股份有限公司-诺安高端制造股票型证券投资基金
2142,600072.SH,600072,中船科技,船舶,11.14,"上海国际集团资产管理有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)"
2143,000800.SZ,000800,一汽解放,汽车整车,11.14,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划"
2144,300422.SZ,300422,博世科,环境保护,11.15,"兴业基金-杭州银行-兴业基金-兴诚1号特定多客户资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
2145,600480.SH,600480,凌云股份,汽车配件,11.15,"中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金"
2146,002320.SZ,002320,海峡股份,水运,11.16,"南京紫熙投资管理有限公司-紫熙敏进二号私募证券投资基金
香港中央结算有限公司(陆股通)
深圳格律资产管理有限公司-格律连赢1号私募证券投资基金"
2147,300542.SZ,300542,新晨科技,软件服务,11.16,
2148,000156.SZ,000156,华数传媒,影视音像,11.17,"全国社保基金六零四组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
2149,000504.SZ,000504,ST生物,环境保护,11.17,"湖南省财信产业基金管理有限公司
上海和平大宗股权投资基金管理有限公司
重庆信三威投资咨询中心(有限合伙)-昌盛二号私募基金
云南国际信托有限公司-云信永盈8号证券投资集合资金信托计划"
2150,300258.SZ,300258,精锻科技,汽车配件,11.18,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金"
2151,002826.SZ,002826,易明医药,中成药,11.2,
2152,000411.SZ,000411,英特集团,医药商业,11.22,"全国社保基金六零四组合
基本养老保险基金九零三组合"
2153,603869.SH,603869,新智认知,软件服务,11.23,上海复星创富股权投资基金合伙企业(有限合伙)
2154,600742.SH,600742,一汽富维,汽车配件,11.23,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金"
2155,300204.SZ,300204,舒泰神,生物制药,11.24,"华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
北京华高永利资产管理有限公司-华高永利2号私募证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金"
2156,300314.SZ,300314,戴维医疗,医疗保健,11.24,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金
2157,603803.SH,603803,瑞斯康达,通信设备,11.25,"上海通怡投资管理有限公司-通怡百合7号私募基金
博信优选(天津)股权投资基金合伙企业(有限合伙)
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
上海通怡投资管理有限公司-通怡宝岛1号私募基金"
2158,300597.SZ,300597,吉大通信,通信设备,11.26,全国社会保障基金理事会转持一户
2159,603223.SH,603223,恒通股份,供气供热,11.26,山东一圈一带产业投资基金有限公司-山高-圈带私募基金
2160,603277.SH,603277,银都股份,专用机械,11.26,
2161,002736.SZ,002736,国信证券,证券,11.27,"华润深国投信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
2162,300251.SZ,300251,光线传媒,影视音像,11.29,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金"
2163,300114.SZ,300114,中航电测,电器仪表,11.29,"全国社保基金六零四组合
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
2164,002117.SZ,002117,东港股份,广告包装,11.3,中央汇金资产管理有限责任公司
2165,002909.SZ,002909,集泰股份,化工原料,11.3,
2166,600546.SH,600546,山煤国际,煤炭开采,11.31,"全国社保基金一一二组合
全国社保基金一零七组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零三组合"
2167,300460.SZ,300460,惠伦晶体,元器件,11.34,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金"
2168,603028.SH,603028,赛福天,钢加工,11.34,
2169,000038.SZ,000038,深大通,广告包装,11.39,"云南国际信托有限公司-深大通员工持股计划集合资金信托计划
华安未来资管-宁波银行-深大通1号资产管理计划"
2170,300052.SZ,300052,中青宝,互联网,11.39,
2171,300511.SZ,300511,雪榕生物,种植业,11.4,"深圳市云图资产管理服务有限公司-云图优选1号私募证券投资基金
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金
基本养老保险基金一二零四组合"
2172,002758.SZ,002758,华通医药,医药商业,11.4,浙江大熊投资管理有限公司-伽利略壹号私募投资基金
2173,002428.SZ,002428,云南锗业,小金属,11.41,中央汇金资产管理有限责任公司
2174,300020.SZ,300020,银江股份,软件服务,11.41,"上银基金-浦发银行-上银基金财富50号资产管理计划
上银基金-浦发银行-上银基金财富49号资产管理计划"
2175,000810.SZ,000810,创维数字,家用电器,11.42,香港中央结算有限公司(陆股通)
2176,300101.SZ,300101,振芯科技,通信设备,11.42,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金"
2177,300319.SZ,300319,麦捷科技,元器件,11.43,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
2178,603165.SH,603165,荣晟环保,造纸,11.44,香港中央结算有限公司(陆股通)
2179,002322.SZ,002322,理工环科,软件服务,11.44,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金"
2180,000625.SZ,000625,长安汽车,汽车整车,11.45,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金"
2181,603797.SH,603797,联泰环保,环境保护,11.47,
2182,000532.SZ,000532,华金资本,多元金融,11.49,"珠海金控股权投资基金管理有限公司
华金资产管理(深圳)有限公司"
2183,603680.SH,603680,今创集团,运输设备,11.5,香港中央结算有限公司(陆股通)
2184,000831.SZ,000831,五矿稀土,小金属,11.5,"中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合
香港中央结算有限公司(陆股通)
全国社保基金四零二组合"
2185,002616.SZ,002616,长青集团,环境保护,11.5,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
中国银行-景顺长城动力平衡证券投资基金"
2186,300053.SZ,300053,欧比特,半导体,11.51,"湖北长江航天股权投资基金管理有限公司-湖北长江航天产业投资基金合伙企业(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
2187,300123.SZ,300123,亚光科技,半导体,11.52,"湖南省资产管理有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)"
2188,600288.SH,600288,大恒科技,软件服务,11.52,
2189,600109.SH,600109,国金证券,证券,11.52,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金"
2190,601512.SH,601512,中新集团,园区开发,11.53,
