code,name,past_p_change,past_positive,pe,past_average_turnover
600176,中国巨石,5.039,,22.39,0.927
600933,爱柯迪,5.04,★,26.3,3.283
601163,三角轮胎,5.046,★,29.47,0.74
001896,豫能控股,5.047,★,46.05,0.347
002028,思源电气,5.05,,52.8,1.043
000590,启迪古汉,5.056,★,143.01,0.233
600279,重庆港九,5.057,★,28.01,0.543
603299,井神股份,5.058,★,35.35,1.7
600273,嘉化能源,5.059,★,15.66,0.94
601008,连云港,5.064,★,635.73,0.413
603527,众源新材,5.067,,39.55,7.613
603030,全筑股份,5.075,,61.89,0.867
300189,神农基因,5.079,,0.0,0.613
600529,山东药玻,5.08,★,22.67,0.617
600163,中闽能源,5.082,★,38.27,0.377
000608,阳光股份,5.095,★,13.38,1.097
002091,江苏国泰,5.097,★,16.73,0.5
603316,诚邦股份,5.102,,40.99,1.97
000719,中原传媒,5.105,★,14.24,0.273
000611,天首发展,5.109,,0.0,0.53
000650,仁和药业,5.11,★,17.79,0.29
600805,悦达投资,5.112,★,0.0,0.263
002767,先锋电子,5.113,★,70.36,1.763
600558,大西洋,5.124,★,111.26,0.657
600243,青海华鼎,5.127,★,63.28,0.583
002001,新 和 成,5.13,★,42.56,2.227
600482,中国动力,5.131,,40.64,0.92
600612,老凤祥,5.136,,19.24,0.243
002365,永安药业,5.136,★,36.27,2.007
002058,威 尔 泰,5.136,,0.0,0.57
601700,风范股份,5.138,★,44.3,0.21
002097,山河智能,5.146,★,52.65,1.223
300101,振芯科技,5.151,★,236.48,1.857
002735,王子新材,5.157,★,69.47,3.127
002752,昇兴股份,5.159,,74.26,0.763
600256,广汇能源,5.16,★,70.73,0.35
300393,中来股份,5.166,★,32.67,0.603
300120,经纬电材,5.167,★,147.42,0.587
600327,大东方,5.171,★,13.98,0.33
000012,南 玻Ａ,5.178,★,21.22,0.73
600107,美尔雅,5.185,,0.0,0.567
603767,中马传动,5.185,,38.43,2.277
300083,劲胜智能,5.188,,20.89,4.63
600865,百大集团,5.195,★,36.4,0.933
603669,灵康药业,5.205,★,34.78,0.537
300658,延江股份,5.212,★,31.69,1.363
603331,百达精工,5.214,,32.25,1.897
002180,纳思达,5.218,,0.0,0.513
002274,华昌化工,5.222,★,181.33,0.45
002501,利源精制,5.228,★,18.63,0.823
600889,南京化纤,5.231,,21.94,0.65
002128,露天煤业,5.232,★,10.87,1.713
600620,天宸股份,5.234,★,69.42,0.273
603268,松发股份,5.236,,54.15,0.933
000550,江铃汽车,5.238,★,19.81,1.0
600996,贵广网络,5.242,★,21.81,1.397
601377,兴业证券,5.242,★,17.73,0.307
603811,诚意药业,5.242,★,37.47,1.69
300636,同和药业,5.243,★,32.32,1.7
300080,易成新能,5.249,,0.0,0.583
000809,*ST新城,5.25,★,57.94,0.413
002225,濮耐股份,5.252,,74.89,0.323
300285,国瓷材料,5.254,,47.69,0.56
000603,盛达矿业,5.255,★,36.79,0.977
600297,广汇汽车,5.266,,15.02,0.407
002547,春兴精工,5.271,★,189.51,4.717
300145,中金环境,5.282,,22.28,1.207
600565,迪马股份,5.285,★,13.96,0.833
300144,宋城演艺,5.286,★,23.2,0.67
000581,威孚高科,5.291,★,9.77,0.923
002506,协鑫集成,5.293,,326.85,0.79
002641,永高股份,5.296,★,27.09,0.18
601000,唐山港,5.296,★,16.01,0.52
000039,中集集团,5.315,★,32.29,0.767
600320,振华重工,5.317,★,106.3,0.377
601727,上海电气,5.318,★,35.0,0.077
603466,风语筑,5.326,★,41.28,15.983
600249,两面针,5.333,★,0.0,0.803
002461,珠江啤酒,5.344,★,47.82,0.27
000919,金陵药业,5.347,★,21.85,0.373
002145,中核钛白,5.347,★,21.56,1.15
002006,精功科技,5.35,★,73.32,0.62
603283,赛腾股份,5.359,,39.8,14.62
002428,云南锗业,5.359,★,1368.07,1.583
300175,朗源股份,5.363,★,42.04,1.387
600552,凯盛科技,5.365,★,45.11,0.753
600717,天津港,5.368,★,16.26,0.357
603996,中新科技,5.369,★,53.63,1.143
600793,宜宾纸业,5.37,,25.52,0.833
002166,莱茵生物,5.372,★,38.52,0.867
603067,振华股份,5.383,★,30.99,1.283
000951,中国重汽,5.389,★,11.32,0.547
601208,东材科技,5.395,★,30.46,0.453
603229,奥翔药业,5.409,,61.44,2.36
603025,大豪科技,5.41,,39.59,5.4
002751,易尚展示,5.411,★,124.93,1.743
603978,深圳新星,5.413,,57.51,3.013
600812,华北制药,5.42,★,251.25,0.15
600146,商赢环球,5.422,★,114.87,1.407
600073,上海梅林,5.432,★,17.33,0.523
600970,中材国际,5.442,★,18.08,1.413
000937,冀中能源,5.45,★,18.21,0.707
600478,科力远,5.451,,0.0,0.52
300587,天铁股份,5.453,★,36.11,1.41
300157,恒泰艾普,5.457,,43.3,2.71
600854,春兰股份,5.457,★,35.11,0.587
002448,中原内配,5.458,,20.5,1.43
000421,南京公用,5.458,★,25.75,0.803
600400,红豆股份,5.461,,15.72,0.18
603035,常熟汽饰,5.467,,17.27,0.89
600639,浦东金桥,5.467,★,24.37,0.12
300171,东富龙,5.468,★,35.33,0.917
600814,杭州解百,5.47,★,32.17,0.323
000004,国农科技,5.475,★,0.0,0.783
600686,金龙汽车,5.484,★,25.16,1.623
600189,吉林森工,5.484,★,0.0,0.383
002688,金河生物,5.486,★,33.22,0.637
000529,广弘控股,5.49,★,28.23,0.327
000639,西王食品,5.493,★,32.94,0.38
603266,天龙股份,5.496,★,27.25,1.803
300342,天银机电,5.498,,32.17,0.22
603858,步长制药,5.501,,23.29,1.197
002481,双塔食品,5.503,★,58.97,1.107
601616,广电电气,5.503,★,183.25,0.23
002043,兔 宝 宝,5.508,★,29.6,2.13
002303,美盈森,5.509,★,31.36,0.293
000731,四川美丰,5.514,★,25.11,0.957
601015,陕西黑猫,5.515,★,47.78,1.02
002408,齐翔腾达,5.516,★,30.69,0.593
603768,常青股份,5.526,★,27.26,1.577
002918,蒙娜丽莎,5.529,★,23.66,7.367
600361,华联综超,5.543,★,34.42,0.567
300396,迪瑞医疗,5.548,★,33.99,1.15
000715,中兴商业,5.55,★,34.26,0.24
600828,茂业商业,5.551,★,16.75,1.667
603060,国检集团,5.552,,30.8,1.143
300340,科恒股份,5.57,★,30.37,7.013
600803,新奥股份,5.57,★,29.52,0.567
002206,海 利 得,5.573,★,18.3,0.533
000753,漳州发展,5.574,,146.44,0.573
600900,长江电力,5.576,,15.48,0.143
601666,平煤股份,5.58,★,11.08,1.28
601996,丰林集团,5.582,,26.01,0.813
000541,佛山照明,5.583,★,12.53,0.437
002311,海大集团,5.588,★,23.4,0.36
603703,盛洋科技,5.591,,79.93,5.563
002283,天润曲轴,5.599,★,19.62,0.547
300168,万达信息,5.606,★,106.01,3.93
600569,安阳钢铁,5.611,★,9.3,2.44
000802,北京文化,5.611,,340.63,1.37
002787,华源控股,5.613,★,27.54,1.427
603429,集友股份,5.614,★,51.72,1.7
000798,中水渔业,5.615,,23.22,0.793
603898,好莱客,5.616,,32.6,0.893
300639,凯普生物,5.617,★,54.41,9.087
603188,亚邦股份,5.618,★,13.67,0.817
000589,黔轮胎Ａ,5.626,★,0.0,0.407
002851,麦格米特,5.628,★,58.68,1.927
601811,新华文轩,5.634,★,16.91,0.753
300160,秀强股份,5.637,★,20.54,0.817
002466,天齐锂业,5.639,★,34.54,2.207
300435,中泰股份,5.644,,44.22,1.033
600483,福能股份,5.645,★,16.73,0.21
300131,英唐智控,5.651,★,43.48,0.947
601311,骆驼股份,5.657,★,23.32,0.253
000892,欢瑞世纪,5.658,,0.0,0.72
002475,立讯精密,5.662,★,55.06,0.523
600388,龙净环保,5.667,,25.72,0.937
300369,绿盟科技,5.668,,0.0,3.427
000040,东旭蓝天,5.675,★,38.68,0.253
000637,茂化实华,5.676,★,27.81,0.49
603101,汇嘉时代,5.679,★,23.78,1.397
600280,中央商场,5.68,★,26.43,0.587
603605,珀莱雅,5.68,,30.36,5.503
000520,长航凤凰,5.683,★,74.27,0.62
002605,姚记扑克,5.684,★,65.98,0.853
000031,中粮地产,5.685,★,20.69,1.39
600864,哈投股份,5.689,★,31.05,0.27
601168,西部矿业,5.696,★,41.51,1.03
300048,合康新能,5.699,★,59.26,0.727
601212,白银有色,5.701,★,139.82,1.05
300243,瑞丰高材,5.705,,70.41,0.277
300043,星辉娱乐,5.712,★,21.11,1.09
600836,界龙实业,5.713,★,0.0,0.607
600295,鄂尔多斯,5.715,★,27.25,1.63
002218,拓日新能,5.722,★,32.59,0.787
002375,亚厦股份,5.724,★,22.75,0.61
002144,宏达高科,5.728,★,23.65,0.477
600398,海澜之家,5.728,,16.55,0.647
600791,京能置业,5.731,★,35.54,0.663
300027,华谊兄弟,5.733,,33.91,2.25
300303,聚飞光电,5.74,★,25.44,0.783
600629,华建集团,5.746,★,32.66,0.227
601127,小康股份,5.749,,25.38,0.913
600062,华润双鹤,5.751,★,20.68,0.537
002233,塔牌集团,5.758,★,19.84,1.057
300030,阳普医疗,5.765,★,124.22,1.13
601611,中国核建,5.77,★,36.79,0.63
601567,三星医疗,5.776,★,24.81,0.153
600663,陆家嘴,5.779,★,34.15,0.053
600089,特变电工,5.782,★,13.74,0.483
603103,横店影视,5.783,★,39.88,20.33
600052,浙江广厦,5.787,★,59.69,0.25
600746,江苏索普,5.787,★,27.73,0.673
601858,中国科传,5.789,★,36.01,1.55
300518,盛讯达,5.8,,72.02,1.03
600697,欧亚集团,5.8,★,13.92,0.63
002723,金莱特,5.801,,171.66,0.43
603178,圣龙股份,5.806,,30.69,1.55
600368,五洲交通,5.806,★,11.24,0.767
600323,瀚蓝环境,5.809,★,14.91,0.323
300194,福安药业,5.81,★,20.57,0.457
000682,东方电子,5.811,★,95.7,0.413
603838,四通股份,5.816,★,64.68,1.2
002788,鹭燕医药,5.817,★,28.13,1.01
002084,海鸥住工,5.817,★,34.97,0.487
603871,嘉友国际,5.819,,24.9,26.777
603335,迪生力,5.825,,60.83,2.693
600886,国投电力,5.83,★,12.22,0.217
002088,鲁阳节能,5.835,★,25.12,0.663
600982,宁波热电,5.842,★,24.1,0.293
002524,光正集团,5.844,★,0.0,5.03
600651,飞乐音响,5.851,★,12.66,0.707
002757,南兴装备,5.87,,37.97,0.923
000028,国药一致,5.874,★,23.27,0.2
603330,上海天洋,5.877,,83.25,2.523
601633,长城汽车,5.88,,29.95,0.103
000833,贵糖股份,5.886,★,52.44,0.683
603926,铁流股份,5.891,,25.72,1.593
600551,时代出版,5.899,★,19.88,0.283
002344,海宁皮城,5.906,★,24.17,0.483
002337,赛象科技,5.907,★,34.76,0.293
000678,襄阳轴承,5.912,,314.7,1.53
300092,科新机电,5.915,★,252.17,1.563
603321,梅轮电梯,5.92,,42.78,3.747
300095,华伍股份,5.92,★,48.1,1.007
002216,三全食品,5.924,★,60.03,0.403
600375,华菱星马,5.926,★,94.81,0.55
603389,亚振家居,5.939,,43.2,1.91
002333,罗普斯金,5.943,,0.0,0.437
000158,常山北明,5.946,,148.58,0.817
000911,南宁糖业,5.951,★,0.0,0.673
603008,喜临门,5.953,,24.06,0.457
300082,奥克股份,5.955,★,21.3,0.443
600502,安徽水利,5.957,★,16.87,0.823
603006,联明股份,5.966,,23.43,1.067
300265,通光线缆,5.97,★,26.8,0.493
600336,澳柯玛,5.972,★,70.29,0.527
300654,世纪天鸿,5.983,★,118.44,6.91
002318,久立特材,5.984,★,36.23,0.467
600025,华能水电,5.985,★,35.63,4.127
601226,华电重工,5.987,★,5556.19,0.257
600684,珠江实业,5.998,★,12.4,1.31
000966,长源电力,6.001,,48.23,0.797
603336,宏辉果蔬,6.001,,37.74,2.25
002015,霞客环保,6.002,,0.0,0.673
600817,*ST宏盛,6.005,★,0.0,0.217
600495,晋西车轴,6.01,★,248.83,0.48
603041,美思德,6.014,,35.14,1.953
002262,恩华药业,6.017,★,35.65,0.397
002697,红旗连锁,6.021,★,43.82,1.147
603017,中衡设计,6.021,★,26.23,0.203
600293,三峡新材,6.03,★,23.7,0.807
002829,星网宇达,6.034,★,77.98,1.05
000554,泰山石油,6.037,★,1486.18,1.283
300037,新宙邦,6.039,★,30.39,1.91
002781,奇信股份,6.041,★,24.96,0.607
000980,众泰汽车,6.046,,33.51,1.583
601137,博威合金,6.048,★,23.26,0.353
600418,江淮汽车,6.056,★,52.26,1.047
600088,中视传媒,6.058,,48.46,1.79
000043,中航地产,6.059,,0.0,0.443
002920,德赛西威,6.065,★,34.51,12.053
600167,联美控股,6.066,★,35.84,0.317
600668,尖峰集团,6.071,★,12.93,0.787
600108,亚盛集团,6.077,,90.47,0.663
002348,高乐股份,6.078,★,77.71,0.47
000516,国际医学,6.078,★,39.65,1.147
002555,三七互娱,6.084,★,28.06,0.92
002400,省广股份,6.088,★,38.42,1.017
300415,伊之密,6.097,★,26.13,1.067
002381,双箭股份,6.109,★,28.24,0.75
600530,交大昂立,6.111,★,34.46,0.743
002324,普利特,6.119,★,28.86,0.773
600449,宁夏建材,6.12,★,15.13,1.857
300106,西部牧业,6.122,,0.0,1.497
603789,星光农机,6.123,,53.19,2.657
600329,中新药业,6.125,★,22.34,0.227
600724,宁波富达,6.13,★,28.96,0.113
002828,贝肯能源,6.132,★,40.89,1.343
000965,天保基建,6.133,★,25.36,0.57
300513,恒泰实达,6.137,★,519.06,0.37
601608,中信重工,6.139,★,523.63,0.233
002779,中坚科技,6.139,★,58.07,1.283
603987,康德莱,6.144,★,29.99,0.587
600976,健民集团,6.156,★,33.94,0.507
002295,精艺股份,6.158,★,35.64,0.87
300210,森远股份,6.16,★,37.09,0.713
300732,设研院,6.163,★,35.15,9.58
002770,科迪乳业,6.165,★,34.27,0.687
002119,康强电子,6.17,★,50.73,0.673
002818,富森美,6.171,★,18.3,1.89
600696,ST匹凸,6.171,,106.88,0.627
600143,金发科技,6.171,★,28.4,0.21
603960,克来机电,6.173,,80.35,1.313
600218,全柴动力,6.176,★,25.49,0.473
000090,天健集团,6.179,★,16.71,0.98
300320,海达股份,6.194,★,32.44,1.69
603813,原尚股份,6.209,★,49.61,20.48
600719,大连热电,6.215,★,0.0,0.337
600133,东湖高新,6.218,★,7.1,1.93
603879,永悦科技,6.218,,42.54,9.417
300464,星徽精密,6.221,,63.46,1.56
002827,高争民爆,6.224,★,25.94,1.287
603000,人民网,6.228,★,601.37,1.007
600640,号百控股,6.232,★,40.1,0.54
603726,朗迪集团,6.24,,22.31,1.53
600792,云煤能源,6.253,★,0.0,0.287
600844,丹化科技,6.254,,23.46,1.47
000159,国际实业,6.258,★,0.0,0.53
600759,洲际油气,6.264,★,0.0,0.443
603777,来伊份,6.266,,41.12,1.817
000993,闽东电力,6.267,★,23.9,0.563
603337,杰克股份,6.267,★,34.01,0.61
600223,鲁商置业,6.273,★,31.84,0.417
601798,蓝科高新,6.274,★,542.18,0.26
000408,藏格控股,6.279,,36.78,0.84
000536,华映科技,6.279,★,56.94,0.53
603218,日月股份,6.281,,31.69,0.947
300530,达志科技,6.281,★,39.05,0.83
000800,一汽轿车,6.284,★,45.31,1.05
603639,海利尔,6.296,★,20.47,1.82
002563,森马服饰,6.296,,19.56,0.317
002060,粤 水 电,6.298,★,45.26,0.503
600333,长春燃气,6.298,★,0.0,1.35
000990,诚志股份,6.299,★,22.76,0.627
002575,群兴玩具,6.301,,0.0,0.923
002556,辉隆股份,6.303,★,31.42,1.617
600235,民丰特纸,6.304,★,100.18,0.557
000061,农 产 品,6.306,★,3192.45,0.23
000046,泛海控股,6.314,★,25.26,0.1
600643,爱建集团,6.317,★,25.94,1.517
300270,中威电子,6.326,★,81.06,1.407
002736,国信证券,6.328,★,20.32,0.173
002791,坚朗五金,6.328,★,21.85,0.753
002062,宏润建设,6.333,,21.02,0.677
603345,安井食品,6.351,,28.9,0.627
002822,中装建设,6.358,★,28.21,1.1
300527,华舟应急,6.359,★,67.77,1.993
000778,新兴铸管,6.36,★,19.19,0.643
600268,国电南自,6.363,★,0.0,0.27
603386,广东骏亚,6.366,★,47.92,9.997
000893,东凌国际,6.371,,0.0,2.89
300318,博晖创新,6.375,★,153.33,0.457
600773,西藏城投,6.376,★,104.9,0.783
300228,富瑞特装,6.397,★,68.96,1.88
300211,亿通科技,6.399,★,386.02,0.767
603985,恒润股份,6.401,,30.23,1.767
002872,天圣制药,6.403,★,30.02,1.2
600744,华银电力,6.405,★,0.0,0.537
600201,生物股份,6.408,★,29.09,0.42
300440,运达科技,6.411,★,31.41,2.62
002687,乔治白,6.415,★,37.89,1.403
600071,凤凰光学,6.427,,0.0,0.367
000885,同力水泥,6.427,★,9.67,1.987
603002,宏昌电子,6.428,★,67.01,1.017
601999,出版传媒,6.428,★,27.01,0.27
600470,六国化工,6.431,★,124.2,0.99
000622,恒立实业,6.438,★,0.0,0.223
603556,海兴电力,6.446,,24.89,0.447
603367,辰欣药业,6.449,,31.12,2.837
002483,润邦股份,6.462,★,30.47,0.377
600521,华海药业,6.475,★,45.5,0.51
002629,仁智股份,6.48,,0.0,0.563
000989,九 芝 堂,6.489,★,26.62,1.51
600284,浦东建设,6.492,★,20.79,0.607
603298,杭叉集团,6.493,,19.0,1.197
603819,神力股份,6.512,,51.97,1.273
603920,世运电路,6.517,★,31.43,3.163
300375,鹏翎股份,6.521,★,25.81,0.953
300345,红宇新材,6.522,,0.0,2.167
300263,隆华节能,6.523,★,82.69,1.91
600503,华丽家族,6.542,★,62.73,0.637
002314,南山控股,6.543,★,85.16,0.83
600531,豫光金铅,6.547,★,35.46,2.237
300096,易联众,6.549,,0.0,0.967
002355,兴民智通,6.55,★,71.64,1.173
000999,华润三九,6.55,★,20.25,0.35
600444,国机通用,6.552,,58.14,0.403
600370,三房巷,6.552,★,50.17,0.923
002390,信邦制药,6.557,★,43.97,1.73
002424,贵州百灵,6.561,★,40.1,0.877
300138,晨光生物,6.569,★,27.34,0.353
000585,东北电气,6.576,,0.0,0.907
002014,永新股份,6.578,★,21.33,0.56
300497,富祥股份,6.586,,26.84,3.263
002249,大洋电机,6.589,★,55.36,0.98
603369,今世缘,6.591,,20.19,0.413
300439,美康生物,6.592,★,29.98,1.043
002518,科士达,6.595,★,29.57,0.343
603730,岱美股份,6.601,★,25.27,6.04
300403,地尔汉宇,6.602,★,23.95,0.533
000078,海王生物,6.605,★,27.87,0.693
002797,第一创业,6.607,★,76.9,3.133
601020,华钰矿业,6.607,★,35.24,0.913
300358,楚天科技,6.613,★,40.2,1.647
300258,精锻科技,6.618,,25.22,0.47
300176,鸿特精密,6.62,,37.47,0.71
000718,苏宁环球,6.628,★,18.38,0.607
002406,远东传动,6.629,★,24.19,0.547
000563,陕国投Ａ,6.635,★,23.51,0.643
600839,四川长虹,6.638,★,66.3,0.57
002217,合力泰,6.64,★,25.33,1.253
603328,依顿电子,6.643,★,24.2,0.387
300147,香雪制药,6.645,,63.22,1.463
600266,北京城建,6.645,★,29.25,0.437
601375,中原证券,6.652,★,54.43,1.127
002473,*ST圣莱,6.653,,0.0,0.747
603633,徕木股份,6.656,★,35.64,0.713
002157,正邦科技,6.659,★,21.31,1.3
000409,山东地矿,6.662,,0.0,1.173
300500,启迪设计,6.665,★,73.55,5.637
603601,再升科技,6.671,★,47.4,0.297
600104,上汽集团,6.673,★,12.48,0.217
002847,盐津铺子,6.678,★,41.22,5.407
300716,国立科技,6.683,★,48.54,10.08
002593,日上集团,6.688,★,47.27,0.357
000019,深深宝Ａ,6.688,★,0.0,5.153
603579,荣泰健康,6.688,,45.49,0.433
300610,晨化股份,6.695,★,26.54,1.323
002027,分众传媒,6.696,★,34.71,0.65
603999,读者传媒,6.698,★,58.83,1.07
600236,桂冠电力,6.699,★,14.53,0.187
000859,国风塑业,6.705,★,116.47,0.52
600251,冠农股份,6.706,★,47.32,0.8
300269,联建光电,6.707,★,15.87,1.893
603788,宁波高发,6.715,★,27.87,0.927
600091,ST明科,6.718,,113.73,0.747
300172,中电环保,6.727,★,34.96,0.887
000822,山东海化,6.737,,11.08,1.53
002026,山东威达,6.738,★,21.5,1.17
600356,恒丰纸业,6.741,★,23.61,0.467
300126,锐奇股份,6.742,★,745.4,1.043
000957,中通客车,6.746,★,34.72,1.313
603701,德宏股份,6.749,★,25.12,1.2
002068,黑猫股份,6.755,★,16.21,1.133
603728,鸣志电器,6.758,,42.57,1.277
300416,苏试试验,6.762,,59.81,0.43
000652,泰达股份,6.771,★,74.85,0.613
300019,硅宝科技,6.771,★,68.13,1.683
002803,吉宏股份,6.772,★,93.4,0.64
000545,金浦钛业,6.775,★,26.66,1.977
300442,普丽盛,6.785,★,1250.33,0.63
600676,交运股份,6.808,★,20.95,0.457
603578,三星新材,6.813,,54.64,11.187
000897,津滨发展,6.817,★,0.0,0.48
300055,万邦达,6.819,★,37.05,0.893
300702,天宇股份,6.82,★,28.86,2.8
600281,太化股份,6.826,,0.0,0.22
603355,莱克电气,6.831,,39.65,2.687
002533,金杯电工,6.832,★,22.24,0.427
603181,皇马科技,6.834,★,31.29,5.657
600285,羚锐制药,6.835,★,21.14,1.2
600513,联环药业,6.835,★,34.59,0.433
600332,白云山,6.835,★,21.67,0.653
601898,中煤能源,6.837,★,23.55,0.127
300305,裕兴股份,6.84,★,29.37,0.91
002294,信立泰,6.843,★,29.65,0.503
600742,一汽富维,6.86,★,13.73,0.753
002838,道恩股份,6.862,,66.06,1.007
300512,中亚股份,6.864,★,23.67,1.99
002608,江苏国信,6.866,★,16.11,0.37
600246,万通地产,6.866,★,59.16,0.513
000690,宝新能源,6.868,,40.58,0.383
601200,上海环境,6.869,★,23.34,1.237
002051,中工国际,6.869,★,16.3,0.263
600557,康缘药业,6.871,★,19.6,0.303
002825,纳尔股份,6.871,★,62.93,3.003
002111,威海广泰,6.872,★,21.73,0.873
002815,崇达技术,6.877,★,28.52,2.037
603396,金辰股份,6.881,,35.55,4.24
000780,*ST平能,6.89,★,16.79,0.503
002660,茂硕电源,6.896,★,112.59,1.237
300239,东宝生物,6.902,★,120.27,0.353
002487,大金重工,6.902,★,90.92,0.33
300057,万顺股份,6.904,★,41.74,0.437
000720,新能泰山,6.907,★,0.0,0.453
002616,长青集团,6.909,★,64.39,0.37
603617,君禾股份,6.914,★,37.04,3.463
600572,康恩贝,6.917,★,22.87,0.407
601126,四方股份,6.922,★,29.62,0.25
000959,首钢股份,6.924,★,12.88,0.257
000099,中信海直,6.928,★,45.03,0.493
002562,兄弟科技,6.934,★,24.01,1.643
603721,中广天择,6.943,,30.76,4.05
000848,承德露露,6.945,★,22.33,0.707
603322,超讯通信,6.946,★,256.51,3.47
600917,重庆燃气,6.954,,31.39,0.357
000702,正虹科技,6.956,★,73.14,1.977
002023,海特高新,6.962,★,124.6,1.507
000027,深圳能源,6.963,★,22.16,0.243
300035,中科电气,6.965,★,60.23,1.77
002819,东方中科,6.968,,170.36,4.747
000016,深康佳Ａ,6.969,★,86.06,0.837
603860,中公高科,6.97,,96.5,3.657
603387,基蛋生物,6.971,,39.24,2.83
002189,利达光电,6.976,,165.58,3.243
300344,太空板业,6.988,,0.0,4.07
601558,*ST锐电,6.99,,17.13,0.51
000705,浙江震元,6.996,★,40.35,0.367
002598,山东章鼓,7.001,★,38.41,0.373
600981,汇鸿集团,7.006,★,24.82,0.477
002020,京新药业,7.006,★,24.38,0.98
603090,宏盛股份,7.009,★,56.22,1.473
002566,益盛药业,7.012,★,45.56,0.747
600406,国电南瑞,7.013,★,60.6,0.413
603098,森特股份,7.018,,35.17,3.557
603686,龙马环卫,7.019,★,28.24,0.34
002474,榕基软件,7.026,,152.08,1.393
600505,西昌电力,7.031,★,33.27,0.197
002108,沧州明珠,7.047,★,18.7,0.94
002762,金发拉比,7.052,★,41.66,1.973
000928,中钢国际,7.053,★,18.13,0.927
000400,许继电气,7.054,★,29.32,0.767
600595,中孚实业,7.058,★,48.7,0.953
600602,云赛智联,7.061,★,43.42,0.523
300408,三环集团,7.061,,42.72,0.503
000521,美菱电器,7.063,★,28.61,0.817
600272,开开实业,7.063,★,82.56,0.777
000413,东旭光电,7.067,★,34.89,0.993
600608,*ST沪科,7.068,,0.0,0.177
002029,七 匹 狼,7.071,★,26.91,0.85
600510,黑牡丹,7.071,,24.52,0.627
601222,林洋能源,7.079,★,19.31,0.463
300388,国祯环保,7.082,★,49.08,0.537
601002,晋亿实业,7.082,★,38.03,1.57
002064,华峰氨纶,7.083,★,23.02,0.77
002559,亚威股份,7.088,★,37.02,0.53
603129,春风动力,7.09,,27.84,2.443
002434,万里扬,7.091,★,15.75,0.763
603228,景旺电子,7.091,,31.36,1.893
002715,登云股份,7.093,★,205.39,1.433
300259,新天科技,7.106,,37.53,0.433
300066,三川智慧,7.11,★,49.9,0.617
300154,瑞凌股份,7.114,★,31.32,0.597
002277,友阿股份,7.116,★,17.52,0.617
300501,海顺新材,7.116,★,33.07,1.61
600819,耀皮玻璃,7.116,★,121.91,0.22
002602,世纪华通,7.12,★,52.74,0.21
603180,金牌厨柜,7.127,,90.6,4.46
300155,安居宝,7.128,★,388.52,4.227
002676,顺威股份,7.141,,317.98,4.26
002046,轴研科技,7.143,★,0.0,0.303
600461,洪城水业,7.145,,17.47,0.35
600180,瑞茂通,7.159,,21.89,0.133
300013,新宁物流,7.172,★,42.2,1.797
000975,银泰资源,7.177,★,68.42,0.363
002823,凯中精密,7.178,★,27.24,1.99
002500,山西证券,7.182,★,44.25,1.063
002482,广田集团,7.183,★,24.68,0.317
002745,木林森,7.187,★,32.51,3.97
000759,中百集团,7.193,★,32.33,0.567
603100,川仪股份,7.195,★,27.74,0.407
002513,蓝丰生化,7.197,★,25.7,0.58
000531,穗恒运Ａ,7.197,,24.68,0.393
002436,兴森科技,7.202,★,37.67,0.833
603159,上海亚虹,7.207,★,49.56,2.79
000836,鑫茂科技,7.211,★,74.17,2.173
600276,恒瑞医药,7.229,★,69.54,0.24
600859,王府井,7.233,★,16.84,1.19
300094,国联水产,7.242,★,39.6,1.09
002238,天威视讯,7.247,,22.36,0.397
000523,广州浪奇,7.25,★,126.34,0.43
300528,幸福蓝海,7.252,★,48.07,1.89
002449,国星光电,7.261,★,26.29,4.133
600824,益民集团,7.267,★,24.12,0.243
300233,金城医药,7.269,,30.03,0.603
600210,紫江企业,7.271,★,8.26,1.323
600761,安徽合力,7.277,★,17.28,0.737
002247,帝龙文化,7.277,★,24.47,0.477
000609,中迪投资,7.278,★,17.0,0.863
002730,电光科技,7.284,★,70.79,0.5
002634,棒杰股份,7.302,★,53.39,1.047
300255,常山药业,7.304,,34.15,0.977
600156,华升股份,7.309,★,0.0,0.627
300582,英飞特,7.312,★,80.73,3.31
300281,金明精机,7.313,★,67.43,0.683
603825,华扬联众,7.317,★,105.58,2.507
002722,金轮股份,7.318,★,31.83,1.51
002923,润都股份,7.319,★,39.69,17.523
600535,天士力,7.319,★,25.99,0.313
603937,丽岛新材,7.322,,48.03,10.417
000524,岭南控股,7.33,★,37.53,0.59
603612,索通发展,7.334,,24.28,5.617
002078,太阳纸业,7.34,,17.18,0.95
600796,钱江生化,7.353,★,35.41,0.643
600767,*ST运盛,7.358,★,370.87,0.503
002209,达 意 隆,7.36,★,0.0,0.757
002125,湘潭电化,7.373,★,61.13,1.243
000565,渝三峡Ａ,7.378,,30.84,0.387
300200,高盟新材,7.398,★,36.17,0.473
000985,大庆华科,7.403,★,43.35,0.39
002855,捷荣技术,7.407,★,57.61,1.703
002300,太阳电缆,7.408,★,40.93,0.717
300591,万里马,7.408,★,78.7,2.977
600116,三峡水利,7.411,★,30.37,0.513
300443,金雷风电,7.414,★,19.73,0.9
603089,正裕工业,7.422,★,27.49,1.883
603976,正川股份,7.423,,28.97,2.827
600463,空港股份,7.43,★,41.5,0.603
002181,粤 传 媒,7.433,★,0.0,0.287
002118,紫鑫药业,7.434,★,50.59,1.587
603877,太平鸟,7.435,★,63.26,1.197
