,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
2223,600108.SH,亚盛集团,农业综合,0.0,-4.99,3.25,0.01,632747.4143
950,002489.SZ,浙江永强,家居用品,1.0,-4.99,3.46,0.02,647166.7383
408,000931.SZ,中关村,生物制药,1.0,-4.98,9.29,0.06,652242.12
186,000610.SZ,西安旅游,旅游服务,0.0,-4.97,8.83,0.03,207711.2194
1123,002663.SZ,普邦股份,建筑施工,0.0,-4.97,3.25,0.01,406201.5458
1024,002564.SZ,天沃科技,化工机械,1.0,-4.97,5.63,0.02,339027.8174
3549,603908.SH,牧高笛,纺织,0.0,-4.97,24.85,0.02,57277.5229
1974,300591.SZ,万里马,服饰,1.0,-4.97,6.64,0.03,75961.6
2822,600815.SH,厦工股份,工程机械,1.0,-4.97,3.42,0.01,327967.7362
979,002518.SZ,科士达,电器仪表,0.0,-4.96,11.91,0.05,664519.672
2234,600119.SH,长江投资,仓储物流,1.0,-4.95,8.35,0.07,256679.0
3262,603227.SH,雪峰科技,化工原料,1.0,-4.95,4.64,0.01,305636.8
3057,601607.SH,上海医药,医药商业,0.0,-4.95,19.11,0.02,3674728.8194
2781,600768.SH,宁波富邦,铝,0.0,-4.94,10.96,0.01,146586.9312
326,000811.SZ,冰轮环境,工程机械,1.0,-4.93,7.74,0.1,505452.4352
2792,600780.SH,通宝能源,火力发电,1.0,-4.93,3.91,0.02,448282.4865
3488,603790.SH,雅运股份,染料涂料,1.0,-4.92,22.9,0.01,84272.0
1649,300260.SZ,新莱应材,机械基件,0.0,-4.91,11.29,0.01,143538.636
1402,300011.SZ,鼎汉技术,运输设备,1.0,-4.91,7.43,0.01,332951.2319
2971,601069.SH,西部黄金,黄金,0.0,-4.91,14.56,0.01,926016.0
1956,300572.SZ,安车检测,电器仪表,1.0,-4.9,75.0,0.06,422891.55
199,000627.SZ,天茂集团,保险,1.0,-4.9,6.82,0.01,3369504.0267
187,000611.SZ,天首发展,纺织,1.0,-4.9,4.69,0.01,149774.1768
2320,600219.SH,南山铝业,铝,0.0,-4.9,2.71,0.01,2652369.0118
2615,600586.SH,金晶科技,玻璃,0.0,-4.89,3.52,0.02,508335.7664
914,002453.SZ,华软科技,化工原料,0.0,-4.89,6.68,0.04,370552.8411
231,000677.SZ,恒天海龙,化纤,1.0,-4.89,3.41,0.01,294616.4803
1619,300230.SZ,永利股份,塑料,1.0,-4.89,5.88,0.02,317539.7256
1336,002890.SZ,弘宇股份,农用机械,0.0,-4.89,20.87,0.01,99363.1657
6,000008.SZ,神州高铁,运输设备,1.0,-4.88,4.48,0.01,1145953.5181
3516,603855.SH,华荣股份,专用机械,0.0,-4.87,9.21,0.01,185618.34
2831,600824.SH,益民集团,百货,1.0,-4.87,4.35,0.06,458501.7768
878,002417.SZ,深南股份,多元金融,0.0,-4.86,8.95,0.04,211683.2108
1254,002802.SZ,洪汇新材,化工原料,0.0,-4.86,22.52,0.01,88148.6623
2276,600169.SH,太原重工,工程机械,0.0,-4.85,2.95,0.01,756366.725
2948,601000.SH,唐山港,港口,1.0,-4.85,2.95,0.01,1644284.5688
1145,002685.SZ,华东重机,工程机械,1.0,-4.85,6.49,0.04,485498.4022
1569,300179.SZ,四方达,矿物制品,0.0,-4.85,4.71,0.01,153747.4067
1690,300301.SZ,长方集团,半导体,0.0,-4.85,4.12,0.01,226803.4196
2404,600317.SH,营口港,港口,1.0,-4.84,2.77,0.01,1793016.2918
3196,603088.SH,宁波精达,专用机械,0.0,-4.84,13.58,0.01,152096.0
1707,300318.SZ,博晖创新,医疗保健,1.0,-4.83,5.13,0.03,373158.7399
1535,300145.SZ,中金环境,专用机械,0.0,-4.83,3.95,0.01,584218.8467
2592,600561.SH,江西长运,公共交通,1.0,-4.82,6.67,0.03,158121.688
3288,603306.SH,华懋科技,汽车配件,1.0,-4.81,15.98,0.01,490617.4902
617,002155.SZ,湖南黄金,黄金,0.0,-4.81,8.15,0.01,979571.0388
1325,002879.SZ,长缆科技,电气设备,1.0,-4.8,17.59,0.05,222653.3511
412,000936.SZ,华西股份,化纤,0.0,-4.8,10.5,0.03,929643.371
2660,600637.SH,东方明珠,影视音像,1.0,-4.8,12.37,0.01,4223736.7486
772,002311.SZ,海大集团,饲料,1.0,-4.8,27.9,0.05,4309480.7883
1628,300239.SZ,东宝生物,生物制药,0.0,-4.8,4.77,0.01,212229.8642
2084,300705.SZ,九典制药,化学制药,1.0,-4.8,14.18,0.02,132994.22
2795,600783.SH,鲁信创投,矿物制品,0.0,-4.79,23.84,0.04,1774552.5569
434,000969.SZ,安泰科技,钢加工,1.0,-4.79,6.5,0.03,588881.4282
407,000930.SZ,中粮生化,农业综合,1.0,-4.79,8.79,0.03,714109.3701
2350,600252.SH,中恒集团,中成药,0.0,-4.79,3.18,0.01,1105084.0727
2378,600287.SH,江苏舜天,商贸代理,0.0,-4.78,6.04,0.02,263824.8287
3546,603901.SH,永创智能,专用机械,0.0,-4.78,7.99,0.01,147016.0
379,000897.SZ,津滨发展,区域地产,1.0,-4.78,2.98,0.02,481938.9009
2876,600874.SH,创业环保,环境保护,1.0,-4.78,9.58,0.01,1041564.8359
1498,300108.SZ,吉药控股,中成药,1.0,-4.78,7.99,0.01,363644.851
3212,603117.SH,万林物流,仓储物流,0.0,-4.78,4.38,0.01,274139.6325
191,000616.SZ,海航投资,全国地产,1.0,-4.76,3.44,0.03,491993.7622
1420,300029.SZ,天龙光电,专用机械,1.0,-4.76,5.79,0.03,115800.0
2985,601118.SH,海南橡胶,橡胶,1.0,-4.76,5.44,0.01,2328008.7216
2335,600235.SH,民丰特纸,造纸,0.0,-4.74,7.77,0.03,272960.1
2339,600239.SH,云南城投,区域地产,0.0,-4.74,3.65,0.02,586075.7218
97,000430.SZ,张家界,旅游景点,1.0,-4.74,6.07,0.01,201365.4516
2575,600539.SH,*ST狮头,水泥,0.0,-4.74,6.89,0.03,158470.0
1058,002598.SZ,山东章鼓,机械基件,1.0,-4.73,7.91,0.03,213700.2484
2196,600078.SH,澄星股份,化工原料,1.0,-4.73,4.18,0.04,276955.4559
955,002494.SZ,华斯股份,服饰,0.0,-4.72,6.08,0.01,179372.1831
1762,300375.SZ,鹏翎股份,汽车配件,1.0,-4.72,6.94,0.02,179702.607
705,002243.SZ,通产丽星,塑料,0.0,-4.72,19.6,0.02,715299.9538
1516,300126.SZ,锐奇股份,轻工机械,0.0,-4.72,6.06,0.04,127671.1886
1739,300350.SZ,华鹏飞,仓储物流,1.0,-4.72,7.29,0.01,228028.085
250,000701.SZ,厦门信达,综合类,1.0,-4.71,7.44,0.03,302520.1137
1860,300473.SZ,德尔股份,汽车配件,0.0,-4.71,37.54,0.01,380047.9663
3119,601952.SH,苏垦农发,种植业,0.0,-4.71,7.26,0.01,297154.3947
3466,603726.SH,朗迪集团,机械基件,0.0,-4.71,19.26,0.01,63850.752
1138,002678.SZ,珠江钢琴,文教休闲,1.0,-4.71,7.01,0.01,951267.0594
2833,600826.SH,兰生股份,商贸代理,1.0,-4.7,12.03,0.06,506032.6725
3200,603098.SH,森特股份,装修装饰,1.0,-4.69,14.11,0.06,105841.932
1546,300156.SZ,神雾环保,环境保护,0.0,-4.68,4.28,0.01,308930.4
2517,600470.SH,六国化工,农药化肥,1.0,-4.68,4.52,0.02,235763.2
497,002035.SZ,华帝股份,家用电器,1.0,-4.67,12.27,0.07,960587.0409
2689,600671.SH,天目药业,中成药,0.0,-4.67,18.75,0.01,228225.9994
3253,603203.SH,快克股份,专用机械,0.0,-4.67,24.75,0.01,133438.5979
2014,300633.SZ,开立医疗,医疗保健,1.0,-4.67,29.8,0.03,362525.8208
2723,600707.SH,彩虹股份,元器件,1.0,-4.67,6.24,0.03,803691.0773
533,002071.SZ,长城影视,影视音像,1.0,-4.66,5.34,0.01,276839.6186
3028,601333.SH,广深铁路,铁路,0.0,-4.66,3.68,0.01,2080023.216
1064,002604.SZ,*ST龙力,食品,1.0,-4.66,1.91,0.04,97042.3995
1101,002641.SZ,永高股份,塑料,1.0,-4.66,3.98,0.02,356577.9422
3267,603238.SH,诺邦股份,纺织,0.0,-4.65,18.65,0.02,55950.0
1830,300443.SZ,金雷股份,专用机械,1.0,-4.65,18.38,0.06,293071.2744
1239,002786.SZ,银宝山新,专用机械,0.0,-4.65,9.94,0.01,378952.56
3438,603679.SH,华体科技,电气设备,1.0,-4.64,39.5,0.06,158731.3781
2459,600382.SH,广东明珠,商贸代理,1.0,-4.64,8.88,0.01,303470.9808
582,002120.SZ,韵达股份,仓储物流,0.0,-4.63,36.4,0.01,1137029.7338
3489,603797.SH,联泰环保,环境保护,0.0,-4.63,13.23,0.02,70568.82
1886,300499.SZ,高澜股份,专用机械,0.0,-4.63,15.74,0.01,127113.4477
1305,002858.SZ,力盛赛车,文教休闲,0.0,-4.62,17.08,0.03,105306.74
2548,600509.SH,天富能源,火力发电,1.0,-4.62,4.82,0.01,436545.7545
1709,300320.SZ,海达股份,橡胶,0.0,-4.61,5.83,0.02,265459.4177
964,002503.SZ,搜于特,服饰,0.0,-4.61,2.9,0.02,566717.9954
3298,603321.SH,梅轮电梯,运输设备,0.0,-4.61,8.3,0.01,96363.0
2847,600843.SH,上工申贝,纺织机械,1.0,-4.61,9.35,0.09,284843.8698
3185,603067.SH,振华股份,化工原料,0.0,-4.6,9.15,0.01,142382.5095
930,002469.SZ,三维工程,建筑施工,0.0,-4.6,4.57,0.01,211784.4143
322,000806.SZ,银河生物,生物制药,0.0,-4.6,6.23,0.07,435133.2915
3163,603030.SH,全筑股份,装修装饰,0.0,-4.59,7.34,0.01,391941.0506
2839,600833.SH,第一医药,医药商业,1.0,-4.59,11.04,0.07,246287.3271
2485,600418.SH,江淮汽车,汽车整车,0.0,-4.59,5.22,0.01,988308.9251
3585,603989.SH,艾华集团,元器件,1.0,-4.58,21.79,0.04,849813.7087
51,000068.SZ,华控赛格,元器件,0.0,-4.58,6.73,0.03,677489.8953
1163,002703.SZ,浙江世宝,汽车配件,1.0,-4.58,5.5,0.02,304186.2736
2569,600532.SH,宏达矿业,普钢,1.0,-4.58,5.48,0.01,282804.0146
3156,603022.SH,新通联,广告包装,0.0,-4.58,10.38,0.02,207600.0
2389,600300.SH,维维股份,软饮料,1.0,-4.58,3.34,0.01,558448.0
284,000751.SZ,锌业股份,铅锌,0.0,-4.57,3.8,0.02,535748.844
658,002196.SZ,方正电机,纺织机械,1.0,-4.57,6.27,0.04,245445.4902
1636,300247.SZ,融捷健康,医疗保健,1.0,-4.57,4.08,0.04,249780.9844
629,002167.SZ,东方锆业,小金属,1.0,-4.56,7.39,0.01,457146.5085
1571,300181.SZ,佐力药业,中成药,1.0,-4.56,7.22,0.03,337363.7921
2844,600838.SH,上海九百,百货,1.0,-4.56,7.9,0.09,316696.765
1395,300004.SZ,南风股份,电气设备,1.0,-4.55,4.73,0.01,210883.0688
3231,603165.SH,荣晟环保,造纸,0.0,-4.55,19.71,0.01,87417.792
2633,600605.SH,汇通能源,商贸代理,1.0,-4.55,11.32,0.02,166794.0781
213,000652.SZ,泰达股份,批发业,1.0,-4.55,4.25,0.02,626503.4157
5,000007.SZ,全新好,酒店餐饮,1.0,-4.55,7.77,0.05,240052.6302
3529,603879.SH,永悦科技,化工原料,1.0,-4.55,11.32,0.01,91692.0
2696,600679.SH,上海凤凰,文教休闲,1.0,-4.55,12.75,0.05,294013.6574
2213,600097.SH,开创国际,渔业,1.0,-4.55,13.1,0.1,296417.6732
2235,600120.SH,浙江东方,商贸代理,0.0,-4.55,17.48,0.04,1162637.4879
2473,600398.SH,海澜之家,服饰,1.0,-4.54,9.61,0.02,4317540.365
1970,300587.SZ,天铁股份,橡胶,1.0,-4.54,23.97,0.02,101066.8108
2868,600866.SH,星湖科技,食品,1.0,-4.54,4.7,0.04,303334.9286
1430,300039.SZ,上海凯宝,中成药,1.0,-4.54,4.85,0.01,515235.7696
2967,601038.SH,一拖股份,农用机械,1.0,-4.54,5.37,0.03,318929.67
2122,300747.SZ,锐科激光,元器件,1.0,-4.54,179.01,0.03,572832.0
1914,300528.SZ,幸福蓝海,影视音像,1.0,-4.54,9.13,0.01,151387.7565
3320,603359.SH,东珠生态,建筑施工,1.0,-4.53,18.83,0.01,288005.3772
3420,603648.SH,畅联股份,仓储物流,1.0,-4.53,13.9,0.06,379730.2163
3427,603660.SH,苏州科达,通信设备,1.0,-4.52,26.2,0.01,622317.0537
2330,600230.SH,沧州大化,农药化肥,1.0,-4.52,20.34,0.03,837730.3631
3053,601599.SH,鹿港文化,影视音像,1.0,-4.52,4.05,0.07,361553.6104
3502,603817.SH,海峡环保,环境保护,0.0,-4.52,7.36,0.01,132480.0
405,000928.SZ,中钢国际,建筑施工,1.0,-4.51,5.48,0.05,407250.7287
2552,600513.SH,联环药业,化学制药,1.0,-4.5,7.53,0.02,214948.5713
1802,300415.SZ,伊之密,专用机械,0.0,-4.5,7.24,0.01,212619.5778
1414,300023.SZ,宝德股份,专用机械,0.0,-4.5,7.61,0.06,109895.1303
333,000820.SZ,神雾节能,环境保护,1.0,-4.5,6.08,0.04,174895.4074
1053,002593.SZ,日上集团,汽车配件,1.0,-4.5,3.88,0.01,181034.3514
1541,300151.SZ,昌红科技,机械基件,1.0,-4.49,6.51,0.02,186205.7286
1226,002772.SZ,众兴菌业,种植业,0.0,-4.49,7.68,0.01,195323.7358
2152,600021.SH,上海电力,火力发电,0.0,-4.48,9.0,0.01,770262.0885
2024,300643.SZ,万通智控,汽车配件,0.0,-4.48,10.13,0.02,72968.3329
3448,603698.SH,航天工程,专用机械,0.0,-4.47,16.67,0.01,687304.1
1867,300480.SZ,光力科技,电器仪表,0.0,-4.47,13.55,0.06,143020.998
2521,600478.SH,科力远,元器件,1.0,-4.47,5.52,0.08,811267.0474
3234,603168.SH,莎普爱思,化学制药,1.0,-4.47,7.76,0.01,230737.78
2826,600819.SH,耀皮玻璃,玻璃,1.0,-4.46,5.59,0.07,417805.5815
822,002361.SZ,神剑股份,化工原料,1.0,-4.46,4.53,0.01,279486.4682
229,000673.SZ,当代东方,影视音像,1.0,-4.45,6.0,0.05,472392.753
1397,300006.SZ,莱美药业,化学制药,0.0,-4.45,4.53,0.01,304121.3955
1191,002734.SZ,利民股份,农药化肥,1.0,-4.45,13.36,0.03,273542.994
1897,300510.SZ,金冠股份,电气设备,0.0,-4.45,12.25,0.01,261135.5334
103,000504.SZ,南华生物,环境保护,1.0,-4.45,13.78,0.01,428107.671
754,002293.SZ,罗莱生活,纺织,1.0,-4.43,10.68,0.01,747930.3943
1229,002775.SZ,文科园林,建筑施工,0.0,-4.42,6.93,0.01,300409.3656
3371,603555.SH,贵人鸟,服饰,1.0,-4.42,7.08,0.01,445050.3172
1421,300030.SZ,阳普医疗,医疗保健,0.0,-4.42,6.07,0.01,154403.3044
751,002290.SZ,中科新材,家用电器,1.0,-4.42,10.69,0.04,224831.1446
523,002061.SZ,浙江交科,化工原料,0.0,-4.41,9.12,0.01,527809.1992
2273,600166.SH,福田汽车,汽车整车,1.0,-4.41,2.2,0.01,1467428.8838
2922,600969.SH,郴电国际,水力发电,0.0,-4.41,6.97,0.01,257925.1873
2483,600415.SH,小商品城,商品城,0.0,-4.4,4.55,0.01,2476662.4501
18,000023.SZ,深天地A,其他建材,1.0,-4.4,15.69,0.02,217708.5406
3405,603612.SH,索通发展,矿物制品,1.0,-4.4,15.22,0.03,272228.1619
1108,002648.SZ,卫星石化,化工原料,0.0,-4.4,13.6,0.01,1409054.4874
195,000622.SZ,恒立实业,汽车配件,0.0,-4.39,7.55,0.01,321045.63
3404,603611.SH,诺力股份,运输设备,1.0,-4.39,16.17,0.01,365973.8313
585,002123.SZ,梦网集团,互联网,1.0,-4.38,12.48,0.01,805506.7338
2576,600540.SH,新赛股份,种植业,1.0,-4.38,4.6,0.01,216624.724
3066,601636.SH,旗滨集团,玻璃,1.0,-4.37,4.43,0.02,1155797.6962
160,000573.SZ,粤宏远A,区域地产,0.0,-4.37,3.55,0.03,220871.4161
3447,603696.SH,安记食品,食品,1.0,-4.37,13.71,0.03,230328.0
994,002534.SZ,杭锅股份,专用机械,1.0,-4.37,7.03,0.05,511022.1835
524,002062.SZ,宏润建设,建筑施工,0.0,-4.37,4.44,0.02,425620.9339
491,002029.SZ,七匹狼,服饰,1.0,-4.36,7.31,0.01,552286.7048
2160,600030.SH,中信证券,证券,1.0,-4.36,23.81,0.01,23368709.5077
1166,002707.SZ,众信旅游,旅游服务,0.0,-4.35,7.22,0.01,381614.2184
443,000980.SZ,众泰汽车,汽车配件,1.0,-4.35,5.32,0.02,662842.5873
2480,600408.SH,*ST安泰,焦炭加工,0.0,-4.35,4.02,0.04,404733.6
47,000062.SZ,深圳华强,批发业,1.0,-4.35,20.75,0.02,1464581.2912
3224,603139.SH,康惠制药,中成药,1.0,-4.35,17.6,0.03,94388.8
2730,600715.SH,文投控股,影视音像,0.0,-4.35,5.28,0.01,678057.3888
1982,300600.SZ,瑞特股份,电气设备,1.0,-4.34,25.07,0.05,165562.28
209,000638.SZ,万方发展,批发业,0.0,-4.34,6.36,0.02,196778.4
1147,002687.SZ,乔治白,服饰,1.0,-4.34,6.93,0.05,221359.446
2357,600261.SH,阳光照明,家用电器,0.0,-4.34,3.75,0.01,544538.5988
210,000639.SZ,西王食品,食品,1.0,-4.33,8.81,0.03,679268.6799
838,002377.SZ,国创高新,石油加工,1.0,-4.32,5.64,0.07,274024.9887
3232,603166.SH,福达股份,汽车配件,1.0,-4.32,6.47,0.02,383036.1054
1075,002615.SZ,哈尔斯,家居用品,0.0,-4.32,6.2,0.01,142469.8329
1251,002799.SZ,环球印务,广告包装,0.0,-4.31,13.84,0.02,106395.0
3580,603980.SH,吉华集团,染料涂料,0.0,-4.31,13.8,0.01,338973.6614
1474,300084.SZ,海默科技,石油开采,0.0,-4.31,6.24,0.02,189364.6285
1016,002556.SZ,辉隆股份,其他商业,0.0,-4.3,5.8,0.01,405557.1393
2275,600168.SH,武汉控股,水务,0.0,-4.3,6.89,0.01,488893.5178
46,000061.SZ,农产品,农业综合,1.0,-4.3,5.94,0.04,1006833.014
1146,002686.SZ,亿利达,专用机械,0.0,-4.3,7.14,0.01,248586.4763
1823,300436.SZ,广生堂,化学制药,0.0,-4.29,26.88,0.01,302109.4272
2359,600265.SH,ST景谷,林业,1.0,-4.29,28.7,0.03,372526.0
2377,600285.SH,羚锐制药,中成药,0.0,-4.28,8.57,0.02,453835.4173
3435,603676.SH,卫信康,化学制药,1.0,-4.28,12.44,0.02,82925.6371
2700,600683.SH,京投发展,区域地产,0.0,-4.27,5.17,0.01,382982.0176
1829,300442.SZ,普丽盛,轻工机械,1.0,-4.27,14.88,0.01,107360.13
1497,300107.SZ,建新股份,化工原料,0.0,-4.27,12.43,0.02,413212.7721
2837,600830.SH,香溢融通,多元金融,1.0,-4.27,6.57,0.05,298490.0448
1372,002930.SZ,宏川智慧,仓储物流,1.0,-4.26,27.81,0.01,169168.23
2099,300721.SZ,怡达股份,化工原料,1.0,-4.26,20.61,0.02,85887.2389
254,000707.SZ,*ST双环,化工原料,1.0,-4.26,3.66,0.03,169876.801
275,000731.SZ,四川美丰,农药化肥,1.0,-4.26,6.95,0.02,411081.6246
460,001896.SZ,豫能控股,火力发电,1.0,-4.26,3.84,0.02,356932.5592
1073,002613.SZ,北玻股份,专用机械,0.0,-4.25,3.39,0.01,213431.1398
432,000967.SZ,盈峰环境,环境保护,1.0,-4.25,6.9,0.03,791645.4014
2361,600267.SH,海正药业,化学制药,1.0,-4.24,11.15,0.01,1076568.0038
1072,002612.SZ,朗姿股份,服饰,0.0,-4.24,10.2,0.01,213768.0382
1454,300064.SZ,豫金刚石,矿物制品,1.0,-4.24,5.45,0.01,330082.0104
3561,603933.SH,睿能科技,纺织机械,1.0,-4.24,20.51,0.02,73708.838
2200,600082.SH,海泰发展,园区开发,1.0,-4.23,5.67,0.08,359394.1985
246,000695.SZ,滨海能源,供气供热,0.0,-4.23,10.96,0.02,243006.5875
388,000908.SZ,景峰医药,化学制药,0.0,-4.23,5.44,0.01,384617.1686
983,002522.SZ,浙江众成,塑料,1.0,-4.23,5.71,0.01,484106.5493
2531,600489.SH,中金黄金,黄金,0.0,-4.23,8.39,0.01,2895504.1016
1413,300022.SZ,吉峰科技,农用机械,1.0,-4.22,4.62,0.03,158364.481
699,002237.SZ,恒邦股份,黄金,0.0,-4.22,9.6,0.01,817608.0
1240,002787.SZ,华源控股,广告包装,1.0,-4.21,8.0,0.01,124189.5264
3478,603767.SH,中马传动,汽车配件,1.0,-4.2,7.8,0.01,73895.64
3536,603887.SH,城地股份,建筑施工,1.0,-4.2,18.71,0.01,155230.3589
1404,300013.SZ,新宁物流,仓储物流,0.0,-4.2,14.57,0.02,397306.6127
1790,300403.SZ,汉宇集团,家用电器,0.0,-4.19,5.95,0.01,226660.6072
224,000668.SZ,荣丰控股,区域地产,1.0,-4.19,12.09,0.05,177346.2671
2710,600693.SH,东百集团,百货,1.0,-4.19,6.37,0.08,571546.7174
1046,002586.SZ,围海股份,建筑施工,0.0,-4.18,5.51,0.01,382199.9995
1627,300238.SZ,冠昊生物,医疗保健,1.0,-4.18,13.59,0.03,334303.9597
2774,600760.SH,中航沈飞,航空,0.0,-4.18,31.9,0.01,1271285.4831
2382,600291.SH,西水股份,保险,1.0,-4.18,14.48,0.02,1582757.2193
223,000667.SZ,美好置业,全国地产,0.0,-4.17,2.77,0.01,703557.3777
1343,002898.SZ,赛隆药业,化学制药,1.0,-4.17,16.33,0.02,97716.7228
2243,600129.SH,太极集团,中成药,1.0,-4.17,11.04,0.03,600455.7413
2671,600649.SH,城投控股,区域地产,1.0,-4.16,8.67,0.09,2098826.8565
1176,002718.SZ,友邦吊顶,家居用品,1.0,-4.16,32.13,0.1,147258.804
1871,300484.SZ,蓝海华腾,电气设备,1.0,-4.16,13.33,0.02,124949.2882
1821,300434.SZ,金石东方,化学制药,1.0,-4.15,10.06,0.02,201945.5567
3065,601633.SH,长城汽车,汽车整车,1.0,-4.15,7.53,0.02,4538879.937
1543,300153.SZ,科泰电源,电气设备,1.0,-4.15,8.79,0.01,280926.1023
916,002455.SZ,百川股份,化工原料,1.0,-4.15,6.1,0.01,212738.8011
3548,603906.SH,龙蟠科技,化工原料,0.0,-4.14,9.78,0.02,91272.2803
2698,600681.SH,百川能源,供气供热,1.0,-4.14,13.33,0.01,463434.4737
1824,300437.SZ,清水源,化工原料,0.0,-4.14,16.25,0.01,215514.7556
2422,600337.SH,美克家居,家居用品,0.0,-4.14,4.84,0.01,836502.6198
1112,002652.SZ,扬子新材,其他建材,1.0,-4.14,5.11,0.05,260368.0926
1018,002558.SZ,巨人网络,互联网,1.0,-4.14,24.71,0.03,1055387.2286
2536,600496.SH,精工钢构,钢加工,1.0,-4.13,3.3,0.02,498446.916
836,002375.SZ,亚厦股份,装修装饰,0.0,-4.13,6.54,0.01,812744.7124
2545,600506.SH,香梨股份,种植业,0.0,-4.13,11.67,0.01,172373.9208
3581,603985.SH,恒润股份,机械基件,0.0,-4.13,25.3,0.02,168396.8
1135,002675.SZ,东诚药业,化学制药,1.0,-4.13,12.44,0.04,784064.848
682,002220.SZ,天宝食品,食品,1.0,-4.12,3.3,0.02,218172.4555
1957,300573.SZ,兴齐眼药,化学制药,1.0,-4.11,18.41,0.01,98472.3285
3255,603214.SH,爱婴室,百货,0.0,-4.11,41.02,0.03,102550.0
64,000155.SZ,川能动力,农药化肥,1.0,-4.11,4.56,0.05,427363.2
1284,002835.SZ,同为股份,元器件,1.0,-4.1,8.46,0.02,71467.6824
181,000605.SZ,渤海股份,水务,1.0,-4.1,10.61,0.04,289639.729
673,002211.SZ,宏达新材,橡胶,1.0,-4.1,5.67,0.01,245213.7667
1963,300580.SZ,贝斯特,汽车配件,1.0,-4.08,16.85,0.02,111389.284
3125,601975.SH,ST长油,水运,0.0,-4.08,2.88,0.01,546782.9636
2310,600208.SH,新湖中宝,全国地产,0.0,-4.08,3.75,0.02,3224314.4704
2622,600594.SH,益佰制药,中成药,1.0,-4.08,6.66,0.03,527423.6484
775,002314.SZ,南山控股,区域地产,1.0,-4.08,3.79,0.01,431327.6685
2306,600202.SH,*ST哈空,电气设备,0.0,-4.08,4.75,0.03,182086.8192
2917,600962.SH,国投中鲁,软饮料,1.0,-4.08,9.7,0.02,246399.4
2750,600735.SH,新华锦,商贸代理,1.0,-4.08,6.79,0.06,255298.769
78,000407.SZ,胜利股份,供气供热,0.0,-4.07,4.48,0.01,334043.1821
1530,300140.SZ,中环装备,电气设备,1.0,-4.07,10.63,0.05,262437.6165
146,000557.SZ,西部创业,铁路,0.0,-4.07,4.23,0.01,247558.7255
3142,603007.SH,花王股份,建筑施工,1.0,-4.07,9.46,0.01,183866.452
1761,300374.SZ,恒通科技,其他建材,1.0,-4.06,11.42,0.08,187956.038
8,000010.SZ,美丽生态,建筑施工,1.0,-4.06,3.79,0.02,197902.9409
3520,603860.SH,中公高科,公路,0.0,-4.06,27.58,0.02,66688.44
472,002010.SZ,传化智联,仓储物流,0.0,-4.05,7.9,0.01,2514294.9749
2287,600182.SH,S佳通,汽车配件,1.0,-4.05,16.76,0.02,284920.0
303,000782.SZ,美达股份,化纤,1.0,-4.05,5.1,0.04,227621.6547
1144,002684.SZ,猛狮科技,电气设备,2.0,-4.05,8.43,0.03,340180.0539
1197,002740.SZ,爱迪尔,服饰,1.0,-4.04,7.16,0.07,117360.9118
1120,002660.SZ,茂硕电源,电气设备,1.0,-4.04,7.64,0.01,161422.5399
163,000582.SZ,北部湾港,港口,1.0,-4.04,8.73,0.04,229751.9444
1178,002721.SZ,金一文化,服饰,1.0,-4.04,6.83,0.03,401042.0843
458,001696.SZ,宗申动力,摩托车,1.0,-4.04,5.76,0.03,513324.72
2020,300639.SZ,凯普生物,医疗保健,1.0,-4.04,16.78,0.01,151962.4068
3086,601801.SH,皖新传媒,出版业,0.0,-4.04,7.88,0.01,1567493.3328
2754,600739.SH,辽宁成大,商贸代理,0.0,-4.04,14.68,0.01,2245614.0099
2874,600872.SH,中炬高新,食品,2.0,-4.03,31.79,0.02,2532509.6397
1599,300210.SZ,森远股份,专用机械,1.0,-4.02,5.04,0.07,201687.9999
2032,300652.SZ,雷迪克,汽车配件,0.0,-4.02,22.75,0.02,67163.046
2851,600847.SH,万里股份,电气设备,1.0,-4.02,13.23,0.02,202799.2302
1882,300495.SZ,美尚生态,环境保护,1.0,-4.01,13.77,0.02,426232.5234
690,002228.SZ,合兴包装,广告包装,1.0,-4.01,5.37,0.02,625842.7503
3428,603661.SH,恒林股份,家居用品,0.0,-4.01,34.13,0.01,98123.75
127,000534.SZ,万泽股份,区域地产,1.0,-4.0,9.8,0.03,481538.0861
3180,603058.SH,永吉股份,广告包装,1.0,-4.0,11.53,0.02,262960.098
1531,300141.SZ,和顺电气,电气设备,0.0,-4.0,9.48,0.01,155447.9862
1028,002568.SZ,百润股份,红黄药酒,1.0,-4.0,13.36,0.01,498003.841
2030,300650.SZ,太龙照明,电气设备,0.0,-4.0,15.72,0.01,63242.346
1793,300406.SZ,九强生物,生物制药,1.0,-4.0,14.52,0.05,478721.1751
2499,600439.SH,瑞贝卡,服饰,1.0,-3.99,3.63,0.01,410910.7147
1351,002907.SZ,华森制药,化学制药,0.0,-3.99,20.1,0.01,189060.6
1381,002940.SZ,昂利康,化学制药,1.0,-3.98,42.06,0.02,94635.0
977,002516.SZ,旷达科技,纺织,0.0,-3.98,3.4,0.01,320525.9155
807,002346.SZ,柘中股份,电气设备,0.0,-3.98,14.88,0.01,583717.8733
2155,600025.SH,华能水电,水力发电,1.0,-3.98,3.62,0.01,3231936.0
