code,name,past_p_change,past_positive,pe,past_average_turnover
002206,海 利 得,5.913,★,17.94,0.517
002828,贝肯能源,5.916,★,40.29,1.45
300702,天宇股份,5.918,,27.76,2.73
603321,梅轮电梯,5.92,,38.39,3.747
000751,锌业股份,5.923,,41.26,0.917
002900,哈三联,5.928,,30.53,2.66
002207,*ST准油,5.938,★,33.74,1.58
603389,亚振家居,5.939,,42.1,1.91
002852,道道全,5.942,,23.48,1.837
601899,紫金矿业,5.943,★,35.96,1.48
600167,联美控股,5.947,★,34.32,0.307
002461,珠江啤酒,5.952,,46.61,0.243
603008,喜临门,5.953,,24.02,0.457
002394,联发股份,5.96,,13.19,0.36
002107,沃华医药,5.96,★,48.73,0.227
002776,柏堡龙,5.961,,27.88,1.603
603006,联明股份,5.966,,23.16,1.067
600613,神奇制药,5.968,★,37.88,0.363
002825,纳尔股份,5.97,,61.75,4.677
300294,博雅生物,5.974,,43.6,0.413
600285,羚锐制药,5.988,,20.63,0.78
002039,黔源电力,5.994,★,10.21,0.58
002878,元隆雅图,5.994,,44.94,23.577
300243,瑞丰高材,5.996,★,70.75,0.307
601800,中国交建,6.0,,14.06,0.087
603336,宏辉果蔬,6.001,,36.67,2.25
601231,环旭电子,6.005,★,27.1,0.597
002131,利欧股份,6.006,,24.84,1.41
603041,美思德,6.014,,33.94,1.953
002424,贵州百灵,6.016,,39.24,0.87
002660,茂硕电源,6.018,★,110.47,1.133
603017,中衡设计,6.021,★,25.67,0.203
000030,富奥股份,6.024,★,11.38,0.3
000601,韶能股份,6.025,★,12.79,0.317
002448,中原内配,6.026,,20.56,2.08
000850,华茂股份,6.05,★,125.77,0.293
600802,福建水泥,6.051,,0.0,1.08
002319,乐通股份,6.059,★,206.63,0.883
002909,集泰股份,6.065,,43.31,6.65
002091,江苏国泰,6.07,,16.59,0.647
000516,国际医学,6.078,★,39.65,1.147
300590,移为通信,6.082,,38.04,4.7
600834,申通地铁,6.084,★,46.76,0.127
600605,汇通能源,6.09,,101.11,1.75
002615,哈尔斯,6.092,,21.2,0.717
600939,重庆建工,6.092,,47.22,1.03
002324,普利特,6.102,,28.28,0.373
601098,中南传媒,6.105,★,15.22,0.217
601611,中国核建,6.111,,36.21,0.833
601163,三角轮胎,6.112,★,29.09,0.763
002595,豪迈科技,6.115,,19.89,0.097
000592,平潭发展,6.116,,583.16,0.957
601928,凤凰传媒,6.116,★,17.11,0.133
002518,科士达,6.117,★,28.89,0.42
002756,永兴特钢,6.119,,25.39,0.787
603789,星光农机,6.123,,51.98,2.657
300324,旋极信息,6.133,,51.19,3.6
000536,华映科技,6.136,★,47.69,0.437
600280,中央商场,6.14,,25.57,0.53
603987,康德莱,6.144,★,29.36,0.587
000651,格力电器,6.144,★,15.31,0.957
300587,天铁股份,6.149,,35.11,1.063
002770,科迪乳业,6.165,★,34.27,0.687
603960,克来机电,6.173,,77.23,1.313
000719,中原传媒,6.176,★,14.18,0.34
000836,鑫茂科技,6.178,,73.46,3.6
002562,兄弟科技,6.183,,23.66,1.73
300233,金城医药,6.186,★,30.11,0.637
600312,平高电气,6.188,★,19.21,0.297
600381,青海春天,6.19,★,24.82,2.25
002913,奥士康,6.191,,33.75,4.61
600248,延长化建,6.203,★,27.45,0.247
600743,华远地产,6.205,,13.34,0.48
600449,宁夏建材,6.208,★,14.93,1.877
603813,原尚股份,6.209,★,47.15,20.48
603879,永悦科技,6.218,,41.27,9.417
600067,冠城大通,6.22,★,13.45,0.503
603000,人民网,6.228,★,614.23,1.007
300242,明家联合,6.23,,22.22,1.233
603726,朗迪集团,6.24,,21.68,1.53
600704,物产中大,6.24,,14.44,0.737
600690,青岛海尔,6.249,★,16.1,0.693
601872,招商轮船,6.256,★,23.05,0.163
600865,百大集团,6.261,★,35.53,0.48
002269,美邦服饰,6.262,,0.0,0.18
603777,来伊份,6.266,,40.64,1.817
603337,杰克股份,6.267,★,33.76,0.61
600961,株冶集团,6.271,,73.82,0.25
000780,*ST平能,6.273,★,16.66,0.55
600436,片仔癀,6.274,★,49.72,0.59
300058,蓝色光标,6.275,★,44.75,5.55
600727,鲁北化工,6.281,,49.09,2.147
603218,日月股份,6.281,,31.11,0.947
002186,全 聚 德,6.284,,27.81,0.343
002572,索菲亚,6.285,★,44.15,0.93
600569,安阳钢铁,6.289,,9.26,2.817
300162,雷曼股份,6.289,★,75.87,1.713
002788,鹭燕医药,6.292,,27.52,1.017
603639,海利尔,6.296,★,20.39,1.82
601208,东材科技,6.297,★,29.98,0.517
002575,群兴玩具,6.301,,0.0,0.923
300371,汇中股份,6.301,★,47.94,1.403
000046,泛海控股,6.314,★,25.26,0.1
300210,森远股份,6.315,★,36.19,0.73
300658,延江股份,6.321,,31.1,1.067
600027,华电国际,6.329,★,0.0,0.277
600691,阳煤化工,6.332,,47.93,0.667
300217,东方电热,6.333,★,43.23,1.07
000960,锡业股份,6.335,,33.15,3.12
000683,远兴能源,6.34,,15.89,0.94
000417,合肥百货,6.345,,17.84,0.393
600406,国电南瑞,6.35,★,59.91,0.573
603345,安井食品,6.351,,28.24,0.627
600873,梅花生物,6.354,,16.73,0.537
300527,华舟应急,6.359,★,67.77,1.993
002194,武汉凡谷,6.36,,0.0,4.157
002081,金 螳 螂,6.362,,19.38,0.683
600655,豫园股份,6.364,,21.76,0.27
000523,广州浪奇,6.366,,122.15,0.29
603386,广东骏亚,6.366,★,45.11,9.997
002535,林州重机,6.368,★,83.0,1.363
002218,拓日新能,6.368,★,32.05,0.94
600988,赤峰黄金,6.375,★,39.55,1.887
002344,海宁皮城,6.384,★,23.68,0.437
600482,中国动力,6.393,,41.14,0.923
300396,迪瑞医疗,6.398,,33.14,0.977
603985,恒润股份,6.401,,29.58,1.767
600058,五矿发展,6.408,★,330.47,0.313
002641,永高股份,6.415,★,26.9,0.187
300239,东宝生物,6.416,★,117.61,0.457
300721,怡达股份,6.417,,34.33,9.153
600744,华银电力,6.42,★,0.0,0.623
600208,新湖中宝,6.424,,16.07,0.307
000885,同力水泥,6.426,,9.46,1.993
002337,赛象科技,6.427,★,34.35,0.34
603002,宏昌电子,6.428,★,66.38,1.017
601999,出版传媒,6.428,★,26.93,0.27
002014,永新股份,6.43,★,20.87,0.34
000715,中兴商业,6.431,★,33.78,0.187
000589,黔轮胎Ａ,6.442,★,0.0,0.393
603556,海兴电力,6.446,,24.65,0.447
603367,辰欣药业,6.449,,31.02,2.837
002452,长高集团,6.46,,30.17,0.437
002154,报 喜 鸟,6.469,,0.0,0.307
000559,万向钱潮,6.471,★,30.03,0.367
000545,金浦钛业,6.472,★,25.98,1.223
002150,通润装备,6.474,★,26.35,0.353
002847,盐津铺子,6.477,★,40.75,4.763
300264,佳创视讯,6.477,★,0.0,1.143
000718,苏宁环球,6.482,★,18.08,0.63
300307,慈星股份,6.484,★,22.35,1.757
600230,沧州大化,6.484,,9.9,2.4
002449,国星光电,6.486,,24.92,3.527
600496,精工钢构,6.492,,64.99,0.507
603298,杭叉集团,6.493,,18.58,1.197
600166,福田汽车,6.498,★,94.75,0.533
002564,天沃科技,6.504,★,21.13,1.31
600356,恒丰纸业,6.504,★,23.4,0.7
300342,天银机电,6.508,★,32.4,0.193
002326,永太科技,6.511,★,20.92,2.467
603819,神力股份,6.512,,51.2,1.273
603920,世运电路,6.517,★,30.82,3.163
600327,大东方,6.523,★,13.86,0.333
600210,紫江企业,6.525,★,7.99,0.583
300160,秀强股份,6.532,★,20.04,0.993
600262,北方股份,6.536,★,188.04,0.49
002713,东易日盛,6.543,★,124.37,2.2
000627,天茂集团,6.546,,33.09,0.747
000690,宝新能源,6.547,★,40.78,0.477
000650,仁和药业,6.552,★,17.57,0.32
600396,金山股份,6.553,★,0.0,0.213
600336,澳柯玛,6.562,★,69.49,0.43
000009,中国宝安,6.566,,53.59,0.967
000833,贵糖股份,6.57,★,51.36,0.58
300144,宋城演艺,6.583,,22.74,0.763
000892,欢瑞世纪,6.583,★,0.0,0.737
000078,海王生物,6.584,,27.0,0.477
600761,安徽合力,6.584,,16.91,0.607
002255,海陆重工,6.587,,46.82,0.397
600741,华域汽车,6.588,★,13.16,0.38
603369,今世缘,6.591,,19.38,0.413
000421,南京公用,6.595,,25.37,0.503
000637,茂化实华,6.6,★,27.45,0.573
603730,岱美股份,6.601,★,24.99,6.04
600127,金健米业,6.603,★,222.93,0.79
000701,厦门信达,6.604,★,25.98,1.57
300019,硅宝科技,6.61,,66.15,1.41
600488,天药股份,6.614,★,39.45,0.193
300583,赛托生物,6.614,★,67.38,0.82
600805,悦达投资,6.615,★,0.0,0.243
600466,蓝光发展,6.626,★,28.67,2.7
601515,东风股份,6.629,★,15.52,0.077
000418,小天鹅Ａ,6.63,,28.51,0.353
002541,鸿路钢构,6.638,★,19.35,0.457
002393,力生制药,6.638,★,38.9,0.397
600479,千金药业,6.643,,39.59,0.957
603328,依顿电子,6.643,★,23.52,0.387
600976,健民集团,6.643,★,33.59,0.493
300126,锐奇股份,6.649,★,734.26,1.28
001896,豫能控股,6.652,★,45.77,0.34
600622,光大嘉宝,6.653,,29.29,0.797
000608,阳光股份,6.655,,13.06,1.547
603633,徕木股份,6.656,★,34.74,0.713
002375,亚厦股份,6.657,★,22.41,0.47
600551,时代出版,6.658,★,19.55,0.297
600530,交大昂立,6.662,,33.65,0.977
300727,润禾材料,6.662,,60.62,19.04
601008,连云港,6.663,★,629.91,0.42
002397,梦洁股份,6.668,,48.38,0.703
603601,再升科技,6.671,★,46.67,0.297
300234,开尔新材,6.672,★,889.49,1.307
600426,华鲁恒升,6.678,,24.98,1.013
000919,金陵药业,6.687,★,21.5,0.47
000019,深深宝Ａ,6.688,★,0.0,5.153
603579,荣泰健康,6.688,,44.23,0.433
002238,天威视讯,6.692,★,22.51,0.397
002119,康强电子,6.694,,50.04,0.76
300149,量子高科,6.696,★,93.34,0.87
603999,读者传媒,6.698,★,58.83,1.07
002225,濮耐股份,6.699,★,75.05,0.337
002436,兴森科技,6.701,★,36.97,0.81
603788,宁波高发,6.715,★,27.77,0.927
000400,许继电气,6.724,★,29.04,0.87
000785,武汉中商,6.728,,50.17,0.807
600325,华发股份,6.737,,14.53,2.183
600791,京能置业,6.743,,34.71,0.59
002610,爱康科技,6.748,★,51.57,0.78
603701,德宏股份,6.749,★,24.83,1.2
600073,上海梅林,6.755,,17.04,0.347
603728,鸣志电器,6.758,,42.64,1.277
002701,奥瑞金,6.762,,15.82,0.447
601801,皖新传媒,6.762,★,13.18,0.25
600361,华联综超,6.766,,33.94,0.63
000404,华意压缩,6.77,★,23.36,0.6
300139,晓程科技,6.771,★,0.0,1.763
600279,重庆港九,6.779,,27.73,0.74
600370,三房巷,6.781,★,48.92,0.387
002620,瑞和股份,6.786,,23.43,0.797
600828,茂业商业,6.789,,16.36,1.83
002780,三夫户外,6.793,,0.0,2.653
600535,天士力,6.793,,25.1,0.25
300515,三德科技,6.8,★,73.31,1.397
600297,广汇汽车,6.806,,15.08,0.423
000619,海螺型材,6.81,★,392.77,0.42
601616,广电电气,6.811,★,180.73,0.26
603578,三星新材,6.813,,55.34,11.187
600236,桂冠电力,6.815,★,14.33,0.167
002318,久立特材,6.826,,35.64,0.653
603355,莱克电气,6.831,,37.93,2.687
603181,皇马科技,6.834,★,30.01,5.657
600587,新华医疗,6.838,,341.01,0.397
000537,广宇发展,6.839,,142.65,2.42
600218,全柴动力,6.846,★,25.12,0.573
300712,永福股份,6.846,,36.53,4.743
600201,生物股份,6.851,★,28.16,0.477
600629,华建集团,6.853,★,32.25,0.297
002203,海亮股份,6.86,,18.88,0.613
000026,飞亚达Ａ,6.869,,24.75,0.367
000652,泰达股份,6.869,★,73.83,0.563
300478,杭州高新,6.872,,106.97,1.76
300573,兴齐眼药,6.873,,29.86,0.81
000016,深康佳Ａ,6.873,,82.84,0.52
002502,骅威文化,6.881,★,21.04,0.7
603396,金辰股份,6.881,,34.72,4.24
300518,盛讯达,6.885,,72.69,1.57
600408,安泰集团,6.889,,198.71,0.807
002111,威海广泰,6.897,★,21.37,0.927
300107,建新股份,6.899,,110.94,16.663
600021,上海电力,6.904,★,39.9,0.147
603617,君禾股份,6.914,★,37.09,3.463
601226,华电重工,6.915,★,5544.99,0.293
601900,南方传媒,6.917,★,15.6,1.193
002823,凯中精密,6.92,,26.42,2.203
002290,中科新材,6.923,★,44.84,0.55
601007,金陵饭店,6.925,★,31.92,0.61
300175,朗源股份,6.928,★,41.49,1.343
300664,鹏鹞环保,6.932,,32.32,10.217
300066,三川智慧,6.94,★,49.16,1.003
600616,金枫酒业,6.943,★,60.03,0.333
603721,中广天择,6.943,,29.8,4.05
300194,福安药业,6.944,★,20.27,0.613
601020,华钰矿业,6.944,,34.8,0.77
603322,超讯通信,6.946,★,249.32,3.47
000915,山大华特,6.946,★,19.82,2.41
300732,设研院,6.951,,34.38,8.747
600463,空港股份,6.962,,40.54,0.647
000890,法 尔 胜,6.965,★,95.35,0.307
300123,亚光科技,6.968,,249.42,0.91
603860,中公高科,6.97,,92.2,3.657
603387,基蛋生物,6.971,,38.26,2.83
002591,恒大高新,6.974,★,0.0,0.773
002189,利达光电,6.976,,165.58,3.243
000028,国药一致,7.005,★,22.86,0.283
603090,宏盛股份,7.009,★,54.52,1.473
600993,马应龙,7.012,,24.13,0.62
603098,森特股份,7.018,,34.6,3.557
603686,龙马环卫,7.019,★,28.34,0.34
002741,光华科技,7.031,★,57.82,0.29
002723,金莱特,7.048,★,174.2,0.75
002817,黄山胶囊,7.075,★,48.09,0.703
002133,广宇集团,7.085,★,19.72,0.567
603129,春风动力,7.09,,27.32,2.443
603228,景旺电子,7.091,,29.47,1.893
600420,现代制药,7.107,,21.07,0.713
300591,万里马,7.12,,77.06,2.463
603180,金牌厨柜,7.127,,85.81,4.46
002803,吉宏股份,7.127,★,92.01,1.01
600470,六国化工,7.135,★,122.61,1.01
000590,启迪古汉,7.141,★,140.18,0.323
601002,晋亿实业,7.141,,37.02,1.88
002429,兆驰股份,7.143,,22.82,0.76
000862,银星能源,7.149,,0.0,0.963
600827,百联股份,7.154,★,23.01,0.277
002846,英联股份,7.156,,57.64,7.553
002217,合力泰,7.169,,25.12,0.99
000976,华铁股份,7.169,,45.33,0.71
300191,潜能恒信,7.192,★,0.0,0.987
603100,川仪股份,7.195,★,27.55,0.407
603159,上海亚虹,7.207,★,48.42,2.79
300517,海波重科,7.218,,55.86,1.793
600101,明星电力,7.219,★,21.18,0.533
300636,同和药业,7.221,★,31.78,1.473
300072,三聚环保,7.225,,22.51,0.93
002392,北京利尔,7.226,★,34.73,0.957
600894,广日股份,7.237,★,15.42,0.353
600053,九鼎投资,7.243,★,52.96,0.45
300132,青松股份,7.243,★,29.46,0.263
300270,中威电子,7.243,★,80.94,1.663
000921,海信科龙,7.244,★,7.88,0.66
300683,海特生物,7.262,★,33.02,4.003
601127,小康股份,7.263,★,25.52,0.96
000720,新能泰山,7.263,★,0.0,0.503
002605,姚记扑克,7.264,★,65.98,0.72
600077,宋都股份,7.264,★,30.82,0.577
601727,上海电气,7.27,★,34.88,0.08
002142,宁波银行,7.27,,10.43,0.467
600812,华北制药,7.272,★,249.56,0.14
600891,秋林集团,7.282,★,28.43,0.443
002485,希努尔,7.284,,2602.3,0.523
002162,悦心健康,7.3,★,187.46,0.323
601326,秦港股份,7.302,★,26.39,1.627
002890,弘宇股份,7.312,★,36.05,2.86
002242,九阳股份,7.313,,18.33,0.39
000778,新兴铸管,7.316,,19.0,0.567
300434,金石东方,7.316,★,120.38,0.767
603825,华扬联众,7.317,★,103.41,2.507
600050,中国联通,7.321,★,111.31,0.63
300501,海顺新材,7.321,★,32.06,1.643
601588,北辰实业,7.322,,13.72,0.267
603937,丽岛新材,7.322,,43.13,10.417
002250,联化科技,7.323,,41.22,0.9
600220,江苏阳光,7.33,★,47.44,0.3
603612,索通发展,7.334,,22.83,5.617
002593,日上集团,7.336,★,46.8,0.443
000610,西安旅游,7.338,★,0.0,0.297
000407,胜利股份,7.35,,49.14,0.65
600025,华能水电,7.35,★,35.46,3.447
601636,旗滨集团,7.353,,16.4,2.7
600538,国发股份,7.36,★,0.0,0.313
601798,蓝科高新,7.361,★,534.16,0.283
600981,汇鸿集团,7.364,★,24.44,0.567
600719,大连热电,7.369,★,0.0,0.51
300662,科锐国际,7.374,,46.79,2.207
300355,蒙草生态,7.374,,19.05,3.44
000040,东旭蓝天,7.375,★,38.4,0.21
300540,深冷股份,7.376,★,113.61,0.877
600982,宁波热电,7.391,★,23.68,0.273
002882,金龙羽,7.391,,27.74,1.99
600824,益民集团,7.393,,23.85,0.253
300158,振东制药,7.407,,22.54,2.243
300048,合康新能,7.407,★,58.58,1.07
002482,广田集团,7.408,★,24.44,0.4
002080,中材科技,7.412,★,21.94,2.16
603089,正裕工业,7.422,★,27.3,1.883
002613,北玻股份,7.422,★,0.0,0.303
603976,正川股份,7.423,,27.92,2.827
000665,湖北广电,7.423,★,18.86,0.567
000153,丰原药业,7.423,,29.12,0.383
002347,泰尔股份,7.43,★,166.33,0.793
603877,太平鸟,7.435,★,63.85,1.197
002706,良信电器,7.44,★,23.0,1.113
300440,运达科技,7.445,★,30.91,3.64
002697,红旗连锁,7.45,★,43.45,0.91
600348,阳泉煤业,7.45,,12.99,1.483
002051,中工国际,7.452,,16.09,0.28
300057,万顺股份,7.452,★,40.94,0.323
601929,吉视传媒,7.457,★,31.12,0.47
600996,贵广网络,7.461,★,21.86,1.343
600333,长春燃气,7.461,★,0.0,1.773
000430,张家界,7.461,,34.65,0.28
300196,长海股份,7.465,,22.02,0.54
603315,福鞍股份,7.469,★,89.14,0.817
300171,东富龙,7.47,★,34.95,1.097
300187,永清环保,7.477,,61.04,3.333
000338,潍柴动力,7.482,,10.85,1.153
600676,交运股份,7.484,★,20.73,0.307
603958,哈森股份,7.487,,85.68,2.84
000039,中集集团,7.488,,31.75,0.627
600483,福能股份,7.498,★,16.52,0.223
300415,伊之密,7.502,,25.85,1.553
002292,奥飞娱乐,7.509,★,38.79,1.463
000965,天保基建,7.523,,24.86,0.583
002843,泰嘉股份,7.527,,43.99,1.807
603118,共进股份,7.527,★,31.69,0.65
000692,惠天热电,7.528,★,0.0,0.557
300652,雷迪克,7.529,★,29.14,2.647
600582,天地科技,7.529,,30.71,0.22
300393,中来股份,7.537,,32.07,0.58
300018,中元股份,7.543,★,45.23,1.713
300682,朗新科技,7.548,,0.0,5.443
300597,吉大通信,7.552,,80.8,5.487
300430,诚益通,7.56,★,57.39,1.117
300281,金明精机,7.564,★,66.22,0.63
600129,太极集团,7.564,★,81.33,0.527
603258,电魂网络,7.571,★,32.61,1.82
600322,天房发展,7.581,★,24.63,0.423
000707,双环科技,7.582,★,46.09,1.007
603939,益丰药房,7.588,,56.8,0.323
300178,腾邦国际,7.592,★,29.1,0.79
300189,神农基因,7.592,,0.0,0.73
300439,美康生物,7.602,★,29.76,1.34
002787,华源控股,7.604,,27.09,1.387
603320,迪贝电气,7.609,,38.14,8.22
600137,浪莎股份,7.617,,74.39,1.477
002838,道恩股份,7.623,★,66.39,1.723
002372,伟星新材,7.624,★,28.18,0.237
603980,吉华集团,7.631,★,24.78,3.603
603918,金桥信息,7.636,,310.79,0.9
002753,永东股份,7.64,,21.24,1.223
300679,电连技术,7.644,★,27.48,3.137
300221,银禧科技,7.647,,38.35,1.033
600898,国美通讯,7.648,★,0.0,0.52
600639,浦东金桥,7.648,★,24.21,0.09
601058,赛轮金宇,7.652,★,35.99,0.323
300255,常山药业,7.653,★,34.21,0.85
300335,迪森股份,7.653,,25.72,2.727
603026,石大胜华,7.656,,21.54,1.833
600513,联环药业,7.658,★,34.08,0.52
600746,江苏索普,7.661,★,27.42,0.61
000568,泸州老窖,7.662,★,32.83,0.493
603823,百合花,7.669,,27.79,1.66
000911,南宁糖业,7.674,★,0.0,0.687
002422,科伦药业,7.676,,70.11,0.637
000755,*ST三维,7.678,,0.0,0.773
601069,西部黄金,7.678,★,0.0,2.607
601858,中国科传,7.681,★,35.67,1.53
300352,北信源,7.688,★,175.62,3.693
600444,国机通用,7.689,★,58.43,0.467
002233,塔牌集团,7.693,,19.35,0.933
600722,金牛化工,7.693,★,127.43,0.967
002024,苏宁易购,7.698,★,132.33,1.213
002486,嘉麟杰,7.7,★,0.0,3.48
300080,易成新能,7.7,★,0.0,0.807
603618,杭电股份,7.708,★,49.63,0.697
603225,新凤鸣,7.715,★,15.12,6.247
000933,神火股份,7.717,,12.53,2.547
600138,中青旅,7.719,,24.5,0.75
600202,哈空调,7.722,,0.0,1.957
002123,梦网集团,7.726,★,31.15,1.117
300669,沪宁股份,7.728,★,40.4,2.073
002879,长缆科技,7.73,,34.13,11.513
000759,中百集团,7.735,,31.86,0.52
002543,万和电气,7.739,★,29.73,0.7
002438,江苏神通,7.741,,67.89,0.35
600070,浙江富润,7.742,★,28.31,0.333
000927,一汽夏利,7.744,★,0.0,0.523
000826,启迪桑德,7.75,★,26.97,0.647
002094,青岛金王,7.751,★,15.87,1.53
300211,亿通科技,7.761,★,380.06,0.777
002598,山东章鼓,7.764,★,37.41,0.257
603081,大丰实业,7.765,,43.75,3.273
600750,江中药业,7.769,★,17.01,0.947
002406,远东传动,7.769,★,23.81,0.743
300632,光莆股份,7.77,★,35.65,2.737
300526,中潜股份,7.774,,54.18,5.713
300169,天晟新材,7.777,★,441.8,0.543
002599,盛通股份,7.784,★,59.75,1.62
000411,英特集团,7.788,,52.82,0.117
002058,威 尔 泰,7.793,★,0.0,0.533
300345,红宇新材,7.801,★,0.0,2.54
002089,新 海 宜,7.802,,69.48,3.653
002469,三维工程,7.804,★,55.52,0.63
600987,航民股份,7.819,★,14.64,0.75
600107,美尔雅,7.82,,0.0,0.647
300438,鹏辉能源,7.836,,27.0,2.82
002084,海鸥住工,7.839,,34.03,0.493
300442,普丽盛,7.841,★,1238.99,0.95
000731,四川美丰,7.847,,24.75,1.217
600565,迪马股份,7.847,★,13.96,0.827
002855,捷荣技术,7.855,★,56.67,1.483
000573,粤宏远Ａ,7.864,,41.6,0.42
000159,国际实业,7.869,★,0.0,0.44
603023,威帝股份,7.87,,59.45,1.197
002866,传艺科技,7.873,★,42.14,8.42
600120,浙江东方,7.874,,17.36,0.653
600159,大龙地产,7.885,★,0.0,0.647
600519,贵州茅台,7.886,★,34.72,0.317
300703,创源文化,7.889,,39.8,2.24
603955,大千生态,7.892,★,40.94,5.61
600650,锦江投资,7.901,★,29.57,0.42
600739,辽宁成大,7.904,,16.26,0.333
000725,京东方Ａ,7.907,,22.57,1.433
300258,精锻科技,7.908,★,25.45,0.85
300309,吉艾科技,7.915,★,77.78,0.423
600243,青海华鼎,7.915,,62.58,0.62
603377,东方时尚,7.917,★,58.21,0.587
603500,祥和实业,7.919,★,36.83,4.57
600249,两面针,7.922,★,0.0,0.827
000838,财信发展,7.923,,29.11,1.147
300151,昌红科技,7.923,★,104.32,2.993
002026,山东威达,7.927,★,21.24,1.203
000702,正虹科技,7.93,★,72.56,2.167
601500,通用股份,7.946,★,40.73,1.103
300537,广信材料,7.95,★,47.92,1.967
002400,省广股份,7.952,★,38.27,1.533
603015,弘讯科技,7.954,★,42.95,1.157
600071,凤凰光学,7.972,★,0.0,0.427
300192,科斯伍德,7.981,★,97.34,2.877
600506,香梨股份,7.983,★,0.0,1.91
603139,康惠制药,7.988,★,45.75,3.383
600133,东湖高新,7.993,★,7.01,1.513
600378,天科股份,7.995,★,111.49,2.44
300708,聚灿光电,8.001,,54.18,17.547
000403,ST生化,8.002,★,104.98,0.293
002850,科达利,8.003,★,30.4,2.677
600796,钱江生化,8.006,★,34.96,0.603
603018,中设集团,8.007,★,24.49,0.363
000521,美菱电器,8.008,★,28.09,0.79
603528,多伦科技,8.008,★,43.32,1.36
000502,绿景控股,8.015,,0.0,0.763
000975,银泰资源,8.015,,67.96,0.393
300521,爱司凯,8.016,,46.68,1.59
300318,博晖创新,8.022,★,150.75,0.483
002363,隆基机械,8.022,★,39.98,0.467
600500,中化国际,8.024,,30.42,0.6
600770,综艺股份,8.027,★,180.55,1.063
002801,微光股份,8.028,★,31.88,1.087
002513,蓝丰生化,8.029,★,25.39,0.603
300610,晨化股份,8.029,★,26.1,1.43
601333,广深铁路,8.037,,28.16,0.317
600052,浙江广厦,8.044,★,59.04,0.353
300387,富邦股份,8.048,,23.33,1.173
000524,岭南控股,8.048,★,35.85,0.33
600155,宝硕股份,8.05,,55.47,0.823
000413,东旭光电,8.055,,34.26,1.043
000007,全新好,8.055,★,419.14,1.247
600888,新疆众和,8.056,,35.63,0.92
300328,宜安科技,8.065,★,110.71,0.71
600246,万通地产,8.066,,58.21,0.597
300082,奥克股份,8.074,★,21.23,0.537
600817,*ST宏盛,8.074,★,0.0,0.28
000655,金岭矿业,8.081,★,24.87,0.81
002811,亚泰国际,8.09,★,36.66,1.903
600668,尖峰集团,8.093,,12.7,0.627
603358,华达科技,8.099,★,22.0,0.843
600268,国电南自,8.101,★,0.0,0.353
000671,阳 光 城,8.102,,39.96,1.577
300338,开元股份,8.103,,43.58,1.227
300360,炬华科技,8.105,★,23.24,0.797
002566,益盛药业,8.108,,45.11,1.357
600303,曙光股份,8.114,★,10.35,1.04
000829,天音控股,8.116,★,223.22,0.623
603803,瑞斯康达,8.118,★,41.42,2.737
300109,新开源,8.131,★,62.24,4.053
002868,绿康生化,8.136,★,26.2,1.787
300567,精测电子,8.137,★,64.1,0.863
002378,章源钨业,8.139,★,310.66,0.687
002550,千红制药,8.146,★,31.2,0.863
600251,冠农股份,8.147,★,47.12,0.69
600114,东睦股份,8.151,★,23.2,0.637
000333,美的集团,8.151,★,18.49,0.48
300611,美力科技,8.157,★,47.16,1.513
603199,九华旅游,8.162,,29.06,0.357
300368,汇金股份,8.164,★,0.0,2.83
000554,泰山石油,8.165,★,1466.63,1.29
600768,宁波富邦,8.166,★,13.63,0.793
002887,绿茵生态,8.168,★,31.17,4.637
002898,赛隆药业,8.17,,45.08,3.24
002351,漫步者,8.171,★,35.84,1.213
600751,天海投资,8.179,★,116.45,0.55
002073,软控股份,8.179,,70.94,3.8
600854,春兰股份,8.181,★,34.53,0.6
300044,赛为智能,8.188,★,63.74,8.84
002052,同洲电子,8.189,★,0.0,1.717
002092,中泰化学,8.189,,10.2,1.2
300147,香雪制药,8.208,★,64.0,1.31
000753,漳州发展,8.217,★,146.87,0.583
002061,浙江交科,8.224,★,51.14,1.233
600776,东方通信,8.225,,86.26,0.823
300303,聚飞光电,8.238,★,25.21,1.047
000993,闽东电力,8.253,★,23.8,0.6
002880,卫光生物,8.26,★,36.37,1.963
603658,安图生物,8.262,★,47.5,0.51
600375,华菱星马,8.263,★,94.24,0.607
600256,广汇能源,8.269,,69.94,0.393
300513,恒泰实达,8.286,,511.37,0.397
002398,建研集团,8.286,,29.71,3.26
600189,吉林森工,8.286,★,0.0,0.283
600363,联创光电,8.289,★,19.93,1.183
300717,华信新材,8.302,★,44.17,5.137
603319,湘油泵,8.309,★,26.86,1.58
002772,众兴菌业,8.316,★,26.02,0.88
002842,翔鹭钨业,8.32,,60.74,6.163
600576,祥源文化,8.351,★,41.19,0.937
300557,理工光科,8.351,★,121.01,1.13
300519,新光药业,8.351,★,28.41,0.533
600774,汉商集团,8.359,★,270.07,0.32
002183,怡 亚 通,8.369,★,22.5,0.773
002570,贝因美,8.373,★,0.0,1.14
000595,*ST宝实,8.375,★,106.26,0.827
603106,恒银金融,8.378,,36.4,8.827
002634,棒杰股份,8.389,★,52.93,1.15
002097,山河智能,8.39,★,52.16,1.087
603698,航天工程,8.391,★,32.18,0.25
300027,华谊兄弟,8.396,★,34.01,2.713
300265,通光线缆,8.401,★,26.48,0.627
600400,红豆股份,8.408,★,16.06,0.227
000717,韶钢松山,8.408,,7.88,1.827
