,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT_20
2029,603896.SH,603896,寿仙谷,中成药,0.0
2030,601218.SH,601218,吉鑫科技,机械基件,0.0
2031,601222.SH,601222,林洋能源,电器仪表,0.0
2032,601225.SH,601225,陕西煤业,煤炭开采,0.0
2033,601226.SH,601226,华电重工,专用机械,0.0
2034,601228.SH,601228,广州港,港口,0.0
2035,601229.SH,601229,上海银行,银行,0.0
2036,601231.SH,601231,环旭电子,元器件,0.0
2037,601236.SH,601236,红塔证券,证券,0.0
2038,601333.SH,601333,广深铁路,铁路,0.0
2039,601258.SH,601258,ST庞大,汽车服务,0.0
2040,603895.SH,603895,天永智能,专用机械,0.0
2041,601288.SH,601288,农业银行,银行,0.0
2042,601298.SH,601298,青岛港,港口,0.0
2043,601311.SH,601311,骆驼股份,电气设备,0.0
2044,601318.SH,601318,中国平安,保险,0.0
2045,601319.SH,601319,中国人保,保险,0.0
2046,601326.SH,601326,秦港股份,港口,0.0
2047,601328.SH,601328,交通银行,银行,0.0
2048,601330.SH,601330,绿色动力,环境保护,0.0
2049,601599.SH,601599,鹿港文化,影视音像,0.0
2050,601601.SH,601601,中国太保,保险,0.0
2051,603917.SH,603917,合力科技,汽车配件,0.0
2052,601606.SH,601606,长城军工,专用机械,0.0
2053,603880.SH,603880,南卫股份,医疗保健,0.0
2054,601766.SH,601766,中国中车,运输设备,0.0
2055,601777.SH,601777,*ST力帆,摩托车,0.0
2056,601778.SH,601778,晶科科技,新型电力,0.0
2057,601788.SH,601788,光大证券,证券,0.0
2058,601789.SH,601789,宁波建工,建筑工程,0.0
2059,601798.SH,601798,蓝科高新,化工机械,0.0
2060,603878.SH,603878,武进不锈,钢加工,0.0
2061,601800.SH,601800,中国交建,建筑工程,0.0
2062,601801.SH,601801,皖新传媒,出版业,0.0
2063,601808.SH,601808,中海油服,石油开采,0.0
2064,601811.SH,601811,新华文轩,出版业,0.0
2065,601816.SH,601816,京沪高铁,铁路,0.0
2066,601818.SH,601818,光大银行,银行,0.0
2067,601827.SH,601827,三峰环境,环境保护,0.0
2068,601828.SH,601828,美凯龙,其他商业,0.0
2069,601838.SH,601838,成都银行,银行,0.0
2070,601857.SH,601857,中国石油,石油开采,0.0
2071,603876.SH,603876,鼎胜新材,铝,0.0
2072,603871.SH,603871,嘉友国际,仓储物流,0.0
2073,601860.SH,601860,紫金银行,银行,0.0
2074,603869.SH,603869,新智认知,软件服务,0.0
2075,000020.SZ,000020,深华发A,元器件,0.0
2076,601727.SH,601727,上海电气,电气设备,0.0
2077,601718.SH,601718,际华集团,服饰,0.0
2078,603882.SH,603882,金域医学,医疗保健,0.0
2079,603883.SH,603883,老百姓,医药商业,0.0
2080,601607.SH,601607,上海医药,医药商业,0.0
2081,601608.SH,601608,中信重工,专用机械,0.0
2082,601609.SH,601609,金田铜业,铜,0.0
2083,601611.SH,601611,中国核建,建筑工程,0.0
2084,601615.SH,601615,明阳智能,机械基件,0.0
2085,601616.SH,601616,广电电气,电气设备,0.0
2086,601618.SH,601618,中国中冶,建筑工程,0.0
2087,601619.SH,601619,嘉泽新能,新型电力,0.0
2088,601628.SH,601628,中国人寿,保险,0.0
2089,601658.SH,601658,邮储银行,银行,0.0
2090,601666.SH,601666,平煤股份,煤炭开采,0.0
2091,000021.SZ,000021,深科技,IT设备,0.0
2092,601668.SH,601668,中国建筑,建筑工程,0.0
2093,601669.SH,601669,中国电建,建筑工程,0.0
2094,601677.SH,601677,明泰铝业,铝,0.0
2095,601678.SH,601678,滨化股份,化工原料,0.0
2096,601688.SH,601688,华泰证券,证券,0.0
2097,601689.SH,601689,拓普集团,汽车配件,0.0
2098,601696.SH,601696,中银证券,证券,0.0
2099,601698.SH,601698,中国卫通,电信运营,0.0
2100,601699.SH,601699,潞安环能,煤炭开采,0.0
2101,601700.SH,601700,风范股份,电气设备,0.0
2102,601211.SH,601211,国泰君安,证券,0.0
2103,601208.SH,601208,东材科技,化工原料,0.0
2104,601200.SH,601200,上海环境,环境保护,0.0
2105,601199.SH,601199,江南水务,水务,0.0
2106,600986.SH,600986,科达股份,互联网,0.0
2107,600987.SH,600987,航民股份,纺织,0.0
2108,600988.SH,600988,赤峰黄金,黄金,0.0
2109,600989.SH,600989,宝丰能源,化工原料,0.0
2110,603908.SH,603908,牧高笛,纺织,0.0
2111,600990.SH,600990,四创电子,通信设备,0.0
2112,600992.SH,600992,贵绳股份,钢加工,0.0
2113,600993.SH,600993,马应龙,中成药,0.0
2114,600995.SH,600995,文山电力,水力发电,0.0
2115,600996.SH,600996,贵广网络,影视音像,0.0
2116,600997.SH,600997,开滦股份,煤炭开采,0.0
2117,600998.SH,600998,九州通,医药商业,0.0
2118,600999.SH,600999,招商证券,证券,0.0
2119,601000.SH,601000,唐山港,港口,0.0
2120,601001.SH,601001,大同煤业,煤炭开采,0.0
2121,601002.SH,601002,晋亿实业,机械基件,0.0
2122,601003.SH,601003,柳钢股份,普钢,0.0
2123,601005.SH,601005,重庆钢铁,普钢,0.0
2124,601006.SH,601006,大秦铁路,铁路,0.0
2125,601007.SH,601007,金陵饭店,酒店餐饮,0.0
2126,603906.SH,603906,龙蟠科技,化工原料,0.0
2127,601009.SH,601009,南京银行,银行,0.0
2128,601010.SH,601010,文峰股份,超市连锁,0.0
2129,600985.SH,600985,淮北矿业,煤炭开采,0.0
2130,600984.SH,600984,建设机械,工程机械,0.0
2131,603909.SH,603909,合诚股份,建筑工程,0.0
2132,600968.SH,600968,海油发展,石油开采,0.0
2133,600956.SH,600956,新天绿能,新型电力,0.0
2134,600958.SH,600958,东方证券,证券,0.0
2135,600959.SH,600959,江苏有线,影视音像,0.0
2136,603916.SH,603916,苏博特,化工原料,0.0
2137,603915.SH,603915,国茂股份,机械基件,0.0
2138,600962.SH,600962,国投中鲁,软饮料,0.0
2139,600963.SH,600963,岳阳林纸,造纸,0.0
2140,600965.SH,600965,福成股份,农业综合,0.0
2141,600966.SH,600966,博汇纸业,造纸,0.0
2142,600967.SH,600967,内蒙一机,运输设备,0.0
2143,600969.SH,600969,郴电国际,水力发电,0.0
2144,600982.SH,600982,宁波热电,供气供热,0.0
2145,300802.SZ,300802,矩子科技,IT设备,0.0
2146,600971.SH,600971,恒源煤电,煤炭开采,0.0
2147,600973.SH,600973,宝胜股份,电气设备,0.0
2148,600975.SH,600975,新五丰,农业综合,0.0
2149,603912.SH,603912,佳力图,专用机械,0.0
2150,600977.SH,600977,中国电影,影视音像,0.0
2151,600978.SH,600978,*ST宜生,家居用品,0.0
2152,600979.SH,600979,广安爱众,水力发电,0.0
2153,600980.SH,600980,北矿科技,元器件,0.0
2154,600981.SH,600981,汇鸿集团,商贸代理,0.0
2155,601011.SH,601011,宝泰隆,焦炭加工,0.0
2156,601012.SH,601012,隆基股份,电气设备,0.0
2157,601015.SH,601015,陕西黑猫,焦炭加工,0.0
2158,601158.SH,601158,重庆水务,水务,0.0
2159,601117.SH,601117,中国化学,建筑工程,0.0
2160,601118.SH,601118,海南橡胶,橡胶,0.0
2161,601126.SH,601126,四方股份,电气设备,0.0
2162,603898.SH,603898,好莱客,家居用品,0.0
2163,601128.SH,601128,常熟银行,银行,0.0
2164,601137.SH,601137,博威合金,铜,0.0
2165,603897.SH,603897,长城科技,电气设备,0.0
2166,601138.SH,601138,工业富联,通信设备,0.0
2167,601139.SH,601139,深圳燃气,供气供热,0.0
2168,601155.SH,601155,新城控股,区域地产,0.0
2169,601162.SH,601162,天风证券,证券,0.0
2170,601116.SH,601116,三江购物,超市连锁,0.0
2171,601163.SH,601163,三角轮胎,汽车配件,0.0
2172,601166.SH,601166,兴业银行,银行,0.0
2173,000025.SZ,000025,特力A,汽车服务,0.0
2174,601169.SH,601169,北京银行,银行,0.0
2175,601177.SH,601177,杭齿前进,机械基件,0.0
2176,601179.SH,601179,中国西电,电气设备,0.0
2177,601186.SH,601186,中国铁建,建筑工程,0.0
2178,000023.SZ,000023,深天地A,其他建材,0.0
2179,601188.SH,601188,龙江交通,路桥,0.0
2180,601198.SH,601198,东兴证券,证券,0.0
2181,603899.SH,603899,晨光文具,文教休闲,0.0
2182,601113.SH,601113,ST华鼎,化纤,0.0
2183,601016.SH,601016,节能风电,新型电力,0.0
2184,601069.SH,601069,西部黄金,黄金,0.0
2185,601018.SH,601018,宁波港,港口,0.0
2186,601019.SH,601019,山东出版,出版业,0.0
2187,601020.SH,601020,华钰矿业,铅锌,0.0
2188,601021.SH,601021,春秋航空,空运,0.0
2189,603903.SH,603903,中持股份,环境保护,0.0
2190,601028.SH,601028,玉龙股份,商贸代理,0.0
2191,601038.SH,601038,一拖股份,农用机械,0.0
2192,603901.SH,603901,永创智能,专用机械,0.0
2193,601066.SH,601066,中信建投,证券,0.0
2194,601068.SH,601068,中铝国际,建筑工程,0.0
2195,603900.SH,603900,莱绅通灵,服饰,0.0
2196,601111.SH,601111,中国国航,空运,0.0
2197,601077.SH,601077,渝农商行,银行,0.0
2198,601086.SH,601086,国芳集团,百货,0.0
2199,601088.SH,601088,中国神华,煤炭开采,0.0
2200,601098.SH,601098,中南传媒,出版业,0.0
2201,601099.SH,601099,太平洋,证券,0.0
2202,601100.SH,601100,恒立液压,工程机械,0.0
2203,601101.SH,601101,昊华能源,煤炭开采,0.0
2204,601106.SH,601106,中国一重,工程机械,0.0
2205,601107.SH,601107,四川成渝,路桥,0.0
2206,601108.SH,601108,财通证券,证券,0.0
2207,600970.SH,600970,中材国际,建筑工程,0.0
2208,000153.SZ,000153,丰原药业,化学制药,0.0
2209,300801.SZ,300801,泰和科技,化工原料,0.0
2210,002286.SZ,002286,保龄宝,食品,0.0
2211,002288.SZ,002288,超华科技,元器件,0.0
2212,002289.SZ,002289,ST宇顺,元器件,0.0
2213,002290.SZ,002290,ST中科创,家用电器,0.0
2214,002291.SZ,002291,星期六,服饰,0.0
2215,002292.SZ,002292,奥飞娱乐,影视音像,0.0
2216,002293.SZ,002293,罗莱生活,纺织,0.0
2217,002294.SZ,002294,信立泰,化学制药,0.0
2218,002295.SZ,002295,精艺股份,铜,0.0
2219,002296.SZ,002296,辉煌科技,通信设备,0.0
2220,002297.SZ,002297,博云新材,矿物制品,0.0
2221,002298.SZ,002298,中电兴发,软件服务,0.0
2222,002299.SZ,002299,圣农发展,农业综合,0.0
2223,002300.SZ,002300,太阳电缆,电气设备,0.0
2224,002301.SZ,002301,齐心集团,文教休闲,0.0
2225,002302.SZ,002302,西部建设,水泥,0.0
2226,002303.SZ,002303,美盈森,造纸,0.0
2227,002304.SZ,002304,洋河股份,白酒,0.0
2228,002305.SZ,002305,南国置业,区域地产,0.0
2229,002306.SZ,002306,ST云网,酒店餐饮,0.0
2230,002307.SZ,002307,北新路桥,建筑工程,0.0
2231,002308.SZ,002308,威创股份,IT设备,0.0
2232,002309.SZ,002309,中利集团,电气设备,0.0
2233,002310.SZ,002310,东方园林,建筑工程,0.0
2234,002311.SZ,002311,海大集团,饲料,0.0
2235,002312.SZ,002312,三泰控股,化工原料,0.0
2236,002287.SZ,002287,奇正藏药,中成药,0.0
2237,002285.SZ,002285,世联行,房产服务,0.0
2238,002314.SZ,002314,南山控股,区域地产,0.0
2239,002284.SZ,002284,亚太股份,汽车配件,0.0
2240,002256.SZ,002256,*ST兆新,新型电力,0.0
2241,002258.SZ,002258,利尔化学,农药化肥,0.0
2242,002259.SZ,002259,*ST升达,供气供热,0.0
2243,002261.SZ,002261,拓维信息,互联网,0.0
2244,002262.SZ,002262,恩华药业,化学制药,0.0
2245,002264.SZ,002264,新华都,超市连锁,0.0
2246,002265.SZ,002265,西仪股份,汽车配件,0.0
2247,002266.SZ,002266,浙富控股,环境保护,0.0
2248,002267.SZ,002267,陕天然气,供气供热,0.0
2249,002268.SZ,002268,卫士通,软件服务,0.0
2250,002269.SZ,002269,美邦服饰,服饰,0.0
2251,002270.SZ,002270,华明装备,电气设备,0.0
2252,002271.SZ,002271,东方雨虹,其他建材,0.0
2253,002272.SZ,002272,川润股份,机械基件,0.0
2254,002273.SZ,002273,水晶光电,元器件,0.0
2255,002274.SZ,002274,华昌化工,农药化肥,0.0
2256,002275.SZ,002275,桂林三金,中成药,0.0
2257,002276.SZ,002276,万马股份,电气设备,0.0
2258,002277.SZ,002277,友阿股份,百货,0.0
2259,002278.SZ,002278,神开股份,化工机械,0.0
2260,002279.SZ,002279,久其软件,软件服务,0.0
2261,002280.SZ,002280,*ST联络,软件服务,0.0
2262,002281.SZ,002281,光迅科技,通信设备,0.0
2263,002282.SZ,002282,博深股份,轻工机械,0.0
2264,002283.SZ,002283,天润工业,汽车配件,0.0
2265,002313.SZ,002313,日海智能,通信设备,0.0
2266,002315.SZ,002315,焦点科技,互联网,0.0
2267,002254.SZ,002254,泰和新材,化纤,0.0
2268,002347.SZ,002347,泰尔股份,机械基件,0.0
2269,002349.SZ,002349,精华制药,中成药,0.0
2270,002350.SZ,002350,北京科锐,电气设备,0.0
2271,002351.SZ,002351,漫步者,IT设备,0.0
2272,002352.SZ,002352,顺丰控股,仓储物流,0.0
2273,002353.SZ,002353,杰瑞股份,化工机械,0.0
2274,002354.SZ,002354,*ST天娱,互联网,0.0
2275,002355.SZ,002355,兴民智通,汽车配件,0.0
2276,002356.SZ,002356,*ST赫美,其他商业,0.0
2277,002357.SZ,002357,富临运业,公路,0.0
2278,002358.SZ,002358,森源电气,电气设备,0.0
2279,002360.SZ,002360,同德化工,化工原料,0.0
2280,002361.SZ,002361,神剑股份,化工原料,0.0
2281,002362.SZ,002362,汉王科技,软件服务,0.0
2282,002363.SZ,002363,隆基机械,汽车配件,0.0
2283,002364.SZ,002364,中恒电气,电气设备,0.0
2284,002365.SZ,002365,永安药业,化学制药,0.0
2285,002366.SZ,002366,台海核电,专用机械,0.0
2286,002367.SZ,002367,康力电梯,运输设备,0.0
2287,002368.SZ,002368,太极股份,软件服务,0.0
2288,002369.SZ,002369,卓翼科技,通信设备,0.0
2289,002370.SZ,002370,亚太药业,化学制药,0.0
2290,002371.SZ,002371,北方华创,半导体,0.0
2291,002373.SZ,002373,千方科技,软件服务,0.0
2292,002374.SZ,002374,丽鹏股份,建筑工程,0.0
2293,002375.SZ,002375,亚厦股份,装修装饰,0.0
2294,002348.SZ,002348,高乐股份,文教休闲,0.0
2295,002346.SZ,002346,柘中股份,电气设备,0.0
2296,002316.SZ,002316,亚联发展,软件服务,0.0
2297,002345.SZ,002345,潮宏基,服饰,0.0
2298,002317.SZ,002317,众生药业,中成药,0.0
2299,002318.SZ,002318,久立特材,特种钢,0.0
2300,002319.SZ,002319,*ST乐通,染料涂料,0.0
2301,002320.SZ,002320,海峡股份,水运,0.0
2302,002321.SZ,002321,华英农业,农业综合,0.0
2303,002322.SZ,002322,理工环科,软件服务,0.0
2304,002323.SZ,002323,*ST雅博,建筑工程,0.0
2305,002324.SZ,002324,普利特,塑料,0.0
2306,002325.SZ,002325,洪涛股份,装修装饰,0.0
2307,002326.SZ,002326,永太科技,化工原料,0.0
2308,002327.SZ,002327,富安娜,纺织,0.0
2309,002328.SZ,002328,新朋股份,汽车配件,0.0
2310,002329.SZ,002329,皇氏集团,乳制品,0.0
2311,002330.SZ,002330,得利斯,食品,0.0
2312,002332.SZ,002332,仙琚制药,生物制药,0.0
2313,002333.SZ,002333,ST罗普,铝,0.0
2314,002334.SZ,002334,英威腾,电气设备,0.0
2315,002335.SZ,002335,科华恒盛,电气设备,0.0
2316,002336.SZ,002336,ST人乐,超市连锁,0.0
2317,002338.SZ,002338,奥普光电,电器仪表,0.0
2318,002339.SZ,002339,积成电子,电气设备,0.0
2319,002341.SZ,002341,新纶科技,化工原料,0.0
2320,002342.SZ,002342,巨力索具,机械基件,0.0
2321,002343.SZ,002343,慈文传媒,影视音像,0.0
2322,002344.SZ,002344,海宁皮城,商品城,0.0
2323,002255.SZ,002255,*ST海陆,专用机械,0.0
2324,002253.SZ,002253,川大智胜,软件服务,0.0
2325,002377.SZ,002377,国创高新,房产服务,0.0
2326,002153.SZ,002153,石基信息,软件服务,0.0
2327,002155.SZ,002155,湖南黄金,黄金,0.0
2328,002156.SZ,002156,通富微电,半导体,0.0
2329,002157.SZ,002157,正邦科技,饲料,0.0
2330,002158.SZ,002158,汉钟精机,工程机械,0.0
2331,002159.SZ,002159,三特索道,旅游服务,0.0
2332,002161.SZ,002161,远望谷,通信设备,0.0
2333,002162.SZ,002162,悦心健康,医疗保健,0.0
2334,002164.SZ,002164,宁波东力,电气设备,0.0
2335,002165.SZ,002165,红宝丽,化工原料,0.0
2336,002166.SZ,002166,莱茵生物,中成药,0.0
2337,002167.SZ,002167,东方锆业,小金属,0.0
2338,002168.SZ,002168,惠程科技,互联网,0.0
2339,002169.SZ,002169,智光电气,电气设备,0.0
2340,002170.SZ,002170,芭田股份,农药化肥,0.0
2341,002171.SZ,002171,楚江新材,铜,0.0
2342,002174.SZ,002174,游族网络,互联网,0.0
2343,002175.SZ,002175,ST东网,电器仪表,0.0
2344,002176.SZ,002176,*ST江特,电气设备,0.0
2345,002177.SZ,002177,御银股份,IT设备,0.0
2346,002178.SZ,002178,延华智能,建筑工程,0.0
2347,002179.SZ,002179,中航光电,元器件,0.0
2348,002180.SZ,002180,纳思达,IT设备,0.0
2349,002181.SZ,002181,粤传媒,出版业,0.0
2350,002182.SZ,002182,云海金属,小金属,0.0
2351,002183.SZ,002183,怡亚通,仓储物流,0.0
2352,002154.SZ,002154,报喜鸟,服饰,0.0
2353,002152.SZ,002152,广电运通,IT设备,0.0
2354,002185.SZ,002185,华天科技,半导体,0.0
2355,002151.SZ,002151,北斗星通,通信设备,0.0
2356,002124.SZ,002124,天邦股份,饲料,0.0
2357,002125.SZ,002125,湘潭电化,化工原料,0.0
2358,002127.SZ,002127,南极电商,互联网,0.0
2359,002128.SZ,002128,露天煤业,煤炭开采,0.0
2360,002129.SZ,002129,中环股份,半导体,0.0
2361,002130.SZ,002130,沃尔核材,电气设备,0.0
2362,002131.SZ,002131,利欧股份,互联网,0.0
2363,002132.SZ,002132,恒星科技,钢加工,0.0
2364,002133.SZ,002133,广宇集团,全国地产,0.0
2365,002134.SZ,002134,天津普林,元器件,0.0
2366,002135.SZ,002135,东南网架,建筑工程,0.0
2367,002136.SZ,002136,安纳达,化工原料,0.0
2368,002137.SZ,002137,麦达数字,通信设备,0.0
2369,002138.SZ,002138,顺络电子,元器件,0.0
2370,002139.SZ,002139,拓邦股份,元器件,0.0
2371,002140.SZ,002140,东华科技,建筑工程,0.0
2372,000099.SZ,000099,中信海直,空运,0.0
2373,002142.SZ,002142,宁波银行,银行,0.0
2374,002144.SZ,002144,宏达高科,纺织,0.0
2375,002145.SZ,002145,中核钛白,化工原料,0.0
2376,002146.SZ,002146,荣盛发展,全国地产,0.0
2377,002147.SZ,002147,*ST新光,区域地产,0.0
2378,002148.SZ,002148,北纬科技,互联网,0.0
2379,002149.SZ,002149,西部材料,小金属,0.0
2380,002150.SZ,002150,通润装备,机械基件,0.0
2381,002184.SZ,002184,海得控制,软件服务,0.0
2382,002186.SZ,002186,全聚德,酒店餐饮,0.0
2383,002252.SZ,002252,上海莱士,生物制药,0.0
2384,002218.SZ,002218,拓日新能,电气设备,0.0
2385,002221.SZ,002221,东华能源,石油贸易,0.0
2386,002222.SZ,002222,福晶科技,元器件,0.0
2387,002223.SZ,002223,鱼跃医疗,医疗保健,0.0
2388,002224.SZ,002224,三力士,橡胶,0.0
2389,002225.SZ,002225,濮耐股份,其他建材,0.0
2390,002226.SZ,002226,江南化工,化工原料,0.0
2391,002228.SZ,002228,合兴包装,广告包装,0.0
2392,002229.SZ,002229,鸿博股份,广告包装,0.0
2393,002231.SZ,002231,奥维通信,通信设备,0.0
2394,002232.SZ,002232,启明信息,软件服务,0.0
2395,002233.SZ,002233,塔牌集团,水泥,0.0
2396,002234.SZ,002234,民和股份,农业综合,0.0
2397,002235.SZ,002235,安妮股份,互联网,0.0
2398,002236.SZ,002236,大华股份,电器仪表,0.0
2399,002237.SZ,002237,恒邦股份,黄金,0.0
2400,002238.SZ,002238,天威视讯,影视音像,0.0
2401,002241.SZ,002241,歌尔股份,元器件,0.0
2402,002242.SZ,002242,九阳股份,家用电器,0.0
2403,002243.SZ,002243,通产丽星,塑料,0.0
2404,002244.SZ,002244,滨江集团,区域地产,0.0
2405,002246.SZ,002246,北化股份,化工原料,0.0
2406,002247.SZ,002247,*ST聚力,互联网,0.0
2407,002248.SZ,002248,华东数控,机床制造,0.0
2408,002249.SZ,002249,大洋电机,电气设备,0.0
2409,002250.SZ,002250,联化科技,化工原料,0.0
2410,002219.SZ,002219,*ST恒康,中成药,0.0
2411,002217.SZ,002217,合力泰,元器件,0.0
2412,002187.SZ,002187,广百股份,百货,0.0
2413,002216.SZ,002216,三全食品,食品,0.0
2414,002188.SZ,002188,ST巴士,广告包装,0.0
2415,002189.SZ,002189,中光学,元器件,0.0
2416,002190.SZ,002190,成飞集成,汽车配件,0.0
2417,002191.SZ,002191,劲嘉股份,广告包装,0.0
2418,002192.SZ,002192,*ST融捷,专用机械,0.0
2419,002193.SZ,002193,如意集团,纺织,0.0
2420,002195.SZ,002195,二三四五,软件服务,0.0
2421,002197.SZ,002197,证通电子,电器仪表,0.0
2422,002198.SZ,002198,嘉应制药,中成药,0.0
2423,002199.SZ,002199,东晶电子,元器件,0.0
2424,002200.SZ,002200,ST云投,环境保护,0.0
2425,002201.SZ,002201,九鼎新材,玻璃,0.0
2426,002203.SZ,002203,海亮股份,铜,0.0
2427,002204.SZ,002204,大连重工,专用机械,0.0
2428,002205.SZ,002205,国统股份,其他建材,0.0
2429,002206.SZ,002206,海利得,化纤,0.0
2430,002207.SZ,002207,准油股份,石油开采,0.0
2431,002208.SZ,002208,合肥城建,区域地产,0.0
2432,002209.SZ,002209,达意隆,轻工机械,0.0
2433,002210.SZ,002210,*ST飞马,仓储物流,0.0
2434,002211.SZ,002211,宏达新材,橡胶,0.0
2435,002212.SZ,002212,南洋股份,电气设备,0.0
2436,002213.SZ,002213,大为股份,汽车配件,0.0
2437,002214.SZ,002214,大立科技,电器仪表,0.0
2438,002215.SZ,002215,诺普信,农药化肥,0.0
2439,002376.SZ,002376,新北洋,IT设备,0.0
2440,002378.SZ,002378,章源钨业,小金属,0.0
2441,002636.SZ,002636,金安国纪,元器件,0.0
2442,002542.SZ,002542,中化岩土,建筑工程,0.0
2443,002544.SZ,002544,杰赛科技,软件服务,0.0
2444,002545.SZ,002545,东方铁塔,农药化肥,0.0
2445,002546.SZ,002546,新联电子,电气设备,0.0
2446,002547.SZ,002547,春兴精工,通信设备,0.0
2447,002548.SZ,002548,金新农,饲料,0.0
2448,002549.SZ,002549,凯美特气,环境保护,0.0
2449,002550.SZ,002550,千红制药,生物制药,0.0
2450,002551.SZ,002551,尚荣医疗,医疗保健,0.0
2451,002552.SZ,002552,宝鼎科技,机械基件,0.0
2452,002553.SZ,002553,南方轴承,汽车配件,0.0
2453,002554.SZ,002554,惠博普,石油开采,0.0
2454,002555.SZ,002555,三七互娱,互联网,0.0
2455,002556.SZ,002556,辉隆股份,其他商业,0.0
2456,002557.SZ,002557,洽洽食品,食品,0.0
2457,002558.SZ,002558,巨人网络,互联网,0.0
2458,002559.SZ,002559,亚威股份,机床制造,0.0
2459,002560.SZ,002560,通达股份,电气设备,0.0
2460,002561.SZ,002561,徐家汇,百货,0.0
2461,002562.SZ,002562,兄弟科技,化学制药,0.0
2462,002563.SZ,002563,森马服饰,服饰,0.0
2463,002564.SZ,002564,天沃科技,建筑工程,0.0
2464,002566.SZ,002566,益盛药业,中成药,0.0
2465,002567.SZ,002567,唐人神,饲料,0.0
2466,002568.SZ,002568,百润股份,红黄酒,0.0
2467,002569.SZ,002569,ST步森,服饰,0.0
2468,002543.SZ,002543,万和电气,家用电器,0.0
2469,002541.SZ,002541,鸿路钢构,钢加工,0.0
2470,002571.SZ,002571,德力股份,玻璃,0.0
2471,002540.SZ,002540,亚太科技,铝,0.0
2472,002513.SZ,002513,*ST蓝丰,农药化肥,0.0
2473,002514.SZ,002514,宝馨科技,机械基件,0.0
2474,002515.SZ,002515,金字火腿,食品,0.0
2475,002516.SZ,002516,旷达科技,纺织,0.0
2476,002517.SZ,002517,恺英网络,互联网,0.0
2477,002518.SZ,002518,科士达,电气设备,0.0
2478,002519.SZ,002519,银河电子,通信设备,0.0
2479,002520.SZ,002520,日发精机,机床制造,0.0
2480,002521.SZ,002521,齐峰新材,造纸,0.0
2481,002522.SZ,002522,浙江众成,塑料,0.0
2482,002523.SZ,002523,天桥起重,工程机械,0.0
2483,000096.SZ,000096,广聚能源,石油贸易,0.0
2484,002526.SZ,002526,山东矿机,工程机械,0.0
2485,002528.SZ,002528,英飞拓,IT设备,0.0
2486,002529.SZ,002529,*ST海源,专用机械,0.0
2487,002530.SZ,002530,金财互联,软件服务,0.0
2488,002531.SZ,002531,天顺风能,电气设备,0.0
2489,002532.SZ,002532,天山铝业,铝,0.0
2490,002533.SZ,002533,金杯电工,电气设备,0.0
2491,002534.SZ,002534,杭锅股份,专用机械,0.0
2492,002535.SZ,002535,*ST林重,工程机械,0.0
2493,002536.SZ,002536,飞龙股份,汽车配件,0.0
2494,002537.SZ,002537,海联金汇,汽车整车,0.0
2495,002538.SZ,002538,司尔特,农药化肥,0.0
2496,002539.SZ,002539,云图控股,农药化肥,0.0
2497,002570.SZ,002570,贝因美,乳制品,0.0
2498,002572.SZ,002572,索菲亚,家居用品,0.0
2499,002510.SZ,002510,天汽模,汽车配件,0.0
2500,002605.SZ,002605,姚记科技,互联网,0.0
2501,002607.SZ,002607,中公教育,文教休闲,0.0
2502,002608.SZ,002608,江苏国信,火力发电,0.0
2503,002609.SZ,002609,捷顺科技,软件服务,0.0
2504,002610.SZ,002610,爱康科技,电气设备,0.0
2505,002611.SZ,002611,东方精工,轻工机械,0.0
2506,000090.SZ,000090,天健集团,建筑工程,0.0
2507,002613.SZ,002613,北玻股份,专用机械,0.0
2508,002614.SZ,002614,奥佳华,医疗保健,0.0
2509,002615.SZ,002615,哈尔斯,家居用品,0.0
2510,002616.SZ,002616,长青集团,环境保护,0.0
2511,002619.SZ,002619,艾格拉斯,互联网,0.0
2512,002620.SZ,002620,瑞和股份,装修装饰,0.0
2513,002621.SZ,002621,美吉姆,文教休闲,0.0
2514,002622.SZ,002622,融钰集团,综合类,0.0
2515,002623.SZ,002623,亚玛顿,玻璃,0.0
2516,002624.SZ,002624,完美世界,影视音像,0.0
2517,002626.SZ,002626,金达威,食品,0.0
2518,002627.SZ,002627,宜昌交运,公共交通,0.0
2519,002628.SZ,002628,成都路桥,建筑工程,0.0
2520,002629.SZ,002629,ST仁智,石油开采,0.0
2521,002630.SZ,002630,华西能源,专用机械,0.0
2522,002631.SZ,002631,德尔未来,家居用品,0.0
2523,002632.SZ,002632,道明光学,化工原料,0.0
2524,002633.SZ,002633,申科股份,机械基件,0.0
2525,002634.SZ,002634,棒杰股份,服饰,0.0
2526,002606.SZ,002606,大连电瓷,电气设备,0.0
2527,002603.SZ,002603,以岭药业,中成药,0.0
2528,002573.SZ,002573,清新环境,环境保护,0.0
2529,002602.SZ,002602,世纪华通,互联网,0.0
2530,002574.SZ,002574,明牌珠宝,服饰,0.0
2531,002575.SZ,002575,*ST群兴,文教休闲,0.0
2532,002576.SZ,002576,通达动力,电气设备,0.0
2533,002577.SZ,002577,雷柏科技,IT设备,0.0
2534,002578.SZ,002578,闽发铝业,铝,0.0
2535,002579.SZ,002579,中京电子,元器件,0.0
2536,002580.SZ,002580,圣阳股份,电气设备,0.0
2537,002582.SZ,002582,好想你,食品,0.0
2538,002583.SZ,002583,海能达,通信设备,0.0
2539,002584.SZ,002584,西陇科学,化工原料,0.0
2540,002585.SZ,002585,双星新材,塑料,0.0
