,ts_code,symbol,name,industry,COL_LASTPRICE,concept
1697,300387.SZ,300387,富邦股份,化工原料,9.15,"化肥, "
1698,002457.SZ,002457,青龙管业,塑料,9.15,"业绩预增, 雄安-建材, 地下管廊, 水利, 海绵城市, PPP, 雄安新区, 宁夏, "
1699,300444.SZ,300444,双杰电气,电气设备,9.15,"业绩预增, 锂电池, 新能源汽车, "
1700,601886.SH,601886,江河集团,装修装饰,9.15,"民营医院, 雄安-建材, 雄安新区, 装修装饰, "
1701,300643.SZ,300643,万通智控,汽车配件,9.15,"汽车零部件, 人民币贬值受益, "
1702,300464.SZ,300464,星徽精密,机械基件,9.15,"工业自动化, 智能制造, 跨境电商, 资产重组, "
1703,600996.SH,600996,贵广网络,影视音像,9.16,"物联网, 大数据, 云计算, 广电, "
1704,000678.SZ,000678,襄阳轴承,机械基件,9.19,"混改, 汽车零部件, 燃料电池, 股权转让, "
1705,600928.SH,600928,西安银行,银行,9.2,"银行, 次新股, "
1706,300020.SZ,300020,银江股份,软件服务,9.2,"阿里巴巴概念股, 教育, 华为产业链, 物联网, 无人驾驶, 雄安-智慧城市, 智慧停车, 智能制造, 雄安新区, 云计算, 人工智能, 互联网医疗, 区块链, 智慧城市, VR&AR, 医疗信息化, 智慧安防, 机器人, 人脸识别, 创投, "
1707,002872.SZ,002872,天圣制药,化学制药,9.2,"医药商业, 社保重仓, 医药, "
1708,603333.SH,603333,尚纬股份,电气设备,9.22,"核电, 业绩预增, "
1709,300333.SZ,300333,兆日科技,元器件,9.22,"网络安全, 国产芯片, "
1710,300328.SZ,300328,宜安科技,铝,9.23,"有色-铝, 特斯拉, 华为产业链, 有色金属, 汽车零部件, 医疗器械, 国资入股, "
1711,300192.SZ,300192,科斯伍德,染料涂料,9.23,"教育, 业绩预增, "
1712,600435.SH,600435,北方导航,专用机械,9.23,"混改, 军工混改, 国家队重仓, 央企改革, 军工研究所, 航母, 军工, 北斗导航, 股权转让, "
1713,603188.SH,603188,亚邦股份,染料涂料,9.23,"高股息, 回购, 染料, ST摘帽, "
1714,300045.SZ,300045,华力创通,电脑设备,9.24,"军工, 军民融合, 无人机, 北斗导航, VR&AR, 独角兽, "
1715,002341.SZ,002341,新纶科技,化工原料,9.25,"OLED, 华为产业链, 社保重仓, 业绩预增, 宁德时代概念股, 锂电池, 无线充电, 新能源汽车, 石墨烯, 半导体, 股权转让, 苹果产业链, "
1716,600618.SH,600618,氯碱化工,化工原料,9.26,"烧碱, 上海国企改革, "
1717,300585.SZ,300585,奥联电子,汽车配件,9.27,"汽车零部件, "
1718,002465.SZ,002465,海格通信,通信设备,9.28,"MSCI, 国家队重仓, 军工, 军民融合, 无人机, 物联网, 北斗导航, 人工智能, VR&AR, 国产芯片, 国产操作系统, "
1719,300434.SZ,300434,金石东方,化学制药,9.28,"保健品, 食品, 地下管廊, 医药, 海绵城市, 化学药, PPP, 流感, "
1720,600857.SH,600857,宁波中百,百货,9.29,"壳公司, "
1721,603958.SH,603958,哈森股份,服饰,9.29,"纺织服装, "
1722,300114.SZ,300114,中航电测,元器件,9.3,"央企改革, 军工研究所, 大飞机, 军工, 军民融合, 物联网, 工业自动化, 智能制造, "
1723,600789.SH,600789,鲁抗医药,化学制药,9.3,"山东国企改革, 医药, 化学药, 流感, 动物保健, "
1724,300381.SZ,300381,溢多利,生物制药,9.31,"动物保健, 燃料乙醇, "
1725,603003.SH,603003,龙宇燃油,石油贸易,9.31,"油气改革, 回购, 石油化工, 大数据, 云计算, "
1726,600862.SH,600862,中航高科,航空,9.31,"央企改革, 军工研究所, 大飞机, 业绩预增, 军工, 创投, "
1727,300243.SZ,300243,瑞丰高材,化工原料,9.31,"供应链金融, 举牌股, "
1728,002248.SZ,002248,华东数控,机床制造,9.33,"高铁轨交, ST摘帽, "
1729,603389.SH,603389,亚振家居,家居用品,9.34,"家具家居, 资产重组, "
1730,300137.SZ,300137,先河环保,环境保护,9.35,"物联网, 雄安-园林环保, 大气治理, 环保, 雄安新区, 京津冀, 污水处理, "
1731,600285.SH,600285,羚锐制药,中成药,9.37,"二胎, 社保重仓, 回购, 芬太尼概念, 医药, 中药, "
1732,002488.SZ,002488,金固股份,汽车配件,9.37,"阿里巴巴概念股, 回购, 业绩预增, 汽车零部件, 无人驾驶, 独角兽, "
1733,002381.SZ,002381,双箭股份,橡胶,9.38,"健康中国, 大消费, 回购, 业绩预增, 养老产业, "
1734,603536.SH,603536,惠发股份,食品,9.38,"海底捞概念股, "
1735,300016.SZ,300016,北陆药业,中成药,9.39,"医药, 中药, 化学药, 基因测序, 独角兽, "
1736,000828.SZ,000828,东莞控股,路桥,9.39,"高股息, 高速公路, 信托, 新能源汽车, 充电桩, "
1737,300360.SZ,300360,炬华科技,电器仪表,9.4,"回购, 物联网, 定增破发, 智能仪表, "
1738,002016.SZ,002016,世荣兆业,区域地产,9.4,"养老金持股, 粤港澳大湾区, 养老产业, 房地产, 土地流转, "
1739,002725.SZ,002725,跃岭股份,汽车配件,9.42,"5G, 汽车零部件, 独角兽, "
1740,300611.SZ,300611,美力科技,机械基件,9.42,"汽车零部件, "
1741,002128.SZ,002128,露天煤业,煤炭开采,9.42,"火电, 高股息, 有色-铝, 煤炭, 内蒙古, 电改, 央企改革, 有色金属, 风电, 光伏, 资产重组, "
1742,603838.SH,603838,四通股份,陶瓷,9.43,"固废处理, 环保, 股权转让, 资产重组, "
1743,603979.SH,603979,金诚信,建筑施工,9.43,"回购, 有色金属, 磷化工, 有色-铜, "
1744,002054.SZ,002054,德美化工,化工原料,9.44,"半导体, 国资入股, 壳公司, 创投, "
1745,600060.SH,600060,海信电器,家用电器,9.44,"高股息, MSCI, 山东国企改革, 家电, 黑色家电, "
1746,000936.SZ,000936,华西股份,化纤,9.44,"涤纶, 业绩预增, 参股券商, 宁德时代概念股, 人工智能, 半导体, 共享经济, 迈瑞医疗概念股, 独角兽, 知识产权, 科创板概念股, 创投, "
1747,300098.SZ,300098,高新兴,通信设备,9.45,"社保重仓, 回购, 物联网, 无人驾驶, 智能制造, 人工智能, 无人商店, 智慧城市, 共享经济, 智慧安防, 机器人, 人脸识别, 电子车牌, "
1748,601838.SH,601838,成都银行,银行,9.45,"银行, "
1749,600598.SH,600598,北大荒,种植业,9.46,"高股息, MSCI, 振兴东北, 乡村振兴, 农垦, 土地流转, 区块链, 农业种植, "
1750,600737.SH,600737,中粮糖业,食品,9.47,"MSCI, 央企改革, 调味品, 食品, 新疆, 白糖, 新疆国企改革, "
1751,600846.SH,600846,同济科技,综合类,9.49,"大基建, 雄安新区, 高校系, 雄安-设计, "
1752,600804.SH,600804,鹏博士,电信运营,9.49,"5G, 安邦系, 光通信, 新进指数成份股, 教育, 回购, 物联网, 谷歌概念股, 大数据, 云计算, 智慧城市, 智慧安防, "
1753,600740.SH,600740,山西焦化,焦炭加工,9.5,"煤炭, 石墨电极, 甲醇, 业绩预增, 山西国企改革, "
1754,000582.SZ,000582,北部湾港,港口,9.51,"东盟博览会, 港口, 回购, 广西, "
1755,002193.SZ,002193,如意集团,纺织,9.52,"纺织服装, "
1756,002282.SZ,002282,博深工具,轻工机械,9.52,"业绩预增, 雄安新区, 京津冀, 雄安-周边, 高铁轨交, "
1757,600620.SH,600620,天宸股份,综合类,9.52,
1758,603007.SH,603007,花王股份,建筑施工,9.53,"园林, 装配式建筑, 水利, PPP, "
1759,600363.SH,600363,联创光电,元器件,9.54,"国产芯片, LED, "
1760,002168.SZ,002168,惠程科技,电气设备,9.54,"碳纤维, 大数据, 举牌股, 资产重组, 游戏, 手游, "
1761,600177.SH,600177,雅戈尔,服饰,9.54,"高股息, MSCI, 业绩预增, 纺织服装, 债转股-AMC, 房地产, 互联网金融, 工业大麻, "
1762,600518.SH,600518,康美药业,中成药,9.54,"白马股, MSCI, 大消费, 民营医院, 债转股-AMC, 医药, 中药, 互联网医疗, 医疗信息化, "
1763,002633.SZ,002633,申科股份,机械基件,9.54,"高质押率, 壳公司, "
1764,002467.SZ,002467,二六三,电信运营,9.55,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
1765,002612.SZ,002612,朗姿股份,服饰,9.56,"民营医院, 新零售, 纺织服装, 中韩自贸区, 自贸区, 化妆品, "
1766,600638.SH,600638,新黄浦,区域地产,9.57,"房地产, 举牌股, 期货概念, "
1767,601900.SH,601900,南方传媒,出版业,9.57,"教育, 定增破发, "
1768,600592.SH,600592,龙溪股份,机械基件,9.58,"军工, 军民融合, 高铁轨交, "
1769,603598.SH,603598,引力传媒,影视音像,9.58,"国资入股, 独角兽, "
1770,300200.SZ,300200,高盟新材,化工原料,9.59,"业绩预增, 汽车零部件, 定增破发, 高铁轨交, "
1771,300049.SZ,300049,福瑞股份,中成药,9.6,"内蒙古, 民营医院, 医药, 创新药, 化学药, 医疗器械, 互联网医疗, "
1772,600560.SH,600560,金自天正,电气设备,9.6,"超级高铁, 央企改革, 工业自动化, 智能制造, 人工智能, 工业互联网, "
1773,002645.SZ,002645,华宏科技,专用机械,9.6,
1774,600655.SH,600655,豫园股份,百货,9.6,"MSCI, 大消费, 社保重仓, 房地产, 独角兽, 蚂蚁金服概念股, 黄金, "
1775,002474.SZ,002474,榕基软件,软件服务,9.6,"物联网, 网络安全, 数字中国, 云计算, 智慧城市, 国产软件, VR&AR, 智慧安防, "
1776,603118.SH,603118,共进股份,通信设备,9.61,"5G, 光通信, 业绩预增, 物联网, 基因测序, 医疗器械, "
1777,000626.SZ,000626,远大控股,商贸代理,9.61,
1778,002009.SZ,002009,天奇股份,工程机械,9.62,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, "
1779,603063.SH,603063,禾望电气,电气设备,9.62,"风电, 光伏, "
1780,300503.SZ,300503,昊志机电,机械基件,9.63,"工业自动化, 智能制造, 3D玻璃, "
1781,600153.SH,600153,建发股份,商贸代理,9.63,"MSCI, 福建自贸区, 供应链金融, 快递物流, 自贸区, "
1782,002343.SZ,002343,慈文传媒,影视音像,9.64,"定增破发, 股权转让, 游戏, 手游, 影视, 动漫, "
1783,002537.SZ,002537,海联金汇,汽车整车,9.65,"回购, 互联网金融, 移动支付, 区块链, "
1784,603997.SH,603997,继峰股份,汽车配件,9.65,"汽车零部件, 高质押率, 资产重组, "
1785,002417.SZ,002417,深南股份,多元金融,9.66,"供应链金融, 互联网金融, 大数据, 云计算, "
1786,300392.SZ,300392,腾信股份,互联网,9.66,"股权转让, 国资入股, 独角兽, "
1787,002753.SZ,002753,永东股份,化工原料,9.67,"石墨电极, 炭黑, 煤化工, "
1788,300302.SZ,300302,同有科技,软件服务,9.67,"大数据, 云计算, 资产重组, "
1789,300171.SZ,300171,东富龙,医疗保健,9.68,"基因测序, 医疗器械, 独角兽, "
1790,603058.SH,603058,永吉股份,广告包装,9.69,"回购, 包装印刷, "
1791,002063.SZ,002063,远光软件,软件服务,9.69,"国家队重仓, 工业自动化, 智能制造, 大数据, 云计算, 人工智能, 区块链, 国产软件, 国资入股, 创投, "
1792,300072.SZ,300072,三聚环保,环境保护,9.7,"MSCI, 石墨电极, 石油化工, 化肥, 大气治理, PPP, 环保, 油品升级, 区块链, 国资入股, "
1793,603626.SH,603626,科森科技,专用机械,9.7,"苹果产业链, 迈瑞医疗概念股, "
1794,300342.SZ,300342,天银机电,元器件,9.7,"军工, 军民融合, 太赫兹, 白色家电, 家电, 股权转让, 国资入股, "
1795,600765.SH,600765,中航重机,机械基件,9.71,"央企改革, 军工研究所, 大飞机, 航母, 业绩预增, 军工, 军民融合, "
1796,000635.SZ,000635,英力特,化工原料,9.71,"烧碱, PVC, 电改, 央企改革, 宁夏, "
1797,600733.SH,600733,北汽蓝谷,汽车整车,9.71,"新能源整车, 北汽新能源, 业绩预增, 无人驾驶, 新能源汽车, ST摘帽, "
1798,300275.SZ,300275,梅安森,软件服务,9.72,"社保重仓, 雄安-智慧城市, 智能仪表, 环保, 雄安新区, 污水处理, 智慧城市, 智慧安防, 资产重组, "
1799,002747.SZ,002747,埃斯顿,机械基件,9.73,"工业自动化, 智能制造, 工业互联网, 机器视觉, 机器人, "
1800,002649.SZ,002649,博彦科技,软件服务,9.73,"大数据, 人工智能, 区块链, "
1801,600551.SH,600551,时代出版,出版业,9.73,"安徽国企改革, 二胎, 教育, 国家队重仓, 回购, 创投, "
1802,600602.SH,600602,云赛智联,软件服务,9.75,"上海国企改革, 云计算, 智慧城市, 国产软件, "
1803,300354.SZ,300354,东华测试,电器仪表,9.75,"大飞机, 智能仪表, "
1804,600288.SH,600288,大恒科技,软件服务,9.77,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, "
1805,601933.SH,601933,永辉超市,超市连锁,9.77,"白马股, MSCI, 大消费, 金改, 海底捞概念股, 新零售, 腾讯概念股, "
1806,600797.SH,600797,浙大网新,软件服务,9.78,"阿里巴巴概念股, 社保重仓, 回购, 物联网, 智慧物流, 谷歌概念股, 网络安全, 智能制造, 移动支付, 大数据, 云计算, 人工智能, 互联网医疗, 区块链, 智慧城市, 国产软件, 高校系, 国产操作系统, 独角兽, 蚂蚁金服概念股, 人脸识别, "
1807,002582.SZ,002582,好想你,食品,9.78,"回购, 新零售, 食品, 休闲食品, 股权转让, "
1808,000400.SZ,000400,许继电气,电气设备,9.79,"特高压, 高股息, 央企改革, 智能制造, 新能源汽车, 机器人, 充电桩, "
1809,000728.SZ,000728,国元证券,证券,9.8,"MSCI, 券商, 安徽国企改革, 京东金融概念股, 独角兽, "
1810,002402.SZ,002402,和而泰,元器件,9.8,"5G, 华为产业链, 军工, 物联网, 大数据, 人工智能, 智能音箱, 国产芯片, 国资入股, LED, "
1811,300196.SZ,300196,长海股份,玻璃,9.82,"玻纤, 社保重仓, "
1812,002579.SZ,002579,中京电子,元器件,9.82,"5G, PCB板, 华为产业链, 业绩预增, 小米概念股, "
1813,300053.SZ,300053,欧比特,半导体,9.82,"回购, 无人驾驶, 北斗导航, 大数据, 人工智能, 半导体, 国产芯片, 智慧安防, 人脸识别, "
1814,600580.SH,600580,卧龙电驱,电气设备,9.83,"北汽新能源, 核电, "
1815,000686.SZ,000686,东北证券,证券,9.83,"MSCI, 券商, "
1816,300390.SZ,300390,天华超净,元器件,9.85,"宁德时代概念股, 锂电池, 新能源汽车, 医疗器械, 高送转, 半导体, "
1817,603308.SH,603308,应流股份,专用机械,9.85,"一带一路, 核电, 大飞机, "
1818,000676.SZ,000676,智度股份,互联网,9.85,"谷歌概念股, 互联网金融, 独角兽, 游戏, 创投, "
1819,603012.SH,603012,创力集团,专用机械,9.86,"新能源汽车, 充电桩, "
1820,600070.SH,600070,浙江富润,纺织,9.86,"华为产业链, 回购, 大数据, 印染, 独角兽, "
1821,603717.SH,603717,天域生态,环境保护,9.88,"园林, 雄安-园林环保, PPP, 雄安新区, "
1822,603385.SH,603385,惠达卫浴,家居用品,9.88,"装配式建筑, 家具家居, "
1823,600619.SH,600619,海立股份,机械基件,9.89,"白色家电, 家电, 上海国企改革, 举牌股, "
1824,000547.SZ,000547,航天发展,通信设备,9.89,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 网络安全, 大数据, VR&AR, 资产重组, "
1825,603889.SH,603889,新澳股份,纺织,9.91,"纺织服装, "
1826,002317.SZ,002317,众生药业,中成药,9.92,"回购, 宝能系, 医药, 中药, 创新药, 化学药, 流感, 眼科, "
1827,002708.SZ,002708,光洋股份,汽车配件,9.92,"汽车零部件, 股权转让, 壳公司, 创投, "
1828,603615.SH,603615,茶花股份,家居用品,9.92,"二胎, "
1829,000785.SZ,000785,武汉中商,百货,9.92,"新零售, 家具家居, 资产重组, "
1830,603300.SH,603300,华铁科技,钢加工,9.94,"雄安新区, 雄安-工程基建, 举牌股, 国资入股, "
1831,601808.SH,601808,中海油服,石油开采,9.95,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 天然气, "
1832,300010.SZ,300010,立思辰,软件服务,9.96,"人民币升值受益, 大消费, 教育, 网络安全, 人工智能, 人脸识别, "
1833,601515.SH,601515,东风股份,广告包装,9.96,"食品, 乳业（奶粉）, 包装印刷, 工业大麻, "
1834,300012.SZ,300012,华测检测,电器仪表,9.97,"新进指数成份股, 北汽新能源, 业绩预增, 雄安-园林环保, 雄安新区, 碳交易, "
1835,002355.SZ,002355,兴民智通,汽车配件,9.98,"北汽新能源, 回购, 汽车零部件, 物联网, 无人驾驶, 3D打印, 智能制造, 大数据, 股权转让, "
1836,000739.SZ,000739,普洛药业,化学制药,9.98,"业绩预增, 医药, 创新药, 化学药, 动物保健, "
1837,000576.SZ,000576,广东甘化,造纸,9.99,"军工研究所, 军工, 军民融合, 食品, 白糖, 资产重组, "
1838,600633.SH,600633,浙数文化,互联网,10.0,"阿里巴巴概念股, 社保重仓, 回购, 浙江国企改革, 直播/短视频, 大数据, 云计算, 区块链, 电竞, 独角兽, 游戏, 手游, 体育产业, "
1839,603998.SH,603998,方盛制药,中成药,10.01,"医药, 中药, 创新药, 工业大麻, "
1840,603100.SH,603100,川仪股份,电器仪表,10.01,"社保重仓, 核电, 重庆国企改革, 业绩预增, 物联网, 智能仪表, 工业互联网, "
1841,000913.SZ,000913,钱江摩托,摩托车,10.01,"锂电池, 新能源汽车, 创投, "
1842,601878.SH,601878,浙商证券,证券,10.02,"券商, 浙江国企改革, 期货概念, "
1843,600420.SH,600420,现代制药,化学制药,10.03,"央企改革, 芬太尼概念, 医药, 化学药, "
1844,300103.SZ,300103,达刚路机,工程机械,10.04,"一带一路, 固废处理, 机械, 环保, "
1845,300374.SZ,300374,恒通科技,其他建材,10.05,"装配式建筑, 雄安-建材, 雄安新区, 股权转让, "
1846,300245.SZ,300245,天玑科技,软件服务,10.05,"阿里巴巴概念股, 美团概念股, 大数据, 云计算, 工业互联网, 国产操作系统, "
1847,000813.SZ,000813,德展健康,化学制药,10.06,"新疆, 医药, 化学药, 工业大麻, "
1848,600962.SH,600962,国投中鲁,软饮料,10.07,"央企改革, 饮料, 苹果期货, "
1849,600180.SH,600180,瑞茂通,仓储物流,10.07,"供应链金融, 高质押率, 互联网金融, 快递物流, "
1850,600377.SH,600377,宁沪高速,路桥,10.08,"高股息, 高速公路, "
1851,000159.SZ,000159,国际实业,石油贸易,10.08,"油气改革, 一带一路, 回购, 石油化工, 新疆, 壳公司, 强势人气股, "
1852,300555.SZ,300555,路通视信,通信设备,10.09,"物联网, 智慧城市, 智慧安防, 广电, "
1853,300140.SZ,300140,中环装备,电气设备,10.09,"央企改革, 雄安-园林环保, 大气治理, 环保, 雄安新区, 资产重组, "
1854,300366.SZ,300366,创意信息,软件服务,10.09,"5G, 华为产业链, 大数据, 智慧城市, 国产软件, "
1855,600579.SH,600579,天华院,化工机械,10.1,"央企改革, 资产重组, "
1856,300737.SZ,300737,科顺股份,其他建材,10.11,"海绵城市, PPP, 装修装饰, "
1857,600343.SH,600343,航天动力,航空,10.11,"央企改革, 军工研究所, 军工, 军民融合, 高铁轨交, "
1858,300592.SZ,300592,华凯创意,软件服务,10.11,"装修装饰, 人脸识别, "
1859,002364.SZ,002364,中恒电气,电气设备,10.11,"5G, 阿里巴巴概念股, 回购, 业绩预增, 储能, 新能源汽车, 工业互联网, 充电桩, "
1860,000408.SZ,000408,藏格控股,农药化肥,10.12,"有色-镁, 新进指数成份股, 社保重仓, 有色金属, 化肥, 高质押率, 锂电池, 新能源汽车, 资产重组, "
1861,002100.SZ,002100,天康生物,饲料,10.12,"转基因, 饲料, 养猪, 新疆, 新疆国企改革, 动物保健, "
1862,600480.SH,600480,凌云股份,汽车配件,10.12,"特斯拉, 混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 汽车零部件, 雄安-建材, 雄安新区, 京津冀, "
1863,300402.SZ,300402,宝色股份,专用机械,10.12,"社保重仓, 核电, 有色金属, 有色-钛, "
1864,000885.SZ,000885,城发环境,公路,10.13,"高速公路, 固废处理, 河南自贸区, PPP, 环保, 自贸区, "
1865,600392.SH,600392,盛和资源,小金属,10.14,"有色-锆, MSCI, 回购, 有色金属, 稀土磁材, 海南自由贸易港, 自贸区, 自由贸易港, 有色-钛, "
1866,300515.SZ,300515,三德科技,电器仪表,10.14,"物联网, 智能仪表, "
1867,600548.SH,600548,深高速,路桥,10.14,"高股息, 高速公路, 业绩预增, 百度概念股, 深圳本地股/深汕合作, "
1868,300290.SZ,300290,荣科科技,软件服务,10.14,"兜底式增持, 大数据, 云计算, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, "
1869,600522.SH,600522,中天科技,通信设备,10.14,"5G, 光通信, MSCI, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, "
1870,300118.SZ,300118,东方日升,半导体,10.15,"回购, 光伏, 储能, "
1871,002855.SZ,002855,捷荣技术,塑料,10.15,"华为产业链, "
1872,601111.SH,601111,中国国航,空运,10.15,"高股息, 白马股, MSCI, 中字头, 人民币升值受益, 大消费, 央企改革, 民航, "
1873,002518.SZ,002518,科士达,电器仪表,10.15,"宝能系, 光伏, 储能, 新能源汽车, 充电桩, "
1874,300493.SZ,300493,润欣科技,通信设备,10.15,"5G, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, "
1875,002129.SZ,002129,中环股份,半导体,10.16,"MSCI, 光伏, 半导体, 天津国企改革, "
1876,603600.SH,603600,永艺股份,家居用品,10.17,"家具家居, "
1877,603028.SH,603028,赛福天,钢加工,10.18,"壳公司, "
1878,300621.SZ,300621,维业股份,装修装饰,10.18,"物联网, 雄安-建材, 雄安新区, 住房租赁, 装修装饰, 雄安-设计, "
1879,300235.SZ,300235,方直科技,软件服务,10.18,"教育, 云计算, 国产软件, "
1880,300475.SZ,300475,聚隆科技,专用机械,10.18,"智能制造, 机器人, "
1881,002763.SZ,002763,汇洁股份,服饰,10.18,"纺织服装, 化妆品, "
1882,000975.SZ,000975,银泰资源,铅锌,10.18,"MSCI, 内蒙古, 有色-锌, 有色金属, 业绩预增, 黄金, "
1883,600571.SH,600571,信雅达,软件服务,10.19,"互联网金融, 移动支付, 国产软件, 独角兽, "
1884,002758.SZ,002758,华通医药,医药商业,10.2,"医药商业, 医药, 中药, "
1885,002237.SZ,002237,恒邦股份,黄金,10.21,"股权转让, 黄金, "
1886,300421.SZ,300421,力星股份,机械基件,10.21,"回购, 高送转, "
1887,600748.SH,600748,上实发展,全国地产,10.21,"养老产业, 房地产, 土地流转, 上海国企改革, "
1888,002748.SZ,002748,世龙实业,化工原料,10.21,"烧碱, "
1889,603178.SH,603178,圣龙股份,汽车配件,10.22,"汽车零部件, "
1890,600827.SH,600827,百联股份,超市连锁,10.23,"养老金持股, 阿里巴巴概念股, 社保重仓, 新零售, 参股券商, 互联网金融, 上海国企改革, 移动支付, "
1891,002583.SZ,002583,海能达,通信设备,10.24,"MSCI, 社保重仓, 业绩预增, 物联网, 互联网金融, 智慧城市, 智慧安防, "
1892,002625.SZ,002625,光启技术,汽车配件,10.24,"混改, 军工, 军民融合, 汽车零部件, 雄安-智慧城市, 高质押率, 雄安新区, "
1893,603557.SH,603557,起步股份,服饰,10.24,"二胎, 纺织服装, 跨境电商, "
1894,000902.SZ,000902,新洋丰,农药化肥,10.25,"阿里巴巴概念股, 社保重仓, 乡村振兴, 化肥, 磷化工, 年报季报, 苹果期货, "
1895,000970.SZ,000970,中科三环,元器件,10.25,"特斯拉, 超级高铁, 中科院系, 稀土磁材, "
1896,600054.SH,600054,黄山旅游,旅游景点,10.25,"大消费, 安徽国企改革, 旅游, 参股券商, 特色小镇, "
1897,600109.SH,600109,国金证券,证券,10.27,"MSCI, 券商, "
1898,002423.SZ,002423,中原特钢,特种钢,10.27,"钢铁, 金改, 混改, 军工混改, 央企改革, 军工研究所, 军工, 河南自贸区, 自贸区, 资产重组, "
1899,600111.SH,600111,北方稀土,小金属,10.27,"MSCI, 内蒙古, 稀土磁材, "
1900,600475.SH,600475,华光股份,专用机械,10.28,"固废处理, 信托, 债转股-AMC, 环保, 地热, "
1901,000810.SZ,000810,创维数字,家用电器,10.3,"5G, OLED, 华为产业链, 业绩预增, 百度概念股, 高质押率, 家电, 半导体, 智能音箱, 黑色家电, 手游, 广电, 科创板概念股, "
1902,002536.SZ,002536,西泵股份,汽车配件,10.3,"汽车零部件, 高送转, "
1903,603099.SH,603099,长白山,旅游景点,10.3,"振兴东北, 社保重仓, 旅游, 体育产业, "
1904,300664.SZ,300664,鹏鹞环保,环境保护,10.31,
1905,300096.SZ,300096,易联众,软件服务,10.34,"大数据, 药品信息化追溯, 举牌股, 互联网医疗, 区块链, 国产软件, 腾讯概念股, 医疗信息化, 独角兽, 蚂蚁金服概念股, "
1906,000726.SZ,000726,鲁泰A,纺织,10.35,"高股息, 东盟博览会, 社保重仓, 棉花, 纺织服装, 土地流转, 人民币贬值受益, "
1907,000546.SZ,000546,金圆股份,水泥,10.35,"固废处理, 水泥, 环保, 股权转让, "
1908,002146.SZ,002146,荣盛发展,全国地产,10.35,"雄安-地产, MSCI, 教育, 旅游, 智慧物流, 特色小镇, 房地产, 智能制造, 雄安新区, 京津冀, "
1909,300539.SZ,300539,横河模具,塑料,10.36,
1910,600382.SH,600382,广东明珠,商贸代理,10.36,"破净股, 房地产, 铁矿石, "
1911,603558.SH,603558,健盛集团,纺织,10.36,"东盟博览会, 回购, 业绩预增, 纺织服装, 人民币贬值受益, "
1912,600216.SH,600216,浙江医药,化学制药,10.37,"回购, 医药, 创新药, 化学药, 维生素, "
1913,002082.SZ,002082,万邦德,铝,10.39,"装配式建筑, 医药, 中药, 医疗器械, 资产重组, "
1914,002140.SZ,002140,东华科技,建筑施工,10.39,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
1915,601007.SH,601007,金陵饭店,酒店餐饮,10.39,"旅游, 养老产业, "
1916,603085.SH,603085,天成自控,汽车配件,10.4,"二胎, 汽车零部件, 工业自动化, 智能制造, "
1917,600458.SH,600458,时代新材,塑料,10.4,"OLED, 央企改革, 风电, 高铁轨交, "
1918,600100.SH,600100,同方股份,电脑设备,10.41,"血制品, 太赫兹, 海绵城市, PPP, 移动支付, 大数据, 云计算, 无人商店, 智慧城市, 股权转让, 高校系, 智慧安防, LED, 创投, 电子车牌, "
1919,000037.SZ,000037,深南电A,火力发电,10.41,"火电, 电改, "
1920,601020.SH,601020,华钰矿业,铅锌,10.42,"有色-锌, 有色-锑, 有色金属, 西藏, 黄金, "
1921,600390.SH,600390,五矿资本,多元金融,10.42,"券商, 金改, 央企改革, 信托, 期货概念, "
1922,300139.SZ,300139,晓程科技,元器件,10.42,"智能仪表, 半导体, 黄金, "
1923,600410.SH,600410,华胜天成,软件服务,10.43,"阿里巴巴概念股, 国家队重仓, 回购, 军工, 军民融合, 物联网, 智慧物流, 网络安全, 智能制造, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 国产芯片, 科创板概念股, 透明工厂, "
1924,600833.SH,600833,第一医药,医药商业,10.43,"医药商业, 医药, 上海国企改革, "
1925,000819.SZ,000819,岳阳兴长,石油加工,10.43,"油气改革, 央企改革, 石油化工, "
1926,000987.SZ,000987,越秀金控,多元金融,10.44,"券商, 金改, 新零售, 粤港澳大湾区, 宁德时代概念股, 资产重组, 独角兽, "
1927,300078.SZ,300078,思创医惠,元器件,10.44,"大数据, 药品信息化追溯, 人工智能, 互联网医疗, 无人商店, 医疗信息化, "
1928,600831.SH,600831,广电网络,影视音像,10.45,"大数据, 云计算, 智慧城市, 广电, 知识产权, "
1929,600508.SH,600508,上海能源,煤炭开采,10.45,"煤炭, 央企改革, 破净股, "
