,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_LIMIT,COL_FLOAT_HOLDERS
249,688268.SH,688268,华特气体,化工原料,103.99,True,True,"全国社保基金四--组合
中国建设银行股份有限公司-嘉实前沿科技沪港深股票型证券投资基金
全国社保基金六零二组合
招商银行股份有限公司-富国沪港深价值精选灵活配置混合型证券投资基金
招商银行股份有限公司-中欧科创主题3年封闭运作灵活配置混合型证券投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)
中国建设银行股份有限公司-南方科技创新混合型证券投资基金
深圳格律资产管理有限公司-格律连赢1号私募证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金四一一组合"
250,000538.SZ,000538,云南白药,中成药,105.91,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一二组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一二组合
瑞银资产管理(新加坡)有限公司-瑞银卢森堡投资SICAV"
251,002049.SZ,002049,紫光国微,元器件,106.51,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
252,688008.SH,688008,澜起科技,半导体,114.49,True,True,"中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金"
253,002304.SZ,002304,洋河股份,白酒,133.0,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
兴元资产管理有限公司-客户资金"
254,600745.SH,600745,闻泰科技,通信设备,143.9,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金"
255,300033.SZ,300033,同花顺,软件服务,173.81,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
256,002371.SZ,002371,北方华创,专用机械,198.18,True,True,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
北京京国瑞国企改革发展基金(有限合伙)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
257,601888.SH,601888,中国中免,旅游服务,201.03,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行-上证50交易型开放式指数证券投资基金"
258,603290.SH,603290,斯达半导,半导体,222.65,True,True,"全国社保基金四一四组合
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金"
259,688018.SH,688018,乐鑫科技,半导体,231.0,True,True,"中国工商银行股份有限公司-广发科技动力股票型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
中国工商银行股份有限公司-中欧明睿新起点混合型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金"
260,603986.SH,603986,兆易创新,半导体,257.85,True,True,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金"
261,688012.SH,688012,中微公司,专用机械,266.08,True,True,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
全国社保基金一一四组合
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国银行股份有限公司-国联安优选行业混合型证券投资基金"
262,688019.SH,688019,安集科技,半导体,459.5,True,True,"招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金
基本养老保险基金八零七组合
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金"
