code,name,pe,p_change_01,past_average_turnover,stop_mark
000633,合金投资,0.0,-0.485,1.113,
000938,紫光股份,46.66,-0.494,3.703,
002733,雄韬股份,54.82,-0.539,2.447,
600705,中航资本,17.35,-0.549,0.53,
002144,宏达高科,23.52,-0.557,0.923,
002140,东华科技,29.93,-0.566,0.953,
300563,神宇股份,50.34,-0.58,3.287,
000756,新华制药,28.07,-0.58,1.607,
300323,华灿光电,33.33,-0.584,2.097,
600778,友好集团,0.0,-0.593,1.03,
002768,国恩股份,34.62,-0.602,2.913,
300115,长盈精密,24.35,-0.604,3.483,
000597,东北制药,44.67,-0.61,0.99,
300732,设研院,34.93,-0.611,9.507,
000803,*ST金宇,124.5,-0.614,0.24,
600785,新华百货,43.96,-0.617,0.187,
600818,中路股份,127.63,-0.627,0.723,
300449,汉邦高科,1339.6,-0.628,2.687,
600317,营口港,36.79,-0.628,0.16,
601177,杭齿前进,375.27,-0.635,0.403,
300264,佳创视讯,0.0,-0.637,1.13,
300024,机器人,67.55,-0.637,1.72,
002291,星期六,98.18,-0.64,1.523,
002019,亿帆医药,22.04,-0.641,3.123,
600429,三元股份,54.85,-0.642,0.263,
601113,华鼎股份,144.35,-0.647,0.163,
600730,中国高科,28.66,-0.651,1.293,
300094,国联水产,39.34,-0.653,1.5,
002612,朗姿股份,35.97,-0.654,0.93,
600379,宝光股份,46.46,-0.656,0.65,
300500,启迪设计,73.06,-0.663,6.543,
002723,金莱特,170.54,-0.664,0.763,
000710,贝瑞基因,78.74,-0.667,1.843,
601881,中国银河,23.1,-0.673,2.773,
600969,郴电国际,27.92,-0.673,1.417,
000799,酒鬼酒,41.94,-0.681,2.24,
601558,*ST锐电,17.0,-0.688,0.763,
002365,永安药业,36.03,-0.698,2.893,
600725,ST云维,501.38,-0.698,0.413,
002436,兴森科技,37.39,-0.729,1.063,
600572,康恩贝,22.83,-0.73,0.52,
601326,秦港股份,26.83,-0.745,3.4,
002204,大连重工,542.85,-0.747,0.267,
601880,大连港,65.89,-0.748,0.367,
600765,中航重机,49.89,-0.749,1.52,
002053,云南能投,35.33,-0.757,0.617,
600664,哈药股份,32.52,-0.767,0.873,
600965,福成股份,53.3,-0.769,0.577,
300652,雷迪克,29.86,-0.773,4.27,
300448,浩云科技,220.76,-0.778,0.837,
002577,雷柏科技,188.83,-0.781,1.527,
600895,张江高科,39.95,-0.79,0.87,
600890,中房股份,0.0,-0.803,0.4,
002020,京新药业,24.18,-0.806,1.213,
601199,江南水务,16.94,-0.807,0.567,
002279,久其软件,44.68,-0.809,2.847,
600201,生物股份,28.93,-0.815,0.673,
300658,延江股份,31.43,-0.826,2.987,
002169,智光电气,33.77,-0.834,0.993,
600847,*ST万里,476.54,-0.843,0.17,
002513,蓝丰生化,25.48,-0.845,0.857,
300284,苏交科,22.08,-0.845,0.96,
002225,濮耐股份,74.24,-0.854,0.71,
000600,建投能源,38.41,-0.856,1.96,
002697,红旗连锁,43.45,-0.86,2.917,
002486,嘉麟杰,0.0,-0.881,1.64,
300030,阳普医疗,123.15,-0.883,1.39,
002388,新亚制程,47.9,-0.894,1.873,
002245,澳洋顺昌,25.1,-0.898,2.023,
002469,三维工程,47.99,-0.902,1.07,
300681,英搏尔,47.45,-0.904,5.393,
002669,康达新材,75.96,-0.917,0.97,
002247,帝龙文化,24.24,-0.921,0.85,
002248,*ST东数,0.0,-0.925,1.373,
600056,中国医药,18.94,-0.931,0.723,
002640,跨境通,43.15,-0.936,1.287,
002148,北纬科技,31.49,-0.945,4.093,
600346,恒力股份,38.89,-0.946,1.957,
002538,司尔特,33.65,-0.979,1.06,
000043,中航地产,39.99,-0.987,0.55,
002475,立讯精密,54.51,-0.995,0.66,
300739,明阳电路,39.06,-0.996,18.107,
600831,广电网络,28.32,-0.996,0.577,
600242,中昌数据,59.82,-1.002,1.213,
002214,大立科技,86.83,-1.013,2.837,
000572,海马汽车,0.0,-1.025,0.697,
002269,美邦服饰,0.0,-1.029,0.32,
300021,大禹节水,133.89,-1.031,2.493,
300131,英唐智控,49.89,-1.032,1.36,
300649,杭州园林,178.75,-1.032,11.483,
600410,华胜天成,49.8,-1.036,4.517,
002780,三夫户外,0.0,-1.04,2.12,
600592,龙溪股份,44.02,-1.043,1.38,
600170,上海建工,13.19,-1.043,0.317,
600881,亚泰集团,68.25,-1.043,0.99,
600455,博通股份,150.06,-1.054,0.243,
300182,捷成股份,25.7,-1.059,2.957,
002296,辉煌科技,48.53,-1.064,3.243,
600704,物产中大,14.48,-1.067,1.527,
002381,双箭股份,27.93,-1.069,0.947,
002549,凯美特气,115.75,-1.077,0.713,
600728,佳都科技,77.25,-1.086,7.363,
300708,聚灿光电,56.13,-1.094,15.443,
300251,光线传媒,43.94,-1.096,1.427,
600886,国投电力,12.13,-1.103,0.35,
002299,圣农发展,139.21,-1.11,1.853,
002141,贤丰控股,915.42,-1.113,1.24,
000429,粤高速Ａ,9.78,-1.115,0.897,
300139,晓程科技,0.0,-1.121,2.687,
300098,高新兴,39.09,-1.131,3.3,
300417,南华仪器,47.73,-1.133,2.527,
002753,永东股份,21.84,-1.145,2.453,
300169,天晟新材,443.25,-1.147,0.813,
002149,西部材料,77.49,-1.148,2.033,
600681,百川能源,24.23,-1.162,0.787,
600300,维维股份,48.86,-1.17,1.673,
600321,正源股份,652.37,-1.194,0.567,
300076,GQY视讯,0.0,-1.216,2.117,
002039,黔源电力,10.07,-1.235,0.937,
600900,长江电力,15.32,-1.255,0.187,
300218,安利股份,0.0,-1.269,0.56,
002552,宝鼎科技,0.0,-1.271,0.963,
600815,*ST厦工,25.88,-1.271,0.493,
300434,金石东方,118.92,-1.272,1.167,
000070,特发信息,25.2,-1.279,1.337,
300402,宝色股份,0.0,-1.295,2.897,
002800,天顺股份,39.25,-1.306,1.943,
002638,勤上股份,58.84,-1.316,2.483,
000159,国际实业,0.0,-1.316,0.95,
300252,金信诺,40.49,-1.322,2.767,
002293,罗莱生活,27.06,-1.322,0.68,
300288,朗玛信息,18.98,-1.322,3.817,
300632,光莆股份,39.08,-1.325,4.697,
600313,农发种业,0.0,-1.335,9.883,
002564,天沃科技,21.4,-1.346,0.907,
600319,亚星化学,91.54,-1.372,0.95,
300028,金亚科技,0.0,-1.373,2.18,
600220,江苏阳光,47.27,-1.374,0.753,
300255,常山药业,33.68,-1.39,1.297,
300375,鹏翎股份,25.44,-1.397,1.16,
002337,赛象科技,34.28,-1.398,0.517,
000504,南华生物,0.0,-1.409,0.467,
600456,宝钛股份,0.0,-1.413,1.893,
002624,完美世界,29.81,-1.417,1.1,
300042,朗科科技,65.79,-1.419,1.217,
300217,东方电热,42.78,-1.42,1.277,
002233,塔牌集团,18.26,-1.427,1.36,
300679,电连技术,28.11,-1.447,4.627,
002649,博彦科技,26.57,-1.447,3.963,
601226,华电重工,5421.76,-1.447,0.29,
300577,开润股份,63.5,-1.449,1.08,
601208,东材科技,29.71,-1.452,0.62,
600805,悦达投资,0.0,-1.459,0.537,
601007,金陵饭店,29.66,-1.459,0.583,
002849,威星智能,45.64,-1.46,1.537,
000009,中国宝安,53.86,-1.461,1.067,
600628,新世界,10.8,-1.467,1.097,
002203,海亮股份,19.15,-1.468,0.613,
002031,巨轮智能,110.74,-1.476,0.917,
601958,金钼股份,443.17,-1.476,0.557,
600248,延长化建,28.09,-1.48,0.55,
300539,横河模具,53.8,-1.49,3.133,
000915,山大华特,23.47,-1.504,2.297,
300350,华鹏飞,31.62,-1.507,2.713,
600171,上海贝岭,46.79,-1.509,4.313,
300287,飞利信,30.24,-1.51,3.887,
002022,科华生物,27.12,-1.513,1.263,
000733,振华科技,26.09,-1.521,1.527,
300622,博士眼镜,37.52,-1.524,3.617,
600687,刚泰控股,34.99,-1.536,0.46,
600017,日照港,30.85,-1.549,0.523,
300077,国民技术,69.73,-1.549,5.15,
300513,恒泰实达,511.05,-1.553,0.733,
002917,金奥博,48.4,-1.556,16.497,
600446,金证股份,334.0,-1.557,1.857,
300475,聚隆科技,38.69,-1.567,1.587,
000856,冀东装备,278.68,-1.568,6.143,
300058,蓝色光标,43.69,-1.568,2.64,
002280,联络互动,333.16,-1.569,1.567,
300654,世纪天鸿,116.58,-1.59,15.893,
002574,明牌珠宝,32.64,-1.592,1.627,
000791,甘肃电投,21.03,-1.592,1.083,
600864,哈投股份,30.56,-1.599,0.44,
601858,中国科传,35.36,-1.605,3.257,
300202,聚龙股份,199.82,-1.612,0.783,
300193,佳士科技,26.01,-1.615,1.177,
002553,南方轴承,31.54,-1.635,1.417,
600854,春兰股份,34.31,-1.638,0.897,
002109,兴化股份,26.94,-1.639,3.537,
600533,栖霞建设,43.87,-1.65,0.767,
002518,科士达,29.09,-1.651,0.39,
601318,中国平安,13.99,-1.66,1.2,
002672,东江环保,30.12,-1.664,0.677,
300334,津膜科技,2935.97,-1.681,2.877,
600305,恒顺醋业,31.73,-1.682,0.873,
000818,方大化工,33.27,-1.682,1.15,
300211,亿通科技,379.47,-1.683,1.033,
601566,九牧王,18.47,-1.684,0.33,
601608,中信重工,487.67,-1.694,0.33,
300033,同花顺,37.47,-1.701,2.55,
000860,顺鑫农业,30.53,-1.711,0.88,
601107,四川成渝,9.95,-1.713,0.25,
600098,广州发展,21.49,-1.713,0.193,
002659,凯文教育,0.0,-1.714,0.557,
002884,凌霄泵业,22.22,-1.721,3.163,
002855,捷荣技术,56.62,-1.723,1.57,
002466,天齐锂业,32.03,-1.737,2.303,
300256,星星科技,66.13,-1.738,2.933,
600797,浙大网新,45.08,-1.755,3.697,
601019,山东出版,17.17,-1.759,6.833,
601929,吉视传媒,30.03,-1.765,0.553,
002618,丹邦科技,259.66,-1.768,0.82,
600491,龙元建设,26.2,-1.77,0.657,
002374,丽鹏股份,43.55,-1.771,0.863,
600182,S佳通,162.32,-1.772,1.543,
300610,晨化股份,26.07,-1.776,3.093,
002489,浙江永强,42.92,-1.779,0.777,
000726,鲁 泰Ａ,12.34,-1.781,0.55,
000520,长航凤凰,72.94,-1.785,1.547,
002077,大港股份,490.55,-1.79,0.603,
002170,芭田股份,196.9,-1.793,0.497,
000158,常山北明,145.93,-1.794,1.2,
000598,兴蓉环境,14.83,-1.8,0.443,
002482,广田集团,24.22,-1.822,0.537,
002678,珠江钢琴,63.17,-1.824,0.11,
002096,南岭民爆,58.24,-1.829,0.667,
002477,雏鹰农牧,13.63,-1.833,4.99,
002187,广百股份,17.22,-1.835,0.86,
601890,亚星锚链,125.42,-1.839,1.167,
002868,绿康生化,26.3,-1.845,5.493,
300638,广和通,90.4,-1.854,7.54,
600482,中国动力,39.84,-1.86,1.007,
000910,大亚圣象,17.15,-1.874,1.037,
000850,华茂股份,38.01,-1.88,0.517,
600648,外高桥,44.25,-1.881,0.27,
002288,超华科技,99.35,-1.884,1.68,
600137,浪莎股份,75.31,-1.886,2.117,
600223,鲁商置业,31.15,-1.89,0.52,
000014,沙河股份,372.52,-1.894,3.693,
002718,友邦吊顶,34.28,-1.896,0.93,
000833,贵糖股份,51.79,-1.898,1.347,
002071,长城影视,30.79,-1.912,3.08,
002008,大族激光,29.22,-1.912,1.63,
300155,安居宝,381.02,-1.919,2.403,
000927,一汽夏利,0.0,-1.925,0.667,
600593,大连圣亚,24.86,-1.926,0.903,
002641,永高股份,26.57,-1.928,0.273,
300440,运达科技,30.8,-1.939,3.393,
002217,合力泰,24.84,-1.941,0.937,
002479,富春环保,20.51,-1.946,2.137,
002354,天神娱乐,15.68,-1.947,3.443,
002835,同为股份,63.26,-1.949,2.96,
600403,*ST大有,19.68,-1.95,0.117,
600033,福建高速,12.21,-1.955,0.233,
300405,科隆股份,69.66,-1.956,1.247,
002408,齐翔腾达,30.09,-1.96,0.563,
002796,世嘉科技,97.15,-1.968,3.983,
300005,探路者,40.57,-1.981,2.057,
600337,美克家居,28.24,-1.984,0.353,
601919,中远海控,16.66,-1.991,0.677,
600269,赣粤高速,10.48,-2.001,0.693,
300447,全信股份,30.71,-2.012,2.89,
000861,海印股份,42.31,-2.012,0.4,
002646,青青稞酒,38.57,-2.013,0.283,
300534,陇神戎发,146.78,-2.02,3.333,
600620,天宸股份,67.48,-2.024,0.58,
002760,凤形股份,0.0,-2.034,10.457,
000809,*ST新城,56.75,-2.045,0.647,
600323,瀚蓝环境,16.29,-2.054,0.483,
002803,吉宏股份,91.47,-2.055,0.853,
300171,东富龙,34.61,-2.055,1.16,
002041,登海种业,66.51,-2.074,3.747,
000613,大东海A,1139.84,-2.077,5.29,
300050,世纪鼎利,39.41,-2.078,3.313,
000716,黑芝麻,30.32,-2.079,1.657,
600377,宁沪高速,13.4,-2.081,0.107,
300591,万里马,77.06,-2.086,4.5,
002435,长江润发,25.09,-2.108,0.56,
601218,吉鑫科技,114.37,-2.115,0.68,
600584,长电科技,126.76,-2.125,4.193,
300305,裕兴股份,28.75,-2.126,1.197,
002610,爱康科技,50.48,-2.13,1.033,
600023,浙能电力,14.95,-2.14,0.137,
600755,厦门国贸,8.2,-2.142,2.487,
600885,宏发股份,29.41,-2.154,0.693,
300456,耐威科技,181.86,-2.158,3.09,
600697,欧亚集团,13.61,-2.164,0.75,
002394,联发股份,12.99,-2.172,0.837,
600863,内蒙华电,24.33,-2.178,0.263,
000700,模塑科技,23.36,-2.185,0.923,
300628,亿联网络,29.67,-2.187,4.927,
600839,四川长虹,64.23,-2.188,0.733,
002272,川润股份,315.49,-2.215,1.407,
000813,德展健康,22.1,-2.227,0.55,
002399,海普瑞,301.64,-2.25,0.19,
300399,京天利,662.44,-2.25,2.567,
600780,通宝能源,203.6,-2.254,0.477,
600781,辅仁药业,653.09,-2.26,0.873,
000862,银星能源,0.0,-2.269,1.357,
600301,ST南化,0.0,-2.271,0.46,
600578,京能电力,77.1,-2.277,0.113,
002165,红 宝 丽,42.92,-2.277,1.103,
600283,钱江水利,53.67,-2.278,0.687,
000931,中 关 村,0.0,-2.278,0.91,
300590,移为通信,40.32,-2.278,4.71,
300443,金雷风电,19.28,-2.284,1.493,
002211,宏达新材,97.08,-2.287,1.493,
600629,华建集团,31.91,-2.288,0.313,
002690,美亚光电,35.58,-2.288,0.74,
002276,万马股份,72.92,-2.289,1.567,
300400,劲拓股份,49.82,-2.289,1.74,
600460,士兰微,113.6,-2.3,7.533,
002063,远光软件,38.15,-2.301,4.317,
600694,大商股份,11.74,-2.306,0.563,
600061,国投资本,20.15,-2.324,0.23,
600678,四川金顶,121.9,-2.326,0.577,
000407,胜利股份,47.99,-2.333,1.02,
600583,海油工程,68.93,-2.342,0.54,
002271,东方雨虹,31.9,-2.343,1.477,
000610,西安旅游,0.0,-2.345,1.137,
000880,潍柴重机,66.23,-2.345,0.903,
000795,英洛华,63.88,-2.346,5.037,
601799,星宇股份,32.9,-2.346,0.28,
600814,杭州解百,29.83,-2.348,0.703,
300029,天龙光电,0.0,-2.356,1.087,
300587,天铁股份,35.25,-2.363,2.0,
300664,鹏鹞环保,34.08,-2.364,12.29,
000859,国风塑业,113.73,-2.369,1.06,
600490,鹏欣资源,56.89,-2.375,3.15,
002918,蒙娜丽莎,23.09,-2.387,7.443,
600207,安彩高科,849.03,-2.397,4.797,
300072,三聚环保,22.0,-2.399,0.95,
002533,金杯电工,21.7,-2.402,0.723,
002905,金逸影视,32.11,-2.403,4.987,
300394,天孚通信,30.53,-2.405,1.447,
600642,申能股份,13.32,-2.407,0.26,
000722,湖南发展,33.24,-2.41,1.083,
000418,小天鹅Ａ,28.44,-2.41,0.353,
000882,华联股份,221.7,-2.425,2.47,
600869,智慧能源,63.37,-2.433,0.583,
002425,凯撒文化,30.57,-2.439,1.257,
300247,乐金健康,62.16,-2.452,3.817,
600180,瑞茂通,21.46,-2.465,0.197,
600963,岳阳林纸,23.88,-2.47,1.447,
002175,东方网络,85.8,-2.48,5.27,
600089,特变电工,13.23,-2.49,0.707,
002029,七 匹 狼,26.24,-2.491,1.077,
300429,强力新材,48.19,-2.492,1.917,
300304,云意电气,38.72,-2.497,2.18,
300200,高盟新材,35.27,-2.498,0.733,
601008,连云港,618.28,-2.5,0.917,
300495,美尚生态,31.13,-2.502,1.293,
600279,重庆港九,27.12,-2.503,0.87,
300062,中能电气,119.82,-2.504,2.643,
002811,亚泰国际,36.37,-2.509,2.913,
600121,*ST郑煤,6.72,-2.512,0.63,
600168,武汉控股,16.6,-2.527,0.49,
601016,节能风电,33.91,-2.532,0.477,
002107,沃华医药,47.63,-2.532,0.337,
300084,海默科技,734.64,-2.535,1.903,
002903,宇环数控,44.96,-2.537,19.087,
002274,华昌化工,176.71,-2.541,0.623,
002767,先锋电子,68.57,-2.547,2.997,
000157,中联重科,19.15,-2.552,0.587,
300145,中金环境,21.71,-2.558,1.09,
002478,常宝股份,38.45,-2.56,0.47,
600862,中航高科,141.83,-2.567,1.443,
600546,山煤国际,36.62,-2.577,0.537,
000576,广东甘化,0.0,-2.58,0.877,
000166,申万宏源,23.25,-2.584,0.17,
000005,世纪星源,0.0,-2.585,0.587,
002889,东方嘉盛,28.64,-2.588,5.507,
300370,安控科技,127.44,-2.593,1.897,
300180,华峰超纤,56.54,-2.595,0.34,
600470,六国化工,120.56,-2.598,1.18,
001896,豫能控股,44.85,-2.606,0.717,
300039,上海凯宝,19.2,-2.609,1.203,
600506,香梨股份,0.0,-2.623,4.29,
600791,京能置业,34.6,-2.623,1.847,
000923,河北宣工,34.33,-2.632,2.44,
002559,亚威股份,36.04,-2.643,0.657,
600586,金晶科技,25.86,-2.644,0.593,
002092,中泰化学,10.9,-2.644,1.167,
002030,达安基因,101.64,-2.646,0.887,
600356,恒丰纸业,23.13,-2.659,0.733,
600999,招商证券,20.39,-2.661,0.363,
300641,正丹股份,32.53,-2.668,3.04,
600919,江苏银行,6.87,-2.669,0.777,
002130,沃尔核材,47.34,-2.681,1.093,
300640,德艺文创,48.63,-2.697,11.153,
600063,皖维高新,42.24,-2.698,0.583,
000150,宜华健康,62.02,-2.699,0.093,
300528,幸福蓝海,46.77,-2.707,2.23,
600251,冠农股份,45.96,-2.708,2.703,
300406,九强生物,33.1,-2.721,1.03,
600667,太极实业,40.11,-2.723,2.11,
601766,中国中车,32.4,-2.724,0.327,
600982,宁波热电,30.27,-2.737,0.567,
002554,惠博普,40.81,-2.745,1.53,
300262,巴安水务,19.0,-2.745,1.337,
002682,龙洲股份,25.79,-2.749,1.843,
601126,四方股份,28.8,-2.749,0.63,
300428,四通新材,40.25,-2.75,3.153,
002613,北玻股份,0.0,-2.754,0.497,
002789,建艺集团,30.52,-2.762,2.1,
002171,楚江新材,20.48,-2.763,0.973,
601390,中国中铁,11.47,-2.763,0.177,
600645,中源协和,2141.1,-2.773,2.973,
002052,同洲电子,0.0,-2.775,1.943,
600066,宇通客车,20.13,-2.775,0.473,
600059,古越龙山,48.81,-2.828,0.56,
600350,山东高速,7.87,-2.835,0.213,
002224,三 力 士,29.68,-2.837,1.633,
000333,美的集团,17.96,-2.841,0.78,
002240,威华股份,339.82,-2.858,1.253,
601222,林洋能源,18.8,-2.865,0.727,
300282,汇冠股份,39.86,-2.871,0.903,
000969,安泰科技,98.05,-2.877,0.923,
300154,瑞凌股份,30.41,-2.882,0.633,
002404,嘉欣丝绸,34.57,-2.883,0.82,
300665,飞鹿股份,88.75,-2.885,8.193,
002326,永太科技,40.75,-2.89,1.293,
002586,围海股份,96.83,-2.895,0.98,
002755,东方新星,250.24,-2.897,1.207,
300321,同大股份,75.02,-2.899,1.45,
600079,人福医药,8.0,-2.901,1.897,
300709,精研科技,32.37,-2.906,7.49,
300547,川环科技,33.94,-2.915,2.76,
300219,鸿利智汇,24.72,-2.93,0.783,
300611,美力科技,47.29,-2.931,2.48,
600120,浙江东方,18.57,-2.938,1.567,
600353,旭光股份,116.72,-2.939,1.233,
600265,ST景谷,0.0,-2.941,0.263,
000048,康达尔,0.0,-2.942,0.18,
300113,顺网科技,30.65,-2.945,5.883,
600495,晋西车轴,240.64,-2.949,1.003,
600326,西藏天路,17.5,-2.952,2.097,
600246,万通地产,57.39,-2.956,0.333,
002813,路畅科技,205.77,-2.959,9.103,
002634,棒杰股份,51.81,-2.968,2.25,
000338,潍柴动力,10.58,-2.974,1.417,
002535,林州重机,81.27,-2.976,1.487,
300162,雷曼股份,82.23,-2.979,3.567,
002055,得润电子,52.85,-2.98,1.31,
600882,广泽股份,0.0,-2.98,0.27,
000792,盐湖股份,0.0,-2.981,1.16,
600298,安琪酵母,30.21,-2.991,0.74,
000911,南宁糖业,0.0,-2.998,1.61,
600748,上实发展,22.8,-2.998,0.253,
000719,中原传媒,13.82,-3.0,0.383,
601579,会稽山,40.63,-3.004,0.27,
002593,日上集团,45.85,-3.004,0.6,
600211,西藏药业,27.01,-3.005,0.637,
600007,中国国贸,22.96,-3.005,0.287,
000776,广发证券,14.38,-3.019,0.603,
002401,中远海科,49.6,-3.019,2.683,
300362,天翔环境,43.74,-3.026,1.757,
601229,上海银行,7.41,-3.026,0.687,
600757,长江传媒,11.64,-3.027,0.57,
300082,奥克股份,20.65,-3.028,0.573,
300228,富瑞特装,66.85,-3.037,2.05,
600663,陆家嘴,33.1,-3.037,0.107,
300185,通裕重工,38.84,-3.04,1.067,
300436,广生堂,111.4,-3.044,2.433,
000539,粤电力Ａ,22.51,-3.046,0.133,
600166,福田汽车,92.22,-3.048,0.72,
600639,浦东金桥,23.54,-3.048,0.207,
601368,绿城水务,15.64,-3.049,0.813,
300181,佐力药业,89.8,-3.051,3.793,
601717,郑煤机,25.69,-3.063,1.063,
002389,南洋科技,87.71,-3.078,1.543,
000777,中核科技,809.16,-3.081,1.06,
600132,重庆啤酒,24.2,-3.085,0.52,
300471,厚普股份,37.47,-3.096,3.313,
000631,顺发恒业,11.73,-3.098,0.5,
600467,好当家,69.03,-3.099,1.693,
002060,粤 水 电,43.85,-3.105,0.6,
300306,远方信息,33.25,-3.107,2.417,
000592,平潭发展,584.51,-3.115,1.417,
002303,美盈森,30.38,-3.116,0.543,
600200,江苏吴中,52.96,-3.121,0.953,
600159,大龙地产,0.0,-3.127,0.477,
002778,高科石化,59.45,-3.134,1.737,
300619,金银河,49.99,-3.135,4.777,
002084,海鸥住工,33.87,-3.155,0.68,
300673,佩蒂股份,43.54,-3.16,3.123,
002249,大洋电机,53.61,-3.164,1.36,
300363,博腾股份,54.7,-3.166,2.017,
601038,一拖股份,70.81,-3.172,2.16,
002419,天虹股份,22.85,-3.188,1.36,
600724,宁波富达,28.37,-3.19,0.31,
002100,天康生物,17.76,-3.194,0.507,
600035,楚天高速,11.5,-3.206,0.56,
600287,江苏舜天,31.01,-3.211,0.833,
002006,精功科技,70.95,-3.214,0.877,
000609,中迪投资,16.45,-3.222,1.097,
300147,香雪制药,61.18,-3.227,1.177,
300342,天银机电,31.12,-3.237,0.59,
600795,国电电力,18.13,-3.258,0.303,
600175,美都能源,439.7,-3.275,0.697,
002820,桂发祥,31.85,-3.281,1.337,
300273,和佳股份,68.18,-3.283,2.38,
000852,石化机械,0.0,-3.285,1.727,
002671,龙泉股份,0.0,-3.292,0.777,
000058,深 赛 格,86.39,-3.295,0.907,
000607,华媒控股,44.35,-3.308,0.43,
002705,新宝股份,20.4,-3.316,0.7,
600829,人民同泰,24.43,-3.343,0.527,
002403,爱仕达,25.54,-3.343,0.657,
601616,广电电气,175.7,-3.349,0.527,
600463,空港股份,200.32,-3.359,0.973,
300403,地尔汉宇,23.15,-3.369,0.943,
000670,盈方微,0.0,-3.373,6.193,
000955,欣龙控股,0.0,-3.4,3.867,
300693,盛弘股份,51.05,-3.4,8.043,
002615,哈尔斯,20.59,-3.403,1.097,
600106,重庆路桥,12.95,-3.408,0.837,
601933,永辉超市,52.32,-3.443,0.85,
300371,汇中股份,46.93,-3.443,1.783,
000589,黔轮胎Ａ,0.0,-3.452,0.577,
002743,富煌钢构,42.94,-3.454,1.717,
600162,香江控股,17.28,-3.455,0.627,
600027,华电国际,0.0,-3.455,0.357,
002176,江特电机,60.1,-3.455,4.67,
600552,凯盛科技,43.07,-3.458,0.96,
601339,百隆东方,15.43,-3.46,0.353,
600382,广东明珠,17.84,-3.467,1.057,
002912,中新赛克,58.39,-3.472,11.59,
002042,华孚时尚,15.01,-3.479,0.46,
002362,汉王科技,114.13,-3.479,4.683,
000541,佛山照明,12.09,-3.485,0.74,
600210,紫江企业,12.77,-3.488,1.2,
300597,吉大通信,82.5,-3.489,6.473,
300001,特锐德,46.45,-3.505,0.63,
300245,天玑科技,60.46,-3.51,2.06,
002375,亚厦股份,21.95,-3.51,0.713,
300069,金利华电,124.34,-3.512,0.95,
000573,粤宏远Ａ,40.39,-3.512,0.643,
300177,中海达,82.35,-3.516,1.607,
600538,国发股份,0.0,-3.542,0.797,
600859,王府井,17.34,-3.548,0.69,
300599,雄塑科技,27.61,-3.548,2.293,
300138,晨光生物,26.36,-3.549,1.887,
300340,科恒股份,29.29,-3.554,6.043,
000408,藏格控股,35.48,-3.555,1.307,
300027,华谊兄弟,32.7,-3.564,2.997,
002118,紫鑫药业,48.78,-3.572,1.853,
002125,湘潭电化,67.04,-3.581,1.32,
000623,吉林敖东,12.98,-3.584,0.94,
000877,天山股份,41.53,-3.586,2.33,
002885,京泉华,37.37,-3.586,9.327,
002209,达 意 隆,0.0,-3.587,1.14,
600100,同方股份,0.0,-3.588,0.84,
601139,深圳燃气,15.25,-3.59,0.227,
002539,云图控股,48.31,-3.6,0.757,
000417,合肥百货,17.42,-3.602,0.487,
000667,美好置业,15.08,-3.604,0.56,
300014,亿纬锂能,37.28,-3.606,2.713,
002023,海特高新,120.1,-3.607,2.403,
600732,ST新梅,32.13,-3.615,0.813,
300435,中泰股份,42.62,-3.616,1.097,
601106,*ST一重,429.25,-3.617,0.22,
002588,史丹利,25.94,-3.642,1.37,
601668,中国建筑,7.64,-3.642,0.533,
002536,西泵股份,19.59,-3.651,1.0,
300407,凯发电气,38.77,-3.669,3.307,
600381,青海春天,26.22,-3.673,3.947,
600548,深高速,12.81,-3.677,0.173,
000568,泸州老窖,30.66,-3.678,0.703,
002094,青岛金王,15.97,-3.683,1.59,
002853,皮阿诺,44.33,-3.687,4.05,
002079,苏州固锝,49.97,-3.689,2.41,
300048,合康新能,57.07,-3.695,1.153,
600081,东风科技,22.74,-3.703,0.543,
600233,圆通速递,31.53,-3.703,0.737,
300493,润欣科技,61.35,-3.705,2.193,
600503,华丽家族,60.6,-3.717,1.137,
600031,三一重工,25.64,-3.717,1.113,
300230,永利股份,19.52,-3.723,3.03,
601002,晋亿实业,36.4,-3.744,2.32,
000682,东方电子,92.13,-3.746,0.4,
600703,三安光电,32.73,-3.751,1.12,
601588,北辰实业,12.78,-3.778,0.383,
002026,山东威达,20.7,-3.78,2.257,
002787,华源控股,26.5,-3.787,1.967,
000638,万方发展,80.46,-3.793,2.197,
600527,江南高纤,66.61,-3.798,1.457,
600292,远达环保,46.03,-3.8,1.12,
300195,长荣股份,37.62,-3.801,1.313,
600633,浙数文化,8.56,-3.81,0.84,
300196,长海股份,21.46,-3.821,0.953,
300607,拓斯达,58.82,-3.824,1.717,
002133,广宇集团,19.23,-3.824,0.723,
600558,大西洋,106.43,-3.825,0.797,
600496,精工钢构,62.82,-3.844,0.94,
000617,中油资本,18.38,-3.844,2.387,
600070,浙江富润,26.96,-3.846,0.46,
600107,美尔雅,0.0,-3.846,0.65,
002253,川大智胜,85.35,-3.849,2.35,
601328,交通银行,6.35,-3.85,0.33,
002156,通富微电,79.8,-3.86,3.283,
002407,多氟多,40.41,-3.868,2.907,
300037,新宙邦,29.21,-3.871,3.33,
600458,时代新材,97.57,-3.875,0.743,
300055,万邦达,35.61,-3.897,1.34,
601333,广深铁路,27.92,-3.905,0.467,
600236,桂冠电力,13.96,-3.906,0.17,
600803,新奥股份,28.46,-3.911,1.047,
