,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
3263,603232.SH,格尔软件,软件服务,1.0,-3.83,35.2,0.08,180118.4
1651,300263.SZ,隆华科技,专用机械,1.0,-3.83,5.92,0.02,334625.8658
3302,603330.SH,上海天洋,塑料,0.0,-3.82,23.43,0.05,73859.5722
1352,002908.SZ,德生科技,元器件,0.0,-3.82,21.1,0.03,183642.7148
2424,600343.SH,航天动力,航空,0.0,-3.82,10.21,0.03,651608.6813
2288,600185.SH,格力地产,区域地产,0.0,-3.81,4.83,0.03,995038.9965
2125,300751.SZ,迈为股份,专用机械,0.0,-3.81,171.86,0.08,223418.0
192,000617.SZ,中油资本,多元金融,1.0,-3.81,13.65,0.04,392491.008
2910,600939.SH,重庆建工,建筑施工,0.0,-3.81,5.61,0.04,229771.9026
1082,002622.SZ,融钰集团,电气设备,0.0,-3.81,4.79,0.11,402339.3791
3495,603809.SH,豪能股份,汽车配件,0.0,-3.81,16.85,0.03,138496.89
2008,300628.SZ,亿联网络,通信设备,1.0,-3.81,100.91,0.03,753595.88
3463,603725.SH,天安新材,塑料,1.0,-3.81,12.3,0.02,115587.1885
468,002006.SZ,精功科技,专用机械,0.0,-3.81,6.45,0.03,293578.2
1177,002719.SZ,麦趣尔,乳制品,0.0,-3.8,12.75,0.03,179584.8032
3548,603909.SH,合诚股份,建筑施工,0.0,-3.8,26.71,0.03,66775.0
941,002480.SZ,新筑股份,机械基件,0.0,-3.8,5.92,0.03,378179.0235
1493,300104.SZ,乐视网,互联网,1.0,-3.8,3.21,0.1,986505.3592
3481,603778.SH,乾景园林,建筑施工,0.0,-3.8,5.13,0.03,256500.0
1361,002918.SZ,蒙娜丽莎,其他建材,0.0,-3.79,19.78,0.02,157443.855
2146,600017.SH,日照港,港口,1.0,-3.79,3.43,0.07,1054949.2836
3117,601952.SH,苏垦农发,种植业,0.0,-3.79,7.45,0.02,304931.1626
742,002281.SZ,光迅科技,通信设备,2.0,-3.79,33.98,0.02,2135852.8333
316,000798.SZ,中水渔业,渔业,0.0,-3.79,6.68,0.03,213349.347
991,002531.SZ,天顺风能,电气设备,0.0,-3.79,5.74,0.05,1015396.5652
3003,601200.SH,上海环境,环境保护,0.0,-3.79,15.46,0.03,1039424.1836
2977,601107.SH,四川成渝,路桥,0.0,-3.78,3.85,0.02,832654.9
2593,600565.SH,迪马股份,全国地产,0.0,-3.78,3.62,0.03,857497.0148
2936,600987.SH,航民股份,纺织,0.0,-3.78,9.0,0.02,571779.0
2589,600560.SH,金自天正,电气设备,1.0,-3.78,10.69,0.07,239077.0395
2801,600793.SH,宜宾纸业,造纸,0.0,-3.78,16.47,0.02,173429.1
163,000582.SZ,北部湾港,港口,1.0,-3.77,8.38,0.05,220540.8126
1242,002789.SZ,建艺集团,装修装饰,0.0,-3.77,18.68,0.03,146726.1192
568,002106.SZ,莱宝高科,元器件,0.0,-3.77,8.63,0.03,607426.3489
2260,600153.SH,建发股份,商贸代理,0.0,-3.77,8.82,0.02,2500646.8675
2683,600665.SH,天地源,全国地产,0.0,-3.76,4.17,0.04,360339.0913
2770,600758.SH,红阳能源,煤炭开采,0.0,-3.76,4.17,0.03,327634.6086
31,000038.SZ,深大通,广告包装,0.0,-3.75,14.56,0.02,261827.6388
2310,600210.SH,紫江企业,广告包装,1.0,-3.75,4.54,0.07,688598.2157
2392,600306.SH,商业城,百货,0.0,-3.75,7.31,0.04,129683.5857
3552,603918.SH,金桥信息,软件服务,0.0,-3.75,15.02,0.04,265142.052
2515,600470.SH,六国化工,农药化肥,1.0,-3.75,4.66,0.1,243065.6
65,000156.SZ,华数传媒,影视音像,0.0,-3.75,10.92,0.03,1398082.508
432,000967.SZ,盈峰环境,环境保护,1.0,-3.75,7.02,0.07,805413.1476
1281,002831.SZ,裕同科技,广告包装,1.0,-3.75,50.35,0.03,601537.9905
1424,300034.SZ,钢研高纳,小金属,1.0,-3.75,12.73,0.04,535931.3935
1796,300410.SZ,正业科技,电器仪表,0.0,-3.75,23.79,0.04,444601.9867
86,000417.SZ,合肥百货,百货,0.0,-3.75,5.23,0.03,407431.3569
3113,601929.SH,吉视传媒,影视音像,0.0,-3.75,2.87,0.01,892830.6649
2928,600979.SH,广安爱众,水力发电,0.0,-3.75,4.95,0.02,355356.6123
2426,600346.SH,恒力股份,化纤,1.0,-3.75,15.0,0.02,1379038.713
1080,002620.SZ,瑞和股份,装修装饰,0.0,-3.74,7.05,0.03,214029.5753
293,000761.SZ,本钢板材,普钢,0.0,-3.74,3.89,0.02,1064304.0
3208,603113.SH,金能科技,化工原料,0.0,-3.74,13.66,0.04,453327.9383
3074,601717.SH,郑煤机,工程机械,0.0,-3.74,6.26,0.02,928436.5123
3476,603767.SH,中马传动,汽车配件,0.0,-3.73,7.91,0.04,74937.758
3011,601226.SH,华电重工,专用机械,0.0,-3.73,4.75,0.05,548625.0
2672,600652.SH,游久游戏,互联网,0.0,-3.73,4.92,0.08,409690.121
2104,300727.SZ,润禾材料,化工原料,1.0,-3.73,20.72,0.05,65959.53
687,002225.SZ,濮耐股份,其他建材,1.0,-3.73,5.29,0.01,374092.0609
90,000421.SZ,南京公用,供气供热,0.0,-3.73,5.24,0.03,300066.9934
769,002308.SZ,威创股份,电脑设备,1.0,-3.73,6.37,0.05,574436.4991
1574,300185.SZ,通裕重工,工程机械,0.0,-3.73,2.38,0.06,652460.2629
1914,300529.SZ,健帆生物,医疗保健,2.0,-3.72,52.18,0.1,559574.6152
1375,002933.SZ,新兴装备,航空,0.0,-3.72,53.1,0.04,155848.5
2970,601086.SH,国芳集团,百货,0.0,-3.72,6.32,0.03,104912.0
3105,601898.SH,中煤能源,煤炭开采,0.0,-3.72,5.24,0.02,4795648.2096
1859,300473.SZ,德尔股份,汽车配件,0.0,-3.71,37.98,0.03,384502.4443
3259,603226.SH,菲林格尔,家居用品,1.0,-3.71,19.02,0.04,55760.5916
1139,002679.SZ,福建金森,林业,1.0,-3.71,23.14,0.04,545539.384
131,000539.SZ,粤电力A,火力发电,0.0,-3.71,4.49,0.04,1146704.261
2047,300668.SZ,杰恩设计,装修装饰,0.0,-3.71,21.18,0.04,87061.449
3279,603297.SH,永新光学,电器仪表,0.0,-3.71,52.5,0.02,110250.0
457,000999.SZ,华润三九,中成药,0.0,-3.7,26.1,0.02,2553611.7539
439,000975.SZ,银泰资源,铅锌,1.0,-3.7,10.82,0.03,1329547.5611
3427,603663.SH,三祥新材,矿物制品,0.0,-3.7,19.76,0.01,96956.1944
755,002294.SZ,信立泰,化学制药,0.0,-3.7,25.33,0.03,2649558.528
1014,002554.SZ,惠博普,石油开采,0.0,-3.7,3.18,0.03,244699.4739
3099,601880.SH,大连港,港口,1.0,-3.7,2.41,0.07,1864332.62
3008,601218.SH,吉鑫科技,机械基件,0.0,-3.7,3.23,0.08,320338.48
2519,600478.SH,科力远,元器件,0.0,-3.7,5.31,0.04,780403.6271
369,000883.SZ,湖北能源,火力发电,0.0,-3.7,4.2,0.02,2731902.1426
3209,603116.SH,红蜻蜓,服饰,0.0,-3.7,8.7,0.02,501294.696
2847,600845.SH,宝信软件,软件服务,0.0,-3.7,34.52,0.04,2212144.5732
801,002340.SZ,格林美,小金属,0.0,-3.7,5.29,0.03,2001537.214
2939,600992.SH,贵绳股份,钢加工,0.0,-3.7,8.71,0.02,213473.39
2547,600510.SH,黑牡丹,全国地产,0.0,-3.7,6.61,0.03,692129.8115
716,002254.SZ,泰和新材,化纤,0.0,-3.69,11.56,0.01,705938.8007
1765,300379.SZ,东方通,软件服务,0.0,-3.69,26.15,0.04,502761.2938
3555,603922.SH,金鸿顺,汽车配件,0.0,-3.69,18.3,0.03,58560.0
3171,603041.SH,美思德,化工原料,0.0,-3.69,16.02,0.03,74533.05
2183,600067.SH,冠城大通,全国地产,1.0,-3.68,4.52,0.03,674434.0477
3449,603701.SH,德宏股份,汽车配件,0.0,-3.68,13.27,0.02,94397.472
1158,002698.SZ,博实股份,化工机械,0.0,-3.68,11.46,0.04,623917.5134
787,002326.SZ,永太科技,化工原料,1.0,-3.68,9.61,0.08,517450.2818
2394,600308.SH,华泰股份,造纸,0.0,-3.68,5.04,0.03,588450.9552
851,002390.SZ,信邦制药,中成药,0.0,-3.68,5.27,0.02,878629.478
3254,603218.SH,日月股份,工程机械,0.0,-3.67,21.54,0.06,214170.1737
713,002251.SZ,步步高,超市连锁,1.0,-3.67,9.44,0.04,758369.6046
459,001872.SZ,招商港口,港口,0.0,-3.67,17.51,0.03,813968.6343
1870,300484.SZ,蓝海华腾,电气设备,1.0,-3.66,13.42,0.11,125792.9068
2528,600488.SH,天药股份,化学制药,1.0,-3.66,4.58,0.03,443672.3233
1889,300503.SZ,昊志机电,机械基件,0.0,-3.66,10.72,0.04,109982.2784
1145,002685.SZ,华东重机,工程机械,1.0,-3.66,6.45,0.04,450762.0497
2648,600623.SH,华谊集团,汽车配件,0.0,-3.66,9.08,0.03,1701892.469
1529,300140.SZ,中环装备,电气设备,1.0,-3.66,10.56,0.1,260709.429
3220,603136.SH,天目湖,旅游景点,0.0,-3.65,35.9,0.01,71800.0
561,002099.SZ,海翔药业,化学制药,1.0,-3.65,6.15,0.08,978922.6541
3112,601928.SH,凤凰传媒,出版业,1.0,-3.65,8.63,0.08,2196248.7
317,000799.SZ,酒鬼酒,白酒,0.0,-3.65,19.81,0.02,643684.3094
868,002407.SZ,多氟多,化工原料,0.0,-3.65,15.38,0.09,835965.166
1655,300267.SZ,尔康制药,化学制药,0.0,-3.65,4.31,0.04,590003.6632
155,000567.SZ,海德股份,多元金融,1.0,-3.65,13.88,0.05,208698.3475
1861,300475.SZ,聚隆科技,专用机械,0.0,-3.65,10.22,0.05,131872.9401
3410,603628.SH,清源股份,电气设备,1.0,-3.65,9.06,0.08,80452.8
3090,601857.SH,中国石油,石油开采,0.0,-3.65,7.71,0.01,124841921.9977
2739,600726.SH,华电能源,火力发电,0.0,-3.65,2.68,0.06,411292.9405
2286,600183.SH,生益科技,元器件,1.0,-3.64,12.0,0.04,2540989.092
66,000157.SZ,中联重科,工程机械,0.0,-3.64,4.29,0.03,2699128.53
2782,600771.SH,广誉远,中成药,1.0,-3.64,29.8,0.05,900869.4066
2960,601018.SH,宁波港,港口,1.0,-3.64,4.25,0.11,5440000.0
216,000657.SZ,中钨高新,小金属,0.0,-3.64,6.71,0.03,304454.4961
1569,300180.SZ,华峰超纤,化纤,0.0,-3.64,14.35,0.01,981389.7024
635,002173.SZ,创新医疗,医疗保健,0.0,-3.64,8.64,0.04,320464.1388
3508,603829.SH,洛凯股份,电气设备,1.0,-3.64,11.94,0.09,86445.6
168,000589.SZ,黔轮胎A,汽车配件,0.0,-3.64,4.02,0.02,311713.7169
260,000713.SZ,丰乐种业,种植业,1.0,-3.64,6.12,0.09,182912.0924
3133,601999.SH,出版传媒,出版业,0.0,-3.63,6.52,0.04,359196.3844
2272,600167.SH,联美控股,供气供热,1.0,-3.63,12.9,0.08,1060113.4705
515,002053.SZ,云南能投,食品,1.0,-3.63,8.56,0.08,318177.0883
1453,300064.SZ,豫金刚石,矿物制品,0.0,-3.62,5.46,0.05,330687.6655
3038,601500.SH,通用股份,汽车配件,0.0,-3.62,7.54,0.02,131888.9901
289,000757.SZ,浩物股份,汽车配件,0.0,-3.62,5.68,0.03,256519.9328
405,000928.SZ,中钢国际,建筑施工,0.0,-3.61,5.17,0.04,384212.8225
2867,600867.SH,通化东宝,生物制药,1.0,-3.61,14.67,0.03,2866139.0328
135,000544.SZ,中原环保,环境保护,1.0,-3.61,6.37,0.07,332291.2309
2609,600582.SH,天地科技,工程机械,0.0,-3.61,4.08,0.04,1688544.2679
2023,300643.SZ,万通智控,汽车配件,1.0,-3.61,10.35,0.06,74553.0351
2237,600125.SH,铁龙物流,铁路,1.0,-3.61,8.18,0.04,1067916.8929
1194,002737.SZ,葵花药业,中成药,0.0,-3.61,16.56,0.03,855785.6034
529,002067.SZ,景兴纸业,造纸,0.0,-3.61,4.09,0.04,398734.509
3271,603268.SH,松发股份,陶瓷,0.0,-3.61,20.13,0.05,249951.7944
46,000061.SZ,农产品,农业综合,0.0,-3.61,5.96,0.03,1010223.0241
2544,600507.SH,方大特钢,特种钢,1.0,-3.6,14.07,0.02,1865812.8299
1613,300225.SZ,金力泰,染料涂料,0.0,-3.59,6.0,0.03,281164.0086
930,002469.SZ,三维工程,建筑施工,1.0,-3.59,4.75,0.07,220126.0324
2931,600982.SH,宁波热电,供气供热,1.0,-3.59,3.86,0.04,288314.98
2457,600382.SH,广东明珠,商贸代理,0.0,-3.59,9.22,0.02,315090.3652
1049,002589.SZ,瑞康医药,医药商业,0.0,-3.59,8.05,0.07,873152.3465
2534,600496.SH,精工钢构,钢加工,0.0,-3.59,3.28,0.04,495426.0256
1399,300009.SZ,安科生物,生物制药,1.0,-3.59,15.66,0.04,1067550.4497
2896,600897.SH,厦门空港,机场,0.0,-3.59,23.09,0.01,687643.29
856,002395.SZ,双象股份,塑料,1.0,-3.58,14.85,0.04,265526.91
2536,600498.SH,烽火通信,通信设备,1.0,-3.58,33.52,0.03,3695159.6324
1733,300345.SZ,红宇新材,钢加工,0.0,-3.58,5.56,0.09,204962.3644
3312,603348.SH,文灿股份,汽车配件,0.0,-3.57,24.41,0.04,134255.0
3184,603069.SH,海汽集团,公路,0.0,-3.57,7.75,0.05,134695.0
301,000779.SZ,三毛派神,纺织,0.0,-3.57,9.88,0.03,184203.7278
1191,002734.SZ,利民股份,农药化肥,1.0,-3.57,13.15,0.06,269243.2913
3551,603917.SH,合力科技,汽车配件,0.0,-3.56,12.98,0.04,104174.7698
1446,300056.SZ,三维丝,环境保护,1.0,-3.56,6.4,0.06,138148.1664
1881,300495.SZ,美尚生态,环境保护,0.0,-3.56,13.9,0.01,430256.5051
2921,600970.SH,中材国际,建筑施工,0.0,-3.56,6.86,0.01,1191619.3294
953,002492.SZ,恒基达鑫,仓储物流,0.0,-3.55,6.35,0.03,252813.6562
2727,600714.SH,金瑞矿业,煤炭开采,1.0,-3.55,7.29,0.05,210080.503
3068,601677.SH,明泰铝业,铝,0.0,-3.55,10.69,0.02,614270.2926
3031,601368.SH,绿城水务,水务,0.0,-3.55,6.61,0.03,486371.0036
1075,002615.SZ,哈尔斯,家居用品,1.0,-3.55,6.44,0.06,147984.7941
2730,600717.SH,天津港,港口,1.0,-3.55,8.61,0.04,1441976.2123
68,000159.SZ,国际实业,石油贸易,0.0,-3.54,5.28,0.04,253802.2043
1175,002717.SZ,岭南股份,环境保护,1.0,-3.54,8.86,0.04,604783.1074
300,000778.SZ,新兴铸管,钢加工,0.0,-3.54,4.96,0.02,1944840.5629
387,000906.SZ,浙商中拓,批发业,0.0,-3.54,5.78,0.01,381877.7016
2524,600483.SH,福能股份,火力发电,1.0,-3.54,9.51,0.05,1475786.1209
2067,300688.SZ,创业黑马,综合类,0.0,-3.54,47.22,0.03,172535.5761
362,000875.SZ,吉电股份,火力发电,1.0,-3.53,3.08,0.05,601927.2508
382,000900.SZ,现代投资,路桥,0.0,-3.53,4.97,0.02,753807.4186
3573,603970.SH,中农立华,其他商业,0.0,-3.53,16.9,0.03,134524.1352
2408,600323.SH,瀚蓝环境,水务,0.0,-3.53,15.99,0.02,1225256.1648
3553,603919.SH,金徽酒,白酒,1.0,-3.53,13.13,0.04,477932.0
813,002352.SZ,顺丰控股,仓储物流,1.0,-3.53,36.1,0.03,4085251.4207
1847,300461.SZ,田中精机,专用机械,1.0,-3.52,24.7,0.01,229769.28
3544,603901.SH,永创智能,专用机械,1.0,-3.52,8.17,0.04,150328.0
2670,600650.SH,锦江投资,公共交通,0.0,-3.52,11.87,0.07,463594.809
2738,600725.SH,ST云维,焦炭加工,0.0,-3.52,2.78,0.02,342626.66
2060,300681.SZ,英搏尔,元器件,1.0,-3.52,36.56,0.03,69098.4
49,000065.SZ,北方国际,建筑施工,1.0,-3.52,9.7,0.02,610075.2988
114,000519.SZ,中兵红箭,矿物制品,0.0,-3.52,8.12,0.04,596962.0691
2644,600619.SH,海立股份,机械基件,0.0,-3.51,9.58,0.05,557691.123
864,002403.SZ,爱仕达,家用电器,0.0,-3.51,9.52,0.04,278964.917
2206,600091.SH,ST明科,化工原料,0.0,-3.51,4.17,0.01,182401.0225
1132,002672.SZ,东江环保,环境保护,1.0,-3.51,12.51,0.05,821283.6417
1927,300542.SZ,新晨科技,软件服务,1.0,-3.51,17.6,0.04,99176.1232
134,000543.SZ,皖能电力,火力发电,1.0,-3.5,5.7,0.05,1020525.7075
2144,600015.SH,华夏银行,银行,0.0,-3.5,8.29,0.01,10630007.2353
1565,300176.SZ,派生科技,汽车配件,1.0,-3.5,48.89,0.1,1825448.8505
1963,300581.SZ,晨曦航空,航空,1.0,-3.5,15.95,0.07,95157.7
2402,600317.SH,营口港,港口,1.0,-3.5,2.89,0.08,1870692.0879
2094,300717.SZ,华信新材,塑料,0.0,-3.5,16.55,0.04,70330.88
2860,600860.SH,京城股份,专用机械,1.0,-3.5,5.78,0.06,186116.0
2163,600037.SH,歌华有线,影视音像,0.0,-3.49,11.56,0.04,1608895.2339
2884,600885.SH,宏发股份,电气设备,1.0,-3.49,26.86,0.06,2000429.5287
1057,002597.SZ,金禾实业,化工原料,0.0,-3.49,17.35,0.02,961277.2792
3348,603488.SH,展鹏科技,电气设备,1.0,-3.49,9.42,0.1,90892.6097
1511,300122.SZ,智飞生物,生物制药,1.0,-3.49,46.78,0.06,4065972.699
1195,002738.SZ,中矿资源,建筑施工,1.0,-3.49,17.2,0.05,309847.895
2809,600802.SH,福建水泥,水泥,0.0,-3.49,8.42,0.02,321537.6268
3301,603329.SH,上海雅仕,仓储物流,1.0,-3.49,18.48,0.08,119528.64
1146,002686.SZ,亿利达,专用机械,1.0,-3.48,7.39,0.04,257290.4846
230,000676.SZ,智度股份,互联网,1.0,-3.48,11.28,0.03,356808.7558
2791,600781.SH,辅仁药业,中成药,0.0,-3.48,14.16,0.04,529956.7224
2278,600173.SH,卧龙地产,全国地产,1.0,-3.48,4.84,0.05,338310.3101
904,002443.SZ,金洲管道,钢加工,0.0,-3.48,7.05,0.02,357771.278
2736,600723.SH,首商股份,百货,0.0,-3.48,6.99,0.02,459990.6182
1811,300425.SZ,环能科技,环境保护,1.0,-3.48,5.91,0.08,372970.8089
3084,601801.SH,皖新传媒,出版业,0.0,-3.47,7.89,0.03,1569482.5375
2980,601113.SH,华鼎股份,化纤,0.0,-3.47,8.28,0.06,689765.4
2819,600814.SH,杭州解百,百货,0.0,-3.47,5.95,0.03,425440.921
3408,603619.SH,中曼石油,石油开采,1.0,-3.47,17.96,0.06,257405.6187
2416,600332.SH,白云山,中成药,1.0,-3.47,37.11,0.02,3975146.1968
1601,300213.SZ,佳讯飞鸿,通信设备,1.0,-3.46,9.09,0.04,350706.8513
2861,600861.SH,北京城乡,百货,0.0,-3.46,7.66,0.03,242672.5909
2542,600505.SH,西昌电力,水力发电,1.0,-3.46,7.25,0.1,264311.4375
1284,002835.SZ,同为股份,元器件,0.0,-3.46,8.78,0.03,74170.9517
3272,603269.SH,海鸥股份,机械基件,0.0,-3.46,16.23,0.04,60284.7932
2783,600773.SH,西藏城投,区域地产,0.0,-3.45,7.47,0.05,557340.2064
645,002183.SZ,怡亚通,仓储物流,0.0,-3.45,5.99,0.04,1270110.125
1209,002753.SZ,永东股份,化工原料,0.0,-3.45,10.52,0.03,210861.4398
774,002313.SZ,日海智能,通信设备,1.0,-3.45,27.55,0.04,859560.0
3378,603577.SH,汇金通,钢加工,1.0,-3.45,11.69,0.09,90615.5388
3580,603986.SH,兆易创新,半导体,2.0,-3.45,108.11,0.01,2242170.9022
981,002520.SZ,日发精机,机床制造,0.0,-3.44,8.29,0.03,195608.1043
2058,300679.SZ,电连技术,元器件,0.0,-3.44,36.84,0.06,372154.3533
3488,603798.SH,康普顿,石油加工,0.0,-3.44,11.42,0.04,97526.8
2227,600114.SH,东睦股份,机械基件,0.0,-3.44,7.76,0.04,492293.2523
1208,002752.SZ,昇兴股份,广告包装,0.0,-3.44,7.68,0.03,130743.9475
2492,600429.SH,三元股份,乳制品,0.0,-3.44,5.69,0.02,503565.0
152,000564.SZ,供销大集,百货,0.0,-3.43,3.74,0.03,706387.9611
1370,002928.SZ,华夏航空,空运,1.0,-3.43,20.58,0.02,280145.6204
2369,600279.SH,重庆港九,港口,0.0,-3.43,4.6,0.04,318760.9431
1779,300393.SZ,中来股份,塑料,1.0,-3.42,24.31,0.05,293124.3036
3363,603527.SH,众源新材,铜,1.0,-3.42,12.83,0.06,137956.8228
2152,600023.SH,浙能电力,火力发电,0.0,-3.42,4.85,0.02,6596334.6442
2226,600113.SH,浙江东日,区域地产,0.0,-3.42,9.73,0.03,309997.8
644,002182.SZ,云海金属,小金属,1.0,-3.42,8.05,0.03,363009.3637
1736,300348.SZ,长亮科技,软件服务,0.0,-3.41,27.56,0.03,608683.5318
624,002162.SZ,悦心健康,医疗保健,0.0,-3.41,3.73,0.03,318177.2045
2678,600660.SH,福耀玻璃,汽车配件,0.0,-3.41,24.16,0.01,4839214.9781
544,002082.SZ,万邦德,铝,0.0,-3.41,9.21,0.03,219198.0
2677,600658.SH,电子城,园区开发,1.0,-3.41,6.37,0.1,712538.6737
722,002261.SZ,拓维信息,互联网,0.0,-3.4,6.13,0.02,557454.6264
1161,002701.SZ,奥瑞金,广告包装,0.0,-3.4,5.52,0.05,1299050.6054
1204,002748.SZ,世龙实业,化工原料,0.0,-3.4,8.38,0.02,201120.0
2255,600148.SH,长春一东,汽车配件,1.0,-3.4,18.99,0.06,268739.7386
522,002060.SZ,粤水电,建筑施工,0.0,-3.39,3.48,0.04,418199.2059
723,002262.SZ,恩华药业,化学制药,1.0,-3.39,12.49,0.09,1104334.63
2660,600639.SH,浦东金桥,园区开发,1.0,-3.39,14.38,0.05,1222640.3789
2838,600834.SH,申通地铁,公共交通,0.0,-3.39,7.8,0.03,372357.8859
2108,300732.SZ,设研院,建筑施工,0.0,-3.39,37.05,0.03,312429.1119
1510,300121.SZ,阳谷华泰,化工原料,0.0,-3.39,10.45,0.04,373090.8073
1319,002872.SZ,天圣制药,化学制药,0.0,-3.39,10.46,0.04,224930.0283
977,002516.SZ,旷达科技,纺织,0.0,-3.39,3.52,0.05,331838.5949
1122,002662.SZ,京威股份,汽车配件,1.0,-3.39,5.17,0.09,754288.0587
1270,002820.SZ,桂发祥,食品,1.0,-3.39,14.1,0.06,170238.9839
1105,002645.SZ,华宏科技,专用机械,0.0,-3.39,8.99,0.03,273552.8146
1304,002857.SZ,三晖电气,电器仪表,1.0,-3.39,13.86,0.08,68576.867
3490,603800.SH,道森股份,专用机械,0.0,-3.39,13.39,0.05,278512.0
2575,600543.SH,莫高股份,红黄药酒,0.0,-3.39,6.93,0.03,222536.16
1168,002709.SZ,天赐材料,化工原料,1.0,-3.39,33.36,0.07,1129982.0831
739,002278.SZ,神开股份,化工机械,1.0,-3.38,7.7,0.03,264861.52
408,000931.SZ,中关村,生物制药,0.0,-3.38,8.41,0.04,590458.1517
1496,300107.SZ,建新股份,化工原料,1.0,-3.38,12.36,0.07,409905.7249
2491,600428.SH,中远海特,水运,0.0,-3.38,4.11,0.05,882273.4669
418,000950.SZ,重药控股,农药化肥,0.0,-3.38,5.85,0.04,415940.4668
1094,002634.SZ,棒杰股份,服饰,1.0,-3.38,5.32,0.04,143738.7807
2966,601058.SH,赛轮轮胎,汽车配件,0.0,-3.38,2.91,0.04,628314.7362
2068,300689.SZ,澄天伟业,元器件,0.0,-3.37,36.96,0.03,70371.84
496,002034.SZ,旺能环境,环境保护,1.0,-3.37,17.49,0.08,381353.9609
2225,600112.SH,天成控股,电气设备,1.0,-3.37,5.13,0.1,261222.086
2703,600688.SH,上海石化,石油加工,0.0,-3.37,5.47,0.01,4008860.9845
2386,600299.SH,安迪苏,化学制药,1.0,-3.37,12.4,0.09,3325557.5785
1290,002841.SZ,视源股份,元器件,1.0,-3.36,77.0,0.05,512643.824
761,002300.SZ,太阳电缆,电气设备,1.0,-3.36,7.34,0.09,398311.1981
2624,600598.SH,北大荒,种植业,1.0,-3.36,9.43,0.04,1676352.1542
584,002122.SZ,*ST天马,机械基件,0.0,-3.36,2.39,0.08,283035.9054
3097,601877.SH,正泰电器,电气设备,1.0,-3.35,26.03,0.04,4521889.6917
3546,603906.SH,龙蟠科技,化工原料,1.0,-3.35,10.04,0.05,93698.7418
3076,601727.SH,上海电气,电气设备,1.0,-3.35,6.19,0.1,6183936.6579
2337,600239.SH,云南城投,区域地产,0.0,-3.34,3.82,0.01,613372.3992
1292,002843.SZ,泰嘉股份,钢加工,0.0,-3.34,14.4,0.03,120960.0
2042,300663.SZ,科蓝软件,软件服务,1.0,-3.34,22.6,0.09,278284.8559
3459,603717.SH,天域生态,环境保护,0.0,-3.34,10.35,0.04,126352.2204
3386,603588.SH,高能环境,环境保护,1.0,-3.34,10.53,0.05,689059.0294
3419,603650.SH,彤程新材,化工原料,0.0,-3.34,23.49,0.01,138121.2
1213,002758.SZ,华通医药,医药商业,1.0,-3.33,10.05,0.05,180137.7517
1579,300191.SZ,潜能恒信,石油开采,1.0,-3.33,17.84,0.07,369322.342
2545,600508.SH,上海能源,煤炭开采,1.0,-3.33,10.89,0.02,787039.902
3513,603848.SH,好太太,家居用品,0.0,-3.33,17.66,0.01,125571.43
3540,603897.SH,长城科技,电气设备,0.0,-3.33,26.45,0.05,117967.0
237,000683.SZ,远兴能源,化工原料,1.0,-3.33,3.0,0.06,857773.1559
3326,603377.SH,东方时尚,汽车服务,0.0,-3.33,14.88,0.04,874944.0
847,002386.SZ,天原集团,化工原料,0.0,-3.32,6.53,0.04,438606.9133
2842,600838.SH,上海九百,百货,0.0,-3.32,7.47,0.06,299458.8398
3578,603980.SH,吉华集团,染料涂料,0.0,-3.32,14.14,0.03,347325.1864
2798,600790.SH,轻纺城,商品城,0.0,-3.32,4.13,0.02,605371.6533
2089,300711.SZ,广哈通信,通信设备,0.0,-3.32,20.51,0.04,92719.557
2194,600078.SH,澄星股份,化工原料,1.0,-3.32,4.26,0.08,282256.0388
3311,603345.SH,安井食品,食品,0.0,-3.32,34.97,0.03,429604.3518
1912,300527.SZ,中国应急,专用机械,1.0,-3.31,8.83,0.08,227886.2506
2728,600715.SH,文投控股,影视音像,0.0,-3.31,5.4,0.06,693467.784
701,002239.SZ,奥特佳,汽车配件,0.0,-3.31,2.99,0.04,904697.5029
601,002139.SZ,拓邦股份,元器件,1.0,-3.31,6.1,0.06,478334.6317
1818,300432.SZ,富临精工,汽车配件,0.0,-3.3,7.17,0.03,275338.6023
1362,002919.SZ,名臣健康,日用化工,0.0,-3.3,23.15,0.03,65253.669
420,000952.SZ,广济药业,化学制药,1.0,-3.3,11.45,0.05,288191.0532
2371,600281.SH,太化股份,化工原料,1.0,-3.29,4.24,0.06,218106.4586
1592,300204.SZ,舒泰神,生物制药,0.0,-3.29,13.06,0.02,609510.614
1402,300012.SZ,华测检测,电器仪表,1.0,-3.29,8.5,0.05,1278965.8034
2789,600779.SH,水井坊,白酒,0.0,-3.29,41.07,0.01,2006457.1817
837,002376.SZ,新北洋,电脑设备,1.0,-3.29,18.42,0.03,1059518.0905
2249,600138.SH,中青旅,旅游服务,0.0,-3.29,16.11,0.03,1166106.24
2021,300641.SZ,正丹股份,化工原料,0.0,-3.28,6.04,0.05,134921.52
310,000791.SZ,甘肃电投,水力发电,1.0,-3.28,6.28,0.1,609844.4886
2463,600389.SH,江山股份,农药化肥,0.0,-3.28,18.21,0.02,540837.0
2832,600827.SH,百联股份,超市连锁,1.0,-3.28,10.49,0.07,1618373.6552
