code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
002757,南兴装备,4.997,-1.707,1.547,0.017,34.352,★,
600844,丹化科技,2.49,-1.705,0.413,0.012,5.767,★,
601377,兴业证券,1.577,-1.699,0.197,0.01,6.432,★,
600711,盛屯矿业,2.917,-1.672,3.587,0.026,9.57,★,
601567,三星医疗,0.118,-1.661,0.117,0.003,8.79,★,
002768,国恩股份,0.287,-1.658,0.64,0.011,25.252,,
000788,北大医药,10.194,-1.658,3.37,0.049,7.712,,
002644,佛慈制药,1.889,-1.655,0.51,0.014,10.708,,
600083,博信股份,1.997,-1.645,0.317,0.012,20.56,,
300231,银信科技,2.64,-1.639,7.077,0.015,10.712,,
002737,葵花药业,14.724,-1.604,1.977,0.044,22.002,★,
600575,皖江物流,1.352,-1.6,0.35,0.005,3.733,★,
002701,奥瑞金,0.891,-1.575,0.41,0.013,5.58,,
000027,深圳能源,0.71,-1.575,0.11,0.006,5.64,★,
600811,东方集团,0.446,-1.568,0.23,0.003,4.422,★,
002688,金河生物,0.471,-1.566,0.27,0.008,6.385,★,
600493,凤竹纺织,1.416,-1.553,0.397,0.004,7.105,★,
002399,海普瑞,3.62,-1.55,0.2,0.011,17.485,,
002691,冀凯股份,28.548,-1.514,3.037,0.072,27.312,,
600352,浙江龙盛,2.441,-1.503,0.9,0.01,10.978,★,
002071,长城影视,0.34,-1.491,1.033,0.002,8.64,★,
300021,大禹节水,3.494,-1.484,1.24,0.015,6.655,,
002882,金龙羽,3.267,-1.448,2.65,0.015,12.745,★,
002818,富森美,7.061,-1.431,1.637,0.019,27.46,,
600389,江山股份,8.145,-1.425,0.947,0.028,19.155,★,
300732,设研院,2.144,-1.407,5.26,0.016,79.54,,
002318,久立特材,9.403,-1.406,3.45,0.037,7.015,★,
600036,招商银行,4.184,-1.404,0.187,0.012,28.965,,
002923,润都股份,6.151,-1.383,12.98,0.031,42.938,,
002314,南山控股,0.355,-1.377,0.467,0.012,5.78,★,
300668,杰恩设计,6.277,-1.367,7.293,0.018,82.788,★,
002278,神开股份,0.507,-1.35,0.77,0.015,12.035,,
600805,悦达投资,0.197,-1.332,0.177,0.01,5.345,★,
600141,兴发集团,6.083,-1.309,2.41,0.026,15.23,★,
002529,海源机械,0.241,-1.299,2.503,0.008,16.922,★,
002042,华孚时尚,3.622,-1.284,0.493,0.014,11.878,,
600774,汉商集团,0.046,-1.277,0.093,0.005,16.02,★,
002499,科林环保,0.288,-1.277,0.527,0.002,17.822,★,
600228,*ST昌九,2.846,-1.265,0.437,0.011,10.675,,
300354,东华测试,3.375,-1.263,2.99,0.022,11.43,★,
002287,奇正藏药,7.232,-1.248,0.41,0.025,32.408,,
300563,神宇股份,11.379,-1.239,16.37,0.061,29.275,,
002863,今飞凯达,12.064,-1.239,20.387,0.189,16.255,,
300018,中元股份,3.58,-1.231,2.53,0.019,6.66,★,
300622,博士眼镜,2.653,-1.221,2.337,0.025,22.735,,
600538,国发股份,0.828,-1.219,0.657,0.014,5.858,★,
600785,新华百货,4.411,-1.211,0.173,0.018,21.155,,
600279,重庆港九,1.704,-1.198,1.527,0.02,6.132,,
000157,中联重科,1.45,-1.195,0.29,0.005,4.18,★,
601169,北京银行,1.187,-1.182,0.113,0.006,6.785,★,
002774,快意电梯,0.463,-1.178,2.917,0.014,8.702,,
601958,金钼股份,0.001,-1.176,0.17,0.009,6.715,★,
000726,鲁 泰Ａ,1.758,-1.172,0.35,0.007,10.422,★,
000552,靖远煤电,2.088,-1.167,0.527,0.014,3.44,,
000413,东旭光电,3.032,-1.164,1.483,0.014,7.92,,
300200,高盟新材,10.455,-1.159,3.05,0.051,9.248,,
601555,东吴证券,1.765,-1.148,0.32,0.011,8.038,★,
300214,日科化学,2.48,-1.133,1.357,0.009,5.382,★,
002328,新朋股份,1.76,-1.118,0.783,0.007,6.36,★,
300585,奥联电子,10.308,-1.11,10.1,0.048,16.555,,
600835,上海机电,0.488,-1.108,0.377,0.016,20.902,,
002073,软控股份,2.924,-1.102,1.123,0.016,7.41,★,
300039,上海凯宝,0.629,-1.088,0.9,0.008,6.355,★,
600500,中化国际,0.138,-1.087,0.2,0.011,7.252,★,
600837,海通证券,2.703,-1.072,0.307,0.011,11.37,★,
000797,中国武夷,3.479,-1.042,0.433,0.019,9.082,,
601188,龙江交通,3.088,-1.031,0.363,0.011,4.015,★,
300108,吉药控股,3.952,-1.001,0.41,0.014,8.318,,
601390,中国中铁,1.373,-0.951,0.067,0.006,7.387,★,
002298,中电鑫龙,2.763,-0.95,1.707,0.018,8.615,★,
000889,茂业通信,2.979,-0.938,0.347,0.012,14.128,★,
600801,华新水泥,1.215,-0.928,1.507,0.016,14.342,,
000158,常山北明,5.887,-0.916,2.283,0.026,8.045,★,
002820,桂发祥,0.694,-0.915,1.12,0.175,21.248,,
601101,昊华能源,0.458,-0.9,0.527,0.013,6.708,,
300528,幸福蓝海,4.147,-0.889,1.553,0.012,11.742,★,
002771,真视通,5.645,-0.846,12.31,0.047,19.322,,
000876,新 希 望,0.277,-0.815,0.293,0.002,7.198,★,
601088,中国神华,2.436,-0.782,0.123,0.01,20.895,★,
601799,星宇股份,1.953,-0.78,0.087,0.019,51.368,★,
002621,三垒股份,2.021,-0.778,0.43,0.026,14.102,★,
300247,乐金健康,3.864,-0.772,1.657,0.016,5.338,★,
601009,南京银行,7.504,-0.754,0.62,0.019,8.247,,
600900,长江电力,0.238,-0.743,0.107,0.005,16.073,★,
000656,金科股份,0.001,-0.724,0.343,0.014,5.48,,
002369,卓翼科技,11.653,-0.721,7.247,0.042,9.042,,
300624,万兴科技,1.312,-0.715,41.203,0.043,117.812,,
002637,赞宇科技,2.659,-0.704,0.853,0.012,8.778,★,
600674,川投能源,1.259,-0.697,0.147,0.005,8.848,★,
300412,迦南科技,0.298,-0.691,2.947,0.036,10.41,,
601328,交通银行,1.477,-0.685,0.15,0.004,6.152,★,
300515,三德科技,10.314,-0.68,3.96,0.033,11.172,,
300729,乐歌股份,9.219,-0.679,12.45,0.04,28.985,,
002550,千红制药,7.889,-0.668,1.863,0.034,6.182,,
601788,光大证券,5.359,-0.663,0.207,0.016,12.475,★,
300506,名家汇,4.736,-0.656,1.487,0.009,20.582,★,
002488,金固股份,4.694,-0.64,2.737,0.035,14.515,,
600320,振华重工,1.612,-0.611,0.183,0.007,5.035,★,
000587,金洲慈航,0.01,-0.571,0.8,0.007,6.992,★,
300401,花园生物,6.527,-0.542,2.797,0.026,49.178,,
601939,建设银行,1.498,-0.541,1.243,0.007,7.482,★,
600285,羚锐制药,1.986,-0.529,1.147,0.016,9.652,,
300510,金冠电气,1.934,-0.528,1.09,0.009,26.96,★,
002335,科华恒盛,2.902,-0.512,0.767,0.015,26.697,,
300232,洲明科技,5.841,-0.508,1.48,0.027,16.17,,
600057,象屿股份,5.174,-0.507,0.323,0.02,8.233,,
300144,宋城演艺,3.596,-0.507,0.85,0.013,20.092,,
601111,中国国航,7.946,-0.475,0.747,0.03,11.48,,
000790,泰合健康,2.503,-0.472,2.97,0.02,6.192,★,
600875,东方电气,1.264,-0.469,0.413,0.01,8.92,★,
600533,栖霞建设,9.544,-0.464,1.503,0.02,4.528,,
600690,青岛海尔,0.582,-0.452,0.627,0.014,17.528,,
300692,中环环保,6.73,-0.435,12.89,0.032,36.642,★,
300081,恒信东方,3.66,-0.43,1.263,0.025,11.898,,
600237,铜峰电子,6.678,-0.426,5.693,0.023,4.86,,
002868,绿康生化,0.377,-0.403,6.053,0.027,21.928,,
300561,汇金科技,10.521,-0.397,11.393,0.036,42.725,★,
000983,西山煤电,2.641,-0.381,0.503,0.007,7.778,★,
002582,好想你,3.639,-0.365,2.557,0.026,13.107,,
002341,新纶科技,0.961,-0.352,1.227,0.018,12.64,★,
601398,工商银行,1.347,-0.335,0.08,0.006,6.005,★,
600654,*ST中安,2.614,-0.331,2.247,0.008,3.173,,
601186,中国铁建,3.22,-0.318,0.12,0.01,9.872,★,
600708,光明地产,7.467,-0.31,3.087,0.036,6.958,★,
002841,视源股份,3.128,-0.308,1.917,0.038,86.898,,
002657,中科金财,3.781,-0.294,3.31,0.028,20.545,★,
002817,黄山胶囊,2.069,-0.287,1.627,0.014,26.6,★,
300520,科大国创,9.498,-0.281,19.813,0.081,25.492,★,
002192,融捷股份,11.074,-0.28,3.653,0.014,28.508,,
000563,陕国投Ａ,2.575,-0.278,0.433,0.008,3.963,★,
002749,国光股份,3.264,-0.249,0.88,0.01,69.61,★,
002422,科伦药业,11.321,-0.245,2.327,0.036,31.64,,
000521,美菱电器,0.482,-0.235,0.447,0.011,4.217,★,
000880,潍柴重机,0.975,-0.213,0.65,0.012,9.268,★,
002762,金发拉比,2.965,-0.21,1.533,0.014,14.95,★,
000785,武汉中商,0.739,-0.195,0.75,0.014,9.683,,
600026,中远海能,1.902,-0.193,0.207,0.011,5.342,★,
002401,中远海科,8.776,-0.184,3.627,0.018,12.132,★,
300138,晨光生物,0.815,-0.183,0.547,0.007,11.175,★,
000416,民生控股,1.057,-0.177,0.72,0.015,5.85,,
300168,万达信息,7.089,-0.159,2.933,0.031,18.995,★,
600395,盘江股份,2.174,-0.152,0.353,0.006,6.118,★,
002120,韵达股份,2.633,-0.149,0.557,0.013,49.148,,
600327,大东方,2.2,-0.13,0.383,0.01,6.882,★,
300531,优博讯,5.266,-0.122,4.273,0.024,16.45,★,
002674,兴业科技,0.593,-0.1,0.183,0.012,10.155,★,
601198,东兴证券,0.291,-0.092,0.217,0.013,13.697,★,
000732,泰禾集团,1.579,-0.058,1.4,0.031,26.762,,
600748,上实发展,0.87,-0.02,0.197,0.012,5.92,★,
002402,和而泰,6.95,-0.008,3.987,0.027,10.008,,
601229,上海银行,2.93,-0.003,0.39,0.005,15.06,★,
