,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
2758,600748.SH,上实发展,全国地产,1.0,0.659,0.659,0.0,1127027.927
398,000920.SZ,南方汇通,环境保护,1.0,0.663,0.663,0.0,256088.9448
2104,300730.SZ,科创信息,软件服务,1.0,0.667,0.667,0.221,137479.9392
2698,600686.SH,金龙汽车,汽车整车,1.0,0.677,0.677,1.882,459907.7913
2529,600493.SH,凤竹纺织,纺织,1.0,0.677,0.677,4.202,168640.0
510,002048.SZ,宁波华翔,汽车配件,1.0,0.696,0.696,0.086,631616.454
3555,603933.SH,睿能科技,纺织机械,1.0,0.696,0.696,1.275,68497.828
1520,300133.SZ,华策影视,影视音像,1.0,0.701,0.701,0.0,992534.2574
2213,600103.SH,青山纸业,造纸,1.0,0.704,0.704,0.0,303686.6976
253,000705.SZ,浙江震元,医药商业,1.0,0.76,0.76,0.0,186955.1527
1826,300442.SZ,普丽盛,轻工机械,1.0,0.763,0.763,1.438,96681.8375
2023,300645.SZ,正元智慧,软件服务,1.0,0.766,0.766,0.063,143569.7719
1990,300611.SZ,美力科技,机械基件,1.0,0.776,0.776,0.0,66718.4184
1363,002920.SZ,德赛西威,汽车配件,1.0,0.787,0.787,0.694,283736.0
876,002415.SZ,海康威视,电器仪表,1.0,0.801,0.801,0.088,27453995.2796
3012,601238.SH,广汽集团,汽车整车,1.0,0.804,0.804,2.66,7041054.513
2480,600418.SH,江淮汽车,汽车整车,1.0,0.815,0.815,0.606,942869.4343
931,002470.SZ,金正大,农药化肥,1.0,0.822,0.822,0.272,2011624.1795
2156,600031.SH,三一重工,工程机械,1.0,0.832,0.832,0.619,7570369.9822
2584,600558.SH,大西洋,钢加工,1.0,0.838,0.838,9.972,356349.1179
166,000586.SZ,汇源通信,通信设备,1.0,0.852,0.852,10.047,226711.68
1182,002725.SZ,跃岭股份,汽车配件,3.0,0.358,0.882,9.18,176398.2752
298,000776.SZ,广发证券,证券,1.0,0.883,0.883,0.0,8790147.824
2997,601198.SH,东兴证券,证券,1.0,0.962,0.961,1.299,3226813.9687
3106,601918.SH,新集能源,煤炭开采,1.0,0.971,0.971,1.603,821201.7506
2305,600208.SH,新湖中宝,全国地产,3.0,0.327,0.971,0.32,2691227.8113
558,002096.SZ,南岭民爆,化工原料,1.0,1.029,1.029,1.868,222511.2
562,002100.SZ,天康生物,饲料,1.0,1.056,1.056,3.284,666676.2662
443,000980.SZ,众泰汽车,汽车配件,1.0,1.08,1.08,0.214,584348.0704
2820,600818.SH,中路股份,文教休闲,1.0,1.109,1.109,0.731,262229.6168
1446,300058.SZ,蓝色光标,广告包装,1.0,1.144,1.144,0.679,739767.3641
1973,300593.SZ,新雷能,电气设备,1.0,1.172,1.172,2.132,147470.3321
239,000686.SZ,东北证券,证券,1.0,1.181,1.181,0.0,1804489.1975
3508,603843.SH,正平股份,建筑施工,1.0,1.192,1.192,0.262,147712.6311
3168,603042.SH,华脉科技,通信设备,1.0,1.194,1.194,0.737,138005.0294
3066,601688.SH,华泰证券,证券,1.0,1.205,1.205,0.993,11077976.5492
1191,002734.SZ,利民股份,农药化肥,1.0,1.412,1.412,1.486,223789.2908
3231,603178.SH,圣龙股份,汽车配件,1.0,1.433,1.433,0.706,50861.074
3223,603160.SH,汇顶科技,元器件,1.0,1.492,1.493,0.423,1976899.8965
481,002019.SZ,亿帆医药,化学制药,1.0,1.536,1.536,1.323,871797.5112
24,000030.SZ,富奥股份,汽车配件,1.0,1.542,1.542,0.0,807009.1364
1523,300136.SZ,信维通信,通信设备,1.0,1.732,1.732,0.542,2104511.6225
2002,300624.SZ,万兴科技,软件服务,1.0,1.754,1.754,10.004,269431.5045
1405,300017.SZ,网宿科技,电信运营,1.0,1.807,1.807,4.852,1703722.2538
3030,601377.SH,兴业证券,证券,1.0,1.84,1.839,1.97,4158633.1096
1481,300094.SZ,国联水产,渔业,1.0,1.893,1.893,0.464,485653.0381
2493,600438.SH,通威股份,饲料,1.0,2.042,2.042,1.521,3752608.7094
886,002425.SZ,凯撒文化,互联网,1.0,2.154,2.154,6.175,567089.0527
1689,300303.SZ,聚飞光电,半导体,1.0,2.373,2.373,1.656,347588.5062
2644,600622.SH,光大嘉宝,区域地产,1.0,2.374,2.374,0.682,851359.8671
489,002027.SZ,分众传媒,影视音像,1.0,2.481,2.481,4.236,10113059.5129
3165,603039.SH,泛微网络,软件服务,1.0,2.53,2.53,2.174,346937.456
1221,002767.SZ,先锋电子,电器仪表,3.0,0.868,2.604,5.281,189782.4113
2099,300724.SZ,捷佳伟创,专用机械,1.0,2.815,2.815,1.632,308800.0
1591,300205.SZ,天喻信息,元器件,1.0,3.07,3.07,0.0,400429.4607
2013,300635.SZ,达安股份,建筑施工,1.0,3.491,3.491,1.626,73755.4713
1775,300391.SZ,康跃科技,机械基件,1.0,3.968,3.968,1.635,174492.7584
1207,002751.SZ,易尚展示,家居用品,1.0,4.892,4.892,1.435,197809.0725
656,002194.SZ,*ST凡谷,通信设备,1.0,5.029,5.029,5.005,511800.3326
195,000622.SZ,恒立实业,汽车配件,1.0,5.512,5.512,0.597,286602.324
1781,300397.SZ,天和防务,通信设备,1.0,9.976,9.976,2.9,214613.4546
479,002017.SZ,东信和平,通信设备,1.0,9.991,9.991,8.379,477637.4688
