,ts_code,name,industry,biggest_jump,last_daily_p_change,circ_mv
380,000897.SZ,津滨发展,区域地产,-0.122,0.012,405928.4031
378,000893.SZ,*ST东凌,食品,-0.122,-0.007,163903.4576
2825,600830.SH,香溢融通,多元金融,-0.122,-0.031,228978.6645
13,000017.SZ,深中华A,文教休闲,-0.122,-0.061,145733.8648
193,000617.SZ,中油资本,多元金融,-0.122,0.001,306516.7872
2302,600213.SH,亚星客车,汽车整车,-0.122,0.003,136620.0
1351,002906.SZ,华阳集团,汽车配件,-0.122,0.002,213170.075
550,002087.SZ,新野纺织,纺织,-0.122,0.003,293629.9111
485,002022.SZ,科华生物,医疗保健,-0.122,0.001,475007.5362
1198,002740.SZ,爱迪尔,服饰,-0.122,-0.011,90479.3622
20,000025.SZ,特力A,汽车服务,-0.122,0.003,728129.7408
98,000430.SZ,张家界,旅游景点,-0.122,-0.013,172504.176
2592,600575.SH,皖江物流,水运,-0.122,-0.009,696904.4601
1259,002807.SZ,江阴银行,银行,-0.121,0.002,377133.2287
1096,002635.SZ,安洁科技,电脑设备,-0.121,0.004,423303.2469
2832,600838.SH,上海九百,百货,-0.121,0.002,253357.412
3097,601929.SH,吉视传媒,影视音像,-0.121,0.0,653284.7026
201,000628.SZ,高新发展,园区开发,-0.121,0.015,191551.9665
3185,603103.SH,横店影视,影视音像,-0.121,-0.007,112360.0
245,000692.SZ,惠天热电,供气供热,-0.121,0.0,150778.404
1258,002806.SZ,华锋股份,元器件,-0.121,0.029,110652.5368
2959,601086.SH,国芳集团,百货,-0.121,0.01,87814.0
324,000807.SZ,云铝股份,铝,-0.121,0.002,984000.489
622,002159.SZ,三特索道,旅游服务,-0.121,-0.002,251882.6474
295,000762.SZ,西藏矿业,小金属,-0.121,-0.007,343636.7339
3371,603599.SH,广信股份,农药化肥,-0.121,0.0,399241.223
2507,600476.SH,湘邮科技,软件服务,-0.121,0.007,197149.68
2364,600284.SH,浦东建设,建筑施工,-0.121,-0.019,492890.048
2565,600543.SH,莫高股份,红黄药酒,-0.121,0.0,216434.88
3266,603305.SH,旭升股份,汽车配件,-0.121,-0.033,193586.2978
3430,603708.SH,家家悦,超市连锁,-0.121,-0.002,321790.343
2215,600113.SH,浙江东日,区域地产,-0.121,0.001,225887.4
2219,600117.SH,西宁特钢,特种钢,-0.121,-0.011,268321.3692
204,000631.SZ,顺发恒业,区域地产,-0.12,-0.007,734620.7887
3084,601881.SH,中国银河,证券,-0.12,-0.004,886999.2982
3515,603896.SH,寿仙谷,中成药,-0.12,0.03,170591.861
3311,603387.SH,基蛋生物,生物制药,-0.12,-0.007,262467.293
2810,600815.SH,厦工股份,工程机械,-0.12,-0.006,296321.7266
36,000043.SZ,中航善达,房产服务,-0.12,-0.022,498781.1102
2247,600151.SH,航天机电,半导体,-0.12,-0.01,561033.0737
2878,600889.SH,南京化纤,化纤,-0.12,-0.013,144322.563
777,002315.SZ,焦点科技,互联网,-0.12,0.014,160138.4455
3481,603825.SH,华扬联众,互联网,-0.12,-0.006,140333.3937
583,002120.SZ,韵达股份,仓储物流,-0.12,0.006,677182.6397
1152,002691.SZ,冀凯股份,专用机械,-0.12,-0.017,262116.6473
3210,603161.SH,科华控股,汽车配件,-0.12,-0.007,53273.0
3268,603308.SH,应流股份,专用机械,-0.12,-0.009,342408.56
1225,002770.SZ,科迪乳业,乳制品,-0.12,-0.01,167353.3656
735,002273.SZ,水晶光电,元器件,-0.119,0.005,799997.0476
2281,600189.SH,吉林森工,林业,-0.119,-0.01,163454.6753
1070,002609.SZ,捷顺科技,软件服务,-0.119,-0.013,218312.8613
827,002365.SZ,永安药业,化学制药,-0.119,0.013,258143.915
2681,600676.SH,交运股份,公共交通,-0.119,-0.004,429072.2194
2812,600817.SH,ST宏盛,多元金融,-0.119,0.019,125477.3336
2216,600114.SH,东睦股份,机械基件,-0.119,-0.026,407283.8505
3260,603297.SH,永新光学,电器仪表,-0.119,-0.009,92379.0
1157,002696.SZ,百洋股份,渔业,-0.119,0.008,203744.5544
1380,002938.SZ,鹏鼎控股,元器件,-0.118,0.002,403113.535
2913,600975.SH,新五丰,农业综合,-0.118,-0.014,229089.13
2631,600616.SH,金枫酒业,红黄药酒,-0.118,-0.01,249590.3081
614,002151.SZ,北斗星通,通信设备,-0.118,0.011,558386.3545
2422,600354.SH,敦煌种业,种植业,-0.118,-0.015,204259.405
621,002158.SZ,汉钟精机,工程机械,-0.118,-0.041,398969.7119
1378,002936.SZ,郑州银行,银行,-0.118,0.0,310200.0
3541,603958.SH,哈森股份,服饰,-0.118,-0.008,53987.1787
261,000713.SZ,丰乐种业,种植业,-0.118,-0.011,138977.3251
317,000798.SZ,中水渔业,渔业,-0.118,-0.004,171509.8793
3218,603179.SH,新泉股份,汽车配件,-0.118,-0.003,150547.5608
309,000789.SZ,万年青,水泥,-0.118,-0.001,698605.4495
602,002139.SZ,拓邦股份,元器件,-0.118,-0.005,316014.519
2449,600385.SH,山东金泰,黄金,-0.118,0.021,144201.5521
150,000560.SZ,我爱我家,房产服务,-0.118,-0.009,600933.136
389,000908.SZ,景峰医药,化学制药,-0.118,-0.004,316743.5506
2473,600418.SH,江淮汽车,汽车整车,-0.118,-0.012,931509.5616
522,002059.SZ,云南旅游,旅游景点,-0.117,-0.016,398281.9539
824,002362.SZ,汉王科技,电脑设备,-0.117,0.002,250764.8263
597,002134.SZ,天津普林,元器件,-0.117,0.007,150951.7576
3204,603139.SH,康惠制药,中成药,-0.117,0.005,81839.38
3130,603015.SH,弘讯科技,电气设备,-0.117,-0.008,249580.521
3271,603313.SH,梦百合,家居用品,-0.117,-0.043,154977.133
1142,002681.SZ,奋达科技,家用电器,-0.117,-0.005,425374.2501
3471,603809.SH,豪能股份,汽车配件,-0.117,-0.004,126907.536
3202,603136.SH,天目湖,旅游景点,-0.117,0.007,56940.0
2459,600396.SH,金山股份,火力发电,-0.117,-0.005,228270.4529
3449,603757.SH,大元泵业,专用机械,-0.117,-0.001,70035.0
2773,600773.SH,西藏城投,区域地产,-0.117,-0.019,482010.2312
1252,002799.SZ,环球印务,广告包装,-0.117,0.017,96631.875
360,000863.SZ,三湘印象,区域地产,-0.117,-0.052,352031.0012
1046,002585.SZ,双星新材,塑料,-0.117,0.021,445696.5269
232,000677.SZ,恒天海龙,化纤,-0.117,-0.007,235865.9798
2579,600560.SH,金自天正,电气设备,-0.117,0.018,175114.4265
494,002031.SZ,巨轮智能,汽车配件,-0.117,-0.005,370560.7013
2907,600966.SH,博汇纸业,造纸,-0.117,0.0,434474.3936
2774,600774.SH,汉商集团,百货,-0.116,0.003,330612.7718
836,002374.SZ,丽鹏股份,建筑施工,-0.116,-0.006,235222.3888
1292,002842.SZ,翔鹭钨业,小金属,-0.116,-0.027,116284.675
3412,603677.SH,奇精机械,机械基件,-0.116,0.085,88837.374
2358,600278.SH,东方创业,商贸代理,-0.116,-0.002,471584.2903
3537,603937.SH,丽岛新材,铝,-0.116,0.009,87692.1578
3391,603633.SH,徕木股份,元器件,-0.116,-0.026,112266.8997
137,000545.SZ,金浦钛业,化工原料,-0.116,-0.003,343466.3084
2619,600603.SH,广汇物流,仓储物流,-0.116,0.004,226323.0249
2792,600794.SH,保税科技,仓储物流,-0.116,0.0,327682.8932
2883,600894.SH,广日股份,运输设备,-0.116,-0.007,486729.9426
3365,603588.SH,高能环境,环境保护,-0.116,-0.005,533317.2925
3322,603456.SH,九洲药业,化学制药,-0.116,-0.003,535837.939
449,000985.SZ,大庆华科,化工原料,-0.116,-0.015,171253.7795
2240,600141.SH,兴发集团,化工原料,-0.116,0.011,638118.6714
3157,603045.SH,福达合金,电气设备,-0.116,-0.05,77844.86
3514,603895.SH,天永智能,专用机械,-0.116,0.026,71548.96
3137,603022.SH,新通联,广告包装,-0.116,-0.01,143600.0
2425,600358.SH,国旅联合,旅游服务,-0.116,0.016,162000.0
3117,603000.SH,人民网,互联网,-0.115,-0.03,814894.3083
792,002330.SZ,得利斯,食品,-0.115,-0.017,208808.6624
194,000619.SZ,海螺型材,其他建材,-0.115,0.002,194400.0
2231,600130.SH,波导股份,通信设备,-0.115,0.003,282624.0
2527,600499.SH,科达洁能,专用机械,-0.115,-0.02,619632.8374
924,002462.SZ,嘉事堂,医药商业,-0.115,0.008,374475.3897
1369,002926.SZ,华西证券,证券,-0.115,-0.008,469875.0
421,000952.SZ,广济药业,化学制药,-0.115,-0.004,248171.5096
2669,600661.SH,昂立教育,文教休闲,-0.115,-0.0,531884.1079
1362,002918.SZ,蒙娜丽莎,其他建材,-0.115,-0.003,101374.53
1345,002899.SZ,英派斯,文教休闲,-0.115,-0.008,122656.548
1309,002861.SZ,瀛通通讯,通信设备,-0.115,0.009,97730.726
154,000565.SZ,渝三峡A,染料涂料,-0.114,-0.016,191214.169
3283,603330.SH,上海天洋,塑料,-0.114,-0.006,66388.5015
1327,002880.SZ,卫光生物,生物制药,-0.114,-0.013,109485.0
1237,002782.SZ,可立克,电气设备,-0.114,0.024,134083.5
2226,600125.SH,铁龙物流,铁路,-0.114,-0.003,929531.5743
377,000892.SZ,欢瑞世纪,影视音像,-0.114,-0.037,255961.2117
2864,600874.SH,创业环保,环境保护,-0.114,-0.033,925231.3939
3374,603602.SH,纵横通信,通信设备,-0.114,0.007,165793.0194
2539,600512.SH,腾达建设,建筑施工,-0.114,-0.017,358214.0637
3085,601882.SH,海天精工,机床制造,-0.114,0.004,91432.44
2580,600561.SH,江西长运,公共交通,-0.114,0.004,131333.456
407,000929.SZ,兰州黄河,啤酒,-0.114,0.011,122969.2956
2725,600722.SH,金牛化工,化工原料,-0.114,-0.008,323151.8461
2367,600288.SH,大恒科技,软件服务,-0.113,-0.003,305323.2
64,000153.SZ,丰原药业,化学制药,-0.113,0.009,169403.6359
326,000810.SZ,创维数字,家用电器,-0.113,-0.008,577410.3476
3433,603712.SH,七一二,通信设备,-0.113,0.043,169500.0
840,002378.SZ,章源钨业,小金属,-0.113,-0.016,456992.8605
754,002292.SZ,奥飞娱乐,影视音像,-0.113,-0.003,463316.3963
1163,002702.SZ,海欣食品,食品,-0.113,-0.012,132635.36
714,002251.SZ,步步高,超市连锁,-0.113,-0.01,608945.0851
1311,002863.SZ,今飞凯达,汽车配件,-0.113,-0.007,124288.6932
1385,002943.SZ,宇晶股份,机床制造,-0.113,-0.077,93550.0
885,002423.SZ,中原特钢,特种钢,-0.113,-0.008,462747.6508
683,002220.SZ,天宝食品,食品,-0.113,-0.01,157582.0416
2660,600650.SH,锦江投资,公共交通,-0.113,-0.009,393684.5556
491,002028.SZ,思源电气,电气设备,-0.113,-0.004,599343.9008
225,000668.SZ,荣丰控股,区域地产,-0.113,0.012,154169.501
1326,002879.SZ,长缆科技,电气设备,-0.113,0.002,157844.644
2789,600791.SH,京能置业,全国地产,-0.112,-0.01,175950.0277
1124,002663.SZ,普邦股份,建筑施工,-0.112,-0.019,327460.9384
2428,600361.SH,华联综超,超市连锁,-0.112,-0.003,233032.7713
3249,603259.SH,药明康德,化学制药,-0.112,0.014,823585.3866
3274,603318.SH,派思股份,专用机械,-0.112,0.006,487822.842
2724,600721.SH,百花村,生物制药,-0.112,-0.014,168749.9922
3320,603429.SH,集友股份,广告包装,-0.112,-0.012,239071.0
15,000019.SZ,深深宝A,软饮料,-0.112,-0.027,311965.977
1199,002741.SZ,光华科技,化工原料,-0.112,-0.028,602011.9046
289,000756.SZ,新华制药,化学制药,-0.112,-0.003,240895.5308
3494,603860.SH,中公高科,公路,-0.112,-0.006,58032.0
2617,600601.SH,方正科技,电脑设备,-0.112,-0.004,575061.4954
2817,600822.SH,上海物贸,商贸代理,-0.112,-0.003,371982.8856
630,002167.SZ,东方锆业,小金属,-0.112,0.011,344634.654
695,002232.SZ,启明信息,软件服务,-0.112,-0.009,280983.8429
1120,002659.SZ,凯文教育,文教休闲,-0.112,0.008,236667.0048
2621,600605.SH,汇通能源,商贸代理,-0.112,0.006,131873.4098
511,002048.SZ,宁波华翔,汽车配件,-0.111,-0.011,490619.9057
676,002213.SZ,特尔佳,汽车配件,-0.111,-0.027,199470.0316
2750,600747.SH,ST大控,多元金融,-0.111,0.023,144748.6623
2446,600381.SH,青海春天,医疗保健,-0.111,0.0,349903.0512
2286,600195.SH,中牧股份,饲料,-0.111,0.004,636619.76
118,000523.SZ,广州浪奇,日用化工,-0.111,-0.007,218768.2382
2749,600746.SH,江苏索普,化工原料,-0.111,-0.014,170610.1124
404,000926.SZ,福星股份,区域地产,-0.111,-0.008,596643.848
1110,002649.SZ,博彦科技,软件服务,-0.111,0.016,316170.3609
2293,600202.SH,*ST哈空,电气设备,-0.111,0.008,141069.3673
371,000885.SZ,城发环境,公路,-0.111,-0.005,348392.8008
727,002265.SZ,西仪股份,汽车配件,-0.111,0.006,270733.7819
1257,002805.SZ,丰元股份,化工原料,-0.111,0.006,77164.1446
2652,600641.SH,万业企业,区域地产,-0.111,-0.009,734410.6194
1243,002789.SZ,建艺集团,装修装饰,-0.111,-0.026,110491.5696
3530,603920.SH,世运电路,元器件,-0.111,0.001,147056.8906
375,000889.SZ,中嘉博创,通信设备,-0.111,-0.019,688159.5892
2254,600159.SH,大龙地产,区域地产,-0.11,-0.016,207500.808
3178,603089.SH,正裕工业,汽车配件,-0.11,0.006,55360.5888
681,002218.SZ,拓日新能,半导体,-0.11,0.007,353773.7427
2183,600078.SH,澄星股份,化工原料,-0.11,-0.006,214011.0341
119,000524.SZ,岭南控股,酒店餐饮,-0.11,-0.004,199919.5198
2612,600596.SH,新安股份,农药化肥,-0.11,0.0,789212.5435
450,000987.SZ,越秀金控,多元金融,-0.11,-0.012,430144.5184
2315,600228.SH,ST昌九,化工原料,-0.11,-0.001,197641.08
1317,002869.SZ,金溢科技,通信设备,-0.11,0.021,73999.5646
445,000980.SZ,众泰汽车,汽车配件,-0.11,-0.019,573134.568
2529,600501.SH,航天晨光,汽车配件,-0.11,-0.005,267093.8024
855,002393.SZ,力生制药,化学制药,-0.11,0.0,391548.4128
3410,603669.SH,灵康药业,化学制药,-0.11,0.006,365092.0
2407,600333.SH,长春燃气,供气供热,-0.11,-0.006,324656.9423
3144,603030.SH,全筑股份,装修装饰,-0.11,-0.012,298494.6148
2604,600587.SH,新华医疗,医疗保健,-0.11,0.001,533382.9351
432,000966.SZ,长源电力,火力发电,-0.11,0.059,395657.4166
1357,002912.SZ,中新赛克,软件服务,-0.11,0.004,404714.2
3484,603829.SH,洛凯股份,电气设备,-0.11,-0.009,71241.6
3486,603838.SH,四通股份,陶瓷,-0.11,0.001,266946.68
424,000957.SZ,中通客车,汽车整车,-0.11,0.017,283402.7125
3440,603725.SH,天安新材,塑料,-0.11,0.013,107881.376
1181,002723.SZ,金莱特,家用电器,-0.11,-0.026,160973.55
744,002282.SZ,博深工具,轻工机械,-0.109,-0.029,175972.317
3550,603977.SH,国泰集团,化工原料,-0.109,0.003,130908.288
3245,603233.SH,大参林,医药商业,-0.109,0.001,271231.1764
3257,603286.SH,日盈电子,汽车配件,-0.109,-0.003,66521.954
2276,600184.SH,光电股份,专用机械,-0.109,0.017,447236.5622
1069,002608.SZ,江苏国信,火力发电,-0.109,0.001,394512.935
2743,600740.SH,山西焦化,焦炭加工,-0.109,-0.002,570130.8339
2174,600069.SH,银鸽投资,造纸,-0.109,-0.006,518002.9962
3375,603603.SH,博天环境,环境保护,-0.109,-0.05,378780.8142
134,000541.SZ,佛山照明,家用电器,-0.109,0.002,561853.2617
429,000962.SZ,东方钽业,小金属,-0.109,0.009,294475.1481
1112,002651.SZ,利君股份,专用机械,-0.109,-0.005,177199.7802
2703,600698.SH,湖南天雁,汽车配件,-0.109,0.025,332438.3504
2556,600531.SH,豫光金铅,铅锌,-0.109,-0.026,402299.5319
1132,002671.SZ,龙泉股份,其他建材,-0.109,-0.03,143544.0131
2777,600777.SH,新潮能源,综合类,-0.109,0.0,722253.6079
1139,002678.SZ,珠江钢琴,文教休闲,-0.109,-0.003,788425.3374
2785,600785.SH,新华百货,百货,-0.109,-0.017,383347.5447
2410,600337.SH,美克家居,家居用品,-0.109,-0.005,694781.1016
2427,600360.SH,华微电子,半导体,-0.109,-0.006,387595.95
1337,002890.SZ,弘宇股份,农用机械,-0.109,0.002,90174.3344
2265,600171.SH,上海贝岭,半导体,-0.109,-0.004,654267.3476
2651,600640.SH,号百控股,酒店餐饮,-0.108,-0.034,561108.5401
2712,600708.SH,光明地产,全国地产,-0.108,-0.019,823352.7753
384,000901.SZ,航天科技,航空,-0.108,0.006,536387.9976
2504,600469.SH,风神股份,汽车配件,-0.108,0.0,208092.8921
2303,600215.SH,长春经开,园区开发,-0.108,-0.001,330638.3777
1278,002827.SZ,高争民爆,化工原料,-0.108,-0.012,91688.718
2593,600576.SH,祥源文化,影视音像,-0.108,-0.018,229282.7927
2453,600389.SH,江山股份,农药化肥,-0.108,-0.038,513810.0
2158,600052.SH,浙江广厦,区域地产,-0.108,-0.013,266767.4622
2606,600589.SH,广东榕泰,塑料,-0.108,-0.002,274554.0873
712,002249.SZ,大洋电机,电气设备,-0.108,-0.003,475190.7883
3176,603086.SH,先达股份,农药化肥,-0.108,-0.016,161270.5644
559,002096.SZ,南岭民爆,化工原料,-0.108,-0.007,196922.412
3152,603039.SH,泛微网络,软件服务,-0.108,-0.009,267215.6576
1005,002544.SZ,杰赛科技,软件服务,-0.108,0.014,540186.2189
3179,603090.SH,宏盛股份,专用机械,-0.108,0.001,53536.5908
1020,002559.SZ,亚威股份,机床制造,-0.108,-0.003,205975.564
669,002206.SZ,海利得,化纤,-0.108,-0.015,355352.9766
1076,002615.SZ,哈尔斯,家居用品,-0.108,-0.002,116273.7668
161,000573.SZ,粤宏远A,区域地产,-0.108,0.0,205317.091
813,002351.SZ,漫步者,电脑设备,-0.108,-0.002,163088.9883
746,002284.SZ,亚太股份,汽车配件,-0.108,0.002,310070.8646
1119,002658.SZ,雪迪龙,环境保护,-0.108,-0.013,229746.5634
3383,603615.SH,茶花股份,家居用品,-0.108,-0.011,64755.963
509,002046.SZ,轴研科技,机械基件,-0.107,-0.024,230903.7277
2697,600692.SH,亚通股份,房产服务,-0.107,-0.015,170602.0359
144,000553.SZ,沙隆达A,农药化肥,-0.107,-0.021,236156.3759
3038,601599.SH,鹿港文化,影视音像,-0.107,0.003,283886.5386
2551,600526.SH,菲达环保,环境保护,-0.107,0.006,256732.7912
863,002401.SZ,中远海科,软件服务,-0.107,0.006,272219.3729
2182,600077.SH,宋都股份,全国地产,-0.107,0.0,367193.5173
531,002068.SZ,黑猫股份,化工原料,-0.107,-0.005,393335.6572
796,002334.SZ,英威腾,电气设备,-0.107,-0.009,260835.2529
2470,600410.SH,华胜天成,软件服务,-0.107,-0.03,686714.6144
3475,603816.SH,顾家家居,家居用品,-0.107,-0.001,421086.6
3177,603088.SH,宁波精达,专用机械,-0.107,0.001,129472.0
1218,002762.SZ,金发拉比,服饰,-0.107,-0.009,107769.5511
10,000012.SZ,南玻A,玻璃,-0.107,-0.002,722099.6166
709,002246.SZ,北化股份,化工原料,-0.107,0.009,290407.9483
3292,603348.SH,文灿股份,汽车配件,-0.107,0.02,124245.0
3287,603336.SH,宏辉果蔬,农业综合,-0.107,0.022,115657.7212
1251,002798.SZ,帝欧家居,家居用品,-0.107,0.015,136364.354
890,002428.SZ,云南锗业,小金属,-0.106,-0.007,343975.629
3405,603663.SH,三祥新材,矿物制品,-0.106,-0.015,75121.4239
593,002130.SZ,沃尔核材,电气设备,-0.106,-0.009,326417.3875
1135,002674.SZ,兴业科技,纺织,-0.106,0.012,183683.2293
3079,601869.SH,长飞光纤,通信设备,-0.106,-0.004,275953.2469
250,000700.SZ,模塑科技,汽车配件,-0.106,-0.009,218281.161
2686,600681.SH,百川能源,供气供热,-0.106,0.006,434926.1265
505,002042.SZ,华孚时尚,纺织,-0.106,-0.004,831707.8501
1290,002840.SZ,华统股份,食品,-0.106,-0.009,198974.1218
188,000611.SZ,天首发展,纺织,-0.106,-0.005,201189.1928
1156,002695.SZ,煌上煌,食品,-0.106,-0.004,468837.4464
2502,600467.SH,好当家,渔业,-0.106,-0.008,369631.5589
3182,603099.SH,长白山,旅游景点,-0.106,0.006,233602.92
1340,002893.SZ,华通热力,供气供热,-0.106,0.012,109564.8505
2540,600513.SH,联环药业,化学制药,-0.106,-0.005,174984.6935
1026,002565.SZ,顺灏股份,造纸,-0.106,0.01,271195.4373
297,000767.SZ,漳泽电力,火力发电,-0.105,0.0,748459.8327
3129,603013.SH,亚普股份,汽车配件,-0.105,-0.019,107940.0
2677,600671.SH,天目药业,中成药,-0.105,-0.002,195970.0581
105,000505.SZ,京粮控股,食品,-0.105,0.005,249768.6007
123,000529.SZ,广弘控股,食品,-0.105,0.006,266136.0041
2571,600550.SH,保变电气,电气设备,-0.105,-0.025,601565.9703
27,000032.SZ,深桑达A,元器件,-0.105,-0.007,202591.9584
209,000637.SZ,茂化实华,石油加工,-0.105,-0.002,146964.4818
3331,603501.SH,韦尔股份,半导体,-0.105,0.017,444655.64
811,002349.SZ,精华制药,中成药,-0.105,-0.005,476601.8135
128,000534.SZ,万泽股份,区域地产,-0.105,-0.005,505123.625
3434,603713.SH,密尔克卫,仓储物流,-0.105,-0.058,112987.68
2552,600527.SH,江南高纤,化纤,-0.105,0.0,246642.4874
2844,600854.SH,春兰股份,家用电器,-0.105,0.014,189602.3664
3270,603311.SH,金海环境,专用机械,-0.105,-0.008,222600.0
3173,603081.SH,大丰实业,专用机械,-0.104,0.021,95447.835
124,000530.SZ,大冷股份,机械基件,-0.104,0.006,206775.701
540,002077.SZ,大港股份,区域地产,-0.104,-0.022,233423.292
398,000919.SZ,金陵药业,化学制药,-0.104,-0.008,314890.8962
2760,600758.SH,红阳能源,煤炭开采,-0.104,0.018,231985.1108
1127,002666.SZ,德联集团,化工原料,-0.104,-0.012,180190.3465
551,002088.SZ,鲁阳节能,矿物制品,-0.104,0.003,194844.1903
2180,600075.SH,新疆天业,化工原料,-0.104,0.0,387898.2499
2274,600182.SH,S佳通,汽车配件,-0.104,-0.002,275230.0
369,000882.SZ,华联股份,百货,-0.104,0.004,575859.992
306,000785.SZ,武汉中商,百货,-0.104,-0.007,166977.3092
2941,601007.SH,金陵饭店,酒店餐饮,-0.104,0.006,248100.0
2537,600510.SH,黑牡丹,全国地产,-0.103,-0.016,480495.7108
419,000950.SZ,重药控股,农药化肥,-0.103,0.006,376123.9435
3149,603036.SH,如通股份,专用机械,-0.103,0.003,60753.8
294,000761.SZ,本钢板材,普钢,-0.103,-0.003,974016.0
2508,600477.SH,杭萧钢构,钢加工,-0.103,0.013,656773.9216
1048,002587.SZ,奥拓电子,元器件,-0.103,-0.006,192605.3221
1355,002910.SZ,庄园牧场,乳制品,-0.103,0.004,93833.2614
1105,002644.SZ,佛慈制药,中成药,-0.103,-0.006,418228.083
1111,002650.SZ,加加食品,食品,-0.103,-0.003,371260.9499
1155,002694.SZ,顾地科技,塑料,-0.103,0.03,239337.2189
42,000055.SZ,方大集团,其他建材,-0.103,0.002,284206.958
1287,002837.SZ,英维克,专用机械,-0.103,0.001,106052.2788
873,002411.SZ,延安必康,化学制药,-0.103,-0.058,709920.8453
3164,603063.SH,禾望电气,电气设备,-0.103,-0.018,171816.9
2304,600216.SH,浙江医药,化学制药,-0.103,0.011,857466.2723
3255,603278.SH,大业股份,钢加工,-0.103,0.003,125559.6732
3312,603388.SH,元成股份,建筑施工,-0.103,-0.022,89953.6
3074,601828.SH,美凯龙,其他商业,-0.103,-0.004,350280.0
631,002168.SZ,深圳惠程,电气设备,-0.103,0.021,779823.3386
1302,002853.SZ,皮阿诺,家居用品,-0.103,-0.006,107705.0627
1183,002725.SZ,跃岭股份,汽车配件,-0.103,-0.036,93514.5913
433,000967.SZ,盈峰环境,环境保护,-0.102,-0.004,607781.3236
3460,603788.SH,宁波高发,汽车配件,-0.102,-0.012,345141.2985
3195,603123.SH,翠微股份,百货,-0.102,0.002,294569.0528
1186,002728.SZ,特一药业,中成药,-0.102,0.007,156692.7727
3198,603128.SH,华贸物流,仓储物流,-0.102,-0.02,557605.8298
3008,601311.SH,骆驼股份,电气设备,-0.102,0.003,800039.099
376,000890.SZ,法尔胜,钢加工,-0.102,-0.023,176525.0912
768,002306.SZ,*ST云网,酒店餐饮,-0.102,-0.009,252510.6052
2905,600963.SH,岳阳林纸,造纸,-0.102,-0.002,429781.569
910,002448.SZ,中原内配,汽车配件,-0.102,-0.014,257611.0148
2936,601001.SH,大同煤业,煤炭开采,-0.102,-0.009,749817.6
2396,600321.SH,*ST正源,其他建材,-0.102,0.011,277941.2
303,000780.SZ,平庄能源,煤炭开采,-0.102,-0.009,320520.7984
2186,600081.SH,东风科技,汽车配件,-0.102,0.0,232975.08
2834,600841.SH,上柴股份,机械基件,-0.102,-0.006,376806.4067
825,002363.SZ,隆基机械,汽车配件,-0.102,0.02,211620.9452
2365,600285.SH,羚锐制药,中成药,-0.102,-0.009,405115.6292
1201,002743.SZ,富煌钢构,钢加工,-0.102,-0.026,202496.1368
2992,601200.SH,上海环境,环境保护,-0.102,0.019,902940.9305
2194,600090.SH,同济堂,医药商业,-0.102,-0.016,394915.7022
633,002170.SZ,芭田股份,农药化肥,-0.102,0.014,195734.4495
215,000655.SZ,*ST金岭,普钢,-0.102,0.006,200034.3173
718,002255.SZ,海陆重工,专用机械,-0.101,-0.012,228359.0531
78,000404.SZ,长虹华意,专用机械,-0.101,-0.005,271635.6446
731,002269.SZ,美邦服饰,服饰,-0.101,-0.016,605512.5
2714,600711.SH,盛屯矿业,小金属,-0.101,0.006,760502.5709
739,002277.SZ,友阿股份,百货,-0.101,0.003,468896.3212
740,002278.SZ,神开股份,化工机械,-0.101,-0.002,226680.184
315,000796.SZ,凯撒旅游,旅游服务,-0.101,0.018,588249.1083
582,002119.SZ,康强电子,半导体,-0.101,0.006,250467.77
3193,603117.SH,万林股份,仓储物流,-0.101,-0.008,234082.6999
2205,600103.SH,青山纸业,造纸,-0.101,-0.007,283511.7072
1011,002550.SZ,千红制药,生物制药,-0.101,-0.008,355173.7213
1065,002604.SZ,*ST龙力,食品,-0.101,0.043,99582.7764
2244,600148.SH,长春一东,汽车配件,-0.101,0.007,212416.1915
1242,002788.SZ,鹭燕医药,医药商业,-0.101,0.005,137425.9479
2827,600833.SH,第一医药,医药商业,-0.101,-0.002,184046.2363
431,000965.SZ,天保基建,区域地产,-0.101,-0.01,443932.358
2745,600742.SH,一汽富维,汽车配件,-0.101,-0.02,527454.7502
140,000548.SZ,湖南投资,路桥,-0.101,0.013,225638.8728
3299,603363.SH,傲农生物,饲料,-0.1,-0.006,170009.4803
3307,603380.SH,易德龙,元器件,-0.1,0.007,68441.6692
1038,002577.SZ,雷柏科技,电脑设备,-0.1,0.006,290013.5366
2505,600470.SH,六国化工,农药化肥,-0.1,0.016,202380.8
58,000090.SZ,天健集团,建筑施工,-0.1,-0.006,724374.4848
63,000151.SZ,中成股份,商贸代理,-0.1,-0.031,296396.8913
1027,002566.SZ,益盛药业,中成药,-0.1,0.002,133069.4362
787,002325.SZ,洪涛股份,装修装饰,-0.1,0.003,281632.7215
1344,002898.SZ,赛隆药业,化学制药,-0.1,0.005,90954.941
3082,601878.SH,浙商证券,证券,-0.1,-0.014,954721.5104
109,000510.SZ,金路集团,化工原料,-0.1,0.012,232979.1626
3308,603383.SH,顶点软件,软件服务,-0.1,-0.009,172310.8464
2806,600810.SH,神马股份,化纤,-0.1,0.03,513487.08
1226,002771.SZ,真视通,软件服务,-0.1,0.004,104139.2676
2950,601019.SH,山东出版,出版业,-0.1,-0.023,312917.7
3131,603016.SH,新宏泰,电气设备,-0.1,-0.011,121966.26
2223,600121.SH,郑州煤电,煤炭开采,-0.1,-0.006,310695.0697
