code,name,past_p_change,past_positive,pe,past_average_turnover
600620,天宸股份,4.158,★,67.88,0.243
002137,麦达数字,4.16,★,44.24,2.133
603156,养元饮品,4.161,,20.82,23.777
002541,鸿路钢构,4.161,,19.35,0.447
002211,宏达新材,4.162,,97.57,1.477
000692,惠天热电,4.163,,0.0,0.42
600109,国金证券,4.164,,21.94,0.46
600777,新潮能源,4.166,★,141.34,0.67
600221,海航控股,4.169,★,14.85,0.433
603606,东方电缆,4.174,★,78.84,0.14
000425,徐工机械,4.182,,28.45,1.033
600643,爱建集团,4.185,,25.39,1.507
600864,哈投股份,4.191,,30.46,0.21
600835,上海机电,4.195,,16.24,0.497
300477,合纵科技,4.198,★,74.05,3.54
300341,麦迪电气,4.199,★,28.33,0.393
603166,福达股份,4.201,,32.9,0.257
300210,森远股份,4.206,,36.19,0.707
000597,东北制药,4.222,★,42.44,0.877
600601,方正科技,4.223,,0.0,0.37
601020,华钰矿业,4.223,,34.8,0.73
600565,迪马股份,4.225,,13.96,0.797
002263,大 东 南,4.228,★,0.0,1.713
600101,明星电力,4.24,,21.18,0.527
600318,新力金融,4.242,★,111.31,0.767
002344,海宁皮城,4.243,★,23.68,0.483
601226,华电重工,4.245,★,5544.99,0.3
000719,中原传媒,4.247,,14.18,0.28
603611,诺力股份,4.249,★,24.16,0.303
603238,诺邦股份,4.249,★,49.59,3.877
600820,隧道股份,4.25,,15.54,0.257
600674,川投能源,4.255,★,10.7,0.217
000828,东莞控股,4.261,★,11.4,0.14
002431,棕榈股份,4.262,,45.57,0.827
000830,鲁西化工,4.263,,23.16,5.217
600089,特变电工,4.266,,13.54,0.54
002470,金正大,4.268,,22.18,0.56
600388,龙净环保,4.287,,25.86,0.94
603208,江山欧派,4.291,,24.95,0.577
603063,禾望电气,4.291,,26.7,1.743
002535,林州重机,4.292,,83.0,1.3
601208,东材科技,4.292,★,29.98,0.487
600851,海欣股份,4.293,★,102.68,0.293
600750,江中药业,4.298,,17.01,0.883
600865,百大集团,4.306,,35.53,0.53
603683,晶华新材,4.31,,58.75,21.91
600629,华建集团,4.315,,32.25,0.26
000951,中国重汽,4.315,,11.0,0.5
000585,东北电气,4.319,,0.0,0.867
600547,山东黄金,4.324,★,41.71,1.343
002828,贝肯能源,4.326,,40.29,1.28
601968,宝钢包装,4.333,,0.0,1.113
002756,永兴特钢,4.337,,25.39,0.607
603722,阿科力,4.34,,47.61,11.9
002086,东方海洋,4.34,,47.56,1.52
300393,中来股份,4.341,,32.07,0.553
002091,江苏国泰,4.344,,16.59,0.57
601616,广电电气,4.345,,180.73,0.263
603809,豪能股份,4.35,,21.19,5.87
600052,浙江广厦,4.351,,59.04,0.27
002518,科士达,4.352,,28.89,0.403
000655,金岭矿业,4.352,,24.87,0.823
600996,贵广网络,4.353,★,21.86,1.453
600743,华远地产,4.358,,13.34,0.377
300583,赛托生物,4.361,,67.38,0.723
603165,荣晟环保,4.362,,17.29,5.75
001965,招商公路,4.362,,16.8,1.74
600939,重庆建工,4.37,,47.22,0.803
600329,中新药业,4.39,,21.57,0.203
603558,健盛集团,4.391,★,32.95,0.217
603277,银都股份,4.394,,24.34,2.513
000921,海信科龙,4.394,★,7.88,0.577
601163,三角轮胎,4.397,★,29.09,0.747
300530,达志科技,4.402,,38.34,0.69
600634,富控互动,4.403,★,123.99,1.14
002393,力生制药,4.405,,38.9,0.357
603758,秦安股份,4.411,,24.9,2.573
600050,中国联通,4.412,,111.31,0.613
300535,达威股份,4.414,,31.0,2.277
000718,苏宁环球,4.415,,18.08,0.487
000428,华天酒店,4.419,,0.0,0.337
000731,四川美丰,4.422,,24.75,1.1
002757,南兴装备,4.43,,38.41,1.107
002730,电光科技,4.432,,69.34,0.52
002629,仁智股份,4.439,,0.0,0.613
600368,五洲交通,4.439,★,10.92,0.543
002480,新筑股份,4.439,★,0.0,0.797
300171,东富龙,4.455,,34.95,1.027
002274,华昌化工,4.455,★,177.99,0.36
600505,西昌电力,4.459,★,32.65,0.197
600768,宁波富邦,4.462,,13.63,0.863
603607,京华激光,4.463,,34.7,6.727
603585,苏利股份,4.474,,19.57,0.723
300132,青松股份,4.483,,29.46,0.243
600293,三峡新材,4.484,,23.39,0.863
603056,德邦股份,4.485,,44.95,29.177
002736,国信证券,4.488,,19.71,0.127
000959,首钢股份,4.489,,12.58,0.263
600812,华北制药,4.493,★,249.56,0.13
601318,中国平安,4.495,,13.99,0.57
600202,哈空调,4.496,,0.0,1.663
002463,沪电股份,4.5,,36.22,0.983
002783,凯龙股份,4.501,,28.35,1.39
600381,青海春天,4.524,,24.82,2.057
600502,安徽水利,4.542,,16.79,0.91
603385,惠达卫浴,4.543,,22.35,1.88
002641,永高股份,4.543,★,26.9,0.193
603580,艾艾精工,4.547,,56.2,4.437
002039,黔源电力,4.55,★,10.21,0.58
601611,中国核建,4.558,,36.21,0.577
600312,平高电气,4.56,,19.21,0.277
600891,秋林集团,4.569,★,28.43,0.47
300234,开尔新材,4.57,,889.49,1.377
600449,宁夏建材,4.574,,14.93,1.897
002225,濮耐股份,4.584,,75.05,0.263
600757,长江传媒,4.587,★,11.8,0.433
300221,银禧科技,4.593,,38.35,1.007
600889,南京化纤,4.605,,22.01,0.55
000620,新华联,4.605,,35.68,0.15
603196,日播时尚,4.611,,39.97,3.32
002108,沧州明珠,4.623,,18.42,0.823
002400,省广股份,4.626,,38.27,1.1
600722,金牛化工,4.628,,127.43,1.003
601872,招商轮船,4.63,,23.05,0.14
603568,伟明环保,4.636,★,29.72,0.917
603421,鼎信通讯,4.644,★,31.37,2.063
000554,泰山石油,4.659,,1466.63,1.31
000404,华意压缩,4.663,,23.36,0.533
600739,辽宁成大,4.664,,16.26,0.287
601908,京运通,4.669,,21.17,0.193
000892,欢瑞世纪,4.671,★,0.0,0.707
300513,恒泰实达,4.676,,511.37,0.26
000622,恒立实业,4.677,,0.0,0.277
002839,张家港行,4.677,,23.84,7.313
300240,飞力达,4.678,,46.54,5.627
000665,湖北广电,4.691,★,18.86,0.573
600021,上海电力,4.695,,39.9,0.14
600361,华联综超,4.697,,33.94,0.55
002500,山西证券,4.698,,43.08,1.11
002762,金发拉比,4.706,★,40.74,2.0
000590,启迪古汉,4.712,★,140.18,0.293
600279,重庆港九,4.723,,27.73,0.613
002027,分众传媒,4.732,,34.15,0.67
002407,多氟多,4.74,★,42.42,3.233
002768,国恩股份,4.742,★,35.21,1.85
300449,汉邦高科,4.744,,1349.88,1.653
300702,天宇股份,4.747,★,27.76,2.34
000417,合肥百货,4.747,★,17.84,0.34
002145,中核钛白,4.747,★,21.24,1.317
300230,永利股份,4.75,,20.22,2.903
600651,飞乐音响,4.755,,12.45,0.82
300436,广生堂,4.758,★,94.47,1.073
300079,数码科技,4.762,,45.71,2.18
000601,韶能股份,4.767,,12.79,0.253
603826,坤彩科技,4.769,,41.48,3.337
002133,广宇集团,4.775,,19.72,0.473
600320,振华重工,4.776,★,105.15,0.31
002333,罗普斯金,4.779,,0.0,0.403
603380,易德龙,4.785,,30.33,2.007
600218,全柴动力,4.788,★,25.12,0.51
002898,赛隆药业,4.794,,45.08,2.857
300318,博晖创新,4.798,,150.75,0.423
002591,恒大高新,4.801,,0.0,0.64
603366,日出东方,4.804,★,38.42,0.293
603808,歌力思,4.805,★,25.81,1.73
300044,赛为智能,4.812,,63.74,8.19
300284,苏交科,4.815,,22.3,0.93
300307,慈星股份,4.815,,22.35,1.847
603878,武进不锈,4.818,,25.63,1.243
002825,纳尔股份,4.824,,61.75,3.24
300300,汉鼎宇佑,4.832,★,121.18,1.353
002581,未名医药,4.836,,26.29,0.693
002404,嘉欣丝绸,4.837,★,30.09,0.607
000836,鑫茂科技,4.846,,73.46,2.58
600463,空港股份,4.85,,40.54,0.537
000927,一汽夏利,4.854,,0.0,0.543
600370,三房巷,4.858,★,48.92,0.84
603787,新日股份,4.861,,30.72,4.22
600185,格力地产,4.866,★,19.88,0.553
300636,同和药业,4.866,★,31.78,1.42
000589,黔轮胎Ａ,4.88,★,0.0,0.393
600398,海澜之家,4.88,,16.86,0.67
603608,天创时尚,4.887,★,23.32,0.83
000637,茂化实华,4.889,★,27.45,0.513
600827,百联股份,4.891,,23.01,0.23
300518,盛讯达,4.898,,72.69,1.223
002420,毅昌股份,4.899,★,0.0,0.433
603833,欧派家居,4.901,,46.67,2.727
600668,尖峰集团,4.903,,12.7,0.66
603458,勘设股份,4.909,,22.86,5.603
002223,鱼跃医疗,4.91,★,31.53,1.17
002881,美格智能,4.919,★,86.96,10.51
000009,中国宝安,4.919,,53.59,0.81
002316,键桥通讯,4.921,,0.0,0.753
603037,凯众股份,4.922,★,21.98,0.697
300340,科恒股份,4.923,★,30.11,7.107
002780,三夫户外,4.924,,0.0,1.613
002909,集泰股份,4.929,,43.31,5.963
000650,仁和药业,4.932,,17.57,0.303
002788,鹭燕医药,4.94,★,27.52,0.98
300066,三川智慧,4.941,,49.16,0.907
002779,中坚科技,4.943,★,56.78,1.25
603901,永创智能,4.946,,46.24,0.73
300385,雪浪环境,4.95,,50.55,0.917
002605,姚记扑克,4.952,,65.98,0.887
000753,漳州发展,4.967,,146.87,0.573
002753,永东股份,4.972,,21.24,0.997
600108,亚盛集团,4.975,,90.47,0.607
002355,兴民智通,4.982,,71.43,1.493
600530,交大昂立,4.984,,33.65,0.747
002481,双塔食品,4.987,,58.13,1.043
603630,拉芳家化,4.994,★,30.48,1.843
601727,上海电气,4.995,,34.88,0.07
000403,ST生化,4.997,,104.98,0.23
300428,四通新材,4.997,,44.61,2.437
603363,傲农生物,4.998,,56.17,19.073
002532,新界泵业,5.0,★,18.8,2.113
002233,塔牌集团,5.005,,19.35,0.86
603991,至正股份,5.017,,61.74,2.49
000965,天保基建,5.018,,24.86,0.52
603033,三维股份,5.018,★,60.27,2.323
300470,日机密封,5.028,★,40.21,0.747
601388,怡球资源,5.032,,23.85,1.47
600707,彩虹股份,5.042,,0.0,0.933
002238,天威视讯,5.042,★,22.51,0.433
600332,白云山,5.045,,20.89,0.53
600327,大东方,5.046,★,13.86,0.34
002006,精功科技,5.047,★,71.97,0.587
002207,*ST准油,5.051,★,33.74,1.387
603299,井神股份,5.058,★,34.62,1.7
600273,嘉化能源,5.059,★,15.66,0.94
600576,祥源文化,5.064,,41.19,0.953
002502,骅威文化,5.066,,21.04,0.623
603527,众源新材,5.067,,37.08,7.613
600655,豫园股份,5.071,,21.76,0.313
300388,国祯环保,5.074,,48.8,0.537
300139,晓程科技,5.075,,0.0,1.453
603030,全筑股份,5.075,,60.56,0.867
000798,中水渔业,5.077,,23.64,0.953
600495,晋西车轴,5.08,,244.73,0.467
002322,理工环科,5.084,,29.54,1.07
300587,天铁股份,5.087,★,35.11,1.327
600266,北京城建,5.092,,28.69,0.297
002697,红旗连锁,5.093,★,43.45,0.91
600721,百花村,5.095,,34.07,0.703
300344,太空板业,5.1,,0.0,4.517
300537,广信材料,5.101,★,47.92,2.053
603316,诚邦股份,5.102,,39.85,1.97
002375,亚厦股份,5.104,★,22.41,0.557
000514,渝 开 发,5.108,★,57.5,0.35
002787,华源控股,5.113,,27.09,1.23
002900,哈三联,5.116,★,30.53,2.893
002855,捷荣技术,5.129,★,56.67,1.547
002473,*ST圣莱,5.133,,0.0,0.827
300133,华策影视,5.135,,55.12,2.703
601700,风范股份,5.138,★,44.3,0.21
000919,金陵药业,5.139,★,21.5,0.38
002822,中装建设,5.141,★,27.74,1.083
600510,黑牡丹,5.142,★,24.98,0.62
000413,东旭光电,5.143,,34.26,0.83
601633,长城汽车,5.144,,29.98,0.117
002386,天原集团,5.153,,43.76,1.207
000890,法 尔 胜,5.155,,95.35,0.23
300712,永福股份,5.155,,36.53,4.843
000078,海王生物,5.156,,27.0,0.477
000400,许继电气,5.161,,29.04,0.853
002436,兴森科技,5.166,,36.97,0.83
002563,森马服饰,5.173,,19.8,0.46
600256,广汇能源,5.18,,69.94,0.373
603767,中马传动,5.185,,37.54,2.277
002759,天际股份,5.193,,29.42,3.35
300211,亿通科技,5.199,★,380.06,0.82
603669,灵康药业,5.205,★,34.56,0.537
601011,宝泰隆,5.206,,62.89,1.963
300294,博雅生物,5.207,,43.6,0.323
600356,恒丰纸业,5.213,,23.4,0.527
603331,百达精工,5.214,,31.63,1.897
600633,浙数文化,5.217,,8.87,0.767
601858,中国科传,5.231,★,35.67,1.553
603268,松发股份,5.236,,54.38,0.933
300270,中威电子,5.237,★,80.94,1.573
300080,易成新能,5.238,★,0.0,0.723
600276,恒瑞医药,5.238,★,67.33,0.21
002406,远东传动,5.24,,23.81,0.683
603811,诚意药业,5.242,★,37.09,1.69
002847,盐津铺子,5.244,★,40.75,4.8
300255,常山药业,5.246,★,34.21,0.9
600814,杭州解百,5.251,,32.13,0.28
601127,小康股份,5.252,★,25.52,0.9
300194,福安药业,5.256,,20.27,0.497
300591,万里马,5.258,,77.06,2.72
000153,丰原药业,5.261,,29.12,0.37
601608,中信重工,5.268,,517.85,0.257
600976,健民集团,5.275,★,33.59,0.573
000550,江铃汽车,5.28,★,19.31,0.86
600239,云南城投,5.285,★,0.0,0.497
300371,汇中股份,5.296,★,47.94,1.613
300442,普丽盛,5.306,,1238.99,0.903
000960,锡业股份,5.306,,33.15,2.63
603466,风语筑,5.326,★,39.38,15.983
002117,东港股份,5.33,,26.34,0.683
600420,现代制药,5.331,,21.07,0.59
002879,长缆科技,5.334,,34.13,9.28
300025,华星创业,5.339,,74.65,2.77
002023,海特高新,5.339,★,121.38,1.4
600587,新华医疗,5.341,,341.01,0.393
000595,*ST宝实,5.352,,106.26,0.813
600063,皖维高新,5.352,,43.8,0.483
600466,蓝光发展,5.357,★,28.67,2.847
000607,华媒控股,5.358,,45.11,0.297
603283,赛腾股份,5.359,,36.36,14.62
600759,洲际油气,5.368,,0.0,0.507
603996,中新科技,5.369,★,53.7,1.143
000061,农 产 品,5.37,★,3135.69,0.207
002852,道道全,5.373,★,23.48,2.067
002424,贵州百灵,5.376,,39.24,0.793
300732,设研院,5.376,★,34.38,8.547
002683,宏大爆破,5.378,★,33.57,0.41
002723,金莱特,5.378,,174.2,0.557
603067,振华股份,5.383,★,30.62,1.283
002486,嘉麟杰,5.386,,0.0,2.987
300683,海特生物,5.388,★,33.02,3.923
000520,长航凤凰,5.389,,73.6,0.8
600280,中央商场,5.391,★,25.57,0.577
600859,王府井,5.391,★,16.83,1.247
300027,华谊兄弟,5.394,,34.01,2.38
300721,怡达股份,5.398,,34.33,9.273
603229,奥翔药业,5.409,,60.49,2.36
603025,大豪科技,5.41,,39.65,5.4
603978,深圳新星,5.413,,51.43,3.013
300434,金石东方,5.415,,120.38,0.75
300048,合康新能,5.416,,58.58,0.943
300058,蓝色光标,5.419,★,44.75,5.497
002350,北京科锐,5.425,,179.34,0.783
601021,春秋航空,5.426,★,19.69,0.163
000931,中 关 村,5.428,★,0.0,0.5
600791,京能置业,5.448,★,34.71,0.557
600073,上海梅林,5.453,★,17.04,0.35
600792,云煤能源,5.455,★,0.0,0.217
601899,紫金矿业,5.458,,35.96,1.267
300729,乐歌股份,5.464,★,37.96,10.3
603035,常熟汽饰,5.467,,17.13,0.89
002337,赛象科技,5.485,,34.35,0.353
002292,奥飞娱乐,5.494,,38.79,1.29
603266,天龙股份,5.496,★,26.89,1.803
000409,山东地矿,5.497,,0.0,1.37
603858,步长制药,5.501,,22.81,1.197
600100,同方股份,5.507,,0.0,0.923
601007,金陵饭店,5.51,,31.92,0.567
300715,凯伦股份,5.514,★,57.1,5.757
600716,凤凰股份,5.517,★,0.0,1.263
002882,金龙羽,5.52,,27.74,1.787
002290,中科新材,5.52,★,44.84,0.55
603768,常青股份,5.526,★,26.93,1.577
000679,大连友谊,5.531,,289.41,0.357
002483,润邦股份,5.533,,30.01,0.4
601717,郑煤机,5.534,,25.44,0.633
300368,汇金股份,5.539,,0.0,2.497
600888,新疆众和,5.542,★,35.63,0.95
000897,津滨发展,5.544,,0.0,0.457
603060,国检集团,5.552,,30.07,1.143
300440,运达科技,5.554,,30.91,3.377
002918,蒙娜丽莎,5.561,★,22.42,6.43
002776,柏堡龙,5.564,,27.88,1.397
002634,棒杰股份,5.565,,52.93,1.133
000100,TCL 集团,5.569,,19.36,1.047
000833,贵糖股份,5.571,★,51.36,0.603
000652,泰达股份,5.571,★,73.83,0.617
600676,交运股份,5.577,★,20.73,0.397
600208,新湖中宝,5.579,★,16.07,0.287
600366,宁波韵升,5.581,★,24.11,1.987
601996,丰林集团,5.582,,25.43,0.813
000778,新兴铸管,5.585,,19.0,0.503
002803,吉宏股份,5.586,★,92.01,0.96
603703,盛洋科技,5.591,,80.51,5.563
002786,银宝山新,5.592,,47.53,1.54
600455,博通股份,5.599,,149.83,0.143
300345,红宇新材,5.602,,0.0,2.417
000682,东方电子,5.611,★,92.97,0.36
603429,集友股份,5.614,★,51.68,1.7
000789,万年青,5.615,,21.25,6.03
603898,好莱客,5.616,,31.01,0.893
603188,亚邦股份,5.618,★,13.72,0.817
300648,星云股份,5.62,★,58.9,4.263
600297,广汇汽车,5.621,,15.08,0.447
600470,六国化工,5.626,,122.61,0.897
002851,麦格米特,5.628,★,58.68,1.927
002283,天润曲轴,5.631,,19.47,0.697
002088,鲁阳节能,5.636,,24.86,0.843
601137,博威合金,5.64,,22.73,0.34
000521,美菱电器,5.647,★,28.09,0.71
000609,中迪投资,5.648,,16.95,1.0
600478,科力远,5.65,★,0.0,0.593
002392,北京利尔,5.655,★,34.73,0.897
000976,华铁股份,5.655,★,45.33,0.703
000523,广州浪奇,5.656,★,122.15,0.32
002824,和胜股份,5.658,,41.38,1.407
300571,平治信息,5.661,★,60.27,4.25
300126,锐奇股份,5.662,,734.26,1.16
000639,西王食品,5.662,,32.86,0.52
300342,天银机电,5.666,,32.4,0.203
600251,冠农股份,5.667,★,47.12,0.72
600167,联美控股,5.673,★,34.32,0.377
600096,云天化,5.677,,327.8,0.423
002566,益盛药业,5.677,★,45.11,0.837
002890,弘宇股份,5.678,★,36.05,2.887
603101,汇嘉时代,5.679,★,23.07,1.397
603605,珀莱雅,5.68,,28.85,5.503
000031,中粮地产,5.685,★,20.69,1.39
300031,宝通科技,5.687,,28.73,1.823
002735,王子新材,5.7,★,65.86,2.213
300303,聚飞光电,5.708,★,25.21,1.063
601111,中国国航,5.708,,17.25,0.623
000559,万向钱潮,5.711,★,30.03,0.37
300059,东方财富,5.714,,95.95,4.31
002194,武汉凡谷,5.716,,0.0,3.323
600873,梅花生物,5.716,,16.73,0.34
600551,时代出版,5.719,★,19.55,0.3
002045,国光电器,5.721,,44.93,3.263
600222,太龙药业,5.722,★,714.02,0.527
002181,粤 传 媒,5.723,★,0.0,0.303
300179,四方达,5.724,★,33.06,0.587
002306,*ST云网,5.73,,0.0,0.457
000702,正虹科技,5.734,,72.56,2.043
600697,欧亚集团,5.737,★,13.61,0.51
300109,新开源,5.741,,62.24,3.357
300519,新光药业,5.749,★,28.41,0.55
000800,一汽轿车,5.75,★,44.97,0.96
300506,名家汇,5.755,★,39.46,2.36
300226,上海钢联,5.757,,213.44,4.927
002842,翔鹭钨业,5.757,★,60.74,5.087
300573,兴齐眼药,5.765,★,29.86,0.853
601798,蓝科高新,5.768,★,534.16,0.29
002084,海鸥住工,5.775,,34.03,0.457
600284,浦东建设,5.776,,20.31,0.583
603103,横店影视,5.783,★,37.69,20.33
300082,奥克股份,5.785,,21.23,0.49
002671,龙泉股份,5.786,,0.0,0.597
000565,渝三峡Ａ,5.788,,30.84,0.427
002051,中工国际,5.792,,16.09,0.287
600719,大连热电,5.801,★,0.0,0.453
603178,圣龙股份,5.806,,29.96,1.55
002806,华锋股份,5.812,★,96.07,2.5
000727,华东科技,5.812,★,0.0,0.97
300695,兆丰股份,5.813,,32.13,2.29
300072,三聚环保,5.814,,22.51,0.757
601952,苏垦农发,5.816,★,26.35,4.923
603838,四通股份,5.816,★,65.02,1.2
002317,众生药业,5.816,,20.4,0.363
603871,嘉友国际,5.819,,24.02,26.777
600311,荣华实业,5.822,,493.01,0.93
300540,深冷股份,5.822,★,113.61,0.783
002513,蓝丰生化,5.823,,25.39,0.58
603335,迪生力,5.825,,59.51,2.693
600192,长城电工,5.828,,128.85,0.543
002524,光正集团,5.844,★,0.0,5.03
000705,浙江震元,5.853,★,39.87,0.377
601058,赛轮金宇,5.853,★,35.99,0.363
002872,天圣制药,5.855,★,29.53,1.117
601601,中国太保,5.868,,24.2,0.297
600180,瑞茂通,5.873,,22.04,0.16
600828,茂业商业,5.877,★,16.36,1.563
603330,上海天洋,5.877,,81.2,2.523
002399,海普瑞,5.877,,305.56,0.097
000759,中百集团,5.878,★,31.86,0.463
000859,国风塑业,5.882,★,115.25,0.527
600143,金发科技,5.888,,28.08,0.227
603926,铁流股份,5.891,,24.28,1.593
000720,新能泰山,5.896,★,0.0,0.467
600323,瀚蓝环境,5.903,,14.7,0.313
600522,中天科技,5.911,,19.96,1.343
603321,梅轮电梯,5.92,,38.39,3.747
600133,东湖高新,5.924,★,7.01,1.667
600513,联环药业,5.938,★,34.08,0.487
600444,国机通用,5.938,,58.43,0.46
603389,亚振家居,5.939,,42.1,1.91
300094,国联水产,5.946,★,37.82,1.12
600375,华菱星马,5.947,,94.24,0.567
002466,天齐锂业,5.948,,34.48,2.78
600333,长春燃气,5.948,,0.0,1.683
000980,众泰汽车,5.951,★,33.54,1.45
600817,*ST宏盛,5.952,,0.0,0.217
603008,喜临门,5.953,,24.02,0.457
000502,绿景控股,5.958,,0.0,0.843
002295,精艺股份,5.958,★,35.38,0.773
600232,金鹰股份,5.965,,88.53,0.41
603006,联明股份,5.966,,23.16,1.067
002791,坚朗五金,5.969,,21.7,1.09
000975,银泰资源,5.983,,67.96,0.38
000993,闽东电力,5.992,,23.8,0.587
002474,榕基软件,5.999,,152.27,2.13
603336,宏辉果蔬,6.001,,36.67,2.25
000513,丽珠集团,6.008,,6.87,1.143
600988,赤峰黄金,6.012,★,39.55,2.083
603041,美思德,6.014,,33.94,1.953
300233,金城医药,6.016,★,30.11,0.587
600004,白云机场,6.017,,21.35,0.293
002494,华斯股份,6.02,,138.92,1.79
002576,通达动力,6.02,,2808.69,2.793
603017,中衡设计,6.021,★,25.67,0.203
300147,香雪制药,6.027,★,64.0,1.487
000780,*ST平能,6.04,,16.66,0.533
300324,旋极信息,6.05,,51.19,2.77
002602,世纪华通,6.052,★,50.9,0.197
601949,中国出版,6.052,★,61.29,2.127
002092,中泰化学,6.059,,10.2,1.013
601500,通用股份,6.062,,40.73,1.037
000957,中通客车,6.066,★,34.47,1.36
000701,厦门信达,6.073,,25.98,1.607
000516,国际医学,6.078,★,39.65,1.147
002325,洪涛股份,6.083,★,33.02,2.163
600400,红豆股份,6.089,,16.06,0.227
600203,福日电子,6.094,,50.39,0.76
000952,广济药业,6.097,★,30.44,0.587
600482,中国动力,6.099,★,41.14,0.803
002062,宏润建设,6.11,★,21.07,0.637
002348,高乐股份,6.11,,77.54,0.47
002533,金杯电工,6.113,,22.08,0.403
002378,章源钨业,6.119,★,310.66,0.683
300705,九典制药,6.122,★,44.92,3.91
300725,药石科技,6.122,,94.85,13.733
603789,星光农机,6.123,,51.98,2.657
000014,沙河股份,6.14,★,373.88,2.46
603987,康德莱,6.144,★,29.36,0.587
300489,中飞股份,6.144,,88.55,1.917
600639,浦东金桥,6.145,★,24.21,0.107
300435,中泰股份,6.146,,44.49,1.01
000563,陕国投Ａ,6.148,★,23.0,0.613
600981,汇鸿集团,6.151,★,24.44,0.543
000690,宝新能源,6.152,,40.78,0.407
600796,钱江生化,6.16,,34.96,0.68
002767,先锋电子,6.164,,70.09,2.43
002770,科迪乳业,6.165,★,34.27,0.687
603960,克来机电,6.173,,77.23,1.313
300360,炬华科技,6.173,,23.24,0.69
600155,宝硕股份,6.176,,55.47,0.64
601558,*ST锐电,6.177,,17.13,0.677
300439,美康生物,6.177,,29.76,1.28
300265,通光线缆,6.181,,26.48,0.637
300162,雷曼股份,6.184,,75.87,1.693
600281,太化股份,6.19,,0.0,0.237
603813,原尚股份,6.209,★,47.15,20.48
603879,永悦科技,6.218,,41.27,9.417
300464,星徽精密,6.221,,63.54,1.56
000028,国药一致,6.226,,22.86,0.18
600557,康缘药业,6.226,,19.42,0.34
603000,人民网,6.228,★,614.23,1.007
300679,电连技术,6.23,,27.48,3.12
002811,亚泰国际,6.232,,36.66,1.797
600741,华域汽车,6.238,★,13.16,0.36
002775,文科园林,6.239,,19.75,2.007
603726,朗迪集团,6.24,,21.68,1.53
300358,楚天科技,6.241,★,39.62,1.437
601002,晋亿实业,6.259,,37.02,1.517
603777,来伊份,6.266,,40.64,1.817
603337,杰克股份,6.267,★,33.76,0.61
000058,深 赛 格,6.271,★,87.06,0.667
002125,湘潭电化,6.273,,60.81,1.143
600589,广东榕泰,6.273,★,31.55,1.103
603218,日月股份,6.281,,31.11,0.947
002708,光洋股份,6.284,,102.23,0.977
600824,益民集团,6.287,★,23.85,0.237
600406,国电南瑞,6.287,★,59.91,0.487
002249,大洋电机,6.29,★,54.02,0.833
300611,美力科技,6.295,★,47.16,1.447
603639,海利尔,6.296,★,20.39,1.82
600483,福能股份,6.299,★,16.52,0.24
002575,群兴玩具,6.301,,0.0,0.923
000591,太阳能,6.302,★,16.57,0.543
002157,正邦科技,6.312,★,20.33,1.217
000046,泛海控股,6.314,★,25.26,0.1
002250,联化科技,6.32,,41.22,0.653
300305,裕兴股份,6.325,★,29.12,0.77
000617,中油资本,6.326,★,18.26,1.4
002798,帝王洁具,6.332,★,134.46,2.813
002029,七 匹 狼,6.332,,26.33,1.163
300120,经纬电材,6.339,,147.03,0.537
300453,三鑫医疗,6.343,,47.28,1.407
002598,山东章鼓,6.35,★,37.41,0.33
603345,安井食品,6.351,,28.24,0.627
600830,香溢融通,6.353,,43.56,1.73
000700,模塑科技,6.356,★,23.54,0.687
300527,华舟应急,6.359,★,67.77,1.993
300176,鸿特精密,6.365,,37.74,0.917
603386,广东骏亚,6.366,★,45.11,9.997
600295,鄂尔多斯,6.368,,26.4,1.197
002773,康弘药业,6.368,★,57.01,2.063
300403,地尔汉宇,6.369,,23.8,0.657
600611,大众交通,6.381,★,14.63,0.76
000887,中鼎股份,6.39,★,16.19,0.4
600268,国电南自,6.395,,0.0,0.337
603985,恒润股份,6.401,,29.58,1.767
600275,*ST昌鱼,6.404,,0.0,0.393
000680,山推股份,6.412,,65.32,0.59
002055,得润电子,6.412,,53.19,1.217
002624,完美世界,6.422,,29.91,0.79
300154,瑞凌股份,6.422,,31.02,0.65
600503,华丽家族,6.426,,62.31,0.723
300145,中金环境,6.427,,22.5,1.243
603002,宏昌电子,6.428,★,66.38,1.017
601999,出版传媒,6.428,★,26.93,0.27
002217,合力泰,6.428,,25.12,0.953
002809,红墙股份,6.428,,46.77,2.857
002153,石基信息,6.433,,81.89,3.147
600680,*ST上普,6.434,,0.0,1.063
002715,登云股份,6.435,,205.39,1.277
002660,茂硕电源,6.435,★,110.47,1.173
000531,穗恒运Ａ,6.44,★,24.78,0.413
600506,香梨股份,6.44,★,0.0,1.813
300272,开能环保,6.44,,37.22,0.317
002887,绿茵生态,6.445,★,31.17,3.803
603556,海兴电力,6.446,,24.65,0.447
603367,辰欣药业,6.449,,31.02,2.837
300172,中电环保,6.45,,34.91,0.987
600885,宏发股份,6.457,,30.64,0.527
300241,瑞丰光电,6.459,★,41.51,2.133
300228,富瑞特装,6.46,★,68.4,1.803
600703,三安光电,6.462,,32.54,0.747
002485,希努尔,6.463,,2602.3,0.563
000677,恒天海龙,6.468,,621.55,0.473
002258,利尔化学,6.472,,27.51,1.38
300035,中科电气,6.477,,59.56,1.977
601595,上海电影,6.478,★,36.47,2.65
002097,山河智能,6.481,★,52.16,1.29
