,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT_300
1055,300411.SZ,300411,金盾股份,专用机械,7.0
1056,300518.SZ,300518,盛讯达,软件服务,7.0
1057,000910.SZ,000910,大亚圣象,家居用品,7.0
1058,300522.SZ,300522,世名科技,染料涂料,7.0
1059,002903.SZ,002903,宇环数控,机床制造,7.0
1060,300525.SZ,300525,博思软件,软件服务,7.0
1061,300400.SZ,300400,劲拓股份,专用机械,7.0
1062,002181.SZ,002181,粤传媒,出版业,7.0
1063,300537.SZ,300537,广信材料,染料涂料,7.0
1064,300394.SZ,300394,天孚通信,通信设备,7.0
1065,300559.SZ,300559,佳发教育,软件服务,7.0
1066,300566.SZ,300566,激智科技,元器件,7.0
1067,300569.SZ,300569,天能重工,专用机械,7.0
1068,000892.SZ,000892,欢瑞世纪,影视音像,7.0
1069,002023.SZ,002023,海特高新,航空,7.0
1070,300600.SZ,300600,国瑞科技,电气设备,7.0
1071,002183.SZ,002183,怡亚通,仓储物流,7.0
1072,002184.SZ,002184,海得控制,软件服务,7.0
1073,300377.SZ,300377,赢时胜,软件服务,7.0
1074,002825.SZ,002825,纳尔股份,化工原料,7.0
1075,002803.SZ,002803,吉宏股份,互联网,7.0
1076,002576.SZ,002576,通达动力,电气设备,7.0
1077,300274.SZ,300274,阳光电源,电气设备,7.0
1078,002101.SZ,002101,广东鸿图,汽车配件,7.0
1079,300153.SZ,300153,科泰电源,电气设备,7.0
1080,002457.SZ,002457,青龙管业,塑料,7.0
1081,600075.SH,600075,新疆天业,化工原料,7.0
1082,600079.SH,600079,人福医药,化学制药,7.0
1083,002448.SZ,002448,中原内配,汽车配件,7.0
1084,600105.SH,600105,永鼎股份,通信设备,7.0
1085,002426.SZ,002426,*ST胜利,元器件,7.0
1086,600158.SH,600158,中体产业,文教休闲,7.0
1087,300054.SZ,300054,鼎龙股份,化工原料,7.0
1088,300058.SZ,300058,蓝色光标,广告包装,7.0
1089,600168.SH,600168,武汉控股,水务,7.0
1090,600207.SH,600207,安彩高科,供气供热,7.0
1091,300154.SZ,300154,瑞凌股份,元器件,7.0
1092,000620.SZ,000620,新华联,全国地产,7.0
1093,600222.SH,600222,太龙药业,中成药,7.0
1094,300201.SZ,300201,海伦哲,专用机械,7.0
1095,002409.SZ,002409,雅克科技,化工原料,7.0
1096,300148.SZ,300148,天舟文化,互联网,7.0
1097,002366.SZ,002366,台海核电,专用机械,7.0
1098,002354.SZ,002354,*ST天娱,互联网,7.0
1099,000615.SZ,000615,京汉股份,全国地产,7.0
1100,600243.SH,600243,*ST海华,机床制造,7.0
1101,300132.SZ,300132,青松股份,化工原料,7.0
1102,600321.SH,600321,正源股份,其他建材,7.0
1103,300131.SZ,300131,英唐智控,元器件,7.0
1104,300128.SZ,300128,锦富技术,元器件,7.0
1105,002284.SZ,002284,亚太股份,汽车配件,7.0
1106,600378.SH,600378,昊华科技,化工原料,7.0
1107,300113.SZ,300113,顺网科技,互联网,7.0
1108,002137.SZ,002137,麦达数字,通信设备,7.0
1109,300443.SZ,300443,金雷股份,专用机械,7.0
1110,300223.SZ,300223,北京君正,半导体,7.0
1111,002513.SZ,002513,*ST蓝丰,农药化肥,7.0
1112,000691.SZ,000691,亚太实业,化工原料,7.0
1113,002541.SZ,002541,鸿路钢构,钢加工,7.0
1114,000677.SZ,000677,恒天海龙,化纤,7.0
1115,002232.SZ,002232,启明信息,软件服务,7.0
1116,002467.SZ,002467,二六三,电信运营,7.0
1117,300007.SZ,300007,汉威科技,电器仪表,7.0
1118,300241.SZ,300241,瑞丰光电,半导体,7.0
1119,300839.SZ,300839,博汇股份,石油加工,7.0
1120,000738.SZ,000738,航发控制,航空,7.0
1121,300042.SZ,300042,朗科科技,IT设备,7.0
1122,300213.SZ,300213,佳讯飞鸿,通信设备,7.0
1123,000697.SZ,000697,炼石航空,航空,7.0
1124,002494.SZ,002494,华斯股份,服饰,7.0
1125,000757.SZ,000757,浩物股份,汽车配件,7.0
1126,002490.SZ,002490,山东墨龙,化工机械,7.0
1127,002516.SZ,002516,旷达科技,纺织,7.0
1128,300025.SZ,300025,华星创业,通信设备,6.0
1129,002998.SZ,002998,优彩资源,化纤,6.0
1130,603786.SH,603786,科博达,汽车配件,6.0
1131,300050.SZ,300050,世纪鼎利,软件服务,6.0
1132,300088.SZ,300088,长信科技,元器件,6.0
1133,002999.SZ,002999,天禾股份,批发业,6.0
1134,002997.SZ,002997,瑞鹄模具,汽车配件,6.0
1135,300094.SZ,300094,国联水产,渔业,6.0
1136,003003.SZ,003003,天元股份,广告包装,6.0
1137,002121.SZ,002121,*ST科陆,电器仪表,6.0
1138,603811.SH,603811,诚意药业,化学制药,6.0
1139,000066.SZ,000066,中国长城,IT设备,6.0
1140,002172.SZ,002172,澳洋健康,化纤,6.0
1141,603773.SH,603773,沃格光电,元器件,6.0
1142,002169.SZ,002169,智光电气,电气设备,6.0
1143,000070.SZ,000070,特发信息,通信设备,6.0
1144,002166.SZ,002166,莱茵生物,中成药,6.0
1145,603757.SH,603757,大元泵业,专用机械,6.0
1146,300043.SZ,300043,星辉娱乐,文教休闲,6.0
1147,003002.SZ,003002,壶化股份,化工原料,6.0
1148,603612.SH,603612,索通发展,矿物制品,6.0
1149,000150.SZ,000150,宜华健康,医疗保健,6.0
1150,002989.SZ,002989,中天精装,装修装饰,6.0
1151,603577.SH,603577,汇金通,钢加工,6.0
1152,002992.SZ,002992,宝明科技,元器件,6.0
1153,603636.SH,603636,南威软件,软件服务,6.0
1154,002132.SZ,002132,恒星科技,钢加工,6.0
1155,002996.SZ,002996,顺博合金,铝,6.0
1156,300072.SZ,300072,三聚环保,环境保护,6.0
1157,002129.SZ,002129,中环股份,半导体,6.0
1158,603688.SH,603688,石英股份,矿物制品,6.0
1159,002769.SZ,002769,普路通,仓储物流,6.0
1160,000061.SZ,000061,农产品,农业综合,6.0
1161,002243.SZ,002243,通产丽星,塑料,6.0
1162,002548.SZ,002548,金新农,饲料,6.0
1163,002547.SZ,002547,春兴精工,通信设备,6.0
1164,002528.SZ,002528,英飞拓,IT设备,6.0
1165,688017.SH,688017,绿的谐波,机械基件,6.0
1166,000014.SZ,000014,沙河股份,全国地产,6.0
1167,688026.SH,688026,洁特生物,塑料,6.0
1168,688030.SH,688030,山石网科,软件服务,6.0
1169,002497.SZ,002497,雅化集团,化工原料,6.0
1170,002463.SZ,002463,沪电股份,元器件,6.0
1171,688080.SH,688080,映翰通,通信设备,6.0
1172,688085.SH,688085,三友医疗,医疗保健,6.0
1173,688099.SH,688099,晶晨股份,半导体,6.0
1174,688108.SH,688108,赛诺医疗,医疗保健,6.0
1175,002430.SZ,002430,杭氧股份,化工机械,6.0
1176,002421.SZ,002421,达实智能,软件服务,6.0
1177,605388.SH,605388,均瑶健康,软饮料,6.0
1178,688139.SH,688139,海尔生物,医疗保健,6.0
1179,002245.SZ,002245,澳洋顺昌,仓储物流,6.0
1180,688159.SH,688159,有方科技,通信设备,6.0
1181,688166.SH,688166,博瑞医药,化学制药,6.0
1182,002414.SZ,002414,高德红外,电器仪表,6.0
1183,002247.SZ,002247,*ST聚力,互联网,6.0
1184,688277.SH,688277,天智航-U,医疗保健,6.0
1185,002332.SZ,002332,仙琚制药,生物制药,6.0
1186,002331.SZ,002331,皖通科技,软件服务,6.0
1187,002330.SZ,002330,得利斯,食品,6.0
1188,002317.SZ,002317,众生药业,中成药,6.0
1189,002287.SZ,002287,奇正藏药,中成药,6.0
1190,002279.SZ,002279,久其软件,软件服务,6.0
1191,002270.SZ,002270,华明装备,电气设备,6.0
1192,605399.SH,605399,晨光新材,化工原料,6.0
1193,002223.SZ,002223,鱼跃医疗,医疗保健,6.0
1194,002957.SZ,002957,科瑞技术,专用机械,6.0
1195,603551.SH,603551,奥普家居,家居用品,6.0
1196,002952.SZ,002952,亚世光电,元器件,6.0
1197,603859.SH,603859,能科股份,软件服务,6.0
1198,002925.SZ,002925,盈趣科技,元器件,6.0
1199,603876.SH,603876,鼎胜新材,铝,6.0
1200,002907.SZ,002907,华森制药,化学制药,6.0
1201,603881.SH,603881,数据港,电信运营,6.0
1202,603887.SH,603887,城地香江,软件服务,6.0
1203,002888.SZ,002888,惠威科技,元器件,6.0
1204,002881.SZ,002881,美格智能,通信设备,6.0
1205,002869.SZ,002869,金溢科技,通信设备,6.0
1206,002865.SZ,002865,钧达股份,汽车配件,6.0
1207,000034.SZ,000034,神州数码,综合类,6.0
1208,603933.SH,603933,睿能科技,纺织机械,6.0
1209,002776.SZ,002776,柏堡龙,服饰,6.0
1210,002731.SZ,002731,萃华珠宝,服饰,6.0
1211,002593.SZ,002593,日上集团,汽车配件,6.0
1212,002730.SZ,002730,电光科技,电气设备,6.0
1213,002705.SZ,002705,新宝股份,家用电器,6.0
1214,002703.SZ,002703,浙江世宝,汽车配件,6.0
1215,603998.SH,603998,方盛制药,中成药,6.0
1216,603999.SH,603999,读者传媒,出版业,6.0
1217,002669.SZ,002669,康达新材,化工原料,6.0
1218,002666.SZ,002666,德联集团,化工原料,6.0
1219,605018.SH,605018,长华股份,汽车配件,6.0
1220,002209.SZ,002209,达意隆,轻工机械,6.0
1221,002614.SZ,002614,奥佳华,医疗保健,6.0
1222,002606.SZ,002606,大连电瓷,电气设备,6.0
1223,605166.SH,605166,聚合顺,化工原料,6.0
1224,002600.SZ,002600,领益智造,元器件,6.0
1225,002596.SZ,002596,海南瑞泽,其他建材,6.0
1226,300112.SZ,300112,万讯自控,电器仪表,6.0
1227,002079.SZ,002079,苏州固锝,半导体,6.0
1228,603538.SH,603538,美诺华,化学制药,6.0
1229,601633.SH,601633,长城汽车,汽车整车,6.0
1230,000803.SZ,000803,*ST北能,电气设备,6.0
1231,600844.SH,600844,丹化科技,化工原料,6.0
1232,000790.SZ,000790,华神科技,中成药,6.0
1233,600831.SH,600831,广电网络,影视音像,6.0
1234,000785.SZ,000785,居然之家,百货,6.0
1235,000782.SZ,000782,美达股份,化纤,6.0
1236,600824.SH,600824,益民集团,百货,6.0
1237,000736.SZ,000736,中交地产,全国地产,6.0
1238,000710.SZ,000710,贝瑞基因,医疗保健,6.0
1239,000573.SZ,000573,粤宏远A,区域地产,6.0
1240,600810.SH,600810,神马股份,化纤,6.0
1241,600807.SH,600807,济南高新,区域地产,6.0
1242,600778.SH,600778,友好集团,百货,6.0
1243,600766.SH,600766,园城黄金,黄金,6.0
1244,000668.SZ,000668,荣丰控股,区域地产,6.0
1245,600880.SH,600880,博瑞传播,广告包装,6.0
1246,600883.SH,600883,博闻科技,水泥,6.0
1247,300786.SZ,300786,国林科技,环境保护,6.0
1248,000821.SZ,000821,京山轻机,轻工机械,6.0
1249,300709.SZ,300709,精研科技,元器件,6.0
1250,300711.SZ,300711,广哈通信,通信设备,6.0
1251,300727.SZ,300727,润禾材料,化工原料,6.0
1252,601168.SH,601168,西部矿业,铜,6.0
1253,601127.SH,601127,小康股份,汽车配件,6.0
1254,601126.SH,601126,四方股份,电气设备,6.0
1255,300736.SZ,300736,百邦科技,通信设备,6.0
1256,300783.SZ,300783,三只松鼠,食品,6.0
1257,300750.SZ,300750,宁德时代,电气设备,6.0
1258,300751.SZ,300751,迈为股份,专用机械,6.0
1259,600975.SH,600975,新五丰,农业综合,6.0
1260,600961.SH,600961,株冶集团,铅锌,6.0
1261,600960.SH,600960,渤海汽车,汽车配件,6.0
1262,300773.SZ,300773,拉卡拉,软件服务,6.0
1263,300848.SZ,300848,美瑞新材,化工原料,6.0
1264,600748.SH,600748,上实发展,全国地产,6.0
1265,300851.SZ,300851,交大思诺,软件服务,6.0
1266,600257.SH,600257,大湖股份,渔业,6.0
1267,600225.SH,600225,*ST松江,区域地产,6.0
1268,600560.SH,600560,金自天正,电气设备,6.0
1269,600559.SH,600559,老白干酒,白酒,6.0
1270,600226.SH,600226,*ST瀚叶,互联网,6.0
1271,000592.SZ,000592,平潭发展,林业,6.0
1272,600239.SH,600239,云南城投,区域地产,6.0
1273,600312.SH,600312,平高电气,电气设备,6.0
1274,600212.SH,600212,*ST江泉,综合类,6.0
1275,600351.SH,600351,亚宝药业,中成药,6.0
1276,600354.SH,600354,*ST敦种,种植业,6.0
1277,000610.SZ,000610,西安旅游,旅游服务,6.0
1278,600360.SH,600360,华微电子,半导体,6.0
1279,600386.SH,600386,北巴传媒,汽车服务,6.0
1280,600396.SH,600396,金山股份,火力发电,6.0
1281,600215.SH,600215,*ST经开,园区开发,6.0
1282,600208.SH,600208,新湖中宝,全国地产,6.0
1283,000663.SZ,000663,*ST永林,林业,6.0
1284,600072.SH,600072,中船科技,船舶,6.0
1285,600733.SH,600733,北汽蓝谷,汽车整车,6.0
1286,600726.SH,600726,华电能源,火力发电,6.0
1287,300865.SZ,300865,大宏立,专用机械,6.0
1288,300880.SZ,300880,迦南智能,电器仪表,6.0
1289,300881.SZ,300881,盛德鑫泰,钢加工,6.0
1290,600037.SH,600037,歌华有线,影视音像,6.0
1291,600081.SH,600081,东风科技,汽车配件,6.0
1292,600613.SH,600613,神奇制药,中成药,6.0
1293,600093.SH,600093,易见股份,仓储物流,6.0
1294,600122.SH,600122,*ST宏图,其他商业,6.0
1295,600661.SH,600661,昂立教育,文教休闲,6.0
1296,600131.SH,600131,国网信通,通信设备,6.0
1297,600162.SH,600162,香江控股,全国地产,6.0
1298,000622.SZ,000622,恒立实业,汽车配件,6.0
1299,300701.SZ,300701,森霸传感,元器件,6.0
1300,300696.SZ,300696,爱乐达,航空,6.0
1301,000156.SZ,000156,华数传媒,影视音像,6.0
1302,000540.SZ,000540,中天金融,多元金融,6.0
1303,000426.SZ,000426,兴业矿业,铅锌,6.0
1304,002096.SZ,002096,南岭民爆,化工原料,6.0
1305,300266.SZ,300266,兴源环境,环境保护,6.0
1306,603236.SH,603236,移远通信,通信设备,6.0
1307,300286.SZ,300286,安科瑞,电器仪表,6.0
1308,300292.SZ,300292,吴通控股,软件服务,6.0
1309,002059.SZ,002059,云南旅游,旅游景点,6.0
1310,000506.SZ,000506,中润资源,黄金,6.0
1311,603198.SH,603198,迎驾贡酒,白酒,6.0
1312,002056.SZ,002056,横店东磁,元器件,6.0
1313,300328.SZ,300328,宜安科技,铝,6.0
1314,300333.SZ,300333,兆日科技,元器件,6.0
1315,300344.SZ,300344,太空智造,软件服务,6.0
1316,603186.SH,603186,华正新材,元器件,6.0
1317,300356.SZ,300356,光一科技,电气设备,6.0
1318,603308.SH,603308,应流股份,专用机械,6.0
1319,300234.SZ,300234,开尔新材,陶瓷,6.0
1320,300219.SZ,300219,鸿利智汇,元器件,6.0
1321,300167.SZ,300167,迪威迅,通信设备,6.0
1322,002112.SZ,002112,三变科技,电气设备,6.0
1323,603519.SH,603519,立霸股份,家用电器,6.0
1324,300136.SZ,300136,信维通信,通信设备,6.0
1325,000400.SZ,000400,许继电气,电气设备,6.0
1326,000403.SZ,000403,双林生物,生物制药,6.0
1327,603416.SH,603416,信捷电气,电气设备,6.0
1328,300169.SZ,300169,天晟新材,塑料,6.0
1329,603333.SH,603333,尚纬股份,电气设备,6.0
1330,300174.SZ,300174,元力股份,化工原料,6.0
1331,300177.SZ,300177,中海达,通信设备,6.0
1332,603387.SH,603387,基蛋生物,医疗保健,6.0
1333,300199.SZ,300199,翰宇药业,化学制药,6.0
1334,603378.SH,603378,亚士创能,染料涂料,6.0
1335,002100.SZ,002100,天康生物,饲料,6.0
1336,603160.SH,603160,汇顶科技,元器件,6.0
1337,300398.SZ,300398,飞凯材料,染料涂料,6.0
1338,300405.SZ,300405,科隆股份,化工原料,6.0
1339,300627.SZ,300627,华测导航,通信设备,6.0
1340,603010.SH,603010,万盛股份,化工原料,6.0
1341,300542.SZ,300542,新晨科技,软件服务,6.0
1342,300543.SZ,300543,朗科智能,电气设备,6.0
1343,601908.SH,601908,京运通,新型电力,6.0
1344,300609.SZ,300609,汇纳科技,互联网,6.0
1345,300611.SZ,300611,美力科技,机械基件,6.0
1346,300629.SZ,300629,新劲刚,半导体,6.0
1347,000532.SZ,000532,华金资本,多元金融,6.0
1348,000887.SZ,000887,中鼎股份,橡胶,6.0
1349,300638.SZ,300638,广和通,通信设备,6.0
1350,000877.SZ,000877,天山股份,水泥,6.0
1351,000534.SZ,000534,万泽股份,生物制药,6.0
1352,601717.SH,601717,郑煤机,汽车配件,6.0
1353,300662.SZ,300662,科锐国际,综合类,6.0
1354,300528.SZ,300528,幸福蓝海,影视音像,6.0
1355,603026.SH,603026,石大胜华,化工原料,6.0
1356,000516.SZ,000516,国际医学,医疗保健,6.0
1357,000973.SZ,000973,佛塑科技,塑料,6.0
1358,000006.SZ,000006,深振业A,区域地产,6.0
1359,603123.SH,603123,翠微股份,百货,6.0
1360,603118.SH,603118,共进股份,通信设备,6.0
1361,300428.SZ,300428,四通新材,铝,6.0
1362,300444.SZ,300444,双杰电气,电气设备,6.0
1363,300458.SZ,300458,全志科技,元器件,6.0
1364,603085.SH,603085,天成自控,汽车配件,6.0
1365,603035.SH,603035,常熟汽饰,汽车配件,6.0
1366,300469.SZ,300469,信息发展,软件服务,6.0
1367,603076.SH,603076,乐惠国际,专用机械,6.0
1368,300488.SZ,300488,恒锋工具,机械基件,6.0
1369,603067.SH,603067,振华股份,化工原料,6.0
1370,300490.SZ,300490,华自科技,电气设备,6.0
1371,300504.SZ,300504,天邑股份,通信设备,6.0
1372,002264.SZ,002264,新华都,超市连锁,6.0
