,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_CURRENT_PRICE,circ_mv
2438,600361.SH,华联综超,超市连锁,1.5,4.41,293621.2918
480,002018.SZ,*ST华信,农药化肥,1.5,1.34,305228.8745
875,002414.SZ,高德红外,电器仪表,1.5,28.38,1351168.8031
2808,600801.SH,华新水泥,水泥,1.5,19.56,1902740.7117
541,002079.SZ,苏州固锝,半导体,1.5,7.65,555700.665
569,002107.SZ,沃华医药,中成药,1.5,8.34,290479.6363
0,000001.SZ,平安银行,银行,1.5,12.37,21239595.2582
1759,300373.SZ,扬杰科技,半导体,1.49,20.77,608680.3777
1177,002719.SZ,麦趣尔,乳制品,1.49,12.7,178880.549
65,000156.SZ,华数传媒,影视音像,1.49,11.1,1421127.8241
878,002417.SZ,深南股份,多元金融,1.49,9.08,214757.939
1724,300336.SZ,新文化,影视音像,1.49,5.68,401172.3576
1477,300088.SZ,长信科技,元器件,1.49,6.25,1413566.5844
1445,300055.SZ,万邦达,环境保护,1.49,8.89,768300.2611
1946,300562.SZ,乐心医疗,医疗保健,1.49,12.62,107374.3321
1527,300138.SZ,晨光生物,食品,1.49,7.51,301924.6712
1142,002682.SZ,龙洲股份,公路,1.49,5.41,233775.4836
3295,603320.SH,迪贝电气,机械基件,1.49,20.86,67795.0
2389,600302.SH,标准股份,纺织机械,1.49,6.05,209335.9314
2298,600196.SH,复星医药,化学制药,1.49,30.28,5785058.6902
2351,600257.SH,大湖股份,渔业,1.49,5.81,248116.05
25,000031.SZ,中粮地产,全国地产,1.49,6.04,1095488.576
1997,300617.SZ,安靠智电,电气设备,1.49,29.6,108646.8
1776,300390.SZ,天华超净,元器件,1.49,9.96,186159.6399
2880,600881.SH,亚泰集团,水泥,1.49,4.0,1289352.6696
372,000887.SZ,中鼎股份,橡胶,1.49,13.07,1592599.1991
2510,600463.SH,空港股份,园区开发,1.49,9.2,276000.0
1494,300105.SZ,龙源技术,电器仪表,1.48,5.06,259687.296
2714,600699.SH,均胜电子,汽车配件,1.48,28.4,2695980.76
1469,300080.SZ,易成新能,半导体,1.48,6.92,347374.741
1533,300144.SZ,宋城演艺,旅游景点,1.48,21.99,2601850.0227
2580,600549.SH,厦门钨业,小金属,1.48,15.14,2128753.9468
2017,300637.SZ,扬帆新材,化工原料,1.48,34.18,221799.4888
2775,600764.SH,中国海防,通信设备,1.48,31.06,1021146.3543
1796,300410.SZ,正业科技,电器仪表,1.48,24.45,456936.468
2725,600712.SH,南宁百货,百货,1.48,4.63,249075.2369
570,002108.SZ,沧州明珠,塑料,1.48,5.48,777022.4611
2092,300715.SZ,凯伦股份,其他建材,1.48,24.55,95008.5
2386,600299.SH,安迪苏,化学制药,1.48,12.45,3338967.0849
3140,603007.SH,花王股份,建筑施工,1.48,9.7,188531.14
1895,300509.SZ,新美星,专用机械,1.48,13.55,67709.35
1976,300595.SZ,欧普康视,医疗保健,1.48,50.48,695717.1672
1616,300228.SZ,富瑞特装,化工机械,1.48,6.69,271682.7009
2981,601116.SH,三江购物,超市连锁,1.48,13.27,545076.9276
1255,002803.SZ,吉宏股份,广告包装,1.48,19.1,149047.1212
2636,600611.SH,大众交通,公共交通,1.48,4.87,761335.0693
1353,002909.SZ,集泰股份,化工原料,1.47,11.5,91269.7696
1820,300434.SZ,金石东方,化学制药,1.47,10.17,204153.7089
929,002468.SZ,申通快递,仓储物流,1.47,24.59,815837.184
294,000762.SZ,西藏矿业,小金属,1.47,8.48,403606.5794
250,000701.SZ,厦门信达,综合类,1.47,7.5,304959.792
3112,601928.SH,凤凰传媒,出版业,1.47,9.2,2341308.0
602,002140.SZ,东华科技,建筑施工,1.47,7.97,350340.6191
2035,300656.SZ,民德电子,电脑设备,1.47,25.31,114655.5427
3240,603185.SH,上机数控,机床制造,1.47,56.36,177534.0
3319,603360.SH,百傲化学,化工原料,1.47,19.07,149526.5961
1914,300529.SZ,健帆生物,医疗保健,1.47,54.84,588100.2664
2933,600984.SH,建设机械,工程机械,1.47,6.26,492108.2805
390,000910.SZ,大亚圣象,家居用品,1.47,13.39,723156.9436
558,002096.SZ,南岭民爆,化工原料,1.47,7.17,265900.884
88,000419.SZ,通程控股,百货,1.47,5.09,276534.6013
1144,002684.SZ,猛狮科技,电气设备,1.47,7.31,294984.1274
305,000785.SZ,武汉中商,百货,1.47,11.77,295537.2825
3045,601567.SH,三星医疗,电器仪表,1.47,7.2,998329.7182
2756,600743.SH,华远地产,区域地产,1.46,2.99,701484.1613
2030,300651.SZ,金陵体育,文教休闲,1.46,54.03,134374.7712
806,002345.SZ,潮宏基,服饰,1.46,5.19,456044.8926
731,002270.SZ,华明装备,电气设备,1.46,5.56,410843.1106
1717,300329.SZ,海伦钢琴,文教休闲,1.46,8.84,221782.2339
2905,600926.SH,杭州银行,银行,1.46,8.91,1854786.3576
2971,601088.SH,中国神华,煤炭开采,1.46,19.97,32932602.7961
353,000856.SZ,冀东装备,机械基件,1.46,16.29,369783.0
1651,300263.SZ,隆华科技,专用机械,1.46,5.83,329538.6483
856,002395.SZ,双象股份,塑料,1.46,14.32,256050.192
438,000973.SZ,佛塑科技,塑料,1.46,4.84,468221.5845
3510,603838.SH,四通股份,陶瓷,1.46,9.93,264813.24
3508,603829.SH,洛凯股份,电气设备,1.46,11.41,82608.4
638,002176.SZ,江特电机,电气设备,1.46,6.23,914757.2914
3014,601231.SH,环旭电子,元器件,1.46,13.72,2985367.1518
3196,603090.SH,宏盛股份,专用机械,1.46,16.15,65700.2995
1495,300106.SZ,西部牧业,农业综合,1.46,6.92,146127.5419
3175,603050.SH,科林电气,电气设备,1.46,15.16,121756.782
3560,603936.SH,博敏电子,元器件,1.46,19.34,323654.9
1792,300406.SZ,九强生物,生物制药,1.46,14.4,474764.8018
1818,300432.SZ,富临精工,汽车配件,1.46,6.94,266506.2622
2318,600219.SH,南山铝业,铝,1.46,2.76,2701305.7095
279,000736.SZ,中交地产,全国地产,1.45,8.91,397199.6269
1210,002755.SZ,奥赛康,建筑施工,1.45,16.18,278745.804
3107,601900.SH,南方传媒,出版业,1.45,9.59,852982.5049
950,002489.SZ,浙江永强,家居用品,1.45,3.54,662130.131
136,000545.SZ,金浦钛业,化工原料,1.45,4.02,385680.0446
3450,603703.SH,盛洋科技,通信设备,1.45,12.62,137494.9
3254,603218.SH,日月股份,工程机械,1.45,22.37,222422.7849
78,000407.SZ,胜利股份,供气供热,1.45,4.58,341499.5032
2376,600287.SH,江苏舜天,商贸代理,1.45,6.14,268192.7894
3025,601330.SH,绿色动力,环境保护,1.45,13.7,159194.0
2953,601008.SH,连云港,港口,1.45,3.9,395933.8894
2653,600630.SH,龙头股份,纺织,1.45,8.91,378551.6829
710,002248.SZ,华东数控,机床制造,1.45,10.87,322426.5683
1114,002654.SZ,万润科技,半导体,1.45,5.07,291600.9983
3385,603587.SH,地素时尚,服饰,1.45,24.84,151524.0
2007,300627.SZ,华测导航,通信设备,1.45,21.38,220422.594
1395,300005.SZ,探路者,服饰,1.45,4.27,282769.11
1373,002931.SZ,锋龙股份,汽车配件,1.44,34.95,77658.9
2303,600201.SH,生物股份,生物制药,1.44,16.75,1886452.4037
1773,300387.SZ,富邦股份,化工原料,1.44,7.49,215794.0597
1186,002729.SZ,好利来,元器件,1.44,25.46,169767.28
2613,600586.SH,金晶科技,玻璃,1.44,3.56,514112.3092
516,002054.SZ,德美化工,化工原料,1.44,7.83,244447.4471
3408,603619.SH,中曼石油,石油开采,1.44,18.81,269587.9559
3011,601226.SH,华电重工,专用机械,1.44,4.67,539385.0
262,000716.SZ,黑芝麻,食品,1.44,3.76,233061.9618
2471,600398.SH,海澜之家,服饰,1.44,9.58,4304062.0912
295,000766.SZ,通化金马,中成药,1.44,7.73,443306.8803
892,002431.SZ,棕榈股份,建筑施工,1.44,4.8,636073.0483
3012,601228.SH,广州港,港口,1.44,4.86,701385.48
2230,600117.SH,西宁特钢,特种钢,1.44,3.96,293522.8238
3524,603876.SH,鼎胜新材,铝,1.44,20.73,134745.0
1707,300319.SZ,麦捷科技,元器件,1.44,8.38,534959.0964
1671,300283.SZ,温州宏丰,电气设备,1.43,5.62,119680.542
1539,300150.SZ,世纪瑞尔,软件服务,1.43,5.57,256671.0191
2032,300653.SZ,正海生物,医疗保健,1.43,54.91,237650.48
68,000159.SZ,国际实业,石油贸易,1.43,5.46,262454.5522
920,002459.SZ,天业通联,工程机械,1.43,12.81,495727.7274
2034,300655.SZ,晶瑞股份,化工原料,1.43,17.1,143804.7585
311,000792.SZ,盐湖股份,化工原料,1.43,7.26,1996427.3964
763,002302.SZ,西部建设,水泥,1.43,11.97,1483153.4435
2504,600456.SH,宝钛股份,小金属,1.43,21.51,925501.5207
1135,002675.SZ,东诚药业,化学制药,1.43,12.4,781543.7392
1475,300086.SZ,康芝药业,化学制药,1.43,6.85,298429.231
1563,300174.SZ,元力股份,化工原料,1.43,13.65,301787.2835
2827,600822.SH,上海物贸,商贸代理,1.43,11.16,442101.0653
2116,300741.SZ,华宝股份,食品,1.43,41.67,256645.53
561,002099.SZ,海翔药业,化学制药,1.43,6.21,988473.119
2404,600319.SH,亚星化学,化工原料,1.43,5.54,174839.076
2984,601126.SH,四方股份,电气设备,1.43,6.75,548891.1
2587,600558.SH,大西洋,钢加工,1.43,4.24,380584.4483
422,000955.SZ,欣龙控股,纺织,1.43,5.16,277809.885
675,002213.SZ,特尔佳,汽车配件,1.43,11.18,220145.6025
2175,600058.SH,五矿发展,商贸代理,1.43,8.23,882182.5152
121,000528.SZ,柳工,工程机械,1.43,7.28,1064802.632
281,000738.SZ,航发控制,航空,1.43,16.27,1863947.1672
2009,300629.SZ,新劲刚,矿物制品,1.43,20.41,88307.0653
2607,600580.SH,卧龙电驱,电气设备,1.43,8.6,1108453.644
1313,002866.SZ,传艺科技,电脑设备,1.42,13.58,109489.2796
2807,600800.SH,天津磁卡,综合类,1.42,7.02,428891.145
1509,300120.SZ,经纬辉开,电气设备,1.42,8.42,195401.3991
1552,300163.SZ,先锋新材,其他建材,1.42,4.15,136770.7578
3043,601558.SH,ST锐电,电气设备,1.42,1.52,867494.3998
1938,300554.SZ,三超新材,矿物制品,1.42,19.72,91873.9517
1986,300605.SZ,恒锋信息,软件服务,1.42,18.39,89033.4876
339,000828.SZ,东莞控股,路桥,1.42,9.55,992737.4381
2557,600521.SH,华海药业,化学制药,1.42,14.54,1797833.0433
975,002514.SZ,宝馨科技,机械基件,1.42,6.68,259187.4629
3370,603556.SH,海兴电力,电器仪表,1.42,17.1,286858.6765
1518,300129.SZ,泰胜风能,电气设备,1.42,4.24,227073.5816
1621,300233.SZ,金城医药,化学制药,1.42,17.21,611019.8765
1040,002580.SZ,圣阳股份,电气设备,1.42,7.07,210903.6245
2193,600077.SH,宋都股份,全国地产,1.42,3.23,432859.5113
485,002023.SZ,海特高新,航空,1.42,13.05,860361.0747
2392,600306.SH,商业城,百货,1.42,7.3,129506.18
1095,002635.SZ,安洁科技,电脑设备,1.42,15.12,548308.0346
216,000657.SZ,中钨高新,小金属,1.42,6.71,304454.4961
614,002152.SZ,广电运通,电脑设备,1.42,7.0,1689276.5827
786,002325.SZ,洪涛股份,装修装饰,1.42,3.86,355325.8812
2264,600158.SH,中体产业,文教休闲,1.41,11.08,728504.8943
544,002082.SZ,万邦德,铝,1.41,9.4,223720.0
1887,300501.SZ,海顺新材,广告包装,1.41,22.15,120076.4369
1842,300456.SZ,耐威科技,元器件,1.41,31.31,449467.956
2239,600127.SH,金健米业,农业综合,1.41,3.56,228474.8256
3448,603700.SH,宁波水表,电器仪表,1.41,32.8,128215.2
2533,600495.SH,晋西车轴,运输设备,1.41,5.32,642757.5514
2081,300702.SZ,天宇股份,化学制药,1.41,30.45,159118.5304
2855,600855.SH,航天长峰,专用机械,1.41,14.38,474776.4432
2985,601127.SH,小康股份,汽车配件,1.41,17.63,389399.5186
1402,300012.SZ,华测检测,电器仪表,1.41,8.42,1266928.4781
2836,600831.SH,广电网络,影视音像,1.41,9.11,569701.7056
513,002051.SZ,中工国际,建筑施工,1.41,13.86,1540161.0378
428,000962.SZ,东方钽业,小金属,1.41,8.1,357073.1586
2754,600741.SH,华域汽车,汽车配件,1.41,21.22,6690080.294
91,000422.SZ,*ST宜化,农药化肥,1.41,3.72,333986.43
1354,002910.SZ,庄园牧场,乳制品,1.41,13.73,101763.8767
316,000798.SZ,中水渔业,渔业,1.41,6.74,215265.6585
382,000900.SZ,现代投资,路桥,1.41,4.98,755324.1337
560,002098.SZ,浔兴股份,服饰,1.41,9.49,339742.0
3464,603726.SH,朗迪集团,机械基件,1.41,19.92,66038.784
2169,600052.SH,浙江广厦,区域地产,1.41,3.62,315587.6513
1578,300190.SZ,维尔利,环境保护,1.41,6.23,445339.5118
1375,002933.SZ,新兴装备,航空,1.41,54.79,160808.65
3501,603818.SH,曲美家居,家居用品,1.4,8.07,390684.84
2493,600433.SH,冠豪高新,造纸,1.4,4.41,560650.1104
2603,600576.SH,祥源文化,影视音像,1.4,5.24,275560.0537
888,002427.SZ,*ST尤夫,化纤,1.4,15.61,600446.4925
2965,601038.SH,一拖股份,农用机械,1.4,5.4,320711.4
3588,603997.SH,继峰股份,汽车配件,1.4,9.17,577710.0
1110,002650.SZ,加加食品,食品,1.4,4.09,387361.5523
3131,601997.SH,贵阳银行,银行,1.4,13.09,1621805.3094
3172,603042.SH,华脉科技,通信设备,1.4,15.75,159120.0009
1862,300476.SZ,胜宏科技,元器件,1.4,14.7,1116647.2962
2075,300696.SZ,爱乐达,航空,1.4,26.41,129883.4689
2778,600767.SH,ST运盛,医疗保健,1.4,5.34,182046.0372
3318,603359.SH,东珠生态,建筑施工,1.4,18.7,286017.0236
869,002408.SZ,齐翔腾达,化工原料,1.4,8.39,1463259.3402
1162,002702.SZ,海欣食品,食品,1.4,4.9,156229.15
2370,600280.SH,中央商场,百货,1.4,4.77,547755.7339
1453,300064.SZ,豫金刚石,矿物制品,1.4,5.53,334927.2509
1096,002636.SZ,金安国纪,元器件,1.4,9.4,231606.3293
1870,300484.SZ,蓝海华腾,电气设备,1.4,13.38,125417.9652
470,002008.SZ,大族激光,电器仪表,1.39,42.05,4177222.4008
282,000739.SZ,普洛药业,化学制药,1.39,10.32,1183522.4351
484,002022.SZ,科华生物,医疗保健,1.39,12.06,596107.2722
2826,600821.SH,津劝业,百货,1.39,5.07,211047.9901
1051,002591.SZ,恒大高新,化工原料,1.39,8.32,151333.4543
3389,603595.SH,东尼电子,元器件,1.39,41.5,206582.684
2519,600478.SH,科力远,元器件,1.39,5.21,765706.7603
1094,002634.SZ,棒杰股份,服饰,1.39,5.54,149682.8656
1189,002732.SZ,燕塘乳业,乳制品,1.39,18.97,295213.6535
384,000902.SZ,新洋丰,农药化肥,1.39,10.56,1238575.8
280,000737.SZ,*ST南风,日用化工,1.39,4.16,228284.16
3143,603010.SH,万盛股份,化工原料,1.39,16.41,378629.3757
896,002435.SZ,长江润发,化学制药,1.39,7.1,214426.4951
2126,300752.SZ,隆利科技,元器件,1.39,71.39,129682.0767
900,002439.SZ,启明星辰,软件服务,1.39,28.53,1780033.823
2282,600178.SH,东安动力,汽车配件,1.39,5.56,256916.48
2167,600050.SH,中国联通,电信运营,1.39,7.13,15113173.2296
543,002081.SZ,金螳螂,装修装饰,1.39,10.78,2777102.553
870,002409.SZ,雅克科技,化工原料,1.39,18.49,338635.0052
2922,600971.SH,恒源煤电,煤炭开采,1.38,7.05,705002.8694
849,002388.SZ,新亚制程,元器件,1.38,6.09,243356.4
3481,603778.SH,乾景园林,建筑施工,1.38,5.08,254000.0
2904,600919.SH,江苏银行,银行,1.38,7.27,4367980.5877
392,000912.SZ,*ST天化,农药化肥,1.38,5.55,870240.0
1212,002757.SZ,南兴装备,家居用品,1.38,34.21,335703.4997
1054,002594.SZ,比亚迪,汽车整车,1.38,52.0,5937357.6808
2339,600241.SH,时代万恒,商贸代理,1.38,7.08,178109.487
3402,603611.SH,诺力股份,运输设备,1.38,16.45,372311.0405
624,002162.SZ,悦心健康,医疗保健,1.38,3.86,329266.4905
1014,002554.SZ,惠博普,石油开采,1.38,3.26,250855.4355
1303,002856.SZ,美芝股份,装修装饰,1.38,24.08,73222.464
715,002253.SZ,川大智胜,软件服务,1.38,17.59,363712.3332
3221,603138.SH,海量数据,软件服务,1.38,23.1,109393.284
1790,300404.SZ,博济医药,医疗保健,1.38,14.54,123367.4653
2645,600620.SH,天宸股份,综合类,1.38,7.18,493034.1671
2966,601058.SH,赛轮轮胎,汽车配件,1.38,2.84,613200.636
1612,300224.SZ,正海磁材,元器件,1.38,7.65,563085.4976
838,002377.SZ,国创高新,石油加工,1.38,5.54,269166.3896
807,002346.SZ,柘中股份,电气设备,1.38,15.06,590778.9766
803,002342.SZ,巨力索具,机械基件,1.37,4.24,373601.505
1205,002749.SZ,国光股份,农药化肥,1.37,22.19,310197.1077
3024,601328.SH,交通银行,银行,1.37,6.36,24963549.5135
1332,002886.SZ,沃特股份,塑料,1.37,19.13,94902.0419
2433,600355.SH,精伦电子,元器件,1.37,5.06,248997.1352
243,000691.SZ,亚太实业,区域地产,1.37,4.99,144952.6637
1902,300516.SZ,久之洋,电器仪表,1.37,36.3,170973.0
2910,600939.SH,重庆建工,建筑施工,1.37,5.53,226495.298
1798,300412.SZ,迦南科技,医疗保健,1.37,7.48,166104.6387
1603,300215.SZ,电科院,电气设备,1.37,7.22,439097.4852
1358,002915.SZ,中欣氟材,化工原料,1.37,23.44,79420.58
3214,603126.SH,中材节能,环境保护,1.37,6.62,404151.0
3449,603701.SH,德宏股份,汽车配件,1.37,13.18,93757.248
3421,603656.SH,泰禾光电,专用机械,1.37,19.53,123685.693
3575,603977.SH,国泰集团,化工原料,1.37,8.05,141641.36
960,002499.SZ,科林环保,环境保护,1.37,8.7,164416.2323
2759,600746.SH,江苏索普,化工原料,1.37,7.01,213567.3014
2488,600423.SH,*ST柳化,农药化肥,1.37,3.81,304302.8049
2112,300737.SZ,科顺股份,其他建材,1.37,9.99,272296.2322
244,000692.SZ,惠天热电,供气供热,1.36,3.57,190204.5592
3193,603086.SH,先达股份,农药化肥,1.36,28.8,208839.5798
3361,603519.SH,立霸股份,家用电器,1.36,10.79,239473.1154
49,000065.SZ,北方国际,建筑施工,1.36,9.94,625169.9454
762,002301.SZ,齐心集团,文教休闲,1.36,10.59,678241.2181
1875,300489.SZ,中飞股份,铝,1.36,14.8,105859.3132
3512,603843.SH,正平股份,建筑施工,1.36,8.63,166417.7554
1444,300054.SZ,鼎龙股份,化工原料,1.36,9.56,654066.5267
985,002524.SZ,光正集团,供气供热,1.36,5.33,267057.0889
417,000949.SZ,新乡化纤,化纤,1.36,3.32,405112.9636
3279,603297.SH,永新光学,电器仪表,1.36,57.32,120372.0
404,000927.SZ,一汽夏利,汽车整车,1.36,3.98,634878.0421
2990,601155.SH,新城控股,区域地产,1.36,38.44,8633563.211
2473,600400.SH,红豆股份,服饰,1.36,4.66,1163302.431
2660,600639.SH,浦东金桥,园区开发,1.36,15.05,1279606.238
2291,600188.SH,兖州煤业,煤炭开采,1.36,10.33,3057555.5235
2365,600275.SH,ST昌鱼,农业综合,1.36,2.97,151124.6597
1493,300104.SZ,乐视网,互联网,1.36,3.19,980358.9083
2918,600966.SH,博汇纸业,造纸,1.36,3.65,487948.1651
2441,600365.SH,通葡股份,红黄药酒,1.35,4.6,184000.0
186,000610.SZ,西安旅游,旅游服务,1.35,9.52,223942.3339
2071,300692.SZ,中环环保,环境保护,1.35,15.73,152588.865
2154,600026.SH,中远海能,水运,1.35,5.87,1606051.2894
1627,300239.SZ,东宝生物,生物制药,1.35,4.9,218013.9066
2436,600359.SH,新农开发,农业综合,1.35,5.1,194571.5382
3187,603078.SH,江化微,化工原料,1.35,32.02,153301.6737
3021,601318.SH,中国平安,保险,1.35,71.54,77496881.8187
2410,600326.SH,西藏天路,建筑施工,1.35,8.0,692307.608
1529,300140.SZ,中环装备,电气设备,1.35,10.38,256265.5183
1222,002768.SZ,国恩股份,塑料,1.35,26.64,639360.0
1311,002864.SZ,盘龙药业,中成药,1.35,35.1,173741.49
1254,002802.SZ,洪汇新材,化工原料,1.35,22.79,89205.5068
80,000409.SZ,*ST地矿,综合类,1.35,4.85,196731.1533
2306,600206.SH,有研新材,半导体,1.34,9.18,769998.5088
2008,300628.SZ,亿联网络,通信设备,1.34,98.22,733506.96
3129,601992.SH,金隅集团,水泥,1.34,4.16,3467009.8378
3209,603116.SH,红蜻蜓,服饰,1.34,8.6,495532.688
2447,600371.SH,万向德农,种植业,1.34,8.27,186124.62
2241,600129.SH,太极集团,中成药,1.34,10.95,595560.7217
1793,300407.SZ,凯发电气,电气设备,1.34,8.59,142490.3745
554,002092.SZ,中泰化学,化工原料,1.34,9.5,1932665.6854
1784,300398.SZ,飞凯材料,染料涂料,1.34,19.35,692789.0697
999,002539.SZ,云图控股,农药化肥,1.34,5.51,333657.8643
2948,601002.SH,晋亿实业,机械基件,1.34,7.12,564395.28
627,002165.SZ,红宝丽,化工原料,1.34,4.76,251027.0952
1009,002549.SZ,凯美特气,环境保护,1.34,6.32,391988.4726
354,000858.SZ,五粮液,白酒,1.34,76.5,29037647.5227
3227,603160.SH,汇顶科技,元器件,1.34,96.51,2235128.9715
64,000155.SZ,川能动力,农药化肥,1.34,4.51,422677.2
2848,600846.SH,同济科技,综合类,1.34,9.47,591649.1557
2900,600903.SH,贵州燃气,供气供热,1.34,21.77,982329.5561
885,002424.SZ,贵州百灵,中成药,1.33,10.58,770613.8603
793,002332.SZ,仙琚制药,生物制药,1.33,7.54,681603.703
991,002531.SZ,天顺风能,电气设备,1.33,6.09,1077310.9899
3010,601225.SH,陕西煤业,煤炭开采,1.33,8.68,8680000.0
3331,603386.SH,广东骏亚,元器件,1.33,18.18,103035.15
2834,600829.SH,人民同泰,医药商业,1.33,7.14,414040.4583
1265,002815.SZ,崇达技术,元器件,1.33,17.18,376530.5244
779,002318.SZ,久立特材,特种钢,1.33,8.1,664825.3573
2862,600862.SH,中航高科,航空,1.33,9.15,1274639.9329
2584,600555.SH,海航创新,旅游服务,1.33,3.37,328069.5
3301,603329.SH,上海雅仕,仓储物流,1.33,19.2,124185.6
1575,300187.SZ,永清环保,环境保护,1.33,6.31,400871.7015
2319,600220.SH,江苏阳光,纺织,1.33,3.18,567102.2237
345,000836.SZ,富通鑫茂,通信设备,1.33,5.0,604224.0155
1760,300374.SZ,恒通科技,其他建材,1.32,11.15,183512.2438
3065,601666.SH,平煤股份,煤炭开采,1.32,4.27,1008217.4473
3232,603168.SH,莎普爱思,化学制药,1.32,7.86,233711.205
503,002041.SZ,登海种业,种植业,1.32,6.61,577622.8765
852,002391.SZ,长青股份,农药化肥,1.32,13.66,324646.4341
310,000791.SZ,甘肃电投,水力发电,1.32,6.28,609844.4886
3125,601988.SH,中国银行,银行,1.32,3.8,80090895.6415
2448,600372.SH,中航电子,航空,1.32,17.65,3104956.2406
1122,002662.SZ,京威股份,汽车配件,1.32,5.01,730944.5211
445,000982.SZ,*ST中绒,纺织,1.32,1.43,258121.1889
2750,600737.SH,中粮糖业,食品,1.32,9.01,1848740.4157
2938,600990.SH,四创电子,通信设备,1.32,45.41,620763.9636
3462,603722.SH,阿科力,化工原料,1.32,25.1,102232.3
926,002465.SZ,海格通信,通信设备,1.32,10.14,2099495.2286
1319,002872.SZ,天圣制药,化学制药,1.32,11.08,238262.4009
196,000623.SZ,吉林敖东,中成药,1.32,18.25,2041679.9104
455,000997.SZ,新大陆,软件服务,1.32,18.14,1822118.1144
472,002010.SZ,传化智联,仓储物流,1.32,8.09,2574765.3604
3487,603797.SH,联泰环保,环境保护,1.32,13.56,72329.04
2407,600322.SH,天房发展,区域地产,1.32,3.65,403580.5
2216,600103.SH,青山纸业,造纸,1.32,3.21,340851.1536
2491,600428.SH,中远海特,水运,1.32,4.03,865100.2607
1350,002906.SZ,华阳集团,汽车配件,1.32,11.95,241687.1344
146,000557.SZ,西部创业,铁路,1.32,4.32,252825.9324
3348,603488.SH,展鹏科技,电气设备,1.32,9.03,87129.5399
3382,603583.SH,捷昌驱动,电气设备,1.32,70.0,211400.0
726,002265.SZ,西仪股份,汽车配件,1.32,9.62,292501.036
1544,300155.SZ,安居宝,元器件,1.32,5.8,160949.0755
3368,603538.SH,美诺华,化学制药,1.31,20.83,186345.18
1949,300566.SZ,激智科技,元器件,1.31,16.45,155589.4742
727,002266.SZ,浙富控股,电气设备,1.31,5.2,841566.0406
3115,601939.SH,建设银行,银行,1.31,6.95,6667592.0362
153,000565.SZ,渝三峡A,染料涂料,1.31,5.69,246713.9732
2573,600539.SH,*ST狮头,水泥,1.31,6.98,160540.0
2068,300689.SZ,澄天伟业,元器件,1.31,36.17,68867.68
1425,300035.SZ,中科电气,电气设备,1.31,6.02,244832.5187
2770,600758.SH,红阳能源,煤炭开采,1.31,4.07,319777.6635
1138,002678.SZ,珠江钢琴,文教休闲,1.31,6.99,948553.0307
2265,600159.SH,大龙地产,区域地产,1.31,3.11,258131.0052
1325,002879.SZ,长缆科技,电气设备,1.31,17.4,220248.3404
1256,002805.SZ,丰元股份,化工原料,1.31,17.05,91427.9823
916,002455.SZ,百川股份,化工原料,1.31,6.2,216226.3225
3523,603871.SH,嘉友国际,仓储物流,1.31,46.1,129080.0
945,002484.SZ,江海股份,元器件,1.31,8.09,617790.5274
500,002038.SZ,双鹭药业,生物制药,1.31,28.0,1587493.6224
264,000718.SZ,苏宁环球,区域地产,1.31,3.8,869942.1635
421,000953.SZ,ST河化,农药化肥,1.31,4.27,125563.3796
808,002347.SZ,泰尔股份,机械基件,1.3,4.73,150937.0836
905,002444.SZ,巨星科技,轻工机械,1.3,12.31,1245594.2731
1126,002666.SZ,德联集团,化工原料,1.3,5.15,228004.9839
1620,300232.SZ,洲明科技,半导体,1.3,13.63,616999.1558
2802,600794.SH,保税科技,仓储物流,1.3,3.31,394411.046
2173,600056.SH,中国医药,医药商业,1.3,14.91,1509094.8714
778,002317.SZ,众生药业,中成药,1.3,9.86,768030.6791
610,002148.SZ,北纬科技,互联网,1.3,7.54,334804.1815
1635,300247.SZ,融捷健康,医疗保健,1.3,4.15,254066.4424
2045,300666.SZ,江丰电子,元器件,1.3,46.75,416745.7082
2327,600229.SH,城市传媒,出版业,1.3,8.8,617844.4888
1693,300305.SZ,裕兴股份,塑料,1.3,9.5,218116.5743
1995,300615.SZ,欣天科技,元器件,1.3,21.3,85881.6
3559,603933.SH,睿能科技,纺织机械,1.3,21.02,75541.676
2650,600626.SH,申达股份,纺织,1.3,6.34,450293.9453
3133,601999.SH,出版传媒,出版业,1.3,6.78,373520.1666
93,000425.SZ,徐工机械,工程机械,1.3,4.05,2832392.998
2105,300729.SZ,乐歌股份,家居用品,1.3,26.3,64985.6194
867,002406.SZ,远东传动,汽车配件,1.3,6.48,269374.7521
21,000027.SZ,深圳能源,火力发电,1.3,6.49,2572955.0465
826,002365.SZ,永安药业,化学制药,1.29,12.28,297391.4023
3167,603037.SH,凯众股份,汽车配件,1.29,21.82,134537.097
2321,600222.SH,太龙药业,中成药,1.29,4.75,269267.5169
2923,600973.SH,宝胜股份,电气设备,1.29,4.85,592724.5707
1273,002823.SZ,凯中精密,机械基件,1.29,12.58,125741.0677
1145,002685.SZ,华东重机,工程机械,1.29,6.41,447965.1839
1723,300335.SZ,迪森股份,供气供热,1.29,7.4,195535.9217
1628,300240.SZ,飞力达,仓储物流,1.29,9.25,337657.5637
625,002163.SZ,中航三鑫,装修装饰,1.29,5.75,461963.759
2928,600979.SH,广安爱众,水力发电,1.29,4.98,357510.2887
1582,300194.SZ,福安药业,化学制药,1.29,3.86,230843.3311
932,002471.SZ,中超控股,电气设备,1.29,3.64,457530.9437
